NTD ID,Agency Name,Reporter Type,Reporting Module,Expense Type,Interest Expenses,Leases and Rentals,Purchase Lease Agreement,Related Parties Lease Agreement,Voluntary Non-Exchange Transactions,Extraordinary and Special Items,Depreciation,Amortization of Intangibles,Other Reconciling Items,Total Reconciling Items,ADA Related Reconciling Items
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,14690805,,,14690805,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,Funds Applied,4469980,1069865,0,,,,0,,0,5539845,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,Funds Not Applied,,0,0,,,,48060852,,0,48060852,
50016,Central Ohio Transit Authority,Full Reporter,Urban,Funds Applied,0,173334,0,0,,,0,0,3949249,4122583,0
50016,Central Ohio Transit Authority,Full Reporter,Urban,Funds Not Applied,0,0,0,0,,,29499960,0,0,29499960,0
50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,Funds Applied,,11584,,,,,,,,11584,
50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,15688828,,878860,16567688,
50021,Portage Area Regional Transportation Authority,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
50021,Portage Area Regional Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,3043769,,,3043769,
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Funds Applied,,768988,,,,,,,,768988,
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Funds Not Applied,,0,,,,,3426457,,,3426457,
50024,Western Reserve Transit Authority,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
50024,Western Reserve Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,2982141,,,2982141,
50025,Duluth Transit Authority,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
50025,Duluth Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,5814334,,,5814334,
50026,City of Moorhead,Full Reporter,Urban,Funds Applied,,,,,,,,,106677,106677,
50026,City of Moorhead,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50027,Metro Transit ,Full Reporter,Urban,Funds Applied,,1246138,,,,,,,,1246138,
50027,Metro Transit ,Full Reporter,Urban,Funds Not Applied,,,,,,,131059123,,,131059123,
50028,St. Cloud Metropolitan Transit Commission,Full Reporter,Urban,Funds Applied,78891,496,,,,,,,,79387,
50028,St. Cloud Metropolitan Transit Commission,Full Reporter,Urban,Funds Not Applied,,,,,,,3108198,,,3108198,
50029,Bay Metropolitan Transit Authority,Full Reporter,Urban,Funds Applied,,6641,,,,,,,,6641,1579
50029,Bay Metropolitan Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,614561,,,614561,
50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,Urban,Funds Applied,,,,,,,,,29508951,29508951,
50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,Urban,Funds Not Applied,,,,,,,15584363,,,15584363,
50032,Mass Transportation Authority ,Full Reporter,Urban,Funds Applied,84680,232867,0,,,,0,,364414,681961,
50032,Mass Transportation Authority ,Full Reporter,Urban,Funds Not Applied,0,,,,,,8120540,,,8120540,
50033,Interurban Transit Partnership,Full Reporter,Urban,Funds Applied,,728372,,,,,,,,728372,
50033,Interurban Transit Partnership,Full Reporter,Urban,Funds Not Applied,,,,,,,11914171,,626581,12540752,
50034,City of Jackson Transportation Authority,Full Reporter,Urban,Funds Applied,,1398,,,,,,,169316,170714,1353
50034,City of Jackson Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,691353,,279497,970850,
50035,Central County Transportation Authority,Full Reporter,Urban,Funds Applied,179074,28068,0,,,,,,978677,1185819,
50035,Central County Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,2581981,,1625543,4207524,
50036,Capital Area Transportation Authority,Full Reporter,Urban,Funds Applied,41220,1214407,,,,,0,,0,1255627,
50036,Capital Area Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,6232965,,39148,6272113,
50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,Funds Applied,,28446,,,,,,,,28446,
50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,Funds Not Applied,,,,,,,1007962,,388109,1396071,
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,Funds Applied,,1333271,,,,,,,,1333271,
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,6992794,,,6992794,
50043,Metropolitan Evansville Transit System,Full Reporter,Urban,Funds Applied,,,0,,,,,,,0,
50043,Metropolitan Evansville Transit System,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50044,Fort Wayne Public Transportation Corporation,Full Reporter,Urban,Funds Applied,,677,,,,,,,,677,
50044,Fort Wayne Public Transportation Corporation,Full Reporter,Urban,Funds Not Applied,,,,,,,1929673,,,1929673,
50045,Gary Public Transportation Corporation,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
50045,Gary Public Transportation Corporation,Full Reporter,Urban,Funds Not Applied,,,,,,,950943,,,950943,
50047,Bloomington-Normal Public Transit System,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
50047,Bloomington-Normal Public Transit System,Full Reporter,Urban,Funds Not Applied,,,,,,,1849015,,,1849015,
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,Funds Applied,20042,220700,,,,,,,1222396,1463138,
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,Funds Not Applied,,,,,,,12569083,,,12569083,
50051,Greater Lafayette Public Transportation Corporation,Full Reporter,Urban,Funds Applied,59522,,,,,,,,,59522,
50051,Greater Lafayette Public Transportation Corporation,Full Reporter,Urban,Funds Not Applied,,,,,,,3285020,,,3285020,
50052,South Bend Public Transportation Corporation,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
50052,South Bend Public Transportation Corporation,Full Reporter,Urban,Funds Not Applied,0,,,,,,2481849,,,2481849,
50053,City of Terre Haute ,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
50053,City of Terre Haute ,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50054,Muncie Indiana Transit System,Full Reporter,Urban,Funds Applied,54625,,,,,,,,,54625,
50054,Muncie Indiana Transit System,Full Reporter,Urban,Funds Not Applied,,,,,,,1411572,,,1411572,
50056,Greater Peoria Mass Transit District,Full Reporter,Urban,Funds Applied,,116716,,,,,,,,116716,
50056,Greater Peoria Mass Transit District,Full Reporter,Urban,Funds Not Applied,,0,,,,,3148012,,,3148012,
50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,Funds Applied,35425,215115,,,,,,,76895,327435,
50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,4046245,,,4046245,
50058,Rockford Mass Transit District,Full Reporter,Urban,Funds Applied,,,43793,,,,,,,43793,
50058,Rockford Mass Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,2023696,,,2023696,
50059,Springfield Mass Transit District,Full Reporter,Urban,Funds Applied,,76023,,,,,,,263001,339024,
50059,Springfield Mass Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,2802598,,,2802598,
50060,Champaign-Urbana Mass Transit District,Full Reporter,Urban,Funds Applied,80266,244630,,,,,,,151417,476313,160509
50060,Champaign-Urbana Mass Transit District,Full Reporter,Urban,Funds Not Applied,,0,,,,,6894467,,718432,7612899,0
50061,"City of Decatur, Il",Full Reporter,Urban,Funds Applied,6809,2158,,,,,,,,8967,
50061,"City of Decatur, Il",Full Reporter,Urban,Funds Not Applied,,,,,,,421965,,40405,462370,
50066,Chicago Transit Authority,Full Reporter,Urban,Funds Applied,116289960,3790157,,,,,,,-54148000,65932117,
50066,Chicago Transit Authority,Full Reporter,Urban,Funds Not Applied,73933867,,,,,,500474659,,54148000,628556526,
50092,"City of Rochester, Minnesota",Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
50092,"City of Rochester, Minnesota",Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50096,City of Waukesha ,Full Reporter,Urban,Funds Applied,,455417,,,,,,,,455417,
50096,City of Waukesha ,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50099,City of Eau Claire,Full Reporter,Urban,Funds Applied,,102814,,,,,0,,,102814,102814
50099,City of Eau Claire,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50104,Northern Indiana Commuter Transportation District,Full Reporter,Urban,Funds Applied,1631282,136841,,,,,,,,1768123,
50104,Northern Indiana Commuter Transportation District,Full Reporter,Urban,Funds Not Applied,,,,,,,17514317,,,17514317,
50110,Bloomington Public Transportation Corporation,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
50110,Bloomington Public Transportation Corporation,Full Reporter,Urban,Funds Not Applied,,,,,,,1749550,,,1749550,
50113,Pace - Suburban Bus Division,Full Reporter,Urban,Funds Applied,208992,1654271,,,,,,,-12100764,-10237501,
50113,Pace - Suburban Bus Division,Full Reporter,Urban,Funds Not Applied,,,,,,,48642815,,,48642815,
50117,Laketran,Full Reporter,Urban,Funds Applied,,,,,,,0,,,0,
50117,Laketran,Full Reporter,Urban,Funds Not Applied,,,,,,,4349343,,,4349343,
50118,Northeast Illinois Regional Commuter Railroad Corporation,Full Reporter,Urban,Funds Applied,,15892318,,,,,4143667,,,20035985,
50118,Northeast Illinois Regional Commuter Railroad Corporation,Full Reporter,Urban,Funds Not Applied,,,,,,,221622053,,,221622053,
50119,City of Detroit ,Full Reporter,Urban,Funds Applied,,3400454,,,,,,,10023435,13423889,
50119,City of Detroit ,Full Reporter,Urban,Funds Not Applied,,,,,,,12846524,,181008,13027532,
50141,Detroit Transportation Corporation,Full Reporter,Urban,Funds Applied,,315469,,,,,,,,315469,
50141,Detroit Transportation Corporation,Full Reporter,Urban,Funds Not Applied,,,,,,,2571216,,,2571216,
50145,City of Kokomo,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
50145,City of Kokomo,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50146,Madison County Transit District,Full Reporter,Urban,Funds Applied,,,,,,,,,53222,53222,
50146,Madison County Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,Funds Applied,,242316,,,,,,,,242316,
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,Funds Not Applied,,,,,,,2851189,,,2851189,
50149,Michiana Area Council of Governments,Full Reporter,Urban,Funds Applied,,36000,,,,,,,,36000,
50149,Michiana Area Council of Governments,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50154,Metropolitan Council,Full Reporter,Urban,Funds Applied,,2437270,,,,,,,,2437270,782062
50154,Metropolitan Council,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50157,Butler County Regional Transit Authority,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
50157,Butler County Regional Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,1304532,,974835,2279367,
50158,University of Michigan Parking and Transportation Services,Full Reporter,Urban,Funds Applied,,46851,,,,,,,,46851,
50158,University of Michigan Parking and Transportation Services,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50159,River Valley Metro Mass Transit District,Full Reporter,Urban,Funds Applied,52641,42000,,,,,,,,94641,
50159,River Valley Metro Mass Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,372440,,,372440,
50160,County of Washington,Full Reporter,Urban,Funds Applied,,213423,0,,,,,,,213423,
50160,County of Washington,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50161,Ozaukee County ,Full Reporter,Urban,Funds Applied,,148847,0,,,,,,,148847,
50161,Ozaukee County ,Full Reporter,Urban,Funds Not Applied,,0,0,,,,,,,0,
50163,"Licking County, Ohio",Full Reporter,Urban,Funds Applied,,,,,,,0,,,0,
50163,"Licking County, Ohio",Full Reporter,Urban,Funds Not Applied,,,,,,,220769,,,220769,
50165,Greene County Transit Board,Full Reporter,Urban,Funds Applied,,104037,,,,,,,,104037,
50165,Greene County Transit Board,Full Reporter,Urban,Funds Not Applied,,,,,,,567857,,158934,726791,
50169,"Miami County, Ohio ",Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
50169,"Miami County, Ohio ",Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50176,City of DeKalb,Full Reporter,Urban,Funds Applied,,255676,,,,,,,3436876,3692552,
50176,City of DeKalb,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50182,"Pace-Suburban Bus Division, ADA Paratransit Services",Full Reporter,Urban,Funds Applied,7008,9607477,,,,,,,5254120,14868605,14868605
50182,"Pace-Suburban Bus Division, ADA Paratransit Services",Full Reporter,Urban,Funds Not Applied,,,,,,,2595545,,,2595545,2595545
50184,Macatawa Area Express Transportation Authority,Full Reporter,Urban,Funds Applied,38879,1521,,,,,,,,40400,
50184,Macatawa Area Express Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,845243,,,845243,
50191,Mid-Ohio Regional Planning Commission,Full Reporter,Urban,Funds Applied,,175349,,,,,,,,175349,
50191,Mid-Ohio Regional Planning Commission,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50193,Enterprise Rideshare - Michigan,Full Reporter,Urban,Funds Applied,189073,512,,,,,,,,189585,
50193,Enterprise Rideshare - Michigan,Full Reporter,Urban,Funds Not Applied,,,,,,,3209687,,,3209687,
50198,Medina County Public Transit,Full Reporter,Urban,Funds Applied,,4575,,,,,,,,4575,
50198,Medina County Public Transit,Full Reporter,Urban,Funds Not Applied,,,,,,,151480,,,151480,
50199,Delaware County Transit Board,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
50199,Delaware County Transit Board,Full Reporter,Urban,Funds Not Applied,,,,,,,295907,,487325,783232,
50204,Jackson County Mass Transit District,Full Reporter,Urban,Funds Applied,1313,22508,,,,,,,,23821,
50204,Jackson County Mass Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50209,Central Indiana Regional Transportation Authority ,Full Reporter,Urban,Funds Applied,0,229122,,,,,,,,229122,
50209,Central Indiana Regional Transportation Authority ,Full Reporter,Urban,Funds Not Applied,,,,,,,0,,,0,
50211,Rides Mass Transit District,Full Reporter,Urban,Funds Applied,14904,192357,0,0,,,0,0,0,207261,0
50211,Rides Mass Transit District,Full Reporter,Urban,Funds Not Applied,0,0,0,0,,,0,0,0,0,0
50212,Stateline Mass Transit District,Separate Service,Urban,Funds Applied,,,,,,,,,,0,
50212,Stateline Mass Transit District,Separate Service,Urban,Funds Not Applied,,,,,,,77168,,,77168,
50213,M-1 Rail,Full Reporter,Urban,Funds Applied,734259,,,,,,,,,734259,
50213,M-1 Rail,Full Reporter,Urban,Funds Not Applied,,,,,,,6211319,273638,,6484957,
50342,LINK Hendricks County,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
50342,LINK Hendricks County,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50515,University of Minnesota Transit,Full Reporter,Urban,Funds Applied,0,260732,0,,,,,,,260732,
50515,University of Minnesota Transit,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50516,City of Plymouth,Full Reporter,Urban,Funds Applied,,218304,,,,,,,,218304,
50516,City of Plymouth,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50517,City of Maple Grove,Full Reporter,Urban,Funds Applied,,5310,0,,,,,,,5310,
50517,City of Maple Grove,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50518,SouthWest Transit,Full Reporter,Urban,Funds Applied,102421,20500,,,,,,,,122921,
50518,SouthWest Transit,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50519,Minnesota Valley Transit Authority,Full Reporter,Urban,Funds Applied,170142,,,,,,,,189141,359283,
50519,Minnesota Valley Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,3057765,,,3057765,
50521,Chicago Water Taxi (Wendella),Full Reporter,Urban,Funds Applied,,112638,,,,,,,,112638,
50521,Chicago Water Taxi (Wendella),Full Reporter,Urban,Funds Not Applied,,,,,,,2300,,,2300,
50522,Lake Erie Transportation Commission,Full Reporter,Urban,Funds Applied,,,,,,,,,433604,433604,
50522,Lake Erie Transportation Commission,Full Reporter,Urban,Funds Not Applied,,,,,,,66940,,,66940,
55312,City of Milwaukee,Full Reporter,Urban,Funds Applied,,46665,,,,,,,,46665,
55312,City of Milwaukee,Full Reporter,Urban,Funds Not Applied,,,,,,,12044,,,12044,
60006,City of El Paso,Full Reporter,Urban,Funds Applied,2121136,327824,,,,,,,1639538,4088498,
60006,City of El Paso,Full Reporter,Urban,Funds Not Applied,,,,,,,21292035,,,21292035,
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Funds Applied,7834918,1038613,,,,,,,,8873531,
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,38585625,,4542087,43127712,
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,Funds Applied,55272746,31344204,,,,,,,5145418,91762368,
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,Funds Not Applied,-8900173,,,,,,194565477,160989,2448303,188274596,
60009,"Laredo Transit Management, Inc.",Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
60009,"Laredo Transit Management, Inc.",Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
60010,City of Lubbock,Full Reporter,Urban,Funds Applied,46103,,,,,,,,,46103,
60010,City of Lubbock,Full Reporter,Urban,Funds Not Applied,0,,,,,,1387515,,,1387515,
60011,VIA Metropolitan Transit,Full Reporter,Urban,Funds Applied,5539802,3807554,,,,,,,10738137,20085493,
60011,VIA Metropolitan Transit,Full Reporter,Urban,Funds Not Applied,,,,,,,36702975,,,36702975,
60012,City of Waco,Full Reporter,Urban,Funds Applied,,,,,,,,,210663,210663,
60012,City of Waco,Full Reporter,Urban,Funds Not Applied,,,,,,,739824,,-23,739801,
60014,City of Brownsville ,Full Reporter,Urban,Funds Applied,,,,,,,,0,,0,
60014,City of Brownsville ,Full Reporter,Urban,Funds Not Applied,,,,,,,1344306,,1884362,3228668,
60016,City of Beaumont,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
60016,City of Beaumont,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,Funds Applied,,30176,,,,,,,,30176,
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,3994350,,,3994350,404620
60018,Metropolitan Tulsa Transit Authority,Full Reporter,Urban,Funds Applied,,,,,,,,,0,0,
60018,Metropolitan Tulsa Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,,,0,0,
60019,City of Albuquerque,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
60019,City of Albuquerque,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
60022,Capital Area Transit System,Full Reporter,Urban,Funds Applied,107709,328137,,,,,,,,435846,
60022,Capital Area Transit System,Full Reporter,Urban,Funds Not Applied,0,0,,,,,2973663,,,2973663,
60024,City of Shreveport,Full Reporter,Urban,Funds Applied,,2135,,,,,,,,2135,
60024,City of Shreveport,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
60032,New Orleans Regional Transit Authority,Full Reporter,Urban,Funds Applied,5112617,16434,,,,,,,0,5129051,
60032,New Orleans Regional Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,23571109,,,23571109,
60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,Funds Applied,,21677,0,,,,,,,21677,
60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
60038,Lafayette City-Parish Consolidated Government,Full Reporter,Urban,Funds Applied,,171423,0,,,,,,,171423,
60038,Lafayette City-Parish Consolidated Government,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
60041,City of Arlington,Full Reporter,Urban,Funds Applied,,1538803,,,,,,,,1538803,
60041,City of Arlington,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,Funds Applied,,3487195,,,,,,,19045581,22532776,367889
60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,46522354,,,46522354,
60051,Corpus Christi Regional Transportation Authority,Full Reporter,Urban,Funds Applied,469638,141875,,,,,,,220627,832140,
60051,Corpus Christi Regional Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,7984479,,3013317,10997796,
60056,Dallas Area Rapid Transit,Full Reporter,Urban,Funds Applied,148757271,1971661,8695066,,,,,,25160914,184584912,
60056,Dallas Area Rapid Transit,Full Reporter,Urban,Funds Not Applied,,,,,,,248063688,,,248063688,
60059,Brazos Transit District,Full Reporter,Urban,Funds Applied,,110509,,,,,,,,110509,
60059,Brazos Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,,,0,0,
60070,City of Mesquite,Separate Service,Urban,Funds Applied,,,,,,,,,,0,
60070,City of Mesquite,Separate Service,Urban,Funds Not Applied,,,,,,,,,,0,
60077,City of Santa Fe,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
60077,City of Santa Fe,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
60088,Jefferson Parish,Full Reporter,Urban,Funds Applied,,,,,,,,,954631,954631,
60088,Jefferson Parish,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
60090,Lower Rio Grande Valley Development Council,Full Reporter,Urban,Funds Applied,,9902,,,,,,,,9902,
60090,Lower Rio Grande Valley Development Council,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
60091,Hill Country Transit District,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
60091,Hill Country Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,1730766,,,1730766,
60101,Denton County Transportation Authority,Full Reporter,Urban,Funds Applied,972668,501680,,,,,,,,1474348,
60101,Denton County Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,9813483,,,9813483,
60102,Concho Valley Transit District,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
60102,Concho Valley Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
60103,"Fort Bend County, Texas",Full Reporter,Urban,Funds Applied,,93296,0,,,,,,225,93521,
60103,"Fort Bend County, Texas",Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
60107,"Texoma Area Paratransit System, Inc",Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
60107,"Texoma Area Paratransit System, Inc",Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
60111,Rio Metro Regional Transit District,Full Reporter,Urban,Funds Applied,,358500,,153419,,,,,1379017,1890936,
60111,Rio Metro Regional Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
60114,STAR Transit,Full Reporter,Urban,Funds Applied,,,,,,,,,24473,24473,
60114,STAR Transit,Full Reporter,Urban,Funds Not Applied,,,,,,,1247999,,,1247999,
60127,Plaquemines Parish Government,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
60127,Plaquemines Parish Government,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
60130,Alamo Area Council of Governments,Full Reporter,Urban,Funds Applied,,73608,,,,,,,,73608,
60130,Alamo Area Council of Governments,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
60133,McKinney Avenue Transit Authority,Full Reporter,Urban,Funds Applied,8,,,,,,,,7275,7283,
60133,McKinney Avenue Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,209000,,1197,210197,
60134,The Woodlands Township,Full Reporter,Urban,Funds Applied,,745674,,,,,,,,745674,
60134,The Woodlands Township,Full Reporter,Urban,Funds Not Applied,,,,,,,1197006,,,1197006,
60269,Texas State University,Full Reporter,Urban,Funds Applied,,2075794,,,,,,,13311,2089105,
60269,Texas State University,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
60270,City of McKinney,Separate Service,Urban,Funds Applied,,69440,0,,,,,,0,69440,
60270,City of McKinney,Separate Service,Urban,Funds Not Applied,,,,,,,,,,0,
60271,Tangipahoa Parish Council,Separate Service,Urban,Funds Applied,,,,,,,,,,0,
60271,Tangipahoa Parish Council,Separate Service,Urban,Funds Not Applied,,,,,,,,,,0,
66339,New Mexico Department of Transportation,Full Reporter,Urban,Funds Applied,,239673,,,,,,,,239673,
66339,New Mexico Department of Transportation,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
70001,City of Lincoln,Full Reporter,Urban,Funds Applied,,54352,,,,,,,,54352,
70001,City of Lincoln,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
70002,Transit Authority of Omaha,Full Reporter,Urban,Funds Applied,,11372,,,,,,,48881,60253,
70002,Transit Authority of Omaha,Full Reporter,Urban,Funds Not Applied,,,,,,,8171392,,,8171392,
70003,City of Springfield,Full Reporter,Urban,Funds Applied,,3105,,,,,,,,3105,
70003,City of Springfield,Full Reporter,Urban,Funds Not Applied,,,,,,,2570741,,2113,2572854,
70005,Kansas City Area Transportation Authority,Full Reporter,Urban,Funds Applied,,1401722,92752,,,,,,,1494474,
70005,Kansas City Area Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,13409524,,,13409524,
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Full Reporter,Urban,Funds Applied,25720527,1399014,,,,,,,1145940,28265481,
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Full Reporter,Urban,Funds Not Applied,,,,0,,,76409657,,2905992,79315649,
70008,City of Cedar Rapids,Full Reporter,Urban,Funds Applied,,22500,,,,,,,32968,55468,
70008,City of Cedar Rapids,Full Reporter,Urban,Funds Not Applied,,,,,,,592583,,,592583,
70010,Des Moines Area Regional Transit Authority,Full Reporter,Urban,Funds Applied,221965,74170,1026790,,,,,,,1322925,
70010,Des Moines Area Regional Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,6894374,,557571,7451945,
70012,City of Sioux City,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
70012,City of Sioux City,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
70014,Topeka Metropolitan Transit Authority,Full Reporter,Urban,Funds Applied,,175062,,,,,0,,,175062,
70014,Topeka Metropolitan Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,1516897,,352259,1869156,
70015,City of Wichita ,Full Reporter,Urban,Funds Applied,6906,,,,,,,,,6906,
70015,City of Wichita ,Full Reporter,Urban,Funds Not Applied,,,,,,,2346165,,,2346165,
70016,City of Columbia,Full Reporter,Urban,Funds Applied,,,204401,,,,,,0,204401,
70016,City of Columbia,Full Reporter,Urban,Funds Not Applied,,,,,,,1209396,,,1209396,
70018,City of Iowa City,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
70018,City of Iowa City,Full Reporter,Urban,Funds Not Applied,,,,,,,1208434,,4972,1213406,
70019,University of Iowa,Full Reporter,Urban,Funds Applied,,11285,,,,,,,,11285,
70019,University of Iowa,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
70030,City of Coralville,Full Reporter,Urban,Funds Applied,,11960,,,,,,,,11960,
70030,City of Coralville,Full Reporter,Urban,Funds Not Applied,,,,,,,588286,,,588286,
70035,Johnson County Kansas,Full Reporter,Urban,Funds Applied,,19324,0,,,,,,,19324,
70035,Johnson County Kansas,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
70041,Ames Transit Agency,Full Reporter,Urban,Funds Applied,,11981,0,,,,,,,11981,
70041,Ames Transit Agency,Full Reporter,Urban,Funds Not Applied,,,,,,,2731038,,,2731038,
