UACE Code,UZA,UZA Name,Primary UZA,Population,Density,Square Miles,State NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,UZA Reporting Method,Other UZA Reporting Method Description,FG/NFG Reporting Method,Other FG/NFG Reporting Method Description,Total Actual Vehicle Revenue Hours,Total Unlinked Passenger Trips,Total Actual Vehicle Revenue Miles,Total Passenger Miles Traveled,Total Operating Expenses,Non-Fixed Guideway Vehicle Revenue Miles,Non-Fixed Guideway Passenger Miles,Non-Fixed Guideway Operating Expenses,Directional Route Miles,Fixed Guideway Vehicle Revenue Miles,Fixed Guideway Passenger Miles,Fixed Guideway Operating Expenses,SGR FG Directional Route Miles,SGR FG Vehicle Revenue Miles,SGR HIB Directional Route Miles,SGR HIB Vehicle Revenue Miles
,0,North Carolina Non-UZA,N,,,,,40228,Mecklenburg County ,Full Reporter,Urban,DR,DO, Other,Information is collected using UPT data.,,,565,1262,8010,11428,82418,8010,11428,82418,0,0,0,0,0,0,0,0
,38,"Charlotte, NC-SC",Y,1249442,1685,741,,40228,Mecklenburg County ,Full Reporter,Urban,DR,DO, Other,Information is collected using UPT data.,,,27692,61848,392473,560005,4038488,392473,560005,4038488,0,0,0,0,0,0,0,0
,0,North Carolina Non-UZA,N,,,,,40228,Mecklenburg County ,Full Reporter,Urban,DT,PT, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,38,"Charlotte, NC-SC",Y,1249442,1685,741,,40228,Mecklenburg County ,Full Reporter,Urban,DT,PT, Actual Data,,,,262886,347754,2704621,2750842,3515800,2704621,2750842,3515800,0,0,0,0,0,0,0,0
,0,North Carolina Non-UZA,N,,,,,40229,Henderson County,Reduced Reporter,Urban,DR,PT, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,133,"Asheville, NC",Y,280648,1060,265,,40229,Henderson County,Reduced Reporter,Urban,DR,PT, Actual Data,,,,642,3125,8749,0,61934,8749,0,61934,0,0,0,0,0,0,0,0
,0,North Carolina Non-UZA,N,,,,,40229,Henderson County,Reduced Reporter,Urban,MB,PT, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,133,"Asheville, NC",Y,280648,1060,265,,40229,Henderson County,Reduced Reporter,Urban,MB,PT, Actual Data,,,,8976,71770,168301,0,715460,168301,0,715460,0,0,0,0,0,0,0,0
,0,North Carolina Non-UZA,N,,,,,40231,Orange County ,Reduced Reporter,Urban,DR,DO, Actual Data,,,,4359,9885,78939,0,173651,78939,0,173651,0,0,0,0,0,0,0,0
,110,"Durham, NC",Y,347602,1913,182,,40231,Orange County ,Reduced Reporter,Urban,DR,DO, Actual Data,,,,17632,39980,319272,0,133155,319272,0,133155,0,0,0,0,0,0,0,0
,261,"Burlington, NC",N,119911,1326,90,,40231,Orange County ,Reduced Reporter,Urban,DR,DO, Actual Data,,,,1247,2828,22584,0,49680,22584,0,49680,0,0,0,0,0,0,0,0
,0,North Carolina Non-UZA,N,,,,,40231,Orange County ,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,110,"Durham, NC",Y,347602,1913,182,,40231,Orange County ,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,4563,15152,93303,0,197414,93303,0,197414,0,0,0,0,0,0,0,0
,261,"Burlington, NC",N,119911,1326,90,,40231,Orange County ,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,1141,3788,23326,0,49354,23326,0,49354,0,0,0,0,0,0,0,0
,0,Florida Non-UZA,N,,,,,40232,Central Florida Commuter Rail,Full Reporter,Urban,CR,PT, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,32,"Orlando, FL",Y,1510516,2527,598,,40232,Central Florida Commuter Rail,Full Reporter,Urban,CR,PT, Actual Data,,,,35204,1469654,964596,24566657,44571170,0,0,0,95.1,964596,24566657,44571170,0,0,0,0
,167,"Concord, NC",Y,214881,1192,180,,40233,City of Salisbury ,Reduced Reporter,Urban,MB,DO, Actual Data,,,,10747,141514,138098,0,1469829,138098,0,1469829,0,0,0,0,0,0,0,0
,218,"Ponce, PR",Y,149539,3389,44,,40234,Autonomous Municipality of Ponce,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,4260,4571,27740,0,246742,27740,0,246742,0,0,0,0,0,0,0,0
,218,"Ponce, PR",Y,149539,3389,44,,40234,Autonomous Municipality of Ponce,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,18543,453886,163158,0,1958111,163158,0,1958111,0,0,0,0,0,0,0,0
,0,South Carolina Non-UZA,N,,,,,40237,Lancaster County Council on Aging,Reduced Reporter,Urban,DR,DO, Actual Data,,,,27794,27303,357433,0,614379,357433,0,614379,0,0,0,0,0,0,0,0
,38,"Charlotte, NC-SC",Y,1249442,1685,741,,40237,Lancaster County Council on Aging,Reduced Reporter,Urban,DR,DO, Actual Data,,,,63,121,913,0,926,913,0,926,0,0,0,0,0,0,0,0
,4,"Miami, FL",Y,5502379,4442,1239,,40238,City of Coconut Creek,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,13289,81856,175085,0,812163,175085,0,812163,0,0,0,0,0,0,0,0
,4,"Miami, FL",Y,5502379,4442,1239,,40239,City of Deerfield Beach,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,1331,4236,17046,0,269059,17046,0,269059,0,0,0,0,0,0,0,0
,4,"Miami, FL",Y,5502379,4442,1239,,40239,City of Deerfield Beach,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,3996,46681,53423,0,150286,53423,0,150286,0,0,0,0,0,0,0,0
,4,"Miami, FL",Y,5502379,4442,1239,,40240,City of Lighthouse Point,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,1500,11336,19647,0,50421,19647,0,50421,0,0,0,0,0,0,0,0
,4,"Miami, FL",Y,5502379,4442,1239,,40241,City of Miramar ,Reduced Reporter,Urban,DR,DO, Actual Data,,,,151,527,2328,0,23715,2328,0,23715,0,0,0,0,0,0,0,0
,4,"Miami, FL",Y,5502379,4442,1239,,40241,City of Miramar ,Reduced Reporter,Urban,MB,DO, Actual Data,,,,11714,118376,194115,0,873773,194115,0,873773,0,0,0,0,0,0,0,0
,0,South Carolina Non-UZA,N,,,,,40244,"Spartanburg Regional Health Services, Inc.",Full Reporter,Urban,DR,DO, Other,Funds are allocated based on the population and land area as our demand response system is available County wide.,,,18683,34859,400407,521775,1150958,400407,521775,1150958,0,0,0,0,0,0,0,0
,192,"Spartanburg, SC",Y,180786,951,190,,40244,"Spartanburg Regional Health Services, Inc.",Full Reporter,Urban,DR,DO, Other,Funds are allocated based on the population and land area as our demand response system is available County wide.,,,50515,94249,1082583,1410724,3111849,1082583,1410724,3111849,0,0,0,0,0,0,0,0
,9,"Atlanta, GA",Y,4515419,1707,2645,,40246,"Center for Pan Asian Community Services, Inc.",Reduced Reporter,Urban,DR,DO, Actual Data,,,,8283,22112,115717,0,636548,115717,0,636548,0,0,0,0,0,0,0,0
,9,"Atlanta, GA",Y,4515419,1707,2645,,40246,"Center for Pan Asian Community Services, Inc.",Reduced Reporter,Urban,MB,DO, Actual Data,,,,2516,5229,37790,0,197182,37790,0,197182,0,0,0,0,0,0,0,0
,41,"Memphis, TN-MS-AR",Y,1060061,2132,497,,40247,Shelby County Government,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,13955,67045,407640,1549081,612056,407640,1549081,612056,0,0,0,0,0,0,0,0
,4,"Miami, FL",Y,5502379,4442,1239,,40248,Town of Hillsboro Beach,Reduced Reporter,Urban,MB,PT, Actual Data,,,,1369,5801,17185,0,74714,17185,0,74714,0,0,0,0,0,0,0,0
,4,"Miami, FL",Y,5502379,4442,1239,,40249,City of Hallandale Beach,Reduced Reporter,Urban,MB,PT, Actual Data,,,,18970,284506,176719,0,968014,176719,0,968014,0,0,0,0,0,0,0,0
,4,"Miami, FL",Y,5502379,4442,1239,,40250,City of Lauderdale Lakes,Reduced Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,4380,99907,46256,0,188206,46256,0,188206,0,0,0,0,0,0,0,0
,4,"Miami, FL",Y,5502379,4442,1239,,40251,City of Pembroke Pines,Reduced Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,19392,186722,227204,0,663893,227204,0,663893,0,0,0,0,0,0,0,0
,261,"Burlington, NC",Y,119911,1326,90,,40252,City Of Burlington,Reduced Reporter,Urban,DR,PT, Actual Data,,,,3603,5091,49011,0,284647,49011,0,284647,0,0,0,0,0,0,0,0
,261,"Burlington, NC",Y,119911,1326,90,,40252,City Of Burlington,Reduced Reporter,Urban,MB,PT, Actual Data,,,,17589,98342,227533,0,906910,227533,0,906910,0,0,0,0,0,0,0,0
,4,"Miami, FL",Y,5502379,4442,1239,,40253,City of Coral Springs,Reduced Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,6611,56594,89842,0,310278,89842,0,310278,0,0,0,0,0,0,0,0
,4,"Miami, FL",Y,5502379,4442,1239,,40254,City of Lauderhill,Reduced Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,19161,493053,200832,0,789771,200832,0,789771,0,0,0,0,0,0,0,0
,4,"Miami, FL",Y,5502379,4442,1239,,40255,City of Hollywood,Reduced Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,7513,50302,82720,0,556833,82720,0,556833,0,0,0,0,0,0,0,0
,4,"Miami, FL",Y,5502379,4442,1239,,40256,City of Margate,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,3075,15339,33290,0,301073,33290,0,301073,0,0,0,0,0,0,0,0
,4,"Miami, FL",Y,5502379,4442,1239,,40256,City of Margate,Reduced Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,7367,95952,108397,0,308658,108397,0,308658,0,0,0,0,0,0,0,0
,4,"Miami, FL",Y,5502379,4442,1239,,40257,City of Pompano Beach,Reduced Reporter,Urban,MB,PT, Actual Data,,,,8045,81078,105080,0,340763,105080,0,340763,0,0,0,0,0,0,0,0
,17,"Tampa-St. Petersburg, FL",Y,2441770,2552,957,,40258,"The Looper Group, Inc.",Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,2795,19531,21499,24616,201474,21499,24616,201474,0,0,0,0,0,0,0,0
,4,"Miami, FL",Y,5502379,4442,1239,,40260,Town of Lauderdale-By-The-Sea,Reduced Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,3677,31040,40496,0,159475,40496,0,159475,0,0,0,0,0,0,0,0
,4,"Miami, FL",Y,5502379,4442,1239,,40261,City of Dania Beach,Reduced Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,5308,40698,64524,0,229716,64524,0,229716,0,0,0,0,0,0,0,0
,4,"Miami, FL",Y,5502379,4442,1239,,40262,Town of Davie,Reduced Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,15580,190160,226405,0,667978,226405,0,667978,0,0,0,0,0,0,0,0
,4,"Miami, FL",Y,5502379,4442,1239,,40263,City of West Park,Reduced Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,1274,5802,22196,0,76790,22196,0,76790,0,0,0,0,0,0,0,0
,9,"Atlanta, GA",Y,4515419,1707,2645,,40264,Georgia State Road and Tollway Authority,Full Reporter,Urban,CB,PT, Actual Data,,,,113111,1894119,2511035,48499235,20817741,2511035,48499235,20817741,0,0,0,0,0,0,18.7,704938
,9,"Atlanta, GA",Y,4515419,1707,2645,,40264,Georgia State Road and Tollway Authority,Full Reporter,Urban,VP,PT, Actual Data,,,,128644,681364,4742458,27339046,2997250,4742458,27339046,2997250,0,0,0,0,0,0,0,0
,0,Alabama Non-UZA,N,,,,,40265,North Central Alabama Regional Council of Governments,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,12591,50385,217586,249334,523041,217586,249334,523041,0,0,0,0,0,0,0,0
,392,"Decatur, AL",Y,70436,1208,58,,40265,North Central Alabama Regional Council of Governments,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,22876,91543,395331,453014,950311,395331,453014,950311,0,0,0,0,0,0,0,0
,0,Alabama Non-UZA,N,,,,,40928,Baldwin County Commission,Full Reporter,Urban,DR,DO, Other,Based on land mass and funding,,,23587,122796,409859,2024017,2564298,409859,2024017,2564298,0,0,0,0,0,0,0,0
,458,"Daphne-Fairhope, AL",Y,57383,1039,55,,40928,Baldwin County Commission,Full Reporter,Urban,DR,DO, Other,Based on land mass and funding,,,2107,10969,36611,180795,229055,36611,180795,229055,0,0,0,0,0,0,0,0
,0,Tennessee Non-UZA,N,,,,,40950,First Tennessee Human Resource Agency,Full Reporter,Urban,DR,DO, Actual Data,,,,76143,91848,1896490,1773578,3144171,1896490,1773578,3144171,0,0,0,0,0,0,0,0
,259,"Johnson City, TN",Y,120415,1096,110,,40950,First Tennessee Human Resource Agency,Full Reporter,Urban,DR,DO, Actual Data,,,,25027,40649,477902,430549,792326,477902,430549,792326,0,0,0,0,0,0,0,0
,291,"Kingsport, TN-VA",N,106571,939,114,,40950,First Tennessee Human Resource Agency,Full Reporter,Urban,DR,DO, Actual Data,,,,16455,23357,361464,362432,599342,361464,362432,599342,0,0,0,0,0,0,0,0
,397,"Bristol-Bristol, TN-VA",N,69501,1088,64,,40950,First Tennessee Human Resource Agency,Full Reporter,Urban,DR,DO, Actual Data,,,,5542,6928,124123,118126,205787,124123,118126,205787,0,0,0,0,0,0,0,0
,0,Georgia Non-UZA,N,,,,,41027,Bartow Transit,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,17081,35116,248599,0,1153409,248599,0,1153409,0,0,0,0,0,0,0,0
,9,"Atlanta, GA",Y,4515419,1707,2645,,41027,Bartow Transit,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,5180,10650,75394,0,349801,75394,0,349801,0,0,0,0,0,0,0,0
,0,Florida Non-UZA,N,,,,,41068,Flagler County Public Transportation,Full Reporter,Urban,DR,DO, Other,"The formula used for the 85/15 ratio is based on our population and operating area. Rural vs. UZA. The population and operating area (routes and service) is consistent within the last three years, that is why the ratio has stayed the same. ",,,4966,15471,82402,186428,224326,82402,186428,224326,0,0,0,0,0,0,0,0
,109,"Palm Coast-Daytona Beach-Port Orange, FL",Y,349064,1946,179,,41068,Flagler County Public Transportation,Full Reporter,Urban,DR,DO, Other,"The formula used for the 85/15 ratio is based on our population and operating area. Rural vs. UZA. The population and operating area (routes and service) is consistent within the last three years, that is why the ratio has stayed the same. ",,,28141,87668,466947,1056429,1271188,466947,1056429,1271188,0,0,0,0,0,0,0,0
,0,South Carolina Non-UZA,N,,,,,41092,Lowcountry Regional Transportation Authority,Reduced Reporter,Urban,CB,DO, Actual Data,,,,15577,163796,371504,0,1754714,371504,0,1754714,0,0,0,0,0,0,0,0
,401,"Hilton Head Island, SC",Y,68998,1020,68,,41092,Lowcountry Regional Transportation Authority,Reduced Reporter,Urban,CB,DO, Actual Data,,,,1533,33182,37729,0,238021,37729,0,238021,0,0,0,0,0,0,0,0
,0,South Carolina Non-UZA,N,,,,,41092,Lowcountry Regional Transportation Authority,Reduced Reporter,Urban,DR,DO, Actual Data,,,,9877,28734,215810,0,468878,215810,0,468878,0,0,0,0,0,0,0,0
,401,"Hilton Head Island, SC",Y,68998,1020,68,,41092,Lowcountry Regional Transportation Authority,Reduced Reporter,Urban,DR,DO, Actual Data,,,,4127,23382,50720,0,302718,50720,0,302718,0,0,0,0,0,0,0,0
,0,South Carolina Non-UZA,N,,,,,41092,Lowcountry Regional Transportation Authority,Reduced Reporter,Urban,MB,DO, Actual Data,,,,1705,5357,39669,0,112904,39669,0,112904,0,0,0,0,0,0,0,0
,401,"Hilton Head Island, SC",Y,68998,1020,68,,41092,Lowcountry Regional Transportation Authority,Reduced Reporter,Urban,MB,DO, Actual Data,,,,4271,13202,46148,0,343115,46148,0,343115,0,0,0,0,0,0,0,0
,0,Kentucky Non-UZA,N,,,,,41105,"Audubon Area Community Services, Inc.",Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,58118,97208,739787,1029696,3029266,739787,1029696,3029266,0,0,0,0,0,0,0,0
,159,"Evansville, IN-KY",N,229351,1930,119,,41105,"Audubon Area Community Services, Inc.",Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,3393,5675,43191,60118,176860,43191,60118,176860,0,0,0,0,0,0,0,0
,391,"Owensboro, KY",Y,70543,2086,34,,41105,"Audubon Area Community Services, Inc.",Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,28973,48460,368799,513325,1510152,368799,513325,1510152,0,0,0,0,0,0,0,0
,0,Florida Non-UZA,N,,,,,41157,County of Citrus,Reduced Reporter,Urban,DR,DO, Other,Allocation is UZA 355 at 56.13% and UZA0-FL is 43.87%.  This is breakdown is from MAP 21 and FDOT.,,,5248,9341,87194,0,466981,87194,0,466981,0,0,0,0,0,0,0,0
,355,"Homosassa Springs-Beverly Hills-Citrus Springs, FL",Y,80962,895,90,,41157,County of Citrus,Reduced Reporter,Urban,DR,DO, Other,Allocation is UZA 355 at 56.13% and UZA0-FL is 43.87%.  This is breakdown is from MAP 21 and FDOT.,,,6715,11952,111562,0,597484,111562,0,597484,0,0,0,0,0,0,0,0
,0,Florida Non-UZA,N,,,,,41157,County of Citrus,Reduced Reporter,Urban,MB,DO, Other,Allocation is UZA 355 at 56.13% and UZA0-FL is 43.87%.  This is breakdown is from MAP 21 and FDOT.,,,5168,20178,95486,0,270461,95486,0,270461,0,0,0,0,0,0,0,0
,355,"Homosassa Springs-Beverly Hills-Citrus Springs, FL",Y,80962,895,90,,41157,County of Citrus,Reduced Reporter,Urban,MB,DO, Other,Allocation is UZA 355 at 56.13% and UZA0-FL is 43.87%.  This is breakdown is from MAP 21 and FDOT.,,,6613,25816,122170,0,346044,122170,0,346044,0,0,0,0,0,0,0,0
,0,South Carolina Non-UZA,Y,,,,,44907,Catawba Indian Nation,Reduced Reporter,Tribe,DR,DO, Actual Vehicle Revenue Miles,,,,18647,15065,345150,0,390649,345150,0,390649,0,0,0,0,0,0,0,0
,0,North Carolina Non-UZA,Y,,,,,44913,Eastern Band of Cherokee Indians,Reduced Reporter,Tribe,DR,DO, Actual Vehicle Revenue Miles,,,,14441,11304,154473,0,517806,154473,0,517806,0,0,0,0,0,0,0,0
,0,North Carolina Non-UZA,Y,,,,,44913,Eastern Band of Cherokee Indians,Reduced Reporter,Tribe,MB,DO, Actual Vehicle Revenue Miles,,,,26141,85833,413255,0,738257,413255,0,738257,0,0,0,0,0,0,0,0
,0,Alabama Non-UZA,Y,,,,,44919,Poarch Band of Creek Indians,Reduced Reporter,Tribe,DR,DO, Actual Vehicle Revenue Miles,,,,986,1014,32830,0,97078,32830,0,97078,0,0,0,0,0,0,0,0
,0,Mississippi Non-UZA,Y,,,,,44925,Mississippi Band of Choctaw Indians,Reduced Reporter,Tribe,DR,DO, Actual Vehicle Revenue Miles,,,,35198,72068,646369,0,3147557,646369,0,3147557,0,0,0,0,0,0,0,0
,4,"Miami, FL",Y,5502379,4442,1239,,44929,City of Fort Lauderdale,Full Reporter,Urban,FB,PT, Actual Data,,,,4643,56420,13369,16362,201428,0,0,0,1.6,13369,16362,201428,0,0,0,0
,4,"Miami, FL",Y,5502379,4442,1239,,44929,City of Fort Lauderdale,Full Reporter,Urban,MB,PT, Actual Data,,,,20851,206113,199631,793535,1744767,199631,793535,1744767,0,0,0,0,0,0,0,0
,4,"Miami, FL",Y,5502379,4442,1239,,44932,City of Tamarac,Reduced Reporter,Urban,MB,DO, Actual Data,,,,3800,47165,53567,0,300165,53567,0,300165,0,0,0,0,0,0,0,0
,0,Wisconsin Non-UZA,N,,,,,50001,City of Appleton,Full Reporter,Urban,DR,PT, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,165,"Appleton, WI",Y,216154,2083,104,,50001,City of Appleton,Full Reporter,Urban,DR,PT, Actual Data,,,,44061,150286,869799,1288582,2081046,869799,1288582,2081046,0,0,0,0,0,0,0,0
,0,Wisconsin Non-UZA,N,,,,,50001,City of Appleton,Full Reporter,Urban,MB,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,Wisconsin Non-UZA,N,,,,,50001,City of Appleton,Full Reporter,Urban,MB,PT, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,165,"Appleton, WI",Y,216154,2083,104,,50001,City of Appleton,Full Reporter,Urban,MB,DO, Actual Data,,,,59183,939541,897813,4233542,5661984,897813,4233542,5661984,0,0,0,0,0,0,0,0
,165,"Appleton, WI",Y,216154,2083,104,,50001,City of Appleton,Full Reporter,Urban,MB,PT, Actual Data,,,,6475,22437,132566,292111,327960,132566,292111,327960,0,0,0,0,0,0,0,0
,0,Wisconsin Non-UZA,N,,,,,50002,City of Green Bay,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,176,"Green Bay, WI",Y,206520,1967,105,,50002,City of Green Bay,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,14616,31879,234360,246193,972201,234360,246193,972201,0,0,0,0,0,0,0,0
,0,Wisconsin Non-UZA,N,,,,,50002,City of Green Bay,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,176,"Green Bay, WI",Y,206520,1967,105,,50002,City of Green Bay,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,86880,1292700,1200093,3820927,6687968,1200093,3820927,6687968,0,0,0,0,0,0,0,0
,256,"Kenosha, WI-IL",Y,124064,2423,51,,50003,City of Kenosha,Full Reporter,Urban,DR,PT, Actual Data,,,,13556,28410,180722,167336,453720,180722,167336,453720,0,0,0,0,0,0,0,0
,256,"Kenosha, WI-IL",Y,124064,2423,51,,50003,City of Kenosha,Full Reporter,Urban,MB,DO, Actual Data,,,,78902,1339237,1019378,4258773,6953224,1019378,4258773,6953224,0,0,0,0,0,0,0,0
,256,"Kenosha, WI-IL",Y,124064,2423,51,,50003,City of Kenosha,Full Reporter,Urban,SR,DO, Actual Data,,,,2415,36658,17120,60486,319407,0,0,0,1.7,17120,60486,319407,1.7,17120,0,0
,298,"La Crosse, WI-MN",Y,100868,1978,51,,50004,City of La Crosse,Full Reporter,Urban,DR,PT, Actual Data,,,,7108,17618,121746,121688,379242,121746,121688,379242,0,0,0,0,0,0,0,0
,298,"La Crosse, WI-MN",Y,100868,1978,51,,50004,City of La Crosse,Full Reporter,Urban,MB,DO, Actual Data,,,,60626,905412,866971,2714450,5317617,866971,2714450,5317617,0,0,0,0,0,0,0,0
,92,"Madison, WI",Y,401661,2660,151,,50005,City of Madison,Full Reporter,Urban,DT,PT, Actual Data,,,,56632,113301,658817,660839,3155280,658817,660839,3155280,0,0,0,0,0,0,0,0
,92,"Madison, WI",Y,401661,2660,151,,50005,City of Madison,Full Reporter,Urban,MB,DO, Actual Data,, Actual Data,,403570,12856514,5072756,50762500,49447862,4784131,47874262,46634423,12.5,288625,2888238,2813439,12.5,288625,0,0
,0,Wisconsin Non-UZA,N,,,,,50006,"City of Racine, Wisconsin",Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,35,"Milwaukee, WI",N,1376476,2523,546,,50006,"City of Racine, Wisconsin",Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,4736,26827,104299,666542,573283,104299,666542,573283,0,0,0,0,0,0,0,0
,239,"Racine, WI",Y,133700,2706,49,,50006,"City of Racine, Wisconsin",Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,2543,14407,56012,357955,307872,56012,357955,307872,0,0,0,0,0,0,0,0
,256,"Kenosha, WI-IL",N,124064,2423,51,,50006,"City of Racine, Wisconsin",Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,1491,8446,32835,209838,180479,32835,209838,180479,0,0,0,0,0,0,0,0
,0,Wisconsin Non-UZA,N,,,,,50006,"City of Racine, Wisconsin",Full Reporter,Urban,DR,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,35,"Milwaukee, WI",N,1376476,2523,546,,50006,"City of Racine, Wisconsin",Full Reporter,Urban,DR,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,239,"Racine, WI",Y,133700,2706,49,,50006,"City of Racine, Wisconsin",Full Reporter,Urban,DR,DO, Actual Data,,,,10975,38694,121756,163313,901012,121756,163313,901012,0,0,0,0,0,0,0,0
,256,"Kenosha, WI-IL",N,124064,2423,51,,50006,"City of Racine, Wisconsin",Full Reporter,Urban,DR,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,Wisconsin Non-UZA,N,,,,,50006,"City of Racine, Wisconsin",Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,145,1793,1778,5563,13214,1778,5563,13214,0,0,0,0,0,0,0,0
,35,"Milwaukee, WI",N,1376476,2523,546,,50006,"City of Racine, Wisconsin",Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,239,"Racine, WI",Y,133700,2706,49,,50006,"City of Racine, Wisconsin",Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,76999,950948,943139,2951086,7009535,943139,2951086,7009535,0,0,0,0,0,0,0,0
,256,"Kenosha, WI-IL",N,124064,2423,51,,50006,"City of Racine, Wisconsin",Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,Michigan Non-UZA,Y,,,,,50007,Bay Mills Indian Community,Reduced Reporter,Tribe,MB,DO, Actual Data,,,,1560,1450,29714,0,52293,29714,0,52293,0,0,0,0,0,0,0,0
,35,"Milwaukee, WI",Y,1376476,2523,546,,50008,Milwaukee County,Full Reporter,Urban,DR,PT, Actual Data,,,,214297,451109,2723383,3023595,14777648,2723383,3023595,14777648,0,0,0,0,0,0,0,0
,35,"Milwaukee, WI",Y,1376476,2523,546,,50008,Milwaukee County,Full Reporter,Urban,MB,PT, Actual Data,,,,1293159,28972674,16107551,91779458,131291412,16107551,91779458,131291412,0,0,0,0,0,0,0,0
,0,Wisconsin Non-UZA,N,,,,,50009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,DT,PT, Actual Vehicle Revenue Miles,,,,1756,7418,34278,32326,98281,34278,32326,98281,0,0,0,0,0,0,0,0
,376,"Oshkosh, WI",Y,74495,2418,31,,50009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,DT,PT, Actual Vehicle Revenue Miles,,,,14204,60017,277341,261547,795181,277341,261547,795181,0,0,0,0,0,0,0,0
,0,Wisconsin Non-UZA,N,,,,,50009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,Wisconsin Non-UZA,N,,,,,50009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
