NTD ID,Agency Name,Reporter Type,Reporting Module,CA: Cash and Cash Equivalents,CA: Accounts Receivable,CA: Inventory,CA: Prepaid Expenses,CA: Current Investments and Current Portions of Long-Term Investments,CA: Other Current Assets,Total Current Assets,NCA: Capital Assets,NCA: Intangible Assets,NCA: Capital Leases Receivables,NCA: Special Funds,NCA: Work in Progress,NCA: Investments,NCA: Other Noncurrent Assets,Total Noncurrent Assets,Total Assets,Deferred Outflows of Resources,CL: Current Accounts Payable,CL: Short-Term Debt and Current Portions of Long-Term Debt,CL: Accrued Liabilities,CL: Other Current Liabilities,Total Current Liabilities,NCL: Long-Term Debt,NCL: Noncurrent Accounts Payable,NCL: Capital Lease Obligations,NCL: Long-Term Pension Liabilities,NCL: Estimated Liabilities,NCL: Other Noncurrent Liabilities,Total Noncurrent Liabilities,Total Liabilities,Deferred Inflows of Resources,Net Position
90029,Omnitrans,Full Reporter,Urban,1703910,24171703,2699470,438821,0,0,29013904,179609275,0,0,0,20661288,52869590,0,253140153,282154057,10123681,6263857,0,3213614,6127489,15604960,0,7117925,0,25090326,0,36236352,68444603,84049563,0,208228175
90030,North County Transit District,Full Reporter,Urban,76290651,16144170,4488305,1620919,0,0,98544045,472100640,0,0,5897924,50150645,0,0,528149209,626693254,7187112,19337776,1250000,1572827,17496782,39657385,23050000,0,0,43758770,1083889,16425799,84318458,123975843,142473,509762050
90031,Riverside Transit Agency,Full Reporter,Urban,59013296,19420904,815614,286717,0,0,79536531,88710494,0,0,0,0,0,8539035,97249529,176786060,30467394,7232964,0,6394430,58707067,72334461,0,0,0,23039238,0,0,23039238,95373699,782568,111097187
90035,Gold Coast Transit District,Full Reporter,Urban,3777365,2604119,613659,89529,0,0,7084672,17635002,0,0,9859907,43876567,0,0,71371476,78456148,4719702,2477947,1375785,0,2938970,6792702,23278115,0,0,12461752,0,0,35739867,42532569,1651368,38991913
90036,Orange County Transportation Authority,Full Reporter,Urban,406220968,138121286,2302303,12679177,0,0,559323734,274975412,0,0,0,13949686,0,0,288925098,848248832,54245697,29269149,6888404,4446044,15381831,55985428,0,0,0,192900605,0,1013268,193913873,249899301,24221837,628373391
90045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,25154135,139816027,0,572864,455795185,0,621338211,443868000,0,0,0,0,0,0,443868000,1065206211,26224292,58958127,53115526,18475093,276021,130824767,747576561,0,0,49753570,14017817,0,811347948,942172715,13995098,135262690
90061,Yuba-Sutter Transit Authority,Full Reporter,Urban,2778524,2029033,0,45876,0,0,4853433,11898045,0,0,0,803111,0,0,12701156,17554589,127450,1409352,0,37539,786734,2233625,0,0,0,338485,0,25075,363560,2597185,15547,15069307
90062,Monterey-Salinas Transit,Full Reporter,Urban,15308567,9215717,301679,377196,0,0,25203159,63494589,0,0,0,3348871,0,8825,66852285,92055444,4251494,5194855,774462,2243427,3310719,11523463,3714904,0,0,14556244,1413707,0,19684855,31208318,1192137,63906483
90078,Central Contra Costa Transit Authority,Full Reporter,Urban,13364137,4215268,907214,148459,0,0,18635078,54267330,0,0,0,74747,0,0,54342077,72977155,5290416,2359438,38000,3303571,10434462,16135471,0,0,0,8493326,0,5266663,13759989,29895460,3346110,45026001
90079,SunLine Transit Agency,Full Reporter,Urban,8633093,5211359,936282,491753,0,1521272,16793759,51778590,0,0,0,21643002,0,0,73421592,90215351,4402261,1091116,0,255429,11471582,12818127,2048074,0,0,4033495,0,0,6081569,18899696,1699886,74018030
90088,Napa Valley Transportation Authority,Full Reporter,Urban,995307,3502577,408951,55938,419748,0,5382521,22508328,0,0,0,0,0,0,22508328,27890849,0,2567422,0,938857,469636,3975915,0,0,0,0,0,0,0,3975915,0,0
90090,Yolo County Transportation District,Full Reporter,Urban,6267166,4201032,0,0,0,0,10468198,18186462,0,0,1519678,0,0,0,19706140,30174338,579043,1564041,0,555229,0,2119270,0,0,0,1317300,0,0,1317300,3436570,67473,27249338
90093,Redding Area Bus Authority,Full Reporter,Urban,4272495,35014,91988,0,1550177,0,5949674,11826953,0,0,0,0,0,0,11826953,17776627,0,0,0,0,4529299,4529299,0,0,0,0,0,0,0,4529299,0,0
90121,Antelope Valley Transit Authority,Full Reporter,Urban,12473236,7885220,404670,557748,11384028,0,32704902,74420034,0,0,0,0,0,0,74420034,107124936,677049,13281303,0,503260,0,13784563,0,0,0,1071984,0,1131487,2203471,15988034,54474,91759477
90134,Peninsula Corridor Joint Powers Board,Full Reporter,Urban,63275432,124415239,7360578,8049,12707925,0,207767223,943359036,0,0,0,1124617573,0,0,2067976609,2275743832,0,67882939,25000000,887433,63273805,157044177,55416971,0,0,0,0,0,55416971,212461148,0,0
90136,Regional Public Transportation Authority,Full Reporter,Urban,28963937,62195121,0,212208,48746968,9780000,149898234,84040572,0,0,25043715,3368612,13331663,74362,125858924,275757158,7938794,37924290,21654300,2226999,754885,62560474,136788885,0,0,28445824,0,783642,166018351,228578825,4117236,50999891
90144,Livermore / Amador Valley Transit Authority,Full Reporter,Urban,10796511,3227547,0,259412,0,3272092,17555562,31559920,0,0,0,28149267,0,0,59709187,77264749,776033,1658966,0,70036,835633,2564635,0,13093436,0,1051448,678489,1819381,16642754,19207389,119266,58714127
90146,Foothill Transit,Full Reporter,Urban,47811665,13342571,0,4756603,0,0,65910839,224058977,0,0,0,0,45477908,716195,270253080,336163919,0,12138484,0,0,0,12138484,62274137,0,0,0,0,0,62274137,74412621,0,0
90148,Victor Valley Transit Authority,Full Reporter,Urban,23280617,6723935,0,67185,0,0,30071737,69230641,0,0,0,0,0,0,69230641,99302378,1440365,1444179,800000,2518047,8875066,13637292,32997893,0,0,0,162489,0,33160382,46797674,20720,53924349
90151,Southern California Regional Rail Authority,Full Reporter,Urban,86783034,83825983,15556726,838239,0,0,187003982,1344092445,0,632883,0,0,46817509,0,1391542837,1578546819,7343249,48118461,0,22554029,105039052,175711542,0,12136629,571114,11297847,0,18996000,43001590,218713132,1340458,1365836478
90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,Urban,78655441,601057413,60663961,6985896,130808118,67960852,946131681,14947111885,0,0,1316241608,0,240777169,12392671,16516523333,17462655014,209720273,331434024,304328310,262379684,182543431,1080685449,6225757314,0,0,1779307722,308998243,46161267,8360224546,9440909995,356868142,7874597150
90157,Access Services  ,Full Reporter,Urban,2807280,11528138,0,0,25140668,5096062,44572148,9956239,0,0,0,0,0,39129,9995368,54567516,0,16628629,0,1285637,26818381,44732647,0,0,0,0,0,0,0,44732647,0,0
90159,Western Contra Costa Transit Authority,Full Reporter,Urban,3783667,1444049,0,52998,0,0,5280714,15500649,0,0,0,0,0,0,15500649,20781363,186496,1556354,0,31971,3216727,4805052,0,0,0,521412,0,475662,997074,5802126,24540,15141193
90162,The Eastern Contra Costa Transit Authority,Full Reporter,Urban,3047748,2387192,786531,0,602711,0,6824182,32363397,0,0,0,0,0,370599,32733996,39558178,0,3711817,23911,356859,100705,4193292,1352880,0,0,0,355782,0,1708662,5901954,0,0
90164,Ventura County Transportation Commission,Full Reporter,Urban,1203445,472120,0,1100,0,0,1676665,9412537,0,0,0,0,0,0,9412537,11089202,58365,1174151,0,8719,502515,1685385,0,0,0,135011,0,23105,158116,1843501,10300,9293766
90173,Transit Joint Powers Authority for Merced County,Full Reporter,Urban,6582553,9302,0,0,0,25260886,31852741,19605994,0,0,0,0,0,0,19605994,51458735,0,1024862,0,0,4002316,5027178,0,0,0,0,0,0,0,5027178,0,0
90182,Altamont Corridor Express,Full Reporter,Urban,42700950,10547259,1609065,2953783,0,8435,57819492,178449191,0,0,2741915,0,0,0,181191106,239010598,0,4592433,2554530,2086888,20751272,29985123,44489007,0,0,0,32103,167445,44688555,74673678,0,0
90200,Kings County Area Public Transit Agency,Full Reporter,Urban,6737263,147207,0,212,0,0,6884682,11359122,0,0,210409,169639,0,0,11739170,18623852,103380,464295,285862,0,3617708,4367865,0,0,6337,0,0,0,6337,4374202,11958,14341072
90206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,5575015,3632558,207087,143164,0,2000,9559824,16045375,0,0,0,0,0,0,16045375,25605199,309803,1171961,0,439428,5741257,7352646,0,0,0,598258,129047,2939466,3666771,11019417,30287,14865298
90209,"Valley Metro Rail, Inc.",Full Reporter,Urban,4999744,76839181,17523030,0,0,801288,100163243,1221917391,0,0,9879739,322988984,0,0,1554786114,1654949357,0,40698200,9780000,14082473,44113981,108674654,25043715,0,0,0,921644,9168999,35134358,143809012,0,0
90211,Anaheim Transportation Network,Full Reporter,Urban,768693,2598221,191415,80144,0,1841365,5479838,7338654,0,0,0,0,0,0,7338654,12818492,0,4275401,230061,317131,84318,4906911,3202842,0,0,0,0,0,3202842,8109753,0,0
90219,Northern Arizona Intergovernmental Public Transportation Authority,Full Reporter,Urban,771530,2219634,282246,78291,0,0,3351701,30401853,0,0,0,946883,0,0,31348736,34700437,1412727,457986,0,603973,6489,1068448,0,0,0,6456563,0,1158064,7614627,8683075,417750,27012339
90223,"Paratransit, Inc.",Full Reporter,Urban,3396150,1263184,88924,653788,0,0,5402046,10367050,0,0,0,0,0,0,10367050,15769096,0,972748,38254,289263,31583,1331848,4202857,0,0,0,0,0,4202857,5534705,0,0
90225,San Francisco Bay Area Water Emergency Transportation Authority,Full Reporter,Urban,57533362,8378198,93215,3680464,0,0,69685239,298117094,0,0,0,120515565,0,0,418632659,488317898,703551,6053926,0,6525286,9000,12588212,0,36818511,0,0,0,0,36818511,49406723,148511,439466215
90226,Imperial County Transportation Commission,Full Reporter,Urban,11167024,53853,0,0,0,0,11220877,6771705,0,0,0,0,0,0,6771705,17992582,0,0,0,0,643757,643757,0,0,0,0,0,0,0,643757,0,0
90229,El Dorado County Transit Authority,Full Reporter,Urban,5549579,1962289,246482,6159,0,0,7764509,12293411,0,0,0,1349266,0,0,13642677,21407186,1105764,479757,366826,79864,3338201,4264648,996220,0,0,2950847,0,197167,4144234,8408882,316322,13787746
90232,Solano County Transit,Full Reporter,Urban,4256652,1945432,0,96267,3090917,0,9389268,51044390,0,0,0,0,0,0,51044390,60433658,165150,1135230,0,112469,8257747,9505446,0,0,0,0,0,0,0,9505446,0,0
90233,Yuma County Intergovernmental Public Transportation Authority,Full Reporter,Urban,230667,1696462,0,0,0,1388,1928517,7158396,0,0,0,0,0,0,7158396,9086913,125198,1289463,0,0,1539560,2829023,0,0,0,393484,0,0,393484,3222507,54243,5935361
90234,Marin County Transit District,Full Reporter,Urban,22486562,9716309,3039,11152,0,0,32217062,27303887,0,0,0,1454572,0,0,28758459,60975521,0,4223024,0,0,730796,4953820,0,0,0,0,0,29091,29091,4982911,0,0
90299,Sonoma-Marin Area Rail Transit District,Full Reporter,Urban,45845926,21981361,2962805,1387771,23603697,1673951,97455511,477680890,325040,0,0,65324720,0,0,543330650,640786161,2126418,8485085,11872533,607071,2940718,23905407,147769549,0,0,2866189,0,546713,151182451,175087858,260112,467564609
91092,Tahoe Transportation District,Full Reporter,Urban,1409617,964795,182896,22092,0,0,2579400,1513386,0,0,0,1173336,0,0,2686722,5266122,0,234934,0,24950,0,259884,124852,0,0,0,0,0,124852,384736,0,0
99425,Pomona Valley Transportation Authority,Full Reporter,Urban,3509153,0,0,0,0,245966,3755119,219235,0,0,0,0,0,0,219235,3974354,0,0,0,0,0,0,0,0,0,0,1848264,0,1848264,1848264,0,0
