NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Full Time Operator (Vehicle Operations) Hours Worked,Full Time Non-Operator (Vehicle Operations) Hours Worked,Total Full Time (Vehicle Operations) Hours Worked,Full Time Operator (Vehicle Maintenance) Hours Worked,Full Time Non-Operator (Vehicle Maintenance) Hours Worked,Total Full Time (Vehicle Maintenance) Hours Worked,Full Time Operator (Facility Maintenance) Hours Worked,Full Time Non-Operator (Facility Maintenance) Hours Worked,Total Full Time (Facility Maintenance) Hours Worked,Full Time Operator (General Administration) Hours Worked,Full Time Non-Operator (General Administration) Hours Worked,Total Full Time (General Administration) Hours Worked,Total Full Time Operator (Operating Labor) Hours Worked,Total Full Time Non-Operator (Operating Labor) Hours Worked,Total Full Time (Operating Labor) Hours Worked,Full Time Operator (Capital Labor) Hours Worked,Full Time Non-Operator (Capital Labor) Hours Worked,Total Full Time (Capital Labor) Hours Worked,Total Full Time Operator Hours Worked,Total Full Time Non-Operator Hours Worked,Total Full Time Hours Worked,Full Time Operator (Vehicle Operations) Employee Count,Full Time Non-Operator (Vehicle Operations) Employee Count,Total Full Time (Vehicle Operations) Employee Count,Full Time Operator (Vehicle Maintenance) Employee Count,Full Time Non-Operator (Vehicle Maintenance) Employee Count,Total Full Time (Vehicle Maintenance) Employee Count,Full Time Operator (Facility Maintenance) Employee Count,Full Time Non-Operator (Facility Maintenance) Employee Count,Total Full Time (Facility Maintenance) Employee Count,Full Time Operator (General Administration) Employee Count,Full Time Non-Operator (General Administration) Employee Count,Total Full Time (General Administration) Employee Count,Total Full Time Operator (Operations) Employee Count,Total Full Time Non-Operator (Operations) Employee Count,Total Full Time (Operations) Employee Count,Full Time Operator (Capital Labor) Employee Count,Full Time Non-Operator (Capital Labor) Employee Count,Total Full Time (Capital Labor) Employee Count,Total Full Time Operator Employee Count,Total Full Time Non-Operator Employee Count,Total Full Time Employee Count,Part Time Operator (Vehicle Operations) Hours Worked,Part Time Non-Operator (Vehicle Operations) Hours Worked,Total Part Time (Vehicle Operations) Hours Worked,Part Time Operator (Vehicle Maintenance) Hours Worked,Part Time Non-Operator (Vehicle Maintenance) Hours Worked,Total Part Time (Vehicle Maintenance) Hours Worked,Part Time Operator (Facility Maintenance) Hours Worked,Part Time Non-Operator (Facility Maintenance) Hours Worked,Total Part Time (Facility Maintenance) Hours Worked,Part Time Operator (General Administration) Hours Worked,Part Time Non-Operator (General Administration) Hours Worked,Total Part Time (General Administration) Hours Worked,Total Part Time Operator (Operating Labor) Hours Worked,Total Part Time Non-Operator (Operating Labor) Hours Worked,Total Part Time (Operating Labor) Hours Worked,Part Time Operator (Capital Labor) Hours Worked,Part Time Non-Operator (Capital Labor) Hours Worked,Total Part Time (Capital Labor) Hours Worked,Total Part Time Operator Hours Worked,Total Part Time Non-Operator Hours Worked,Total Part Time Hours Worked,Part Time Operator (Vehicle Operations) Employee Count,Part Time Non-Operator (Vehicle Operations) Employee Count,Total Part Time (Vehicle Operations) Employee Count,Part Time Operator (Vehicle Maintenance) Employee Count,Part Time Non-Operator (Vehicle Maintenance) Employee Count,Total Part Time (Vehicle Maintenance) Employee Count,Part Time Operator (Facility Maintenance) Employee Count,Part Time Non-Operator (Facility Maintenance) Employee Count,Total Part Time (Facility Maintenance) Employee Count,Part Time Operator (General Administration) Employee Count,Part Time Non-Operator (General Administration) Employee Count,Total Part Time (General Administration) Employee Count,Total Part Time Operator (Operations) Employee Count,Total Part Time Non-Operator (Operations) Employee Count,Total Part Time (Operations) Employee Count,Part Time Operator (Capital Labor) Employee Count,Part Time Non-Operator (Capital Labor) Employee Count,Total Part Time (Capital Labor) Employee Count,Total Part Time Operator Employee Count,Total Part Time Non-Operator Employee Count,Total Part Time Employee Count
40191,Transit Authority of Central Kentucky,Full Reporter,Urban,MB,DO,9612,0,9612,0,75,75,0,219,219,0,997,997,9612,1291,10903,0,0,0,9612,1291,10903,6,0,6,0,0.05,0.05,0,0.1,0.1,0,0.5,0.5,6,0.65,6.65,0,0,0,6,0.65,6.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40191,Transit Authority of Central Kentucky,Full Reporter,Urban,VP,DO,0,0,0,0,266,266,0,181,181,0,966,966,0,1413,1413,0,0,0,0,1413,1413,0,0,0,0,0.16,0.16,0,0.11,0.11,0,0.5,0.5,0,0.77,0.77,0,0,0,0,0.77,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40196,Kentuckiana Regional Planning and Development Agency,Full Reporter,Urban,VP,DO,0,781,781,0,0,0,0,0,0,0,8371,8371,0,9152,9152,0,0,0,0,9152,9152,0,0.5,0.5,0,0,0,0,0,0,0,5.5,5.5,0,6,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40208,City of Clemson,Full Reporter,Urban,MB,DO,22406,2477,24883,0,8718,8718,0,0,0,0,12826,12826,22406,24021,46427,0,0,0,22406,24021,46427,11,1,12,0,4,4,0,0,0,0,6,6,11,11,22,0,0,0,11,11,22,47175,0,47175,0,0,0,0,1549,1549,0,0,0,47175,1549,48724,0,0,0,47175,1549,48724,70,0,70,0,0,0,0,1,1,0,0,0,70,1,71,0,0,0,70,1,71
40228,Mecklenburg County ,Full Reporter,Urban,DR,DO,32760,11573,44333,0,0,0,0,0,0,0,46925,46925,32760,58498,91258,0,0,0,32760,58498,91258,20,7,27,0,0,0,0,0,0,0,24,24,20,31,51,0,0,0,20,31,51,2007,0,2007,0,0,0,0,0,0,0,0,0,2007,0,2007,0,0,0,2007,0,2007,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
40244,"Spartanburg Regional Health Services, Inc.",Full Reporter,Urban,DR,DO,67160,17605,84765,0,0,0,0,0,0,0,14997,14997,67160,32602,99762,0,0,0,67160,32602,99762,28,9,37,0,0,0,0,0,0,0,7.73,7.73,28,16.73,44.73,0,0,0,28,16.73,44.73,15993,0,15993,0,0,0,0,0,0,0,0,0,15993,0,15993,0,0,0,15993,0,15993,11,0,11,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,11,0,11
40258,"The Looper Group, Inc.",Full Reporter,Urban,MB,DO,938,853,1791,0,0,0,0,0,0,0,853,853,938,1706,2644,0,0,0,938,1706,2644,1,1,2,0,0,0,0,0,0,0,1,1,1,2,3,0,0,0,1,2,3,2958,0,2958,0,0,0,0,0,0,0,0,0,2958,0,2958,0,0,0,2958,0,2958,6,0,6,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,6,0,6
40265,North Central Alabama Regional Council of Governments,Full Reporter,Urban,DR,DO,15418,5144,20562,0,1860,1860,0,0,0,0,4428,4428,15418,11432,26850,0,0,0,15418,11432,26850,8,3,11,0,1,1,0,0,0,0,3,3,8,7,15,0,0,0,8,7,15,32362,0,32362,0,0,0,0,0,0,0,0,0,32362,0,32362,0,0,0,32362,0,32362,22,0,22,0,0,0,0,0,0,0,0,0,22,0,22,0,0,0,22,0,22
40928,Baldwin County Commission,Full Reporter,Urban,DR,DO,39708,12220,51928,0,3501,3501,0,704,704,0,9470,9470,39708,25895,65603,0,0,0,39708,25895,65603,23,7,30,0,2,2,0,0.37,0.37,0,5.64,5.64,23,15.01,38.01,0,0,0,23,15.01,38.01,8197,0,8197,0,0,0,0,0,0,0,0,0,8197,0,8197,0,0,0,8197,0,8197,5,0,5,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,5
40950,First Tennessee Human Resource Agency,Full Reporter,Urban,DR,DO,152658,24243,176901,0,6321,6321,0,0,0,0,12582,12582,152658,43146,195804,0,0,0,152658,43146,195804,73,15,88,0,3,3,0,0,0,0,6,6,73,24,97,0,0,0,73,24,97,10154,0,10154,0,0,0,0,0,0,0,415,415,10154,415,10569,0,0,0,10154,415,10569,8,0,8,0,0,0,0,0,0,0,2,2,8,2,10,0,0,0,8,2,10
41068,Flagler County Public Transportation,Full Reporter,Urban,DR,DO,45167,2104,47271,0,0,0,0,0,0,0,5247,5247,45167,7351,52518,0,0,0,45167,7351,52518,21,1,22,0,0,0,0,0,0,0,3,3,21,4,25,0,0,0,21,4,25,3283,0,3283,0,0,0,0,0,0,0,0,0,3283,0,3283,0,0,0,3283,0,3283,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3
41105,"Audubon Area Community Services, Inc.",Full Reporter,Urban,DR,DO,83545,26625,110170,0,7242,7242,0,2913,2913,0,17641,17641,83545,54421,137966,0,0,0,83545,54421,137966,51,19,70,0,4,4,0,2,2,0,10,10,51,35,86,0,0,0,51,35,86,38030,0,38030,0,0,0,0,1050,1050,0,0,0,38030,1050,39080,0,0,0,38030,1050,39080,58,0,58,0,0,0,0,1,1,0,0,0,58,1,59,0,0,0,58,1,59
50001,City of Appleton,Full Reporter,Urban,MB,DO,67537,5271,72808,0,8241,8241,0,0,0,0,16952,16952,67537,30464,98001,0,0,0,67537,30464,98001,31,2,33,0,4,4,0,0,0,0,9,9,31,15,46,0,0,0,31,15,46,8240,0,8240,0,3066,3066,0,0,0,0,0,0,8240,3066,11306,0,0,0,8240,3066,11306,10,0,10,0,4,4,0,0,0,0,0,0,10,4,14,0,0,0,10,4,14
50002,City of Green Bay,Full Reporter,Urban,MB,DO,87134,10394,97528,0,18115,18115,0,0,0,0,6961,6961,87134,35470,122604,0,0,0,87134,35470,122604,37,6,43,0,10,10,0,0,0,0,4,4,37,20,57,0,0,0,37,20,57,0,1352,1352,0,0,0,0,1367,1367,0,1011,1011,0,3730,3730,0,0,0,0,3730,3730,0,1,1,0,0,0,0,1,1,0,1,1,0,3,3,0,0,0,0,3,3
50003,City of Kenosha,Full Reporter,Urban,MB,DO,62845,6559,69404,0,17828,17828,0,1403,1403,0,4457,4457,62845,30247,93092,0,0,0,62845,30247,93092,33.3,3.38,36.68,0,9,9,0,0.85,0.85,0,2.2,2.2,33.3,15.43,48.73,0,0,0,33.3,15.43,48.73,27370,0,27370,0,3913,3913,0,1156,1156,0,0,0,27370,5069,32439,0,0,0,27370,5069,32439,28,0,28,0,3,3,0,1.2,1.2,0,0,0,28,4.2,32.2,0,0,0,28,4.2,32.2
50003,City of Kenosha,Full Reporter,Urban,SR,DO,2615,0,2615,0,1840,1840,0,0,0,0,597,597,2615,2437,5052,0,0,0,2615,2437,5052,1.5,0,1.5,0,1,1,0,0,0,0,0.3,0.3,1.5,1.3,2.8,0,0,0,1.5,1.3,2.8,0,0,0,0,714,714,0,305,305,0,0,0,0,1019,1019,0,0,0,0,1019,1019,0,0,0,0,1,1,0,0.3,0.3,0,0,0,0,1.3,1.3,0,0,0,0,1.3,1.3
50004,City of La Crosse,Full Reporter,Urban,MB,DO,60956,1602,62558,0,11605,11605,0,471,471,0,5409,5409,60956,19087,80043,0,174,174,60956,19261,80217,35,1.2,36.2,0,6.3,6.3,0,0.3,0.3,0,4.1,4.1,35,11.9,46.9,0,0.1,0.1,35,12,47,7543,0,7543,0,0,0,0,0,0,0,0,0,7543,0,7543,0,0,0,7543,0,7543,8,0,8,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,8,0,8
50005,City of Madison,Full Reporter,Urban,MB,DO,509033,44129,553162,0,134906,134906,0,16946,16946,0,63542,63542,509033,259523,768556,0,0,0,509033,259523,768556,282,26,308,0,68,68,0,10,10,0,34,34,282,138,420,0,0,0,282,138,420,19130,0,19130,0,735,735,0,0,0,0,3044,3044,19130,3779,22909,0,0,0,19130,3779,22909,32,0,32,0,0.5,0.5,0,0,0,0,3,3,32,3.5,35.5,0,0,0,32,3.5,35.5
50006,"City of Racine, Wisconsin",Full Reporter,Urban,DR,DO,0,1658,1658,0,1925,1925,0,339,339,0,1999,1999,0,5921,5921,0,0,0,0,5921,5921,0,0.9,0.9,0,1,1,0,0.2,0.2,0,1,1,0,3.1,3.1,0,0,0,0,3.1,3.1,14326,0,14326,0,0,0,0,0,0,0,0,0,14326,0,14326,0,0,0,14326,0,14326,9,0,9,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,9,0,9
50006,"City of Racine, Wisconsin",Full Reporter,Urban,MB,DO,64463,7468,71931,0,11449,11449,0,2083,2083,0,12263,12263,64463,33263,97726,0,0,0,64463,33263,97726,38,3.9,41.9,0,5.6,5.6,0,1.1,1.1,0,6.4,6.4,38,17,55,0,0,0,38,17,55,21804,0,21804,0,3163,3163,0,0,0,0,0,0,21804,3163,24967,0,0,0,21804,3163,24967,21,0,21,0,2,2,0,0,0,0,0,0,21,2,23,0,0,0,21,2,23
50009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,MB,DO,38061,1815,39876,0,7678,7678,0,1808,1808,0,7069,7069,38061,18370,56431,0,0,0,38061,18370,56431,21,1,22,0,4,4,0,1,1,0,4,4,21,10,31,0,0,0,21,10,31,190,0,190,0,0,0,0,0,0,0,0,0,190,0,190,0,0,0,190,0,190,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
50010,METRO Regional Transit Authority ,Full Reporter,Urban,DR,DO,152463,11291,163754,0,21164,21164,0,914,914,0,32494,32494,152463,65863,218326,0,0,0,152463,65863,218326,76.34,5.9,82.24,0,9.15,9.15,0,0.55,0.55,0,16.66,16.66,76.34,32.26,108.6,0,0,0,76.34,32.26,108.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50010,METRO Regional Transit Authority ,Full Reporter,Urban,MB,DO,410754,42875,453629,0,119927,119927,0,7399,7399,0,53504,53504,410754,223705,634459,0,0,0,410754,223705,634459,205.66,20.1,225.76,0,51.85,51.85,0,4.45,4.45,0,27.34,27.34,205.66,103.74,309.4,0,0,0,205.66,103.74,309.4,0,0,0,0,0,0,0,0,0,0,757,757,0,757,757,0,0,0,0,757,757,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1
50011,Stark Area Regional Transit Authority,Full Reporter,Urban,DR,DO,93410,16968,110378,0,17689,17689,0,2288,2288,0,12957,12957,93410,49902,143312,0,0,0,93410,49902,143312,57.16,6.46,63.62,0,9.86,9.86,0,1.36,1.36,0,9.86,9.86,57.16,27.54,84.7,0,0,0,57.16,27.54,84.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50011,Stark Area Regional Transit Authority,Full Reporter,Urban,MB,DO,165371,32937,198308,0,34337,34337,0,4442,4442,0,25152,25152,165371,96868,262239,0,0,0,165371,96868,262239,81.84,12.54,94.38,0,19.14,19.14,0,2.64,2.64,0,19.14,19.14,81.84,53.46,135.3,0,0,0,81.84,53.46,135.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,MB,DO,990412,95871,1086283,0,323281,323281,0,59156,59156,0,168550,168550,990412,646858,1637270,0,0,0,990412,646858,1637270,500,46,546,0,170,170,0,28,28,0,94,94,500,338,838,0,0,0,500,338,838,0,35703,35703,0,0,0,0,0,0,0,5263,5263,0,40966,40966,0,0,0,0,40966,40966,0,13,13,0,0,0,0,0,0,0,5,5,0,18,18,0,0,0,0,18,18
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,DR,DO,230872,113127,343999,0,58701,58701,0,29341,29341,0,78209,78209,230872,279378,510250,0,0,0,230872,279378,510250,103,52.9,155.9,0,26,26,0,15.09,15.09,0,40.26,40.26,103,134.25,237.25,0,0,0,103,134.25,237.25,10162,801,10963,0,2474,2474,0,0,0,0,1451,1451,10162,4726,14888,0,0,0,10162,4726,14888,8,0.58,8.58,0,2,2,0,0,0,0,0.55,0.55,8,3.13,11.13,0,0,0,8,3.13,11.13
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,HR,DO,118757,91806,210563,0,163391,163391,0,275138,275138,0,37014,37014,118757,567349,686106,0,0,0,118757,567349,686106,55.82,46.21,102.03,0,73.63,73.63,0,123.17,123.17,0,19.18,19.18,55.82,262.19,318.01,0,0,0,55.82,262.19,318.01,12041,764,12805,0,0,0,0,0,0,0,573,573,12041,1337,13378,0,0,0,12041,1337,13378,5.14,1.16,6.3,0,0,0,0,0,0,0,0.2,0.2,5.14,1.36,6.5,0,0,0,5.14,1.36,6.5
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,LR,DO,51110,33747,84857,0,47417,47417,0,79846,79846,0,13880,13880,51110,174890,226000,0,0,0,51110,174890,226000,20.18,17,37.18,0,21.37,21.37,0,35.74,35.74,0,7.19,7.19,20.18,81.3,101.48,0,0,0,20.18,81.3,101.48,4354,278,4632,0,0,0,0,0,0,0,215,215,4354,493,4847,0,0,0,4354,493,4847,1.86,0.43,2.29,0,0,0,0,0,0,0,0.07,0.07,1.86,0.5,2.36,0,0,0,1.86,0.5,2.36
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,MB,DO,1346012,403985,1749997,0,492391,492391,0,157028,157028,0,378565,378565,1346012,1431969,2777981,0,0,0,1346012,1431969,2777981,609.92,184.82,794.74,0,241.41,241.41,0,64.03,64.03,0,186.46,186.46,609.92,676.72,1286.64,0,0,0,609.92,676.72,1286.64,116127,4998,121125,0,31060,31060,0,0,0,0,6086,6086,116127,42144,158271,0,0,0,116127,42144,158271,30.21,3.64,33.85,0,22.68,22.68,0,0,0,0,2.09,2.09,30.21,28.41,58.62,0,0,0,30.21,28.41,58.62
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,RB,DO,59437,8957,68394,0,13607,13607,0,4874,4874,0,15388,15388,59437,42826,102263,0,0,0,59437,42826,102263,30.08,4.06,34.14,0,6.59,6.59,0,1.97,1.97,0,7.91,7.91,30.08,20.53,50.61,0,0,0,30.08,20.53,50.61,2538,259,2797,0,421,421,0,0,0,0,263,263,2538,943,3481,0,0,0,2538,943,3481,0.79,0.19,0.98,0,0.32,0.32,0,0,0,0,0.09,0.09,0.79,0.6,1.39,0,0,0,0.79,0.6,1.39
50016,Central Ohio Transit Authority,Full Reporter,Urban,MB,DO,1357891,125970,1483861,0,416215,416215,0,53606,53606,0,296475,296475,1357891,892266,2250157,0,0,0,1357891,892266,2250157,718,57,775,0,175,175,0,28,28,0,158,158,718,418,1136,0,0,0,718,418,1136,7667,8079,15746,0,4959,4959,0,0,0,0,22441,22441,7667,35479,43146,0,0,0,7667,35479,43146,19,5,24,0,7,7,0,0,0,0,19,19,19,31,50,0,0,0,19,31,50
50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,DR,DO,169254,59802,229056,0,49487,49487,0,9668,9668,0,34527,34527,169254,153484,322738,0,1641,1641,169254,155125,324379,86.5,30.2,116.7,0,23.8,23.8,0,5.2,5.2,0,16.6,16.6,86.5,75.8,162.3,0,1,1,86.5,76.8,163.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,MB,DO,510547,108031,618578,0,112150,112150,0,23034,23034,0,77320,77320,510547,320535,831082,0,3824,3824,510547,324359,834906,232.6,51.2,283.8,0,51.4,51.4,0,13.7,13.7,0,35.4,35.4,232.6,151.7,384.3,0,1.9,1.9,232.6,153.6,386.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,TB,DO,89488,23072,112560,0,32131,32131,0,31609,31609,0,19185,19185,89488,105997,195485,0,1209,1209,89488,107206,196694,41.1,10.7,51.8,0,16.4,16.4,0,15.6,15.6,0,10.7,10.7,41.1,53.4,94.5,0,0.8,0.8,41.1,54.2,95.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50021,Portage Area Regional Transportation Authority,Full Reporter,Urban,DR,DO,18154,14108,32262,0,8869,8869,0,578,578,0,7768,7768,18154,31323,49477,0,622,622,18154,31945,50099,9.58,7.52,17.1,0,4.45,4.45,0,0.34,0.34,0,4.45,4.45,9.58,16.76,26.34,0,0.3,0.3,9.58,17.06,26.64,22795,0,22795,0,2208,2208,0,1136,1136,0,356,356,22795,3700,26495,0,0,0,22795,3700,26495,20.86,0,20.86,0,2.05,2.05,0,0,0,0,0.34,0.34,20.86,2.39,23.25,0,0,0,20.86,2.39,23.25
50021,Portage Area Regional Transportation Authority,Full Reporter,Urban,MB,DO,34928,27144,62072,0,17064,17064,0,1112,1112,0,14945,14945,34928,60265,95193,0,1198,1198,34928,61463,96391,18.42,14.48,32.9,0,8.55,8.55,0,0.66,0.66,0,8.55,8.55,18.42,32.24,50.66,0,0.7,0.7,18.42,32.94,51.36,43856,0,43856,0,4248,4248,0,2185,2185,0,686,686,43856,7119,50975,0,0,0,43856,7119,50975,40.14,0,40.14,0,3.95,3.95,0,0,0,0,0.66,0.66,40.14,4.61,44.75,0,0,0,40.14,4.61,44.75
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,DR,DO,106913,27905,134818,0,14299,14299,0,5025,5025,0,6880,6880,106913,54109,161022,0,321,321,106913,54430,161343,43,15,58,0,8,8,0,2.5,2.5,0,3.57,3.57,43,29.07,72.07,0,0.27,0.27,43,29.34,72.34,7284,5025,12309,0,0,0,0,888,888,0,481,481,7284,6394,13678,0,0,0,7284,6394,13678,7,5.5,12.5,0,0,0,0,1,1,0,2,2,7,8.5,15.5,0,0,0,7,8.5,15.5
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,MB,DO,249074,38695,287769,0,60481,60481,0,6789,6789,0,19635,19635,249074,125600,374674,0,1167,1167,249074,126767,375841,124,20,144,0,31,31,0,3.5,3.5,0,14,14,124,68.5,192.5,0,0.73,0.73,124,69.23,193.23,9385,12276,21661,0,1477,1477,0,888,888,0,3262,3262,9385,17903,27288,0,0,0,9385,17903,27288,8,19,27,0,1,1,0,1,1,0,4,4,8,25,33,0,0,0,8,25,33
50024,Western Reserve Transit Authority,Full Reporter,Urban,DR,DO,35649,1836,37485,0,1277,1277,0,194,194,0,1074,1074,35649,4381,40030,0,0,0,35649,4381,40030,17,1,18,0,0.7,0.7,0,0.1,0.1,0,0.5,0.5,17,2.3,19.3,0,0,0,17,2.3,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50024,Western Reserve Transit Authority,Full Reporter,Urban,MB,DO,121899,15549,137448,0,23712,23712,0,1935,1935,0,9668,9668,121899,50864,172763,0,0,0,121899,50864,172763,58,10,68,0,14.3,14.3,0,0.9,0.9,0,4.5,4.5,58,29.7,87.7,0,0,0,58,29.7,87.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50025,Duluth Transit Authority,Full Reporter,Urban,MB,DO,192573,35594,228167,0,37647,37647,0,9819,9819,0,20673,20673,192573,103733,296306,0,0,0,192573,103733,296306,107,23,130,0,23,23,0,5,5,0,12,12,107,63,170,0,0,0,107,63,170,7208,0,7208,0,0,0,0,0,0,0,3350,3350,7208,3350,10558,0,0,0,7208,3350,10558,8,0,8,0,0,0,0,0,0,0,3,3,8,3,11,0,0,0,8,3,11
50027,Metro Transit ,Full Reporter,Urban,LR,DO,307689,106765,414454,0,199853,199853,0,167299,167299,0,532582,532582,307689,1006499,1314188,0,138784,138784,307689,1145283,1452972,169,59,228,0,108,108,0,87,87,0,292,292,169,546,715,0,78,78,169,624,793,370,0,370,0,76,76,0,0,0,0,51,51,370,127,497,0,469,469,370,596,966,1,0,1,0,0.2,0.2,0,0,0,0,0.2,0.2,1,0.4,1.4,0,0.5,0.5,1,0.9,1.9
50027,Metro Transit ,Full Reporter,Urban,MB,DO,2700715,843622,3544337,0,867582,867582,0,264661,264661,0,419158,419158,2700715,2395023,5095738,0,52540,52540,2700715,2447563,5148278,1475,468,1943,0,482,482,0,147,147,0,225,225,1475,1322,2797,0,29,29,1475,1351,2826,511967,0,511967,0,0,0,0,0,0,0,1842,1842,511967,1842,513809,0,980,980,511967,2822,514789,386,0,386,0,0,0,0,0,0,0,2,2,386,2,388,0,1,1,386,3,389
50028,St. Cloud Metropolitan Transit Commission,Full Reporter,Urban,CB,DO,6789,1983,8772,0,1448,1448,0,142,142,0,2282,2282,6789,5855,12644,0,0,0,6789,5855,12644,3.07,0.96,4.03,0,0.79,0.79,0,0.07,0.07,0,1.11,1.11,3.07,2.93,6,0,0,0,3.07,2.93,6,1184,175,1359,0,0,0,0,404,404,0,381,381,1184,960,2144,0,0,0,1184,960,2144,0.58,0.14,0.72,0,0,0,0,0.4,0.4,0,0.39,0.39,0.58,0.93,1.51,0,0,0,0.58,0.93,1.51
50028,St. Cloud Metropolitan Transit Commission,Full Reporter,Urban,DR,DO,54946,16306,71252,0,6000,6000,0,590,590,0,9453,9453,54946,32349,87295,0,0,0,54946,32349,87295,27.5,8.28,35.78,0,3.26,3.26,0,0.3,0.3,0,4.6,4.6,27.5,16.44,43.94,0,0,0,27.5,16.44,43.94,3112,3408,6520,0,0,0,0,1676,1676,0,1579,1579,3112,6663,9775,0,0,0,3112,6663,9775,2.54,2.29,4.83,0,0,0,0,1.65,1.65,0,1.63,1.63,2.54,5.57,8.11,0,0,0,2.54,5.57,8.11
50028,St. Cloud Metropolitan Transit Commission,Full Reporter,Urban,MB,DO,113727,18032,131759,0,13241,13241,0,1303,1303,0,20862,20862,113727,53438,167165,0,0,0,113727,53438,167165,60.56,8.72,69.28,0,7.2,7.2,0,0.65,0.65,0,10.15,10.15,60.56,26.72,87.28,0,0,0,60.56,26.72,87.28,1201,1574,2775,0,0,0,0,3698,3698,0,3486,3486,1201,8758,9959,0,0,0,1201,8758,9959,1.38,1.3,2.68,0,0,0,0,3.64,3.64,0,3.61,3.61,1.38,8.55,9.93,0,0,0,1.38,8.55,9.93
50029,Bay Metropolitan Transit Authority,Full Reporter,Urban,DR,DO,42315,4124,46439,0,8547,8547,0,2585,2585,0,7397,7397,42315,22653,64968,0,0,0,42315,22653,64968,21,2,23,0,5,5,0,2,2,0,4,4,21,13,34,0,0,0,21,13,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50029,Bay Metropolitan Transit Authority,Full Reporter,Urban,MB,DO,56092,5467,61559,0,13944,13944,0,4217,4217,0,15018,15018,56092,38646,94738,0,0,0,56092,38646,94738,27,3,30,0,7,7,0,2.5,2.5,0,9,9,27,21.5,48.5,0,0,0,27,21.5,48.5,0,9610,9610,0,0,0,0,0,0,0,0,0,0,9610,9610,0,0,0,0,9610,9610,0,9,9,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,9,9
