NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Bio-Diesel,Bunker Fuel,C Natural Gas,Diesel Fuel,Electric Battery,Electric Propulsion,Ethanol, Methonal ,Gasoline,Hydrogen,Kerosene,Liquified Nat Gas,Liquified Petroleum Gas,Other Fuel,Other Fuel Description
40087,City of Durham,Full Reporter,Urban,DR,PT,,,,,,,,,242169,,,,,,
40087,City of Durham,Full Reporter,Urban,MB,PT,0,,,724818,,,,,,,,,,,
40093,City of Greensboro ,Full Reporter,Urban,DR,PT,0,,,46164,,,,,303043,,,,,,
40093,City of Greensboro ,Full Reporter,Urban,MB,PT,0,,,507355,170379,,,,,,,,,,
40094,Alternativa de Transporte Integrado -ATI,Full Reporter,Urban,HR,PT,,,,,,5231617,,,,,,,,,
40094,Alternativa de Transporte Integrado -ATI,Full Reporter,Urban,MB,PT,0,,,227648,,,,,,,,,,,
40097,"Council on Aging of St. Lucie, Inc.",Full Reporter,Urban,DR,DO,0,,,74153,,,,,348,,,,,,
40097,"Council on Aging of St. Lucie, Inc.",Full Reporter,Urban,MB,DO,0,,,106802,,,,,,,,,,,
40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,CB,DO,0,,,1862,,,,,6960,,,,1108,,
40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,DR,DO,0,,,5588,,,,,20881,,,,3325,,
40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,MB,DO,0,,,11176,,,,,41762,,,,6649,,
40104,Indian River County,Full Reporter,Urban,DR,PT,,,,,,,,,40281,,,,,,
40104,Indian River County,Full Reporter,Urban,MB,PT,0,,,100568,,,,,49533,,,,,,
40105,Puerto Rico Highway and Transportation Authority - Público,Full Reporter,Urban,PB,PT,,,,,,,0,,0,,,,,,
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,DR,DO,0,,,2279,,,,,90073,,,,,,
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,MB,DO,0,,,638387,,,,,,,,,,,
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,MB,PT,0,,,101803,,,,,,,,,,,
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,VP,DO,,,,,,,,,33346,,,,,,
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,VP,PT,,,,,,,,,7523,,,,,,
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,CB,PT,0,,,47890,,,,,,,,,,,
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,DR,PT,,,,,,,,,58910,,,,,,
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,MB,PT,0,,,525735,,,,,22539,,,,,,
40128,Okaloosa County Board of County Commissioners,Full Reporter,Urban,DR,PT,0,,,308,,,,,101918,,,,,,
40128,Okaloosa County Board of County Commissioners,Full Reporter,Urban,MB,PT,0,,,703,,,,,70824,,,,,,
40129,Charlotte County Government,Full Reporter,Urban,DR,DO,,,,,,,,,4453,,,,,,
40129,Charlotte County Government,Full Reporter,Urban,DR,PT,0,,,50336,,,,,33057,,,,,,
40138,Gwinnett County Board of Commissioners,Full Reporter,Urban,CB,PT,0,,,386716,,,,,,,,,,,
40138,Gwinnett County Board of Commissioners,Full Reporter,Urban,DR,PT,0,,,6094,,,,,59980,,,,,,
40138,Gwinnett County Board of Commissioners,Full Reporter,Urban,MB,PT,0,,,331751,,,,,,,,,,,
40140,Collier County,Full Reporter,Urban,DR,PT,0,,,87573,,,,,47577,,,,,,
40140,Collier County,Full Reporter,Urban,MB,PT,0,,,282769,,,,,,,,,,,
40141,Central Midlands Regional Transportation Authority,Full Reporter,Urban,DR,PT,,,,,,,,,1376,,,,173208,,
40141,Central Midlands Regional Transportation Authority,Full Reporter,Urban,MB,PT,0,,,457629,,,,,,,,,170047,,
40141,Central Midlands Regional Transportation Authority,Full Reporter,Urban,VP,PT,,,,,,,,,627,,,,,,
40147,North Carolina State University,Full Reporter,Urban,MB,PT,0,,,191086,,,,,,,,,,,
40158,Lake County Board of County Commissioners,Full Reporter,Urban,DR,PT,,,,,,,,,196872,,,,,,
40158,Lake County Board of County Commissioners,Full Reporter,Urban,MB,PT,0,,,121618,,,,,2333,,,,,,
40159,Regional Transportation Authority,Full Reporter,Urban,CB,PT,0,,,156670,,,,,,,,,,,
40159,Regional Transportation Authority,Full Reporter,Urban,CR,PT,0,,,207319,,,,,,,,,,,
40159,Regional Transportation Authority,Full Reporter,Urban,VP,PT,,,,,,,,,32455,,,,,,
40169,Regional Planning Commission of Greater Birmingham,Full Reporter,Urban,VP,PT,,,,,,,,,47974,,,,,,
40171,Knoxville-Knox County Community Action Committee,Full Reporter,Urban,DR,DO,,,,,,,,,193701,,,,,,
40172,Western Piedmont Regional Transit Authority ,Full Reporter,Urban,DR,DO,0,,,24012,,,,,78389,,,,,,
40172,Western Piedmont Regional Transit Authority ,Full Reporter,Urban,MB,DO,0,,,50577,,,,,17647,,,,,,
40173,Piedmont Authority for Regional Transportation,Full Reporter,Urban,CB,PT,0,,,272500,,,,,12164,,,,,,
40173,Piedmont Authority for Regional Transportation,Full Reporter,Urban,VP,DO,,,,,,,,,70612,,,,,,
40175,Puerto Rico Maritime Transport Authority ,Full Reporter,Urban,FB,DO,0,,,2248075,,,,,,,,,,,
40178,The Transportation Management Association Group,Full Reporter,Urban,VP,DO,,,,,,,,,40394,,,,,,
40180,University of Georgia,Full Reporter,Urban,DR,DO,,,,,1202,,,,7597,,,,,,
40180,University of Georgia,Full Reporter,Urban,MB,DO,0,,,325484,,,,,,,,,,,
40185,Bay County Transportation Planning Organization,Full Reporter,Urban,DR,PT,0,,,1819,,,,,397518,,,,,,
40185,Bay County Transportation Planning Organization,Full Reporter,Urban,MB,PT,0,,,65307,,,,,,,,,,,
40191,Transit Authority of Central Kentucky,Full Reporter,Urban,DR,DO,,,,,,,,,166521,,,,,,
40191,Transit Authority of Central Kentucky,Full Reporter,Urban,MB,DO,6895,,,0,,,,,,,,,,,
40191,Transit Authority of Central Kentucky,Full Reporter,Urban,VP,DO,,,,,,,,,19735,,,,,,
40192,Martin County,Full Reporter,Urban,CB,PT,0,,,22839,,,,,,,,,,,
40192,Martin County,Full Reporter,Urban,DR,PT,,,,,,,,,6210,,,,,,
40192,Martin County,Full Reporter,Urban,MB,PT,0,,,61493,,,,,3415,,,,,,
40196,Kentuckiana Regional Planning and Development Agency,Full Reporter,Urban,VP,DO,,,,,,,0,,86233,,,,,,
40200,Tampa Bay Area Regional Transit Authority,Full Reporter,Urban,VP,PT,,,,,,,,,138690,,,,,,
40208,City of Clemson,Full Reporter,Urban,MB,DO,0,,,104710,709242,,,,,,,,,,
40222,Wake County,Full Reporter,Urban,DR,PT,,,,,,,,,228075,,,,,,
40224,Buncombe County,Full Reporter,Urban,DR,PT,,,0,,,,,,119542,,,,4661,,
40224,Buncombe County,Full Reporter,Urban,MB,PT,,,15305,,,,,,3582,,,,140,,
40228,Mecklenburg County ,Full Reporter,Urban,DR,DO,,,,,,,,,72710,,,,,,
40232,Central Florida Commuter Rail,Full Reporter,Urban,CR,PT,0,,,839881,,,,,,,,,,,
40244,"Spartanburg Regional Health Services, Inc.",Full Reporter,Urban,DR,DO,,,,,,,,,201479,,,,18355,,
40247,Shelby County Government,Full Reporter,Urban,VP,PT,,,,,,,,,25160,,,,,,
40258,"The Looper Group, Inc.",Full Reporter,Urban,MB,DO,0,,,1947,,,,,5342,,,,,,
40264,Georgia State Road and Tollway Authority,Full Reporter,Urban,CB,PT,0,,,1363426,,,,,,,,,,,
40264,Georgia State Road and Tollway Authority,Full Reporter,Urban,VP,PT,,,,,,,,,295814,,,,,,
40265,North Central Alabama Regional Council of Governments,Full Reporter,Urban,DR,DO,,,,,,,,,76741,,,,,,
40928,Baldwin County Commission,Full Reporter,Urban,DR,DO,0,,,4,,,,,110219,,,,,,
40950,First Tennessee Human Resource Agency,Full Reporter,Urban,DR,DO,,,,,,,,,185342,,,,44832,,
41068,Flagler County Public Transportation,Full Reporter,Urban,DR,DO,,,,,,,,,95874,,,,,,
41105,"Audubon Area Community Services, Inc.",Full Reporter,Urban,DR,DO,0,,,992,,,,,206585,,,,,,
44929,City of Fort Lauderdale,Full Reporter,Urban,FB,PT,0,,,18691,,,,,,,,,,,
44929,City of Fort Lauderdale,Full Reporter,Urban,MB,PT,0,,,48612,,,,,7200,,,,413,,
50001,City of Appleton,Full Reporter,Urban,DR,PT,,,,,,,,,126800,,,,,,
50001,City of Appleton,Full Reporter,Urban,MB,DO,0,,,181226,,,,,22464,,,,,,
50001,City of Appleton,Full Reporter,Urban,MB,PT,0,,,5306,,,,,3708,,,,,,
50002,City of Green Bay,Full Reporter,Urban,DR,PT,,,,,,,,,35601,,,,,,
50002,City of Green Bay,Full Reporter,Urban,MB,DO,0,,,248457,,,,,,,,,,,
50003,City of Kenosha,Full Reporter,Urban,DR,PT,,,,,,,,,29718,,,,,,
50003,City of Kenosha,Full Reporter,Urban,MB,DO,0,,,225591,,,,,,,,,,,
50003,City of Kenosha,Full Reporter,Urban,SR,DO,,,,,,211680,,,,,,,,,
50004,City of La Crosse,Full Reporter,Urban,DR,PT,0,,,1320,,,,,6706,,,,,,
50004,City of La Crosse,Full Reporter,Urban,MB,DO,0,,,158281,,,,,,,,,,,
50005,City of Madison,Full Reporter,Urban,MB,DO,0,,,1205539,,,,,,,,,,,
50006,"City of Racine, Wisconsin",Full Reporter,Urban,CB,PT,0,,,50875,,,,,,,,,,,
50006,"City of Racine, Wisconsin",Full Reporter,Urban,DR,DO,,,,,,,,,23722,,,,,,
50006,"City of Racine, Wisconsin",Full Reporter,Urban,MB,DO,0,,,243408,,,,,,,,,,,
50008,Milwaukee County,Full Reporter,Urban,DR,PT,0,,,46000,,,,,349028,,,,,,
50008,Milwaukee County,Full Reporter,Urban,MB,PT,0,,,3556913,,,,,,,,,,,
50009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,MB,DO,0,,,104435,,,,,,,,,,,
50009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,MB,PT,0,,,7822,,,,,,,,,,,
50010,METRO Regional Transit Authority ,Full Reporter,Urban,DR,DO,0,,101303,127981,,,,,,,,,,,
50010,METRO Regional Transit Authority ,Full Reporter,Urban,DR,PT,,,,,,,,,44806,,,,,,
50010,METRO Regional Transit Authority ,Full Reporter,Urban,MB,DO,0,,918368,332106,,,,,,,,,,,
50011,Stark Area Regional Transit Authority,Full Reporter,Urban,DR,DO,51,,94780,94986,,,,,,,,,,,
50011,Stark Area Regional Transit Authority,Full Reporter,Urban,MB,DO,100,,256478,207945,,,,,,29279,,,,,
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,DR,PT,0,,,171761,,,,,,,,,,,
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,MB,DO,0,,,2540543,,,,,,,,,,,
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,SR,PT,,,,,,1028166,,,,,,,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,DR,DO,0,,,0,,,,,217617,,,,131887,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,DR,PT,,,,,,,,,321672,,,,0,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,HR,DO,,,,,,19488672,,,,,,,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,LR,DO,,,,,,14758737,,,,,,,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,MB,DO,0,,1616883,1822004,,,,,,,,,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,RB,DO,0,,,234476,,,,,,,,,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,VP,PT,,,,,,,,,11088,,,,,,
50016,Central Ohio Transit Authority,Full Reporter,Urban,DR,PT,0,,,311136,,,,,21561,,,,,,
50016,Central Ohio Transit Authority,Full Reporter,Urban,MB,DO,0,,2151660,1736791,,,,,,,,,,,
50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,DR,DO,,,,,,,,,372195,,,,,,
50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,MB,DO,0,,,1269709,,,,,,,,,,,
50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,TB,DO,,,,,,1647327,,,,,,,,,
50021,Portage Area Regional Transportation Authority,Full Reporter,Urban,DR,DO,0,,,42203,,,,,46653,,,,,,
50021,Portage Area Regional Transportation Authority,Full Reporter,Urban,MB,DO,0,,40606,142328,,,,,11682,,,,,,
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,DR,DO,167766,,,0,,,,,,,,,,,
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,DR,PT,,,,,,,,,17998,,,,,,
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,MB,DO,698970,,,0,,,,,495,,,,,,
50024,Western Reserve Transit Authority,Full Reporter,Urban,DR,DO,0,,,9125,,,,,42567,,,,,,
50024,Western Reserve Transit Authority,Full Reporter,Urban,MB,DO,0,,,276503,,,,,18013,,,,,,
50025,Duluth Transit Authority,Full Reporter,Urban,DR,PT,,,,,,,,,34768,,,,,,
50025,Duluth Transit Authority,Full Reporter,Urban,MB,DO,0,,,427093,333120,,,,,,,,,,
50026,City of Moorhead,Full Reporter,Urban,DR,PT,,,,,,,,,5423,,,,,,
50026,City of Moorhead,Full Reporter,Urban,MB,PT,0,,,102652,,,,,,,,,,,
50027,Metro Transit ,Full Reporter,Urban,CR,PT,470198,,,0,,,,,,,,,,,
50027,Metro Transit ,Full Reporter,Urban,LR,DO,,,,,,39467000,,,,,,,,,
50027,Metro Transit ,Full Reporter,Urban,MB,DO,6681925,,,0,297640,,,,,,,,,,
50028,St. Cloud Metropolitan Transit Commission,Full Reporter,Urban,CB,DO,0,,,34676,,,,,,,,,,,
50028,St. Cloud Metropolitan Transit Commission,Full Reporter,Urban,DR,DO,0,,65231,31483,,,,,,,,,,,
50028,St. Cloud Metropolitan Transit Commission,Full Reporter,Urban,MB,DO,0,,344453,36986,,,,,,,,,,,
50029,Bay Metropolitan Transit Authority,Full Reporter,Urban,DR,DO,0,,,52823,,,,,,,,,,,
50029,Bay Metropolitan Transit Authority,Full Reporter,Urban,MB,DO,0,,,129954,,,,,,,,,,,
50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,Urban,DR,DO,0,,,65750,,,,,,,,,466700,,
50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,Urban,DR,PT,0,,,43689,,,,,2478,,,,,,
50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,Urban,MB,DO,0,,,2585340,,,,,,,,,,,
50032,Mass Transportation Authority ,Full Reporter,Urban,DR,DO,0,,,2388,,,,,64341,,,,960011,,
50032,Mass Transportation Authority ,Full Reporter,Urban,DR,PT,0,,,1750,,,,,,,,,4680,,
50032,Mass Transportation Authority ,Full Reporter,Urban,MB,DO,0,,249288,359345,,,,,,667,,,115211,,
50033,Interurban Transit Partnership,Full Reporter,Urban,DR,PT,0,,,2449,,,,,83611,,,,388990,,
50033,Interurban Transit Partnership,Full Reporter,Urban,MB,DO,0,,587531,951157,,,,,,,,,,,
50033,Interurban Transit Partnership,Full Reporter,Urban,RB,DO,0,,,83178,,,,,,,,,,,
50033,Interurban Transit Partnership,Full Reporter,Urban,VP,DO,,,,,,,,,22441,,,,,,
50034,City of Jackson Transportation Authority,Full Reporter,Urban,DR,DO,0,,,11722,,,,,12766,,,,,,
50034,City of Jackson Transportation Authority,Full Reporter,Urban,MB,DO,0,,,90187,,,,,,,,,,,
50035,Central County Transportation Authority,Full Reporter,Urban,DR,PT,0,,,35132,,,,,124520,,,,,,
50035,Central County Transportation Authority,Full Reporter,Urban,MB,DO,0,,,399248,,,,,,,,,,,
50036,Capital Area Transportation Authority,Full Reporter,Urban,DR,DO,14002,,,22444,,,,,124760,,,,,,
50036,Capital Area Transportation Authority,Full Reporter,Urban,DR,PT,0,,,3082,,,,,238821,,,,,,
50036,Capital Area Transportation Authority,Full Reporter,Urban,MB,DO,0,,,784424,,,,,,,,,,,
50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,DR,DO,0,,,8430,,,,,17365,,,,,,
50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,MB,DO,0,,,210145,,,,,,,,,,,
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,CB,DO,18713,,,0,,,,,,,,,,,
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,CB,PT,0,,,42669,,,,,,,,,,,
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,DR,PT,0,,,39114,,,,,129936,,,,,,
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,MB,DO,843550,,,0,,,,,,,,,,,
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,VP,PT,,,,,,,,,105743,,,,,,
50043,Metropolitan Evansville Transit System,Full Reporter,Urban,DR,DO,0,,2497,74476,,,,,,,,,,,
50043,Metropolitan Evansville Transit System,Full Reporter,Urban,MB,DO,0,,,173778,,,,,,,,,,,
50044,Fort Wayne Public Transportation Corporation,Full Reporter,Urban,DR,DO,61375,,,0,,,,,15146,,,,,,
50044,Fort Wayne Public Transportation Corporation,Full Reporter,Urban,MB,DO,325874,,,0,,,,,,,,,,,
50045,Gary Public Transportation Corporation,Full Reporter,Urban,DR,DO,,,,,,,,,21323,,,,,,
50045,Gary Public Transportation Corporation,Full Reporter,Urban,MB,DO,30,,,194570,,,,,17137,,,,,,
50047,Bloomington-Normal Public Transit System,Full Reporter,Urban,DR,DO,13115,,,0,,,,,37839,,,,20424,,
50047,Bloomington-Normal Public Transit System,Full Reporter,Urban,MB,DO,285085,,,0,,,,,,,,,,,
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,DR,PT,0,,,103430,,,,,437444,,,,,,
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,MB,DO,0,,,1889258,103774,,,,,,,,,,
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,RB,DO,,,,,1406213,,,,,,,,,,
50051,Greater Lafayette Public Transportation Corporation,Full Reporter,Urban,DR,DO,0,,18739,151,,,,,,,,,,,
50051,Greater Lafayette Public Transportation Corporation,Full Reporter,Urban,MB,DO,0,,333385,160580,,,,,,,,,,,
50052,South Bend Public Transportation Corporation,Full Reporter,Urban,DR,DO,0,,,13431,,,,,48140,,,,,,
50052,South Bend Public Transportation Corporation,Full Reporter,Urban,MB,DO,0,,182766,135943,,,,,,,,,,,
50053,City of Terre Haute ,Full Reporter,Urban,DR,DO,0,,,5392,,,,,5107,,,,,,
50053,City of Terre Haute ,Full Reporter,Urban,MB,DO,0,,,36287,,,,,32610,,,,,,
50054,Muncie Indiana Transit System,Full Reporter,Urban,DR,DO,946,,,0,,,,,,,,,57400,,
50054,Muncie Indiana Transit System,Full Reporter,Urban,MB,DO,165388,,,0,,,,,,,,,,,
50056,Greater Peoria Mass Transit District,Full Reporter,Urban,DR,PT,,,,,,,,,171373,,,,,,
50056,Greater Peoria Mass Transit District,Full Reporter,Urban,MB,DO,510210,,,0,,,,,,,,,,,
50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,DR,DO,,,,,,,,,24327,,,,,,
50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,DR,PT,,,,,,,,,15215,,,,,,
50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,FB,PT,0,,,6895,,,,,,,,,,,
50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,MB,DO,0,,559900,43947,150981,,,,,,,,,,
50058,Rockford Mass Transit District,Full Reporter,Urban,DR,DO,0,,,52684,,,,,76184,,,,,,
50058,Rockford Mass Transit District,Full Reporter,Urban,MB,DO,0,,,318134,,,,,,,,,,,
50059,Springfield Mass Transit District,Full Reporter,Urban,DR,DO,,,,,,,,,83943,,,,,,
50059,Springfield Mass Transit District,Full Reporter,Urban,MB,DO,232692,,165580,0,,,,,16159,,,,,,
50060,Champaign-Urbana Mass Transit District,Full Reporter,Urban,DR,DO,,,,,,,,,19382,,,,,,
50060,Champaign-Urbana Mass Transit District,Full Reporter,Urban,DR,PT,0,,,2195,,,,,36069,,,,,,
50060,Champaign-Urbana Mass Transit District,Full Reporter,Urban,MB,DO,709750,,,0,,,,,,,,,,,
50061,"City of Decatur, Il",Full Reporter,Urban,DR,DO,1062,,,0,,,,,19480,,,,,,
50061,"City of Decatur, Il",Full Reporter,Urban,MB,DO,208474,,,0,,,,,,,,,,,
50066,Chicago Transit Authority,Full Reporter,Urban,HR,DO,,,,,,448035159,,,,,,,,,
50066,Chicago Transit Authority,Full Reporter,Urban,MB,DO,0,,,16553460,0,,,,,,,,,,
50092,"City of Rochester, Minnesota",Full Reporter,Urban,DR,PT,19913,,,0,,,,,,,,,,,
50092,"City of Rochester, Minnesota",Full Reporter,Urban,MB,PT,370328,,,0,,,,,,,,,,,
50096,City of Waukesha ,Full Reporter,Urban,CB,PT,0,,,109749,,,,,,,,,,,
50096,City of Waukesha ,Full Reporter,Urban,DR,DO,0,,,9076,,,,,,,,,,,
50096,City of Waukesha ,Full Reporter,Urban,DR,PT,0,,,171,,,,,2792,,,,,,
50096,City of Waukesha ,Full Reporter,Urban,MB,DO,0,,,138564,,,,,,,,,,,
50096,City of Waukesha ,Full Reporter,Urban,MB,PT,0,,,42772,,,,,,,,,,,
50099,City of Eau Claire,Full Reporter,Urban,DR,PT,0,,,6914,,,,,24480,,,,,,
50099,City of Eau Claire,Full Reporter,Urban,MB,DO,0,,,135760,,,,,,,,,,,
50104,Northern Indiana Commuter Transportation District,Full Reporter,Urban,CR,DO,,,,,,20758500,,,,,,,,,
50110,Bloomington Public Transportation Corporation,Full Reporter,Urban,DR,DO,,,,,,,,,28161,,,,,,
50110,Bloomington Public Transportation Corporation,Full Reporter,Urban,MB,DO,0,,,271863,,,,,6401,,,,,,
50113,Pace - Suburban Bus Division,Full Reporter,Urban,DR,DO,0,,,22154,,,,,6216,,,,,,
50113,Pace - Suburban Bus Division,Full Reporter,Urban,DR,PT,90,,,16289,,,,,636637,,,,,,
50113,Pace - Suburban Bus Division,Full Reporter,Urban,MB,DO,0,,1278638,4786056,,,,,,,,,,,
50113,Pace - Suburban Bus Division,Full Reporter,Urban,MB,PT,0,,,341097,,,,,6014,,,,,,
50113,Pace - Suburban Bus Division,Full Reporter,Urban,VP,DO,,,,,,,,,518160,,,,,,
50117,Laketran,Full Reporter,Urban,CB,DO,0,,,88363,,,,,,,,,,,
50117,Laketran,Full Reporter,Urban,DR,DO,0,,,184811,,,,,19993,,,,91447,,
50117,Laketran,Full Reporter,Urban,MB,DO,0,,,111033,,,,,4325,,,,,,
50118,Northeast Illinois Regional Commuter Railroad Corporation,Full Reporter,Urban,CR,DO,0,,,26244345,,75662964,,,,,,,,,
50119,City of Detroit ,Full Reporter,Urban,DR,PT,,,,,,,,,248638,,,,,,
50119,City of Detroit ,Full Reporter,Urban,MB,DO,0,,,3252710,,,,,,,,,,,
50141,Detroit Transportation Corporation,Full Reporter,Urban,MG,DO,,,,,,4375280,,,,,,,,,
50145,City of Kokomo,Full Reporter,Urban,DR,DO,0,,,8950,,,,,62958,,,,,,
50145,City of Kokomo,Full Reporter,Urban,MB,DO,0,,,28873,,,,,,,,,,,
50146,Madison County Transit District,Full Reporter,Urban,DR,PT,69572,,,0,,,,,,,,,,,
50146,Madison County Transit District,Full Reporter,Urban,MB,PT,828100,,,0,,,,,80111,,,,,,
50146,Madison County Transit District,Full Reporter,Urban,VP,DO,,,,,,,,,52757,,,,,,
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,CB,DO,,,19716,,,,,,,,,,,,
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,DO,,,241011,,,,,,,,,,,,
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,PT,0,,22546,1973,,,,,95237,,,,,,
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,MB,DO,0,,80219,406,,,,,,,,,,,
50149,Michiana Area Council of Governments,Full Reporter,Urban,DR,PT,,,,,,,,,23845,,,,,,
50149,Michiana Area Council of Governments,Full Reporter,Urban,MB,PT,0,,,112415,,,,,,,,,,,
50154,Metropolitan Council,Full Reporter,Urban,DR,PT,7885,,,0,,,,,3817425,,,,,,
50154,Metropolitan Council,Full Reporter,Urban,MB,PT,574222,,,0,,,,,66210,,,,,,
50154,Metropolitan Council,Full Reporter,Urban,VP,PT,,,,,,,,,47045,,,,,,
50157,Butler County Regional Transit Authority,Full Reporter,Urban,CB,DO,0,,,9814,,,,,18336,,,,,,
50157,Butler County Regional Transit Authority,Full Reporter,Urban,DR,DO,,,,,,,,,44027,,,,,,
50157,Butler County Regional Transit Authority,Full Reporter,Urban,MB,DO,0,,,63350,,,,,37661,,,,,,
50158,University of Michigan Parking and Transportation Services,Full Reporter,Urban,MB,DO,0,,,312706,,,,,,,,,,,
50159,River Valley Metro Mass Transit District,Full Reporter,Urban,CB,PT,0,,,23778,,,,,16625,,,,,,
50159,River Valley Metro Mass Transit District,Full Reporter,Urban,DR,PT,0,,,0,,,,,17131,,,,,,
50159,River Valley Metro Mass Transit District,Full Reporter,Urban,MB,PT,0,,,159685,,,,,52656,,,,,,
50160,County of Washington,Full Reporter,Urban,CB,PT,0,,,71341,,,,,,,,,,,
50160,County of Washington,Full Reporter,Urban,DR,PT,,,,,,,,,108493,,,,,,
50161,Ozaukee County ,Full Reporter,Urban,CB,PT,0,,,56503,,,,,,,,,,,
50161,Ozaukee County ,Full Reporter,Urban,DR,PT,,,,,,,,,80465,,,,,,
50163,"Licking County, Ohio",Full Reporter,Urban,DR,DO,0,,,3810,,,,,160359,,,,,,
50165,Greene County Transit Board,Full Reporter,Urban,DR,PT,,,,,,,,,133107,,,,,,
50169,"Miami County, Ohio ",Full Reporter,Urban,DR,PT,,,,,,,,,62598,,,,,,
50176,City of DeKalb,Full Reporter,Urban,MB,PT,0,,,71923,,,,,114,,,,,,
50182,"Pace-Suburban Bus Division, ADA Paratransit Services",Full Reporter,Urban,DR,PT,0,,,18151,,,,,3220950,,,,,,
50184,Macatawa Area Express Transportation Authority,Full Reporter,Urban,DR,DO,0,,,28721,,,,,52386,,,,,,
50184,Macatawa Area Express Transportation Authority,Full Reporter,Urban,MB,DO,0,,,28152,,,,,51348,,,,,,
50191,Mid-Ohio Regional Planning Commission,Full Reporter,Urban,VP,PT,,,,,,,,,35413,,,,,,
50193,Enterprise Rideshare - Michigan,Full Reporter,Urban,VP,DO,,,,,,,,,440691,,,,,,
50198,Medina County Public Transit,Full Reporter,Urban,DR,DO,0,,,16110,,,,,17631,,,,,,
50198,Medina County Public Transit,Full Reporter,Urban,MB,DO,0,,,22512,,,,,3009,,,,,,
50199,Delaware County Transit Board,Full Reporter,Urban,DR,DO,0,,,868,,,,,31807,,,,,,
50199,Delaware County Transit Board,Full Reporter,Urban,MB,DO,0,,,904,,,,,33105,,,,,,
50204,Jackson County Mass Transit District,Full Reporter,Urban,MB,DO,,,,,,,,,58462,,,,,,
50209,Central Indiana Regional Transportation Authority ,Full Reporter,Urban,CB,PT,,,,,,,,,21954,,,,,,
50209,Central Indiana Regional Transportation Authority ,Full Reporter,Urban,VP,PT,,,,,,,,,26878,,,,,,
50211,Rides Mass Transit District,Full Reporter,Urban,MB,DO,27806,,,224972,,,45161,,406449,,,,,,
50213,M-1 Rail,Full Reporter,Urban,SR,PT,,,,,,2454247,,,,,,,,,
50342,LINK Hendricks County,Full Reporter,Urban,DR,DO,,,,,,,,,47541,,,,,,
50515,University of Minnesota Transit,Full Reporter,Urban,DR,DO,,,,,,,,,3822,,,,,,
