NTD ID,Reporter Name,Reporter Type,Reporting Module,Form Section,Performance Measure,2019 Target (%),2020 Target (%)
40171,Knoxville-Knox County Community Action Committee,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,10.0,10.0
40171,Knoxville-Knox County Community Action Committee,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Minivan,10.0,10.0
40171,Knoxville-Knox County Community Action Committee,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,10.0,10.0
40173,Piedmont Authority for Regional Transportation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,4.0,19.0
40173,Piedmont Authority for Regional Transportation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,25.0,57.14
40173,Piedmont Authority for Regional Transportation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Minivan,89.0,0.0
40173,Piedmont Authority for Regional Transportation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,21.0,27.0
40173,Piedmont Authority for Regional Transportation,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,0.0,0.0
40173,Piedmont Authority for Regional Transportation,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
40178,The Transportation Management Association Group,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Minivan,20.0,15.0
40178,The Transportation Management Association Group,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,20.0,20.0
40180,University of Georgia,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,20.0,21.0
40180,University of Georgia,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,0.0,0.0
40180,University of Georgia,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Minivan,0.0,0.0
40180,University of Georgia,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Other,,0.0
40180,University of Georgia,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,50.0,50.0
40180,University of Georgia,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,70.0,0.0
40180,University of Georgia,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,0.0,0.0
40180,University of Georgia,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,0.0,0.0
40184,Community Action of Southern Kentucky,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,70.0,55.0
40184,Community Action of Southern Kentucky,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Minivan,,12.5
40184,Community Action of Southern Kentucky,Reduced Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,65.0,100.0
40184,Community Action of Southern Kentucky,Reduced Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,0.0,0.0
40185,Bay County Transportation Planning Organization,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,,0.0
40185,Bay County Transportation Planning Organization,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,,0.0
40185,Bay County Transportation Planning Organization,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,,0.0
40185,Bay County Transportation Planning Organization,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,,0.0
40186,City of Murfreesboro,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,0.0,0.0
40186,City of Murfreesboro,Reduced Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,0.0,100.0
40188,Virgin Islands Department of Public Works,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,0.0,0.0
40188,Virgin Islands Department of Public Works,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,0.0,0.0
40188,Virgin Islands Department of Public Works,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,33.0,19.0
40188,Virgin Islands Department of Public Works,Reduced Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,43.0,65.0
40188,Virgin Islands Department of Public Works,Reduced Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,33.0,33.0
40188,Virgin Islands Department of Public Works,Reduced Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
40191,Transit Authority of Central Kentucky,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Automobile,50.0,100.0
40191,Transit Authority of Central Kentucky,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,0.0,0.0
40191,Transit Authority of Central Kentucky,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,25.0,70.0
40191,Transit Authority of Central Kentucky,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Minivan,25.0,20.0
40191,Transit Authority of Central Kentucky,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Sports Utility Vehicle,25.0,100.0
40191,Transit Authority of Central Kentucky,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,50.0,90.0
40191,Transit Authority of Central Kentucky,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,0.0,0.0
40192,Martin County,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,0.0,0.0
40192,Martin County,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,50.0,100.0
40192,Martin County,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,0.0,0.0
40192,Martin County,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,0.0,0.0
40196,Kentuckiana Regional Planning and Development Agency,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,20.0,15.0
40208,City of Clemson,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Articulated Bus,50.0,0.0
40208,City of Clemson,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,80.0,45.0
40208,City of Clemson,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,50.0,0.0
40208,City of Clemson,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,60.0,0.0
40208,City of Clemson,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,5.0,0.0
40214,Cabarrus County ,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,25.0,25.0
40217,Rowan County,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,3.57,0.0
40217,Rowan County,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,15.83,0.0
40217,Rowan County,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,15.83,0.0
40217,Rowan County,Reduced Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,0.0,0.0
40218,City of La Grange,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,0.0,0.0
40228,Mecklenburg County ,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,20.0,5.0
40228,Mecklenburg County ,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,50.0,100.0
40228,Mecklenburg County ,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,0.0,0.0
40232,Central Florida Commuter Rail,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Commuter Rail Locomotive,0.0,0.0
40232,Central Florida Commuter Rail,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Commuter Rail Passenger Coach,0.0,0.0
40232,Central Florida Commuter Rail,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,,0.0
40232,Central Florida Commuter Rail,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,0.0,0.0
40232,Central Florida Commuter Rail,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
40232,Central Florida Commuter Rail,Full Reporter,Urban,4) Infrastructure - Percent of track segments with performance restrictions,Commuter Rail,3.0,3.0
40238,City of Coconut Creek,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,0.0,0.0
40238,City of Coconut Creek,Reduced Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,100.0,100.0
40238,City of Coconut Creek,Reduced Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,0.0,0.0
40239,City of Deerfield Beach,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,0.0,0.0
40248,Town of Hillsboro Beach,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,,0.0
40251,City of Pembroke Pines,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,22.0,0.0
40264,Georgia State Road and Tollway Authority,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Over-the-road Bus,0.0,0.0
40264,Georgia State Road and Tollway Authority,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,0.0,0.0
40264,Georgia State Road and Tollway Authority,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,0.0,0.0
40264,Georgia State Road and Tollway Authority,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,0.0,0.0
40264,Georgia State Road and Tollway Authority,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
41068,Flagler County Public Transportation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Automobile,100.0,100.0
41068,Flagler County Public Transportation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,0.0,0.0
41068,Flagler County Public Transportation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,50.0,100.0
41105,"Audubon Area Community Services, Inc.",Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,64.0,26.0
41105,"Audubon Area Community Services, Inc.",Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Minivan,100.0,100.0
41105,"Audubon Area Community Services, Inc.",Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Sports Utility Vehicle,0.0,50.0
41105,"Audubon Area Community Services, Inc.",Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,11.0,0.0
41105,"Audubon Area Community Services, Inc.",Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,33.0,17.0
41105,"Audubon Area Community Services, Inc.",Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,0.0,0.0
41157,County of Citrus,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,,20.0
41157,County of Citrus,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Minivan,,100.0
41157,County of Citrus,Reduced Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,,0.0
44907,Catawba Indian Nation,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,0.0,0.0
44907,Catawba Indian Nation,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Minivan,0.0,0.0
44907,Catawba Indian Nation,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,School Bus,0.0,0.0
44907,Catawba Indian Nation,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Sports Utility Vehicle,0.0,16.67
44913,Eastern Band of Cherokee Indians,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,45.0,50.0
44913,Eastern Band of Cherokee Indians,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Minivan,40.0,50.0
44913,Eastern Band of Cherokee Indians,Reduced Reporter,Tribe,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,0.0,0.0
44919,Poarch Band of Creek Indians,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,0.0,0.0
44919,Poarch Band of Creek Indians,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,100.0,100.0
44919,Poarch Band of Creek Indians,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Minivan,0.0,0.0
44925,Mississippi Band of Choctaw Indians,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,20.0,100.0
44925,Mississippi Band of Choctaw Indians,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,22.0,56.0
44925,Mississippi Band of Choctaw Indians,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Minivan,31.0,62.0
44925,Mississippi Band of Choctaw Indians,Reduced Reporter,Tribe,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,0.0,0.0
44925,Mississippi Band of Choctaw Indians,Reduced Reporter,Tribe,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,0.0,0.0
44929,City of Fort Lauderdale,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,25.0,10.0
44929,City of Fort Lauderdale,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,0.0,0.0
44929,City of Fort Lauderdale,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
44932,City of Tamarac,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,0.0,25.0
44932,City of Tamarac,Reduced Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,100.0,0.0
4R01,Alabama Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,7.0,23.0
4R01,Alabama Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,7.0,25.0
4R01,Alabama Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Minivan,7.0,33.0
4R01,Alabama Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,7.0,59.0
4R01,Alabama Department of Transportation,State Reporter,Rural,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,7.0,73.0
4R01,Alabama Department of Transportation,State Reporter,Rural,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,7.0,20.0
4R01,Alabama Department of Transportation,State Reporter,Rural,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,7.0,20.0
4R02,Florida Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Automobile,55.0,27.0
4R02,Florida Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,15.0,9.0
4R02,Florida Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,28.0,15.0
4R02,Florida Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Minivan,31.0,13.0
4R02,Florida Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,School Bus,12.0,25.0
4R02,Florida Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Sports Utility Vehicle,0.0,10.0
4R02,Florida Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,47.0,30.0
4R02,Florida Department of Transportation,State Reporter,Rural,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,67.0,20.0
4R02,Florida Department of Transportation,State Reporter,Rural,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,50.0,4.0
4R02,Florida Department of Transportation,State Reporter,Rural,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,6.0,6.0
4R02,Florida Department of Transportation,State Reporter,Rural,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,5.0,0.0
4R03,Georgia Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,23.0,25.0
4R03,Georgia Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,10.0,10.0
4R03,Georgia Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,School Bus,,35.0
4R03,Georgia Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,50.0,35.0
4R03,Georgia Department of Transportation,State Reporter,Rural,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,55.0,55.0
4R03,Georgia Department of Transportation,State Reporter,Rural,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,55.0,55.0
4R03,Georgia Department of Transportation,State Reporter,Rural,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,25.0,25.0
4R03,Georgia Department of Transportation,State Reporter,Rural,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,10.0,10.0
4R04,Kentucky Transportation Cabinet,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Automobile,28.0,12.0
4R04,Kentucky Transportation Cabinet,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,67.0,19.0
4R04,Kentucky Transportation Cabinet,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,28.0,12.0
4R04,Kentucky Transportation Cabinet,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Minivan,28.0,12.0
4R04,Kentucky Transportation Cabinet,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Sports Utility Vehicle,28.0,12.0
4R04,Kentucky Transportation Cabinet,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,28.0,12.0
4R04,Kentucky Transportation Cabinet,State Reporter,Rural,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,80.0,62.0
4R04,Kentucky Transportation Cabinet,State Reporter,Rural,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,0.0,0.0
4R04,Kentucky Transportation Cabinet,State Reporter,Rural,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
4R05,Mississippi Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,16.0,60.0
4R05,Mississippi Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,23.0,43.5
4R05,Mississippi Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Minivan,25.0,57.9
4R05,Mississippi Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,19.0,45.31
4R05,Mississippi Department of Transportation,State Reporter,Rural,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,0.0,0.0
4R05,Mississippi Department of Transportation,State Reporter,Rural,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,0.0,77.78
4R05,Mississippi Department of Transportation,State Reporter,Rural,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,0.0,0.0
4R05,Mississippi Department of Transportation,State Reporter,Rural,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
4R06,North Carolina Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,20.0,20.0
4R06,North Carolina Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,20.0,20.0
4R06,North Carolina Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Ferryboat,,20.0
4R06,North Carolina Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Minivan,20.0,20.0
4R06,North Carolina Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Other,,20.0
4R06,North Carolina Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,School Bus,20.0,20.0
4R06,North Carolina Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Sports Utility Vehicle,20.0,20.0
4R06,North Carolina Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,20.0,20.0
4R06,North Carolina Department of Transportation,State Reporter,Rural,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,20.0,20.0
4R06,North Carolina Department of Transportation,State Reporter,Rural,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,20.0,20.0
4R06,North Carolina Department of Transportation,State Reporter,Rural,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,20.0,20.0
4R06,North Carolina Department of Transportation,State Reporter,Rural,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,20.0,20.0
4R07,South Carolina Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Automobile,0.0,5.0
4R07,South Carolina Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Over-the-road Bus,15.0,10.0
4R07,South Carolina Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,15.0,15.0
4R07,South Carolina Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,30.0,30.0
4R07,South Carolina Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Minivan,20.0,20.0
4R07,South Carolina Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,20.0,20.0
4R07,South Carolina Department of Transportation,State Reporter,Rural,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,30.0,30.0
4R07,South Carolina Department of Transportation,State Reporter,Rural,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,20.0,30.0
4R07,South Carolina Department of Transportation,State Reporter,Rural,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,0.0,0.0
4R07,South Carolina Department of Transportation,State Reporter,Rural,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
4R08,Tennessee Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Automobile,25.0,25.0
4R08,Tennessee Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,25.0,25.0
4R08,Tennessee Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,25.0,25.0
