State/Parent NTD ID,NTD ID,Agency Name,Reporter Type,TAM Sponsor NTD ID,TAM Sponsor Name,Reporting Module,Mode,TOS,Facility Ownership,Less Than 200 Vehicles,Between 200 and 300 Vehicles,Greater than 300 Vehicles,Heavy Maintenance Facilities,Total Maintenance Facilities
,50010,METRO Regional Transit Authority ,Full Reporter,,,Urban,DR,PT,Facilities Owned by Public Agency,,,,,0
,50010,METRO Regional Transit Authority ,Full Reporter,,,Urban,DR,PT,Facilities Leased by Public Agency,,,,,0
,50010,METRO Regional Transit Authority ,Full Reporter,,,Urban,DR,PT,Facilities Leased by Service Provider,,,,,0
,50010,METRO Regional Transit Authority ,Full Reporter,,,Urban,MB,DO,Leased from a Private Entity,,,,,0
,50010,METRO Regional Transit Authority ,Full Reporter,,,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,50010,METRO Regional Transit Authority ,Full Reporter,,,Urban,MB,DO,Owned,,0.7,,,0.7
,50011,Stark Area Regional Transit Authority,Full Reporter,,,Urban,DR,DO,Leased from a Private Entity,,,,,0
,50011,Stark Area Regional Transit Authority,Full Reporter,,,Urban,DR,DO,Leased from Another Public Agency,,,,,0
,50011,Stark Area Regional Transit Authority,Full Reporter,,,Urban,DR,DO,Owned,0.3,,,,0.3
,50011,Stark Area Regional Transit Authority,Full Reporter,,,Urban,MB,DO,Leased from a Private Entity,,,,,0
,50011,Stark Area Regional Transit Authority,Full Reporter,,,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,50011,Stark Area Regional Transit Authority,Full Reporter,,,Urban,MB,DO,Owned,0.7,,,,0.7
,50012,Southwest Ohio Regional Transit Authority,Full Reporter,,,Urban,DR,PT,Facilities Owned by Service Provider,,,,,0
,50012,Southwest Ohio Regional Transit Authority,Full Reporter,,,Urban,DR,PT,Facilities Owned by Public Agency,1,,,,1
,50012,Southwest Ohio Regional Transit Authority,Full Reporter,,,Urban,DR,PT,Facilities Leased by Public Agency,,,,,0
,50012,Southwest Ohio Regional Transit Authority,Full Reporter,,,Urban,DR,PT,Facilities Leased by Service Provider,,,,,0
,50012,Southwest Ohio Regional Transit Authority,Full Reporter,,,Urban,MB,DO,Leased from a Private Entity,,,,,0
,50012,Southwest Ohio Regional Transit Authority,Full Reporter,,,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,50012,Southwest Ohio Regional Transit Authority,Full Reporter,,,Urban,MB,DO,Owned,1,1,,,2
,50012,Southwest Ohio Regional Transit Authority,Full Reporter,,,Urban,SR,PT,Facilities Owned by Service Provider,,,,,0
,50012,Southwest Ohio Regional Transit Authority,Full Reporter,,,Urban,SR,PT,Facilities Owned by Public Agency,1,,,,1
,50012,Southwest Ohio Regional Transit Authority,Full Reporter,,,Urban,SR,PT,Facilities Leased by Public Agency,,,,,0
,50012,Southwest Ohio Regional Transit Authority,Full Reporter,,,Urban,SR,PT,Facilities Leased by Service Provider,,,,,0
,50013,Red Cliff Band of Lake Superior Chippewa,Reduced Reporter,5R06,Wisconsin Department of Transportation,Tribe,DR,DO,Leased from a Private Entity,0,0,0,0,0
,50013,Red Cliff Band of Lake Superior Chippewa,Reduced Reporter,5R06,Wisconsin Department of Transportation,Tribe,DR,DO,Leased from Another Public Agency,0,0,0,0,0
,50013,Red Cliff Band of Lake Superior Chippewa,Reduced Reporter,5R06,Wisconsin Department of Transportation,Tribe,DR,DO,Owned,0,0,0,0,0
,50014,Forest County Potawatomi Community,Reduced Reporter,,,Tribe,MB,DO,Leased from a Private Entity,,,,,0
,50014,Forest County Potawatomi Community,Reduced Reporter,,,Tribe,MB,DO,Leased from Another Public Agency,,,,,0
,50014,Forest County Potawatomi Community,Reduced Reporter,,,Tribe,MB,DO,Owned,1,,,,1
,50015,The Greater Cleveland Regional Transit Authority,Full Reporter,,,Urban,DR,DO,Leased from a Private Entity,,,,,0
,50015,The Greater Cleveland Regional Transit Authority,Full Reporter,,,Urban,DR,DO,Leased from Another Public Agency,,,,,0
,50015,The Greater Cleveland Regional Transit Authority,Full Reporter,,,Urban,DR,DO,Owned,1,,,,1
,50015,The Greater Cleveland Regional Transit Authority,Full Reporter,,,Urban,DR,PT,Facilities Owned by Service Provider,4,,,,4
,50015,The Greater Cleveland Regional Transit Authority,Full Reporter,,,Urban,DR,PT,Facilities Owned by Public Agency,,,,,0
,50015,The Greater Cleveland Regional Transit Authority,Full Reporter,,,Urban,DR,PT,Facilities Leased by Public Agency,,,,,0
,50015,The Greater Cleveland Regional Transit Authority,Full Reporter,,,Urban,DR,PT,Facilities Leased by Service Provider,,,,,0
,50015,The Greater Cleveland Regional Transit Authority,Full Reporter,,,Urban,HR,DO,Leased from a Private Entity,,,,,0
,50015,The Greater Cleveland Regional Transit Authority,Full Reporter,,,Urban,HR,DO,Leased from Another Public Agency,,,,,0
,50015,The Greater Cleveland Regional Transit Authority,Full Reporter,,,Urban,HR,DO,Owned,0.6,,,,0.6
,50015,The Greater Cleveland Regional Transit Authority,Full Reporter,,,Urban,LR,DO,Leased from a Private Entity,,,,,0
,50015,The Greater Cleveland Regional Transit Authority,Full Reporter,,,Urban,LR,DO,Leased from Another Public Agency,,,,,0
,50015,The Greater Cleveland Regional Transit Authority,Full Reporter,,,Urban,LR,DO,Owned,0.4,,,,0.4
,50015,The Greater Cleveland Regional Transit Authority,Full Reporter,,,Urban,MB,DO,Leased from a Private Entity,,,,,0
,50015,The Greater Cleveland Regional Transit Authority,Full Reporter,,,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,50015,The Greater Cleveland Regional Transit Authority,Full Reporter,,,Urban,MB,DO,Owned,,1.9,,1,2.9
,50015,The Greater Cleveland Regional Transit Authority,Full Reporter,,,Urban,RB,DO,Leased from a Private Entity,0,0,0,0,0
,50015,The Greater Cleveland Regional Transit Authority,Full Reporter,,,Urban,RB,DO,Leased from Another Public Agency,0,0,0,0,0
,50015,The Greater Cleveland Regional Transit Authority,Full Reporter,,,Urban,RB,DO,Owned,0,0.1,0,0,0.1
,50015,The Greater Cleveland Regional Transit Authority,Full Reporter,,,Urban,VP,PT,Facilities Owned by Service Provider,0,0,0,0,0
,50015,The Greater Cleveland Regional Transit Authority,Full Reporter,,,Urban,VP,PT,Facilities Owned by Public Agency,0,0,0,0,0
,50015,The Greater Cleveland Regional Transit Authority,Full Reporter,,,Urban,VP,PT,Facilities Leased by Public Agency,0,0,0,0,0
,50015,The Greater Cleveland Regional Transit Authority,Full Reporter,,,Urban,VP,PT,Facilities Leased by Service Provider,0,0,0,0,0
,50016,Central Ohio Transit Authority,Full Reporter,,,Urban,DR,PT,Facilities Owned by Service Provider,,,,,0
,50016,Central Ohio Transit Authority,Full Reporter,,,Urban,DR,PT,Facilities Owned by Public Agency,1,,,,1
,50016,Central Ohio Transit Authority,Full Reporter,,,Urban,DR,PT,Facilities Leased by Public Agency,,,,,0
,50016,Central Ohio Transit Authority,Full Reporter,,,Urban,DR,PT,Facilities Leased by Service Provider,,,,,0
,50016,Central Ohio Transit Authority,Full Reporter,,,Urban,MB,DO,Leased from a Private Entity,,,,,0
,50016,Central Ohio Transit Authority,Full Reporter,,,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,50016,Central Ohio Transit Authority,Full Reporter,,,Urban,MB,DO,Owned,1,1,,,2
,50017,Greater Dayton Regional Transit Authority,Full Reporter,,,Urban,DR,DO,Leased from a Private Entity,,,,,0
,50017,Greater Dayton Regional Transit Authority,Full Reporter,,,Urban,DR,DO,Leased from Another Public Agency,,,,,0
,50017,Greater Dayton Regional Transit Authority,Full Reporter,,,Urban,DR,DO,Owned,1.3,,,,1.3
,50017,Greater Dayton Regional Transit Authority,Full Reporter,,,Urban,MB,DO,Leased from a Private Entity,,,,,0
,50017,Greater Dayton Regional Transit Authority,Full Reporter,,,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,50017,Greater Dayton Regional Transit Authority,Full Reporter,,,Urban,MB,DO,Owned,1.9,,,,1.9
,50017,Greater Dayton Regional Transit Authority,Full Reporter,,,Urban,TB,DO,Leased from a Private Entity,,,,,0
,50017,Greater Dayton Regional Transit Authority,Full Reporter,,,Urban,TB,DO,Leased from Another Public Agency,,,,,0
,50017,Greater Dayton Regional Transit Authority,Full Reporter,,,Urban,TB,DO,Owned,0.8,,,,0.8
,50019,City of Middletown,Reduced Reporter,,,Urban,DR,DO,Leased from a Private Entity,,,,,0
,50019,City of Middletown,Reduced Reporter,,,Urban,DR,DO,Leased from Another Public Agency,,,,,0
,50019,City of Middletown,Reduced Reporter,,,Urban,DR,DO,Owned,0.2,,,,0.2
,50019,City of Middletown,Reduced Reporter,,,Urban,MB,DO,Leased from a Private Entity,,,,,0
,50019,City of Middletown,Reduced Reporter,,,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,50019,City of Middletown,Reduced Reporter,,,Urban,MB,DO,Owned,0.8,,,,0.8
,50020,"City of Springfield, Ohio",Reduced Reporter,,,Urban,DR,PT,Facilities Owned by Service Provider,,,,,0
,50020,"City of Springfield, Ohio",Reduced Reporter,,,Urban,DR,PT,Facilities Owned by Public Agency,0.5,,,,0.5
,50020,"City of Springfield, Ohio",Reduced Reporter,,,Urban,DR,PT,Facilities Leased by Public Agency,,,,,0
,50020,"City of Springfield, Ohio",Reduced Reporter,,,Urban,DR,PT,Facilities Leased by Service Provider,,,,,0
,50020,"City of Springfield, Ohio",Reduced Reporter,,,Urban,MB,PT,Facilities Owned by Service Provider,,,,,0
,50020,"City of Springfield, Ohio",Reduced Reporter,,,Urban,MB,PT,Facilities Owned by Public Agency,0.5,,,,0.5
,50020,"City of Springfield, Ohio",Reduced Reporter,,,Urban,MB,PT,Facilities Leased by Public Agency,,,,,0
,50020,"City of Springfield, Ohio",Reduced Reporter,,,Urban,MB,PT,Facilities Leased by Service Provider,,,,,0
,50021,Portage Area Regional Transportation Authority,Full Reporter,,,Urban,DR,DO,Leased from a Private Entity,,,,,0
,50021,Portage Area Regional Transportation Authority,Full Reporter,,,Urban,DR,DO,Leased from Another Public Agency,,,,,0
,50021,Portage Area Regional Transportation Authority,Full Reporter,,,Urban,DR,DO,Owned,0.5,,,,0.5
,50021,Portage Area Regional Transportation Authority,Full Reporter,,,Urban,MB,DO,Leased from a Private Entity,,,,,0
,50021,Portage Area Regional Transportation Authority,Full Reporter,,,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,50021,Portage Area Regional Transportation Authority,Full Reporter,,,Urban,MB,DO,Owned,0.5,,,,0.5
,50022,Toledo Area Regional Transit Authority,Full Reporter,,,Urban,DR,DO,Leased from a Private Entity,,,,,0
,50022,Toledo Area Regional Transit Authority,Full Reporter,,,Urban,DR,DO,Leased from Another Public Agency,,,,,0
,50022,Toledo Area Regional Transit Authority,Full Reporter,,,Urban,DR,DO,Owned,1.1,,,,1.1
,50022,Toledo Area Regional Transit Authority,Full Reporter,,,Urban,DR,PT,Facilities Owned by Service Provider,0,,,,0
,50022,Toledo Area Regional Transit Authority,Full Reporter,,,Urban,DR,PT,Facilities Owned by Public Agency,,,,,0
,50022,Toledo Area Regional Transit Authority,Full Reporter,,,Urban,DR,PT,Facilities Leased by Public Agency,,,,,0
,50022,Toledo Area Regional Transit Authority,Full Reporter,,,Urban,DR,PT,Facilities Leased by Service Provider,,,,,0
,50022,Toledo Area Regional Transit Authority,Full Reporter,,,Urban,MB,DO,Leased from a Private Entity,,,,,0
,50022,Toledo Area Regional Transit Authority,Full Reporter,,,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,50022,Toledo Area Regional Transit Authority,Full Reporter,,,Urban,MB,DO,Owned,0.9,,,,0.9
,50024,Western Reserve Transit Authority,Full Reporter,,,Urban,DR,DO,Leased from a Private Entity,,,,,0
,50024,Western Reserve Transit Authority,Full Reporter,,,Urban,DR,DO,Leased from Another Public Agency,,,,,0
,50024,Western Reserve Transit Authority,Full Reporter,,,Urban,DR,DO,Owned,0.3,,,,0.3
,50024,Western Reserve Transit Authority,Full Reporter,,,Urban,MB,DO,Leased from a Private Entity,,,,,0
,50024,Western Reserve Transit Authority,Full Reporter,,,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,50024,Western Reserve Transit Authority,Full Reporter,,,Urban,MB,DO,Owned,0.7,,,,0.7
,50025,Duluth Transit Authority,Full Reporter,,,Urban,DR,PT,Facilities Owned by Service Provider,,,,,0
,50025,Duluth Transit Authority,Full Reporter,,,Urban,DR,PT,Facilities Owned by Public Agency,0.1,,,,0.1
,50025,Duluth Transit Authority,Full Reporter,,,Urban,DR,PT,Facilities Leased by Public Agency,,,,,0
,50025,Duluth Transit Authority,Full Reporter,,,Urban,DR,PT,Facilities Leased by Service Provider,,,,,0
,50025,Duluth Transit Authority,Full Reporter,,,Urban,MB,DO,Leased from a Private Entity,,,,,0
,50025,Duluth Transit Authority,Full Reporter,,,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,50025,Duluth Transit Authority,Full Reporter,,,Urban,MB,DO,Owned,0.9,,,,0.9
,50026,City of Moorhead,Full Reporter,,,Urban,DR,PT,Facilities Owned by Service Provider,,,,,0
,50026,City of Moorhead,Full Reporter,,,Urban,DR,PT,Facilities Owned by Public Agency,0.3,,,,0.3
,50026,City of Moorhead,Full Reporter,,,Urban,DR,PT,Facilities Leased by Public Agency,,,,,0
,50026,City of Moorhead,Full Reporter,,,Urban,DR,PT,Facilities Leased by Service Provider,,,,,0
,50026,City of Moorhead,Full Reporter,,,Urban,MB,PT,Facilities Owned by Service Provider,,,,,0
,50026,City of Moorhead,Full Reporter,,,Urban,MB,PT,Facilities Owned by Public Agency,0.7,,,,0.7
,50026,City of Moorhead,Full Reporter,,,Urban,MB,PT,Facilities Leased by Public Agency,,,,,0
,50026,City of Moorhead,Full Reporter,,,Urban,MB,PT,Facilities Leased by Service Provider,,,,,0
,50027,Metro Transit ,Full Reporter,,,Urban,CR,PT,Facilities Owned by Service Provider,,,,,0
,50027,Metro Transit ,Full Reporter,,,Urban,CR,PT,Facilities Owned by Public Agency,1,,,,1
,50027,Metro Transit ,Full Reporter,,,Urban,CR,PT,Facilities Leased by Public Agency,,,,,0
,50027,Metro Transit ,Full Reporter,,,Urban,CR,PT,Facilities Leased by Service Provider,,,,,0
,50027,Metro Transit ,Full Reporter,,,Urban,LR,DO,Leased from a Private Entity,,,,,0
,50027,Metro Transit ,Full Reporter,,,Urban,LR,DO,Leased from Another Public Agency,,,,,0
,50027,Metro Transit ,Full Reporter,,,Urban,LR,DO,Owned,2,,,,2
,50027,Metro Transit ,Full Reporter,,,Urban,MB,DO,Leased from a Private Entity,,,,,0
,50027,Metro Transit ,Full Reporter,,,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,50027,Metro Transit ,Full Reporter,,,Urban,MB,DO,Owned,4,1,0,1,6
,50028,St. Cloud Metropolitan Transit Commission,Full Reporter,,,Urban,CB,DO,Leased from a Private Entity,0,0,0,0,0
,50028,St. Cloud Metropolitan Transit Commission,Full Reporter,,,Urban,CB,DO,Leased from Another Public Agency,0,0,0,0,0
,50028,St. Cloud Metropolitan Transit Commission,Full Reporter,,,Urban,CB,DO,Owned,0.1,0,0,0,0.1
,50028,St. Cloud Metropolitan Transit Commission,Full Reporter,,,Urban,DR,DO,Leased from a Private Entity,0,0,0,0,0
,50028,St. Cloud Metropolitan Transit Commission,Full Reporter,,,Urban,DR,DO,Leased from Another Public Agency,0,0,0,0,0
,50028,St. Cloud Metropolitan Transit Commission,Full Reporter,,,Urban,DR,DO,Owned,0.3,0,0,0,0.3
,50028,St. Cloud Metropolitan Transit Commission,Full Reporter,,,Urban,MB,DO,Leased from a Private Entity,0,0,0,0,0
,50028,St. Cloud Metropolitan Transit Commission,Full Reporter,,,Urban,MB,DO,Leased from Another Public Agency,0,0,0,0,0
,50028,St. Cloud Metropolitan Transit Commission,Full Reporter,,,Urban,MB,DO,Owned,0.6,0,0,0,0.6
,50029,Bay Metropolitan Transit Authority,Full Reporter,,,Urban,DR,DO,Leased from a Private Entity,,,,,0
,50029,Bay Metropolitan Transit Authority,Full Reporter,,,Urban,DR,DO,Leased from Another Public Agency,,,,,0
,50029,Bay Metropolitan Transit Authority,Full Reporter,,,Urban,DR,DO,Owned,0.2,,,,0.2
,50029,Bay Metropolitan Transit Authority,Full Reporter,,,Urban,MB,DO,Leased from a Private Entity,,,,,0
,50029,Bay Metropolitan Transit Authority,Full Reporter,,,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,50029,Bay Metropolitan Transit Authority,Full Reporter,,,Urban,MB,DO,Owned,0.8,,,,0.8
,50030,City of Battle Creek,Reduced Reporter,,,Urban,DR,DO,Leased from a Private Entity,,,,,0
,50030,City of Battle Creek,Reduced Reporter,,,Urban,DR,DO,Leased from Another Public Agency,,,,,0
,50030,City of Battle Creek,Reduced Reporter,,,Urban,DR,DO,Owned,0.35,,,,0.35
,50030,City of Battle Creek,Reduced Reporter,,,Urban,MB,DO,Leased from a Private Entity,,,,,0
,50030,City of Battle Creek,Reduced Reporter,,,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,50030,City of Battle Creek,Reduced Reporter,,,Urban,MB,DO,Owned,0.65,,,,0.65
,50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,,,Urban,DR,DO,Leased from a Private Entity,,,,,0
,50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,,,Urban,DR,DO,Leased from Another Public Agency,,,,,0
,50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,,,Urban,DR,DO,Owned,0.8,,,,0.8
,50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,,,Urban,DR,PT,Facilities Owned by Service Provider,,,,,0
,50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,,,Urban,DR,PT,Facilities Owned by Public Agency,1,,,,1
,50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,,,Urban,DR,PT,Facilities Leased by Public Agency,,,,,0
,50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,,,Urban,DR,PT,Facilities Leased by Service Provider,,,,,0
,50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,,,Urban,MB,DO,Leased from a Private Entity,,,,,0
,50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,,,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,,,Urban,MB,DO,Owned,2.2,,,,2.2
,50032,Mass Transportation Authority ,Full Reporter,,,Urban,DR,DO,Leased from a Private Entity,,,,,0
,50032,Mass Transportation Authority ,Full Reporter,,,Urban,DR,DO,Leased from Another Public Agency,,,,,0
,50032,Mass Transportation Authority ,Full Reporter,,,Urban,DR,DO,Owned,,,0.5,,0.5
,50032,Mass Transportation Authority ,Full Reporter,,,Urban,DR,PT,Facilities Owned by Service Provider,,,0,,0
,50032,Mass Transportation Authority ,Full Reporter,,,Urban,DR,PT,Facilities Owned by Public Agency,,,0.01,,0.01
,50032,Mass Transportation Authority ,Full Reporter,,,Urban,DR,PT,Facilities Leased by Public Agency,,,,,0
,50032,Mass Transportation Authority ,Full Reporter,,,Urban,DR,PT,Facilities Leased by Service Provider,,,,,0
,50032,Mass Transportation Authority ,Full Reporter,,,Urban,MB,DO,Leased from a Private Entity,,,,,0
,50032,Mass Transportation Authority ,Full Reporter,,,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,50032,Mass Transportation Authority ,Full Reporter,,,Urban,MB,DO,Owned,1,,0.49,,1.49
,50033,Interurban Transit Partnership,Full Reporter,,,Urban,DR,PT,Facilities Owned by Service Provider,,,,,0
,50033,Interurban Transit Partnership,Full Reporter,,,Urban,DR,PT,Facilities Owned by Public Agency,,,,,0
,50033,Interurban Transit Partnership,Full Reporter,,,Urban,DR,PT,Facilities Leased by Public Agency,,,,,0
,50033,Interurban Transit Partnership,Full Reporter,,,Urban,DR,PT,Facilities Leased by Service Provider,1,,,,1
,50033,Interurban Transit Partnership,Full Reporter,,,Urban,MB,DO,Leased from a Private Entity,,,,,0
,50033,Interurban Transit Partnership,Full Reporter,,,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,50033,Interurban Transit Partnership,Full Reporter,,,Urban,MB,DO,Owned,0.93,,,,0.93
,50033,Interurban Transit Partnership,Full Reporter,,,Urban,RB,DO,Leased from a Private Entity,,,,,0
,50033,Interurban Transit Partnership,Full Reporter,,,Urban,RB,DO,Leased from Another Public Agency,,,,,0
,50033,Interurban Transit Partnership,Full Reporter,,,Urban,RB,DO,Owned,0.07,,,,0.07
,50033,Interurban Transit Partnership,Full Reporter,,,Urban,VP,DO,Leased from a Private Entity,0,,,0,0
,50033,Interurban Transit Partnership,Full Reporter,,,Urban,VP,DO,Leased from Another Public Agency,0,,,0,0
,50033,Interurban Transit Partnership,Full Reporter,,,Urban,VP,DO,Owned,0,,,0,0
,50034,City of Jackson Transportation Authority,Full Reporter,,,Urban,DR,DO,Leased from a Private Entity,,,,,0
,50034,City of Jackson Transportation Authority,Full Reporter,,,Urban,DR,DO,Leased from Another Public Agency,,,,,0
,50034,City of Jackson Transportation Authority,Full Reporter,,,Urban,DR,DO,Owned,0.7,,,,0.7
,50034,City of Jackson Transportation Authority,Full Reporter,,,Urban,MB,DO,Leased from a Private Entity,,,,,0
,50034,City of Jackson Transportation Authority,Full Reporter,,,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,50034,City of Jackson Transportation Authority,Full Reporter,,,Urban,MB,DO,Owned,0.3,,,,0.3
,50035,Central County Transportation Authority,Full Reporter,,,Urban,DR,PT,Facilities Owned by Service Provider,1,0,0,0,1
,50035,Central County Transportation Authority,Full Reporter,,,Urban,DR,PT,Facilities Owned by Public Agency,0,0,0,0,0
,50035,Central County Transportation Authority,Full Reporter,,,Urban,DR,PT,Facilities Leased by Public Agency,0,0,0,0,0
,50035,Central County Transportation Authority,Full Reporter,,,Urban,DR,PT,Facilities Leased by Service Provider,0,0,0,0,0
,50035,Central County Transportation Authority,Full Reporter,,,Urban,MB,DO,Leased from a Private Entity,0,0,0,0,0
,50035,Central County Transportation Authority,Full Reporter,,,Urban,MB,DO,Leased from Another Public Agency,0,0,0,0,0
,50035,Central County Transportation Authority,Full Reporter,,,Urban,MB,DO,Owned,1,0,0,0,1
,50036,Capital Area Transportation Authority,Full Reporter,,,Urban,DR,DO,Leased from a Private Entity,,,,,0
,50036,Capital Area Transportation Authority,Full Reporter,,,Urban,DR,DO,Leased from Another Public Agency,,,,,0
,50036,Capital Area Transportation Authority,Full Reporter,,,Urban,DR,DO,Owned,0.2,,,,0.2
,50036,Capital Area Transportation Authority,Full Reporter,,,Urban,DR,PT,Facilities Owned by Service Provider,1,,,,1
,50036,Capital Area Transportation Authority,Full Reporter,,,Urban,DR,PT,Facilities Owned by Public Agency,,,,,0
,50036,Capital Area Transportation Authority,Full Reporter,,,Urban,DR,PT,Facilities Leased by Public Agency,,,,,0
,50036,Capital Area Transportation Authority,Full Reporter,,,Urban,DR,PT,Facilities Leased by Service Provider,,,,,0
,50036,Capital Area Transportation Authority,Full Reporter,,,Urban,MB,DO,Leased from a Private Entity,,,,,0
,50036,Capital Area Transportation Authority,Full Reporter,,,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,50036,Capital Area Transportation Authority,Full Reporter,,,Urban,MB,DO,Owned,0.8,,,,0.8
,50037,County of Muskegon,Reduced Reporter,,,Urban,DR,DO,Leased from a Private Entity,,,,,0
,50037,County of Muskegon,Reduced Reporter,,,Urban,DR,DO,Leased from Another Public Agency,,,,,0
,50037,County of Muskegon,Reduced Reporter,,,Urban,DR,DO,Owned,0.2,,,,0.2
,50037,County of Muskegon,Reduced Reporter,,,Urban,MB,DO,Leased from a Private Entity,,,,,0
,50037,County of Muskegon,Reduced Reporter,,,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,50037,County of Muskegon,Reduced Reporter,,,Urban,MB,DO,Owned,0.8,,,,0.8
,50038,City of Niles ,Reduced Reporter,,,Urban,DR,DO,Leased from a Private Entity,,,,,0
,50038,City of Niles ,Reduced Reporter,,,Urban,DR,DO,Leased from Another Public Agency,,,,,0
,50038,City of Niles ,Reduced Reporter,,,Urban,DR,DO,Owned,0.8,,,,0.8
,50038,City of Niles ,Reduced Reporter,,,Urban,MB,DO,Leased from a Private Entity,,,,,0
,50038,City of Niles ,Reduced Reporter,,,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,50038,City of Niles ,Reduced Reporter,,,Urban,MB,DO,Owned,0.2,,,,0.2
,50039,Saginaw Transit Authority Regional Service,Full Reporter,,,Urban,DR,DO,Leased from a Private Entity,0,0,0,0,0
,50039,Saginaw Transit Authority Regional Service,Full Reporter,,,Urban,DR,DO,Leased from Another Public Agency,0,0,0,0,0
,50039,Saginaw Transit Authority Regional Service,Full Reporter,,,Urban,DR,DO,Owned,0.2,0,0,0,0.2
,50039,Saginaw Transit Authority Regional Service,Full Reporter,,,Urban,MB,DO,Leased from a Private Entity,0,0,0,0,0
,50039,Saginaw Transit Authority Regional Service,Full Reporter,,,Urban,MB,DO,Leased from Another Public Agency,0,0,0,0,0
,50039,Saginaw Transit Authority Regional Service,Full Reporter,,,Urban,MB,DO,Owned,0.8,0,0,0,0.8
,50040,Ann Arbor Area Transportation Authority,Full Reporter,,,Urban,CB,DO,Leased from a Private Entity,0,0,0,0,0
,50040,Ann Arbor Area Transportation Authority,Full Reporter,,,Urban,CB,DO,Leased from Another Public Agency,0,0,0,0,0
,50040,Ann Arbor Area Transportation Authority,Full Reporter,,,Urban,CB,DO,Owned,0.02,0,0,0,0.02
,50040,Ann Arbor Area Transportation Authority,Full Reporter,,,Urban,CB,PT,Facilities Owned by Service Provider,1,0,0,0,1
,50040,Ann Arbor Area Transportation Authority,Full Reporter,,,Urban,CB,PT,Facilities Owned by Public Agency,0,0,0,0,0
,50040,Ann Arbor Area Transportation Authority,Full Reporter,,,Urban,CB,PT,Facilities Leased by Public Agency,0,0,0,0,0
,50040,Ann Arbor Area Transportation Authority,Full Reporter,,,Urban,CB,PT,Facilities Leased by Service Provider,0,0,0,0,0
,50040,Ann Arbor Area Transportation Authority,Full Reporter,,,Urban,DR,PT,Facilities Owned by Service Provider,1,0,0,0,1
,50040,Ann Arbor Area Transportation Authority,Full Reporter,,,Urban,DR,PT,Facilities Owned by Public Agency,0,0,0,0,0
,50040,Ann Arbor Area Transportation Authority,Full Reporter,,,Urban,DR,PT,Facilities Leased by Public Agency,0,0,0,0,0
,50040,Ann Arbor Area Transportation Authority,Full Reporter,,,Urban,DR,PT,Facilities Leased by Service Provider,0,0,0,0,0
,50040,Ann Arbor Area Transportation Authority,Full Reporter,,,Urban,MB,DO,Leased from a Private Entity,0,0,0,0,0
,50040,Ann Arbor Area Transportation Authority,Full Reporter,,,Urban,MB,DO,Leased from Another Public Agency,0,0,0,0,0
,50040,Ann Arbor Area Transportation Authority,Full Reporter,,,Urban,MB,DO,Owned,0.98,0,0,0,0.98
,50040,Ann Arbor Area Transportation Authority,Full Reporter,,,Urban,VP,PT,Facilities Owned by Service Provider,0,0,0,0,0
,50040,Ann Arbor Area Transportation Authority,Full Reporter,,,Urban,VP,PT,Facilities Owned by Public Agency,0,0,0,0,0
,50040,Ann Arbor Area Transportation Authority,Full Reporter,,,Urban,VP,PT,Facilities Leased by Public Agency,0,0,0,0,0
,50040,Ann Arbor Area Transportation Authority,Full Reporter,,,Urban,VP,PT,Facilities Leased by Service Provider,0,0,0,0,0
,50041,City of Anderson ,Reduced Reporter,,,Urban,DR,DO,Leased from a Private Entity,,,,,0
,50041,City of Anderson ,Reduced Reporter,,,Urban,DR,DO,Leased from Another Public Agency,,,,,0
,50041,City of Anderson ,Reduced Reporter,,,Urban,DR,DO,Owned,0.38,,,,0.38
,50041,City of Anderson ,Reduced Reporter,,,Urban,MB,DO,Leased from a Private Entity,,,,,0
