NTD ID,Agency Name,Reporter Type,Reporting Module,Expense Type,Interest Expenses,Leases and Rentals,Purchase Lease Agreement,Related Parties Lease Agreement,Voluntary Non-Exchange Transactions,Extraordinary and Special Items,Depreciation,Amortization of Intangibles,Other Reconciling Items,Total Reconciling Items,ADA Related Reconciling Items
30070,Potomac and Rappahannock Transportation Commission,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$6,989,864.00 ",$0.00 ,"$10,860,216.00 ","$17,850,080.00 ",$0.00 
30071,City of Alexandria ,Full Reporter,Urban,Funds Applied,$0.00 ,"$21,556.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$21,556.00 ",$0.00 
30071,City of Alexandria ,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$5,392,282.00 ",$0.00 ,$0.00 ,"$5,392,282.00 ",$0.00 
30072,"Frederick County, Maryland",Full Reporter,Urban,Funds Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$94,744.00 ","$94,744.00 ",$0.00 
30073,Virginia Railway Express,Full Reporter,Urban,Funds Applied,"$2,908,408.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,908,408.00 ",$0.00 
30073,Virginia Railway Express,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$21,552,764.00 ",$0.00 ,$0.00 ,"$21,552,764.00 ",$0.00 
30075,Delaware Transit Corporation,Full Reporter,Urban,Funds Applied,$0.00 ,"$6,781.00 ",$0.00 ,$0.00 ,$0.00 ,"$630,629.00 ",$0.00 ,$0.00 ,$0.00 ,"$637,410.00 ",$0.00 
30077,Borough of Pottstown,Full Reporter,Urban,Funds Applied,$0.00 ,"$109,410.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$109,410.00 ",$0.00 
30078,Southwestern Pennsylvania Commission,Full Reporter,Urban,Funds Applied,$0.00 ,"$53,200.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$53,200.00 ",$0.00 
30080,"Arlington County, Virginia",Full Reporter,Urban,Funds Applied,$0.00 ,"$401,083.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$401,083.00 ",$0.00 
30080,"Arlington County, Virginia",Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,476,210.00 ",$0.00 ,$0.00 ,"$2,476,210.00 ",$0.00 
30081,Loudoun County,Full Reporter,Urban,Funds Applied,$0.00 ,"$48,300.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$815,439.00 ",$0.00 ,$0.00 ,"$863,739.00 ",$0.00 
30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,Funds Applied,"$72,172.00 ","$547,963.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"($197,346.00)","$422,789.00 ",$0.00 
30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$24,212,941.00 ",$0.00 ,$0.00 ,"$24,212,941.00 ",$0.00 
30085,"Prince George's County, Maryland",Full Reporter,Urban,Funds Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$537,079.00 ","$537,079.00 ",$0.00 
30088,"County Commissioners of Charles County, MD",Full Reporter,Urban,Funds Applied,$0.00 ,"$151,950.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$170,717.00 ","$322,667.00 ",$0.00 
30091,Town of Blacksburg,Full Reporter,Urban,Funds Applied,$0.00 ,"$7,154.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$7,154.00 ",$0.00 
30094,City of Harrisonburg,Full Reporter,Urban,Funds Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$438,137.00 ","$438,137.00 ",$0.00 
30094,City of Harrisonburg,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,605,455.00 ",$0.00 ,$0.00 ,"$1,605,455.00 ",$0.00 
30095,County of Lebanon Transit Authority,Full Reporter,Urban,Funds Applied,$0.00 ,"$9,274.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$9,274.00 ",$0.00 
30095,County of Lebanon Transit Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$835,081.00 ",$0.00 ,$0.00 ,"$835,081.00 ",$0.00 
30096,The Tri-County Council for the Lower Eastern Shore of Maryland,Full Reporter,Urban,Funds Applied,$0.00 ,"$198,254.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$198,254.00 ",$0.00 
30107,West Virginia University - Morgantown Personal Rapid Transit,Full Reporter,Urban,Funds Applied,"$2,288,861.00 ",$0.00 ,"$118,196.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,407,057.00 ",$0.00 
30111,Washington County Transportation Authority,Full Reporter,Urban,Funds Applied,$0.00 ,"$158,940.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$158,940.00 ",$0.00 
30111,Washington County Transportation Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,389,180.00 ",$0.00 ,$0.00 ,"$1,389,180.00 ",$0.00 
30112,DDOT - Progressive Transportation Services Administration,Full Reporter,Urban,Funds Applied,$0.00 ,$0.00 ,"$866,406.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$866,406.00 ",$0.00 
30129,Anne Arundel County,Full Reporter,Urban,Funds Applied,$0.00 ,"$476,300.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$476,300.00 ",$0.00 
30137,Monroe County Transportation  Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,066,866.00 ",$0.00 ,$0.00 ,"$1,066,866.00 ",$0.00 
30201,City of Baltimore,Full Reporter,Urban,Funds Applied,$0.00 ,"$240,189.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$240,189.00 ",$0.00 
30202,South Central Transit Authority,Full Reporter,Urban,Funds Applied,$0.00 ,"$223,022.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$223,022.00 ",$0.00 
30205,"Transit Management of Central Maryland, Inc.",Full Reporter,Urban,Funds Applied,$0.00 ,"$27,573.00 ","$600,000.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$627,573.00 ",$0.00 
40001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,Funds Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,429,496.00 ","$2,429,496.00 ",$0.00 
40001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$3,127,434.00 ","$15,000.00 ",$0.00 ,"$3,142,434.00 ",$0.00 
40002,City of Knoxville,Full Reporter,Urban,Funds Applied,$0.00 ,"$6,320.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$6,320.00 ",$0.00 
40003,City of Memphis,Full Reporter,Urban,Funds Applied,$0.00 ,"$71,049.00 ",$0.00 ,$0.00 ,$0.00 ,"$383,956.00 ",$0.00 ,$0.00 ,$0.00 ,"$455,005.00 ",$0.00 
40003,City of Memphis,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$12,088,450.00 ",$0.00 ,"$1,403,852.00 ","$13,492,302.00 ",$0.00 
40004,Metropolitan Transit Authority,Full Reporter,Urban,Funds Applied,$0.00 ,"$1,176,420.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,176,420.00 ",$0.00 
40004,Metropolitan Transit Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$24,670,268.00 ",$0.00 ,$0.00 ,"$24,670,268.00 ",$0.00 
40005,City of Asheville,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,381,254.00 ",$0.00 ,$0.00 ,"$1,381,254.00 ",$0.00 
40006,Cape Fear Public Transportation Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,800,551.00 ",$0.00 ,$0.00 ,"$1,800,551.00 ",$0.00 
40007,City of Raleigh,Full Reporter,Urban,Funds Applied,$0.00 ,"$384,545.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$384,545.00 ",$0.00 
40007,City of Raleigh,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$8,471,925.00 ",$0.00 ,$0.00 ,"$8,471,925.00 ",$0.00 
40008,City of Charlotte North Carolina,Full Reporter,Urban,Funds Applied,"$11,627,727.00 ","$362,676.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,295,779.00 ","$13,286,182.00 ",$0.00 
40008,City of Charlotte North Carolina,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$60,297,000.00 ",$0.00 ,"$192,139.00 ","$60,489,139.00 ",$0.00 
40009,City of Fayetteville,Full Reporter,Urban,Funds Applied,$0.00 ,"$10,948.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$10,948.00 ",$0.00 
40009,City of Fayetteville,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,529,795.00 ",$0.00 ,"$117,178.00 ","$1,646,973.00 ",$0.00 
40012,City of Winston Salem,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$3,009,549.00 ",$0.00 ,$0.00 ,"$3,009,549.00 ",$0.00 
40014,Ms Coast Transportation Authority,Full Reporter,Urban,Funds Applied,$0.00 ,"$229,600.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$29,260.00 ","$258,860.00 ",$0.00 
40014,Ms Coast Transportation Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,430,000.00 ",$0.00 ,"$42,000.00 ","$1,472,000.00 ",$0.00 
40015,"City of Jackson, MS",Full Reporter,Urban,Funds Applied,$0.00 ,"$5,230.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$5,230.00 ",$0.00 
40015,"City of Jackson, MS",Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,650,125.00 ",$0.00 ,$0.00 ,"$1,650,125.00 ",$0.00 
40017,Lexington Transit Authority,Full Reporter,Urban,Funds Applied,$0.00 ,"$222,022.00 ",$0.00 ,"$208,704.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$430,726.00 ",$0.00 
40017,Lexington Transit Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$3,029,140.00 ",$0.00 ,$0.00 ,"$3,029,140.00 ",$0.00 
40018,Transit Authority of River City,Full Reporter,Urban,Funds Applied,"$7,858.00 ","$811,382.00 ","$140,841.00 ",$0.00 ,$0.00 ,"$151,075.00 ",$0.00 ,$0.00 ,$0.00 ,"$1,111,156.00 ",$0.00 
40018,Transit Authority of River City,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$11,961,040.00 ",$0.00 ,$0.00 ,"$11,961,040.00 ",$0.00 
40019,Transit Authority of Northern Kentucky,Full Reporter,Urban,Funds Applied,$0.00 ,"$22,218.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$924,519.00 ","$946,737.00 ",$0.00 
40019,Transit Authority of Northern Kentucky,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$5,421,871.00 ",$0.00 ,$0.00 ,"$5,421,871.00 ",$0.00 
40021,City of Albany ,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$930,911.00 ",$0.00 ,$0.00 ,"$930,911.00 ",$0.00 
40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,Funds Applied,"$77,362,428.00 ","$78,654.00 ",$0.00 ,$0.00 ,$0.00 ,"$4,733,897.00 ",$0.00 ,$0.00 ,"$20,279,883.00 ","$102,454,862.00 ",$0.00 
40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$251,704,398.00 ","($5,454,500.00)",$0.00 ,"$246,249,898.00 ",$0.00 
40025,Chatham Area Transit Authority,Full Reporter,Urban,Funds Applied,"$178,907.00 ","$6,420.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$185,327.00 ",$0.00 
40025,Chatham Area Transit Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$5,624,575.00 ",$0.00 ,$0.00 ,"$5,624,575.00 ",$0.00 
40026,Manatee County Board of County Commissioners,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$3,198,736.00 ",$0.00 ,"$953,975.00 ","$4,152,711.00 ",$0.00 
40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,Funds Applied,$0.00 ,"$1,457,662.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$3,305,898.00 ","$4,763,560.00 ",$0.00 
40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$9,354,510.00 ",$0.00 ,$0.00 ,"$9,354,510.00 ",$0.00 
40028,Lee County Transit,Full Reporter,Urban,Funds Applied,$0.00 ,"$129,265.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$129,265.00 ",$0.00 
40029,Broward County Board of County Commissioners,Full Reporter,Urban,Funds Applied,$0.00 ,"$1,134,303.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,134,303.00 ",$0.00 
40029,Broward County Board of County Commissioners,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$51,859,918.00 ",$0.00 ,$0.00 ,"$51,859,918.00 ",$0.00 
40030,"City of Gainesville, FL",Full Reporter,Urban,Funds Applied,$0.00 ,"$133,889.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,573,797.00 ","$2,707,686.00 ",$0.00 
40030,"City of Gainesville, FL",Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$5,691,753.00 ",$0.00 ,$0.00 ,"$5,691,753.00 ",$0.00 
40031,Lakeland Area Mass Transit District ,Full Reporter,Urban,Funds Applied,"$28,823.00 ","$273,912.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$302,735.00 ",$0.00 
40031,Lakeland Area Mass Transit District ,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,827,453.00 ",$0.00 ,$0.00 ,"$1,827,453.00 ",$0.00 
40032,County of Volusia,Full Reporter,Urban,Funds Applied,$0.00 ,"$164,135.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$164,135.00 ",$0.00 
40032,County of Volusia,Full Reporter,Urban,Funds Not Applied,$0.00 ,"$102,000.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$4,727,725.00 ",$0.00 ,$0.00 ,"$4,829,725.00 ",$0.00 
40034,County of Miami-Dade ,Full Reporter,Urban,Funds Applied,"$58,276,898.00 ","$3,712,638.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$4,795,907.00 ","$66,785,443.00 ",$0.00 
40034,County of Miami-Dade ,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$103,817,526.00 ",$0.00 ,"$8,336,493.00 ","$112,154,019.00 ",$0.00 
40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,Funds Applied,"$67,285.00 ","$262,678.00 ","$2,043,721.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$30,477,486.00 ","$32,851,170.00 ",$0.00 
40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$25,524,482.00 ",$0.00 ,$0.00 ,"$25,524,482.00 ",$0.00 
40036,City of Tallahassee,Full Reporter,Urban,Funds Applied,"$190,561.00 ","$56,186.00 ","$254,798.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,188,034.00 ","$1,689,579.00 ",$0.00 
40037,"Board of County Commissioners, Palm Beach County",Full Reporter,Urban,Funds Applied,$0.00 ,"$1,023,026.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$38,000.00 ","$1,061,026.00 ",$0.00 
40037,"Board of County Commissioners, Palm Beach County",Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$209,997.00 ","$209,997.00 ",$0.00 
40040,Jacksonville Transportation Authority,Full Reporter,Urban,Funds Applied,$0.00 ,"$118,125.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$118,125.00 ",$0.00 
40040,Jacksonville Transportation Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$17,557,797.00 ",$0.00 ,$0.00 ,"$17,557,797.00 ",$0.00 
40041,Hillsborough Area Regional Transit Authority,Full Reporter,Urban,Funds Applied,$0.00 ,"$326,034.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$35,300.00 ","$361,334.00 ",$0.00 
40041,Hillsborough Area Regional Transit Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$12,081,819.00 ",$0.00 ,"$220,285,461.00 ","$232,367,280.00 ",$0.00 
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,Urban,Funds Applied,$0.00 ,"$73,152.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$73,152.00 ",$0.00 
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$4,952,460.00 ",$0.00 ,$0.00 ,"$4,952,460.00 ",$0.00 
40043,City of Mobile,Full Reporter,Urban,Funds Applied,$0.00 ,"$89,369.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$89,369.00 ",$0.00 
40043,City of Mobile,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,862,089.00 ",$0.00 ,$0.00 ,"$1,862,089.00 ",$0.00 
40046,Sarasota County ,Full Reporter,Urban,Funds Applied,$0.00 ,"$701,971.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$701,971.00 ",$0.00 
40046,Sarasota County ,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$5,452,658.00 ",$0.00 ,$0.00 ,"$5,452,658.00 ",$0.00 
40047,Athens-Clarke County Unified Government,Full Reporter,Urban,Funds Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$217,044.00 ",$0.00 ,$0.00 ,$0.00 ,"$217,044.00 ",$0.00 
40047,Athens-Clarke County Unified Government,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$4,402,600.00 ",$0.00 ,$0.00 ,"$4,402,600.00 ",$0.00 
40051,Town of Chapel Hill,Full Reporter,Urban,Funds Applied,$0.00 ,"$736,764.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$736,764.00 ",$0.00 
40051,Town of Chapel Hill,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$4,216,474.00 ",$0.00 ,$0.00 ,"$4,216,474.00 ",$0.00 
40053,Greenville Transit Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,822,323.00 ",$0.00 ,"($1,870,696.00)","($48,373.00)",$0.00 
40057,Jackson Transit Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$563,675.00 ",$0.00 ,$0.00 ,"$563,675.00 ",$0.00 
40058,City of Rome ,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$405,231.00 ",$0.00 ,$0.00 ,"$405,231.00 ",$0.00 
40063,Brevard Board of County Commissioners,Full Reporter,Urban,Funds Applied,$0.00 ,"$47,250.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$47,250.00 ",$0.00 
40063,Brevard Board of County Commissioners,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,758,556.00 ",$0.00 ,$0.00 ,"$1,758,556.00 ",$0.00 
40068,Northwest Alabama Council of Local Governments,Full Reporter,Urban,Funds Applied,$0.00 ,"$50,800.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$50,800.00 ",$0.00 
40074,Pasco County Board of County Commissioners,Full Reporter,Urban,Funds Applied,$0.00 ,"$20,775.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$20,775.00 ",$0.00 
40077,South Florida Regional Transportation Authority,Full Reporter,Urban,Funds Applied,$0.00 ,"$354,709.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,667,890.00 ","$2,022,599.00 ",$0.00 
40078,Cobb County,Full Reporter,Urban,Funds Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$385,861.00 ","$385,861.00 ",$0.00 
40078,Cobb County,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$5,134,347.00 ",$0.00 ,$0.00 ,"$5,134,347.00 ",$0.00 
40086,Metropolitan Bus Authority,Full Reporter,Urban,Funds Applied,"$25,200.00 ","$22,425.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$13,236,089.00 ","$13,283,714.00 ",$0.00 
40086,Metropolitan Bus Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$3,960,000.00 ",$0.00 ,$0.00 ,"$3,960,000.00 ",$0.00 
40087,City of Durham,Full Reporter,Urban,Funds Applied,"$417,126.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$4,660,116.00 ","$5,077,242.00 ",$0.00 
40093,City of Greensboro ,Full Reporter,Urban,Funds Applied,$0.00 ,"$75,504.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$75,504.00 ",$0.00 
40093,City of Greensboro ,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,816,454.00 ","$19,768.00 ","$237,449.00 ","$2,073,671.00 ",$0.00 
40094,Alternativa de Transporte Integrado -ATI,Full Reporter,Urban,Funds Applied,$0.00 ,"$257,240.00 ",$0.00 ,$0.00 ,$0.00 ,"$1,555,768.00 ",$0.00 ,$0.00 ,$0.00 ,"$1,813,008.00 ",$355.00 
40104,Indian River County,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$475,985.00 ",$0.00 ,$0.00 ,"$475,985.00 ",$0.00 
40105,Puerto Rico Highway and Transportation Authority â€“ PÃºblico,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$105,447.00 ",$0.00 ,$0.00 ,"$105,447.00 ",$0.00 
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,Funds Applied,$0.00 ,"$263,375.00 ",$0.00 ,$0.00 ,$0.00 ,"$39,462.00 ",$0.00 ,$0.00 ,$0.00 ,"$302,837.00 ",$0.00 
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,597,742.00 ",$0.00 ,"$64,788,932.00 ","$67,386,674.00 ",$0.00 
