NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Contractee NTD ID,Contractee Operator Name,Reporter Contractual Position,Type of Contract,Primary Feature,Buyer Supplies Vehicles to Seller,Buyer Provides Maintenance Facility to Seller,Other Public Assets Provided,Other Public Assets Provided Desc,Service Captured,Other Party,Fares Retained by, VOMS Under Contract ,Months Seller Operated in FY, PT Fare Revenues/Passenger Fees , Passenger Out of Pocket Expenses , Direct Payment/Agency Subsidy , Contract Capital Leasing Expenses , Other Operating Expenses Incurred by the Buyer , Total Modal Expenses , Other Reconciling Item Expenses Incurred by the Buyer 
50182,"Pace-Suburban Bus Division, ADA Paratransit Services",Full Reporter: Operating,Urban,DR,PT,Entity that Does Not Report to NTD,MV Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,,N,,In This Report,,Seller,115,12,"$1,124,640.00 ",$0.00 ,"$20,223,810.00 ",$0.00 ,"$3,233,451.00 ","$23,523,196.00 ",$0.00 
50182,"Pace-Suburban Bus Division, ADA Paratransit Services",Full Reporter: Operating,Urban,DR,PT,Entity that Does Not Report to NTD,SCR,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,N,,In This Report,,Seller,196,12,"$1,771,936.00 ",$0.00 ,"$52,083,383.00 ",$0.00 ,"$5,970,192.00 ","$56,324,916.00 ",$0.00 
50182,"Pace-Suburban Bus Division, ADA Paratransit Services",Full Reporter: Operating,Urban,DR,TN,Entity that Does Not Report to NTD,Uzurv,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,22,1,"$1,640.00 ",$0.00 ,"$34,362.00 ",$0.00 ,"$4,388.00 ","$38,500.00 ",$0.00 
50182,"Pace-Suburban Bus Division, ADA Paratransit Services",Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,303 CAB,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,100,12,"$218,240.00 ",$0.00 ,"$4,317,396.00 ",$0.00 ,"$373,058.00 ","$4,670,574.00 ",$0.00 
50182,"Pace-Suburban Bus Division, ADA Paratransit Services",Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,Alliance,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,8,12,"$57,076.00 ",$0.00 ,"$649,350.00 ",$0.00 ,"$58,103.00 ","$727,442.00 ",$0.00 
50182,"Pace-Suburban Bus Division, ADA Paratransit Services",Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,Blue Ribbon Taxi,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,24,12,"$255,417.00 ",$0.00 ,"$5,853,021.00 ",$0.00 ,"$502,418.00 ","$6,290,163.00 ",$0.00 
50182,"Pace-Suburban Bus Division, ADA Paratransit Services",Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,Freedom First,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,9,12,"$39,687.00 ",$0.00 ,"$674,317.00 ",$0.00 ,"$58,726.00 ","$735,245.00 ",$0.00 
50182,"Pace-Suburban Bus Division, ADA Paratransit Services",Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,Ride X,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,73,12,"$147,060.00 ",$0.00 ,"$2,481,143.00 ",$0.00 ,"$216,169.00 ","$2,706,392.00 ",$0.00 
50182,"Pace-Suburban Bus Division, ADA Paratransit Services",Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,SCR Taxi,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,78,12,"$161,645.00 ",$0.00 ,"$2,318,692.00 ",$0.00 ,"$204,007.00 ","$2,554,127.00 ",$0.00 
50183,City of Valparaiso,Small Systems Reporter,Urban,CB,PT,Entity that Does Not Report to NTD,Royal Excursion,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,7,12,"$167,549.00 ",$0.00 ,"$797,247.00 ",$0.00 ,"$331,317.00 ","$1,128,564.00 ",$0.00 
50183,City of Valparaiso,Small Systems Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,Royal Excursion,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,6,12,"$222,864.00 ",$0.00 ,"$680,337.00 ",$0.00 ,"$138,390.00 ","$818,727.00 ",$0.00 
50186,Lawrence County Port Authority,Small Systems Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Lawrence County CAO,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,N,N,,In This Report,,Buyer,13,12,"$136,099.00 ",$0.00 ,"$466,962.00 ",$0.00 ,"$33,328.00 ","$500,290.00 ",$0.00 
50186,Lawrence County Port Authority,Small Systems Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,Lawrence County CAO,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,N,N,,In This Report,,Buyer,7,12,"$2,298.00 ",$0.00 ,"$480,294.00 ",$0.00 ,"$52,398.00 ","$532,692.00 ",$0.00 
50191,Mid-Ohio Regional Planning Commission,Full Reporter: Operating,Urban,VP,PT,Entity that Does Not Report to NTD,Enterprise,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,19,12,"$128,513.00 ","$56,950.00 ","$68,799.00 ",$0.00 ,"$246,317.00 ","$395,610.00 ",$0.00 
50193,Michigan Department of Transportation,Full Reporter: Operating,Urban,VP,PT,Entity that Does Not Report to NTD,Enterprise Holdings,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,166,12,"$1,221,190.00 ","$446,926.00 ","$1,059,325.00 ",$0.00 ,"$29,072.00 ","$1,566,177.00 ",$0.00 
50194,Boone County Council on Aging,Small Systems Reporter,Urban,DR,DO,50058,Rockford Mass Transit District,The Reporter is the Seller,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,Is a Public Entity,Buyer,7,12,"$17,354.00 ",$0.00 ,"$393,291.00 ",$0.00 ,$0.00 ,"$393,291.00 ",$0.00 
50198,Medina County Public Transit,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,Ace taxi,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,5,12,"$14,696.00 ",$0.00 ,"$202,569.00 ",$0.00 ,"$102,984.00 ","$312,901.00 ",$0.00 
50200,County of Warren,Small Systems Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Universal Transportation System,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,11,12,"$94,375.00 ",$0.00 ,"$768,617.00 ",$0.00 ,"$114,926.00 ","$838,543.00 ",$0.00 
50202,City of West Bend,Small Systems Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Go Riteway,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Seller,14,12,"$352,031.00 ",$0.00 ,"$729,949.00 ",$0.00 ,"$83,305.00 ","$1,165,285.00 ",$0.00 
50209,Central Indiana Regional Transportation Authority ,Full Reporter: Operating,Urban,MB,PT,Entity that Does Not Report to NTD,Miller Transportation Bus Services Inc.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,2,12,"$17,155.00 ",$0.00 ,"$581,547.00 ",$0.00 ,"$62,895.00 ","$636,270.00 ",$0.00 
50209,Central Indiana Regional Transportation Authority ,Full Reporter: Operating,Urban,MB,PT,Entity that Does Not Report to NTD,Royal Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,2,1,"$1,157.00 ",$0.00 ,"$21,274.00 ",$0.00 ,"$26,955.00 ","$49,136.00 ",$0.00 
50209,Central Indiana Regional Transportation Authority ,Full Reporter: Operating,Urban,VP,PT,Entity that Does Not Report to NTD,Enterprise Leasing Company of Indianapolis LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,32,12,"$350,536.00 ","$160,406.00 ","$151,300.00 ",$0.00 ,"$178,292.00 ","$588,177.00 ",$0.00 
50212,Stateline Mass Transit District,Separate Service,Urban,DR,PT,50058,Rockford Mass Transit District,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In Another Report,Is a Public Entity,Buyer,8,12,"$43,477.00 ",$0.00 ,"$1,176,199.00 ",$0.00 ,"$211,154.00 ","$1,387,353.00 ",$0.00 
50515,University of Minnesota Transit,Full Reporter: Operating,Urban,MB,PT,Entity that Does Not Report to NTD,First Transit - Minneapolis,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,19,12,$0.00 ,$0.00 ,"$6,048,542.00 ",$0.00 ,"$70,454.00 ","$5,985,346.00 ",$0.00 
50516,City of Plymouth,Full Reporter: Operating,Urban,DR,PT,Entity that Does Not Report to NTD,"First Transit, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,5,12,"$83,290.00 ",$0.00 ,"$890,644.00 ",$0.00 ,"$202,056.00 ","$1,031,731.00 ","$42,969.00 "
50516,City of Plymouth,Full Reporter: Operating,Urban,MB,PT,Entity that Does Not Report to NTD,"First Transit, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,12,12,"$215,345.00 ",$0.00 ,"$2,310,417.00 ",$0.00 ,"$696,074.00 ","$2,928,352.00 ","$41,805.00 "
50517,City of Maple Grove,Full Reporter: Operating,Urban,DR,PT,Entity that Does Not Report to NTD,"Midwest Paratransit Services, Inc.",The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,,,In This Report,,Buyer,9,12,"$75,921.00 ",$0.00 ,"$1,325,088.00 ",$0.00 ,"$50,165.00 ","$1,364,769.00 ",$0.00 
50517,City of Maple Grove,Full Reporter: Operating,Urban,MB,PT,50027,Metro Transit ,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,Y,The City provides the Maple Grove Transit Station and the Parkway Station.  Both sites are a park-and-ride facility with indoor waiting and transfer station. ,In Another Report,Is a Public Entity,Seller,15,12,"$411,139.00 ",$0.00 ,"$1,151,143.00 ",$0.00 ,"$451,486.00 ","$2,013,768.00 ",$0.00 
50518,SouthWest Transit,Full Reporter: Operating,Urban,DR,PT,Entity that Does Not Report to NTD,"First Transit, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,N,N,,In This Report,,Buyer,22,12,"$408,933.00 ",$0.00 ,"$1,112,952.00 ",$0.00 ,"$774,656.00 ","$1,887,608.00 ",$0.00 
50518,SouthWest Transit,Full Reporter: Operating,Urban,MB,PT,Entity that Does Not Report to NTD,"First Transit, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,N,N,,In This Report,,Buyer,20,12,"$677,490.00 ",$0.00 ,"$2,653,185.00 ",$0.00 ,"$6,870,263.00 ","$9,523,448.00 ",$0.00 
50519,Minnesota Valley Transit Authority,Full Reporter: Operating,Urban,DR,PT,Entity that Does Not Report to NTD,Schmitty and Sons,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,13,12,"$76,641.00 ",$0.00 ,"$2,174,812.00 ",$0.00 ,"$475,153.00 ","$2,649,965.00 ",$0.00 
50519,Minnesota Valley Transit Authority,Full Reporter: Operating,Urban,MB,PT,Entity that Does Not Report to NTD,Schmitty and Sons,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,78,12,"$1,963,874.00 ",$0.00 ,"$17,410,575.00 ",$0.00 ,"$12,273,335.00 ","$29,683,910.00 ",$0.00 
50522,Lake Erie Transportation Commission,Full Reporter: Operating,Urban,DR,DO,50031,Suburban Mobility Authority for Regional Transportation,The Reporter is the Seller,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,Is a Public Entity,Seller,9,12,"$57,462.00 ",$0.00 ,"$2,884,256.00 ",$0.00 ,$0.00 ,"$2,941,718.00 ",$0.00 
50522,Lake Erie Transportation Commission,Full Reporter: Operating,Urban,MB,DO,50031,Suburban Mobility Authority for Regional Transportation,The Reporter is the Seller,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,Is a Public Entity,Seller,8,12,"$91,225.00 ",$0.00 ,"$1,834,162.00 ",$0.00 ,$0.00 ,"$1,925,387.00 ",$0.00 
50523,Sault Ste. Marie Tribe of Chippewa Indians,Small Systems Reporter,Tribe,,,50240,Schoolcraft Transit Authority,The Reporter is the Buyer,Subsidized,,,,,,In Another Report,Is a Public Entity,Seller,0,0,$0.00 ,$0.00 ,"$58,500.00 ",$0.00 ,$0.00 ,"$58,500.00 ",$0.00 
50523,Sault Ste. Marie Tribe of Chippewa Indians,Small Systems Reporter,Tribe,,,50241,Eastern Upper Peninsula Transportation Authority,The Reporter is the Buyer,Subsidized,,,,,,In Another Report,Is a Public Entity,Seller,0,0,$0.00 ,$0.00 ,"$35,640.00 ",$0.00 ,$0.00 ,"$35,640.00 ",$0.00 
50523,Sault Ste. Marie Tribe of Chippewa Indians,Small Systems Reporter,Tribe,,,55453,"Chippewa-Luce-Mackinac Community Action Human Resources, Inc",The Reporter is the Buyer,Subsidized,,,,,,In Another Report,Is a Private Company,Seller,0,0,$0.00 ,$0.00 ,"$69,126.00 ",$0.00 ,$0.00 ,"$69,126.00 ",$0.00 
50525,Hamilton County,Small Systems Reporter,Urban,DR,PT,50351,Hamilton County Express Public Transit,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,Is a Private Company,Seller,15,7,"$128,086.00 ",$0.00 ,"$857,927.00 ",$0.00 ,$0.00 ,"$986,013.00 ",$0.00 
55240,Lac Courte Oreilles Band of Ojibwe,Small Systems Reporter,Tribe,,,50507,Sawyer County/LCO Transit Commission,The Reporter is the Buyer,Subsidized,,,,,,In Another Report,Is a Public Entity,Seller,0,0,$0.00 ,$0.00 ,"$124,305.00 ",$0.00 ,$0.00 ,"$124,305.00 ",$0.00 
55282,Bad River Band of Lake Superior Tribe of Chippewa,Small Systems Reporter,Tribe,,,50401,Bay Area Rural Transit Commission,The Reporter is the Buyer,Subsidized,,,,,,In Another Report,Is a Public Entity,Buyer,0,0,$0.00 ,$0.00 ,"$15,850.00 ",$0.00 ,$300.00 ,"$16,150.00 ",$0.00 
55308,City of Stoughton,Small Systems Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Running  Inc,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,6,12,"$105,072.00 ",$0.00 ,"$206,899.00 ",$0.00 ,"$1,300.00 ","$313,271.00 ",$0.00 
55311,City of Cincinnati,Full Reporter: Operating,Urban,SR,PT,Entity that Does Not Report to NTD,Transdev North America,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,4,12,$0.00 ,$0.00 ,"$2,632,704.00 ",$0.00 ,"$704,983.00 ","$3,337,687.00 ",$0.00 
55312,City of Milwaukee,Full Reporter: Operating/Building,Urban,SR,PT,Entity that Does Not Report to NTD,"Transdev Services, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,3,12,$0.00 ,$0.00 ,"$3,460,771.00 ",$0.00 ,"$1,376,833.00 ","$4,807,526.00 ",$0.00 
60006,City of El Paso,Full Reporter: Operating/Building,Urban,DR,PT,Entity that Does Not Report to NTD,MV Transpot and LULAC,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,61,12,"$449,277.00 ",$0.00 ,"$7,079,838.00 ",$0.00 ,"$873,302.00 ","$7,953,140.00 ",$0.00 
60007,Fort Worth Transportation Authority,Full Reporter: Operating,Urban,CR,PT,60056,Dallas Area Rapid Transit,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,,,In Another Report,Is a Public Entity,Buyer,24,12,"$976,740.00 ",$0.00 ,"$15,884,009.00 ",$0.00 ,"$3,730,549.00 ","$19,614,558.00 ",$0.00 
60007,Fort Worth Transportation Authority,Full Reporter: Operating,Urban,CR,PT,Entity that Does Not Report to NTD,Herzog Transit Services,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,20,12,"$437,277.00 ",$0.00 ,"$17,003,066.00 ",$0.00 ,"$11,822,135.00 ","$28,825,201.00 ",$0.00 
60007,Fort Worth Transportation Authority,Full Reporter: Operating,Urban,DR,PT,Entity that Does Not Report to NTD,Yellow Cab ,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,49,12,"$476,986.00 ",$0.00 ,"$5,418,638.00 ",$0.00 ,"$4,149,996.00 ","$9,889,790.00 ",$0.00 
60007,Fort Worth Transportation Authority,Full Reporter: Operating,Urban,MB,PT,Entity that Does Not Report to NTD,ECHO AFC Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Seller,6,12,$0.00 ,$0.00 ,"$849,720.00 ",$0.00 ,"$382,495.00 ","$1,232,215.00 ",$0.00 
60007,Fort Worth Transportation Authority,Full Reporter: Operating,Urban,VP,PT,Entity that Does Not Report to NTD,COMMUTE With Enterprise,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,165,12,"$1,017,954.00 ","$392,923.00 ","$435,728.00 ",$0.00 ,"$25,538.00 ","$1,141,477.00 ",$0.00 
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,Urban,CB,DO,60108,Harris County,The Reporter is the Seller,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In Another Report,Is a Public Entity,Seller,7,12,"$9,659.00 ",$0.00 ,"$63,166.00 ",$0.00 ,$0.00 ,"$51,361.00 ",$0.00 
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,Urban,CB,DO,60129,City of Conroe,The Reporter is the Seller,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In Another Report,Is a Public Entity,Buyer,2,12,"$76,918.00 ",$0.00 ,"$426,110.00 ",$0.00 ,$0.00 ,"$416,911.00 ",$0.00 
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,Urban,CB,PT,Entity that Does Not Report to NTD,AFC Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,12,5,"$168,298.00 ",$0.00 ,"$1,551,991.00 ",$0.00 ,"$860,286.00 ","$1,636,281.00 ",$0.00 
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,Urban,CB,PT,Entity that Does Not Report to NTD,First Class Tours,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,14,3,"$105,356.00 ",$0.00 ,"$1,426,705.00 ",$0.00 ,"$790,838.00 ","$1,504,190.00 ",$0.00 
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,Urban,CB,PT,Entity that Does Not Report to NTD,First Transit,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,28,12,"$1,916,363.00 ",$0.00 ,"$4,021,518.00 ",$0.00 ,"$2,229,171.00 ","$6,250,689.00 ",$0.00 
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,Urban,DR,PT,Entity that Does Not Report to NTD,First Transit,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,138,12,"$687,149.00 ",$0.00 ,"$22,009,477.00 ",$0.00 ,"$12,216,457.00 ","$33,869,964.00 ",$0.00 
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,Urban,DR,PT,Entity that Does Not Report to NTD,MV Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,198,12,"$855,220.00 ",$0.00 ,"$26,290,353.00 ",$0.00 ,"$14,592,577.00 ","$40,491,307.00 ",$0.00 
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,Urban,MB,PT,Entity that Does Not Report to NTD,First Transit,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,122,12,"$4,350,008.00 ",$0.00 ,"$41,488,331.00 ",$0.00 ,"$29,064,769.00 ","$70,553,100.00 ",$0.00 
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,Urban,MB,PT,Entity that Does Not Report to NTD,MV Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,11,12,$0.00 ,$0.00 ,"$2,431,448.00 ",$0.00 ,"$1,703,358.00 ","$4,134,806.00 ",$0.00 
60011,VIA Metropolitan Transit,Full Reporter: Operating,Urban,DR,PT,Entity that Does Not Report to NTD,MV Transportation Incorporated,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,102,12,"$766,770.00 ",$0.00 ,"$13,871,665.00 ",$0.00 ,"$3,870,535.00 ","$16,668,829.00 ",$0.00 
60011,VIA Metropolitan Transit,Full Reporter: Operating,Urban,DR,PT,Entity that Does Not Report to NTD,RideCo,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,20,12,"$20,832.00 ",$0.00 ,"$2,412,583.00 ",$0.00 ,"$440,111.00 ","$1,646,402.00 ",$0.00 
60011,VIA Metropolitan Transit,Full Reporter: Operating,Urban,DR,PT,Entity that Does Not Report to NTD,zTrip-DriverMate,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Buyer,7,12,"$49,156.00 ",$0.00 ,"$664,158.00 ",$0.00 ,"$30,991.00 ","$363,070.00 ",$0.00 
60011,VIA Metropolitan Transit,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,zTrip,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,25,12,"$21,540.00 ",$0.00 ,"$403,393.00 ",$0.00 ,"$13,601.00 ","$236,838.00 ",$0.00 
60011,VIA Metropolitan Transit,Full Reporter: Operating,Urban,VP,PT,Entity that Does Not Report to NTD,Enterprise Rent A Car,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,127,12,"$1,047,098.00 ","$506,512.00 ","$344,377.00 ",$0.00 ,"$96,115.00 ","$1,298,365.00 ",$0.00 
60015,City of Galveston ,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,Harris County RIDES,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,5,12,"$18,880.00 ",$0.00 ,"$149,426.00 ",$0.00 ,"$30,195.00 ","$162,674.00 ",$0.00 
60016,City of Beaumont,Full Reporter: Operating,Urban,DR,PT,Entity that Does Not Report to NTD,First Transit,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,6,12,"$47,404.00 ",$0.00 ,"$1,082,800.00 ",$0.00 ,"$12,491.00 ","$1,095,291.00 ",$0.00 
60016,City of Beaumont,Full Reporter: Operating,Urban,MB,PT,Entity that Does Not Report to NTD,First Transit,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,12,12,"$244,210.00 ",$0.00 ,"$4,710,595.00 ",$0.00 ,"$39,392.00 ","$4,749,987.00 ",$0.00 
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter: Operating,Urban,DR,PT,66341,City of Norman,The Reporter is the Seller,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In Another Report,Is a Public Entity,Buyer,11,12,$0.00 ,$0.00 ,"$1,573,754.00 ",$0.00 ,$0.00 ,"$1,573,754.00 ",$0.00 
