State NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Operating Expense Type,Operators' Salaries and Wages,Operators' Paid Absences,Other Salaries and Wages,Other Paid Absences,Fringe Benefits,Service Costs,Fuel and Lubricants,Tires and Tubes,Other Materials and Supplies,Utilities,Casualty and Liability Costs,Taxes,PT Funds In Report,PT Funds Reported Separately,Miscellaneous Expenses,Reduced Reporting Waiver - Total OE,Total Operating Expenses,Total Operating Expenses (No Funds Reported Separately),ADA Related Expenses
5R03,50314,Clinton Area Transit System,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$2,800,594.00 ","$2,800,594.00 ","$2,800,594.00 ",
5R01,50315,Shawnee Mass Transit District,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$4,403,578.00 ","$4,403,578.00 ","$4,403,578.00 ",
5R05,50316,Wilmington Transit System,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,560,030.00 ","$1,560,030.00 ","$1,560,030.00 ",
5R06,50318,City of Baraboo,Rural Reporter,Rural,DR,PT,Total,,,,,,,,,,,,,,,,"$601,721.00 ","$601,721.00 ","$601,721.00 ",
5R06,50319,City of Watertown,Rural Reporter,Rural,DR,PT,Total,,,,,,,,,,,,,,,,"$810,023.00 ","$810,023.00 ","$810,023.00 ",
5R04,50321,Volunteer Interfaith Network Effort,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$760,935.00 ","$760,935.00 ","$760,935.00 ",
5R04,50322,"Brainerd, City of",Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,486,919.00 ","$1,486,919.00 ","$1,486,919.00 ",
5R03,50323,Adrian Dial-A-Ride,Rural Reporter,Rural,DR,PT,Total,,,,,,,,,,,,,,,,"$376,263.00 ","$376,263.00 ","$376,263.00 ",
5R02,50324,LifeTime Resources ,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,716,912.00 ","$1,716,912.00 ","$1,716,912.00 ",
5R05,50326,Geauga County Transit,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,212,101.00 ","$1,212,101.00 ","$1,212,101.00 ",
5R01,50327,South Central Illinois Mass Transit District,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$8,598,942.00 ","$8,598,942.00 ","$8,598,942.00 ",
5R01,50327,South Central Illinois Mass Transit District,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$1,621,194.00 ","$1,621,194.00 ","$1,621,194.00 ",
5R01,50328,Kankakee County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$704,903.00 ","$704,903.00 ","$704,903.00 ",
5R01,50329,Woodford County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$487,881.00 ","$487,881.00 ","$487,881.00 ",
5R02,50330,DeKalb County Council on Aging ,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$655,047.00 ","$655,047.00 ","$655,047.00 ",
5R04,50332,"Hibbing, City of",Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$291,689.00 ","$291,689.00 ","$291,689.00 ",
5R04,50332,"Hibbing, City of",Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$171,579.00 ","$171,579.00 ","$171,579.00 ",
5R04,50334,"Prairie Five CAC, Inc.",Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$2,565,070.00 ","$2,565,070.00 ","$2,565,070.00 ",
5R04,50334,"Prairie Five CAC, Inc.",Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,$0.00 ,$0.00 ,$0.00 ,
5R03,50335,Greater Lapeer Transportation Authority,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$2,053,349.00 ","$2,053,349.00 ","$2,053,349.00 ",
5R06,50336,City of Waupaca,Rural Reporter,Rural,DR,PT,Total,,,,,,,,,,,,,,,,"$473,441.00 ","$473,441.00 ","$473,441.00 ",
5R03,50337,Branch Area Transit Authority,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,858,181.00 ","$1,858,181.00 ","$1,858,181.00 ",
5R03,50337,Branch Area Transit Authority,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$97,289.00 ","$97,289.00 ","$97,289.00 ",
5R01,50338,McLean County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$2,095,294.00 ","$2,095,294.00 ","$2,095,294.00 ",
5R01,50339,Monroe Randolph Transit District,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$680,838.00 ","$680,838.00 ","$680,838.00 ",
5R03,50340,Otsego County Board of Commissioners,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,202,951.00 ","$1,202,951.00 ","$1,202,951.00 ",
5R05,50341,South East Area Transit,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$6,240,971.00 ","$6,240,971.00 ","$6,240,971.00 ",
5R05,50341,South East Area Transit,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$1,358,661.00 ","$1,358,661.00 ","$1,358,661.00 ",
,50342,LINK Hendricks County,Full Reporter,Urban,DR,DO,Facility Maintenance,,,"$4,923.00 ",$248.00 ,"$1,023.00 ",,,,,,,,,,$166.00 ,,"$6,360.00 ","$6,360.00 ",
,50342,LINK Hendricks County,Full Reporter,Urban,DR,DO,General Administration,,,"$161,642.00 ","$2,105.00 ","$65,355.00 ","$56,487.00 ",,,"$2,536.00 ","$21,108.00 ","$85,559.00 ",$140.00 ,,,"$10,819.00 ",,"$405,751.00 ","$405,751.00 ",
,50342,LINK Hendricks County,Full Reporter,Urban,DR,DO,Total,"$489,570.00 ","$6,845.00 ","$314,299.00 ","$2,842.00 ","$177,941.00 ","$112,849.00 ","$148,625.00 ","$7,075.00 ","$23,449.00 ","$21,108.00 ","$85,559.00 ",$140.00 ,$0.00 ,$0.00 ,"$10,985.00 ",$0.00 ,"$1,401,287.00 ","$1,401,287.00 ",
,50342,LINK Hendricks County,Full Reporter,Urban,DR,DO,Vehicle Maintenance,,,,,,"$56,362.00 ",,,"$20,913.00 ",,,,,,,,"$77,275.00 ","$77,275.00 ",
,50342,LINK Hendricks County,Full Reporter,Urban,DR,DO,Vehicle Operations,"$489,570.00 ","$6,845.00 ","$147,734.00 ",$489.00 ,"$111,563.00 ",,"$148,625.00 ","$7,075.00 ",,,,,,,,,"$911,901.00 ","$911,901.00 ",
5R05,50343,Perry County Transit,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$2,008,782.00 ","$2,008,782.00 ","$2,008,782.00 ",
5R03,50344,Ogemaw County Public Transportation,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$958,929.00 ","$958,929.00 ","$958,929.00 ",
5R01,50345,Effingham County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$525,905.00 ","$525,905.00 ","$525,905.00 ",
5R03,50346,Sanilac County Board of Commissioners,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,509,424.00 ","$1,509,424.00 ","$1,509,424.00 ",
5R02,50347,Blue River Services ,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$682,287.00 ","$682,287.00 ","$682,287.00 ",
5R02,50347,Blue River Services ,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$173,405.00 ","$173,405.00 ","$173,405.00 ",
5R04,50349,"Winona, City of",Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$177,496.00 ","$177,496.00 ","$177,496.00 ",
5R04,50349,"Winona, City of",Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$836,897.00 ","$836,897.00 ","$836,897.00 ",
5R06,50350,City of Waupun,Rural Reporter,Rural,DR,PT,Total,,,,,,,,,,,,,,,,"$155,903.00 ","$155,903.00 ","$155,903.00 ",
,50351,Hamilton County Express Public Transit,Reduced Reporter,Urban,DR,DO,Total,,,,,,,,,,,,,,,,"$619,512.00 ","$619,512.00 ","$619,512.00 ",
5R01,50352,Kendall County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,175,172.00 ","$1,175,172.00 ","$1,175,172.00 ",
5R04,50353,"Tri-Valley Opportunity Council, Inc.",Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$3,242,303.00 ","$3,242,303.00 ","$3,242,303.00 ",
5R04,50353,"Tri-Valley Opportunity Council, Inc.",Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$173,178.00 ","$173,178.00 ","$173,178.00 ",
5R02,50354,City of Huntingburg,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$222,164.00 ","$222,164.00 ","$222,164.00 ",
5R03,50355,Barry County Transit,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,656,718.00 ","$1,656,718.00 ","$1,656,718.00 ",
5R03,50356,Delta Area Transit Authority,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,740,065.00 ","$1,740,065.00 ","$1,740,065.00 ",
5R02,50358,City of New Castle,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$828,215.00 ","$828,215.00 ","$828,215.00 ",
5R06,50359,City of Stevens Point,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$635,245.00 ","$635,245.00 ","$635,245.00 ",
5R06,50359,City of Stevens Point,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$1,548,945.00 ","$1,548,945.00 ","$1,548,945.00 ",
5R06,50360,City of New Richmond,Rural Reporter,Rural,DR,PT,Total,,,,,,,,,,,,,,,,"$236,282.00 ","$236,282.00 ","$236,282.00 ",
5R02,50361,Huntington County Council on Aging ,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$764,550.00 ","$764,550.00 ","$764,550.00 ",
5R05,50362,Huron County Transit,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$389,655.00 ","$389,655.00 ","$389,655.00 ",
5R05,50363,Scioto County/Access Scioto County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$772,837.00 ","$772,837.00 ","$772,837.00 ",
5R01,50364,Jo Daviess County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$935,034.00 ","$935,034.00 ","$935,034.00 ",
5R02,50365,Area IV Agency on Aging and Community Action Programs ,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$164,408.00 ","$164,408.00 ","$164,408.00 ",
5R06,50366,Door County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$138,548.00 ","$138,548.00 ","$138,548.00 ",
5R06,50366,Door County,Rural Reporter,Rural,DR,TX,Total,,,,,,,,,,,,,,,,"$835,470.00 ","$835,470.00 ","$835,470.00 ",
5R03,50369,"Manistee County Transportation, Inc.",Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$4,377,221.00 ","$4,377,221.00 ","$4,377,221.00 ",
5R03,50370,Huron Transit Corporation,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$4,829,282.00 ","$4,829,282.00 ","$4,829,282.00 ",
5R03,50371,Ontonagon County Public Transit,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$798,394.00 ","$798,394.00 ","$798,394.00 ",
5R03,50374,Cadillac/Wexford Transit Authority,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$3,280,205.00 ","$3,280,205.00 ","$3,280,205.00 ",
5R06,50375,City of Whitewater,Rural Reporter,Rural,DR,PT,Total,,,,,,,,,,,,,,,,"$214,070.00 ","$214,070.00 ","$214,070.00 ",
5R05,50377,Hancock Area Transportation Services,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,594,670.00 ","$1,594,670.00 ","$1,594,670.00 ",
5R04,50379,Becker County Transit,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$517,989.00 ","$517,989.00 ","$517,989.00 ",
5R05,50382,Ashland Public Transit,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$863,400.00 ","$863,400.00 ","$863,400.00 ",
5R03,50383,Van Buren Public Transit,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,759,085.00 ","$1,759,085.00 ","$1,759,085.00 ",
5R03,50383,Van Buren Public Transit,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$294,175.00 ","$294,175.00 ","$294,175.00 ",
5R04,50384,Brown County Family Services,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$849,148.00 ","$849,148.00 ","$849,148.00 ",
5R01,50385,Hancock County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$264,051.00 ","$264,051.00 ","$264,051.00 ",
5R03,50386,Houghton Motor Transit Line,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$363,036.00 ","$363,036.00 ","$363,036.00 ",
5R03,50386,Houghton Motor Transit Line,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$214,573.00 ","$214,573.00 ","$214,573.00 ",
5R02,50387,Union County Council on Aging ,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$476,518.00 ","$476,518.00 ","$476,518.00 ",
5R05,50388,Marion Area Transit,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$867,396.00 ","$867,396.00 ","$867,396.00 ",
5R02,50389,Orange County First Chance Center ,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$377,045.00 ","$377,045.00 ","$377,045.00 ",
5R05,50390,Ashtabula County Transportation System,Rural Reporter,Rural,DR,PT,Total,,,,,,,,,,,,,,,,"$1,087,046.00 ","$1,087,046.00 ","$1,087,046.00 ",
5R05,50390,Ashtabula County Transportation System,Rural Reporter,Rural,MB,PT,Total,,,,,,,,,,,,,,,,"$407,570.00 ","$407,570.00 ","$407,570.00 ",
5R06,50391,City of Edgerton,Rural Reporter,Rural,DR,PT,Total,,,,,,,,,,,,,,,,"$85,699.00 ","$85,699.00 ","$85,699.00 ",
5R02,50392,YMCA of Vincennes ,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$893,186.00 ","$893,186.00 ","$893,186.00 ",
5R04,50394,Trailblazer Joint Powers Board,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$5,179,582.00 ","$5,179,582.00 ","$5,179,582.00 ",
5R03,50395,Gladwin City/County Transit,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$2,000,724.00 ","$2,000,724.00 ","$2,000,724.00 ",
5R06,50396,City of Jefferson,Rural Reporter,Rural,DR,PT,Total,,,,,,,,,,,,,,,,"$185,040.00 ","$185,040.00 ","$185,040.00 ",
5R04,50397,Hubbard County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$525,566.00 ","$525,566.00 ","$525,566.00 ",
5R04,50397,Hubbard County,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$86,255.00 ","$86,255.00 ","$86,255.00 ",
5R03,50398,Belding-Dial-A-Ride,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$278,886.00 ","$278,886.00 ","$278,886.00 ",
5R02,50399,Fayette County Council Agency on Aging and Aged,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$496,156.00 ","$496,156.00 ","$496,156.00 ",
5R06,50400,City of Fort Atkinson,Rural Reporter,Rural,DR,PT,Total,,,,,,,,,,,,,,,,"$299,042.00 ","$299,042.00 ","$299,042.00 ",
5R06,50401,Bay Area Rural Transit Commission,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$1,585,060.00 ","$1,585,060.00 ","$1,585,060.00 ",
5R02,50403,Wells County Council on Aging ,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$727,623.00 ","$727,623.00 ","$727,623.00 ",
5R03,50404,Greenville Transit,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$333,697.00 ","$333,697.00 ","$333,697.00 ",
5R06,50405,City of Wisconsin Rapids,Rural Reporter,Rural,DR,PT,Total,,,,,,,,,,,,,,,,"$932,830.00 ","$932,830.00 ","$932,830.00 ",
5R05,50406,Lancaster Public Transit System,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$810,315.00 ","$810,315.00 ","$810,315.00 ",
5R05,50406,Lancaster Public Transit System,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$1,166,061.00 ","$1,166,061.00 ","$1,166,061.00 ",
5R02,50407,City of Bedford,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$659,550.00 ","$659,550.00 ","$659,550.00 ",
5R03,50408,"Hancock, City of ",Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$341,835.00 ","$341,835.00 ","$341,835.00 ",
5R06,50409,Clintonville Transit Commission,Rural Reporter,Rural,DR,PT,Total,,,,,,,,,,,,,,,,"$116,741.00 ","$116,741.00 ","$116,741.00 ",
5R05,50410,Fayette County Transportation Program,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,217,390.00 ","$1,217,390.00 ","$1,217,390.00 ",
5R05,50410,Fayette County Transportation Program,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$34,074.00 ","$34,074.00 ","$34,074.00 ",
5R01,50411,Logan County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$288,155.00 ","$288,155.00 ","$288,155.00 ",
5R01,50412,City of Freeport,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$945,001.00 ","$945,001.00 ","$945,001.00 ",
5R03,50413,Bay Area Transportation Authority,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$3,165,317.00 ","$3,165,317.00 ","$3,165,317.00 ",
5R03,50413,Bay Area Transportation Authority,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$5,750,383.00 ","$5,750,383.00 ","$5,750,383.00 ",
5R01,50414,West Central Mass Transit District,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,872,951.00 ","$1,872,951.00 ","$1,872,951.00 ",
5R05,50415,Greenville Transit System,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$858,780.00 ","$858,780.00 ","$858,780.00 ",
5R03,50416,Mecosta Osceola Transit Authority,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,353,646.00 ","$1,353,646.00 ","$1,353,646.00 ",
5R06,50418,City of Tomah,Rural Reporter,Rural,DR,PT,Total,,,,,,,,,,,,,,,,"$605,273.00 ","$605,273.00 ","$605,273.00 ",
5R01,50420,Tazewell County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$836,069.00 ","$836,069.00 ","$836,069.00 ",
5R05,50421,Morgan County Transit,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,199,756.00 ","$1,199,756.00 ","$1,199,756.00 ",
5R02,50422,Noble County Council on Aging ,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$694,770.00 ","$694,770.00 ","$694,770.00 ",
5R05,50424,Transportation for Logan County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,751,975.00 ","$1,751,975.00 ","$1,751,975.00 ",
5R01,50425,Piatt County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,171,080.00 ","$1,171,080.00 ","$1,171,080.00 ",
5R03,50427,Marquette County Transit Authority,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$2,636,955.00 ","$2,636,955.00 ","$2,636,955.00 ",
5R03,50427,Marquette County Transit Authority,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$905,650.00 ","$905,650.00 ","$905,650.00 ",
5R04,50428,SEMCAC,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,654,097.00 ","$1,654,097.00 ","$1,654,097.00 ",
5R05,50429,Chillicothe Transit System,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$5,089,535.00 ","$5,089,535.00 ","$5,089,535.00 ",
5R05,50429,Chillicothe Transit System,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$1,635,116.00 ","$1,635,116.00 ","$1,635,116.00 ",
5R04,50430,"Fosston, City of",Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$150,240.00 ","$150,240.00 ","$150,240.00 ",
5R06,50431,City of Platteville,Rural Reporter,Rural,DR,PT,Total,,,,,,,,,,,,,,,,"$392,635.00 ","$392,635.00 ","$392,635.00 ",
5R06,50431,City of Platteville,Rural Reporter,Rural,MB,PT,Total,,,,,,,,,,,,,,,,"$209,820.00 ","$209,820.00 ","$209,820.00 ",
5R06,50432,County of Kenosha,Rural Reporter,Rural,DR,PT,Total,,,,,,,,,,,,,,,,"$277,878.00 ","$277,878.00 ","$277,878.00 ",
5R05,50433,Transportation Resources For Independent People of Sandusky (TRIPS),Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,020,672.00 ","$1,020,672.00 ","$1,020,672.00 ",
5R05,50433,Transportation Resources For Independent People of Sandusky (TRIPS),Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$223,024.00 ","$223,024.00 ","$223,024.00 ",
5R05,50434,Pickaway Area Rural Transit,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$497,496.00 ","$497,496.00 ","$497,496.00 ",
5R05,50434,Pickaway Area Rural Transit,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$30,148.00 ","$30,148.00 ","$30,148.00 ",
5R06,50435,City of Lake Mills,Rural Reporter,Rural,DR,PT,Total,,,,,,,,,,,,,,,,"$112,923.00 ","$112,923.00 ","$112,923.00 ",
5R03,50436,St. Joseph County Transportation Authority,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,935,178.00 ","$1,935,178.00 ","$1,935,178.00 ",
5R03,50436,St. Joseph County Transportation Authority,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$111,996.00 ","$111,996.00 ","$111,996.00 ",
5R03,50437,Big Rapids Dial-A-Ride,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$603,478.00 ","$603,478.00 ","$603,478.00 ",
5R03,50437,Big Rapids Dial-A-Ride,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$98,148.00 ","$98,148.00 ","$98,148.00 ",
5R05,50438,Logan Transit System,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$612,681.00 ","$612,681.00 ","$612,681.00 ",
5R05,50440,Seneca-Crawford Area Transportation,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,624,491.00 ","$1,624,491.00 ","$1,624,491.00 ",
5R05,50440,Seneca-Crawford Area Transportation,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$140,960.00 ","$140,960.00 ","$140,960.00 ",
5R02,50441,Living Wells in Wabash County Council on Aging ,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$479,775.00 ","$479,775.00 ","$479,775.00 ",
5R06,50442,County of La Crosse,Rural Reporter,Rural,MB,PT,Total,,,,,,,,,,,,,,,,"$484,999.00 ","$484,999.00 ","$484,999.00 ",
5R02,50444,White County Council on Aging ,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$301,347.00 ","$301,347.00 ","$301,347.00 ",
5R04,50446,Wadena County Social Services,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$885,563.00 ","$885,563.00 ","$885,563.00 ",
5R01,50447,Coles County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,005,689.00 ","$1,005,689.00 ","$1,005,689.00 ",
5R01,50447,Coles County,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$207,464.00 ","$207,464.00 ","$207,464.00 ",
5R04,50448,Watonwan County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$454,759.00 ","$454,759.00 ","$454,759.00 ",
5R04,50450,"Cedar Valley Services, Inc.",Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,855,890.00 ","$1,855,890.00 ","$1,855,890.00 ",
5R04,50450,"Cedar Valley Services, Inc.",Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$1,569,704.00 ","$1,569,704.00 ","$1,569,704.00 ",
5R03,50452,Antrim County Transportation,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$718,965.00 ","$718,965.00 ","$718,965.00 ",
5R03,50453,Clare County Transit ,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,587,301.00 ","$1,587,301.00 ","$1,587,301.00 ",
5R02,50454,Miami County YMCA ,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$611,006.00 ","$611,006.00 ","$611,006.00 ",
5R03,50455,Gogebic County Transit,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$623,183.00 ","$623,183.00 ","$623,183.00 ",
5R03,50456,Allegan County Transportation Services,Rural Reporter,Rural,DR,PT,Total,,,,,,,,,,,,,,,,"$1,638,244.00 ","$1,638,244.00 ","$1,638,244.00 ",
5R03,50457,Benzie Transportation Authority,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$2,062,295.00 ","$2,062,295.00 ","$2,062,295.00 ",
5R01,50458,Whiteside County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$589,734.00 ","$589,734.00 ","$589,734.00 ",
5R03,50459,Ludington Mass Transportation Authority,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$2,018,974.00 ","$2,018,974.00 ","$2,018,974.00 ",
5R06,50461,City of Manitowoc,Rural Reporter,Rural,DR,PT,Total,,,,,,,,,,,,,,,,"$375,303.00 ","$375,303.00 ","$375,303.00 ",
5R06,50461,City of Manitowoc,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$1,587,487.00 ","$1,587,487.00 ","$1,587,487.00 ",
5R05,50462,Harrison County Rural Transit,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,374,485.00 ","$1,374,485.00 ","$1,374,485.00 ",
5R03,50463,Berrien County Public Transportation,Rural Reporter,Rural,DR,PT,Total,,,,,,,,,,,,,,,,"$717,597.00 ","$717,597.00 ","$717,597.00 ",
5R05,50464,Pike County/Community Action Transit System,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$606,309.00 ","$606,309.00 ","$606,309.00 ",
5R05,50464,Pike County/Community Action Transit System,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$113,680.00 ","$113,680.00 ","$113,680.00 ",
5R06,50466,City of Beaver Dam,Rural Reporter,Rural,DR,PT,Total,,,,,,,,,,,,,,,,"$773,866.00 ","$773,866.00 ","$773,866.00 ",
