NTD ID,Agency Name,Reporter Type,Reporting Module,CA: Cash and Cash Equivalents,CA: Accounts Receivable,CA: Inventory,CA: Prepaid Expenses,CA: Current Investments and Current Portions of Long-Term Investments,CA: Other Current Assets,Total Current Assets,NCA: Capital Assets,NCA: Intangible Assets,NCA: Capital Leases Receivables,NCA: Special Funds,NCA: Work in Progress,NCA: Investments,NCA: Other Noncurrent Assets,Total Noncurrent Assets,Total Assets,Deferred Outflows of Resources,CL: Current Accounts Payable,CL: Short-Term Debt and Current Portions of Long-Term Debt,CL: Accrued Liabilities,CL: Other Current Liabilities,Total Current Liabilities,NCL: Long-Term Debt,NCL: Noncurrent Accounts Payable,NCL: Capital Lease Obligations,NCL: Long-Term Pension Liabilities,NCL: Estimated Liabilities,NCL: Other Noncurrent Liabilities,Total Noncurrent Liabilities,Total Liabilities,Deferred Inflows of Resources,Net Position
30061,Mid Mon Valley Transit Authority,Full Reporter,Urban,"$1,332,218.00 ","$294,996.00 ","$2,500.00 ",$0.00 ,$0.00 ,$0.00 ,"$1,629,714.00 ","$13,193,656.00 ","$162,110.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$13,355,766.00 ","$14,985,480.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,049,596.00 ","$1,049,596.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,049,596.00 ",$0.00 ,"$13,935,884.00 "
30070,Potomac and Rappahannock Transportation Commission,Full Reporter,Urban,"$16,011,817.00 ","$44,343,496.00 ",$0.00 ,"$23,934.00 ",$0.00 ,"$14,749,451.00 ","$75,128,698.00 ","$78,843,796.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$597,207.00 ","$79,441,003.00 ","$154,569,701.00 ","$750,071.00 ","$6,910,953.00 ","$285,000.00 ","$407,454.00 ","$28,325,652.00 ","$35,929,059.00 ","$10,679.00 ",$0.00 ,$0.00 ,"$194,353.00 ",$0.00 ,"$594,161.00 ","$799,193.00 ","$36,728,252.00 ","$1,269,941.00 ","$117,321,579.00 "
30073,Virginia Railway Express,Full Reporter,Urban,"$92,348,143.00 ","$63,249,540.00 ","$3,148,774.00 ","$411,371.00 ",$0.00 ,"$63,074.00 ","$159,220,902.00 ","$354,171,358.00 ",$0.00 ,$0.00 ,"$145,841,404.00 ",$0.00 ,$0.00 ,"$2,015,620.00 ","$502,028,382.00 ","$661,249,284.00 ","$331,710.00 ","$9,058,584.00 ","$6,819,694.00 ","$2,284,961.00 ","$1,202,584.00 ","$19,365,823.00 ","$164,626,477.00 ",$0.00 ,"$4,931,663.00 ","$305,585.00 ","$1,563,989.00 ","$998,372.00 ","$172,426,086.00 ","$191,791,909.00 ","$3,305,618.00 ","$466,483,467.00 "
30075,Delaware Transit Corporation,Full Reporter,Urban,"$7,869,934.00 ","$32,036,933.00 ","$5,546,472.00 ","$1,156,827.00 ",$0.00 ,$0.00 ,"$46,610,166.00 ","$163,369,662.00 ",$0.00 ,$0.00 ,"$53,077.00 ","$9,877,200.00 ","$7,400,103.00 ",$0.00 ,"$180,700,042.00 ","$227,310,208.00 ","$52,359,580.00 ","$11,253,398.00 ",$0.00 ,"$7,291,969.00 ",$0.00 ,"$18,545,367.00 ",$0.00 ,"$2,799,828.00 ",$0.00 ,"$204,377,089.00 ",$0.00 ,"$4,707,959.00 ","$211,884,876.00 ","$230,430,243.00 ","$83,331,594.00 ","($34,092,049.00)"
30076,Williamsburg Area Transit Authority,Full Reporter,Urban,"$4,861,447.00 ","$917,658.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$5,779,105.00 ","$11,316,386.00 ",$0.00 ,$0.00 ,$0.00 ,"$38,770.00 ",$0.00 ,$0.00 ,"$11,355,156.00 ","$17,134,261.00 ","$261,310.00 ","$383,342.00 ","$191,765.00 ",$0.00 ,"$41,420.00 ","$616,527.00 ","$256,246.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$256,246.00 ","$872,773.00 ","$368,696.00 ","$16,154,102.00 "
30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,$0.00 ,"$23,300,968.00 ","$14,184,999.00 ","$1,449,419.00 ","$407,506.00 ",$0.00 ,"$39,342,892.00 ","$225,834,391.00 ",$0.00 ,$0.00 ,$0.00 ,"$13,902,633.00 ","$1,000.00 ",$0.00 ,"$239,738,024.00 ","$279,080,916.00 ","$3,275,373.00 ","$8,404,050.00 ","$3,509,362.00 ","$7,295,799.00 ","$37,035,564.00 ","$56,244,775.00 ",$0.00 ,$0.00 ,"$473,616.00 ","$9,553,363.00 ",$0.00 ,"$4,351,112.00 ","$14,378,091.00 ","$70,622,866.00 ","$6,208,306.00 ","$205,525,117.00 "
30095,County of Lebanon Transit Authority,Full Reporter,Urban,"$5,712,437.00 ","$447,075.00 ","$97,904.00 ","$112,283.00 ",$0.00 ,$0.00 ,"$6,369,699.00 ","$6,176,573.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$6,176,573.00 ","$12,546,272.00 ",$0.00 ,"$360,059.00 ",$0.00 ,"$226,164.00 ","$5,798,941.00 ","$6,385,164.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$6,385,164.00 ",$0.00 ,"$6,161,108.00 "
30096,The Tri-County Council for the Lower Eastern Shore of Maryland,Full Reporter,Urban,"$1,971,507.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,971,507.00 ","$16,731,831.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$16,731,831.00 ","$18,703,338.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$117,067.00 ","$117,067.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$117,067.00 ",$0.00 ,"$18,586,271.00 "
30111,Washington County Transportation Authority,Full Reporter,Urban,"$1,856,266.00 ","$2,456,033.00 ",$0.00 ,"$13,786.00 ",$0.00 ,$0.00 ,"$4,326,085.00 ","$7,695,347.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$7,695,347.00 ","$12,021,432.00 ",$0.00 ,"$536,146.00 ",$0.00 ,"$19,832.00 ",$0.00 ,"$555,978.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$3,300,756.00 ","$3,300,756.00 ","$3,856,734.00 ",$0.00 ,"$8,164,698.00 "
30137,Monroe County Transportation  Authority,Full Reporter,Urban,"$4,266,548.00 ","$393,192.00 ","$153,320.00 ","$49,593.00 ",$0.00 ,$0.00 ,"$4,862,653.00 ","$11,184,381.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$11,184,381.00 ","$16,047,034.00 ",$0.00 ,"$78,197.00 ",$0.00 ,"$239,475.00 ","$3,684,094.00 ","$4,001,766.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$4,001,766.00 ",$0.00 ,"$12,045,268.00 "
30202,South Central Transit Authority,Full Reporter,Urban,"$54,789,847.00 ","$4,889,296.00 ","$964,441.00 ","$287,234.00 ",$0.00 ,"$833,205.00 ","$61,764,023.00 ","$92,555,911.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,122,611.00 ","$93,678,522.00 ","$155,442,545.00 ","$6,113,016.00 ","$1,791,118.00 ",$0.00 ,"$1,527,027.00 ","$55,172,349.00 ","$58,490,494.00 ",$0.00 ,$0.00 ,$0.00 ,"$5,482,433.00 ",$0.00 ,$0.00 ,"$5,482,433.00 ","$63,972,927.00 ","$3,806,310.00 ","$93,776,324.00 "
30205,"Transit Management of Central Maryland, Inc.",Full Reporter,Urban,"$1,721,238.00 ","$217,061.00 ","$205,796.00 ","$103,371.00 ",$0.00 ,"$103,594.00 ","$2,351,060.00 ","$112,090.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$112,090.00 ","$2,463,150.00 ",$0.00 ,"$580,691.00 ",$0.00 ,"$643,117.00 ",$0.00 ,"$1,223,808.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,223,808.00 ",$0.00 ,"$1,239,342.00 "
40004,Metropolitan Transit Authority,Full Reporter,Urban,"$3,784,772.00 ","$2,993,186.00 ","$3,288,783.00 ","$1,651,572.00 ",$0.00 ,$0.00 ,"$11,718,313.00 ","$146,256,800.00 ",$0.00 ,$0.00 ,"$381,607.00 ","$5,654,721.00 ","$7,253,989.00 ",$0.00 ,"$159,547,117.00 ","$171,265,430.00 ","$34,548,339.00 ","$3,081,909.00 ",$0.00 ,"$7,387,455.00 ","$517,335.00 ","$10,986,699.00 ",$0.00 ,$0.00 ,$0.00 ,"$83,315,424.00 ",$0.00 ,"$13,247,044.00 ","$96,562,468.00 ","$107,549,167.00 ","$24,716,590.00 ","$73,548,012.00 "
40006,Cape Fear Public Transportation Authority,Full Reporter,Urban,"$702,012.00 ","$1,240,161.00 ","$344,307.00 ",$0.00 ,$0.00 ,$0.00 ,"$2,286,480.00 ","$26,703,850.00 ",$0.00 ,$0.00 ,$0.00 ,"$76,708.00 ",$0.00 ,$0.00 ,"$26,780,558.00 ","$29,067,038.00 ","$60,492.00 ","$192,318.00 ",$0.00 ,"$340,665.00 ",$0.00 ,"$532,983.00 ",$0.00 ,$0.00 ,$0.00 ,"$212,710.00 ",$0.00 ,$0.00 ,"$212,710.00 ","$745,693.00 ","$15,265.00 ","$28,366,572.00 "
40012,City of Winston Salem,Full Reporter,Urban,"$6,365,615.00 ","$3,669,464.00 ","$343,566.00 ",$0.00 ,$0.00 ,$0.00 ,"$10,378,645.00 ","$26,667,952.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$26,667,952.00 ","$37,046,597.00 ",$0.00 ,"$1,405,184.00 ",$0.00 ,$0.00 ,"$82,337.00 ","$1,487,521.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,487,521.00 ",$0.00 ,"$35,559,076.00 "
40014,Ms Coast Transportation Authority,Full Reporter,Urban,"$8,577,427.00 ","$711,720.00 ","$2,202,409.00 ","$6,075,125.00 ",$0.00 ,$0.00 ,"$17,566,681.00 ","$20,631,118.00 ",$0.00 ,$0.00 ,$0.00 ,"$11,601,652.00 ",$0.00 ,$0.00 ,"$32,232,770.00 ","$49,799,451.00 ",$0.00 ,"$925,045.00 ",$0.00 ,"$256,937.00 ",$0.00 ,"$1,181,982.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$4,644,387.00 ","$4,644,387.00 ","$5,826,369.00 ",$0.00 ,"$43,973,082.00 "
40017,Lexington Transit Authority,Full Reporter,Urban,"$24,114,877.00 ","$10,520,189.00 ","$815,230.00 ","$27,460.00 ",$0.00 ,$0.00 ,"$35,477,756.00 ","$24,687,058.00 ",$0.00 ,$0.00 ,$0.00 ,"$407,029.00 ",$0.00 ,$0.00 ,"$25,094,087.00 ","$60,571,843.00 ","$1,962,500.00 ","$647,247.00 ",$0.00 ,"$723,724.00 ",$0.00 ,"$1,370,971.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,370,971.00 ","$464,607.00 ","$60,698,765.00 "
40018,Transit Authority of River City,Full Reporter,Urban,"$9,875,123.00 ","$5,172,197.00 ","$1,837,542.00 ","$184,180.00 ","$30,643.00 ",$0.00 ,"$17,099,685.00 ","$79,987,564.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$79,987,564.00 ","$97,087,249.00 ","$21,869,296.00 ","$7,932,384.00 ","$121,697.00 ","$2,797,580.00 ","$1,645,001.00 ","$12,496,662.00 ",$0.00 ,$0.00 ,$0.00 ,"$80,186,227.00 ","$5,610,551.00 ","$23,929,189.00 ","$109,725,967.00 ","$122,222,629.00 ","$24,882,903.00 ","($28,148,987.00)"
40019,Transit Authority of Northern Kentucky,Full Reporter,Urban,"$607,086.00 ","$85,925.00 ","$1,013,783.00 ","$93,543.00 ","$10,482,332.00 ","$8,258.00 ","$12,290,927.00 ","$32,485,962.00 ",$0.00 ,$0.00 ,$0.00 ,"$36,432.00 ","$313,000.00 ",$0.00 ,"$32,835,394.00 ","$45,126,321.00 ","$1,156,574.00 ","$1,129,315.00 ",$0.00 ,"$222,116.00 ","$96,867.00 ","$1,448,298.00 ",$0.00 ,"$61,278.00 ",$0.00 ,"$13,285,093.00 ","$310,500.00 ","$1,417,873.00 ","$15,074,744.00 ","$16,523,042.00 ","$1,850,988.00 ","$27,908,865.00 "
40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,"$46,146,090.00 ","$93,114,417.00 ","$38,450,045.00 ","$8,138,059.00 ","$732,150,293.00 ","$182,355,314.00 ","$1,100,354,218.00 ","$2,699,143,282.00 ",$0.00 ,$0.00 ,$0.00 ,"$384,509,344.00 ","$349,376,089.00 ","$123,237,004.00 ","$3,556,265,719.00 ","$4,656,619,937.00 ","$77,094,842.00 ","$115,296,518.00 ",$0.00 ,"$27,223,977.00 ","$133,040,556.00 ","$275,561,051.00 ","$2,255,184,782.00 ",$0.00 ,"$31,590,988.00 ","$39,108,025.00 ",$0.00 ,"$102,439,231.00 ","$2,428,323,026.00 ","$2,703,884,077.00 ","$497,309,178.00 ","$1,532,521,524.00 "
40025,Chatham Area Transit Authority,Full Reporter,Urban,"$8,713,473.00 ","$2,891,519.00 ","$477,812.00 ","$422,379.00 ","$4,026,849.00 ",$0.00 ,"$16,532,032.00 ","$45,173,945.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$45,173,945.00 ","$61,705,977.00 ","$194,566.00 ","$580,071.00 ",$0.00 ,"$282,985.00 ","$1,056,327.00 ","$1,919,383.00 ",$0.00 ,$0.00 ,$0.00 ,"$1,144,503.00 ",$0.00 ,"$61,000.00 ","$1,205,503.00 ","$3,124,886.00 ","$83,047.00 ","$58,692,610.00 "
40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,"$51,014,532.00 ","$14,684,850.00 ","$3,142,486.00 ","$485,654.00 ",$0.00 ,"$412,456.00 ","$69,739,978.00 ","$117,400,728.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,967,694.00 ","$119,368,422.00 ","$189,108,400.00 ","$13,466,002.00 ","$6,261,989.00 ",$0.00 ,"$1,838,259.00 ","$2,118,042.00 ","$10,218,290.00 ",$0.00 ,$0.00 ,$0.00 ,"$41,312,451.00 ","$3,096,624.00 ","$5,450,430.00 ","$49,859,505.00 ","$60,077,795.00 ","$5,703,781.00 ","$136,792,826.00 "
40031,Lakeland Area Mass Transit District ,Full Reporter,Urban,"$2,111,039.00 ","$2,665,584.00 ","$357,828.00 ","$115,094.00 ","$5,594,587.00 ",$0.00 ,"$10,844,132.00 ","$14,280,807.00 ",$0.00 ,$0.00 ,$0.00 ,"$42,409.00 ","$1,432,714.00 ",$0.00 ,"$15,755,930.00 ","$26,600,062.00 ","$3,080,669.00 ","$1,047,898.00 ","$281,081.00 ","$152,068.00 ","$279,378.00 ","$1,760,425.00 ",$0.00 ,$0.00 ,"$672,757.00 ","$4,093,365.00 ",$0.00 ,"$499,672.00 ","$5,265,794.00 ","$7,026,219.00 ","$4,159,685.00 ","$18,494,827.00 "
40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,"$133,347,322.00 ","$20,713,649.00 ","$3,158,919.00 ","$335,429.00 ",$0.00 ,"$1,786,654.00 ","$159,341,973.00 ","$143,070,143.00 ",$0.00 ,"$2,676,976.00 ",$0.00 ,"$5,117,036.00 ","$8,259,109.00 ","$28,926,320.00 ","$188,049,584.00 ","$347,391,557.00 ","$4,331,337.00 ","$10,958,888.00 ","$9,188,791.00 ","$1,155,243.00 ","$6,424,397.00 ","$27,727,319.00 ",$0.00 ,$0.00 ,"$1,666,677.00 ","$6,686,776.00 ","$8,775,722.00 ",$0.00 ,"$17,129,175.00 ","$44,856,494.00 ","$21,744,088.00 ","$285,122,312.00 "
40040,Jacksonville Transportation Authority,Full Reporter,Urban,"$14,134,500.00 ","$7,670,037.00 ","$3,307,316.00 ","$1,364,985.00 ",$0.00 ,"$10,947,593.00 ","$37,424,431.00 ","$175,493,440.00 ",$0.00 ,$0.00 ,$0.00 ,"$130,495,932.00 ",$0.00 ,"$2,662,106.00 ","$308,651,478.00 ","$346,075,909.00 ","$19,020,226.00 ","$14,480,668.00 ",$0.00 ,"$6,739,555.00 ","$1,798,338.00 ","$23,018,561.00 ",$0.00 ,"$1,081,966.00 ",$0.00 ,"$188,079,358.00 ","$125,898.00 ",$0.00 ,"$189,287,222.00 ","$212,305,783.00 ","$7,818,556.00 ","$144,971,796.00 "
40041,Hillsborough Area Regional Transit Authority,Full Reporter,Urban,"$29,760,956.00 ","$10,233,213.00 ","$2,676,059.00 ","$346,703.00 ",$0.00 ,$0.00 ,"$43,016,931.00 ","$94,995,059.00 ",$0.00 ,$0.00 ,$0.00 ,"$9,159,493.00 ",$0.00 ,$0.00 ,"$104,154,552.00 ","$147,171,483.00 ","$15,725,968.00 ","$3,460,754.00 ","$33,489.00 ","$2,080,447.00 ","$3,300,514.00 ","$8,875,204.00 ",$0.00 ,$0.00 ,$0.00 ,"$52,607,554.00 ","$6,555,663.00 ",$0.00 ,"$59,163,217.00 ","$68,038,421.00 ","$3,060,351.00 ","$91,798,679.00 "
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,Urban,"$7,941,155.00 ","$3,090,630.00 ","$1,315,341.00 ","$518,821.00 ",$0.00 ,$0.00 ,"$12,865,947.00 ","$60,850,620.00 ",$0.00 ,$0.00 ,$0.00 ,"$234,213.00 ",$0.00 ,"$59,950.00 ","$61,144,783.00 ","$74,010,730.00 ","$2,508,175.00 ","$2,040,131.00 ",$0.00 ,"$614,713.00 ","$712,355.00 ","$3,367,199.00 ",$0.00 ,$0.00 ,$0.00 ,"$27,465,144.00 ","$2,711,672.00 ",$0.00 ,"$30,176,816.00 ","$33,544,015.00 ","$1,971,334.00 ","$41,003,556.00 "
40053,Greenville Transit Authority,Full Reporter,Urban,"$6,964,343.00 ","$695,932.00 ","$369,101.00 ","$120,375.00 ",$0.00 ,$0.00 ,"$8,149,751.00 ","$10,382,555.00 ",$0.00 ,$0.00 ,$0.00 ,"$3,048,009.00 ",$0.00 ,$0.00 ,"$13,430,564.00 ","$21,580,315.00 ",$0.00 ,"$1,068,542.00 ",$0.00 ,$0.00 ,"$1,615.00 ","$1,070,157.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,070,157.00 ","$122,539.00 ","$20,387,619.00 "
40057,Jackson Transit Authority,Full Reporter,Urban,"$443,739.00 ","$164,860.00 ","$152,371.00 ","$106,652.00 ",$0.00 ,$0.00 ,"$867,622.00 ","$5,760,784.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$5,760,784.00 ","$6,628,406.00 ","$672,596.00 ","$64,552.00 ",$0.00 ,"$392,911.00 ",$0.00 ,"$457,463.00 ",$0.00 ,$0.00 ,$0.00 ,"$946,758.00 ",$0.00 ,$0.00 ,"$946,758.00 ","$1,404,221.00 ","$1,467,467.00 ","$4,429,314.00 "
40077,South Florida Regional Transportation Authority,Full Reporter,Urban,"$87,127,327.00 ","$40,595,919.00 ",$0.00 ,"$1,812,115.00 ",$0.00 ,$0.00 ,"$129,535,361.00 ","$554,035,423.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$554,035,423.00 ","$683,570,784.00 ","$3,776,593.00 ","$16,637,321.00 ",$0.00 ,"$2,891,972.00 ","$6,347,565.00 ","$25,876,858.00 ","$27,361,118.00 ",$0.00 ,$0.00 ,"$10,952,540.00 ",$0.00 ,"$11,376,083.00 ","$49,689,741.00 ","$75,566,599.00 ","$1,546,059.00 ","$610,234,719.00 "
40086,Metropolitan Bus Authority,Full Reporter,Urban,"$10,339,511.00 ","$4,458,592.00 ","$5,131,440.00 ",$0.00 ,$0.00 ,$0.00 ,"$19,929,543.00 ","$23,422,160.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$23,422,160.00 ","$43,351,703.00 ","$47,851,204.00 ","$16,613,382.00 ","$18,207.00 ","$113,343,925.00 ",$0.00 ,"$129,975,514.00 ","$313,362,172.00 ",$0.00 ,$0.00 ,"$2,177,961.00 ",$0.00 ,"$2,089,876.00 ","$317,630,009.00 ","$447,605,523.00 ","$22,518,992.00 ","($378,921,608.00)"
40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,"$306,197.00 ","$382,197.00 ",$0.00 ,"$31,407.00 ",$0.00 ,$0.00 ,"$719,801.00 ","$14,909,970.00 ",$0.00 ,$0.00 ,"$210,449.00 ",$0.00 ,$0.00 ,$0.00 ,"$15,120,419.00 ","$15,840,220.00 ","$932,564.00 ","$308,684.00 ",$0.00 ,$0.00 ,$0.00 ,"$308,684.00 ","$346,392.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$346,392.00 ","$655,076.00 ","$525,051.00 ","$15,592,657.00 "
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,"$23,397,073.00 ","$74,328,498.00 ","$1,269,023.00 ","$173,300.00 ","$540,217,935.00 ",$0.00 ,"$639,385,829.00 ","$61,239,860.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$25,652,167.00 ","$86,892,027.00 ","$726,277,856.00 ",$0.00 ,"$19,712,663.00 ","$1,034,742.00 ",$0.00 ,$0.00 ,"$20,747,405.00 ","$6,422,958.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$6,422,958.00 ","$27,170,363.00 ","$1,173,320.00 ","$697,934,173.00 "
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,"$6,625,973.00 ","$5,905,483.00 ","$39,979.00 ","$362,285.00 ",$0.00 ,$0.00 ,"$12,933,720.00 ","$46,590,861.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$46,590,861.00 ","$59,524,581.00 ",$905.00 ,"$3,585,678.00 ",$0.00 ,"$2,297,072.00 ","$119,766.00 ","$6,002,516.00 ","$1,444,180.00 ",$0.00 ,$0.00 ,"$134,964.00 ",$0.00 ,$0.00 ,"$1,579,144.00 ","$7,581,660.00 ","$9,235.00 ","$51,934,591.00 "
40141,Central Midlands Regional Transportation Authority,Full Reporter,Urban,"$1,160,100.00 ","$9,369,179.00 ","$130,071.00 ","$168,117.00 ","$37,828,294.00 ","$4,320.00 ","$48,660,081.00 ","$27,525,189.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,634,560.00 ",$0.00 ,"$30,159,749.00 ","$78,819,830.00 ","$763,613.00 ","$3,844,560.00 ",$0.00 ,"$63,803.00 ","$34,451.00 ","$3,942,814.00 ",$0.00 ,$0.00 ,"$2,701.00 ","$1,971,229.00 ",$0.00 ,"$42,426.00 ","$2,016,356.00 ","$5,959,170.00 ","$431,128.00 ","$73,193,145.00 "
40159,Regional Transportation Authority,Full Reporter,Urban,"$7,014,612.00 ","$1,278,188.00 ","$299,173.00 ","$26,244.00 ",$0.00 ,$0.00 ,"$8,618,217.00 ","$43,706,965.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$43,706,965.00 ","$52,325,182.00 ",$0.00 ,"$1,495,458.00 ",$0.00 ,"$25,300.00 ","$3,146,385.00 ","$4,667,143.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$4,667,143.00 ",$0.00 ,"$47,658,039.00 "
40172,Western Piedmont Regional Transit Authority ,Full Reporter,Urban,"$1,930,648.00 ","$6,029,416.00 ",$0.00 ,$0.00 ,$0.00 ,"$1,314.00 ","$7,961,378.00 ","$1,359,193.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,359,193.00 ","$9,320,571.00 ","$585,399.00 ","$246,988.00 ",$0.00 ,"$125,467.00 ","$31,945.00 ","$404,400.00 ",$0.00 ,$0.00 ,$0.00 ,"$1,030,933.00 ",$0.00 ,"$74,538.00 ","$1,105,471.00 ","$1,509,871.00 ","$25,921.00 ","$8,370,178.00 "
40173,Piedmont Authority for Regional Transportation,Full Reporter,Urban,"$17,906,430.00 ","$1,134,769.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$19,041,199.00 ","$24,998,150.00 ",$0.00 ,"$5,552.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$25,003,702.00 ","$44,044,901.00 ",$0.00 ,"$651,395.00 ",$0.00 ,$0.00 ,"$103,045.00 ","$754,440.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$75,391.00 ","$75,391.00 ","$829,831.00 ","$17,641.00 ","$43,197,429.00 "
40191,Transit Authority of Central Kentucky,Full Reporter,Urban,"$3,122,143.00 ","$305,194.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$3,427,337.00 ","$5,967,226.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$5,967,226.00 ","$9,394,563.00 ",$0.00 ,"$86,276.00 ",$0.00 ,"$109,234.00 ","$49,205.00 ","$244,715.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$9,149,849.00 ","$9,149,849.00 ","$9,394,564.00 ",$0.00 ,($1.00)
40200,Tampa Bay Area Regional Transit Authority,Full Reporter,Urban,"$791,342.00 ","$876,738.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,668,080.00 ","$19,687.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$19,687.00 ","$1,687,767.00 ",$0.00 ,"$591,220.00 ",$0.00 ,"$22,871.00 ","$34,234.00 ","$648,325.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$25,161.00 ","$25,161.00 ","$673,486.00 ",$0.00 ,"$1,014,281.00 "
40950,First Tennessee Human Resource Agency,Full Reporter,Urban,"$6,684,341.00 ","$2,254,301.00 ",$0.00 ,$604.00 ,$0.00 ,$0.00 ,"$8,939,246.00 ","$674,038.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$674,038.00 ","$9,613,284.00 ",$0.00 ,"$95,003.00 ",$0.00 ,$0.00 ,$0.00 ,"$95,003.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$95,003.00 ",$0.00 ,"$9,518,281.00 "
