NTDID,Agency Name,Reporter Type,Reporting Module,City,State,UZA,UZA Name,Mode,TOS,Form,Data Point,Item Name,Item Type,Item Type Code
30034,Maryland Transit Administration,Full Reporter,Urban,Baltimore,MD,19.0,"Baltimore, MD",DR,DO,Service Non-Rail (S-10),Total Actual Vehicle Revenue Miles (VRM) - Annual Total ,30034 - DR/DO - Vehicle Revenue Miles - Q,Questionable,Q
30034,Maryland Transit Administration,Full Reporter,Urban,Baltimore,MD,19.0,"Baltimore, MD",DR,TX,Service Non-Rail (S-10),Vehicles operated in annual maximum service (VOMS),30048 - DR/TX - VOMS - Q,Questionable,Q
30034,Maryland Transit Administration,Full Reporter,Urban,Baltimore,MD,19.0,"Baltimore, MD",HR,DO,Service Rail (S-10),Passenger Miles (PM) - Annual Total Schedule,30034 - HR/DO - Passenger Miles Traveled - W,Waiver,W
30034,Maryland Transit Administration,Full Reporter,Urban,Baltimore,MD,19.0,"Baltimore, MD",LR,DO,Service Rail (S-10),Passenger Miles (PM) - Annual Total Schedule,30034 - LR/DO - Passenger Miles Traveled - W,Waiver,W
30034,Maryland Transit Administration,Full Reporter,Urban,Baltimore,MD,19.0,"Baltimore, MD",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,30034 - MB/DO - Passenger Miles Traveled - W,Waiver,W
30048,County of Howard,Full Reporter,Urban,Ellicott City,MD,19.0,"Baltimore, MD",DR,PT,Operating Expenses (F-30),Total Modal Expenses - Total Modal Expenses,30048 - DR/PT - Operating Expenses - Q,Questionable,Q
30048,County of Howard,Full Reporter,Urban,Ellicott City,MD,19.0,"Baltimore, MD",DR,TX,Operating Expenses (F-30),Total Modal Expenses - Total Modal Expenses,30048 - DR/TX - Operating Expenses - Q,Questionable,Q
30048,County of Howard,Full Reporter,Urban,Ellicott City,MD,19.0,"Baltimore, MD",MB,PT,Operating Expenses (F-30),Total Modal Expenses - Total Modal Expenses,30048 - MB/PT - Operating Expenses - Q,Questionable,Q
30048,County of Howard,Full Reporter,Urban,Ellicott City,MD,19.0,"Baltimore, MD",MB,PT,Revenue Vehicle Inventory (A-30),Kilowatt Hours to charge batteries (EB),30048 - MB/PT - KWh of Battery Charge - Q,Questionable,Q
30048,County of Howard,Full Reporter,Urban,Ellicott City,MD,19.0,"Baltimore, MD",MB,PT,Revenue Vehicle Inventory (A-30),Gallons of Diesel Fuel (DF),30048 - MB/PT - Gallons of Diesel Fuel - Q,Questionable,Q
30048,County of Howard,Full Reporter,Urban,Ellicott City,MD,19.0,"Baltimore, MD",MB,PT,Revenue Vehicle Inventory (A-30),Gallons of Gasoline (GA),30048 - MB/PT - Gallons of Gasoline - Q,Questionable,Q
30051,"Montgomery County, Maryland",Full Reporter,Urban,Rockville,MD,8.0,"Washington, DC-VA-MD",MB,DO,Service Non-Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total,30051 - APC Sampling Waiver MB/DO UPT,Waiver,W
30051,"Montgomery County, Maryland",Full Reporter,Urban,Rockville,MD,8.0,"Washington, DC-VA-MD",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,30051 - APC Sampling Waiver MB/DO PMT,Waiver,W
30058,City of Fairfax,Full Reporter,Urban,Fairfax,VA,8.0,"Washington, DC-VA-MD",MB,DO,Service Non-Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total,30058 - APC Sampling Waiver MB/DO UPT,Waiver,W
30073,Virginia Railway Express,Full Reporter,Urban,Alexandria,VA,8.0,"Washington, DC-VA-MD",CR,PT,Transit Way Mileage (A-20),14. Train Control & Signaling - Expected Service Years When New,30073 - CR/PT A-20 Data Waiver,Waiver,W
30081,Loudoun County,Full Reporter,Urban,Leesburg,VA,8.0,"Washington, DC-VA-MD",,,Operating Expenses Summary (F-40),Operating Lease Expenses - Funds Applied,30081 - Operating Lease Expenses W,Waiver,W
30081,Loudoun County,Full Reporter,Urban,Leesburg,VA,8.0,"Washington, DC-VA-MD",DR,PT,Operating Expenses (F-30),In Report - Vehicle Operations,30081 - DR/PT In Report VO OE W,Waiver,W
30081,Loudoun County,Full Reporter,Urban,Leesburg,VA,8.0,"Washington, DC-VA-MD",DR,PT,Operating Expenses (F-30),In Report - Vehicle Maintenance,30081 - DR/PT In Report VM OE W,Waiver,W
30081,Loudoun County,Full Reporter,Urban,Leesburg,VA,8.0,"Washington, DC-VA-MD",DR,PT,Operating Expenses (F-30),In Report - Facility Maintenance,30081 - DR/PT In Report FM OE W,Waiver,W
30081,Loudoun County,Full Reporter,Urban,Leesburg,VA,8.0,"Washington, DC-VA-MD",DR,PT,Operating Expenses (F-30),In Report - General Administration,30081 - DR/PT In Report GA OE W,Waiver,W
30081,Loudoun County,Full Reporter,Urban,Leesburg,VA,8.0,"Washington, DC-VA-MD",MB,PT,Operating Expenses (F-30),In Report - Vehicle Operations,30081 - MB/PT In Report VO OE W,Waiver,W
30081,Loudoun County,Full Reporter,Urban,Leesburg,VA,8.0,"Washington, DC-VA-MD",MB,PT,Operating Expenses (F-30),In Report - Vehicle Maintenance,30081 - MB/PT In Report VM OE W,Waiver,W
30081,Loudoun County,Full Reporter,Urban,Leesburg,VA,8.0,"Washington, DC-VA-MD",MB,PT,Operating Expenses (F-30),In Report - Facility Maintenance,30081 - MB/PT In Report FM OE W,Waiver,W
30081,Loudoun County,Full Reporter,Urban,Leesburg,VA,8.0,"Washington, DC-VA-MD",MB,PT,Operating Expenses (F-30),In Report - General Administration,30081 - MB/PT In Report GA OE W,Waiver,W
30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,Hampton,VA,34.0,"Virginia Beach, VA",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,30083 - MB/DO Sampling Waiver,Waiver,W
30085,"Prince George's County, Maryland",Full Reporter,Urban,Largo,MD,8.0,"Washington, DC-VA-MD",MB,PT,Service Non-Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total,30085 - APC Sampling Waiver MB/PT UPT,Waiver,W
30085,"Prince George's County, Maryland",Full Reporter,Urban,Largo,MD,8.0,"Washington, DC-VA-MD",MB,PT,Service Non-Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total,30085 - APC Sampling Waiver MB/PT PMT,Waiver,W
30091,Town of Blacksburg,Full Reporter,Urban,Blacksburg,VA,328.0,"Blacksburg, VA",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,30091 - MB/DO Waiver Passenger Miles Traveled,Waiver,W
30107,West Virginia University - Morgantown Personal Rapid Transit,Full Reporter,Urban,Morgantown,WV,393.0,"Morgantown, WV",MG,DO,Service Rail (S-10),Passenger Miles (PM) - Annual Total Schedule,30107 - MG/DO PMT W,Waiver,W
30112,DDOT - Progressive Transportation Services Administration,Full Reporter,Urban,Washington,DC,8.0,"Washington, DC-VA-MD",MB,PT,Maintenance Performance (R-20),Major mechanical system failures - Number of Failures ,30112 - MB/PT Major Mechanical Failures,Waiver,W
30112,DDOT - Progressive Transportation Services Administration,Full Reporter,Urban,Washington,DC,8.0,"Washington, DC-VA-MD",MB,PT,Maintenance Performance (R-20),Other mechanical system failures - Number of Failures,30112 - MB/PT Other System Failures,Waiver,W
30112,DDOT - Progressive Transportation Services Administration,Full Reporter,Urban,Washington,DC,8.0,"Washington, DC-VA-MD",SR,PT,Operating Expenses (F-30),Total Modal Expenses - Total Modal Expenses,30112 - SR/PT Total OE - W,Waiver,W
30112,DDOT - Progressive Transportation Services Administration,Full Reporter,Urban,Washington,DC,8.0,"Washington, DC-VA-MD",SR,PT,Maintenance Performance (R-20),Major mechanical system failures - Number of Failures ,30112 - SR/PT Major Mechanical Failures,Waiver,W
30112,DDOT - Progressive Transportation Services Administration,Full Reporter,Urban,Washington,DC,8.0,"Washington, DC-VA-MD",SR,PT,Maintenance Performance (R-20),Other mechanical system failures - Number of Failures,30112 - SR/PT Other System Failures,Waiver,W
30129,Anne Arundel County,Full Reporter,Urban,Annapolis,MD,19.0,"Baltimore, MD",,,CEO Certification (D-10),,Waiver Request: Financial Statement,Waiver,W
30129,Anne Arundel County,Full Reporter,Urban,Annapolis,MD,19.0,"Baltimore, MD",DR,PT,Operating Expenses (F-30),Utilities - General Administration,30129 - DR/PT GA Utilities Q,Questionable,Q
30129,Anne Arundel County,Full Reporter,Urban,Annapolis,MD,19.0,"Baltimore, MD",DR,PT,Maintenance Performance (R-20),Major mechanical system failures - Number of Failures ,30129 - Major Failures DR/PT Q,Questionable,Q
30129,Anne Arundel County,Full Reporter,Urban,Annapolis,MD,19.0,"Baltimore, MD",MB,PT,Service Non-Rail (S-10),Unlinked Passenger Trips (UPT) - Average Sunday Schedule,30129 - MB/PT Sunday UPT (Trip Length) Q,Questionable,Q
30129,Anne Arundel County,Full Reporter,Urban,Annapolis,MD,19.0,"Baltimore, MD",MB,PT,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Average Sunday Schedule,30129 - MB/PT Sunday PMT (Trip Length) Q,Questionable,Q
30129,Anne Arundel County,Full Reporter,Urban,Annapolis,MD,19.0,"Baltimore, MD",MB,PT,Operating Expenses (F-30),Total Modal Expenses - Vehicle Operations,30129 - MB/PT OE Q,Questionable,Q
30129,Anne Arundel County,Full Reporter,Urban,Annapolis,MD,19.0,"Baltimore, MD",MB,PT,Maintenance Performance (R-20),Major mechanical system failures - Number of Failures ,30129 - Major Failures MB/PT Q,Questionable,Q
30129,Anne Arundel County,Full Reporter,Urban,Annapolis,MD,19.0,"Baltimore, MD",MB,PT,Sources of Funds - Funds Expended & Funds Earned (F-10),Total Passenger Fares (4110) - Funds Earned,30129 - MB/PT Passenger Fares Q,Questionable,Q
30129,Anne Arundel County,Full Reporter,Urban,Annapolis,MD,19.0,"Baltimore, MD",MB,PT,Revenue Vehicle Inventory (A-30),Number of Active Vehicles in Fleet,30129 - MB/PT Active Vehicles Q,Questionable,Q
30203,York County,Reduced Reporter,Urban,Yorktown,VA,34.0,"Virginia Beach, VA",MB,DO,Reduced Reporting (RR-20) - Small Systems,Annual Unlinked Passenger Trips,30203 - APC Sampling Waiver MB/DO UPT,Waiver,W
30204,Colonial Williamsburg Foundation,Reduced Reporter,Urban,Williamsburg,VA,371.0,"Williamsburg, VA",,,CEO Certification (D-10),,Waiver Request: Financial Statement,Waiver,W
30989,Central Shenandoah Planning District Commission,Reduced Reporter,Urban,Staunton,VA,461.0,"Staunton-Waynesboro, VA",DR,PT,Reduced Reporting (RR-20) - Small Systems,Annual Vehicle Revenue Hours,30989 - DR/PT VRH W,Waiver,W
3R03-30186,"The County Commissioners of Caroline County, Maryland",Rural Reporter,Rural,Denton,MD,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Fare Revenues - Funds Expended on Operations,3R03 -30186 - DR/DO Fare Revenue Waiver,Waiver,W
3R03-30186,"The County Commissioners of Caroline County, Maryland",Rural Reporter,Rural,Denton,MD,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Fare Revenues - Funds Expended on Operations,3R03 -30186 - MB/DO Fare Revenue Waiver,Waiver,W
3R05-30122,Randolph County Senior Center ,Rural Reporter,Rural,Elkins,WV,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Total Operating Expenses - Funds Expended on Operations,3R05-30122: DR/DO OE W,Waiver,W
3R05-30122,Randolph County Senior Center ,Rural Reporter,Rural,Elkins,WV,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Total Operating Expenses - Funds Expended on Operations,3R05-30122: MB/DO OE W,Waiver,W
3R05-30140,Mountain Transit Authority,Rural Reporter,Rural,Summersville,WV,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Total Operating Expenses - Funds Expended on Operations,3R05-30140: DR/DO OE W,Waiver,W
3R05-30140,Mountain Transit Authority,Rural Reporter,Rural,Summersville,WV,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Hours,3R05-30140: DR/DO VRH W,Waiver,W
3R05-30140,Mountain Transit Authority,Rural Reporter,Rural,Summersville,WV,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Total Operating Expenses - Funds Expended on Operations,3R05-30140: MB/DO OE W,Waiver,W
3R05-30140,Mountain Transit Authority,Rural Reporter,Rural,Summersville,WV,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Hours,3R05-30140: MB/DO VRH W,Waiver,W
3R05-30149,Fairmont Marion County Transit Authority,Rural Reporter,Rural,Fairmont,WV,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Fare Revenues Passenger-Paid Fares - Funds Expended on Operations,3R05-30149: DR/DO Passenger-Paid Fares Q,Questionable,Q
3R05-30149,Fairmont Marion County Transit Authority,Rural Reporter,Rural,Fairmont,WV,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Miles,3R05-30149: MB/DO VRM Q,Questionable,Q
3R06-30115,Pulaski Area Transit,Rural Reporter,Rural,Pulaski,VA,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,3R06-30115- RY20 DR/DO Operating Expenses Waiver,Waiver,W
3R06-30115,Pulaski Area Transit,Rural Reporter,Rural,Pulaski,VA,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Fare Revenues Passenger-Paid Fares - Funds Expended on Operations,3R06-30115- RY20 DR/DO Fare Revenue Waiver,Waiver,W
3R06-30115,Pulaski Area Transit,Rural Reporter,Rural,Pulaski,VA,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Miles,3R06-30115- RY20 DR/DO Vehicle Revenue Miles Waiver,Waiver,W
3R06-30115,Pulaski Area Transit,Rural Reporter,Rural,Pulaski,VA,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Hours,3R06-30115- RY20 DR/DO Vehicle Revenue Hours Waiver,Waiver,W
3R06-30115,Pulaski Area Transit,Rural Reporter,Rural,Pulaski,VA,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,3R06-30115- RY20 MB/DO Operating Expenses Waiver,Waiver,W
3R06-30115,Pulaski Area Transit,Rural Reporter,Rural,Pulaski,VA,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Fare Revenues Passenger-Paid Fares - Funds Expended on Operations,3R06-30115- RY20 MB/DO Fare Revenue Waiver,Waiver,W
3R06-30115,Pulaski Area Transit,Rural Reporter,Rural,Pulaski,VA,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Miles,3R06-30115- RY20 MB/DO Vehicle Revenue Miles Waiver,Waiver,W
3R06-30115,Pulaski Area Transit,Rural Reporter,Rural,Pulaski,VA,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Hours,3R06-30115- RY20 MB/DO Vehicle Revenue Hours Waiver,Waiver,W
40003,City of Memphis,Full Reporter,Urban,Memphis,TN,41.0,"Memphis, TN-MS-AR",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,40003 - MB/DO PMT W,Waiver,W
40003,City of Memphis,Full Reporter,Urban,Memphis,TN,41.0,"Memphis, TN-MS-AR",SR,DO,Service Rail (S-10),Passenger Miles (PM) - Annual Total Schedule,40003 - SR/DO PMT W,Waiver,W
40005,City of Asheville,Full Reporter,Urban,Asheville,NC,133.0,"Asheville, NC",MB,PT,Operating Expenses (F-30),In Report - Vehicle Operations,"40005 - MB/PT PTIR, Vehicle Operations W",Waiver,W
40005,City of Asheville,Full Reporter,Urban,Asheville,NC,133.0,"Asheville, NC",MB,PT,Operating Expenses (F-30),In Report - Vehicle Maintenance,"40005 - MB/PT PTIR, Vehicle Maintenance W",Waiver,W
40005,City of Asheville,Full Reporter,Urban,Asheville,NC,133.0,"Asheville, NC",MB,PT,Operating Expenses (F-30),In Report - Facility Maintenance,"40005 - MB/PT PTIR, Facility Maintenance W",Waiver,W
40005,City of Asheville,Full Reporter,Urban,Asheville,NC,133.0,"Asheville, NC",MB,PT,Operating Expenses (F-30),In Report - General Administration,"40005 - MB/PT PTIR, General Administration W",Waiver,W
40009,City of Fayetteville,Full Reporter,Urban,Fayetteville,NC,122.0,"Fayetteville, NC",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,40009 - PMT Waiver (MB/DO),Waiver,W
40009,City of Fayetteville,Full Reporter,Urban,Fayetteville,NC,122.0,"Fayetteville, NC",MB,DO,Service Non-Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total,40009 UPT Waiver (MB/DO),Waiver,W
40014,Ms Coast Transportation Authority,Full Reporter,Urban,Gulfport,MS,175.0,"Gulfport, MS",VP,PT,Service Non-Rail (S-10),Total Actual Vehicle Revenue Hours (VRH) - Annual Total,40014 - RY20 VP/PT Vehicle Revenue Hours Waiver,Waiver,W
40015,"City of Jackson, MS",Full Reporter,Urban,Jackson,MS,107.0,"Jackson, MS",MB,PT,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,40015 - Sampling Waiver MB/PT PMT,Waiver,W
40017,Lexington Transit Authority,Full Reporter,Urban,Lexington,KY,131.0,"Lexington-Fayette, KY",VP,PT,Service Non-Rail (S-10),Total Actual Vehicle Revenue Hours (VRH) - Annual Total,40017 - VP/PT VRH W,Waiver,W
40018,Transit Authority of River City,Full Reporter,Urban,Louisville,KY,43.0,"Louisville/Jefferson County, KY-IN",MB,PT,Service Non-Rail (S-10),Deadhead Miles -Annual Total Schedule,40018 - MB/PT Deadhead Miles W,Waiver,W
40018,Transit Authority of River City,Full Reporter,Urban,Louisville,KY,43.0,"Louisville/Jefferson County, KY-IN",MB,PT,Service Non-Rail (S-10),Total Actual Vehicle Miles -Annual Total Schedule,40018 - MB/PT Total Actual Vehicle Miles W,Waiver,W
40018,Transit Authority of River City,Full Reporter,Urban,Louisville,KY,43.0,"Louisville/Jefferson County, KY-IN",MB,PT,Service Non-Rail (S-10),Total Actual Vehicle Revenue Miles (VRM) - Annual Total ,40018 - MB/PT Total Actual Vehicle Revenue Miles W,Waiver,W
40021,City of Albany ,Full Reporter,Urban,Albany,GA,309.0,"Albany, GA",DR,DO,Service Non-Rail (S-10),Total Actual Vehicle Revenue Hours (VRH) - Annual Total,40021 - DR/DO Vehicle Revenue Hours Waiver,Waiver,W
40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,Atlanta,GA,9.0,"Atlanta, GA",MB,DO,Service Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total Schedule,40022 - MB/DO Unlinked Passenger Trip W,Waiver,W
40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,Atlanta,GA,9.0,"Atlanta, GA",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,40022 - Sampling Waiver MB/DO PMT,Waiver,W
40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,Atlanta,GA,9.0,"Atlanta, GA",SR,DO,Service Rail (S-10),Passenger Miles (PM) - Annual Total Schedule,40022 - Sampling Waiver SR/DO PMT,Waiver,W
40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,Atlanta,GA,9.0,"Atlanta, GA",SR,DO,Service Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total Schedule,40022 - Sampling Waiver SR/DO UPT,Waiver,W
40028,Lee County Transit,Full Reporter,Urban,Fort Myers,FL,78.0,"Cape Coral, FL",VP,PT,Service Non-Rail (S-10),Total Actual Vehicle Revenue Hours (VRH) - Annual Total,40028 - VP/PT VRH W,Waiver,W
40031,Lakeland Area Mass Transit District ,Full Reporter,Urban,Lakeland,FL,143.0,"Lakeland, FL",MB,PT,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,40031 - MB/PT - Passenger Miles Traveled - W,Waiver,W
40032,County of Volusia,Full Reporter,Urban,South Daytona,FL,109.0,"Palm Coast-Daytona Beach-Port Orange, FL",DR,PT,Maintenance Performance (R-20),Major mechanical system failures - Number of Failures ,40032 - DR/PT Mechanical Failures - W,Waiver,W
40034,County of Miami-Dade ,Full Reporter,Urban,Miami,FL,4.0,"Miami, FL",HR,DO,Service Rail (S-10),Passenger Miles (PM) - Annual Total Schedule,40034 - HR/DO - Passenger Miles Traveled - W,Waiver,W
40034,County of Miami-Dade ,Full Reporter,Urban,Miami,FL,4.0,"Miami, FL",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,40034 - MB/DO - Passenger Miles Traveled - W,Waiver,W
40034,County of Miami-Dade ,Full Reporter,Urban,Miami,FL,4.0,"Miami, FL",MB,PT,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,40034 - MB/PT - Passenger Miles Traveled - W,Waiver,W
40034,County of Miami-Dade ,Full Reporter,Urban,Miami,FL,4.0,"Miami, FL",MG,DO,Service Rail (S-10),Passenger Miles (PM) - Annual Total Schedule,40034 - MG/DO - Passenger Miles Traveled - W,Waiver,W
40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,Orlando,FL,32.0,"Orlando, FL",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,40035 - MB/DO Unapproved APCs - PMT W,Waiver,W
40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,Orlando,FL,32.0,"Orlando, FL",RB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,40035 - RB/DO Unapproved APCs - PMT W,Waiver,W
40040,Jacksonville Transportation Authority,Full Reporter,Urban,Jacksonville,FL,40.0,"Jacksonville, FL",MG,DO,Service Rail (S-10),Passenger Miles (PM) - Annual Total Schedule,40040 - PMT MG/DO - W,Waiver,W
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,Urban,Birmingham,AL,55.0,"Birmingham, AL",DR,DO,Service Non-Rail (S-10),Deadhead Miles -Annual Total Schedule,40042 - DR/DO Q Deadhead Miles,Questionable,Q
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,Urban,Birmingham,AL,55.0,"Birmingham, AL",DR,DO,Service Non-Rail (S-10),Deadhead Hours - Annual Total Schedule,40042 - DR/DO Q Deadhead Hours,Questionable,Q
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,Urban,Birmingham,AL,55.0,"Birmingham, AL",DR,DO,Service Non-Rail (S-10),Passenger Miles Traveled  (PMT) - Average Weekday Schedule,40042 - DR/DO Q Average Weekday PMT,Questionable,Q
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,Urban,Birmingham,AL,55.0,"Birmingham, AL",DR,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Average Saturday Schedule,40042 - DR/DO Q Average Saturday PMT,Questionable,Q
40046,Sarasota County ,Full Reporter,Urban,Sarasota,FL,64.0,"Sarasota-Bradenton, FL",MB,PT,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,40046 - Sampling Waiver MB/PT PMT,Waiver,W
40051,Town of Chapel Hill,Full Reporter,Urban,Chapel Hill,NC,110.0,"Durham, NC",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,40051  - MB/DO Waiver Passenger Miles Traveled,Waiver,W
40051,Town of Chapel Hill,Full Reporter,Urban,Chapel Hill,NC,110.0,"Durham, NC",MB,DO,Service Non-Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total,40051  - MB/DO Waiver Unlinked Passenger Trips,Waiver,W
40063,Brevard Board of County Commissioners,Full Reporter,Urban,Cocoa,FL,84.0,"Palm Bay-Melbourne, FL",,,CEO Certification (D-10),,Waiver Request: Financial Statement,Waiver,W
40063,Brevard Board of County Commissioners,Full Reporter,Urban,Cocoa,FL,84.0,"Palm Bay-Melbourne, FL",DR,DO,Service Non-Rail (S-10),Total Actual Vehicle Miles -Annual Total Schedule,40063 - DR/DO - Actual Vehicle Miles - W,Waiver,W
40063,Brevard Board of County Commissioners,Full Reporter,Urban,Cocoa,FL,84.0,"Palm Bay-Melbourne, FL",DR,DO,Service Non-Rail (S-10),Total Actual Vehicle Hours -Annual Total Schedule,40063 - DR/DO - Actual Vehicle Hours - W,Waiver,W
40063,Brevard Board of County Commissioners,Full Reporter,Urban,Cocoa,FL,84.0,"Palm Bay-Melbourne, FL",DR,DO,Employees (R-10),Vehicle Operations - Full Time Operator Work Hours,40063 - DR/DO - Operator Work Hours - W,Waiver,W
40063,Brevard Board of County Commissioners,Full Reporter,Urban,Cocoa,FL,84.0,"Palm Bay-Melbourne, FL",MB,DO,Service Non-Rail (S-10),Total Actual Vehicle Miles -Annual Total Schedule,40063 - MB/DO - Actual Vehicle Miles - W,Waiver,W
40063,Brevard Board of County Commissioners,Full Reporter,Urban,Cocoa,FL,84.0,"Palm Bay-Melbourne, FL",MB,DO,Service Non-Rail (S-10),Total Actual Vehicle Hours -Annual Total Schedule,40063 - MB/DO - Actual Vehicle Hours - W,Waiver,W
40063,Brevard Board of County Commissioners,Full Reporter,Urban,Cocoa,FL,84.0,"Palm Bay-Melbourne, FL",MB,DO,Employees (R-10),Vehicle Operations - Full Time Operator Work Hours,40063 - MB/DO - Operator Work Hours - W,Waiver,W
40078,Cobb County,Full Reporter,Urban,Marietta,GA,9.0,"Atlanta, GA",,,Transit Asset Management Facilities Inventory (A-15),Condition Asessment,40078 - Condition Assessments Waiver,Waiver,W
40082,County of Douglas,Full Reporter,Urban,Douglasville,GA,9.0,"Atlanta, GA",MB,PT,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,40082 - MB/PT PMT Waiver,Waiver,W
40082,County of Douglas,Full Reporter,Urban,Douglasville,GA,9.0,"Atlanta, GA",VP,DO,Employees (R-10),Vehicle Operations - Part Time Non-Operator Work Hours,40082 - VP/DO VO PT hours - W,Waiver,W
40082,County of Douglas,Full Reporter,Urban,Douglasville,GA,9.0,"Atlanta, GA",VP,DO,Employees (R-10),Vehicle Operations - Full Time Non-Operator Work Hours,40082 - VP/DO VO FT hours - W,Waiver,W
40082,County of Douglas,Full Reporter,Urban,Douglasville,GA,9.0,"Atlanta, GA",VP,DO,Employees (R-10),Vehicle Maintenance - Part Time Non-Operator Work Hours,40082 - VP/DO VM PT hours - W,Waiver,W
40082,County of Douglas,Full Reporter,Urban,Douglasville,GA,9.0,"Atlanta, GA",VP,DO,Employees (R-10),Facility Maintenance - Part Time Non-Operator Work Hours,40082 - VP/DO FM PT hours - W,Waiver,W
40082,County of Douglas,Full Reporter,Urban,Douglasville,GA,9.0,"Atlanta, GA",VP,DO,Employees (R-10),General Administration - Part Time Non-Operator Work Hours,40082 - VP/DO GA PT hours - W,Waiver,W
40082,County of Douglas,Full Reporter,Urban,Douglasville,GA,9.0,"Atlanta, GA",VP,DO,Employees (R-10),Vehicle Maintenance - Full Time Non-Operator Work Hours,40082 - VP/DO VM FT hours - W,Waiver,W
40082,County of Douglas,Full Reporter,Urban,Douglasville,GA,9.0,"Atlanta, GA",VP,DO,Employees (R-10),Facility Maintenance - Full Time Non-Operator Work Hours,40082 - VP/DO FM FT hours - W,Waiver,W
40082,County of Douglas,Full Reporter,Urban,Douglasville,GA,9.0,"Atlanta, GA",VP,DO,Employees (R-10),General Administration - Full Time Non-Operator Work Hours,40082 - VP/DO GA FT hours - W,Waiver,W
40086,Metropolitan Bus Authority,Full Reporter,Urban,San Juan,PR,21.0,"San Juan, PR",,,Financial Statement (F-60),Work in Progress - Assets,40086 - F-60 Work in Progress W,Waiver,W
40086,Metropolitan Bus Authority,Full Reporter,Urban,San Juan,PR,21.0,"San Juan, PR",,,Financial Statement (F-60),Other Noncurrent Liablities - Liabilities,40086 - F-60 Other Noncurrent Liabilities W,Waiver,W
