NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Contractee NTD ID,Contractee Operator Name,Reporter Contractual Position,Type of Contract,Primary Feature,Buyer Supplies Vehicles to Seller,Buyer Provides Maintenance Facility to Seller,Other Public Assets Provided,Other Public Assets Provided Desc,Service Captured,Other Party,Fares Retained by,VOMS Under Contract,Months Seller Operated in FY,PT Fare Revenues/Passenger Fees,Passenger Out of Pocket Expenses,Direct Payment/Agency Subsidy,Contract Capital Leasing Expenses,Other Operating Expenses Incurred by the Buyer,Total Modal Expenses,Other Reconciling Item Expenses Incurred by the Buyer
50113,"Pace, the Suburban Bus Division of the Regional Transportation Authority",Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,MV Transportation Fixed Route,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,8,12,125218,0,2351055,30953,1100777,3608003,0
50113,"Pace, the Suburban Bus Division of the Regional Transportation Authority",Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,First Transit -McHenry Fixed Route,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Seller,6,12,9983,0,726430,9205,331868,1077486,0
50118,Northeast Illinois Regional Commuter Railroad Corporation,Full Reporter,Urban,CR,PT,Entity that Does Not Report to NTD,Union Pacific,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,321,12,55981090,0,216458078,2241000,49010152,323690320,669612
50118,Northeast Illinois Regional Commuter Railroad Corporation,Full Reporter,Urban,CR,PT,Entity that Does Not Report to NTD,Burlington Northern,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,Y,Buyer provides some stations and inventory.,In This Report,,Buyer,144,12,29370724,0,75987159,2206026,20792688,128356597,1834731
50119,City of Detroit ,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,"Big Star Transit of Michigan, LLC",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,25,6,90718,0,1856728,947310,263151,3157907,0
50119,City of Detroit ,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,DELRAY UNITED ACTION COUNCIL,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,12,6,38215,0,786162,401103,111422,1336902,0
50119,City of Detroit ,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,TRANSDEV NORTH AMERICA,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,54,6,279383,0,2534075,1292897,911411,5017766,0
50119,City of Detroit ,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,PEOPLE'S EXPRESS,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,18,6,67827,0,929314,474140,131711,1602992,0
50119,City of Detroit ,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,CHECKER TRANSPORTATION SERVICES,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,10,4,18950,0,432354,220589,61277,733170,0
50119,City of Detroit ,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,MOE TRANSPORTATION LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,11,6,64455,0,1113104,567910,157758,1903227,0
50133,City of Chippewa Falls,Reduced Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,"Running, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,8,12,151734,0,305738,0,39050,496522,0
50146,Madison County Transit District,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Agency for Community Transit,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,14,12,136797,0,2482487,0,590963,3210247,0
50146,Madison County Transit District,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,Agency for Community Transit,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,69,12,1568202,0,21052723,0,4884131,27505056,0
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Life Skills Centers Inc.,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",,,,,In This Report,,Seller,22,12,78934,0,56153,15865,25324,176276,0
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Community Action Agency of St. Clair County,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,1,11,53176,0,42547,426,1340,97489,0
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Community Enterprises of St. Clair County,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,20,12,342860,0,209548,1340,30655,584403,0
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Touchstone Services Inc.,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",,,,,In This Report,,Seller,5,12,57273,0,64879,10389,3999,136540,0
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,"Blue Water Developmental Housing, Inc.",The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",,,N,,In This Report,,Seller,11,12,120426,0,42409,41683,15992,220510,0
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,City of St. Clair,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,1,12,11318,0,1652,865,1333,15168,0
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,I.M.P.A.C.T.,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",,,N,,In This Report,,Seller,12,12,71295,0,55618,23076,18660,168649,0
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,YMCA of the Blue Water Area,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,1,12,2561,0,805,267,1326,4959,0
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Innovative Housing Development Corporation,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,17,12,260568,0,110520,55344,22658,449090,0
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,St. Clair County Council on Aging,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,N,N,,In This Report,,Seller,23,12,617203,0,729464,49045,38652,1434364,0
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,St. Clair County Community Mental Health ,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,52,12,223647,0,80364,51226,74638,429875,0
50149,Michiana Area Council of Governments,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Royal Excursion,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,,,,In This Report,,Seller,10,12,45952,0,872298,9000,173573,1100823,0
50149,Michiana Area Council of Governments,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,Royal Excursion,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,,,,In This Report,,Seller,9,12,173187,0,2702455,27000,444077,3346719,0
50152,City of Onalaska,Reduced Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,"Running, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,9,12,265948,0,743800,30000,2500,1042248,0
50154,Metropolitan Council,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Anoka County,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,,N,,In This Report,,Seller,9,12,11797,0,1417763,17864,113350,1560774,0
50154,Metropolitan Council,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Scott County,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,15,12,84728,0,2006614,24900,162030,2278272,0
50154,Metropolitan Council,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,First Transit,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,179,12,383789,0,30382022,850896,5164838,36781545,0
50154,Metropolitan Council,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Transit Team,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,387,12,753406,0,59541145,1105448,10555057,71955056,0
50154,Metropolitan Council,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,First Transit,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,49,12,360968,0,15919312,872355,1343037,18495672,0
50154,Metropolitan Council,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,Schmitty & Sons,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,18,12,188497,0,5143020,287902,433892,6053311,0
50154,Metropolitan Council,Full Reporter,Urban,VP,PT,Entity that Does Not Report to NTD,Enterprise Holdings,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,53,12,379720,115720,392448,340826,228417,1457131,0
50157,Butler County Regional Transit Authority,Full Reporter,Urban,CB,PT,50012,Southwest Ohio Regional Transit Authority,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In Another Report,Is a Public Entity,Seller,9,12,86201,0,485768,0,3850,575819,0
50159,River Valley Metro Mass Transit District,Full Reporter,Urban,CB,PT,Entity that Does Not Report to NTD,First Transit,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,2,12,22377,0,428720,0,361866,812963,0
50159,River Valley Metro Mass Transit District,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,First Transit,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,3,12,10837,0,328134,0,363298,702269,0
50159,River Valley Metro Mass Transit District,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,First Transit,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,12,12,215831,0,2907449,0,3967457,7090737,0
50160,County of Washington,Full Reporter,Urban,CB,PT,Entity that Does Not Report to NTD,"Coach, USA d.b.a. Wisconsin Coach Lines",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,,N,,In This Report,,Buyer,8,9,55183,0,1010926,151638,37124,1254871,0
50160,County of Washington,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,"Specialized Transport Services, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,,N,,In This Report,,Buyer,27,12,426210,0,2134996,8264,430290,2999760,0
50161,Ozaukee County ,Full Reporter,Urban,CB,PT,Entity that Does Not Report to NTD,GO RITEWAY,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,4,12,35245,0,653507,68875,131756,889383,0
50161,Ozaukee County ,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,GO RITEWAY,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,,,In This Report,,Seller,27,12,508356,0,1374092,0,695417,2577865,0
50164,City of Sandusky,Reduced Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Transdev,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,6,12,214328,0,927649,852,140215,1283044,0
50164,City of Sandusky,Reduced Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,Transdev,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,8,12,488617,0,2119543,1948,320371,2930479,0
50165,Greene County Transit Board,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,First Transit,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,,N,,In This Report,,Buyer,19,12,705202,0,2941248,71180,762258,4479888,47310
50166,"Clermont County, Ohio",Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Clermont Senior Services Inc.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,16,12,0,0,1120480,98903,10830,1230213,0
50166,"Clermont County, Ohio",Full Reporter,Urban,MB,PT,50012,Southwest Ohio Regional Transit Authority,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In Another Report,Is a Public Entity,Seller,9,12,72703,0,386103,45544,10830,515180,0
50169,"Miami County, Ohio ",Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,First Transit,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,18,12,319393,0,1355385,0,430756,2105534,0
50171,"Fond du Lac, Wisconsin ",Reduced Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Fond du Lac County,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,4,12,43708,0,286967,2100,520,333295,0
50171,"Fond du Lac, Wisconsin ",Reduced Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,Quality Cab,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,9,12,25237,0,88102,8000,500,121839,0
50171,"Fond du Lac, Wisconsin ",Reduced Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,Johnson School Bus,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,N,N,,In This Report,,Buyer,1,10,1476,0,56947,2100,520,61043,0
50174,City of Danville,Reduced Reporter,Urban,DR,PT,50223,CRIS Rural Mass Transit District,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,Is a Public Entity,Buyer,2,12,13500,0,111517,3346,663,129026,0
50176,City of DeKalb,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Transdev Services Inc.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,14,12,77616,0,2509850,0,464543,3052009,0
50176,City of DeKalb,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,Transdev Services Inc ,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,19,12,1801355,0,4866441,526690,930152,8124638,0
50182,"Pace, the Suburban Bus Division of the Regional Transportation Authority",Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,MV Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,,N,,In This Report,,Seller,129,12,1180101,0,23269362,1211495,3024438,28685396,0
50182,"Pace, the Suburban Bus Division of the Regional Transportation Authority",Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,SCR,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,233,12,2001339,0,59737635,3916214,6526188,72181376,0
50182,"Pace, the Suburban Bus Division of the Regional Transportation Authority",Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,First Transit,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,,N,,In This Report,,Seller,181,12,1456017,0,26842824,1541826,3495693,33336360,0
50182,"Pace, the Suburban Bus Division of the Regional Transportation Authority",Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Aurora Twp.,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,,,,In This Report,,Seller,1,12,2314,0,26114,1847,1901,32176,0
50182,"Pace, the Suburban Bus Division of the Regional Transportation Authority",Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,CDT Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,267,12,2435121,0,45978268,2729152,5727446,56869987,0
50182,"Pace, the Suburban Bus Division of the Regional Transportation Authority",Full Reporter,Urban,DR,TN,Entity that Does Not Report to NTD,Uzurv,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,116,12,215536,0,2563818,145916,316332,3241602,0
50182,"Pace, the Suburban Bus Division of the Regional Transportation Authority",Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,SCR Taxi,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,75,12,144799,0,2277138,127151,188991,2738079,0
50182,"Pace, the Suburban Bus Division of the Regional Transportation Authority",Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,Freedom First,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,10,12,42770,0,760182,42155,62656,907763,0
50182,"Pace, the Suburban Bus Division of the Regional Transportation Authority",Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,Ride X,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,76,12,190895,0,3099840,172763,256786,3720284,0
50182,"Pace, the Suburban Bus Division of the Regional Transportation Authority",Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,Alliance,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,10,12,59820,0,750848,42560,63259,916487,0
50182,"Pace, the Suburban Bus Division of the Regional Transportation Authority",Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,303 CAB,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,101,12,249763,0,5634791,308939,459190,6652683,0
50182,"Pace, the Suburban Bus Division of the Regional Transportation Authority",Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,Blue Ribbon Taxi,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,53,12,341269,0,7984178,437086,649661,9412194,0
50183,City of Valparaiso,Reduced Reporter,Urban,CB,PT,Entity that Does Not Report to NTD,Royal Excursion,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,6,12,280445,0,1144356,0,318841,1743642,0
50183,City of Valparaiso,Reduced Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,Royal Excursion,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,6,12,199346,0,748412,0,262112,1209870,0
50186,Lawrence County Port Authority,Reduced Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Lawrence County CAO,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,N,N,,In This Report,,Buyer,13,12,142032,0,523733,0,25686,691451,0
50186,Lawrence County Port Authority,Reduced Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,Lawrence County CAO,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,N,N,,In This Report,,Buyer,7,12,2576,0,542284,0,40408,585268,0
50191,Mid-Ohio Regional Planning Commission,Full Reporter,Urban,VP,PT,Entity that Does Not Report to NTD,Enterprise,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,23,12,185564,68282,105168,161018,285583,805615,0
50193,Michigan Department of Transportation,Full Reporter,Urban,VP,PT,Entity that Does Not Report to NTD,Enterprise Holdings,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,172,12,1553516,425138,1287039,1543060,27553,4836306,0
50194,Boone County Council on Aging,Reduced Reporter,Urban,DR,DO,50058,Rockford Mass Transit District,The Reporter is the Seller,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,Y,N,,In This Report,Is a Public Entity,Buyer,5,12,16447,0,564822,0,0,581269,0
50198,Medina County,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,Ace taxi,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,5,12,0,0,250439,15710,44091,310240,0
50200,County of Warren,Reduced Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Universal Transportation System,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,13,12,91126,0,825498,45000,81708,1043332,0
50202,City of West Bend,Reduced Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Go Riteway,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,14,12,419623,0,768306,0,89183,1277112,0
50209,Central Indiana Regional Transportation Authority ,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,Royal Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,3,12,17895,0,792405,47544,121354,979198,0
50209,Central Indiana Regional Transportation Authority ,Full Reporter,Urban,VP,PT,Entity that Does Not Report to NTD,Enterprise Leasing Company of Indianapolis LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,18,12,281862,85195,81400,180871,188769,818097,0
50212,Stateline Mass Transit District,Separate Service,Urban,DR,PT,50058,Rockford Mass Transit District,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In Another Report,Is a Public Entity,Buyer,8,12,49471,0,1582373,0,225257,1857101,0
50515,University of Minnesota,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,First Transit - Minneapolis,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,19,12,0,0,6201891,133650,83930,6419471,0
50516,City of Plymouth,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,"First Transit, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,5,12,71732,0,1351482,60969,225897,1710080,60969
50516,City of Plymouth,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,"First Transit, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,13,12,311400,0,2409111,78139,811584,3610234,69079
50517,City of Maple Grove,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,"Midwest Paratransit Services, Inc.",The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,,,In This Report,,Buyer,9,12,74099,0,1503016,1310,69369,1647794,0
50517,City of Maple Grove,Full Reporter,Urban,MB,PT,50027,Metro Transit ,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,Y,The City provides the Maple Grove Transit Station and the Parkway Station.  Both sites are a park-and-ride facility with indoor waiting and transfer station. ,In Another Report,Is a Public Entity,Seller,15,12,521723,0,1334993,0,624316,2481032,0
