NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,Rail (Y/N),TOS,Segment ID,UZA,UZA Name,Segment Name,Begins At,Ends At,Length in Miles,Directionality,Segment Type,Peak Level of Service,Safe Operation,Statutory BRT,Shoulder Lane,Hours of SOV Prohibition,Hours of Prohibition Enforcement,Original Revenue Service Date,Agency Revenue Service Start Date,Out of Revenue Service Date,Months Operated in FY,Seasonal Operation,Claiming NTD ID,Claiming Agency Name,Claiming Mode,Claiming TOS
40086,Metropolitan Bus Authority,Full Reporter,Urban,MB,N,DO,72495,21,"San Juan, PR",Ponce de Leon Ave.,Olimpo St.,Guayama St.,4.0,One Way,B Exclusive busway separated from traffic by painted lines,F Stop and go,1.0,,N,168.0,168.0,1971-05-17 00:00:00,1971-05-17,,12,N,40086,Metropolitan Bus Authority,MB,DO
40086,Metropolitan Bus Authority,Full Reporter,Urban,MB,N,DO,72496,21,"San Juan, PR",Ponce de Leon Ave.,Guayama St.,Aguada St.,1.1,One Way,B Exclusive busway separated from traffic by painted lines,F Stop and go,1.0,,N,168.0,168.0,1973-08-03 00:00:00,1973-08-03,,12,N,40086,Metropolitan Bus Authority,MB,DO
40086,Metropolitan Bus Authority,Full Reporter,Urban,MB,N,DO,72499,21,"San Juan, PR",Munoz Rivera Ave.,Domingo Cabrera St.,Gonzalez St.,1.84,One Way,B Exclusive busway separated from traffic by painted lines,F Stop and go,1.0,,N,168.0,168.0,1991-09-18 00:00:00,1991-09-18,,12,N,40086,Metropolitan Bus Authority,MB,DO
40086,Metropolitan Bus Authority,Full Reporter,Urban,MB,N,DO,72500,21,"San Juan, PR",Del Tren St.,Dos Hermanos Bridge,Marina St.,2.7,One Way,B Exclusive busway separated from traffic by painted lines,F Stop and go,1.0,,N,168.0,168.0,1990-10-15 00:00:00,1990-10-15,,12,N,40086,Metropolitan Bus Authority,MB,DO
40086,Metropolitan Bus Authority,Full Reporter,Urban,MB,N,DO,72501,21,"San Juan, PR",Bolivia St.,Ponce de Leon Ave.,Corner Quisquella st.,0.6,One Way,B Exclusive busway separated from traffic by painted lines,F Stop and go,1.0,,N,168.0,168.0,1973-08-03 00:00:00,1973-08-03,,12,N,40086,Metropolitan Bus Authority,MB,DO
40094,Alternativa de Transporte Integrado ,Full Reporter,Urban,HR,Y,PT,73629,21,"San Juan, PR",Bayamon to Sagrado,Bayamon,Sagrado Coraton,10.31,Two Way,,,,,,0.0,0.0,2004-12-19 00:00:00,2004-12-19,,12,N,40094,Alternativa de Transporte Integrado ,HR,PT
40094,Alternativa de Transporte Integrado ,Full Reporter,Urban,MB,N,PT,72495,21,"San Juan, PR",Ponce de Leon Ave.,Olimpo St.,Guayama St.,4.0,One Way,B Exclusive busway separated from traffic by painted lines,F Stop and go,1.0,,N,168.0,168.0,1971-05-17 00:00:00,1991-09-18,,12,N,40086,Metropolitan Bus Authority,MB,DO
40094,Alternativa de Transporte Integrado ,Full Reporter,Urban,MB,N,PT,72500,21,"San Juan, PR",Del Tren St.,Dos Hermanos Bridge,Marina St.,2.7,One Way,B Exclusive busway separated from traffic by painted lines,F Stop and go,1.0,,N,168.0,168.0,1990-10-15 00:00:00,1990-10-15,,12,N,40086,Metropolitan Bus Authority,MB,DO
40094,Alternativa de Transporte Integrado ,Full Reporter,Urban,MB,N,PT,240855,21,"San Juan, PR",High Occupancy/Toll Lane- Toa Baja to Bayamon,Toa Baja PR-865 with PR 22,Bayamon PR-22 with PR-167,5.74,One Way,E Roadway lanes operated as an HO/T lane,C Limited Traffic,1.0,,N,48.0,48.0,2015-08-01 00:00:00,2015-08-01,,12,N,40094,Alternativa de Transporte Integrado ,MB,PT
40094,Alternativa de Transporte Integrado ,Full Reporter,Urban,MB,N,PT,240856,21,"San Juan, PR",Exclusive Lane- Rio Hondo to Cambija,Bayamon PR-22 with PR-167,Bayamon PR- 5 Sector Cambija,2.92,One Way,A Exclusive busway separated from traffic by physical barriers,A Free Flow,1.0,,N,168.0,168.0,2015-08-01 00:00:00,2015-08-01,,12,N,40094,Alternativa de Transporte Integrado ,MB,PT
40094,Alternativa de Transporte Integrado ,Full Reporter,Urban,MB,N,PT,242130,21,"San Juan, PR",High Occupancy/Toll Lane- San Juan to Caguas,San Juan- PR-21 with PR-18,Caguas- Caguas Norte Toll Station,9.7,One Way,E Roadway lanes operated as an HO/T lane,C Limited Traffic,1.0,,N,48.0,48.0,2021-12-20 00:00:00,2021-12-20,,12,N,40094,Alternativa de Transporte Integrado ,MB,PT
40138,Gwinnett County Board of Commissioners,Full Reporter,Urban,CB,N,PT,77988,9,"Atlanta, GA",I-75/85 Northbound,MP 249.09 William St Exit,MP 250.49 I-75/85 Brookwood Interchange,1.72,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,N,168.0,168.0,2001-11-01 00:00:00,2001-11-01,,12,N,40078,Cobb County,CB,PT
40138,Gwinnett County Board of Commissioners,Full Reporter,Urban,CB,N,PT,77990,9,"Atlanta, GA",I-75/85 Southbound,MP 250.42 I-75/85 Brookwood Interchange,MP 249.06 Williams St Exit,1.67,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,N,168.0,168.0,2001-11-01 00:00:00,2001-11-01,,12,N,40078,Cobb County,CB,PT
40138,Gwinnett County Board of Commissioners,Full Reporter,Urban,CB,N,PT,77994,9,"Atlanta, GA",I-85 HOV Northbound,MP 84.82 I-75/85 Brookwood Interchange,MP 103.56 HOV End Gwinnett,18.74,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,N,168.0,168.0,2001-11-01 00:00:00,2004-11-01,,12,N,40138,Gwinnett County Board of Commissioners,CB,PT
40138,Gwinnett County Board of Commissioners,Full Reporter,Urban,CB,N,PT,77995,9,"Atlanta, GA",I-85 HOV Southbound,MP 105.55 HOV Begin Gwinnett ,MP 84.72 I-75/85 Brookwood Interchange,20.83,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,N,168.0,168.0,2001-11-01 00:00:00,2001-11-01,,12,N,40138,Gwinnett County Board of Commissioners,CB,PT
40159,Regional Transportation Authority,Full Reporter,Urban,CR,Y,PT,78317,44,"Nashville-Davidson, TN",Music City Star East Corridor,31.4,0,31.4,Two Way,,,,,,0.0,0.0,2006-09-18 00:00:00,2006-09-18,,12,N,40159,Regional Transportation Authority,CR,PT
40175,Puerto Rico Maritime Transport Authority ,Full Reporter,Urban,FB,N,PT,73342,21,"San Juan, PR",CATANO-SAN JUAN,CATANO,SAN JUAN,1.38,One Way,,,,,,,,1960-08-01 00:00:00,2022-04-20,,12,N,40175,Puerto Rico Maritime Transport Authority ,FB,PT
40175,Puerto Rico Maritime Transport Authority ,Full Reporter,Urban,FB,N,PT,73343,21,"San Juan, PR",SAN JUAN-CATANO,SAN JUAN,CATANO,1.38,One Way,,,,,,,,1960-08-01 00:00:00,2022-04-20,,12,N,40175,Puerto Rico Maritime Transport Authority ,FB,PT
40175,Puerto Rico Maritime Transport Authority ,Full Reporter,Urban,FB,N,PT,241464,0,Puerto Rico Non-UZA,CEIBA - CULEBRA,CEIBA,CULEBRA,20.34,Two Way,,,,,,,,2018-10-09 00:00:00,2018-10-09,,12,N,40175,Puerto Rico Maritime Transport Authority ,FB,PT
40175,Puerto Rico Maritime Transport Authority ,Full Reporter,Urban,FB,N,PT,241465,0,Puerto Rico Non-UZA,CEIBA - VIEQUES,CEIBA,VIEQUES,4.82,Two Way,,,,,,,,2018-10-09 00:00:00,2018-10-09,,12,N,40175,Puerto Rico Maritime Transport Authority ,FB,PT
40175,Puerto Rico Maritime Transport Authority ,Full Reporter,Urban,FB,N,PT,241945,0,Puerto Rico Non-UZA,Ceiba - Culebra #2,Ceiba,Culebra,2.56,Two Way,,,,,,,,2009-07-01 00:00:00,2009-07-01,,12,N,40175,Puerto Rico Maritime Transport Authority ,FB,PT
40175,Puerto Rico Maritime Transport Authority ,Full Reporter,Urban,FB,N,PT,241946,0,Puerto Rico Non-UZA,Ceiba - Vieques,Ceiba,Vieques,2.35,Two Way,,,,,,,,2009-07-01 00:00:00,2009-07-01,,12,N,40175,Puerto Rico Maritime Transport Authority ,FB,PT
40232,Central Florida Commuter Rail,Full Reporter,Urban,CR,Y,PT,240444,32,"Orlando, FL",Central Florida Commuter Rail,Debary,Sand Lake,31.77,Two Way,,,,,,,,2014-05-01 00:00:00,2014-05-19,,12,N,40232,Central Florida Commuter Rail,CR,PT
40232,Central Florida Commuter Rail,Full Reporter,Urban,CR,Y,PT,241417,32,"Orlando, FL",Central Florida Commuter Rail - Phase II South,Sand Lake,Poinciana,17.2,Two Way,,,,,,,,2018-07-30 00:00:00,2018-07-30,,12,N,40232,Central Florida Commuter Rail,CR,PT
42000,Atlanta-Region Transit Link Authority,Full Reporter,Urban,CB,N,PT,77986,9,"Atlanta, GA",I-20 Eastbound,MP 58.78 HOV Lane Begin Boulevard,MP 65.54 HOV Candler Rd,6.76,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,D Unstable flow,1.0,,N,168.0,168.0,1994-12-31 00:00:00,2020-07-01,,12,N,40022,Metropolitan Atlanta Rapid Transit Authority,MB,DO
42000,Atlanta-Region Transit Link Authority,Full Reporter,Urban,CB,N,PT,77987,9,"Atlanta, GA",I-20 Westbound,MP 66.93 HOV Lane Begin Columbia Dr.,MP 65.53 HOV Candler,1.4,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,D Unstable flow,1.0,,N,168.0,168.0,2004-06-07 00:00:00,2020-07-01,,12,N,42000,Atlanta-Region Transit Link Authority,CB,PT
42000,Atlanta-Region Transit Link Authority,Full Reporter,Urban,CB,N,PT,77988,9,"Atlanta, GA",I-75/85 Northbound,MP 249.09 William St Exit,MP 250.49 I-75/85 Brookwood Interchange,1.72,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,N,168.0,168.0,2001-11-01 00:00:00,2001-11-01,,12,N,40078,Cobb County,CB,PT
42000,Atlanta-Region Transit Link Authority,Full Reporter,Urban,CB,N,PT,77989,9,"Atlanta, GA",I-75 Northbound,MP 250.49 I-75/85 Brookwood Interchange,MP 258.43 HOV end AKers Mill Rd,7.94,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,E Congestion,1.0,,N,168.0,168.0,1996-07-01 00:00:00,2020-07-01,,12,N,40078,Cobb County,CB,PT
42000,Atlanta-Region Transit Link Authority,Full Reporter,Urban,CB,N,PT,77990,9,"Atlanta, GA",I-75/85 Southbound,MP 250.42 I-75/85 Brookwood Interchange,MP 249.06 Williams St Exit,1.67,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,N,168.0,168.0,2001-11-01 00:00:00,2001-11-01,,12,N,40078,Cobb County,CB,PT
42000,Atlanta-Region Transit Link Authority,Full Reporter,Urban,CB,N,PT,77991,9,"Atlanta, GA",I-75 Southbound,MP 258.57 Atkers Mill Rd,MP 250.42 I-75/85 Brookwood Interchange,8.15,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,E Congestion,1.0,,N,168.0,168.0,1996-07-01 00:00:00,1996-07-01,,12,N,40078,Cobb County,CB,PT
42000,Atlanta-Region Transit Link Authority,Full Reporter,Urban,CB,N,PT,77992,9,"Atlanta, GA",I-75 Southbound,MP 246.22 Capital Ave,MP 239 HOV end Aviation Blvd,7.69,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,D Unstable flow,1.0,,N,168.0,168.0,2004-06-07 00:00:00,2020-07-01,,12,N,42000,Atlanta-Region Transit Link Authority,CB,PT
42000,Atlanta-Region Transit Link Authority,Full Reporter,Urban,CB,N,PT,77993,9,"Atlanta, GA",I-75 Northbound,MP 238.43 HOV Lane Begin (I-285S),MP 246.21 Capitol Ave,8.22,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,N,168.0,168.0,2004-06-07 00:00:00,2020-07-01,,12,N,42000,Atlanta-Region Transit Link Authority,CB,PT
42000,Atlanta-Region Transit Link Authority,Full Reporter,Urban,CB,N,PT,77994,9,"Atlanta, GA",I-85 HOV Northbound,MP 84.82 I-75/85 Brookwood Interchange,MP 103.56 HOV End Gwinnett,18.74,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,N,168.0,168.0,2001-11-01 00:00:00,2004-11-01,,12,N,40138,Gwinnett County Board of Commissioners,CB,PT
42000,Atlanta-Region Transit Link Authority,Full Reporter,Urban,CB,N,PT,77995,9,"Atlanta, GA",I-85 HOV Southbound,MP 105.55 HOV Begin Gwinnett ,MP 84.72 I-75/85 Brookwood Interchange,20.83,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,N,168.0,168.0,2001-11-01 00:00:00,2001-11-01,,12,N,40138,Gwinnett County Board of Commissioners,CB,PT
42000,Atlanta-Region Transit Link Authority,Full Reporter,Urban,CB,N,PT,78026,9,"Atlanta, GA",I-20 Westbound,MP 65.53 HOV Candler,MP 58.78 HOV Boulevard,6.75,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,D Unstable flow,1.0,,N,168.0,168.0,1994-12-31 00:00:00,1994-12-31,,12,N,40022,Metropolitan Atlanta Rapid Transit Authority,MB,DO
42000,Atlanta-Region Transit Link Authority,Full Reporter,Urban,CB,N,PT,78027,9,"Atlanta, GA",I-20 Eastbound,MP 65.54 HOV Candler Rd,MP 66.90 HOV Columbia,1.36,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,D Unstable flow,1.0,,N,168.0,168.0,2004-06-07 00:00:00,2020-07-01,,12,N,42000,Atlanta-Region Transit Link Authority,CB,PT
44929,City of Fort Lauderdale,Full Reporter,Urban,FB,N,PT,240694,4,"Miami--Fort Lauderdale, FL",Riverwalk Water Trolley,Esplanade Park,Stranahan House,0.8,Two Way,,,,,,,,2014-10-18 00:00:00,2014-10-18,,12,N,44929,City of Fort Lauderdale,FB,PT
50003,City of Kenosha,Full Reporter,Urban,SR,Y,DO,73329,256,"Kenosha, WI",Kenosha Streetcar,55th St. and 1st,54th St. and 8th,0.63,One Way,,,,,,0.0,0.0,2000-06-17 00:00:00,2000-06-17,,12,N,50003,City of Kenosha,SR,DO
50003,City of Kenosha,Full Reporter,Urban,SR,Y,DO,73330,256,"Kenosha, WI",Kenosha Streetcar,56th St. and 1st,55th St. and 1st,0.19,One Way,,,,,,0.0,0.0,2000-06-17 00:00:00,2000-06-17,,12,N,50003,City of Kenosha,SR,DO
50003,City of Kenosha,Full Reporter,Urban,SR,Y,DO,73331,256,"Kenosha, WI",Kenosha Streetcar,54th St. and 8th,56th St. and 11th,0.29,One Way,,,,,,0.0,0.0,2000-06-17 00:00:00,2000-06-17,,12,N,50003,City of Kenosha,SR,DO
50003,City of Kenosha,Full Reporter,Urban,SR,Y,DO,73332,256,"Kenosha, WI",Kenosha Streetcar,56th St. and 11th,56th St. and 1st,0.63,One Way,,,,,,0.0,0.0,2000-06-17 00:00:00,2000-06-17,,12,N,50003,City of Kenosha,SR,DO
50005,City of Madison,Full Reporter,Urban,MB,N,DO,72481,92,"Madison, WI",University Av Bus Lane,Frances St,Lorch Ct,0.76,One Way,B Exclusive busway separated from traffic by painted lines,D Unstable flow,1.0,,,168.0,168.0,1987-01-01 00:00:00,1987-01-01,,12,N,50005,City of Madison,MB,DO
50005,City of Madison,Full Reporter,Urban,MB,N,DO,72482,92,"Madison, WI",Mineral Point Rd,Whitney Way,High Point Rd,2.42,Two Way,B Exclusive busway separated from traffic by painted lines,D Unstable flow,1.0,,,168.0,168.0,1990-01-01 00:00:00,1990-01-01,,12,N,50005,City of Madison,MB,DO
50005,City of Madison,Full Reporter,Urban,MB,N,DO,72484,92,"Madison, WI",Fish Hatchery Rd,Beltline Hwy,High Ridge Tr,1.46,Two Way,B Exclusive busway separated from traffic by painted lines,D Unstable flow,1.0,,,168.0,168.0,1990-01-01 00:00:00,1990-01-01,,12,N,50005,City of Madison,MB,DO
50005,City of Madison,Full Reporter,Urban,MB,N,DO,72485,92,"Madison, WI",State Street Mall,Mifflin/Carroll & State,Lake St,0.53,Two Way,B Exclusive busway separated from traffic by painted lines,D Unstable flow,1.0,,,168.0,168.0,1982-01-01 00:00:00,1982-01-01,,12,N,50005,City of Madison,MB,DO
50005,City of Madison,Full Reporter,Urban,MB,N,DO,72486,92,"Madison, WI",Capitol Square,Main St & Carroll St,Carroll St & Main St,0.6,One Way,B Exclusive busway separated from traffic by painted lines,D Unstable flow,1.0,,,168.0,168.0,1982-01-01 00:00:00,1982-01-01,,12,N,50005,City of Madison,MB,DO
50005,City of Madison,Full Reporter,Urban,MB,N,DO,72487,92,"Madison, WI",Jenifer St Bus & Bike way,Williamson St,Jenifer St,0.05,Two Way,B Exclusive busway separated from traffic by painted lines,D Unstable flow,1.0,,,168.0,168.0,1990-01-01 00:00:00,1990-01-01,,12,N,50005,City of Madison,MB,DO
50005,City of Madison,Full Reporter,Urban,MB,N,DO,72488,92,"Madison, WI",South Park St,C & NW RR Tracks,Badger Rd,0.58,Two Way,B Exclusive busway separated from traffic by painted lines,D Unstable flow,1.0,,,168.0,168.0,1990-01-01 00:00:00,1990-01-01,,12,N,50005,City of Madison,MB,DO
50005,City of Madison,Full Reporter,Urban,MB,N,DO,242585,92,"Madison, WI",W Badger Rd,200 feet east of Park St,South Transfer Driveway,0.09,One Way,B Exclusive busway separated from traffic by painted lines,D Unstable flow,1.0,,N,168.0,168.0,2023-01-01 00:00:00,2023-01-01,,12,N,50005,City of Madison,MB,DO
50005,City of Madison,Full Reporter,Urban,MB,N,DO,242586,92,"Madison, WI",S Pleasant View Rd,Ancient Oak Ln,Flagstone Dr,1.23,One Way,B Exclusive busway separated from traffic by painted lines,D Unstable flow,1.0,,N,168.0,168.0,2023-01-01 00:00:00,2023-01-01,,12,N,50005,City of Madison,MB,DO
50005,City of Madison,Full Reporter,Urban,MB,N,DO,242587,92,"Madison, WI",W Washington Av,Bedford St,Broom St,0.27,One Way,B Exclusive busway separated from traffic by painted lines,D Unstable flow,1.0,,N,168.0,168.0,2023-01-01 00:00:00,2023-01-01,,12,N,50005,City of Madison,MB,DO
50005,City of Madison,Full Reporter,Urban,MB,N,DO,242589,92,"Madison, WI",Park St,Olin Av,Erin St,0.48,One Way,B Exclusive busway separated from traffic by painted lines,D Unstable flow,1.0,,N,10.0,10.0,2023-11-17 00:00:00,2023-11-17,,1,N,50005,City of Madison,MB,DO
50005,City of Madison,Full Reporter,Urban,MB,N,DO,242771,92,"Madison, WI",Gammon Rd North,Mineral Point Rd,Tree Ln,0.33,Two Way,B Exclusive busway separated from traffic by painted lines,D Unstable flow,1.0,,N,168.0,168.0,1990-01-01 00:00:00,1990-01-01,,12,N,50005,City of Madison,MB,DO
50005,City of Madison,Full Reporter,Urban,MB,N,DO,242772,92,"Madison, WI",Gammon Rd South,Beltline Hwy,Mineral Point Rd,0.43,One Way,B Exclusive busway separated from traffic by painted lines,D Unstable flow,1.0,,N,168.0,168.0,1990-01-01 00:00:00,1990-01-01,,12,N,50005,City of Madison,MB,DO
50008,Milwaukee County,Full Reporter,Urban,MB,N,PT,242536,35,"Milwaukee, WI",CN1 EB Hawley - 8th,Bluemound Ave and Hawley Road,Wisconsin Ave and 8th Street,3.29,One Way,B Exclusive busway separated from traffic by painted lines,C Limited Traffic,1.0,,N,168.0,168.0,2023-06-04 00:00:00,2023-06-04,,7,N,50008,Milwaukee County,MB,PT
50008,Milwaukee County,Full Reporter,Urban,MB,N,PT,242552,35,"Milwaukee, WI",CN1 EB 2nd - Van Buren,Plankinton Ave & Wisconsin Ave,Van Buren,0.42,One Way,B Exclusive busway separated from traffic by painted lines,C Limited Traffic,1.0,,N,168.0,168.0,2023-06-04 00:00:00,2023-06-04,,7,N,50008,Milwaukee County,MB,PT
50008,Milwaukee County,Full Reporter,Urban,MB,N,PT,242553,35,"Milwaukee, WI",CN1 WB Cass - 2nd,Cass Street & Wisconsin Ave,2nd Street & Wisconsin,0.57,One Way,B Exclusive busway separated from traffic by painted lines,C Limited Traffic,1.0,,N,168.0,168.0,2023-06-04 00:00:00,2023-06-04,,7,N,50008,Milwaukee County,MB,PT
50008,Milwaukee County,Full Reporter,Urban,MB,N,PT,242554,35,"Milwaukee, WI",CN1 WB 8th - Hawley,8th Street & Wisconsin Ave,Hawley Road & Bluemound Ave,3.3,One Way,B Exclusive busway separated from traffic by painted lines,C Limited Traffic,1.0,,N,168.0,168.0,2023-06-04 00:00:00,2023-06-04,,7,N,50008,Milwaukee County,MB,PT
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,MB,N,DO,72434,30,"Cincinnati, OH--KY",Government Square,Fifth & Walnut Streets,Fifth & Main Streets,0.1,One Way,A Exclusive busway separated from traffic by physical barriers,D Unstable flow,1.0,,,168.0,168.0,,,,12,N,50012,Southwest Ohio Regional Transit Authority,MB,DO
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,HR,Y,DO,73054,25,"Cleveland, OH",East 55th to Windermere,East 55th,Windermere,5.22,Two Way,,,,,,0.0,0.0,,,,12,N,50015,The Greater Cleveland Regional Transit Authority,HR,DO
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,HR,Y,DO,73059,25,"Cleveland, OH",Tower City to Hopkins Airport,Tower City,Hopkins Airport,11.21,Two Way,,,,,,0.0,0.0,,,,12,N,50015,The Greater Cleveland Regional Transit Authority,HR,DO
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,HR,Y,DO,73060,25,"Cleveland, OH",Tower City to East 55th,Tower City,East 55th,2.61,Two Way,,,,,,0.0,0.0,,,,12,N,50015,The Greater Cleveland Regional Transit Authority,HR,DO
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,LR,Y,DO,73055,25,"Cleveland, OH",Tower City to Shaker Square,Shaker Square,Tower City,5.98,Two Way,,,,,,0.0,0.0,,,,12,N,50015,The Greater Cleveland Regional Transit Authority,LR,DO
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,LR,Y,DO,73056,25,"Cleveland, OH",Shaker Square to Green Road,Green Road,Shaker Square,3.75,Two Way,,,,,,0.0,0.0,,,,12,N,50015,The Greater Cleveland Regional Transit Authority,LR,DO
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,LR,Y,DO,73057,25,"Cleveland, OH",Shaker Square to Warrensville,Warrensville Road,Shaker Square,3.25,Two Way,,,,,,0.0,0.0,,,,12,N,50015,The Greater Cleveland Regional Transit Authority,LR,DO
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,LR,Y,DO,73058,25,"Cleveland, OH",Water Front Line,Tower City,South Harbor,2.21,Two Way,,,,,,0.0,0.0,1996-07-10 00:00:00,,,12,N,50015,The Greater Cleveland Regional Transit Authority,LR,DO
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,MB,N,DO,76968,25,"Cleveland, OH",St. Clair - West,W. 3rd,E. 13th,0.67,One Way,B Exclusive busway separated from traffic by painted lines,D Unstable flow,1.0,,,25.0,25.0,2005-11-05 00:00:00,2005-11-05,,12,N,50015,The Greater Cleveland Regional Transit Authority,MB,DO
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,MB,N,DO,76969,25,"Cleveland, OH",Superior ROW - West,W. 3rd,E. 18th,0.93,One Way,B Exclusive busway separated from traffic by painted lines,D Unstable flow,1.0,,,120.0,120.0,2005-07-20 00:00:00,2005-07-20,,12,N,50015,The Greater Cleveland Regional Transit Authority,MB,DO
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,MB,N,DO,76970,25,"Cleveland, OH",Superior ROW - East,E. 18th,W. 3rd,0.93,One Way,B Exclusive busway separated from traffic by painted lines,D Unstable flow,1.0,,,120.0,120.0,2005-07-20 00:00:00,2005-07-20,,12,N,50015,The Greater Cleveland Regional Transit Authority,MB,DO
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,MB,N,DO,76971,25,"Cleveland, OH",St. Clair - East,E. 13th,W. 3rd,0.67,One Way,B Exclusive busway separated from traffic by painted lines,D Unstable flow,1.0,,,25.0,25.0,2005-11-05 00:00:00,2005-11-05,,12,N,50015,The Greater Cleveland Regional Transit Authority,MB,DO
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,RB,N,DO,78631,25,"Cleveland, OH",E. 107 - Windermere - BRT,E. 107,Windermere,2.7,One Way,F Roadway used by mixed traffic that is part of a bus rapid transit route.,E Congestion,1.0,Y,,1.0,1.0,2008-10-24 00:00:00,2008-10-24,,12,N,50015,The Greater Cleveland Regional Transit Authority,RB,DO
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,RB,N,DO,78632,25,"Cleveland, OH",Windermere - E. 107 - BRT,Windermere,E. 107,2.7,One Way,F Roadway used by mixed traffic that is part of a bus rapid transit route.,E Congestion,1.0,Y,,1.0,1.0,2008-10-24 00:00:00,2008-10-24,,12,N,50015,The Greater Cleveland Regional Transit Authority,RB,DO
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,RB,N,DO,78633,25,"Cleveland, OH",Public Square - E. 107 - BRT,W. Roadway,E. 107,4.37,One Way,B Exclusive busway separated from traffic by painted lines,D Unstable flow,1.0,Y,,168.0,168.0,2008-10-24 00:00:00,2008-10-24,,12,N,50015,The Greater Cleveland Regional Transit Authority,RB,DO
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,RB,N,DO,79434,25,"Cleveland, OH",E.107 - Public Square -BRT,E. 107,W. Roadway,4.37,One Way,B Exclusive busway separated from traffic by painted lines,D Unstable flow,1.0,Y,,168.0,168.0,2008-10-24 00:00:00,2008-10-24,,12,N,50015,The Greater Cleveland Regional Transit Authority,RB,DO
50016,Central Ohio Transit Authority,Full Reporter,Urban,MB,N,DO,241749,36,"Columbus, OH",High Street,Spring Street,Main Street,0.7,Two Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,N,20.0,4.0,2019-01-01 00:00:00,2019-01-01,,12,N,50016,Central Ohio Transit Authority,MB,DO
50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,TB,N,DO,73406,59,"Dayton, OH",Route 7 South OWM Woodman,Woodman,Woodman,0.14,One Way,,,,,,0.0,0.0,,,,12,N,50017,Greater Dayton Regional Transit Authority,TB,DO
50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,TB,N,DO,73407,59,"Dayton, OH",Route 8 North OWM Monument,Monument (Ludlow),First (Salem),1.06,One Way,,,,,,0.0,0.0,,,,12,N,50017,Greater Dayton Regional Transit Authority,TB,DO
50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,TB,N,DO,73408,59,"Dayton, OH",Route 8 North TWM Salem,Salem (First),Salem (Fairgreen),4.69,Two Way,,,,,,0.0,0.0,,,,12,N,50017,Greater Dayton Regional Transit Authority,TB,DO
50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,TB,N,DO,73409,59,"Dayton, OH",Route 5 North OWM Valley,Valley (Troy),Bickmore,4.15,One Way,,,,,,0.0,0.0,,,,12,N,50017,Greater Dayton Regional Transit Authority,TB,DO
