NTD ID,Agency Name,Reporter Type,Group Plan Sponsor NTDID,Group Plan Sponsor Name,Reporting Module,Mode,TOS,Element Type,Element Name,Element Count,Lane Miles,Track Miles,Pre 1940,1940's,1950's,1960's,1970's,1980's,1990's,2000's,2010's,2020's,Expected Service Years,Percent Agency Capital Responsibility,Allocation Units,Separate Asset Flag,Shared Capital Responsibility Other Party,Notes
40040,Jacksonville Transportation Authority,Full Reporter: Operating,,,Urban,MG,DO,Power and Signal,Third Rail/Power Distribution,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,5.0,100.0,Percent,,,
40040,Jacksonville Transportation Authority,Full Reporter: Operating,,,Urban,MG,DO,Power and Signal,Train Control & Signaling,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,20.0,100.0,Percent,,,
40040,Jacksonville Transportation Authority,Full Reporter: Operating,,,Urban,MG,DO,Track,Curve – Revenue Service,,,1.71,,,,,,,,,,,50.0,100.0,,,,
40040,Jacksonville Transportation Authority,Full Reporter: Operating,,,Urban,MG,DO,Track,Non-Revenue Service,,,0.23,,,,,,,,,,,50.0,100.0,,,,
40040,Jacksonville Transportation Authority,Full Reporter: Operating,,,Urban,MG,DO,Track,Revenue Track – No Capital Replacement Responsibility,,,0.0,,,,,,,,,,,50.0,,,,,
40040,Jacksonville Transportation Authority,Full Reporter: Operating,,,Urban,MG,DO,Track,Tangent – Revenue Service,,,3.46,,,,,,,,,,,50.0,100.0,,,,
40041,Hillsborough Area Regional Transit Authority,Full Reporter: Operating,,,Urban,MB,DO,Lane Miles,Controlled Access High Intensity Busway,,1.1,,,,,,,,,,,,,,,,,
40041,Hillsborough Area Regional Transit Authority,Full Reporter: Operating,,,Urban,SR,DO,Guideway,At-Grade/Ballast (including expressway),,,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,30.0,0.0,Track Miles,,City of Tampa 100%,
40041,Hillsborough Area Regional Transit Authority,Full Reporter: Operating,,,Urban,SR,DO,Guideway,At-Grade/In-Street/Embedded,,,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.0,30.0,0.0,Track Miles,,City of Tampa 100%,
40041,Hillsborough Area Regional Transit Authority,Full Reporter: Operating,,,Urban,SR,DO,Track,Track Under Performance Restriction,,,0.0,,,,,,,,,,,,,Track Miles,,,
40041,Hillsborough Area Regional Transit Authority,Full Reporter: Operating,,,Urban,SR,DO,Power and Signal,Overhead Contact System/Power Distribution,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,30.0,0.0,Percent,,City of Tampa 100%,
40041,Hillsborough Area Regional Transit Authority,Full Reporter: Operating,,,Urban,SR,DO,Power and Signal,Substation Building,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,30.0,0.0,Quantity,,City of Tampa 100%,
40041,Hillsborough Area Regional Transit Authority,Full Reporter: Operating,,,Urban,SR,DO,Power and Signal,Substation Equipment,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,30.0,0.0,Percent,,City of Tampa 100%,"1. Installed a new substation transformer in the North Substation at a cost of $79,000
2. Overhauled Station #4 Cadrecha Track Switch"
40041,Hillsborough Area Regional Transit Authority,Full Reporter: Operating,,,Urban,SR,DO,Track,Curve – Revenue Service,,,0.83,,,,,,,,,,,30.0,0.0,,,City of Tampa 100%,
40041,Hillsborough Area Regional Transit Authority,Full Reporter: Operating,,,Urban,SR,DO,Track,Grade Crossings,23.0,,,,,,,,,,,,,30.0,0.0,,,City of Tampa 100%,
40041,Hillsborough Area Regional Transit Authority,Full Reporter: Operating,,,Urban,SR,DO,Track,Non-Revenue Service,,,0.04,,,,,,,,,,,30.0,0.0,,,City of Tampa 100%,
40041,Hillsborough Area Regional Transit Authority,Full Reporter: Operating,,,Urban,SR,DO,Track,Revenue Track – No Capital Replacement Responsibility,,,3.46,,,,,,,,,,,30.0,,,,City of Tampa 100%,
40041,Hillsborough Area Regional Transit Authority,Full Reporter: Operating,,,Urban,SR,DO,Track,Single Crossover,1.0,,,,,,,,,,,,,30.0,0.0,,,CSX 100%,
40041,Hillsborough Area Regional Transit Authority,Full Reporter: Operating,,,Urban,SR,DO,Track,Single Turnout,14.0,,,,,,,,,,,,,30.0,0.0,,,City of Tampa 100%,
40041,Hillsborough Area Regional Transit Authority,Full Reporter: Operating,,,Urban,SR,DO,Track,Tangent – Revenue Service,,,2.63,,,,,,,,,,,30.0,0.0,,,City of Tampa 100%,
40042,Birmingham-Jefferson County Transit Authority,Full Reporter: Operating,,,Urban,RB,DO,Lane Miles,Exclusive Fixed Guideway,,11.5,,,,,,,,,,,,,,,,,
40077,South Florida Regional Transportation Authority,Full Reporter: Operating,,,Urban,CR,PT,Guideway,At-Grade/Ballast (including expressway),,,146.53,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,Percent,N,,
40077,South Florida Regional Transportation Authority,Full Reporter: Operating,,,Urban,CR,PT,Guideway,At-Grade/In-Street/Embedded,,,0.0,3.0,0.0,0.0,0.0,0.0,10.0,7.0,65.0,15.0,0.0,100.0,100.0,Percent,N,,
40077,South Florida Regional Transportation Authority,Full Reporter: Operating,,,Urban,CR,PT,Guideway,Elevated/Concrete,,,2.0,63.0,0.0,13.0,11.0,10.0,3.0,0.0,0.0,0.0,0.0,100.0,100.0,Percent,N,,
40077,South Florida Regional Transportation Authority,Full Reporter: Operating,,,Urban,CR,PT,Guideway,Elevated/Steel Viaduct or Bridge,,,0.97,91.0,0.0,1.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,100.0,100.0,Percent,N,,
40077,South Florida Regional Transportation Authority,Full Reporter: Operating,,,Urban,CR,PT,Track,Track Under Performance Restriction,,,0.23,,,,,,,,,,,,,Track Miles,N,,
40077,South Florida Regional Transportation Authority,Full Reporter: Operating,,,Urban,CR,PT,Power and Signal,Train Control & Signaling,,,,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,15.0,100.0,Percent,N,,
40077,South Florida Regional Transportation Authority,Full Reporter: Operating,,,Urban,CR,PT,Track,Grade Crossings,72.0,,,,,,,,,,,,,25.0,100.0,,N,,
40077,South Florida Regional Transportation Authority,Full Reporter: Operating,,,Urban,CR,PT,Track,Non-Revenue Service,,,8.2,,,,,,,,,,,30.0,100.0,,N,,
40077,South Florida Regional Transportation Authority,Full Reporter: Operating,,,Urban,CR,PT,Track,Single Turnout,175.0,,,,,,,,,,,,,25.0,100.0,,N,,
40077,South Florida Regional Transportation Authority,Full Reporter: Operating,,,Urban,CR,PT,Track,Tangent – Revenue Service,,,141.3,,,,,,,,,,,30.0,100.0,,N,,
40078,Cobb County,Full Reporter: Operating,,,Urban,CB,PT,Lane Miles,Controlled Access High Intensity Busway,,19.5,,,,,,,,,,,,,,,,,
40086,Metropolitan Bus Authority,Full Reporter: Operating,,,Urban,MB,DO,Lane Miles,Exclusive Fixed Guideway,,16.3,,,,,,,,,,,,,,,,,
40094,Alternativa de Transporte Integrado ,Full Reporter: Operating,,,Urban,HR,PT,Guideway,At-Grade/Ballast (including expressway),,,10.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,40.0,100.0,Percent,,,
40094,Alternativa de Transporte Integrado ,Full Reporter: Operating,,,Urban,HR,PT,Guideway,Below-Grade/Bored or Blasted Tunnel,,,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,40.0,100.0,Percent,,,
40094,Alternativa de Transporte Integrado ,Full Reporter: Operating,,,Urban,HR,PT,Guideway,Below-Grade/Cut-and-Cover Tunnel,,,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,40.0,100.0,Percent,,,
40094,Alternativa de Transporte Integrado ,Full Reporter: Operating,,,Urban,HR,PT,Guideway,Below-Grade/Retained Cut,,,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,40.0,100.0,Percent,,,
40094,Alternativa de Transporte Integrado ,Full Reporter: Operating,,,Urban,HR,PT,Guideway,Elevated/Concrete,,,11.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,40.0,100.0,Percent,,,
40094,Alternativa de Transporte Integrado ,Full Reporter: Operating,,,Urban,HR,PT,Guideway,Elevated/Retained Fill,,,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,40.0,100.0,Percent,,,
40094,Alternativa de Transporte Integrado ,Full Reporter: Operating,,,Urban,HR,PT,Track,Track Under Performance Restriction,,,0.39,,,,,,,,,,,,,Track Miles,,,
40094,Alternativa de Transporte Integrado ,Full Reporter: Operating,,,Urban,HR,PT,Power and Signal,Substation Building,23.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,30.0,100.0,Percent,,,
40094,Alternativa de Transporte Integrado ,Full Reporter: Operating,,,Urban,HR,PT,Power and Signal,Substation Equipment,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,30.0,100.0,Percent,,,
40094,Alternativa de Transporte Integrado ,Full Reporter: Operating,,,Urban,HR,PT,Power and Signal,Third Rail/Power Distribution,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,30.0,100.0,Percent,,,
40094,Alternativa de Transporte Integrado ,Full Reporter: Operating,,,Urban,HR,PT,Power and Signal,Train Control & Signaling,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,30.0,100.0,Percent,,,
40094,Alternativa de Transporte Integrado ,Full Reporter: Operating,,,Urban,HR,PT,Track,Curve – Revenue Service,,,8.98,,,,,,,,,,,40.0,100.0,,,,
40094,Alternativa de Transporte Integrado ,Full Reporter: Operating,,,Urban,HR,PT,Track,Double Crossover,7.0,,,,,,,,,,,,,40.0,100.0,,,,
40094,Alternativa de Transporte Integrado ,Full Reporter: Operating,,,Urban,HR,PT,Track,Non-Revenue Service,,,4.32,,,,,,,,,,,40.0,100.0,,,,
40094,Alternativa de Transporte Integrado ,Full Reporter: Operating,,,Urban,HR,PT,Track,Single Crossover,2.0,,,,,,,,,,,,,40.0,100.0,,,,
40094,Alternativa de Transporte Integrado ,Full Reporter: Operating,,,Urban,HR,PT,Track,Single Turnout,33.0,,,,,,,,,,,,,40.0,100.0,,,,
40094,Alternativa de Transporte Integrado ,Full Reporter: Operating,,,Urban,HR,PT,Track,Tangent – Revenue Service,,,11.63,,,,,,,,,,,40.0,100.0,,,,
40094,Alternativa de Transporte Integrado ,Full Reporter: Operating,,,Urban,MB,PT,Lane Miles,Exclusive Fixed Guideway,,15.3,,,,,,,,,,,,,,,,,
40138,Gwinnett County Board of Commissioners,Full Reporter: Operating,,,Urban,CB,PT,Lane Miles,Exclusive High-Intensity Busway,,43.0,,,,,,,,,,,,,,,,,
40159,Regional Transportation Authority,Full Reporter: Operating,,,Urban,CR,PT,Guideway,At-Grade/Ballast (including expressway),,,31.1,8.0,0.0,7.0,6.0,5.0,0.0,0.0,74.0,0.0,0.0,60.0,50.0,Percent,N,Nashville & Eastern RR,
40159,Regional Transportation Authority,Full Reporter: Operating,,,Urban,CR,PT,Guideway,Elevated/Concrete,,,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.36,0.0,0.0,75.0,50.0,Track Miles,N,Nashville & Eastern RR,
40159,Regional Transportation Authority,Full Reporter: Operating,,,Urban,CR,PT,Guideway,Elevated/Retained Fill,,,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.14,0.0,0.0,60.0,50.0,Track Miles,N,Nashville & Eastern RR,
40159,Regional Transportation Authority,Full Reporter: Operating,,,Urban,CR,PT,Guideway,Elevated/Steel Viaduct or Bridge,,,0.28,0.06,0.0,0.0,0.0,0.03,0.0,0.04,0.15,0.0,0.0,75.0,50.0,Track Miles,N,Nashville & Eastern RR,
40159,Regional Transportation Authority,Full Reporter: Operating,,,Urban,CR,PT,Track,Track Under Performance Restriction,,,0.5,,,,,,,,,,,,,Track Miles,N,,
40159,Regional Transportation Authority,Full Reporter: Operating,,,Urban,CR,PT,Power and Signal,Train Control & Signaling,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,25.0,50.0,Percent,N,Nashville & Eastern RR,
40159,Regional Transportation Authority,Full Reporter: Operating,,,Urban,CR,PT,Track,Curve – Revenue Service,,,5.67,,,,,,,,,,,15.0,50.0,,N,Nashville & Eastern RR,
40159,Regional Transportation Authority,Full Reporter: Operating,,,Urban,CR,PT,Track,Grade Crossings,48.0,,,,,,,,,,,,,12.0,50.0,,N,Nashville & Eastern RR,
40159,Regional Transportation Authority,Full Reporter: Operating,,,Urban,CR,PT,Track,Non-Revenue Service,,,0.7,,,,,,,,,,,15.0,50.0,,N,Nashville & Eastern RR,
40159,Regional Transportation Authority,Full Reporter: Operating,,,Urban,CR,PT,Track,Single Turnout,25.0,,,,,,,,,,,,,15.0,50.0,,N,Nashville & Eastern RR,
40159,Regional Transportation Authority,Full Reporter: Operating,,,Urban,CR,PT,Track,Tangent – Revenue Service,,,25.53,,,,,,,,,,,35.0,50.0,,N,Nashville & Eastern RR,
40232,Central Florida Commuter Rail,Full Reporter: Operating,,,Urban,CR,PT,Guideway,At-Grade/Ballast (including expressway),,,102.94,0.0,0.0,5.3,0.0,0.0,59.6,0.0,9.5,25.6,0.0,38.0,100.0,Percent,N,,
40232,Central Florida Commuter Rail,Full Reporter: Operating,,,Urban,CR,PT,Guideway,Elevated/Steel Viaduct or Bridge,,,0.48,4.7,0.0,12.2,12.8,8.1,0.0,1.0,0.0,61.2,0.0,82.0,100.0,Percent,N,,
40232,Central Florida Commuter Rail,Full Reporter: Operating,,,Urban,CR,PT,Track,Track Under Performance Restriction,,,3.0,,,,,,,,,,,,,Track Miles,N,,
40232,Central Florida Commuter Rail,Full Reporter: Operating,,,Urban,CR,PT,Power and Signal,Train Control & Signaling,,,,0.0,0.0,0.0,0.0,0.0,0.3,7.3,14.9,77.5,0.0,23.0,100.0,Percent,N,,
40232,Central Florida Commuter Rail,Full Reporter: Operating,,,Urban,CR,PT,Track,Curve – Revenue Service,,,27.46,,,,,,,,,,,35.0,100.0,,N,,
40232,Central Florida Commuter Rail,Full Reporter: Operating,,,Urban,CR,PT,Track,Grade Crossings,117.0,,,,,,,,,,,,,14.0,100.0,,N,,
40232,Central Florida Commuter Rail,Full Reporter: Operating,,,Urban,CR,PT,Track,Non-Revenue Service,,,8.83,,,,,,,,,,,38.0,100.0,,N,,
40232,Central Florida Commuter Rail,Full Reporter: Operating,,,Urban,CR,PT,Track,Single Crossover,26.0,,,,,,,,,,,,,30.0,100.0,,N,,
40232,Central Florida Commuter Rail,Full Reporter: Operating,,,Urban,CR,PT,Track,Single Turnout,46.0,,,,,,,,,,,,,30.0,100.0,,N,,
40232,Central Florida Commuter Rail,Full Reporter: Operating,,,Urban,CR,PT,Track,Tangent – Revenue Service,,,67.13,,,,,,,,,,,40.0,100.0,,N,,
42000,Atlanta-Region Transit Link Authority,Full Reporter: Operating,,,Urban,CB,PT,Lane Miles,Controlled Access High Intensity Busway,,0.0,,,,,,,,,,,,,,,N,,
42000,Atlanta-Region Transit Link Authority,Full Reporter: Operating,,,Urban,CB,PT,Lane Miles,Exclusive Fixed Guideway,,0.0,,,,,,,,,,,,,,,N,,
42000,Atlanta-Region Transit Link Authority,Full Reporter: Operating,,,Urban,CB,PT,Lane Miles,Exclusive High-Intensity Busway,,91.2,,,,,,,,,,,,,,,N,,
50003,City of Kenosha,Full Reporter: Operating,,,Urban,SR,DO,Guideway,At-Grade/In-Street/Embedded,,,1.9,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,40.0,100.0,Percent,,,
50003,City of Kenosha,Full Reporter: Operating,,,Urban,SR,DO,Track,Track Under Performance Restriction,,,1.7,,,,,,,,,,,,,Track Miles,,,
50003,City of Kenosha,Full Reporter: Operating,,,Urban,SR,DO,Power and Signal,Overhead Contact System/Power Distribution,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.0,100.0,Percent,,,
50003,City of Kenosha,Full Reporter: Operating,,,Urban,SR,DO,Power and Signal,Substation Building,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.0,100.0,Percent,,,
50003,City of Kenosha,Full Reporter: Operating,,,Urban,SR,DO,Power and Signal,Substation Equipment,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.0,100.0,Percent,,,
50003,City of Kenosha,Full Reporter: Operating,,,Urban,SR,DO,Track,Curve – Revenue Service,,,0.25,,,,,,,,,,,40.0,100.0,,,,
50003,City of Kenosha,Full Reporter: Operating,,,Urban,SR,DO,Track,Grade Crossings,14.0,,,,,,,,,,,,,40.0,100.0,,,,
50003,City of Kenosha,Full Reporter: Operating,,,Urban,SR,DO,Track,Non-Revenue Service,,,0.2,,,,,,,,,,,40.0,100.0,,,,
50003,City of Kenosha,Full Reporter: Operating,,,Urban,SR,DO,Track,Single Turnout,4.0,,,,,,,,,,,,,40.0,100.0,,,,
50003,City of Kenosha,Full Reporter: Operating,,,Urban,SR,DO,Track,Tangent – Revenue Service,,,1.45,,,,,,,,,,,40.0,100.0,,,,
50005,City of Madison,Full Reporter: Operating,,,Urban,MB,DO,Lane Miles,Exclusive Fixed Guideway,,13.7,,,,,,,,,,,,,,,,,
50008,Milwaukee County,Full Reporter: Operating,,,Urban,MB,PT,Lane Miles,Exclusive Fixed Guideway,,7.6,,,,,,,,,,,,,,,,,
50012,Southwest Ohio Regional Transit Authority,Full Reporter: Operating,,,Urban,MB,DO,Lane Miles,Exclusive Fixed Guideway,,0.1,,,,,,,,,,,,,,,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter: Operating,,,Urban,HR,DO,Guideway,At-Grade/Ballast (including expressway),,,35.49,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,80.0,100.0,Percent,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter: Operating,,,Urban,HR,DO,Guideway,Below-Grade/Cut-and-Cover Tunnel,,,0.8,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,80.0,100.0,Percent,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter: Operating,,,Urban,HR,DO,Guideway,Below-Grade/Retained Cut,,,4.2,0.0,0.0,0.0,0.0,60.0,10.0,10.0,10.0,10.0,0.0,80.0,100.0,Percent,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter: Operating,,,Urban,HR,DO,Guideway,Elevated/Retained Fill,,,1.7,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,80.0,100.0,Percent,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter: Operating,,,Urban,HR,DO,Guideway,Elevated/Steel Viaduct or Bridge,,,0.6,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,20.0,0.0,80.0,100.0,Percent,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter: Operating,,,Urban,HR,DO,Track,Track Under Performance Restriction,,,0.0,,,,,,,,,,,,,Track Miles,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter: Operating,,,Urban,HR,DO,Power and Signal,Overhead Contact System/Power Distribution,,,,0.0,0.0,0.0,10.0,40.0,20.0,20.0,10.0,0.0,0.0,50.0,100.0,Percent,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter: Operating,,,Urban,HR,DO,Power and Signal,Substation Building,14.0,,,0.0,0.0,0.0,0.0,10.0,20.0,20.0,10.0,10.0,30.0,50.0,100.0,Percent,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter: Operating,,,Urban,HR,DO,Power and Signal,Substation Equipment,,,,0.0,0.0,0.0,0.0,10.0,20.0,20.0,20.0,10.0,20.0,30.0,100.0,Percent,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter: Operating,,,Urban,HR,DO,Power and Signal,Train Control & Signaling,,,,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,40.0,100.0,Percent,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter: Operating,,,Urban,HR,DO,Track,Curve – Revenue Service,,,14.26,,,,,,,,,,,35.0,100.0,,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter: Operating,,,Urban,HR,DO,Track,Non-Revenue Service,,,4.82,,,,,,,,,,,70.0,100.0,,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter: Operating,,,Urban,HR,DO,Track,Single Crossover,68.0,,,,,,,,,,,,,15.0,100.0,,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter: Operating,,,Urban,HR,DO,Track,Single Turnout,71.0,,,,,,,,,,,,,15.0,100.0,,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter: Operating,,,Urban,HR,DO,Track,Tangent – Revenue Service,,,23.71,,,,,,,,,,,70.0,100.0,,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter: Operating,,,Urban,LR,DO,Guideway,At-Grade/Ballast (including expressway),,,6.9,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,80.0,100.0,Percent,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter: Operating,,,Urban,LR,DO,Guideway,At-Grade/In-Street/Embedded,,,9.1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,20.0,100.0,Percent,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter: Operating,,,Urban,LR,DO,Guideway,Below-Grade/Cut-and-Cover Tunnel,,,2.9,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,80.0,100.0,Percent,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter: Operating,,,Urban,LR,DO,Guideway,Elevated/Retained Fill,,,6.7,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,80.0,100.0,Percent,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter: Operating,,,Urban,LR,DO,Track,Track Under Performance Restriction,,,1.44,,,,,,,,,,,,,Track Miles,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter: Operating,,,Urban,LR,DO,Power and Signal,Overhead Contact System/Power Distribution,,,,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,50.0,100.0,Percent,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter: Operating,,,Urban,LR,DO,Power and Signal,Substation Building,4.0,,,0.0,0.0,0.0,0.0,20.0,20.0,20.0,10.0,30.0,0.0,50.0,100.0,Percent,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter: Operating,,,Urban,LR,DO,Power and Signal,Substation Equipment,,,,0.0,0.0,0.0,10.0,20.0,20.0,20.0,20.0,10.0,0.0,25.0,100.0,Percent,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter: Operating,,,Urban,LR,DO,Power and Signal,Train Control & Signaling,,,,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,40.0,100.0,Percent,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter: Operating,,,Urban,LR,DO,Track,Curve – Revenue Service,,,6.04,,,,,,,,,,,35.0,100.0,,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter: Operating,,,Urban,LR,DO,Track,Double Crossover,1.0,,,,,,,,,,,,,15.0,100.0,,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter: Operating,,,Urban,LR,DO,Track,Grade Crossings,25.0,,,,,,,,,,,,,10.0,100.0,,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter: Operating,,,Urban,LR,DO,Track,Single Crossover,41.0,,,,,,,,,,,,,15.0,100.0,,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter: Operating,,,Urban,LR,DO,Track,Single Turnout,8.0,,,,,,,,,,,,,15.0,100.0,,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter: Operating,,,Urban,LR,DO,Track,Tangent – Revenue Service,,,19.56,,,,,,,,,,,70.0,100.0,,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter: Operating,,,Urban,MB,DO,Lane Miles,Controlled Access High Intensity Busway,,3.2,,,,,,,,,,,,,,,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter: Operating,,,Urban,RB,DO,Lane Miles,Controlled Access High Intensity Busway,,5.4,,,,,,,,,,,,,,,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter: Operating,,,Urban,RB,DO,Lane Miles,Exclusive Fixed Guideway,,8.7,,,,,,,,,,,,,,,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter: Operating,,,Urban,RB,DO,Lane Miles,Exclusive High-Intensity Busway,,0.0,,,,,,,,,,,,,,,,,
50016,Central Ohio Transit Authority,Full Reporter: Operating/Building,,,Urban,MB,DO,Lane Miles,Controlled Access High Intensity Busway,,1.4,,,,,,,,,,,,,,,,,
50016,Central Ohio Transit Authority,Full Reporter: Operating/Building,,,Urban,MB,DO,Lane Miles,Exclusive Fixed Guideway,,0.0,,,,,,,,,,,,,,,,,
50016,Central Ohio Transit Authority,Full Reporter: Operating/Building,,,Urban,MB,DO,Lane Miles,Exclusive High-Intensity Busway,,0.0,,,,,,,,,,,,,,,,,
50017,Greater Dayton Regional Transit Authority,Full Reporter: Operating,,,Urban,TB,DO,Lane Miles,Exclusive Fixed Guideway,,125.7,,,,,,,,,,,,,,,,,
50027,Metro Transit ,Full Reporter: Operating,,,Urban,CR,PT,Guideway,At-Grade/Ballast (including expressway),,,70.83,70.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,Track Miles,N,BNSF Railway,BNSF Railway owns the track we operate on and has refused to provide Guideway blueprint information. This information was derived from high resolution aerial imagery and GIS digitization. 
50027,Metro Transit ,Full Reporter: Operating,,,Urban,CR,PT,Guideway,At-Grade/In-Street/Embedded,,,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,Track Miles,N,BNSF Railway,Panelized Grade Crossings. BNSF Railway owns the track we operate on and has refused to provide Guideway blueprint information. This information was derived from high resolution aerial imagery and GIS digitization. 
50027,Metro Transit ,Full Reporter: Operating,,,Urban,CR,PT,Guideway,Below-Grade/Retained Cut,,,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,Track Miles,N,BNSF Railway,BNSF Railway owns the track we operate on and has refused to provide Guideway blueprint information. This information was derived from high resolution aerial imagery and GIS digitization. 
50027,Metro Transit ,Full Reporter: Operating,,,Urban,CR,PT,Guideway,Elevated/Concrete,,,0.55,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,Track Miles,N,BNSF Railway,BNSF Railway owns the track we operate on and has refused to provide Guideway blueprint information. This information was derived from high resolution aerial imagery and GIS digitization. 
50027,Metro Transit ,Full Reporter: Operating,,,Urban,CR,PT,Guideway,Elevated/Retained Fill,,,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,Track Miles,N,BNSF Railway,BNSF Railway owns the track we operate on and has refused to provide Guideway blueprint information. This information was derived from high resolution aerial imagery and GIS digitization. 
