State/Parent NTD ID,NTD ID,Agency Name,Reporter Type,TAM Sponsor NTD ID,TAM Sponsor Name,Reporting Module,Mode,TOS,Facility Ownership,Less Than 200 Vehicles,Between 200 and 300 Vehicles,Greater than 300 Vehicles,Heavy Maintenance Facilities,Total Maintenance Facilities
,50413,Bay Area Transportation Authority,Reduced Reporter,5R03,Michigan Department of Transportation,Urban,MB,DO,Owned,0.63,0.0,0.0,0.0,0.63
5R01,50414,West Central Mass Transit District,Rural Reporter,5R01,Illinois Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
5R01,50414,West Central Mass Transit District,Rural Reporter,5R01,Illinois Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
5R01,50414,West Central Mass Transit District,Rural Reporter,5R01,Illinois Department of Transportation,Rural,DR,DO,Owned,,,,,0.0
5R05,50415,Greenville Transit System,Rural Reporter,5R05,Ohio Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
5R05,50415,Greenville Transit System,Rural Reporter,5R05,Ohio Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
5R05,50415,Greenville Transit System,Rural Reporter,5R05,Ohio Department of Transportation,Rural,DR,DO,Owned,,,,,1.0
5R03,50416,Mecosta Osceola Transit Authority,Rural Reporter,5R03,Michigan Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
5R03,50416,Mecosta Osceola Transit Authority,Rural Reporter,5R03,Michigan Department of Transportation,Rural,DR,DO,Owned,,,,,1.0
5R03,50416,Mecosta Osceola Transit Authority,Rural Reporter,5R03,Michigan Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
5R06,50418,City of Tomah,Rural Reporter,5R06,Wisconsin Department of Transportation,Rural,DR,PT,Facilities Owned by Public Agency,,,,,0.0
5R06,50418,City of Tomah,Rural Reporter,5R06,Wisconsin Department of Transportation,Rural,DR,PT,Facilities Owned by Service Provider,,,,,0.0
5R06,50418,City of Tomah,Rural Reporter,5R06,Wisconsin Department of Transportation,Rural,DR,PT,Facilities Leased by Public Agency,,,,,0.0
5R06,50418,City of Tomah,Rural Reporter,5R06,Wisconsin Department of Transportation,Rural,DR,PT,Facilities Leased by Service Provider,,,,,0.0
5R01,50420,Tazewell County,Rural Reporter,5R01,Illinois Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
5R01,50420,Tazewell County,Rural Reporter,5R01,Illinois Department of Transportation,Rural,DR,DO,Owned,,,,,1.0
5R01,50420,Tazewell County,Rural Reporter,5R01,Illinois Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
5R05,50421,Morgan County Transit,Rural Reporter,5R05,Ohio Department of Transportation,Rural,DR,DO,Owned,,,,,1.0
5R05,50421,Morgan County Transit,Rural Reporter,5R05,Ohio Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
5R05,50421,Morgan County Transit,Rural Reporter,5R05,Ohio Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
5R02,50422,Noble County Council on Aging ,Rural Reporter,5R02,Indiana Department of Transportation,Rural,DR,DO,Owned,,,,,1.0
5R02,50422,Noble County Council on Aging ,Rural Reporter,5R02,Indiana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
5R02,50422,Noble County Council on Aging ,Rural Reporter,5R02,Indiana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
5R05,50424,Transportation for Logan County,Rural Reporter,5R05,Ohio Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
5R05,50424,Transportation for Logan County,Rural Reporter,5R05,Ohio Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
5R05,50424,Transportation for Logan County,Rural Reporter,5R05,Ohio Department of Transportation,Rural,DR,DO,Owned,,,,,1.0
5R01,50425,Piatt County,Rural Reporter,5R01,Illinois Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
5R01,50425,Piatt County,Rural Reporter,5R01,Illinois Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
5R01,50425,Piatt County,Rural Reporter,5R01,Illinois Department of Transportation,Rural,DR,DO,Owned,,,,,1.0
5R03,50427,Marquette County Transit Authority,Rural Reporter,5R03,Michigan Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
5R03,50427,Marquette County Transit Authority,Rural Reporter,5R03,Michigan Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
5R03,50427,Marquette County Transit Authority,Rural Reporter,5R03,Michigan Department of Transportation,Rural,DR,DO,Owned,,,,,0.5
5R03,50427,Marquette County Transit Authority,Rural Reporter,5R03,Michigan Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0.0
5R03,50427,Marquette County Transit Authority,Rural Reporter,5R03,Michigan Department of Transportation,Rural,MB,DO,Owned,,,,,0.5
5R03,50427,Marquette County Transit Authority,Rural Reporter,5R03,Michigan Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0.0
5R04,50428,Semcac,Rural Reporter,5R04,Minnesota Department of Transportation ,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
5R04,50428,Semcac,Rural Reporter,5R04,Minnesota Department of Transportation ,Rural,DR,DO,Owned,,,,,0.0
5R04,50428,Semcac,Rural Reporter,5R04,Minnesota Department of Transportation ,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
5R05,50429,Chillicothe Transit System,Rural Reporter,5R05,Ohio Department of Transportation,Rural,DR,DO,Owned,,,,,0.5
5R05,50429,Chillicothe Transit System,Rural Reporter,5R05,Ohio Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
5R05,50429,Chillicothe Transit System,Rural Reporter,5R05,Ohio Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
5R05,50429,Chillicothe Transit System,Rural Reporter,5R05,Ohio Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0.0
5R05,50429,Chillicothe Transit System,Rural Reporter,5R05,Ohio Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0.0
5R05,50429,Chillicothe Transit System,Rural Reporter,5R05,Ohio Department of Transportation,Rural,MB,DO,Owned,,,,,0.5
5R04,50430,"Fosston, City of",Rural Reporter,5R04,Minnesota Department of Transportation ,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
5R04,50430,"Fosston, City of",Rural Reporter,5R04,Minnesota Department of Transportation ,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
5R04,50430,"Fosston, City of",Rural Reporter,5R04,Minnesota Department of Transportation ,Rural,DR,DO,Owned,,,,,0.0
5R06,50431,City of Platteville,Rural Reporter,5R06,Wisconsin Department of Transportation,Rural,DR,PT,Facilities Leased by Public Agency,,,,,0.0
5R06,50431,City of Platteville,Rural Reporter,5R06,Wisconsin Department of Transportation,Rural,DR,PT,Facilities Leased by Service Provider,,,,,0.0
5R06,50431,City of Platteville,Rural Reporter,5R06,Wisconsin Department of Transportation,Rural,DR,PT,Facilities Owned by Public Agency,,,,,0.0
5R06,50431,City of Platteville,Rural Reporter,5R06,Wisconsin Department of Transportation,Rural,DR,PT,Facilities Owned by Service Provider,,,,,0.0
5R06,50431,City of Platteville,Rural Reporter,5R06,Wisconsin Department of Transportation,Rural,MB,PT,Facilities Owned by Service Provider,,,,,1.0
5R06,50431,City of Platteville,Rural Reporter,5R06,Wisconsin Department of Transportation,Rural,MB,PT,Facilities Leased by Public Agency,,,,,0.0
5R06,50431,City of Platteville,Rural Reporter,5R06,Wisconsin Department of Transportation,Rural,MB,PT,Facilities Leased by Service Provider,,,,,0.0
5R06,50431,City of Platteville,Rural Reporter,5R06,Wisconsin Department of Transportation,Rural,MB,PT,Facilities Owned by Public Agency,,,,,0.0
5R06,50432,County of Kenosha,Rural Reporter,5R06,Wisconsin Department of Transportation,Rural,DR,PT,Facilities Owned by Service Provider,,,,,0.0
5R06,50432,County of Kenosha,Rural Reporter,5R06,Wisconsin Department of Transportation,Rural,DR,PT,Facilities Leased by Public Agency,,,,,0.0
5R06,50432,County of Kenosha,Rural Reporter,5R06,Wisconsin Department of Transportation,Rural,DR,PT,Facilities Leased by Service Provider,,,,,0.0
5R06,50432,County of Kenosha,Rural Reporter,5R06,Wisconsin Department of Transportation,Rural,DR,PT,Facilities Owned by Public Agency,,,,,0.0
5R05,50433,Transportation Resources For Independent People of Sandusky (TRIPS),Rural Reporter,5R05,Ohio Department of Transportation,Rural,DR,DO,Owned,,,,,0.5
5R05,50433,Transportation Resources For Independent People of Sandusky (TRIPS),Rural Reporter,5R05,Ohio Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
5R05,50433,Transportation Resources For Independent People of Sandusky (TRIPS),Rural Reporter,5R05,Ohio Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
5R05,50433,Transportation Resources For Independent People of Sandusky (TRIPS),Rural Reporter,5R05,Ohio Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0.0
5R05,50433,Transportation Resources For Independent People of Sandusky (TRIPS),Rural Reporter,5R05,Ohio Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0.0
5R05,50433,Transportation Resources For Independent People of Sandusky (TRIPS),Rural Reporter,5R05,Ohio Department of Transportation,Rural,MB,DO,Owned,,,,,0.5
5R05,50434,Pickaway Area Rural Transit,Rural Reporter,5R05,Ohio Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
5R05,50434,Pickaway Area Rural Transit,Rural Reporter,5R05,Ohio Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
5R05,50434,Pickaway Area Rural Transit,Rural Reporter,5R05,Ohio Department of Transportation,Rural,DR,DO,Owned,,,,,0.0
5R05,50434,Pickaway Area Rural Transit,Rural Reporter,5R05,Ohio Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0.0
5R05,50434,Pickaway Area Rural Transit,Rural Reporter,5R05,Ohio Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0.0
5R05,50434,Pickaway Area Rural Transit,Rural Reporter,5R05,Ohio Department of Transportation,Rural,MB,DO,Owned,,,,,0.0
5R06,50435,City of Lake Mills,Rural Reporter,5R06,Wisconsin Department of Transportation,Rural,DR,PT,Facilities Leased by Service Provider,,,,,0.0
5R06,50435,City of Lake Mills,Rural Reporter,5R06,Wisconsin Department of Transportation,Rural,DR,PT,Facilities Owned by Public Agency,,,,,0.0
5R06,50435,City of Lake Mills,Rural Reporter,5R06,Wisconsin Department of Transportation,Rural,DR,PT,Facilities Owned by Service Provider,,,,,0.0
5R06,50435,City of Lake Mills,Rural Reporter,5R06,Wisconsin Department of Transportation,Rural,DR,PT,Facilities Leased by Public Agency,,,,,0.0
5R03,50436,St. Joseph County Transportation Authority,Rural Reporter,5R03,Michigan Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
5R03,50436,St. Joseph County Transportation Authority,Rural Reporter,5R03,Michigan Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
5R03,50436,St. Joseph County Transportation Authority,Rural Reporter,5R03,Michigan Department of Transportation,Rural,DR,DO,Owned,,,,,0.9
5R03,50436,St. Joseph County Transportation Authority,Rural Reporter,5R03,Michigan Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0.0
5R03,50436,St. Joseph County Transportation Authority,Rural Reporter,5R03,Michigan Department of Transportation,Rural,MB,DO,Owned,,,,,0.1
5R03,50436,St. Joseph County Transportation Authority,Rural Reporter,5R03,Michigan Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0.0
5R03,50437,City of Big Rapids,Rural Reporter,5R03,Michigan Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
5R03,50437,City of Big Rapids,Rural Reporter,5R03,Michigan Department of Transportation,Rural,DR,DO,Owned,,,,,0.85
5R03,50437,City of Big Rapids,Rural Reporter,5R03,Michigan Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
5R03,50437,City of Big Rapids,Rural Reporter,5R03,Michigan Department of Transportation,Rural,MB,DO,Owned,,,,,0.15
5R03,50437,City of Big Rapids,Rural Reporter,5R03,Michigan Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0.0
5R03,50437,City of Big Rapids,Rural Reporter,5R03,Michigan Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0.0
5R05,50438,Logan Transit System,Rural Reporter,5R05,Ohio Department of Transportation,Rural,DR,DO,Owned,,,,,0.0
5R05,50438,Logan Transit System,Rural Reporter,5R05,Ohio Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
5R05,50438,Logan Transit System,Rural Reporter,5R05,Ohio Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
5R05,50440,Seneca-Crawford Area Transportation,Rural Reporter,5R05,Ohio Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
5R05,50440,Seneca-Crawford Area Transportation,Rural Reporter,5R05,Ohio Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
5R05,50440,Seneca-Crawford Area Transportation,Rural Reporter,5R05,Ohio Department of Transportation,Rural,DR,DO,Owned,,,,,0.94
5R05,50440,Seneca-Crawford Area Transportation,Rural Reporter,5R05,Ohio Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0.0
5R05,50440,Seneca-Crawford Area Transportation,Rural Reporter,5R05,Ohio Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0.0
5R05,50440,Seneca-Crawford Area Transportation,Rural Reporter,5R05,Ohio Department of Transportation,Rural,MB,DO,Owned,,,,,0.06
5R02,50441,Living Wells in Wabash County Council on Aging ,Rural Reporter,5R02,Indiana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
5R02,50441,Living Wells in Wabash County Council on Aging ,Rural Reporter,5R02,Indiana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
5R02,50441,Living Wells in Wabash County Council on Aging ,Rural Reporter,5R02,Indiana Department of Transportation,Rural,DR,DO,Owned,,,,,0.0
5R06,50442,County of La Crosse,Rural Reporter,5R06,Wisconsin Department of Transportation,Rural,MB,PT,Facilities Leased by Service Provider,,,,,0.0
5R06,50442,County of La Crosse,Rural Reporter,5R06,Wisconsin Department of Transportation,Rural,MB,PT,Facilities Owned by Public Agency,,,,,0.0
5R06,50442,County of La Crosse,Rural Reporter,5R06,Wisconsin Department of Transportation,Rural,MB,PT,Facilities Owned by Service Provider,,,,,0.0
5R06,50442,County of La Crosse,Rural Reporter,5R06,Wisconsin Department of Transportation,Rural,MB,PT,Facilities Leased by Public Agency,,,,,0.0
5R02,50444,White County Council on Aging ,Rural Reporter,5R02,Indiana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
5R02,50444,White County Council on Aging ,Rural Reporter,5R02,Indiana Department of Transportation,Rural,DR,DO,Owned,,,,,0.0
5R02,50444,White County Council on Aging ,Rural Reporter,5R02,Indiana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
5R04,50446,Wadena County ,Rural Reporter,5R04,Minnesota Department of Transportation ,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
5R04,50446,Wadena County ,Rural Reporter,5R04,Minnesota Department of Transportation ,Rural,DR,DO,Owned,,,,,0.0
5R04,50446,Wadena County ,Rural Reporter,5R04,Minnesota Department of Transportation ,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
5R01,50447,Coles County,Rural Reporter,5R01,Illinois Department of Transportation,Rural,DR,DO,Owned,,,,,0.0
5R01,50447,Coles County,Rural Reporter,5R01,Illinois Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
5R01,50447,Coles County,Rural Reporter,5R01,Illinois Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
5R01,50447,Coles County,Rural Reporter,5R01,Illinois Department of Transportation,Rural,MB,DO,Owned,,,,,0.0
5R01,50447,Coles County,Rural Reporter,5R01,Illinois Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0.0
5R01,50447,Coles County,Rural Reporter,5R01,Illinois Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0.0
5R04,50448,Watonwan County,Rural Reporter,5R04,Minnesota Department of Transportation ,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
5R04,50448,Watonwan County,Rural Reporter,5R04,Minnesota Department of Transportation ,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
5R04,50448,Watonwan County,Rural Reporter,5R04,Minnesota Department of Transportation ,Rural,DR,DO,Owned,,,,,0.0
5R04,50450,"Cedar Valley Services, Inc.",Rural Reporter,5R04,Minnesota Department of Transportation ,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
5R04,50450,"Cedar Valley Services, Inc.",Rural Reporter,5R04,Minnesota Department of Transportation ,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
5R04,50450,"Cedar Valley Services, Inc.",Rural Reporter,5R04,Minnesota Department of Transportation ,Rural,DR,DO,Owned,,,,,0.0
5R04,50450,"Cedar Valley Services, Inc.",Rural Reporter,5R04,Minnesota Department of Transportation ,Rural,MB,DO,Leased from a Private Entity,,,,,0.0
5R04,50450,"Cedar Valley Services, Inc.",Rural Reporter,5R04,Minnesota Department of Transportation ,Rural,MB,DO,Leased from Another Public Agency,,,,,0.0
5R04,50450,"Cedar Valley Services, Inc.",Rural Reporter,5R04,Minnesota Department of Transportation ,Rural,MB,DO,Owned,,,,,0.0
5R03,50452,Antrim County Board of Commissioners,Rural Reporter,5R03,Michigan Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
5R03,50452,Antrim County Board of Commissioners,Rural Reporter,5R03,Michigan Department of Transportation,Rural,DR,DO,Owned,,,,,1.0
5R03,50452,Antrim County Board of Commissioners,Rural Reporter,5R03,Michigan Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
5R03,50453,Clare County Transit Corporation,Rural Reporter,5R03,Michigan Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
5R03,50453,Clare County Transit Corporation,Rural Reporter,5R03,Michigan Department of Transportation,Rural,DR,DO,Owned,,,,,1.0
5R03,50453,Clare County Transit Corporation,Rural Reporter,5R03,Michigan Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
5R02,50454,Miami County YMCA ,Rural Reporter,5R02,Indiana Department of Transportation,Rural,DR,DO,Owned,,,,,1.0
5R02,50454,Miami County YMCA ,Rural Reporter,5R02,Indiana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
5R02,50454,Miami County YMCA ,Rural Reporter,5R02,Indiana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
5R03,50455,Gogebic County Transit,Rural Reporter,5R03,Michigan Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
5R03,50455,Gogebic County Transit,Rural Reporter,5R03,Michigan Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
5R03,50455,Gogebic County Transit,Rural Reporter,5R03,Michigan Department of Transportation,Rural,DR,DO,Owned,,,,,1.0
5R03,50456,County of Allegan,Rural Reporter,5R03,Michigan Department of Transportation,Rural,DR,PT,Facilities Owned by Service Provider,,,,,1.0
5R03,50456,County of Allegan,Rural Reporter,5R03,Michigan Department of Transportation,Rural,DR,PT,Facilities Leased by Public Agency,,,,,0.0
5R03,50456,County of Allegan,Rural Reporter,5R03,Michigan Department of Transportation,Rural,DR,PT,Facilities Leased by Service Provider,,,,,0.0
5R03,50456,County of Allegan,Rural Reporter,5R03,Michigan Department of Transportation,Rural,DR,PT,Facilities Owned by Public Agency,,,,,0.0
5R03,50457,Benzie Transportation Authority,Rural Reporter,5R03,Michigan Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
5R03,50457,Benzie Transportation Authority,Rural Reporter,5R03,Michigan Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
5R03,50457,Benzie Transportation Authority,Rural Reporter,5R03,Michigan Department of Transportation,Rural,DR,DO,Owned,,,,,1.0
5R01,50458,Whiteside County,Rural Reporter,5R01,Illinois Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
5R01,50458,Whiteside County,Rural Reporter,5R01,Illinois Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
5R01,50458,Whiteside County,Rural Reporter,5R01,Illinois Department of Transportation,Rural,DR,DO,Owned,,,,,0.0
5R03,50459,Ludington Mass Transportation Authority,Rural Reporter,5R03,Michigan Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
5R03,50459,Ludington Mass Transportation Authority,Rural Reporter,5R03,Michigan Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
5R03,50459,Ludington Mass Transportation Authority,Rural Reporter,5R03,Michigan Department of Transportation,Rural,DR,DO,Owned,,,,,1.0
5R06,50461,City of Manitowoc,Rural Reporter,5R06,Wisconsin Department of Transportation,Rural,DR,PT,Facilities Leased by Service Provider,,,,,0.0
5R06,50461,City of Manitowoc,Rural Reporter,5R06,Wisconsin Department of Transportation,Rural,DR,PT,Facilities Owned by Public Agency,,,,,0.0
5R06,50461,City of Manitowoc,Rural Reporter,5R06,Wisconsin Department of Transportation,Rural,DR,PT,Facilities Owned by Service Provider,,,,,1.0
5R06,50461,City of Manitowoc,Rural Reporter,5R06,Wisconsin Department of Transportation,Rural,DR,PT,Facilities Leased by Public Agency,,,,,0.0
5R06,50461,City of Manitowoc,Rural Reporter,5R06,Wisconsin Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0.0
5R06,50461,City of Manitowoc,Rural Reporter,5R06,Wisconsin Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0.0
5R06,50461,City of Manitowoc,Rural Reporter,5R06,Wisconsin Department of Transportation,Rural,MB,DO,Owned,,,,,1.0
5R05,50462,Harrison County Rural Transit,Rural Reporter,5R05,Ohio Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
5R05,50462,Harrison County Rural Transit,Rural Reporter,5R05,Ohio Department of Transportation,Rural,DR,DO,Owned,,,,,1.0
5R05,50462,Harrison County Rural Transit,Rural Reporter,5R05,Ohio Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
5R03,50463,Berrien County Board of Commissioners,Rural Reporter,5R03,Michigan Department of Transportation,Rural,DR,PT,Facilities Leased by Service Provider,,,,,0.0
5R03,50463,Berrien County Board of Commissioners,Rural Reporter,5R03,Michigan Department of Transportation,Rural,DR,PT,Facilities Owned by Public Agency,,,,,0.0
5R03,50463,Berrien County Board of Commissioners,Rural Reporter,5R03,Michigan Department of Transportation,Rural,DR,PT,Facilities Owned by Service Provider,,,,,1.0
5R03,50463,Berrien County Board of Commissioners,Rural Reporter,5R03,Michigan Department of Transportation,Rural,DR,PT,Facilities Leased by Public Agency,,,,,0.0
5R05,50464,Pike County/Community Action Transit System,Rural Reporter,5R05,Ohio Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
5R05,50464,Pike County/Community Action Transit System,Rural Reporter,5R05,Ohio Department of Transportation,Rural,DR,DO,Owned,,,,,0.5
5R05,50464,Pike County/Community Action Transit System,Rural Reporter,5R05,Ohio Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
5R05,50464,Pike County/Community Action Transit System,Rural Reporter,5R05,Ohio Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0.0
5R05,50464,Pike County/Community Action Transit System,Rural Reporter,5R05,Ohio Department of Transportation,Rural,MB,DO,Owned,,,,,0.5
5R05,50464,Pike County/Community Action Transit System,Rural Reporter,5R05,Ohio Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0.0
5R06,50466,City of Beaver Dam,Rural Reporter,5R06,Wisconsin Department of Transportation,Rural,DR,PT,Facilities Owned by Public Agency,,,,,0.0
5R06,50466,City of Beaver Dam,Rural Reporter,5R06,Wisconsin Department of Transportation,Rural,DR,PT,Facilities Owned by Service Provider,,,,,0.0
5R06,50466,City of Beaver Dam,Rural Reporter,5R06,Wisconsin Department of Transportation,Rural,DR,PT,Facilities Leased by Public Agency,,,,,0.0
5R06,50466,City of Beaver Dam,Rural Reporter,5R06,Wisconsin Department of Transportation,Rural,DR,PT,Facilities Leased by Service Provider,,,,,0.0
5R02,50468,Whitley County Council on Aging ,Rural Reporter,5R02,Indiana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
5R02,50468,Whitley County Council on Aging ,Rural Reporter,5R02,Indiana Department of Transportation,Rural,DR,DO,Owned,,,,,1.0
5R02,50468,Whitley County Council on Aging ,Rural Reporter,5R02,Indiana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
5R06,50470,City of Portage,Rural Reporter,5R06,Wisconsin Department of Transportation,Rural,DR,PT,Facilities Owned by Public Agency,,,,,0.0
5R06,50470,City of Portage,Rural Reporter,5R06,Wisconsin Department of Transportation,Rural,DR,PT,Facilities Owned by Service Provider,,,,,0.0
5R06,50470,City of Portage,Rural Reporter,5R06,Wisconsin Department of Transportation,Rural,DR,PT,Facilities Leased by Public Agency,,,,,0.0
5R06,50470,City of Portage,Rural Reporter,5R06,Wisconsin Department of Transportation,Rural,DR,PT,Facilities Leased by Service Provider,,,,,0.0
5R04,50471,"Southwestern MN Opportunity Council, Inc.",Rural Reporter,5R04,Minnesota Department of Transportation ,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
5R04,50471,"Southwestern MN Opportunity Council, Inc.",Rural Reporter,5R04,Minnesota Department of Transportation ,Rural,DR,DO,Owned,,,,,0.0
5R04,50471,"Southwestern MN Opportunity Council, Inc.",Rural Reporter,5R04,Minnesota Department of Transportation ,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
5R04,50471,"Southwestern MN Opportunity Council, Inc.",Rural Reporter,5R04,Minnesota Department of Transportation ,Rural,MB,DO,Owned,,,,,0.0
5R04,50471,"Southwestern MN Opportunity Council, Inc.",Rural Reporter,5R04,Minnesota Department of Transportation ,Rural,MB,DO,Leased from a Private Entity,,,,,0.0
5R04,50471,"Southwestern MN Opportunity Council, Inc.",Rural Reporter,5R04,Minnesota Department of Transportation ,Rural,MB,DO,Leased from Another Public Agency,,,,,0.0
5R03,50473,Lenawee Public Transportation Authority ,Rural Reporter,5R03,Michigan Department of Transportation,Rural,DR,PT,Facilities Owned by Public Agency,,,,,0.0
5R03,50473,Lenawee Public Transportation Authority ,Rural Reporter,5R03,Michigan Department of Transportation,Rural,DR,PT,Facilities Owned by Service Provider,,,,,1.0
5R03,50473,Lenawee Public Transportation Authority ,Rural Reporter,5R03,Michigan Department of Transportation,Rural,DR,PT,Facilities Leased by Public Agency,,,,,0.0
5R03,50473,Lenawee Public Transportation Authority ,Rural Reporter,5R03,Michigan Department of Transportation,Rural,DR,PT,Facilities Leased by Service Provider,,,,,0.0
5R04,50474,"Tri-County Action Program, Inc.",Rural Reporter,5R04,Minnesota Department of Transportation ,Rural,DR,DO,Owned,,,,,0.0
5R04,50474,"Tri-County Action Program, Inc.",Rural Reporter,5R04,Minnesota Department of Transportation ,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
5R04,50474,"Tri-County Action Program, Inc.",Rural Reporter,5R04,Minnesota Department of Transportation ,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
