NTD ID,Agency Name,Reporter Type,Reporting Module,CA: Cash and Cash Equivalents,CA: Accounts Receivable,CA: Inventory,CA: Prepaid Expenses,CA: Current Investments and Current Portions of Long-Term Investments,CA: Other Current Assets,Total Current Assets,NCA: Capital Assets,NCA: Intangible Assets,NCA: Capital Leases Receivables,NCA: Special Funds,NCA: Work in Progress,NCA: Investments,NCA: Other Noncurrent Assets,Total Noncurrent Assets,Total Assets,Deferred Outflows of Resources,CL: Current Accounts Payable,CL: Short-Term Debt and Current Portions of Long-Term Debt,CL: Accrued Liabilities,CL: Other Current Liabilities,Total Current Liabilities,NCL: Long-Term Debt,NCL: Noncurrent Accounts Payable,NCL: Capital Lease Obligations,NCL: Long-Term Pension Liabilities,NCL: Estimated Liabilities,NCL: Other Noncurrent Liabilities,Total Noncurrent Liabilities,Total Liabilities,Deferred Inflows of Resources,Net Position
90001,Regional Transportation Commission of Washoe County,Full Reporter: Operating,Urban,54791583,19387119,169587,625554,0,3875071,78848914,102896222,0,0,0,0,0,0,102896222,181745136,0,6078804,0,0,5681897,11760701,0,4619100,0,5901748,0,0,10520848,22281549,0,159463587
90003,San Francisco Bay Area Rapid Transit District,Full Reporter: Operating,Urban,69633174,437376466,79969827,18040322,846672915,4470291,1456162995,9152278633,0,88393086,770073253,1780536452,0,14592176,11805873600,13262036595,696770711,226906782,73975000,111803878,51689802,464375462,3248323548,116687212,62310983,1269940995,60815615,3747388,4761825741,5226201203,489257731,8243348372
90004,Golden Empire Transit District,Full Reporter: Operating,Urban,16471681,6928310,1336775,271634,0,0,25008400,54138666,0,0,0,0,0,0,54138666,79147066,0,1304183,0,1786952,0,3091135,0,0,0,0,6188290,7823344,14011634,17102769,0,62044297
90006,Santa Cruz Metropolitan Transit District,Full Reporter: Operating,Urban,68722082,7126622,1038476,825703,0,13464039,91176922,84044920,0,0,19030989,11435917,0,174585,114686411,205863333,27104274,7699527,3414206,4673004,1053369,16840106,0,16332110,0,162501116,5364796,0,184198022,201038128,38139100,-6209621
90009,San Mateo County Transit District,Full Reporter: Operating/Building,Urban,318713479,141051250,2053595,2219792,63703289,21295,527762700,142457250,0,0,0,11104645,154470105,0,308032000,835794700,56302231,15476405,11825000,17718576,25809887,70829868,159620946,0,0,108616597,12466713,0,280704256,351534124,83900057,456662750
90012,San Joaquin Regional Transit District,Full Reporter: Operating/Building,Urban,49044142,16589799,1903932,434916,0,13260,67986049,105122687,0,0,18292537,0,0,0,123415224,191401273,10887624,2286183,2000000,2375129,3067183,9728495,1800000,0,0,0,33953000,22838752,58591752,68320247,4012337,129956313
90013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,Urban,168368000,113273000,29139000,6618000,1059424000,0,1376822000,4023874000,0,0,0,1248018000,0,111043000,5382935000,6759757000,124374000,33370000,17805000,8620000,97202000,156997000,80995000,1741000,0,405473000,0,0,488209000,645206000,50297000,6188628000
90014,Alameda-Contra Costa Transit District,Full Reporter: Operating,Urban,248793866,71892491,18568790,15516511,40017969,0,394789627,393824952,0,0,0,49084932,0,0,442909884,837699511,179418937,19217129,10044537,52219565,141873,81623104,8181480,0,0,556606771,81907373,0,646695624,728318728,89790691,199009029
90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter: Operating,Urban,5273,14893090,4830583,801176,0,0,20530122,162864189,0,0,0,67702801,0,0,230566990,251097112,52051409,3494785,0,3209029,12946455,19650269,67660,0,0,163114000,16990427,0,180172087,199822356,3213000,100113165
90019,Sacramento Regional Transit District,Full Reporter: Operating,Urban,59559416,63707285,18133450,603385,39418694,0,181422230,663126731,70688720,0,63597324,144856767,24731302,0,967000844,1148423074,73966655,30602668,1592654,26921324,6462094,65578740,43806597,0,60910135,160978977,20345237,17310582,303351528,368930268,16428430,837031031
90020,Santa Barbara Metropolitan Transit District,Full Reporter: Operating,Urban,7660330,9968302,1110919,428211,0,0,19167762,31240507,1083485,0,2799715,2559384,0,0,37683091,56850853,660511,691772,0,956289,1212255,2860316,0,713239,818513,1818431,3288266,2876916,9515365,12375681,289779,44845904
90023,Long Beach Transit,Full Reporter: Operating,Urban,52433805,13189672,3760094,1233619,0,0,70617190,96190311,10807834,0,0,17918054,15912334,2779578,143608111,214225301,11915316,7880472,0,1552984,64712697,74146153,0,9958403,0,34055081,5947068,3286334,53246886,127393039,3178028,95569550
90026,San Diego Metropolitan Transit System,Full Reporter: Operating,Urban,30131982,2962362,34321429,1390960,0,0,68806733,3206694681,10640937,0,0,0,0,0,3217335618,3286142351,65198895,20750859,1845000,10622279,1173540,34391678,0,10603510,0,244858703,17545601,0,273007814,307399492,16464717,3027477037
90029,Omnitrans,Full Reporter: Operating,Urban,23697310,11816498,2833148,577377,0,0,38924333,142001106,0,0,0,19737432,103962852,0,265701390,304625723,20881681,5225726,0,1638963,5395797,12260486,0,8972487,0,36506036,0,65797437,111275960,123536446,4336218,197634740
90030,North County Transit District,Full Reporter: Operating,Urban,99728603,42777277,3287007,3061761,0,279806,149134454,635150139,7494868,17249869,10172257,135000747,0,0,805067880,954202334,13282236,33642246,1350000,4096676,29872838,68961760,17750000,0,5743024,47719172,2339890,34094436,107646522,176608282,17569361,773306927
90031,Riverside Transit Agency,Full Reporter: Operating,Urban,95157600,3384312,1270027,293371,0,0,100105310,75881319,0,0,0,0,0,11027190,86908509,187013819,21847361,6928731,0,8238922,70433423,85601076,0,0,0,8041332,0,0,8041332,93642408,7671233,107547539
90035,Gold Coast Transit District,Full Reporter: Operating,Urban,4634731,3851375,1117013,7201,0,0,9610320,62089979,0,0,0,0,5238926,221635,67550540,77160860,9692621,1343822,969967,1220336,111299,3645424,21005957,0,0,16961055,77231,1810073,39854316,43499740,1513795,41839946
90036,Orange County Transportation Authority,Full Reporter: Operating,Urban,673814322,67414062,5216843,21448943,0,261023,768155193,255042914,567966,12718,19779496,39571278,0,0,314974372,1083129565,44219885,64425250,7725453,7039199,21372984,100562886,0,0,242640,151620670,0,1123942,152987252,253550138,21808673,851990639
90045,Regional Transportation Commission of Southern Nevada,Full Reporter: Operating,Urban,55831726,147376184,0,198810,1088031657,0,1291438377,496669778,0,0,0,0,0,0,496669778,1788108155,44149907,98506107,60538211,19854245,298251,179196814,1229489083,0,0,71404881,17832397,0,1318726361,1497923175,14702901,319631986
90062,Monterey-Salinas Transit,Full Reporter: Operating,Urban,58082951,17132950,524346,729669,0,0,76469916,65548037,0,0,0,9414565,0,8725,74971327,151441243,9925123,6921517,362006,2355368,2462885,12101776,9554033,0,0,18658929,1466059,0,29679021,41780797,1395422,118190147
90078,Central Contra Costa Transit Authority,Full Reporter: Operating,Urban,20162412,22045335,979467,91274,0,0,43278488,28714316,0,0,0,18859147,0,0,47573463,90851951,10888758,17147699,0,3218738,20377124,40743561,0,0,0,0,0,18957282,18957282,59700843,1803901,40235965
90079,SunLine Transit Agency,Full Reporter: Operating,Urban,5745650,8019056,1478349,862989,0,2447789,18553833,84256479,0,0,0,1241783,0,0,85498262,104052095,16765374,1625904,0,1563518,9875875,13065297,2865681,0,0,0,0,0,2865681,15930978,9457501,95428990
90088,Napa Valley Transportation Authority,Full Reporter: Operating,Urban,3756315,6608865,197484,50329,912221,0,11525214,22461195,0,0,0,28402658,0,0,50863853,62389067,0,2078460,1000000,917435,3251252,7247147,0,0,0,0,0,18199700,18199700,25446847,0,36942220
90090,Yolo County Transportation District,Full Reporter: Operating,Urban,11792839,398343,0,0,0,4104735,16295917,19492523,0,0,0,0,1909114,191609,21593246,37889163,985108,3091243,0,58249,2651803,5801295,0,0,0,1510040,0,14390,1524430,7325725,236958,31311588
90121,Antelope Valley Transit Authority,Full Reporter: Operating,Urban,29284190,417736,351155,397759,0,0,30450840,105847807,0,0,0,3047390,0,0,108895197,139346037,1372075,3878787,0,900841,1282772,6062400,0,0,0,1878317,0,551815,2430132,8492532,6898,132218682
90134,Peninsula Corridor Joint Powers Board,Full Reporter: Operating,Urban,29484865,230176590,8291261,2386051,28508948,0,298847715,753024469,0,0,0,2775061638,0,0,3528086107,3826933822,977373,66509571,20964182,2274000,65600350,155348103,222771786,0,0,0,0,4491226,227263012,382611115,7031173,3438268907
90136,Regional Public Transportation Authority,Full Reporter: Operating,Urban,63100000,62317000,0,305000,225983000,0,351705000,106911000,0,14805000,0,21283000,14027000,1322000,158348000,510053000,7234000,196621000,21764000,3672000,447000,222504000,44687000,2782000,13501000,38005000,0,969000,99944000,322448000,3087000,191752000
90144,Livermore / Amador Valley Transit Authority,Full Reporter: Operating,Urban,26277704,10493063,0,637713,204032,87273,37699785,47034305,0,0,0,29777862,0,0,76812167,114511952,1584942,7173329,0,36344,87273,7296946,0,30199862,0,1658554,300685,471621,32630722,39927668,272705,75896521
90146,Foothill Transit,Full Reporter: Operating,Urban,30849914,42827622,0,2265069,0,0,75942605,225254938,0,0,0,0,115447804,1415716,342118458,418061063,0,12742066,0,0,31018586,43760652,0,0,0,0,0,108985046,108985046,152745698,1307200,264008165
90148,Victor Valley Transit Authority,Full Reporter: Operating,Urban,38647379,2355253,0,527015,0,0,41529647,85445320,0,0,0,0,0,143469,85588789,127118436,1350164,1900572,984754,3086280,10371174,16342780,28870068,0,0,0,143469,0,29013537,45356317,104082,83008201
90151,Southern California Regional Rail Authority,Full Reporter: Operating,Urban,77734667,109647416,16051278,465415,0,0,203898776,1364341973,0,0,0,0,62747392,12301054,1439390419,1643289195,15624085,46860839,0,41180745,109333953,197375537,0,10673632,13664661,20946474,0,11156000,56440767,253816304,4665622,1400431354
90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter: Operating/Building,Urban,8533942,305362536,75751752,11032164,77251553,8238723,486170670,12053368545,0,0,1173799216,8196281658,334507,17825865,21441609791,21927780461,513015297,359275164,290731793,601771277,270233534,1522011768,6080996432,0,0,1604499527,270715120,79700897,8035911976,9557923744,574303365,12308568649
90157,Access Services  ,Full Reporter: Operating,Urban,11439082,16417989,0,0,26256669,10676033,64789773,6223319,0,0,0,0,0,46903048,53126367,117916140,0,23925170,0,12198777,41971492,78095439,0,0,0,0,0,5123552,5123552,83218991,0,34697149
90159,Western Contra Costa Transit Authority,Full Reporter: Operating,Urban,5871648,2884670,0,148195,0,0,8904513,14881400,0,0,0,0,0,0,14881400,23785913,584389,315655,0,179587,8367047,8862289,0,0,0,894101,0,170653,1064754,9927043,46646,14396613
90162,The Eastern Contra Costa Transit Authority,Full Reporter: Operating,Urban,2472999,5022506,837998,1825,3086822,0,11422150,29637998,0,0,0,0,0,6148,29644146,41066296,0,5771623,106457,481194,3155709,9514983,913801,0,0,0,0,0,913801,10428784,0,30637512
90164,Ventura County Transportation Commission,Full Reporter: Operating,Urban,1153669,1480479,0,0,0,0,2634148,7661269,0,0,0,0,0,0,7661269,10295417,137988,2134878,0,128401,501726,2765005,0,0,0,0,0,0,0,2765005,34451,7633949
90173,Transit Joint Powers Authority for Merced County,Full Reporter: Operating,Urban,7950179,1063187,0,0,0,25993646,35007012,22077724,0,0,0,0,0,0,22077724,57084736,0,7423456,0,0,6128114,13551570,0,0,0,0,0,0,0,13551570,0,43533166
90182,Altamont Corridor Express,Full Reporter: Operating,Urban,43217334,31833835,7046657,5269764,0,0,87367590,283544634,0,0,2585984,0,0,0,286130618,373498208,0,5406058,2214120,22765217,0,30385395,36612185,0,0,0,0,201677,36813862,67199257,0,306298951
90200,Kings County Area Public Transit Agency,Full Reporter: Operating,Urban,6653425,3893107,0,244,0,0,10546776,13463130,0,0,1307881,2367227,0,0,17138238,27685014,243191,252511,441210,0,7372800,8066521,0,0,11968,0,0,0,11968,8078489,13906,19835810
90206,San Luis Obispo Regional Transit Authority,Full Reporter: Operating,Urban,4547840,210832,393136,5454809,0,2000,10608617,33263345,0,115762,0,0,0,184204,33563311,44171928,2899420,1848236,339861,224734,4288852,6701683,12311165,0,55884,4841422,0,362652,17571123,24272806,113453,22685089
90209,"Valley Metro Rail, Inc.",Full Reporter: Operating,Urban,15197443,268774865,26088989,3161052,0,8641,313230990,1465984623,0,3558674,976096,1050074721,0,0,2520594114,2833825104,0,71231640,0,18513324,1832981,91577945,0,111905491,13973233,0,976096,80521149,207375969,298953914,3548085,2531323105
90211,Anaheim Transportation Network,Full Reporter: Operating,Urban,3100684,3492387,56860,260385,0,2431069,9341385,38452408,0,0,0,0,0,0,38452408,47793793,0,4885424,334032,2341403,22011,7582870,10006443,0,0,0,0,0,10006443,17589313,0,30204480
90219,Northern Arizona Intergovernmental Public Transportation Authority,Full Reporter: Operating,Urban,5382872,4842809,369717,111697,0,0,10707095,24151775,0,0,0,4119794,0,0,28271569,38978664,1967392,1652286,0,730497,4200,2386983,0,0,0,6170766,0,6890282,13061048,15448031,2143642,23354383
90223,"Paratransit, Inc.",Full Reporter: Operating,Urban,1237752,3313523,114148,292290,0,0,4957713,5519110,0,0,225060,0,0,0,5744170,10701883,0,541500,371690,169545,0,1082735,2469928,0,0,0,0,0,2469928,3552663,0,7149220
90225,San Francisco Bay Area Water Emergency Transportation Authority,Full Reporter: Operating,Urban,17356307,19869959,93215,6215251,0,0,43534732,401266875,2728410,0,0,39239784,0,428313,443663382,487198114,1621885,7395136,0,130591,925035,8450762,0,6233001,0,0,0,0,6233001,14683763,973785,473162451
90226,Imperial County Transportation Commission,Full Reporter: Operating,Urban,26325557,915671,0,0,0,0,27241228,3621216,0,0,0,0,0,0,3621216,30862444,0,0,0,0,7079734,7079734,0,0,0,0,0,0,0,7079734,0,23782710
90230,California Vanpool Authority,Full Reporter: Operating,Urban,549551,1379744,0,545,0,0,1929840,1081886,144275,0,0,0,0,0,1226161,3156001,499744,1262138,96576,960464,0,2319178,643705,0,0,0,0,0,643705,2962883,403583,289279
90232,Solano County Transit,Full Reporter: Operating,Urban,1998282,8626690,460026,147800,4787289,0,16020087,43445060,313071,0,0,8009834,0,0,51767965,67788052,373429,2546965,0,284795,13687453,16519213,0,0,0,379900,0,231910,611810,17131023,0,51030458
90233,Yuma County Intergovernmental Public Transportation Authority,Full Reporter: Operating,Urban,85468,1251101,0,500,0,0,1337069,8092613,0,0,0,0,0,0,8092613,9429682,110921,1690698,0,0,45915,1736613,0,0,0,413996,0,0,413996,2150609,126632,7263362
90234,Marin County Transit District,Full Reporter: Operating,Urban,35886151,6777673,0,66648,0,0,42730472,46453670,0,0,0,2928305,0,0,49381975,92112447,105659,4969446,0,0,1582242,6551688,0,0,533532,155641,0,41291,730464,7282152,0,84935954
90299,Sonoma-Marin Area Rail Transit District,Full Reporter: Operating,Urban,23462791,22009006,2481651,2551592,93574429,0,144079469,491635167,82565,1630216,0,31562371,0,2189349,527099668,671179137,4804465,4967876,15265735,336378,1515542,22085531,77704597,0,1756409,4460300,0,367146,84288452,106373983,6123411,563486208
90306,Stanislaus Regional Transit Authority,Full Reporter: Operating,Urban,64238790,4998644,0,156212,0,0,69393646,27752381,0,0,0,0,0,0,27752381,97146027,0,5867261,79427,0,63931345,69878033,438911,0,334768,0,0,0,773679,70651712,0,26494315
90310,Tulare County Regional Transit Agency,Full Reporter: Operating,Urban,9237744,2722050,0,0,0,0,11959794,2382119,99217,0,0,0,0,0,2481336,14441130,0,3391437,0,21724,1602423,5015584,5000000,0,0,0,0,0,5000000,10015584,0,4425546
91092,Tahoe Transportation District,Full Reporter: Operating,Urban,3132277,910854,378679,321129,0,0,4742939,4150030,2439264,0,0,0,0,0,6589294,11332233,0,419416,0,24668,35936,480020,170280,0,0,0,0,0,170280,650300,0,10681933
99425,Pomona Valley Transportation Authority,Full Reporter: Operating,Urban,4507129,0,0,0,0,504824,5011953,504824,0,0,0,0,0,0,504824,5516777,0,0,0,0,0,0,0,0,0,0,478502,0,478502,478502,0,5038275
