State/Parent NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Sponsor NTD ID,Sponsor Name,Primary Mode Served,Secondary Modes Served,Facility ID,Facility Type,Facility Name,Street Address,City,State,ZIP Code,Latitude,Longitude,Non-Agency Mode Served,Private Modes Served,Administrative/Maintenance Facility Flag,Passenger/Parking Facility Flag,Square Feet,Number of Parking Spaces,Section of a Larger Facility,Year Built or Reconstructed as New,Percent Agency Capital Responsibility,Cross Agency Facility Flag,Condition Assessment Date,Condition Assessment,Separate Asset Flag,Notes
,40005,City of Asheville,Full Reporter: Operating,Urban,,,MB,,3446,Bus Transfer Center,Downtown Transfer Facility,49 Coxe Ave,Asheville,NC,28801.0,35.59263,-82.55527,,,0,1,9216.0,,0.0,1997,100.0,N,2022-06-30,4.0,N,The square footage includes the office space and platform.
,40005,City of Asheville,Full Reporter: Operating,Urban,,,MB,,3447,General Purpose Maintenance Facility/Depot,Administration/Maintenance Building,360 W Haywood St,Asheville,NC,28801.0,35.58993,-82.56555,,,1,0,25588.0,,0.0,1970,100.0,N,2022-06-23,2.0,N,
,40006,Cape Fear Public Transportation Authority,Full Reporter: Operating,Urban,,,MB,DR,2,Combined Administrative and Maintenance Facility (describe in Notes),Wave Transit Operations Center,1480 Castle Hayne Rd.,Wilmington,NC,28401.0,34.26274,-77.93243,,,1,0,36000.0,,0.0,2015,100.0,N,2022-06-30,5.0,,"Maintenance and administrative facility.  Includes bus fueling, servicing, and parking.  "
,40006,Cape Fear Public Transportation Authority,Full Reporter: Operating,Urban,,,MB,,3,Bus Transfer Center,Forden Station,505 Cando St.,Wilmington,NC,28405.0,34.251121,-77.874948,,"Shared With Non-Public Mode: Airport, Private Bus Transit",0,1,9000.0,,0.0,2011,100.0,N,2022-06-30,5.0,,Provide Greyhound service and Amtrak thruway service.  Also has offices for Authority administrative functions.
,40006,Cape Fear Public Transportation Authority,Full Reporter: Operating,Urban,,,MB,,18574,Bus Transfer Center,Padgett Station,520 N. 3rd Street,Wilmington,NC,28401.0,34.24214,-77.94627,,,0,1,4604.0,,0.0,2020,100.0,N,2022-06-30,5.0,,This is a fixed route transfer facility
,40007,City of Raleigh,Full Reporter: Operating,Urban,,,DR,,19523,"Other, Administrative & Maintenance (describe in Notes)",GoRaleigh Access Operations & Maintenance Facility,1430 South Blount Street,Raleigh,NC,27603.0,,,,,1,0,24589.0,,0.0,1978,100.0,N,2023-06-30,1.0,,"Building includes Administrative, Operations, and Maintenance."
,40007,City of Raleigh,Full Reporter: Operating,Urban,,,MB,,7939,Administrative Office / Sales Office,RTOF Admin/Operations,4104 Poole Rd,Raleigh,NC,27610.0,,,,,1,0,28769.0,,,2011,100.0,N,2023-06-30,4.0,,MB Services only
,40007,City of Raleigh,Full Reporter: Operating,Urban,,,MB,,7940,General Purpose Maintenance Facility/Depot,RTOF Maintenance Facility,806 Bus Way,Raleigh,NC,27610.0,,,,,1,0,53220.0,,,2011,100.0,N,2023-06-30,4.0,,MB Services only
,40007,City of Raleigh,Full Reporter: Operating,Urban,,,MB,,7941,Vehicle Fueling Facility,RTOF Fuel Island,812 Bus Way,Raleigh,NC,27610.0,,,,,1,0,7237.0,,,2011,100.0,N,2023-06-30,4.0,,MB services Only
,40007,City of Raleigh,Full Reporter: Operating,Urban,,,MB,,7942,Vehicle Washing Facility,RTOF Wash Building,816 Bus Way,Raleigh,NC,27610.0,,,,,1,0,7482.0,,,2011,100.0,N,2023-06-30,4.0,,MB Service only
,40007,City of Raleigh,Full Reporter: Operating,Urban,,,MB,,7943,Bus Transfer Center,GoRaleigh Station,214 S Blount St,Raleigh,NC,27610.0,35.777657,-78.636907,,,0,1,7033.0,,,2017,100.0,N,2023-06-30,4.0,,MB Services only
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,CB,,12643,Surface Parking Lot,Mallard Creek Park and Ride,1712 J N Pease Place,Charlotte,NC,28262.0,,,,,0,1,,204.0,,2005,100.0,N,2020-08-17,4.0,,
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,CB,,12644,Surface Parking Lot,Huntersville-Northcross Park and Ride,17126 Northcross Drive,Huntersville,NC,28078.0,,,,,0,1,,320.0,,2006,100.0,N,2020-08-17,4.0,,
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,CB,,12645,Surface Parking Lot,Huntersville-Gateway Park and Ride,10300 Compass Street,Huntersville,NC,28079.0,,,,,0,1,,311.0,,2004,100.0,N,2020-08-17,4.0,,
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,CB,,12646,Surface Parking Lot,Matthews Park and Ride,9614 Independence Point Parkway,Matthews,NC,28105.0,,,,,0,1,,304.0,,2005,100.0,N,2020-08-17,4.0,,
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,CB,,12647,Surface Parking Lot,Albemarle Park and Ride,6810 Albemarle Road,Charlotte,NC,28212.0,,,,,0,1,,231.0,,2012,100.0,N,2020-08-17,4.0,,
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,CB,,12648,Surface Parking Lot,Cornelius Park and Ride,20300 Sefton Road,Charlotte,NC,28031.0,,,,,0,1,,355.0,,2017,100.0,N,2020-08-17,4.0,,
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,LR,MB,12609,Elevated Fixed Guideway Station,Charlotte Transit Center,303 East Trade Street,Charlotte,NC,28202.0,,,,,0,1,5013.0,,0.0,2007,100.0,N,2020-08-17,4.0,,
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,LR,,12610,At-Grade Fixed Guideway Station,UNC Charlotte Station,9025 Cameron Boulevard,Charlotte,NC,28262.0,,,,,0,1,5013.0,,0.0,2018,100.0,N,2020-08-17,5.0,,
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,LR,MB,12611,At-Grade Fixed Guideway Station,J W Clay Station,9048 North Tryon Street,Charlotte,NC,28262.0,,,,,0,1,5013.0,,0.0,2018,100.0,N,2020-08-17,5.0,,
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,LR,,12612,At-Grade Fixed Guideway Station,McCullough Station,8312 North Tryon Street,Charlotte,NC,28262.0,,,,,0,1,5013.0,,,2018,100.0,N,2020-08-17,5.0,,
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,LR,MB,12613,At-Grade Fixed Guideway Station,University City Boulevard Station,7205 North Tryon Street,Charlotte,NC,28213.0,,,,,0,1,5013.0,,0.0,2018,100.0,N,2020-08-17,5.0,,
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,LR,,12614,At-Grade Fixed Guideway Station,Tom Hunter Station,6505 North Tryon Street,Charlotte,NC,28213.0,,,,,0,1,5013.0,,,2018,100.0,N,2020-08-17,5.0,,
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,LR,,12615,At-Grade Fixed Guideway Station,Old Concord Road Station,5630 Old Concord Road,Charlotte,NC,28213.0,,,,,0,1,8355.0,,,2018,100.0,N,2020-08-17,5.0,,
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,LR,MB,12616,At-Grade Fixed Guideway Station,Sugar Creek Station,644 East Sugar Creek Road,Charlotte,NC,28213.0,,,,,0,1,5013.0,,0.0,2018,100.0,N,2020-08-17,5.0,,
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,LR,,12617,Elevated Fixed Guideway Station,36th Street Station,434 East 36th Street,Charlotte,NC,28206.0,,,,,0,1,5013.0,,,2018,100.0,N,2020-08-17,5.0,,
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,LR,,12618,Elevated Fixed Guideway Station,25th Street Station,2227 North Brevard Street,Charlotte,NC,28206.0,,,,,0,1,5013.0,,,2018,100.0,N,2020-08-17,5.0,,
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,LR,,12619,At-Grade Fixed Guideway Station,Parkwood Station,327 Parkwood Avenue,Charlotte,NC,28206.0,,,,,0,1,8355.0,,,2018,100.0,N,2020-08-17,5.0,,
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,LR,,12620,At-Grade Fixed Guideway Station,9th Street Station,237 East 9th Street,Charlotte,NC,28202.0,,,,,0,1,8355.0,,,2018,100.0,N,2020-08-17,5.0,,
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,LR,,12621,At-Grade Fixed Guideway Station,7th Street Station,260 East 7th Street,Charlotte,NC,28202.0,,,,,0,1,5520.0,,,2007,100.0,N,2020-08-17,4.0,,
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,LR,,12622,Elevated Fixed Guideway Station,3rd Street Station,305 East 3rd Street,Charlotte,NC,28202.0,,,,,0,1,5520.0,,,2007,100.0,N,2020-08-17,4.0,,
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,LR,,12623,Elevated Fixed Guideway Station,Stonewall,260 East Stonewall,Charlotte,NC,28202.0,,,,,0,1,7847.0,,,2007,100.0,N,2020-08-17,4.0,,
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,LR,,12624,At-Grade Fixed Guideway Station,Carson Boulevard Station,218 East Carson Boulevard,Charlotte,NC,28203.0,,,,,0,1,5520.0,,,2007,100.0,N,2020-08-17,4.0,,
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,LR,,12625,At-Grade Fixed Guideway Station,East / West Boulevard Station,1821 Camden Road,Charlotte,NC,28203.0,,,,,0,1,5520.0,,,2007,100.0,N,2020-08-17,4.0,,
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,LR,,12626,At-Grade Fixed Guideway Station,Bland Street Station,1511 Camden Road,Charlotte,NC,28203.0,,,,,0,1,5520.0,,,2007,100.0,N,2020-08-17,4.0,,
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,LR,,12627,At-Grade Fixed Guideway Station,New Bern Street Station,129 New Bern Street,Charlotte,NC,28203.0,,,,,0,1,5520.0,,,2007,100.0,N,2020-08-17,4.0,,
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,LR,,12628,At-Grade Fixed Guideway Station,Scaleybark Road Station,3750 South Boulevard,Charlotte,NC,28209.0,,,,,0,1,5520.0,,,2007,100.0,N,2020-08-17,4.0,,
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,LR,,12629,At-Grade Fixed Guideway Station,Woodlawn Road Station,4756 Old Pineville Road,Charlotte,NC,28217.0,,,,,0,1,8250.0,,,2007,100.0,N,2020-08-17,4.0,,
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,LR,,12630,Elevated Fixed Guideway Station,Tyvola Road Station,5703 Old Pineville Road,Charlotte,NC,28217.0,,,,,0,1,5152.0,,,2007,100.0,N,2020-08-17,4.0,,
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,LR,,12631,Elevated Fixed Guideway Station,Archdale Drive Station,6230 South Boulevard,Charlotte,NC,28217.0,,,,,0,1,3312.0,,,2007,100.0,N,2020-08-17,4.0,,
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,LR,,12632,Elevated Fixed Guideway Station,Arrowood Road Station,7717 England Street,Charlotte,NC,28273.0,,,,,0,1,3312.0,,,2007,100.0,N,2020-08-17,4.0,,
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,LR,,12633,At-Grade Fixed Guideway Station,Sharon Road West Station,8815 Crump Road,Charlotte,NC,28273.0,,,,,0,1,3680.0,,0.0,2007,100.0,N,2020-08-17,4.0,,
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,LR,MB,12634,Elevated Fixed Guideway Station,I-485 Station,9508 South Boulevard,Charlotte,NC,28273.0,,,,,0,1,4914.0,,0.0,2007,100.0,N,2020-08-17,3.0,,
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,LR,SR,12635,Combined Administrative and Maintenance Facility (describe in Notes),Vehicle Maintenance Facility Rail,3200 South Blvd,Charlotte,NC,28217.0,,,,,1,0,110337.0,,,2007,100.0,N,2020-08-17,4.0,,"Complex consisting of Administration Bldg and Maintenance Bldg; new construction and refurbishment to complex completed in 2017
"
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,LR,,12636,Combined Administrative and Maintenance Facility (describe in Notes),North Brevard Light Rail Facility,1911 North Brevard Street,Charlotte,NC,28206.0,,,,,1,0,20288.0,,,2018,100.0,N,2020-08-17,5.0,,"Complex consisting of Administration and Maintenance Bldgs; new construction completed in 2017
"
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,LR,,12637,Parking Structure,I-485/South Boulevard Parking Deck,9508 South Boulevard,Charlotte,NC,28273.0,,,,,0,1,,1120.0,,2007,100.0,N,2020-08-17,4.0,,
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,LR,,12638,Parking Structure,Sugar Creek Parking Deck,4020 Raleigh Street,Charlotte,NC,28206.0,,,,,0,1,,632.0,,2018,100.0,N,2020-08-17,5.0,,
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,LR,,12639,Parking Structure,University City Boulevard Parking Deck,7205 North Tryon Street,Charlotte,NC,28213.0,,,,,0,1,,1513.0,,2018,100.0,N,2020-08-17,5.0,,
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,LR,,12640,Parking Structure,J W Clay Parking Deck,9325 J W Clay Boulevard,Charlotte,NC,28262.0,,,,,0,1,,800.0,,2018,100.0,N,2020-08-17,5.0,,
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,MB,CB,12641,Combined Administrative and Maintenance Facility (describe in Notes),South Tryon Bus Operations Complex,3145 South Tryon Street,Charlotte,NC,28217.0,,,,,1,0,367937.0,,,2007,100.0,N,2020-08-17,4.0,,"Complex consisting of Administration Bldg, Maintenance Bldg, Fuel Fare Wash Bldg, Paint and Body Building, and Parking Garage"
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,MB,VP,12642,Combined Administrative and Maintenance Facility (describe in Notes),North Davidson Street Complex,901 North Davidson Street,Charlotte,NC,28206.0,,,,,1,0,194584.0,,,2010,100.0,N,2020-08-17,3.0,,"Complex consisting of Administration Bldg, Maintenance Bldg, Fuel Fare Wash Bldg, Paint and Body Building, and Parking Garage; new construction and refurbishment to complex in 2010"
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,MB,SR,12649,Bus Transfer Center,Charlotte Transit Center (Transit Mall),310 East Trade Street,Charlotte,NC,28202.0,,,,,0,1,111993.0,,,1995,100.0,N,2020-08-17,4.0,,
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,MB,,12650,Bus Transfer Center,Rosa Parks Transit Center,2811 Beatties Ford Road,Charlotte,NC,28216.0,,,,,0,1,500.0,,,2006,100.0,N,2020-08-17,4.0,,
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,MB,,12651,Bus Transfer Center,Eastland Mall Transit Center,5411 Central Avenue,Charlotte,NC,28212.0,,,,,0,1,700.0,,,2006,100.0,N,2020-08-17,4.0,,
,40008,City of Charlotte North Carolina,Full Reporter: Operating,Urban,,,MB,,12652,Bus Transfer Center,South Park Transit Center,4400 Sharon Road,Charlotte,NC,28211.0,,,,,0,1,600.0,,,2004,100.0,N,2020-08-17,4.0,,
,40009,City of Fayetteville,Full Reporter: Operating,Urban,,,MB,,4426,Bus Transfer Center,The FAST Center,505 Franklin Street,Fayetteville,NC,28301.0,35.053376,-78.886998,,,0,1,27069.0,,0.0,2017,100.0,N,2021-09-08,5.0,,Passenger Facility
,40009,City of Fayetteville,Full Reporter: Operating,Urban,,,MB,DR,10623,Combined Administrative and Maintenance Facility (describe in Notes),Combined Operations/Maintenance,455 Grove Street,Fayetteville,NC,28301.0,35.054417,-78.868333,,,1,0,21414.0,,0.0,1982,100.0,N,2021-09-08,4.0,,"The FAST facility at 455 Grove Street is a combined operations office and maintenance garage.   There are 12 offices/work areas, with an additional 2 in the garage area.  The garage has 4 bays and a bus wash lane.  The building itself is shared with the City of Fayetteville Solid Waste Department."
,40010,City of Gastonia,Small Systems Reporter,Urban,4R06,North Carolina Department of Transportation,MB,DR,7915,Bus Transfer Center,Bradley Station,121 N Oakland,Gastonia,NC,28054.0,,,,,0,1,1622.0,,0.0,1995,100.0,N,2023-06-30,3.0,,The Bradley Station facility is 100% City owned and dedicated for Transit use only.  It is not shared with any other entity. Capital responsibility is 100%
,40011,City of High Point,Small Systems Reporter,Urban,,,DR,,44,Administrative Office / Sales Office,Transit Operations Center Paratransit Center,718 West Martin Luther King Jr Drive,High Point,NC,27262.0,35.9533653,-80.0139952,,,1,0,3000.0,,1.0,2020,100.0,N,2022-12-28,5.0,,
,40011,City of High Point,Small Systems Reporter,Urban,,,MB,DR,40,Combined Administrative and Maintenance Facility (describe in Notes),Transit Operations Center,716 W Martin Luther King Jr Dr,High Point,NC,27265.0,35.9531449,-80.0138622,,,1,0,9700.0,,0.0,2008,100.0,N,2022-12-28,4.0,,"The facility was originally constructed in 1979,  In 2008/2009 the administrative portion of the facility was remodeled.

The administrative offices take up approximately 4,500 square feet to include staff offices, restrooms, a training/conference room, and an operator check-in area.

The maintenance area is in the remaining space.  The maintenance space includes a general work area plus 4 maintenance bays."
,40011,City of High Point,Small Systems Reporter,Urban,,,MB,DR,41,Vehicle Washing Facility,Transit Operations Center Bus Washer Building,716 West Martin Luther King Jr Drive,High Point,NC,27262.0,35.9533653,-80.0139952,,,1,0,1500.0,,0.0,1979,100.0,N,2022-12-28,4.0,,
,40011,City of High Point,Small Systems Reporter,Urban,,,MB,,42,Vehicle Fueling Facility,Transit Operations Center Fuel Island,716 West Martin Luther King Jr Drive,High Point,NC,27262.0,35.9533653,-80.0139952,,,1,0,400.0,,0.0,1979,100.0,N,2022-12-28,3.0,,
,40011,City of High Point,Small Systems Reporter,Urban,,,MB,DR,43,General Purpose Maintenance Facility/Depot,Transit Operations Center Warehouse,"718 West Martin Luther King Jr Drive,",High Point,NC,27262.0,35.9533653,-80.0139952,,,1,0,3000.0,,1.0,2020,100.0,N,2022-12-28,5.0,,
,40011,City of High Point,Small Systems Reporter,Urban,,,MB,,11258,Bus Transfer Center,High Point Broad Ave Terminal,201 W Broad AVe,High Point,NC,27265.0,35.957457,-80.006811,,,0,1,2500.0,,0.0,2013,100.0,N,2022-12-28,5.0,,
,40012,City of Winston Salem,Full Reporter: Operating,Urban,,,MB,DR,3220,Administrative Office / Sales Office,Hampton Haith Adminstrative Building,1060 North Trade St. ,Winston-Salem,NC,27101.0,36.10765,-80.24658,,,1,0,3861.0,,0.0,1977,100.0,N,2021-05-15,2.0,,
,40012,City of Winston Salem,Full Reporter: Operating,Urban,,,MB,DR,3226,Maintenance Facility (Service and Inspection),Hampton Haith Maintenance Building,1060 North Trade St.,Winston-Salem,NC,27101.0,36.10763,-80.2493,,,1,0,19200.0,,0.0,1977,100.0,N,2021-05-15,2.0,,
,40012,City of Winston Salem,Full Reporter: Operating,Urban,,,MB,DR,3227,"Other, Administrative & Maintenance (describe in Notes)",Hampton Haith Storage Building,1060 North Trade Street,Winston-Salem,NC,27101.0,36.10763,-80.24793,,,1,0,17060.0,,0.0,1989,100.0,N,2021-05-15,2.0,,Storage Facility
,40012,City of Winston Salem,Full Reporter: Operating,Urban,,,MB,DR,11362,Bus Transfer Center,Clark Campbell Transportation Center,100 W. Fifth Street,Winston-Salem,NC,27101.0,36.09951,-80.24562,,,0,1,21907.0,,0.0,1996,100.0,N,2021-05-15,2.0,,
,40014,Ms Coast Transportation Authority,Full Reporter: Operating,Urban,,,MB,DR,680,Combined Administrative and Maintenance Facility (describe in Notes),Main Facility,333 DeBuys Rd,Gulfport,MS,39507.0,30.403172,-89.002022,,,1,0,17200.0,,0.0,1975,100.0,N,2022-09-30,4.0,,Main administrative facility with maintenance facility 
,40014,Ms Coast Transportation Authority,Full Reporter: Operating,Urban,,,MB,,681,Bus Transfer Center,Coliseum Beach Station,2305 Beach Blvd,Biloxi,MS,39531.0,30.390326,-88.975996,,,0,1,1408.0,,0.0,2010,100.0,N,2022-09-30,4.0,,"Passenger restroom and waiting facility located on beach front.

Damaged in Hurricane Katrina.  Rebuilt using FEMA/MEMA funds"
,40014,Ms Coast Transportation Authority,Full Reporter: Operating,Urban,,,MB,,682,Bus Transfer Center,Rodenburg Beach Station,1669 Beach Blvd,Biloxi,MS,39531.0,30.393511,-88.936616,,,0,1,1408.0,,0.0,2014,100.0,N,2022-09-30,4.0,,"Passenger restroom and waiting facility located on beach front.

Damaged in Hurricane Katrina.  Rebuilt using FEMA/MEMA funds"
,40014,Ms Coast Transportation Authority,Full Reporter: Operating,Urban,,,MB,,683,Bus Transfer Center,Courthouse Beach Bus Station,96 Courthouse Rd,Gulfport,MS,39507.0,30.378569,-89.043997,,,0,1,1408.0,,0.0,2010,100.0,N,2022-09-30,4.0,,"Passenger restroom and waiting facility located on beach front.

Damaged in Hurricane Katrina.  Rebuilt using FEMA/MEMA funds"
,40014,Ms Coast Transportation Authority,Full Reporter: Operating,Urban,,,MB,,684,Bus Transfer Center,Jones Park Beach Station,1301 20th Ave,Gulfport,MS,39501.0,30.366775,-89.086292,,,0,1,1408.0,,0.0,2010,100.0,N,2022-09-30,4.0,,"Passenger restroom and waiting facility located on beach front.

Damaged in Hurricane Katrina.  Rebuilt using FEMA/MEMA funds"
,40014,Ms Coast Transportation Authority,Full Reporter: Operating,Urban,,,MB,,685,Bus Transfer Center,Long Beach Bus Station,701 S Cleveland Ave,Long Beach,MS,39560.0,30.347308,-89.143102,,,0,1,1408.0,,0.0,2010,100.0,N,2022-09-30,4.0,,"Passenger restroom and waiting facility located on beach front.

Damaged in Hurricane Katrina.  Rebuilt using FEMA/MEMA funds"
,40014,Ms Coast Transportation Authority,Full Reporter: Operating,Urban,,,MB,,686,Bus Transfer Center,D'Iberville Transit Center,10045 Gorenflo Rd,D'Iberville,MS,39540.0,30.42919,-88.889842,,,0,1,2280.0,,0.0,2013,100.0,N,2022-09-30,4.0,,Passenger waiting facility with public restrooms and parking.  City donated land as 20% local match.
,40014,Ms Coast Transportation Authority,Full Reporter: Operating,Urban,,,MB,,687,Bus Transfer Center,Biloxi Transit Center,820 Dr. Martin Luther King Jr,Biloxi,MS,39530.0,30.398219,-88.890025,,,0,1,8476.0,,0.0,2004,100.0,N,2022-09-30,4.0,,Passenger waiting facility with public restrooms and parking.  
,40014,Ms Coast Transportation Authority,Full Reporter: Operating,Urban,,,MB,,688,Bus Transfer Center,Gulfport Transit Center,2015 15th St,Gulfport,MS,39501.0,30.368852,-89.087145,,,0,1,192096.0,,0.0,2007,100.0,N,2022-09-30,4.0,,Passenger waiting facility with public restrooms and multi level parking.  
,40014,Ms Coast Transportation Authority,Full Reporter: Operating,Urban,,,MB,,14811,Surface Parking Lot,Biloxi Transit Center Parking Lot,820 Dr Martin Luther King Jr. Blvd,Biloxi,MS,39530.0,30.398219,-88.890025,,,0,1,,75.0,0.0,2004,100.0,N,2022-09-30,3.0,,Passenger transfer/waiting facility with surface lot parking spaces
,40014,Ms Coast Transportation Authority,Full Reporter: Operating,Urban,,,MB,,14812,Surface Parking Lot,D'Iberville Transit Center Parking Lot,10045 Gorenflo Rd,D'Iberville,MS,39540.0,30.42919,-88.889842,,,0,1,,24.0,0.0,2013,100.0,N,2022-09-30,4.0,,Passenger transfer/waiting facility and surface parking lot
,40014,Ms Coast Transportation Authority,Full Reporter: Operating,Urban,,,MB,,14813,Parking Structure,Gulfport Transit Parking Structure,2015 15th St ,Gulfport,MS,39501.0,30.368852,-89.087145,,,0,1,,550.0,0.0,2007,100.0,N,2022-09-30,4.0,,Passenger transfer/waiting facility with parking structure
,40014,Ms Coast Transportation Authority,Full Reporter: Operating,Urban,,,MB,,19527,Bus Transfer Center,Gulfport Hub Building,1401 20th Avenue,Gulfport,MS,39501.0,30.36813,-89.08673,,,0,1,10000.0,,0.0,2020,100.0,N,2021-01-04,5.0,,
,40015,"City of Jackson, MS",Full Reporter: Operating,Urban,,,MB,DR,11052,Maintenance Facility (Service and Inspection),JAMF-Service,1785 Highway 80 W,Jackson,MS,39204.0,,,,"Shared With Non-Public Mode: Airport, Private Bus Transit",1,0,6766.0,,1.0,2013,100.0,N,2022-10-03,4.0,,"This facility is used for cleaning interior & exterior of the bus.  It is also used for any inspections, branding, and installing of equipment on vehicles.  This facility houses our vaulting & money counting rooms and serves as the hub for our backup software and camera systems."
,40015,"City of Jackson, MS",Full Reporter: Operating,Urban,,,MB,DR,11053,Combined Administrative and Maintenance Facility (describe in Notes),JAMF,1785 Highway 80 W,Jackson,MS,39204.0,,,,"Shared With Non-Public Mode: Airport, Private Bus Transit",1,0,28797.0,,1.0,2013,100.0,N,2022-10-02,4.0,,This is a combined facility where the Administrative/Sales Office and the main Maintenance Facility.
,40015,"City of Jackson, MS",Full Reporter: Operating,Urban,,,MB,DR,11054,Vehicle Fueling Facility,JAMF-Fueling,1785 Highway 80 W,Jackson,MS,39204.0,,,,"Shared With Non-Public Mode: Airport, Private Bus Transit",1,0,815.0,,1.0,2013,100.0,N,2022-10-03,3.0,,"This is a stand alone structure, where fuel is stored and vehicles are fueled."
,40015,"City of Jackson, MS",Full Reporter: Operating,Urban,,,MB,,11056,Bus Transfer Center,Union Station,300 W Capitol Street,Jackson,MS,39209.0,32.2988,-90.184807,,"Shared With Non-Public Mode: Airport, Private Bus Transit",0,1,7200.0,,0.0,2003,100.0,N,2023-04-07,1.0,,The bus transfer center is a shared facility within a Multi-modal center.  It houses bays for transfers and a customer service office.  The City of Jackson's Planning & Development/Transit Service is only responsible for the JATRAN Customer Service and the bays from which our bus transfer occurs.
,40016,City of Ashland,Small Systems Reporter,Urban,,,MB,DR,11977,Bus Transfer Center,Ashland Bus Station,99 15th St,Ashland,KY,41101.0,,,,,0,1,5735.0,,0.0,1997,100.0,N,2023-06-30,4.0,,
,40017,Lexington Transit Authority,Full Reporter: Operating,Urban,,,MB,,105,Administrative Office / Sales Office,Administration,200 Loudon Ave,Lexington,KY,40508.0,,,,,1,0,25902.0,,0.0,2016,100.0,N,2022-06-01,5.0,,"
"
,40017,Lexington Transit Authority,Full Reporter: Operating,Urban,,,MB,,106,Maintenance Facility (Service and Inspection),Maintenance,200 Loudon Ave,Lexington,KY,40508.0,,,,,1,0,24256.0,,0.0,2016,100.0,N,2022-06-01,5.0,,
,40017,Lexington Transit Authority,Full Reporter: Operating,Urban,,,MB,,107,Vehicle Fueling Facility,Fuel Station,200 Loudon Ave,Lexington,KY,40508.0,,,,,1,0,3500.0,,0.0,2016,100.0,N,2022-06-01,5.0,,
,40017,Lexington Transit Authority,Full Reporter: Operating,Urban,,,MB,,108,Vehicle Washing Facility,Bus Wash,200 Loudon Ave,Lexington,KY,40508.0,,,,,1,0,4441.0,,0.0,2016,100.0,N,2022-06-01,5.0,,
,40017,Lexington Transit Authority,Full Reporter: Operating,Urban,,,MB,,3749,Vehicle Fueling Facility,CNG Fuel Station,200 W. Loudon Ave ,Lexington,KY,40508.0,,,,,1,0,3500.0,,0.0,2016,100.0,N,2022-06-01,5.0,,
,40017,Lexington Transit Authority,Full Reporter: Operating,Urban,,,MB,,9725,Bus Transfer Center,Transit Center,220 E. Vine St.,Lexington,KY,40507.0,,,,,0,1,12099.0,,0.0,1987,0.0,N,,,,Urban County Government owns the facility. 
,40018,Transit Authority of River City,Full Reporter: Operating,Urban,,,DR,,5063,Administrative Office / Sales Office,Customer Service Call Center,2901 W. Broadway,Louisville,KY,40211.0,,,,,1,0,7500.0,,0.0,1991,100.0,N,2023-06-30,3.0,,
