State/Parent NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Vehicles Operated at Maximum Service (VOMS),Vehicles Available at Maximum Service (VAMS),Rail,Fixed Route,Seasonal Segment,Fixed Guideway/High Intensity,Service Type,Commitment Date,Start Service Date,End Service Date
,50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,DR,PT,44.0,82.0,N,N,N,N,Active Service,1993-01-01,1993-01-01,
,50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,DR,TN,32.0,32.0,N,N,N,N,Active Service,2023-01-01,2023-01-01,
,50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,MB,DO,105.0,126.0,N,Y,N,N,Active Service,1993-01-01,1993-01-01,
,50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,MB,PT,1.0,3.0,N,Y,N,N,Active Service,2021-07-01,2021-07-01,2024-06-22
,50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,RB,DO,12.0,30.0,N,Y,N,Y,Active Service,2018-08-01,2019-09-01,
,50051,Greater Lafayette Public Transportation Corporation,Full Reporter,Urban,DR,DO,9.0,13.0,N,N,N,N,Active Service,1993-01-01,1993-01-01,
,50051,Greater Lafayette Public Transportation Corporation,Full Reporter,Urban,MB,DO,43.0,62.0,N,Y,N,N,Active Service,1993-01-01,1993-01-01,
,50052,South Bend Public Transportation Corporation,Full Reporter,Urban,DR,DO,15.0,19.0,N,N,N,N,Active Service,1993-01-01,1993-01-01,
,50052,South Bend Public Transportation Corporation,Full Reporter,Urban,MB,DO,42.0,50.0,N,Y,N,N,Active Service,1993-01-01,1993-01-01,
,50053,City of Terre Haute ,Full Reporter,Urban,DR,DO,2.0,2.0,N,N,N,N,Active Service,1999-01-01,1999-01-01,
,50053,City of Terre Haute ,Full Reporter,Urban,MB,DO,8.0,12.0,N,Y,N,N,Active Service,1993-01-01,1993-01-01,
,50054,Muncie Indiana Transit System,Full Reporter,Urban,DR,DO,9.0,13.0,N,N,N,N,Active Service,1993-01-01,1993-01-01,
,50054,Muncie Indiana Transit System,Full Reporter,Urban,MB,DO,27.0,30.0,N,Y,N,N,Active Service,1993-01-01,1993-01-01,
,50056,Greater Peoria Mass Transit District,Full Reporter,Urban,DR,PT,31.0,34.0,N,N,N,N,Active Service,1992-07-01,1992-07-01,
,50056,Greater Peoria Mass Transit District,Full Reporter,Urban,MB,DO,42.0,51.0,N,Y,N,N,Active Service,1992-07-01,1992-07-01,
,50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,DR,DO,9.0,10.0,N,N,N,N,Active Service,1999-07-01,1999-07-01,
,50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,DR,PT,4.0,7.0,N,N,N,N,Active Service,1994-07-01,1994-07-01,
,50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,FB,PT,3.0,3.0,N,Y,Y,Y,Active Service,2011-07-01,2011-07-01,
,50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,MB,DO,47.0,60.0,N,Y,N,N,Active Service,1992-07-01,1992-07-01,
,50058,Rockford Mass Transit District,Full Reporter,Urban,DR,DO,24.0,33.0,N,N,N,N,Active Service,1995-07-01,1995-07-01,
,50058,Rockford Mass Transit District,Full Reporter,Urban,DR,PT,,,,,,,Reported Separately,,,
,50058,Rockford Mass Transit District,Full Reporter,Urban,MB,DO,24.0,41.0,N,Y,N,N,Active Service,1992-07-01,1992-07-01,
,50059,Springfield Mass Transit District,Full Reporter,Urban,DR,DO,18.0,25.0,N,N,N,N,Active Service,1992-07-01,1992-07-01,
,50059,Springfield Mass Transit District,Full Reporter,Urban,MB,DO,48.0,62.0,N,Y,N,N,Active Service,1992-07-01,1992-07-01,
,50060,Champaign-Urbana Mass Transit District,Full Reporter,Urban,DR,DO,8.0,14.0,N,N,N,N,Active Service,1995-07-01,1995-07-01,
,50060,Champaign-Urbana Mass Transit District,Full Reporter,Urban,DR,PT,19.0,28.0,N,N,N,N,Active Service,1997-07-01,1997-07-01,
,50060,Champaign-Urbana Mass Transit District,Full Reporter,Urban,MB,DO,83.0,114.0,N,Y,N,N,Active Service,1992-07-01,1992-07-01,
,50061,"City of Decatur, Il",Full Reporter,Urban,DR,PT,5.0,6.0,N,N,N,N,Active Service,2019-07-01,2020-01-01,
,50061,"City of Decatur, Il",Full Reporter,Urban,MB,PT,19.0,21.0,N,Y,N,N,Active Service,2019-07-01,2020-01-01,
,50066,Chicago Transit Authority,Full Reporter,Urban,HR,DO,838.0,1512.0,Y,Y,N,Y,Active Service,1993-01-01,1993-01-01,
,50066,Chicago Transit Authority,Full Reporter,Urban,MB,DO,1307.0,1895.0,N,Y,N,Y,Active Service,1993-01-01,1993-01-01,
,50088,City of Sheboygan,Reduced Reporter,Urban,DR,DO,5.0,,N,N,N,N,Active Service,2007-01-01,2007-01-01,
,50088,City of Sheboygan,Reduced Reporter,Urban,MB,DO,15.0,,N,Y,N,N,Active Service,1993-01-01,1993-01-01,
,50090,Richland County Transit,Reduced Reporter,Urban,DR,PT,5.0,,N,N,N,N,Active Service,1993-01-01,1993-01-01,
,50090,Richland County Transit,Reduced Reporter,Urban,MB,PT,7.0,,N,Y,N,N,Active Service,1993-01-01,1993-01-01,
,50091,"City of Wausau, Wisconsin",Reduced Reporter,Urban,DR,DO,3.0,,N,N,N,N,Active Service,2012-01-01,2012-01-01,
,50091,"City of Wausau, Wisconsin",Reduced Reporter,Urban,MB,DO,18.0,,N,Y,N,N,Active Service,1993-01-01,1993-01-01,
,50092,"City of Rochester, Minnesota",Full Reporter,Urban,DR,PT,9.0,13.0,N,N,N,N,Active Service,1993-01-01,1993-01-01,
,50092,"City of Rochester, Minnesota",Full Reporter,Urban,DR,TX,4.0,4.0,N,N,N,N,Active Service,2017-01-01,2017-01-01,
,50092,"City of Rochester, Minnesota",Full Reporter,Urban,MB,PT,42.0,66.0,N,Y,N,N,Active Service,1993-01-01,1993-01-01,
,50092,"City of Rochester, Minnesota",Full Reporter,Urban,RB,PT,,,N,Y,N,Y,Capital Only,2020-01-01,,
,50093,Lima Allen County Regional Transit Authority,Reduced Reporter,Urban,DR,DO,10.0,,N,N,N,N,Active Service,1999-01-01,1999-01-01,
,50093,Lima Allen County Regional Transit Authority,Reduced Reporter,Urban,MB,DO,8.0,,N,Y,N,N,Active Service,1999-01-01,1999-01-01,
,50095,Lorain County,Reduced Reporter,Urban,DR,PT,6.0,,N,N,N,N,Active Service,1993-01-01,1993-01-01,
,50095,Lorain County,Reduced Reporter,Urban,MB,PT,3.0,,N,Y,N,N,Active Service,1993-01-01,1993-01-01,
,50096,City of Waukesha ,Full Reporter,Urban,CB,PT,7.0,8.0,N,Y,N,N,Active Service,2012-01-01,2012-01-01,
,50096,City of Waukesha ,Full Reporter,Urban,DR,DO,2.0,4.0,N,N,N,N,Active Service,1993-01-01,1993-01-01,
,50096,City of Waukesha ,Full Reporter,Urban,DR,PT,4.0,6.0,N,N,N,N,Ending Service,2003-01-01,2003-01-01,2023-10-31
,50096,City of Waukesha ,Full Reporter,Urban,MB,DO,18.0,23.0,N,Y,N,Y,Active Service,1993-01-01,1993-01-01,
,50096,City of Waukesha ,Full Reporter,Urban,MB,PT,,,,,,,Reported Separately,,,
,50096,City of Waukesha ,Full Reporter,Urban,MB,PT,2.0,2.0,N,Y,N,Y,Ending Service,1993-01-01,1993-01-01,2023-06-03
,50098,City of Michigan ,Reduced Reporter,Urban,CB,DO,0.0,,N,Y,N,N,Active Service,2015-01-01,2015-02-03,
,50098,City of Michigan ,Reduced Reporter,Urban,DR,DO,2.0,,N,N,N,N,Active Service,2012-01-01,2012-01-01,
,50098,City of Michigan ,Reduced Reporter,Urban,MB,DO,4.0,,N,Y,N,N,Active Service,2012-01-01,2012-01-01,
,50099,City of Eau Claire,Full Reporter,Urban,DR,PT,26.0,45.0,N,N,N,N,Active Service,1993-01-01,1993-01-01,
,50099,City of Eau Claire,Full Reporter,Urban,MB,DO,16.0,21.0,N,Y,N,N,Active Service,1993-01-01,1993-01-01,
,50103,North Township of Lake County ,Reduced Reporter,Urban,DR,DO,6.0,,N,N,N,N,Active Service,1993-01-01,1993-01-01,
,50104,Northern Indiana Commuter Transportation District,Full Reporter,Urban,CR,DO,48.0,80.0,Y,Y,N,Y,Active Service,1993-01-01,1993-01-01,
4R04,50107,City of Henderson,Rural Reporter,Rural,DR,DO,2.0,,N,N,N,N,Active Service,2011-07-01,2011-07-01,
4R04,50107,City of Henderson,Rural Reporter,Rural,MB,DO,3.0,,N,Y,N,N,Active Service,2011-07-01,2011-07-01,
,50108,City of Janesville,Reduced Reporter,Urban,DR,PT,2.0,,N,N,N,N,Active Service,1993-01-01,1993-01-01,
,50108,City of Janesville,Reduced Reporter,Urban,MB,DO,15.0,,N,Y,N,N,Active Service,1993-01-01,1993-01-01,
,50109,City of Beloit,Reduced Reporter,Urban,DR,PT,3.0,,N,N,N,N,Active Service,1993-01-01,1993-01-01,
,50109,City of Beloit,Reduced Reporter,Urban,MB,DO,7.0,,N,Y,N,N,Active Service,1993-01-01,1993-01-01,
,50110,Bloomington Public Transportation Corporation,Full Reporter,Urban,DR,DO,6.0,12.0,N,N,N,N,Active Service,2009-01-01,2009-01-01,
,50110,Bloomington Public Transportation Corporation,Full Reporter,Urban,DR,TN,19.0,19.0,N,N,N,N,Active Service,2023-07-03,2023-07-03,
,50110,Bloomington Public Transportation Corporation,Full Reporter,Urban,MB,DO,26.0,38.0,N,Y,N,N,Active Service,1993-01-01,1993-01-01,
,50113,"Pace, the Suburban Bus Division of the Regional Transportation Authority",Full Reporter,Urban,DR,DO,7.0,23.0,N,N,N,N,Active Service,1993-01-01,1993-01-01,
,50113,"Pace, the Suburban Bus Division of the Regional Transportation Authority",Full Reporter,Urban,DR,PT,208.0,323.0,N,N,N,N,Active Service,1993-01-01,1993-01-01,
,50113,"Pace, the Suburban Bus Division of the Regional Transportation Authority",Full Reporter,Urban,DR,TN,7.0,7.0,N,N,N,N,Active Service,2022-12-06,2022-12-06,
,50113,"Pace, the Suburban Bus Division of the Regional Transportation Authority",Full Reporter,Urban,DR,TX,26.0,26.0,N,N,N,N,Active Service,2010-01-01,2010-01-01,
,50113,"Pace, the Suburban Bus Division of the Regional Transportation Authority",Full Reporter,Urban,MB,DO,480.0,700.0,N,Y,N,Y,Active Service,1993-01-01,1993-01-01,
,50113,"Pace, the Suburban Bus Division of the Regional Transportation Authority",Full Reporter,Urban,MB,PT,27.0,43.0,N,Y,N,N,Active Service,1993-01-01,1993-01-01,
,50113,"Pace, the Suburban Bus Division of the Regional Transportation Authority",Full Reporter,Urban,VP,DO,291.0,414.0,N,N,N,N,Active Service,1993-01-01,1993-01-01,
,50117,Laketran,Full Reporter,Urban,CB,DO,13.0,20.0,N,Y,N,N,Active Service,2011-01-01,2011-01-01,
,50117,Laketran,Full Reporter,Urban,DR,DO,71.0,117.0,N,N,N,N,Active Service,1993-01-01,1993-01-01,
,50117,Laketran,Full Reporter,Urban,MB,DO,18.0,28.0,N,Y,N,N,Active Service,1993-01-01,1993-01-01,
,50118,Northeast Illinois Regional Commuter Railroad Corporation,Full Reporter,Urban,CR,DO,447.0,830.0,Y,Y,N,Y,Active Service,1993-01-01,1993-01-01,
,50118,Northeast Illinois Regional Commuter Railroad Corporation,Full Reporter,Urban,CR,PT,465.0,645.0,Y,Y,N,Y,Active Service,2020-01-01,2020-01-01,
,50119,City of Detroit ,Full Reporter,Urban,DR,PT,75.0,91.0,N,N,N,N,Active Service,1996-07-01,1996-07-01,
,50119,City of Detroit ,Full Reporter,Urban,MB,DO,152.0,288.0,N,Y,N,N,Active Service,1992-07-01,1992-07-01,
,50131,"Opportunity Enterprises, Inc.",Reduced Reporter,Urban,DR,DO,15.0,,N,N,N,N,Active Service,1997-07-01,1997-07-01,
,50132,Twin Cities Area Transportation Authority,Reduced Reporter,Urban,DR,DO,16.0,,N,N,N,N,Active Service,1992-10-01,1992-10-01,
,50132,Twin Cities Area Transportation Authority,Reduced Reporter,Urban,MB,DO,4.0,,N,Y,N,N,Active Service,1992-10-01,1992-10-01,
,50133,City of Chippewa Falls,Reduced Reporter,Urban,DR,PT,8.0,,N,N,N,N,Active Service,1993-01-01,1993-01-01,
,50141,Detroit Transportation Corporation,Full Reporter,Urban,MG,DO,4.0,5.0,Y,Y,N,Y,Active Service,2010-07-01,2010-07-01,
,50142,Steel Valley Regional Transit Authority,Reduced Reporter,Urban,DR,DO,1.0,,N,N,N,N,Active Service,2003-01-01,2003-01-01,
,50142,Steel Valley Regional Transit Authority,Reduced Reporter,Urban,MB,DO,10.0,,N,Y,N,N,Active Service,1996-01-01,1996-01-01,
,50145,City of Kokomo,Full Reporter,Urban,DR,DO,26.0,32.0,N,N,N,N,Active Service,1996-01-01,1996-01-01,
,50145,City of Kokomo,Full Reporter,Urban,MB,DO,5.0,32.0,N,Y,N,N,Active Service,2010-01-01,2010-01-01,
,50146,Madison County Transit District,Full Reporter,Urban,DR,PT,14.0,26.0,N,N,N,N,Active Service,1992-07-01,1992-07-01,
,50146,Madison County Transit District,Full Reporter,Urban,MB,PT,69.0,88.0,N,Y,N,N,Active Service,1992-07-01,1992-07-01,
,50146,Madison County Transit District,Full Reporter,Urban,VP,DO,32.0,47.0,N,N,N,N,Active Service,2011-07-01,2011-07-01,
,50148,Blue Water Area Transportation Commission,Full Reporter,Urban,CB,DO,3.0,5.0,N,Y,N,N,Active Service,2011-10-01,2011-10-01,
,50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,DO,36.0,58.0,N,N,N,N,Active Service,1994-10-01,1994-10-01,
,50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,PT,165.0,182.0,N,N,N,N,Active Service,1997-10-01,1997-10-01,
,50148,Blue Water Area Transportation Commission,Full Reporter,Urban,MB,DO,9.0,12.0,N,Y,N,N,Active Service,1994-10-01,1994-10-01,
,50149,Michiana Area Council of Governments,Full Reporter,Urban,DR,PT,10.0,10.0,N,N,N,N,Active Service,2013-01-01,2013-01-01,
,50149,Michiana Area Council of Governments,Full Reporter,Urban,MB,PT,9.0,11.0,N,Y,N,N,Active Service,1999-01-01,1999-01-01,
,50152,City of Onalaska,Reduced Reporter,Urban,DR,PT,9.0,,N,N,N,N,Active Service,1996-01-01,1996-01-01,
,50154,Metropolitan Council,Full Reporter,Urban,DR,PT,590.0,758.0,N,N,N,N,Active Service,1999-01-01,1999-01-01,
,50154,Metropolitan Council,Full Reporter,Urban,MB,PT,67.0,105.0,N,Y,N,Y,Active Service,1999-01-01,1999-01-01,
,50154,Metropolitan Council,Full Reporter,Urban,VP,PT,53.0,55.0,N,N,N,N,Active Service,2003-01-01,2003-01-01,
,50157,Butler County Regional Transit Authority,Full Reporter,Urban,CB,PT,,,,,,,Reported Separately,,,
,50157,Butler County Regional Transit Authority,Full Reporter,Urban,DR,DO,19.0,26.0,N,N,N,N,Active Service,2004-01-01,2004-01-01,
,50157,Butler County Regional Transit Authority,Full Reporter,Urban,MB,DO,16.0,29.0,N,Y,N,N,Active Service,2013-01-01,2013-01-01,
,50158,University of Michigan Parking and Transportation Services,Full Reporter,Urban,MB,DO,46.0,60.0,N,Y,N,N,Active Service,1999-07-01,1999-07-01,
,50159,River Valley Metro Mass Transit District,Full Reporter,Urban,CB,PT,2.0,4.0,N,Y,N,N,Active Service,2014-01-01,2014-01-06,
,50159,River Valley Metro Mass Transit District,Full Reporter,Urban,DR,PT,3.0,4.0,N,N,N,N,Active Service,2004-07-01,2004-07-01,
,50159,River Valley Metro Mass Transit District,Full Reporter,Urban,MB,PT,12.0,14.0,N,Y,N,N,Active Service,2004-07-01,2004-07-01,
,50160,County of Washington,Full Reporter,Urban,CB,PT,8.0,9.0,N,Y,N,N,Ending Service,2011-01-01,2011-01-01,2023-09-30
,50160,County of Washington,Full Reporter,Urban,DR,PT,27.0,30.0,N,N,N,N,Active Service,2000-01-01,2000-01-01,
,50161,Ozaukee County ,Full Reporter,Urban,CB,PT,4.0,4.0,N,Y,N,N,Active Service,2019-01-01,2019-01-01,2024-06-28
,50161,Ozaukee County ,Full Reporter,Urban,DR,PT,19.0,27.0,N,N,N,N,Active Service,2000-01-01,2000-01-01,
,50162,"City of La Porte, Indiana",Reduced Reporter,Urban,DR,DO,5.0,,N,N,N,N,Active Service,2002-01-01,2002-01-01,
,50163,"Licking County, Ohio",Full Reporter,Urban,DR,DO,18.0,40.0,N,N,N,N,Active Service,2019-01-01,2019-01-01,
,50163,"Licking County, Ohio",Full Reporter,Urban,MB,DO,2.0,6.0,N,Y,N,N,Active Service,2023-07-10,2023-07-10,
,50164,City of Sandusky,Reduced Reporter,Urban,DR,PT,6.0,,N,N,N,N,Active Service,2023-01-01,2023-01-01,
,50164,City of Sandusky,Reduced Reporter,Urban,MB,PT,8.0,,N,Y,N,N,Active Service,2023-01-01,2023-01-01,
,50165,Greene County Transit Board,Full Reporter,Urban,DR,PT,19.0,35.0,N,N,N,N,Active Service,2002-01-01,2002-01-01,
,50166,"Clermont County, Ohio",Full Reporter,Urban,DR,DO,11.0,14.0,N,N,N,N,Active Service,2002-01-01,2002-01-01,
,50166,"Clermont County, Ohio",Full Reporter,Urban,DR,PT,16.0,26.0,N,N,N,N,Active Service,2002-01-01,2002-01-01,
,50166,"Clermont County, Ohio",Full Reporter,Urban,MB,DO,6.0,9.0,N,Y,N,N,Active Service,2007-01-01,2007-01-01,
,50166,"Clermont County, Ohio",Full Reporter,Urban,MB,PT,,,,,,,Reported Separately,,,
,50167,"South Lake County Community Services, Inc.",Reduced Reporter,Urban,DR,DO,14.0,,N,N,N,N,Active Service,2006-01-01,2006-01-01,
,50169,"Miami County, Ohio ",Full Reporter,Urban,DR,PT,18.0,18.0,N,N,N,N,Active Service,2004-01-01,2004-01-01,
,50171,"Fond du Lac, Wisconsin ",Reduced Reporter,Urban,DR,PT,4.0,,N,N,N,N,Active Service,2013-01-01,2013-01-01,
,50171,"Fond du Lac, Wisconsin ",Reduced Reporter,Urban,DR,TX,9.0,,N,N,N,N,Active Service,2010-01-01,2010-01-01,
,50171,"Fond du Lac, Wisconsin ",Reduced Reporter,Urban,MB,DO,7.0,,N,Y,N,N,Active Service,2004-01-01,2004-01-01,
,50171,"Fond du Lac, Wisconsin ",Reduced Reporter,Urban,MB,PT,1.0,,N,Y,N,N,Active Service,2004-01-01,2004-01-01,
,50174,City of Danville,Reduced Reporter,Urban,DR,PT,2.0,,N,N,N,N,Active Service,2004-07-01,2004-07-01,
,50174,City of Danville,Reduced Reporter,Urban,MB,DO,10.0,,N,Y,N,N,Active Service,2004-07-01,2004-07-01,
,50176,City of DeKalb,Full Reporter,Urban,DR,PT,14.0,16.0,N,N,N,N,Active Service,2021-01-01,2021-01-01,
,50176,City of DeKalb,Full Reporter,Urban,MB,PT,19.0,22.0,N,Y,N,N,Active Service,2019-01-01,2019-01-01,
,50177,City of Columbus,Reduced Reporter,Urban,DR,DO,5.0,,N,N,N,N,Active Service,2006-01-01,2006-01-01,
,50177,City of Columbus,Reduced Reporter,Urban,MB,DO,5.0,,N,Y,N,N,Active Service,2006-01-01,2006-01-01,
,50179,"Porter County Aging and Community Services, Inc.",Reduced Reporter,Urban,DR,DO,7.0,,N,N,N,N,Active Service,2006-07-01,2006-07-01,
,50180,Livingston County Board of Commissioners,Reduced Reporter,Urban,DR,DO,29.0,,N,N,N,N,Active Service,2007-01-01,2007-01-01,
,50182,"Pace, the Suburban Bus Division of the Regional Transportation Authority",Full Reporter,Urban,DR,PT,750.0,1006.0,N,N,N,N,Active Service,2007-01-01,2007-01-01,
,50182,"Pace, the Suburban Bus Division of the Regional Transportation Authority",Full Reporter,Urban,DR,TN,116.0,116.0,N,N,N,N,Active Service,2022-12-06,2022-12-06,
,50182,"Pace, the Suburban Bus Division of the Regional Transportation Authority",Full Reporter,Urban,DR,TX,325.0,325.0,N,N,N,N,Active Service,2010-01-01,2010-01-01,
,50183,City of Valparaiso,Reduced Reporter,Urban,CB,PT,6.0,,N,Y,N,N,Active Service,2012-01-01,2012-01-01,
,50183,City of Valparaiso,Reduced Reporter,Urban,MB,PT,6.0,,N,Y,N,N,Active Service,2008-01-01,2008-01-01,
,50184,Macatawa Area Express Transportation Authority,Full Reporter,Urban,DR,DO,11.0,26.0,N,N,N,N,Active Service,2009-10-01,2009-10-01,
,50184,Macatawa Area Express Transportation Authority,Full Reporter,Urban,MB,DO,8.0,11.0,N,Y,N,N,Active Service,2009-10-01,2009-10-01,
,50186,Lawrence County Port Authority,Reduced Reporter,Urban,DR,PT,13.0,,N,N,N,N,Active Service,2009-01-01,2009-01-01,
,50186,Lawrence County Port Authority,Reduced Reporter,Urban,MB,PT,7.0,,N,Y,N,N,Active Service,2017-03-01,2017-07-01,
,50191,Mid-Ohio Regional Planning Commission,Full Reporter,Urban,VP,PT,23.0,23.0,N,N,N,N,Active Service,2013-01-01,2013-01-01,
,50193,Michigan Department of Transportation,Full Reporter,Urban,VP,PT,172.0,172.0,N,N,N,N,Active Service,2012-01-01,2012-01-01,
,50194,Boone County Council on Aging,Reduced Reporter,Urban,DR,DO,7.0,,N,N,N,N,Active Service,2012-07-01,2012-07-01,
,50195,City of Shelby,Reduced Reporter,Urban,DR,DO,1.0,,N,N,N,N,Active Service,2011-01-01,2011-01-01,
,50196,Harbor Transit Multi-Modal Transportation System,Reduced Reporter,Urban,DR,DO,21.0,,N,N,N,N,Active Service,2011-07-01,2011-07-01,
,50196,Harbor Transit Multi-Modal Transportation System,Reduced Reporter,Urban,MB,DO,2.0,,N,Y,N,N,Active Service,2022-05-30,2022-05-30,
,50198,Medina County,Full Reporter,Urban,DR,DO,11.0,14.0,N,N,N,N,Active Service,2012-01-01,2012-01-01,
,50198,Medina County,Full Reporter,Urban,DR,TX,5.0,5.0,N,N,N,N,Active Service,2012-01-01,2012-01-01,
,50198,Medina County,Full Reporter,Urban,MB,DO,8.0,9.0,N,Y,N,N,Active Service,2012-01-01,2012-01-01,
,50199,Delaware County Transit Board,Full Reporter,Urban,DR,DO,21.0,25.0,N,N,N,N,Active Service,2012-01-01,2012-01-01,
,50200,County of Warren,Reduced Reporter,Urban,DR,PT,13.0,,N,N,N,N,Active Service,2011-10-01,2011-10-01,
,50201,Hancock County Senior Services,Reduced Reporter,Urban,DR,DO,11.0,,N,N,N,N,Active Service,2005-01-01,2005-01-01,
,50202,City of West Bend,Reduced Reporter,Urban,DR,PT,14.0,,N,N,N,N,Active Service,2015-01-01,2015-01-01,
5R01,50204,Jackson County Mass Transit District,Rural Reporter,Rural,MB,DO,23.0,,N,Y,N,N,Active Service,2015-04-14,2015-04-14,
,50205,City of Mankato ,Reduced Reporter,Urban,DR,DO,6.0,,N,N,N,N,Active Service,2011-07-01,2011-07-01,
,50205,City of Mankato ,Reduced Reporter,Urban,MB,DO,12.0,,N,Y,N,N,Active Service,2011-07-01,2011-07-01,
,50207,City of Midland,Reduced Reporter,Urban,DR,DO,12.0,,N,N,N,N,Active Service,1974-05-29,1974-06-03,
,50208,Midland County Board of Commissioners,Reduced Reporter,Urban,DR,DO,23.0,,N,N,N,N,Active Service,2011-10-01,2011-10-01,
,50209,Central Indiana Regional Transportation Authority ,Full Reporter,Urban,MB,PT,3.0,3.0,N,Y,N,N,Active Service,2020-01-01,2020-01-01,
,50209,Central Indiana Regional Transportation Authority ,Full Reporter,Urban,VP,PT,18.0,18.0,N,N,N,N,Active Service,2012-01-01,2012-01-01,
,50210,City of Hartford,Reduced Reporter,Urban,DR,DO,2.0,,N,N,N,N,Active Service,2012-01-01,2012-01-01,
5R01,50211,Rides Mass Transit District,Rural Reporter,Rural,MB,DO,133.0,,N,Y,N,N,Active Service,2011-07-01,2011-07-01,
,50212,Stateline Mass Transit District,Separate Service,Urban,DR,PT,,,,,,,Reported Separately,,,
,50213,M-1 Rail,Full Reporter,Urban,SR,DO,4.0,5.0,Y,Y,N,Y,Active Service,2020-11-01,2020-11-01,
,50215,Voluntary Action Center,Reduced Reporter,Urban,DR,DO,20.0,,N,N,N,N,Active Service,2012-07-01,2012-07-01,
5R03,50217,Iosco Transit Corporation,Rural Reporter,Rural,DR,DO,6.0,,N,N,N,N,Active Service,2012-10-01,2012-10-01,
5R01,50219,City of Ottawa,Rural Reporter,Rural,DR,DO,20.0,,N,N,N,N,Active Service,2011-07-01,2011-07-01,
5R06,50220,City of Shawano,Rural Reporter,Rural,DR,PT,5.0,,N,N,N,N,Active Service,2017-07-01,2017-07-01,
5R01,50221,Bond County,Rural Reporter,Rural,DR,DO,15.0,,N,N,N,N,Active Service,2002-07-01,2002-07-01,
5R01,50223,CRIS Rural Mass Transit District,Rural Reporter,Rural,DR,DO,19.0,,N,N,N,N,Active Service,2011-07-01,2011-07-01,
5R03,50224,Caro Transit Authority,Rural Reporter,Rural,DR,DO,15.0,,N,N,N,N,Active Service,2012-10-01,2012-10-01,
5R03,50225,Arenac Public Transit Authority,Rural Reporter,Rural,DR,DO,10.0,,N,N,N,N,Active Service,2012-10-01,2012-10-01,
5R06,50226,Dunn County Transit Commission,Rural Reporter,Rural,DR,DO,2.0,,N,N,N,N,Active Service,2012-07-01,2012-07-01,
5R06,50226,Dunn County Transit Commission,Rural Reporter,Rural,MB,DO,2.0,,N,Y,N,N,Active Service,2012-07-01,2012-07-01,
5R03,50227,Shiawassee Area Transportation Agency,Rural Reporter,Rural,DR,DO,16.0,,N,N,N,N,Active Service,2012-10-01,2012-10-01,
5R06,50229,City of Richland Center,Rural Reporter,Rural,DR,TX,3.0,,N,N,N,N,Active Service,2012-07-01,2012-07-01,
5R02,50230,"Boone County Senior Services, Inc.",Rural Reporter,Rural,DR,DO,12.0,,N,N,N,N,Active Service,2013-01-01,2013-01-01,
5R04,50231,Rainbow Rider Transit Board,Rural Reporter,Rural,DR,DO,36.0,,N,N,N,N,Active Service,2012-07-01,2012-07-01,
5R01,50232,City of Macomb,Rural Reporter,Rural,DR,DO,10.0,,N,N,N,N,Ending Service,2021-07-01,2021-07-01,2022-12-31
5R01,50232,City of Macomb,Rural Reporter,Rural,DR,PT,10.0,,N,N,N,N,Active Service,2021-07-01,2021-07-01,
5R01,50232,City of Macomb,Rural Reporter,Rural,MB,DO,9.0,,N,Y,N,N,Ending Service,2021-07-01,2021-07-01,2022-12-31
5R01,50232,City of Macomb,Rural Reporter,Rural,MB,PT,9.0,,N,Y,N,N,Active Service,2021-07-01,2021-07-01,
5R03,50233,Thunderbay Transportation Authority,Rural Reporter,Rural,DR,DO,28.0,,N,N,N,N,Active Service,2017-10-01,2017-10-01,
5R01,50234,Carroll County,Rural Reporter,Rural,DR,DO,14.0,,N,N,N,N,Active Service,2011-04-01,2011-04-01,
5R06,50235,City of Monroe,Rural Reporter,Rural,DR,PT,9.0,,N,N,N,N,Active Service,2017-07-01,2017-07-01,
5R01,50237,Rock Island County,Rural Reporter,Rural,DR,DO,10.0,,N,N,N,N,Active Service,2010-01-01,2010-01-01,
5R06,50239,City of Black River Falls,Rural Reporter,Rural,DR,PT,3.0,,N,N,N,N,Active Service,2017-07-01,2017-07-01,
5R03,50240,Schoolcraft Transit Authority,Rural Reporter,Rural,DR,DO,9.0,,N,N,N,N,Active Service,2012-10-01,2012-10-01,
5R03,50241,Eastern Upper Peninsula Transportation Authority,Rural Reporter,Rural,DR,DO,3.0,,N,N,N,N,Active Service,2012-10-01,2012-10-01,
5R03,50241,Eastern Upper Peninsula Transportation Authority,Rural Reporter,Rural,FB,DO,3.0,,N,Y,N,N,Active Service,2012-10-01,2012-10-01,
5R03,50241,Eastern Upper Peninsula Transportation Authority,Rural Reporter,Rural,MB,DO,6.0,,N,Y,N,N,Active Service,2012-10-01,2012-10-01,
