NTD ID,Agency Name,Reporter Type,Group Plan Sponsor NTD ID,Group Plan Sponsor Name,Reporting Module,Mode,TOS,ADA Accessible Stations,Non-ADA Accessible Stations,Total Stations,Escalators,Elevators
40194,Municipality of Mayaguez,Small Systems Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,MB,PT,2,0,2,0,0
40195,Municipality of San Lorenzo,Small Systems Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,MB,DO,2,0,2,0,0
40197,Municipality of Lares,Small Systems Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,MB,DO,0,0,0,0,0
40198,Municipality of Dorado,Small Systems Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,MB,PT,1,0,1,0,0
40199,Autonomous Municipality of Vega Alta,Small Systems Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,MB,DO,1,0,1,0,0
40201,Municipality of Guaynabo,Small Systems Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,MB,DO,1,0,1,0,0
40205,The County of Iredell,Small Systems Reporter,4R06,North Carolina Department of Transportation,Urban,MB,DO,0,0,0,0,0
40206,Berkeley Charleston Dorchester RTMA,Small Systems Reporter,4R07,South Carolina Department of Transportation,Urban,MB,DO,1,0,1,0,0
40208,City of Clemson,Small Systems Reporter,,,Urban,MB,DO,1,0,1,0,0
40221,Gaston County,Small Systems Reporter,4R06,North Carolina Department of Transportation,Urban,MB,DO,0,0,0,0,0
40224,Buncombe County,Full Reporter: Operating,4R06,North Carolina Department of Transportation,Urban,MB,PT,0,0,0,0,0
40229,Henderson County,Small Systems Reporter,4R06,North Carolina Department of Transportation,Urban,MB,PT,0,0,0,0,0
40231,Orange County ,Small Systems Reporter,4R06,North Carolina Department of Transportation,Urban,MB,DO,0,0,0,0,0
40232,Central Florida Commuter Rail,Full Reporter: Operating,,,Urban,CR,PT,16,0,16,0,0
40233,City of Salisbury ,Small Systems Reporter,4R06,North Carolina Department of Transportation,Urban,MB,DO,0,0,0,0,0
40234,Autonomous Municipality of Ponce,Small Systems Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,MB,DO,2,0,2,1,1
40238,City of Coconut Creek,Small Systems Reporter,,,Urban,MB,DO,0,0,0,0,0
40239,City of Deerfield Beach,Small Systems Reporter,,,Urban,MB,DO,0,0,0,0,0
40240,City of Lighthouse Point,Small Systems Reporter,,,Urban,MB,DO,0,0,0,0,0
40241,City of Miramar ,Small Systems Reporter,,,Urban,MB,DO,3,0,3,0,0
40246,"Center for Pan Asian Community Services, Inc.",Small Systems Reporter,A0001,Atlanta Regional Commission,Urban,MB,DO,0,0,0,0,0
40248,Town of Hillsboro Beach,Small Systems Reporter,,,Urban,MB,PT,0,0,0,0,0
40249,City of Hallandale Beach,Small Systems Reporter,,,Urban,MB,PT,0,0,0,0,0
40250,City of Lauderdale Lakes,Small Systems Reporter,,,Urban,MB,PT,0,0,0,0,0
40251,City of Pembroke Pines,Small Systems Reporter,,,Urban,MB,PT,0,0,0,0,0
40252,City Of Burlington,Small Systems Reporter,4R06,North Carolina Department of Transportation,Urban,MB,PT,0,0,0,0,0
40253,City of Coral Springs,Small Systems Reporter,,,Urban,MB,PT,0,0,0,0,0
40254,City of Lauderhill,Small Systems Reporter,,,Urban,MB,PT,0,0,0,0,0
40256,City of Margate,Small Systems Reporter,,,Urban,MB,PT,0,0,0,0,0
40257,City of Pompano Beach,Small Systems Reporter,,,Urban,MB,PT,1,0,1,0,0
40261,City of Dania Beach,Small Systems Reporter,,,Urban,MB,PT,0,0,0,0,0
40262,Town of Davie,Small Systems Reporter,,,Urban,MB,PT,1,0,1,0,0
40269,Municipality of Añasco,Small Systems Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,MB,DO,0,0,0,0,0
40270,City of Rock Hill,Small Systems Reporter,4R07,South Carolina Department of Transportation,Urban,MB,DO,1,0,1,0,1
40275,City of North Lauderdale,Small Systems Reporter,,,Urban,MB,PT,0,0,0,0,0
40277,Town of Apex,Small Systems Reporter,,,Urban,MB,PT,0,0,0,0,0
40954,South Central Tennessee Development District,Small Systems Reporter,4R08,Tennessee Department of Transportation,Urban,MB,DO,0,0,0,0,0
40958,Municipality of Orocovis,Small Systems Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,MB,DO,0,0,0,0,0
40999,Sumter County Board of County Commissioners,Small Systems Reporter,4R02,Florida Department of Transportation,Urban,MB,PT,0,0,0,0,0
41013,Paducah Transit Authority,Small Systems Reporter,4R04,Kentucky Transportation Cabinet,Urban,MB,DO,1,0,1,0,0
41092,Lowcountry Regional Transportation Authority,Small Systems Reporter,4R07,South Carolina Department of Transportation,Urban,CB,DO,0,0,0,0,0
41092,Lowcountry Regional Transportation Authority,Small Systems Reporter,4R07,South Carolina Department of Transportation,Urban,MB,DO,0,0,0,0,0
41157,County of Citrus,Small Systems Reporter,,,Urban,MB,DO,1,0,1,0,0
41182,Municipality of Comerio,Small Systems Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,MB,DO,1,0,1,0,0
41199,Board of County Commissioners of St. Lucie County,Full Reporter: Operating,,,Urban,MB,PT,1,0,1,0,0
42000,Atlanta-Region Transit Link Authority,Full Reporter: Operating,,,Urban,CB,PT,12,0,12,93,44
44913,Eastern Band of Cherokee Indians,Small Systems Reporter,,,Tribe,MB,DO,0,0,0,0,0
44929,City of Fort Lauderdale,Full Reporter: Operating,,,Urban,FB,PT,2,6,8,0,0
44929,City of Fort Lauderdale,Full Reporter: Operating,,,Urban,MB,PT,2,0,2,0,1
44932,City of Tamarac,Small Systems Reporter,,,Urban,MB,DO,0,0,0,0,0
50001,City of Appleton,Full Reporter: Operating,,,Urban,MB,DO,1,0,1,0,0
50001,City of Appleton,Full Reporter: Operating,,,Urban,MB,PT,0,0,0,0,0
50002,City of Green Bay,Full Reporter: Operating,,,Urban,MB,DO,1,0,1,0,0
50003,City of Kenosha,Full Reporter: Operating,,,Urban,MB,DO,2,0,2,0,0
50003,City of Kenosha,Full Reporter: Operating,,,Urban,SR,DO,0,0,0,0,0
50004,City of La Crosse,Full Reporter: Operating,5R06,Wisconsin Department of Transportation,Urban,MB,DO,1,0,1,0,0
50005,City of Madison,Full Reporter: Operating,,,Urban,MB,DO,0,0,0,0,0
50006,"City of Racine, Wisconsin",Full Reporter: Operating,A0014,Southeastern Wisconsin Regional Planning Commission,Urban,CB,PT,2,0,2,3,4
50006,"City of Racine, Wisconsin",Full Reporter: Operating,A0014,Southeastern Wisconsin Regional Planning Commission,Urban,MB,DO,1,0,1,0,0
50007,Bay Mills Indian Community,Small Systems Reporter,,,Tribe,MB,DO,0,0,0,0,0
50008,Milwaukee County,Full Reporter: Operating,,,Urban,MB,PT,0,0,0,0,0
50009,"City of Oshkosh, Wisconsin",Small Systems Reporter,5R06,Wisconsin Department of Transportation,Urban,MB,DO,1,0,1,0,0
50009,"City of Oshkosh, Wisconsin",Small Systems Reporter,5R06,Wisconsin Department of Transportation,Urban,MB,PT,1,0,1,0,0
50010,METRO Regional Transit Authority ,Full Reporter: Operating,,,Urban,MB,DO,3,0,3,0,0
50011,Stark Area Regional Transit Authority,Full Reporter: Operating,,,Urban,MB,DO,3,0,3,0,0
50012,Southwest Ohio Regional Transit Authority,Full Reporter: Operating,,,Urban,MB,DO,5,0,5,0,1
50015,The Greater Cleveland Regional Transit Authority,Full Reporter: Operating,,,Urban,HR,DO,18,0,18,22,12
50015,The Greater Cleveland Regional Transit Authority,Full Reporter: Operating,,,Urban,LR,DO,17,17,34,6,10
50015,The Greater Cleveland Regional Transit Authority,Full Reporter: Operating,,,Urban,MB,DO,9,0,9,0,0
50015,The Greater Cleveland Regional Transit Authority,Full Reporter: Operating,,,Urban,RB,DO,34,0,34,4,7
50016,Central Ohio Transit Authority,Full Reporter: Operating/Building,,,Urban,MB,DO,8,0,8,0,2
50017,Greater Dayton Regional Transit Authority,Full Reporter: Operating,,,Urban,MB,DO,5,0,5,0,0
50017,Greater Dayton Regional Transit Authority,Full Reporter: Operating,,,Urban,TB,DO,4,0,4,0,0
50019,City of Middletown,Small Systems Reporter,,,Urban,MB,DO,1,0,1,0,0
50020,"City of Springfield, Ohio",Small Systems Reporter,,,Urban,MB,PT,1,0,1,0,0
50021,Portage Area Regional Transportation Authority,Full Reporter: Operating,,,Urban,MB,DO,1,0,1,0,2
50022,Toledo Area Regional Transit Authority,Full Reporter: Operating,,,Urban,MB,DO,1,0,1,0,2
50024,Western Reserve Transit Authority,Full Reporter: Operating,,,Urban,MB,DO,1,0,1,0,0
50025,Duluth Transit Authority,Full Reporter: Operating,,,Urban,MB,DO,1,0,1,0,2
50026,City of Moorhead,Full Reporter: Operating,,,Urban,MB,PT,1,0,1,0,0
50027,Metro Transit ,Full Reporter: Operating,,,Urban,CR,PT,7,0,7,2,10
50027,Metro Transit ,Full Reporter: Operating,,,Urban,LR,DO,37,0,37,6,12
50027,Metro Transit ,Full Reporter: Operating,,,Urban,MB,DO,34,0,34,15,36
50028,St. Cloud Metropolitan Transit Commission,Full Reporter: Operating,,,Urban,CB,DO,1,0,1,0,0
50028,St. Cloud Metropolitan Transit Commission,Full Reporter: Operating,,,Urban,MB,DO,1,0,1,0,0
50029,Bay Metropolitan Transit Authority,Full Reporter: Operating,5R03,Michigan Department of Transportation,Urban,MB,DO,1,0,1,0,0
50030,City of Battle Creek,Small Systems Reporter,,,Urban,MB,DO,1,0,1,0,0
50031,Suburban Mobility Authority for Regional Transportation,Full Reporter: Operating,,,Urban,MB,DO,1,0,1,0,1
50032,Mass Transportation Authority ,Full Reporter: Operating,,,Urban,MB,DO,1,0,1,0,0
50033,Interurban Transit Partnership,Full Reporter: Operating,,,Urban,MB,DO,1,0,1,0,1
50033,Interurban Transit Partnership,Full Reporter: Operating,,,Urban,RB,DO,1,0,1,0,1
50034,City of Jackson Transportation Authority,Full Reporter: Operating,,,Urban,MB,DO,1,0,1,0,0
50035,Central County Transportation Authority,Full Reporter: Operating,,,Urban,MB,DO,1,0,1,0,0
50036,Capital Area Transportation Authority,Full Reporter: Operating,,,Urban,MB,DO,3,0,3,0,0
50037,County of Muskegon,Small Systems Reporter,,,Urban,MB,DO,1,0,1,0,0
50038,City of Niles ,Small Systems Reporter,,,Urban,MB,DO,1,0,1,0,0
50039,Saginaw Transit Authority Regional Service,Full Reporter: Operating,,,Urban,MB,DO,1,0,1,0,0
50040,Ann Arbor Area Transportation Authority,Full Reporter: Operating,,,Urban,CB,PT,0,0,0,0,0
50040,Ann Arbor Area Transportation Authority,Full Reporter: Operating,,,Urban,MB,DO,2,0,2,0,0
50041,City of Anderson ,Small Systems Reporter,,,Urban,MB,DO,1,0,1,0,0
50042,City of East Chicago,Small Systems Reporter,A0015,Northwestern Indiana Regional Planning Commission,Urban,MB,DO,0,0,0,0,0
50043,City of Evansville,Full Reporter: Operating,,,Urban,MB,DO,1,0,1,0,0
50044,Fort Wayne Public Transportation Corporation,Full Reporter: Operating,,,Urban,MB,DO,2,0,2,0,0
50045,Gary Public Transportation Corporation,Full Reporter: Operating,,,Urban,MB,DO,1,0,1,1,1
50047,Bloomington-Normal Public Transit System,Full Reporter: Operating,5R01,Illinois Department of Transportation,Urban,MB,DO,1,0,1,0,3
50050,Indianapolis and Marion County Public Transportation,Full Reporter: Operating,,,Urban,MB,DO,1,0,1,0,0
50050,Indianapolis and Marion County Public Transportation,Full Reporter: Operating,,,Urban,MB,PT,0,0,0,0,0
50050,Indianapolis and Marion County Public Transportation,Full Reporter: Operating,,,Urban,RB,DO,35,0,35,0,0
50051,Greater Lafayette Public Transportation Corporation,Full Reporter: Operating,,,Urban,MB,DO,1,0,1,0,0
50052,South Bend Public Transportation Corporation,Full Reporter: Operating,,,Urban,MB,DO,2,0,2,0,2
50053,City of Terre Haute ,Full Reporter: Operating,,,Urban,MB,DO,0,0,0,0,0
50054,Muncie Indiana Transit System,Full Reporter: Operating,,,Urban,MB,DO,1,0,1,0,0
50056,Greater Peoria Mass Transit District,Full Reporter: Operating,5R01,Illinois Department of Transportation,Urban,MB,DO,3,0,3,0,1
50057,Rock Island County Metropolitan Mass Transit District,Full Reporter: Operating,5R01,Illinois Department of Transportation,Urban,FB,PT,4,0,4,0,0
50057,Rock Island County Metropolitan Mass Transit District,Full Reporter: Operating,5R01,Illinois Department of Transportation,Urban,MB,DO,3,0,3,0,1
50058,Rockford Mass Transit District,Full Reporter: Operating,5R01,Illinois Department of Transportation,Urban,MB,DO,2,0,2,0,0
50059,Springfield Mass Transit District,Full Reporter: Operating,5R01,Illinois Department of Transportation,Urban,MB,DO,0,0,0,0,0
50060,Champaign-Urbana Mass Transit District,Full Reporter: Operating,5R01,Illinois Department of Transportation,Urban,MB,DO,1,0,1,0,2
50061,"City of Decatur, Il",Full Reporter: Operating,5R01,Illinois Department of Transportation,Urban,MB,PT,1,0,1,0,0
50066,Chicago Transit Authority,Full Reporter: Operating,,,Urban,HR,DO,103,42,145,164,168
50066,Chicago Transit Authority,Full Reporter: Operating,,,Urban,MB,DO,12,0,12,0,0
50088,City of Sheboygan,Small Systems Reporter,,,Urban,MB,DO,1,0,1,0,0
50090,Richland County Transit,Small Systems Reporter,,,Urban,MB,PT,1,0,1,0,0
50091,"City of Wausau, Wisconsin",Small Systems Reporter,5R06,Wisconsin Department of Transportation,Urban,MB,DO,1,0,1,0,0
50092,"City of Rochester, Minnesota",Full Reporter: Operating,,,Urban,MB,PT,0,0,0,0,0
50093,Lima Allen County Regional Transit Authority,Small Systems Reporter,,,Urban,MB,DO,1,0,1,0,0
50095,Lorain County,Small Systems Reporter,,,Urban,MB,PT,0,0,0,0,0
50096,City of Waukesha ,Full Reporter: Operating,A0014,Southeastern Wisconsin Regional Planning Commission,Urban,CB,PT,0,0,0,0,0
50096,City of Waukesha ,Full Reporter: Operating,A0014,Southeastern Wisconsin Regional Planning Commission,Urban,MB,DO,1,0,1,0,2
50096,City of Waukesha ,Full Reporter: Operating,A0014,Southeastern Wisconsin Regional Planning Commission,Urban,MB,PT,0,0,0,0,0
50098,City of Michigan ,Small Systems Reporter,,,Urban,CB,DO,0,0,0,0,0
50098,City of Michigan ,Small Systems Reporter,,,Urban,MB,DO,0,0,0,0,0
50099,City of Eau Claire,Full Reporter: Operating,,,Urban,MB,DO,1,0,1,0,0
50104,Northern Indiana Commuter Transportation District,Full Reporter: Operating,,,Urban,CR,DO,14,5,19,0,12
50108,City of Janesville,Small Systems Reporter,5R06,Wisconsin Department of Transportation,Urban,MB,DO,1,0,1,0,0
50109,City of Beloit,Small Systems Reporter,5R06,Wisconsin Department of Transportation,Urban,MB,DO,1,0,1,0,0
50110,Bloomington Public Transportation Corporation,Full Reporter: Operating,,,Urban,MB,DO,1,0,1,0,0
50113,"Pace, the Suburban Bus Division of the Regional Transportation Authority",Full Reporter: Operating,,,Urban,MB,DO,110,23,133,66,53
50113,"Pace, the Suburban Bus Division of the Regional Transportation Authority",Full Reporter: Operating,,,Urban,MB,PT,14,0,14,2,1
50117,Laketran,Full Reporter: Operating,,,Urban,CB,DO,2,0,2,0,0
50117,Laketran,Full Reporter: Operating,,,Urban,MB,DO,4,0,4,0,0
50118,Northeast Illinois Regional Commuter Railroad Corporation,Full Reporter: Operating,,,Urban,CR,DO,115,36,151,20,25
50118,Northeast Illinois Regional Commuter Railroad Corporation,Full Reporter: Operating,,,Urban,CR,PT,75,16,91,4,14
50119,City of Detroit ,Full Reporter: Operating,,,Urban,MB,DO,1,0,1,1,1
50132,Twin Cities Area Transportation Authority,Small Systems Reporter,,,Urban,MB,DO,0,0,0,0,0
50141,Detroit Transportation Corporation,Full Reporter: Operating,,,Urban,MG,DO,13,0,13,12,17
50142,Steel Valley Regional Transit Authority,Small Systems Reporter,,,Urban,MB,DO,0,0,0,0,0
50145,City of Kokomo,Full Reporter: Operating,,,Urban,MB,DO,1,0,1,0,0
50146,Madison County Transit District,Full Reporter: Operating,5R01,Illinois Department of Transportation,Urban,MB,PT,5,0,5,0,0
50148,Blue Water Area Transportation Commission,Full Reporter: Operating,,,Urban,CB,DO,1,0,1,0,0
50148,Blue Water Area Transportation Commission,Full Reporter: Operating,,,Urban,MB,DO,1,0,1,0,0
50149,Michiana Area Council of Governments,Full Reporter: Operating,,,Urban,MB,PT,0,0,0,0,0
50154,Metropolitan Council,Full Reporter: Operating,,,Urban,MB,PT,17,0,17,17,4
50157,Butler County Regional Transit Authority,Full Reporter: Operating,,,Urban,MB,DO,0,0,0,0,0
50158,University of Michigan Parking and Transportation Services,Full Reporter: Operating,,,Urban,MB,DO,0,0,0,0,0
50159,River Valley Metro Mass Transit District,Full Reporter: Operating,5R01,Illinois Department of Transportation,Urban,CB,PT,0,0,0,0,0
50159,River Valley Metro Mass Transit District,Full Reporter: Operating,5R01,Illinois Department of Transportation,Urban,MB,PT,1,0,1,0,0
50160,County of Washington,Full Reporter: Operating,A0014,Southeastern Wisconsin Regional Planning Commission,Urban,CB,PT,0,0,0,0,0
50161,Ozaukee County ,Full Reporter: Operating,A0014,Southeastern Wisconsin Regional Planning Commission,Urban,CB,PT,0,0,0,0,0
50163,"Licking County, Ohio",Full Reporter: Operating,,,Urban,MB,DO,0,0,0,0,0
50164,City of Sandusky,Small Systems Reporter,5R05,Ohio Department of Transportation,Urban,MB,PT,0,0,0,0,0
50166,"Clermont County, Ohio",Full Reporter: Operating,,,Urban,MB,DO,0,0,0,0,0
50171,"Fond du Lac, Wisconsin ",Small Systems Reporter,5R06,Wisconsin Department of Transportation,Urban,MB,DO,0,0,0,0,0
50171,"Fond du Lac, Wisconsin ",Small Systems Reporter,5R06,Wisconsin Department of Transportation,Urban,MB,PT,0,0,0,0,0
50174,City of Danville,Small Systems Reporter,5R01,Illinois Department of Transportation,Urban,MB,DO,1,0,1,0,0
50176,City of DeKalb,Full Reporter: Operating,5R01,Illinois Department of Transportation,Urban,MB,PT,0,0,0,0,0
50177,City of Columbus,Small Systems Reporter,,,Urban,MB,DO,1,0,1,0,0
50183,City of Valparaiso,Small Systems Reporter,A0015,Northwestern Indiana Regional Planning Commission,Urban,CB,PT,0,0,0,0,0
50183,City of Valparaiso,Small Systems Reporter,A0015,Northwestern Indiana Regional Planning Commission,Urban,MB,PT,0,0,0,0,0
50184,Macatawa Area Express Transportation Authority,Full Reporter: Operating,,,Urban,MB,DO,1,0,1,0,0
50186,Lawrence County Port Authority,Small Systems Reporter,,,Urban,MB,PT,1,0,1,0,0
50196,Harbor Transit Multi-Modal Transportation System,Small Systems Reporter,,,Urban,MB,DO,0,0,0,0,0
50198,Medina County,Full Reporter: Operating,A0019,Northeast Ohio Areawide Coordinating Agency,Urban,MB,DO,0,0,0,0,0
50205,City of Mankato ,Small Systems Reporter,,,Urban,MB,DO,0,0,0,0,0
50209,Central Indiana Regional Transportation Authority ,Full Reporter: Operating,,,Urban,MB,PT,0,0,0,0,0
50213,M-1 Rail,Full Reporter: Operating,,,Urban,SR,DO,20,0,20,0,0
50256,Access Johnson County ,Small Systems Reporter,A0029,Indianapolis and Marion County Public Transportation,Urban,MB,DO,0,0,0,0,0
50406,Lancaster Public Transit System,Small Systems Reporter,5R05,Ohio Department of Transportation,Urban,MB,DO,1,0,1,0,0
50413,Bay Area Transportation Authority,Small Systems Reporter,5R03,Michigan Department of Transportation,Urban,MB,DO,2,0,2,0,0
50515,University of Minnesota,Full Reporter: Operating,,,Urban,MB,PT,0,0,0,0,0
50516,City of Plymouth,Full Reporter: Operating,A0018,Metropolitan Council,Urban,MB,PT,2,0,2,0,1
50518,SouthWest Transit,Full Reporter: Operating,,,Urban,MB,PT,3,0,3,0,7
50519,Minnesota Valley Transit Authority,Full Reporter: Operating,,,Urban,MB,PT,7,0,7,0,4
50521,Chicago Water Taxi (Wendella),Full Reporter: Operating,,,Urban,FB,DO,4,3,7,0,0
50522,Lake Erie Transportation Commission,Full Reporter: Operating,,,Urban,MB,DO,1,0,1,0,0
55228,Menominee Indian Tribe of Wisconsin,Small Systems Reporter,5R06,Wisconsin Department of Transportation,Tribe,MB,DO,0,0,0,0,0
55246,Fond du Lac Reservation,Small Systems Reporter,,,Tribe,MB,DO,0,0,0,0,0
55252,Bois Forte Band of Chippewa,Small Systems Reporter,,,Tribe,CB,DO,0,0,0,0,0
55258,Leech Lake Band of Ojibwe,Small Systems Reporter,,,Tribe,MB,DO,0,0,0,0,0
55270,White Earth Band of Chippewa,Small Systems Reporter,,,Tribe,MB,DO,0,0,0,0,0
55282,Bad River Band of Lake Superior Tribe of Chippewa,Small Systems Reporter,5R06,Wisconsin Department of Transportation,Tribe,MB,DO,0,0,0,0,0
55300,Lac du Flambeau Band of Lake Superior Chippewa Indians,Small Systems Reporter,5R06,Wisconsin Department of Transportation,Tribe,MB,DO,0,0,0,0,0
55311,City of Cincinnati,Full Reporter: Operating,,,Urban,SR,PT,18,0,18,0,0
55312,City of Milwaukee,Full Reporter: Operating/Building,,,Urban,SR,PT,20,0,20,0,0
60001,City of Amarillo,Small Systems Reporter,,,Urban,MB,DO,1,0,1,0,0
60006,City of El Paso,Full Reporter: Operating/Building,,,Urban,MB,DO,10,0,10,0,8
60006,City of El Paso,Full Reporter: Operating/Building,,,Urban,SR,DO,0,0,0,0,0
60007,Fort Worth Transportation Authority,Full Reporter: Operating,,,Urban,CR,PT,12,0,12,0,3
60007,Fort Worth Transportation Authority,Full Reporter: Operating,,,Urban,MB,DO,12,0,12,0,3
60007,Fort Worth Transportation Authority,Full Reporter: Operating,,,Urban,MB,PT,0,0,0,0,0
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,,,Urban,CB,DO,29,0,29,4,7
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,,,Urban,CB,PT,11,0,11,0,4
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,,,Urban,LR,DO,61,0,61,2,3
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,,,Urban,MB,DO,53,0,53,4,2
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,,,Urban,MB,PT,37,0,37,4,9
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,,,Urban,RB,DO,18,0,18,0,3
60009,City of Laredo ,Full Reporter: Operating,,,Urban,MB,DO,1,0,1,0,3
60010,City of Lubbock,Full Reporter: Operating,,,Urban,MB,DO,1,0,1,0,0
60011,VIA Metropolitan Transit,Full Reporter: Operating,,,Urban,MB,DO,12,0,12,0,1
60012,City of Waco,Full Reporter: Operating,6R05,Texas Department of Transportation,Urban,MB,DO,1,0,1,0,0
60013,City of Port Arthur ,Small Systems Reporter,6R05,Texas Department of Transportation,Urban,MB,DO,1,0,1,0,0
60014,City of Brownsville ,Full Reporter: Operating,,,Urban,MB,DO,2,0,2,0,0
60015,City of Galveston ,Full Reporter: Operating,,,Urban,MB,DO,1,0,1,0,1
60015,City of Galveston ,Full Reporter: Operating,,,Urban,SR,DO,0,0,0,0,0
60016,City of Beaumont,Full Reporter: Operating,,,Urban,MB,PT,1,0,1,0,0
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter: Operating,,,Urban,FB,PT,5,0,5,0,0
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter: Operating,,,Urban,MB,DO,1,0,1,0,0
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter: Operating,,,Urban,SR,PT,22,0,22,0,0
60018,Metropolitan Tulsa Transit Authority,Full Reporter: Operating,6R04,Oklahoma Department of Transportation,Urban,MB,DO,1,0,1,0,0
60018,Metropolitan Tulsa Transit Authority,Full Reporter: Operating,6R04,Oklahoma Department of Transportation,Urban,MB,PT,1,0,1,0,0
60019,City of Albuquerque,Full Reporter: Operating,,,Urban,MB,DO,1,0,1,0,1
60019,City of Albuquerque,Full Reporter: Operating,,,Urban,RB,DO,19,0,19,0,0
60022,Capital Area Transit System,Full Reporter: Operating,,,Urban,MB,DO,1,0,1,0,0
60023,City of Lake Charles,Small Systems Reporter,,,Urban,MB,DO,1,0,1,0,1
60024,City of Shreveport,Full Reporter: Operating,,,Urban,MB,DO,2,0,2,0,0
60025,City of Alexandria,Small Systems Reporter,,,Urban,MB,DO,1,0,1,0,0
60026,City of Monroe ,Small Systems Reporter,,,Urban,MB,DO,1,0,1,0,0
60032,New Orleans Regional Transit Authority,Full Reporter: Operating,,,Urban,FB,PT,4,0,4,0,1
60032,New Orleans Regional Transit Authority,Full Reporter: Operating,,,Urban,MB,DO,0,0,0,0,0
60032,New Orleans Regional Transit Authority,Full Reporter: Operating,,,Urban,SR,DO,0,0,0,0,0
60033,Rock Region Metropolitan Transit Authority,Full Reporter: Operating,,,Urban,MB,DO,1,0,1,0,0
60033,Rock Region Metropolitan Transit Authority,Full Reporter: Operating,,,Urban,SR,DO,0,0,0,0,0
60034,City of Pine Bluff,Small Systems Reporter,,,Urban,MB,DO,0,0,0,0,0
60035,City of Wichita Falls ,Small Systems Reporter,,,Urban,MB,DO,1,0,1,0,0
60038,Lafayette City-Parish Consolidated Government,Full Reporter: Operating,,,Urban,MB,DO,1,0,1,0,1
60040,City of Abilene ,Small Systems Reporter,,,Urban,MB,DO,1,0,1,0,0
60048,Capital Metropolitan Transportation Authority,Full Reporter: Operating,,,Urban,CB,PT,2,0,2,0,0
60048,Capital Metropolitan Transportation Authority,Full Reporter: Operating,,,Urban,MB,PT,5,0,5,0,0
60048,Capital Metropolitan Transportation Authority,Full Reporter: Operating,,,Urban,YR,PT,9,0,9,0,0
60049,City of Las Cruces NM,Small Systems Reporter,,,Urban,MB,DO,1,0,1,0,1
60051,Corpus Christi Regional Transportation Authority,Full Reporter: Operating,,,Urban,MB,DO,3,0,3,0,0
60051,Corpus Christi Regional Transportation Authority,Full Reporter: Operating,,,Urban,MB,PT,3,0,3,0,0
60056,Dallas Area Rapid Transit,Full Reporter: Operating,,,Urban,CR,PT,10,0,10,0,2
60056,Dallas Area Rapid Transit,Full Reporter: Operating,,,Urban,LR,DO,65,0,65,8,30
60056,Dallas Area Rapid Transit,Full Reporter: Operating,,,Urban,MB,DO,19,0,19,0,0
60056,Dallas Area Rapid Transit,Full Reporter: Operating,,,Urban,SR,DO,6,0,6,0,0
60058,St. Bernard Parish,Small Systems Reporter,,,Urban,MB,DO,0,0,0,0,0
60059,Brazos Transit District,Full Reporter: Operating,,,Urban,MB,DO,3,0,3,0,0
60062,"University of Arkansas, Fayetteville",Small Systems Reporter,,,Urban,MB,DO,1,0,1,0,2
60072,Ozark Regional Transit,Small Systems Reporter,,,Urban,MB,DO,0,0,0,0,0
60077,City of Santa Fe,Full Reporter: Operating,,,Urban,MB,DO,2,0,2,0,0
60080,Terrebonne Parish Consolidated Government,Small Systems Reporter,,,Urban,MB,DO,1,0,1,0,0
60081,City of Longview,Small Systems Reporter,,,Urban,MB,DO,1,0,1,0,0
60086,City of Fort Smith,Small Systems Reporter,,,Urban,MB,DO,1,0,1,0,0
60088,Jefferson Parish,Full Reporter: Operating,,,Urban,MB,PT,2,0,2,0,0
60089,City of Tyler,Small Systems Reporter,,,Urban,MB,DO,0,0,0,0,0
60090,Lower Rio Grande Valley Development Council,Full Reporter: Operating,,,Urban,MB,DO,4,0,4,0,1
60091,Hill Country Transit District,Full Reporter: Operating,,,Urban,MB,DO,0,0,0,0,0
60093,Texarkana Urban Transit District,Small Systems Reporter,6R05,Texas Department of Transportation,Urban,MB,DO,1,0,1,0,0
60094,City of Lawton  ,Small Systems Reporter,,,Urban,MB,DO,0,0,0,0,0
60095,Golden Crescent Regional Planning Commission,Full Reporter: Operating,6R05,Texas Department of Transportation,Urban,CB,DO,1,0,1,0,2
