NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Full Time Operator (Vehicle Operations) Hours Worked,Full Time Non-Operator (Vehicle Operations) Hours Worked,Total Full Time (Vehicle Operations) Hours Worked,Full Time Operator (Vehicle Maintenance) Hours Worked,Full Time Non-Operator (Vehicle Maintenance) Hours Worked,Total Full Time (Vehicle Maintenance) Hours Worked,Full Time Operator (Facility Maintenance) Hours Worked,Full Time Non-Operator (Facility Maintenance) Hours Worked,Total Full Time (Facility Maintenance) Hours Worked,Full Time Operator (General Administration) Hours Worked,Full Time Non-Operator (General Administration) Hours Worked,Total Full Time (General Administration) Hours Worked,Total Full Time Operator (Operating Labor) Hours Worked,Total Full Time Non-Operator (Operating Labor) Hours Worked,Total Full Time (Operating Labor) Hours Worked,Full Time Operator (Capital Labor) Hours Worked,Full Time Non-Operator (Capital Labor) Hours Worked,Total Full Time (Capital Labor) Hours Worked,Total Full Time Operator Hours Worked,Total Full Time Non-Operator Hours Worked,Total Full Time Hours Worked,Full Time Operator (Vehicle Operations) Employee Count,Full Time Non-Operator (Vehicle Operations) Employee Count,Total Full Time (Vehicle Operations) Employee Count,Full Time Operator (Vehicle Maintenance) Employee Count,Full Time Non-Operator (Vehicle Maintenance) Employee Count,Total Full Time (Vehicle Maintenance) Employee Count,Full Time Operator (Facility Maintenance) Employee Count,Full Time Non-Operator (Facility Maintenance) Employee Count,Total Full Time (Facility Maintenance) Employee Count,Full Time Operator (General Administration) Employee Count,Full Time Non-Operator (General Administration) Employee Count,Total Full Time (General Administration) Employee Count,Total Full Time Operator (Operations) Employee Count,Total Full Time Non-Operator (Operations) Employee Count,Total Full Time (Operations) Employee Count,Full Time Operator (Capital Labor) Employee Count,Full Time Non-Operator (Capital Labor) Employee Count,Total Full Time (Capital Labor) Employee Count,Total Full Time Operator Employee Count,Total Full Time Non-Operator Employee Count,Total Full Time Employee Count,Part Time Operator (Vehicle Operations) Hours Worked,Part Time Non-Operator (Vehicle Operations) Hours Worked,Total Part Time (Vehicle Operations) Hours Worked,Part Time Operator (Vehicle Maintenance) Hours Worked,Part Time Non-Operator (Vehicle Maintenance) Hours Worked,Total Part Time (Vehicle Maintenance) Hours Worked,Part Time Operator (Facility Maintenance) Hours Worked,Part Time Non-Operator (Facility Maintenance) Hours Worked,Total Part Time (Facility Maintenance) Hours Worked,Part Time Operator (General Administration) Hours Worked,Part Time Non-Operator (General Administration) Hours Worked,Total Part Time (General Administration) Hours Worked,Total Part Time Operator (Operating Labor) Hours Worked,Total Part Time Non-Operator (Operating Labor) Hours Worked,Total Part Time (Operating Labor) Hours Worked,Part Time Operator (Capital Labor) Hours Worked,Part Time Non-Operator (Capital Labor) Hours Worked,Total Part Time (Capital Labor) Hours Worked,Total Part Time Operator Hours Worked,Total Part Time Non-Operator Hours Worked,Total Part Time Hours Worked,Part Time Operator (Vehicle Operations) Employee Count,Part Time Non-Operator (Vehicle Operations) Employee Count,Total Part Time (Vehicle Operations) Employee Count,Part Time Operator (Vehicle Maintenance) Employee Count,Part Time Non-Operator (Vehicle Maintenance) Employee Count,Total Part Time (Vehicle Maintenance) Employee Count,Part Time Operator (Facility Maintenance) Employee Count,Part Time Non-Operator (Facility Maintenance) Employee Count,Total Part Time (Facility Maintenance) Employee Count,Part Time Operator (General Administration) Employee Count,Part Time Non-Operator (General Administration) Employee Count,Total Part Time (General Administration) Employee Count,Total Part Time Operator (Operations) Employee Count,Total Part Time Non-Operator (Operations) Employee Count,Total Part Time (Operations) Employee Count,Part Time Operator (Capital Labor) Employee Count,Part Time Non-Operator (Capital Labor) Employee Count,Total Part Time (Capital Labor) Employee Count,Total Part Time Operator Employee Count,Total Part Time Non-Operator Employee Count,Total Part Time Employee Count
40058,City of Rome ,Full Reporter,Urban,MB,DO,25508,69,25577,0,3563,3563,0,1093,1093,0,11814,11814,25508,16539,42047,0,0,0,25508,16539,42047,13.5,0.2,13.7,0.0,2.1,2.1,0.0,0.6,0.6,0.0,6.8,6.8,13.5,9.7,23.2,0.0,0.0,0.0,13.5,9.7,23.2,0,0,0,0,619,619,0,0,0,0,0,0,0,619,619,0,0,0,0,619,619,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0,0.0,0.0,0.0,0.6,0.6
40063,Brevard Board of County Commissioners,Full Reporter,Urban,DR,DO,55560,34714,90274,0,0,0,0,0,0,0,10661,10661,55560,45375,100935,0,0,0,55560,45375,100935,24.0,17.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,24.0,22.0,46.0,0.0,0.0,0.0,24.0,22.0,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
40063,Brevard Board of County Commissioners,Full Reporter,Urban,MB,DO,157296,28416,185712,0,0,0,0,0,0,0,12158,12158,157296,40574,197870,0,0,0,157296,40574,197870,87.0,16.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,87.0,21.0,108.0,0.0,0.0,0.0,87.0,21.0,108.0,20020,0,20020,0,0,0,0,0,0,0,0,0,20020,0,20020,0,0,0,20020,0,20020,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0,0.0,0.0,14.0,0.0,14.0
40071,"City of Huntsville, Alabama",Full Reporter,Urban,DR,DO,37798,13790,51588,0,1798,1798,28,89,117,0,3578,3578,37826,19255,57081,0,0,0,37826,19255,57081,19.0,7.9,26.9,0.0,1.06,1.06,2.0,1.0,3.0,0.0,1.5,1.5,21.0,11.46,32.46,0.0,0.0,0.0,21.0,11.46,32.46,18270,151,18421,0,0,0,0,37,37,0,974,974,18270,1162,19432,0,0,0,18270,1162,19432,15.0,1.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,15.0,4.0,19.0,0,0.0,0.0,15.0,4.0,19.0
40071,"City of Huntsville, Alabama",Full Reporter,Urban,MB,DO,50761,5500,56261,0,5777,5777,0,2165,2165,0,5725,5725,50761,19167,69928,0,0,0,50761,19167,69928,21.0,4.0,25.0,0.0,2.23,2.23,0.0,1.5,1.5,0.0,5.5,5.5,21.0,13.23,34.23,0.0,0.0,0.0,21.0,13.23,34.23,17436,145,17581,0,0,0,0,34,34,0,675,675,17436,854,18290,0,0,0,17436,854,18290,20.0,0.25,20.25,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.45,0.45,20.0,0.9,20.9,0,0.0,0.0,20.0,0.9,20.9
40074,Pasco County Board of County Commissioners,Full Reporter,Urban,DR,DO,30583,5226,35809,0,1171,1171,0,0,0,0,8261,8261,30583,14658,45241,0,0,0,30583,14658,45241,14.46,2.65,17.11,0.0,0.57,0.57,0.0,0.0,0.0,0.0,4.07,4.07,14.46,7.29,21.75,0.0,0.0,0.0,14.46,7.29,21.75,658,0,658,0,0,0,0,0,0,0,0,0,658,0,658,0,0,0,658,0,658,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,0.0,0.0,2.0,0.0,2.0
40074,Pasco County Board of County Commissioners,Full Reporter,Urban,MB,DO,119577,20435,140012,0,3959,3959,0,0,0,0,32299,32299,119577,56693,176270,0,0,0,119577,56693,176270,56.54,10.35,66.89,0.0,2.23,2.23,0.0,0.0,0.0,0.0,15.93,15.93,56.54,28.51,85.05,0.0,0.0,0.0,56.54,28.51,85.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
40082,County of Douglas,Full Reporter,Urban,DR,DO,5975,0,5975,1992,58,2050,0,0,0,0,4998,4998,7967,5056,13023,0,0,0,7967,5056,13023,3.75,0.0,3.75,1.25,7.0,8.25,0.0,0.0,0.0,0.0,3.0,3.0,5.0,10.0,15.0,0.0,0.0,0.0,5.0,10.0,15.0,1560,0,1560,520,0,520,0,0,0,0,0,0,2080,0,2080,0,0,0,2080,0,2080,1.5,0.0,1.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,0.0,0.0,2.0,0.0,2.0
40086,Metropolitan Bus Authority,Full Reporter,Urban,DR,DO,121386,16207,137593,0,11069,11069,0,3819,3819,0,8264,8264,121386,39359,160745,0,0,0,121386,39359,160745,62.0,10.0,72.0,0.0,7.0,7.0,0.0,2.0,2.0,0.0,4.0,4.0,62.0,23.0,85.0,0.0,0.0,0.0,62.0,23.0,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
40086,Metropolitan Bus Authority,Full Reporter,Urban,MB,DO,382557,106362,488919,0,191094,191094,0,63858,63858,0,157774,157774,382557,519088,901645,0,0,0,382557,519088,901645,197.0,71.0,268.0,0.0,96.0,96.0,0.0,36.0,36.0,0.0,88.0,88.0,197.0,291.0,488.0,0.0,0.0,0.0,197.0,291.0,488.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,CB,DO,2098,1063,3161,0,457,457,0,150,150,0,938,938,2098,2608,4706,0,0,0,2098,2608,4706,1.08,0.48,1.56,0.0,0.24,0.24,0.0,0.06,0.06,0.0,0.48,0.48,1.08,1.26,2.34,0.0,0.0,0.0,1.08,1.26,2.34,249,0,249,0,0,0,0,94,94,0,0,0,249,94,343,0,0,0,249,94,343,1.06,0.0,1.06,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,1.06,0.06,1.12,0,0.0,0.0,1.06,0.06,1.12
40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,DR,DO,13656,7263,20919,0,3183,3183,0,1025,1025,0,6406,6406,13656,17877,31533,0,0,0,13656,17877,31533,7.38,3.28,10.66,0.0,1.64,1.64,0.0,0.41,0.41,0.0,3.28,3.28,7.38,8.61,15.99,0.0,0.0,0.0,7.38,8.61,15.99,1705,0,1705,0,0,0,0,643,643,0,0,0,1705,643,2348,0,0,0,1705,643,2348,1.4,0.0,1.4,0.0,0.0,0.0,0.0,0.41,0.41,0.0,0.0,0.0,1.4,0.41,1.81,0,0.0,0.0,1.4,0.41,1.81
40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,MB,DO,17653,9389,27042,0,4115,4115,0,1325,1325,0,8281,8281,17653,23110,40763,0,0,0,17653,23110,40763,9.54,4.24,13.78,0.0,2.12,2.12,0.0,0.53,0.53,0.0,4.24,4.24,9.54,11.13,20.67,0.0,0.0,0.0,9.54,11.13,20.67,2204,0,2204,0,0,0,0,831,831,0,0,0,2204,831,3035,0,0,0,2204,831,3035,1.38,0.0,1.38,0.0,0.0,0.0,0.0,0.53,0.53,0.0,0.0,0.0,1.38,0.53,1.91,0,0.0,0.0,1.38,0.53,1.91
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,DR,DO,46348,1776,48124,0,20959,20959,0,0,0,0,37045,37045,46348,59780,106128,0,0,0,46348,59780,106128,25.25,1.0,26.25,0.0,13.0,13.0,0.0,0.0,0.0,0.0,20.14,20.14,25.25,34.14,59.39,0.0,0.0,0.0,25.25,34.14,59.39,1550,0,1550,0,0,0,0,0,0,0,1963,1963,1550,1963,3513,0,0,0,1550,1963,3513,1.21,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.21,3.0,4.21,0,0.0,0.0,1.21,3.0,4.21
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,MB,DO,119550,39546,159096,0,42500,42500,0,0,0,0,41124,41124,119550,123170,242720,0,0,0,119550,123170,242720,70.91,20.14,91.05,0.0,19.0,19.0,0.0,0.0,0.0,0.0,22.0,22.0,70.91,61.14,132.05,0.0,0.0,0.0,70.91,61.14,132.05,12577,0,12577,0,0,0,0,0,0,0,1958,1958,12577,1958,14535,0,0,0,12577,1958,14535,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,24.0,4.0,28.0,0,0.0,0.0,24.0,4.0,28.0
40129,Charlotte County Government,Full Reporter,Urban,DR,DO,0,1281,1281,0,11,11,0,104,104,0,211,211,0,1607,1607,0,0,0,0,1607,1607,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
40171,Knoxville-Knox County Community Action Committee,Full Reporter,Urban,DR,DO,56942,15304,72246,0,0,0,0,0,0,0,0,0,56942,15304,72246,0,0,0,56942,15304,72246,31.0,8.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,8.0,39.0,0.0,0.0,0.0,31.0,8.0,39.0,2844,0,2844,0,0,0,0,0,0,0,0,0,2844,0,2844,0,0,0,2844,0,2844,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,0.0,0.0,2.0,0.0,2.0
40172,Western Piedmont Regional Transit Authority ,Full Reporter,Urban,DR,DO,56947,4681,61628,0,4845,4845,0,0,0,0,16884,16884,56947,26410,83357,0,0,0,56947,26410,83357,26.0,1.0,27.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,7.0,7.0,26.0,11.0,37.0,0.0,0.0,0.0,26.0,11.0,37.0,20461,488,20949,0,0,0,0,0,0,0,0,0,20461,488,20949,0,0,0,20461,488,20949,15.0,0.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.5,15.5,0,0.0,0.0,15.0,0.5,15.5
40172,Western Piedmont Regional Transit Authority ,Full Reporter,Urban,MB,DO,19409,7522,26931,0,2785,2785,0,0,0,0,9703,9703,19409,20010,39419,0,0,0,19409,20010,39419,8.0,4.0,12.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,6.0,8.0,12.0,20.0,0.0,0.0,0.0,8.0,12.0,20.0,2621,951,3572,0,0,0,0,0,0,0,0,0,2621,951,3572,0,0,0,2621,951,3572,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0,0.0,0.0,2.0,1.0,3.0
40173,Piedmont Authority for Regional Transportation,Full Reporter,Urban,VP,DO,0,0,0,0,0,0,0,0,0,0,7033,7033,0,7033,7033,0,0,0,0,7033,7033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,3.3,0.0,3.3,3.3,0.0,0.0,0.0,0.0,3.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
40178,The Transportation Management Association Group,Full Reporter,Urban,VP,DO,0,367,367,0,113,113,0,0,0,0,721,721,0,1201,1201,0,0,0,0,1201,1201,0.0,0.2,0.2,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.44,0.44,0.0,0.66,0.66,0.0,0.0,0.0,0.0,0.66,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
40180,University of Georgia,Full Reporter,Urban,DR,DO,6546,1050,7596,0,1100,1100,0,0,0,0,1900,1900,6546,4050,10596,0,0,0,6546,4050,10596,6.0,0.4,6.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.75,6.0,2.15,8.15,0.0,0.0,0.0,6.0,2.15,8.15,3750,0,3750,0,15,15,0,0,0,0,0,0,3750,15,3765,0,0,0,3750,15,3765,11.0,0.0,11.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.05,11.05,0,0.0,0.0,11.0,0.05,11.05
40180,University of Georgia,Full Reporter,Urban,MB,DO,86000,16825,102825,0,20000,20000,0,0,0,0,8000,8000,86000,44825,130825,0,0,0,86000,44825,130825,53.0,10.0,63.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,4.0,4.0,53.0,24.0,77.0,0.0,0.0,0.0,53.0,24.0,77.0,33000,0,33000,0,243,243,0,0,0,0,0,0,33000,243,33243,0,0,0,33000,243,33243,95.0,0.0,95.0,0.0,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.95,95.95,0,0.0,0.0,95.0,0.95,95.95
40191,Transit Authority of Central Kentucky,Full Reporter,Urban,DR,DO,77633,25912,103545,0,2219,2219,0,0,0,0,6992,6992,77633,35123,112756,0,0,0,77633,35123,112756,62.0,18.0,80.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,62.0,23.0,85.0,0.0,0.0,0.0,62.0,23.0,85.0,6637,0,6637,0,0,0,0,977,977,0,0,0,6637,977,7614,0,0,0,6637,977,7614,15.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,15.0,1.0,16.0,0,0.0,0.0,15.0,1.0,16.0
40191,Transit Authority of Central Kentucky,Full Reporter,Urban,VP,DO,0,0,0,0,139,139,0,97,97,0,68,68,0,304,304,0,0,0,0,304,304,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.08,0.08,0.0,0.16,0.16,0.0,0.31,0.31,0.0,0.0,0.0,0.0,0.31,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
40228,Mecklenburg County ,Full Reporter,Urban,DR,DO,28350,8029,36379,0,0,0,0,0,0,0,18603,18603,28350,26632,54982,0,0,0,28350,26632,54982,26.0,6.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,26.0,24.0,50.0,0.0,0.0,0.0,26.0,24.0,50.0,2263,0,2263,0,0,0,0,0,0,0,0,0,2263,0,2263,0,0,0,2263,0,2263,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,0.0,0.0,2.0,0.0,2.0
40244,"Spartanburg Regional Health Services, Inc.",Full Reporter,Urban,DR,DO,55426,17429,72855,0,0,0,0,0,0,0,12218,12218,55426,29647,85073,0,0,0,55426,29647,85073,26.0,8.81,34.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.73,6.73,26.0,15.54,41.54,0.0,0.0,0.0,26.0,15.54,41.54,4942,0,4942,0,0,0,0,0,0,0,0,0,4942,0,4942,0,0,0,4942,0,4942,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0,0.0,0.0,10.0,0.0,10.0
40265,North Central Alabama Regional Council of Governments,Full Reporter,Urban,DR,DO,12193,1161,13354,0,0,0,0,0,0,0,3353,3353,12193,4514,16707,0,0,0,12193,4514,16707,6.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,3.0,9.0,0.0,0.0,0.0,6.0,3.0,9.0,5560,472,6032,0,0,0,0,0,0,0,177,177,5560,649,6209,0,0,0,5560,649,6209,6.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,6.0,1.5,7.5,0,0.0,0.0,6.0,1.5,7.5
40928,Baldwin County Commission,Full Reporter,Urban,DR,DO,34768,9269,44037,0,3239,3239,0,864,864,0,11851,11851,34768,25223,59991,0,0,0,34768,25223,59991,19.0,5.0,24.0,0.0,2.0,2.0,0.0,0.55,0.55,0.0,6.88,6.88,19.0,14.43,33.43,0.0,0.0,0.0,19.0,14.43,33.43,6930,1872,8802,0,0,0,0,0,0,0,0,0,6930,1872,8802,0,0,0,6930,1872,8802,7.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,9.0,0,0.0,0.0,7.0,2.0,9.0
40950,First Tennessee Human Resource Agency,Full Reporter,Urban,DR,DO,145749,11405,157154,5852,3574,9426,0,634,634,0,24905,24905,151601,40518,192119,0,0,0,151601,40518,192119,54.23,5.45,59.68,2.77,2.05,4.82,0.0,0.34,0.34,0.0,8.23,8.23,57.0,16.07,73.07,0.0,0.0,0.0,57.0,16.07,73.07,3580,399,3979,215,55,270,0,0,0,0,1821,1821,3795,2275,6070,0,0,0,3795,2275,6070,4.74,0.44,5.18,0.26,0.06,0.32,0.0,0.0,0.0,0.0,3.52,3.52,5.0,4.02,9.02,0,0.0,0.0,5.0,4.02,9.02
41105,"Audubon Area Community Services, Inc.",Full Reporter,Urban,DR,DO,109055,24548,133603,0,7724,7724,0,4000,4000,0,15500,15500,109055,51772,160827,0,0,0,109055,51772,160827,64.0,19.0,83.0,0.0,4.0,4.0,0.0,2.0,2.0,0.0,10.0,10.0,64.0,35.0,99.0,0.0,0.0,0.0,64.0,35.0,99.0,33735,0,33735,0,0,0,0,0,0,0,0,0,33735,0,33735,0,0,0,33735,0,33735,47.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,47.0,0,0.0,0.0,47.0,0.0,47.0
50001,City of Appleton,Full Reporter,Urban,MB,DO,57013,5837,62850,0,7951,7951,0,0,0,0,19000,19000,57013,32788,89801,0,0,0,57013,32788,89801,29.0,3.0,32.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,10.0,10.0,29.0,17.0,46.0,0.0,0.0,0.0,29.0,17.0,46.0,6710,0,6710,0,1722,1722,0,0,0,0,0,0,6710,1722,8432,0,0,0,6710,1722,8432,5.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,7.0,0,0.0,0.0,5.0,2.0,7.0
50002,City of Green Bay,Full Reporter,Urban,MB,DO,45522,11849,57371,0,14026,14026,0,3965,3965,0,6818,6818,45522,36658,82180,0,0,0,45522,36658,82180,17.0,7.0,24.0,0.0,8.0,8.0,0.0,2.0,2.0,0.0,4.0,4.0,17.0,21.0,38.0,0.0,0.0,0.0,17.0,21.0,38.0,662,673,1335,0,0,0,0,0,0,0,0,0,662,673,1335,0,0,0,662,673,1335,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0.0,1.0,0.0,1.0
50003,City of Kenosha,Full Reporter,Urban,MB,DO,58248,8171,66419,0,15290,15290,0,1499,1499,0,4270,4270,58248,29230,87478,0,0,0,58248,29230,87478,33.3,3.38,36.68,0.0,9.0,9.0,0.0,0.85,0.85,0.0,2.2,2.2,33.3,15.43,48.73,0.0,0.0,0.0,33.3,15.43,48.73,17865,0,17865,0,4862,4862,0,1216,1216,0,0,0,17865,6078,23943,0,0,0,17865,6078,23943,24.0,0.0,24.0,0.0,3.0,3.0,0.0,1.2,1.2,0.0,0.0,0.0,24.0,4.2,28.2,0,0.0,0.0,24.0,4.2,28.2
50003,City of Kenosha,Full Reporter,Urban,SR,DO,2741,0,2741,0,1801,1801,0,0,0,0,316,316,2741,2117,4858,0,0,0,2741,2117,4858,1.5,0.0,1.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,1.5,1.3,2.8,0.0,0.0,0.0,1.5,1.3,2.8,0,0,0,0,1302,1302,0,315,315,0,0,0,0,1617,1617,0,0,0,0,1617,1617,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,1.3,1.3,0,0.0,0.0,0.0,1.3,1.3
50004,City of La Crosse,Full Reporter,Urban,MB,DO,61632,1590,63222,0,12006,12006,0,488,488,0,5359,5359,61632,19443,81075,0,161,161,61632,19604,81236,34.0,1.2,35.2,0.0,6.3,6.3,0.0,0.3,0.3,0.0,5.1,5.1,34.0,12.9,46.9,0.0,0.1,0.1,34.0,13.0,47.0,6897,0,6897,0,0,0,0,0,0,0,1624,1624,6897,1624,8521,0,0,0,6897,1624,8521,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,8.0,0,0.0,0.0,7.0,1.0,8.0
50005,City of Madison,Full Reporter,Urban,MB,DO,543437,46197,589634,0,139267,139267,0,17150,17150,0,82251,82251,543437,284865,828302,0,0,0,543437,284865,828302,311.0,22.0,333.0,0.0,77.0,77.0,0.0,11.0,11.0,0.0,50.0,50.0,311.0,160.0,471.0,0.0,0.0,0.0,311.0,160.0,471.0,2275,0,2275,0,0,0,0,0,0,0,1399,1399,2275,1399,3674,0,0,0,2275,1399,3674,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,5.0,0,0.0,0.0,4.0,1.0,5.0
50006,"City of Racine, Wisconsin",Full Reporter,Urban,DR,DO,0,2413,2413,0,1638,1638,0,429,429,0,890,890,0,5370,5370,0,0,0,0,5370,5370,0.0,1.2,1.2,0.0,1.0,1.0,0.0,0.21,0.21,0.0,0.62,0.62,0.0,3.03,3.03,0.0,0.0,0.0,0.0,3.03,3.03,10544,0,10544,0,0,0,0,0,0,0,0,0,10544,0,10544,0,0,0,10544,0,10544,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0,0.0,0.0,7.0,0.0,7.0
50006,"City of Racine, Wisconsin",Full Reporter,Urban,MB,DO,74797,7984,82781,0,13206,13206,0,1617,1617,0,13078,13078,74797,35885,110682,0,0,0,74797,35885,110682,43.0,5.0,48.0,0.0,7.5,7.5,0.0,1.16,1.16,0.0,7.18,7.18,43.0,20.84,63.84,0.0,0.0,0.0,43.0,20.84,63.84,11179,0,11179,0,0,0,0,0,0,0,5366,5366,11179,5366,16545,0,0,0,11179,5366,16545,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10.0,4.0,14.0,0,0.0,0.0,10.0,4.0,14.0
50010,METRO Regional Transit Authority ,Full Reporter,Urban,DR,DO,126477,10795,137272,0,41095,41095,0,965,965,0,32377,32377,126477,85232,211709,0,0,0,126477,85232,211709,63.12,6.01,69.13,0.0,17.84,17.84,0.0,0.5,0.5,0.0,18.12,18.12,63.12,42.47,105.59,0.0,0.0,0.0,63.12,42.47,105.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
