NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS, Bio-Diesel , Bunker Fuel , C Natural Gas , Diesel Fuel , Electric Battery , Electric Propulsion , Ethanol , Methonal , Gasoline , Hydrogen , Kerosene , Liquified Nat Gas , Liquified Petroleum Gas , Other Fuel ,Other Fuel Description
40071,"City of Huntsville, Alabama",Full Reporter,Urban,DR,DO,,,,,,,,,78060,,,,,,
40071,"City of Huntsville, Alabama",Full Reporter,Urban,MB,DO, -   ,,,158993,,,,,,,,,,,
40074,Pasco County Board of County Commissioners,Full Reporter,Urban,DR,DO, -   ,,,1464,,,,,66736,,,,,,
40074,Pasco County Board of County Commissioners,Full Reporter,Urban,MB,DO, -   ,,,309694,,,,,,,,,,,
40077,South Florida Regional Transportation Authority,Full Reporter,Urban,CR,PT, -   ,,,2757884,,,,,,,,,,,
40077,South Florida Regional Transportation Authority,Full Reporter,Urban,MB,PT, -   ,,,32812,,,,,,,,,,,
40078,Cobb County,Full Reporter,Urban,CB,PT, -   ,,,87393,,,,,,,,,,,
40078,Cobb County,Full Reporter,Urban,DR,PT, -   ,,,23936,,,,,63851,,,,,,
40078,Cobb County,Full Reporter,Urban,MB,PT, -   ,,37435,644681,,,,,,,,,,,
40082,County of Douglas,Full Reporter,Urban,DR,DO,,,,,,,,,10426,,,,,,
40082,County of Douglas,Full Reporter,Urban,DR,PT,,,,,,,,,15507,,,,,,
40082,County of Douglas,Full Reporter,Urban,MB,PT,,,,,,,,,48315,,,,,,
40086,Metropolitan Bus Authority,Full Reporter,Urban,DR,DO,,,,,,,,,93039,,,,,,
40086,Metropolitan Bus Authority,Full Reporter,Urban,MB,DO, -   ,,,937995,,,,,,,,,,,
40087,City of Durham,Full Reporter,Urban,DR,PT,,,,,,,,,116775,,,,,,
40087,City of Durham,Full Reporter,Urban,MB,PT,254651,,,311240,97297,,,,,,,,,,
40093,City of Greensboro ,Full Reporter,Urban,DR,PT,,,,,,,,,175931,,,,,,
40093,City of Greensboro ,Full Reporter,Urban,MB,PT, -   ,,,392784,1366471,,,,,,,,,,
40094,Alternativa de Transporte Integrado ,Full Reporter,Urban,DR,PT, -   ,,,172,,,,,,,,,,,
40094,Alternativa de Transporte Integrado ,Full Reporter,Urban,HR,PT,,,,,,5711384,,,,,,,,,
40094,Alternativa de Transporte Integrado ,Full Reporter,Urban,MB,PT, -   ,,,395134,,,,,,,,,,,
40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,CB,DO, -   ,,,124,,,,,,,,,5542,,
40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,DR,DO,,,,,,,,,32362,,,,5887,,
40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,MB,DO, -   ,,,583,,,,,40018,,,,7279,,
40104,Indian River County,Full Reporter,Urban,DR,PT,,,,,,,,,54488,,,,,,
40104,Indian River County,Full Reporter,Urban,MB,PT, -   ,,,113656,,,,,16610,,,,,,
40105,Puerto Rico Highway and Transportation Authority – Público,Full Reporter,Urban,PB,PT, -   ,,,21426,,,,,328044,,,,,,
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,DR,DO,,,,,,,,,85152,,,,,,
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,MB,DO, -   ,,,406698,48139,,,,,,,,,,
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,MB,PT, -   ,,,46635,,,,,,,,,,,
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,VP,PT,,,,,,,,,17051,,,,,,
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,CB,PT, -   ,,,33994,,,,,,,,,,,
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,DR,PT,,,,,,,,,63922,,,,,,
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,MB,PT, -   ,,,324806,1992960,,,,17455,,,,,,
40128,Okaloosa County Board of County Commissioners,Full Reporter,Urban,DR,PT, -   ,,,1546,,,,,68712,,,,,,
40128,Okaloosa County Board of County Commissioners,Full Reporter,Urban,MB,PT,,,,,,,,,47749,,,,,,
40129,Charlotte County Government,Full Reporter,Urban,DR,DO,,,,,,,,,1019,,,,,,
40129,Charlotte County Government,Full Reporter,Urban,DR,PT, -   ,,,18023,,,,,26959,,,,,,
40138,Gwinnett County Board of Commissioners,Full Reporter,Urban,CB,PT, -   ,,,683151,,,,,,,,,,,
40138,Gwinnett County Board of Commissioners,Full Reporter,Urban,DR,PT,,,,,,,,,50640,,,,,,
40138,Gwinnett County Board of Commissioners,Full Reporter,Urban,MB,PT, -   ,,,397044,,,,,,,,,,,
40140,Collier County,Full Reporter,Urban,DR,PT, -   ,,,32274,,,,,165897,,,,,,
40140,Collier County,Full Reporter,Urban,MB,PT, -   ,,,269461,,,,,17699,,,,,,
40141,Central Midlands Regional Transportation Authority,Full Reporter,Urban,CB,PT,,,,,,,,,,,,,43110,,
40141,Central Midlands Regional Transportation Authority,Full Reporter,Urban,DR,PT,,,,,,,,,100,,,,136191,,
40141,Central Midlands Regional Transportation Authority,Full Reporter,Urban,MB,PT, -   ,,,438748,,,,,,,,,141725,,
40141,Central Midlands Regional Transportation Authority,Full Reporter,Urban,VP,PT,,,,,,,,,18544,,,,,,
40147,North Carolina State University,Full Reporter,Urban,MB,PT, -   ,,,156120,,,,,,,,,,,
40158,Lake County Board of County Commissioners,Full Reporter,Urban,DR,PT,,,,,,,,,148556,,,,,,
40158,Lake County Board of County Commissioners,Full Reporter,Urban,MB,PT, -   ,,,119936,,,,,2109,,,,,,
40159,Regional Transportation Authority,Full Reporter,Urban,CB,PT, -   ,,,88532,,,,,,,,,,,
40159,Regional Transportation Authority,Full Reporter,Urban,CR,PT, -   ,,,216007,,,,,,,,,,,
40159,Regional Transportation Authority,Full Reporter,Urban,VP,PT,,,,,,,,,5372,,,,,,
40169,Regional Planning Commission of Greater Birmingham,Full Reporter,Urban,VP,PT,,,,,,,,,27382,,,,,,
40171,Knoxville-Knox County Community Action Committee,Full Reporter,Urban,DR,DO,,,,,,,,,152000,,,,,,
40172,Western Piedmont Regional Transit Authority ,Full Reporter,Urban,DR,DO, -   ,,,664,,,,,83565,,,,,,
40172,Western Piedmont Regional Transit Authority ,Full Reporter,Urban,MB,DO, -   ,,,33484,,,,,15487,,,,,,
40173,Piedmont Authority for Regional Transportation,Full Reporter,Urban,CB,PT, -   ,,,177216,,,,,58590,,,,,,
40173,Piedmont Authority for Regional Transportation,Full Reporter,Urban,VP,DO,,,,,,,,,64440,,,,,,
40175,Puerto Rico Maritime Transport Authority ,Full Reporter,Urban,FB,PT, -   ,,,1941869,,,,,,,,,,,
40178,The Transportation Management Association Group,Full Reporter,Urban,VP,DO,,,,,,,,,41220,,,,,,
40180,University of Georgia,Full Reporter,Urban,DR,DO,,,,,1290,,,,3424,,,,,,
40180,University of Georgia,Full Reporter,Urban,MB,DO, -   ,,,72870,789143,,,,,,,,,,
40185,Bay County Transportation Planning Organization,Full Reporter,Urban,DR,PT,,,,,,,,,66859,,,,,,
40185,Bay County Transportation Planning Organization,Full Reporter,Urban,MB,PT, -   ,,,90870,,,,,,,,,,,
40191,Transit Authority of Central Kentucky,Full Reporter,Urban,DR,DO,,,,,8210,,,,118290,,,,,,
40191,Transit Authority of Central Kentucky,Full Reporter,Urban,VP,DO,,,,,,,,,8472,,,,,,
40192,Martin County,Full Reporter,Urban,CB,PT, -   ,,,21746,,,,,,,,,,,
40192,Martin County,Full Reporter,Urban,DR,PT,,,,,,,,,5410,,,,,,
40192,Martin County,Full Reporter,Urban,MB,PT, -   ,,,77544,,,,,,,,,,,
40200,Tampa Bay Area Regional Transit Authority,Full Reporter,Urban,VP,PT,,,,,,,,,151121,,,,,,
40222,Wake County,Full Reporter,Urban,DR,PT,,,,,,,,,242719,,,,,,
40224,Buncombe County,Full Reporter,Urban,DR,PT,,, -   ,,,,,,81237,,,,6615,,
40224,Buncombe County,Full Reporter,Urban,MB,PT,,,18,,,,,,15007,,,,1222,,
40228,Mecklenburg County ,Full Reporter,Urban,DR,DO,,,,,,,,,60275,,,,,,
40232,Central Florida Commuter Rail,Full Reporter,Urban,CR,PT, -   ,,,991750,,,,,,,,,,,
40244,"Spartanburg Regional Health Services, Inc.",Full Reporter,Urban,DR,DO,,,,,,,,,138059,,,,881,,
40265,North Central Alabama Regional Council of Governments,Full Reporter,Urban,DR,DO,,,,,,,,,25973,,,,,,
40928,Baldwin County Commission,Full Reporter,Urban,DR,DO,,,,,,,,,126283,,,,,,
40950,First Tennessee Human Resource Agency,Full Reporter,Urban,DR,DO,,,,,,,,,152761,,,,32788,,
41105,"Audubon Area Community Services, Inc.",Full Reporter,Urban,DR,DO, -   ,,, -   ,,,,,212438,,,,,,
41199,Board of County Commissioners of St. Lucie County,Full Reporter,Urban,DR,PT, -   ,,,47690,,,,,95419,,,,,,
41199,Board of County Commissioners of St. Lucie County,Full Reporter,Urban,MB,PT, -   ,,,82437,,,,,,,,,,,
42000,Atlanta-Region Transit Link Authority,Full Reporter,Urban,CB,PT, -   ,,,619676,,,,,,,,,,,
42000,Atlanta-Region Transit Link Authority,Full Reporter,Urban,VP,PT,,,,,,,,,162233,,,,,,
44929,City of Fort Lauderdale,Full Reporter,Urban,FB,PT, -   ,,,12706,,,,,,,,,,,
44929,City of Fort Lauderdale,Full Reporter,Urban,MB,PT,,,,,,,,,2912,,,,15976,,
50001,City of Appleton,Full Reporter,Urban,DR,PT,,,,,,,,,55155,,,,,,
50001,City of Appleton,Full Reporter,Urban,MB,DO, -   ,,,147831,,,,,78,,,,,,
50001,City of Appleton,Full Reporter,Urban,MB,PT, -   ,,,965,,,,,,,,,,,
50002,City of Green Bay,Full Reporter,Urban,DR,PT,,,,,,,,,47169,,,,,,
50002,City of Green Bay,Full Reporter,Urban,MB,DO, -   ,,,123337,,,,,,,,,,,
50003,City of Kenosha,Full Reporter,Urban,DR,PT,,,,,,,,,43605,,,,,,
50003,City of Kenosha,Full Reporter,Urban,MB,DO,179561,,, -   ,,,,,,,,,,,
50003,City of Kenosha,Full Reporter,Urban,SR,DO,,,,,,90505,,,,,,,,,
50004,City of La Crosse,Full Reporter,Urban,DR,PT, -   ,,,948,,,,,9419,,,,,,
50004,City of La Crosse,Full Reporter,Urban,MB,DO, -   ,,,149236,130800,,,,849,,,,,,
50005,City of Madison,Full Reporter,Urban,MB,DO, -   ,,,1072778,53017,,,,,,,,,,
50006,"City of Racine, Wisconsin",Full Reporter,Urban,CB,PT, -   ,,,41276,,,,,,,,,,,
50006,"City of Racine, Wisconsin",Full Reporter,Urban,DR,DO,,,,,,,,,16946,,,,,,
50006,"City of Racine, Wisconsin",Full Reporter,Urban,MB,DO, -   ,,,205103,129378,,,,,,,,,,
50008,Milwaukee County,Full Reporter,Urban,DR,PT,,,,,,,,,365809,,,,,,
50008,Milwaukee County,Full Reporter,Urban,MB,PT, -   ,,,3069396,464119,,,,,,,,,,
50010,METRO Regional Transit Authority ,Full Reporter,Urban,DR,DO, -   ,,,50701,,,,,76951,,,,,,
50010,METRO Regional Transit Authority ,Full Reporter,Urban,DR,PT,,,,,,,,,51534,,,,,,
50010,METRO Regional Transit Authority ,Full Reporter,Urban,MB,DO, -   ,,1053705,69319,109324,,,,,,,,,,
50011,Stark Area Regional Transit Authority,Full Reporter,Urban,DR,DO, -   ,,129875,69350,,,,,49347,,,,,,
50011,Stark Area Regional Transit Authority,Full Reporter,Urban,MB,DO, -   ,,252110,89974,,,,,,41745.0,,,,,
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,DR,DO, -   ,,,161428,,,,,,,,,,,
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,MB,DO, -   ,,,2703468,,,,,,,,,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,DR,DO,,,,,,,,,308399,,,,67792,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,DR,PT,,,,,,,,,356959,,,,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,HR,DO,,,,,,15807213,,,,,,,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,LR,DO,,,,,,8931099,,,,,,,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,MB,DO, -   ,,2497389,762197,,,,,,,,,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,RB,DO, -   ,,175149, -   ,,,,,,,,,,,
50016,Central Ohio Transit Authority,Full Reporter,Urban,DR,DO,,,36123,,,,,,43643,,,,,,
50016,Central Ohio Transit Authority,Full Reporter,Urban,DR,PT, -   ,,,78499,,,,,92007,,,,,,
50016,Central Ohio Transit Authority,Full Reporter,Urban,MB,DO, -   ,,2471404,238917,99747,,,,,,,,,,
50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,DR,DO,,,,,,,,,363013,,,,,,
50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,MB,DO, -   ,,,915070,,,,,,,,,,,
50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,TB,DO,,,,,,2003093,,,,,,,,,
50021,Portage Area Regional Transportation Authority,Full Reporter,Urban,DR,DO,,,,,,,,,84641,,,,,,
50021,Portage Area Regional Transportation Authority,Full Reporter,Urban,MB,DO, -   ,,47033,105186,,,,,16488,,,,,,
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,DR,DO, -   ,,,29399,,,,,80601,,,,,,
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,MB,DO, -   ,,,543431,,,,,,,,,,,
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,VP,PT,,,,,,,,,19662,,,,,,
50024,Western Reserve Transit Authority,Full Reporter,Urban,DR,DO, -   ,,,2704,,,,,53587,,,,,,
50024,Western Reserve Transit Authority,Full Reporter,Urban,MB,DO, -   ,,,295775,,,,,30428,,,,,,
50025,Duluth Transit Authority,Full Reporter,Urban,DR,DO,,,,,,,,,28306,,,,,,
50025,Duluth Transit Authority,Full Reporter,Urban,MB,DO, -   ,,,389866,251487,,,,,,,,,,
50026,City of Moorhead,Full Reporter,Urban,DR,PT,,,,,,,,,4945,,,,,,
50026,City of Moorhead,Full Reporter,Urban,MB,PT, -   ,,,92425,,,,,,,,,,,
50027,Metro Transit ,Full Reporter,Urban,CR,PT,176795,,, -   ,,,,,,,,,,,
50027,Metro Transit ,Full Reporter,Urban,LR,DO,,,,,,30179186,,,,,,,,,
50027,Metro Transit ,Full Reporter,Urban,MB,DO,4548304,,, -   ,370872,,,,,,,,,,
50028,St. Cloud Metropolitan Transit Commission,Full Reporter,Urban,CB,DO, -   ,,,12819,,,,,,,,,,,
50028,St. Cloud Metropolitan Transit Commission,Full Reporter,Urban,DR,DO, -   ,,110364,7041,,,,,,,,,,,
50028,St. Cloud Metropolitan Transit Commission,Full Reporter,Urban,MB,DO, -   ,,298393,287,,,,,,,,,,,
50029,Bay Metropolitan Transit Authority,Full Reporter,Urban,DR,DO, -   ,,,39831,,,,,,,,,28708,,
50029,Bay Metropolitan Transit Authority,Full Reporter,Urban,MB,DO, -   ,,,92941,,,,,,,,,14407,,
50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,Urban,DR,DO, -   ,,, -   ,,,,, -   ,,,,606341,,
50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,Urban,DR,PT, -   ,,,42729,,,,,1720,,,,,,
50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,Urban,MB,DO, -   ,,,1886595,82,,,,,,,,,,
50032,Mass Transportation Authority ,Full Reporter,Urban,DR,DO,,,,,,,,,135390,,,,604066,,
50032,Mass Transportation Authority ,Full Reporter,Urban,DR,PT,,,,,,,,,,,,,7789,,
50032,Mass Transportation Authority ,Full Reporter,Urban,MB,DO, -   ,,714340,43867,,,,,,59.0,,,138856,,
50033,Interurban Transit Partnership,Full Reporter,Urban,DR,DO,,,,,,,,,7640,,,,,,
50033,Interurban Transit Partnership,Full Reporter,Urban,DR,PT, -   ,,,1699,,,,,43278,,,,242232,,
50033,Interurban Transit Partnership,Full Reporter,Urban,MB,DO, -   ,,990758,304682,,,,,,,,,,,
50033,Interurban Transit Partnership,Full Reporter,Urban,RB,DO, -   ,,,67469,,,,,,,,,,,
50034,City of Jackson Transportation Authority,Full Reporter,Urban,DR,DO, -   ,,,2124,,,,,23172,,,,,,
50034,City of Jackson Transportation Authority,Full Reporter,Urban,MB,DO, -   ,,,81181,,,,,,,,,,,
50035,Central County Transportation Authority,Full Reporter,Urban,DR,PT, -   ,,,46761,,,,,69956,,,,,,
50035,Central County Transportation Authority,Full Reporter,Urban,MB,DO, -   ,,,304210,,,,,,,,,,,
50036,Capital Area Transportation Authority,Full Reporter,Urban,DR,DO, -   ,,, -   ,,,,,131809,,,,,,
50036,Capital Area Transportation Authority,Full Reporter,Urban,DR,PT,2593,,, -   ,,,,,172005,,,,,,
50036,Capital Area Transportation Authority,Full Reporter,Urban,MB,DO, -   ,,,761706,,,,,,,,,,,
50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,DR,DO, -   ,,,25846,,,,,23248,,,,,,
50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,MB,DO, -   ,,,126748,,,,,,,,,,,
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,CB,PT, -   ,,,66625,,,,,,,,,,,
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,DR,PT, -   ,,,14510,,,,,93267,,,,,,
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,MB,DO,229209,,,549826,,,,,,,,,,,
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,VP,PT,,,,,,,,,68171,,,,,,
50043,City of Evansville,Full Reporter,Urban,DR,DO, -   ,,,11859,,,,,21440,,,,,,
50043,City of Evansville,Full Reporter,Urban,MB,DO, -   ,,,191605,,,,,,,,,,,
50044,Fort Wayne Public Transportation Corporation,Full Reporter,Urban,DR,DO,25236,,, -   ,,,,,45696,,,,,,
50044,Fort Wayne Public Transportation Corporation,Full Reporter,Urban,MB,DO,242668,,, -   ,,,,,11673,,,,,,
50045,Gary Public Transportation Corporation,Full Reporter,Urban,DR,DO,,,,,,,,,19850,,,,,,
50045,Gary Public Transportation Corporation,Full Reporter,Urban,MB,DO, -   ,,,104856,89180,,,,24895,,,,,,
50047,Bloomington-Normal Public Transit System,Full Reporter,Urban,DR,DO,,,,,,,,,72569,,,,20984,,
50047,Bloomington-Normal Public Transit System,Full Reporter,Urban,MB,DO, -   ,,,266436,281082,,,,,,,,,,
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,DR,PT,,,,,,,,,224786,,,,,,
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,MB,DO, -   ,,,1578631,,,,,,,,,,,
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,MB,PT,,,,,,,,,16642,,,,,,
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,RB,DO,,,,,3201903,,,,,,,,,,
50051,Greater Lafayette Public Transportation Corporation,Full Reporter,Urban,DR,DO,,,25171,,,,,,1441,,,,,,
50051,Greater Lafayette Public Transportation Corporation,Full Reporter,Urban,MB,DO, -   ,,429790,63014,,,,,,,,,,,
50052,South Bend Public Transportation Corporation,Full Reporter,Urban,DR,DO, -   ,,,1995,,,,,47285,,,,,,
50052,South Bend Public Transportation Corporation,Full Reporter,Urban,MB,DO, -   ,,356297,14104,,,,,,,,,,,
50053,City of Terre Haute ,Full Reporter,Urban,DR,DO,,,,,,,,,10475,,,,,,
50053,City of Terre Haute ,Full Reporter,Urban,MB,DO, -   ,,,13070,,,,,44974,,,,,,
50054,Muncie Indiana Transit System,Full Reporter,Urban,DR,DO,,,,,,,,,,,,,41451,,
50054,Muncie Indiana Transit System,Full Reporter,Urban,MB,DO,143175,,, -   ,,,,,,,,,,,
50056,Greater Peoria Mass Transit District,Full Reporter,Urban,DR,PT,,,,,,,,,149146,,,,,,
50056,Greater Peoria Mass Transit District,Full Reporter,Urban,MB,DO,101998,,,407286,187119,,,,28840,,,,,,
50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,DR,DO,,,,,,,,,35958,,,,,,
50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,DR,PT,,,,,,,,,14856,,,,,,
50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,FB,PT,8976,,, -   ,,,,,,,,,,,
50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,MB,DO, -   ,,503129,5124,254793,,,,,,,,,,
50058,Rockford Mass Transit District,Full Reporter,Urban,DR,DO, -   ,,,31317,,,,,96772,,,,,,
50058,Rockford Mass Transit District,Full Reporter,Urban,MB,DO, -   ,,,279539,3257,,,,,,,,,,
50059,Springfield Mass Transit District,Full Reporter,Urban,DR,DO,,,,,,,,,85843,,,,,,
50059,Springfield Mass Transit District,Full Reporter,Urban,MB,DO,238858,,219210, -   ,,,,,844,,,,,,
50060,Champaign-Urbana Mass Transit District,Full Reporter,Urban,DR,DO,,,,,,,,,46183,,,,,,
50060,Champaign-Urbana Mass Transit District,Full Reporter,Urban,DR,PT, -   ,,,4306,,,,,32387,,,,,,
50060,Champaign-Urbana Mass Transit District,Full Reporter,Urban,MB,DO,587869,,, -   ,,,,,,4274.0,,,,,
50061,"City of Decatur, Il",Full Reporter,Urban,DR,PT,,,,,,,,,16083,,,,,,
50061,"City of Decatur, Il",Full Reporter,Urban,MB,PT,187706,,, -   ,,,,,,,,,,,
50066,Chicago Transit Authority,Full Reporter,Urban,HR,DO,,,,,,339757455,,,,,,,,,
50066,Chicago Transit Authority,Full Reporter,Urban,MB,DO, -   ,,,13573058,479980,,,,,,,,,,
50092,"City of Rochester, Minnesota",Full Reporter,Urban,DR,PT,,,,,,,,,34513,,,,,,
50092,"City of Rochester, Minnesota",Full Reporter,Urban,MB,PT, -   ,,,312334,149358,,,,1826,,,,,,
50096,City of Waukesha ,Full Reporter,Urban,CB,PT, -   ,,,54933,,,,,,,,,,,
50096,City of Waukesha ,Full Reporter,Urban,DR,DO,,,,,,,,,8126,,,,,,
50096,City of Waukesha ,Full Reporter,Urban,DR,PT, -   ,,, -   ,,,,,959,,,,,,
50096,City of Waukesha ,Full Reporter,Urban,MB,DO, -   ,,,139773,,,,,,,,,,,
50096,City of Waukesha ,Full Reporter,Urban,MB,PT, -   ,,,8715,,,,,,,,,,,
50099,City of Eau Claire,Full Reporter,Urban,DR,PT, -   ,,,4641,,,,,23515,,,,,,
50099,City of Eau Claire,Full Reporter,Urban,MB,DO, -   ,,,126470,,,,,,,,,,,
50104,Northern Indiana Commuter Transportation District,Full Reporter,Urban,CR,DO,,,,,,11106350,,,,,,,,,
50110,Bloomington Public Transportation Corporation,Full Reporter,Urban,DR,DO,,,,,,,,,22320,,,,,,
50110,Bloomington Public Transportation Corporation,Full Reporter,Urban,MB,DO, -   ,,,240615,114133,,,,,,,,,,
50113,"Pace, the Suburban Bus Division of the Regional Transportation Authority",Full Reporter,Urban,DR,DO, -   ,,, -   ,,,,,38264,,,,,,
50113,"Pace, the Suburban Bus Division of the Regional Transportation Authority",Full Reporter,Urban,DR,PT, -   ,,, -   ,,,,,528847,,,,,,
50113,"Pace, the Suburban Bus Division of the Regional Transportation Authority",Full Reporter,Urban,MB,DO, -   ,,1203314,3956201,1621,,,,,,,,,,
50113,"Pace, the Suburban Bus Division of the Regional Transportation Authority",Full Reporter,Urban,MB,PT,9321,,,115922,,,,,9889,,,,,,
50113,"Pace, the Suburban Bus Division of the Regional Transportation Authority",Full Reporter,Urban,VP,DO,,,,,,,,,207173,,,,,,
50117,Laketran,Full Reporter,Urban,CB,DO, -   ,,,92584,,,,,,,,,,,
50117,Laketran,Full Reporter,Urban,DR,DO, -   ,,,10940,,,,,97793,,,,253698,,
50117,Laketran,Full Reporter,Urban,MB,DO, -   ,,,48067,882696,,,,2132,,,,68959,,
50118,Northeast Illinois Regional Commuter Railroad Corporation,Full Reporter,Urban,CR,DO, -   ,,,8601832,,62510889,,,,,,,,,
50118,Northeast Illinois Regional Commuter Railroad Corporation,Full Reporter,Urban,CR,PT, -   ,,,16851884,,,,,,,,,,,
50119,City of Detroit ,Full Reporter,Urban,DR,PT,,,,,,,,,176600,,,,,,
50119,City of Detroit ,Full Reporter,Urban,MB,DO, -   ,,,2079741,70038,,,,,,,,,,
50141,Detroit Transportation Corporation,Full Reporter,Urban,MG,DO,,,,,,2363086,,,,,,,,,
50145,City of Kokomo,Full Reporter,Urban,DR,DO, -   ,,, -   ,,,,,57996,,,,,,
50145,City of Kokomo,Full Reporter,Urban,MB,DO, -   ,,,14257,,,,,15177,,,,,,
50146,Madison County Transit District,Full Reporter,Urban,DR,PT,,,,,,,,,88422,,,,,,
50146,Madison County Transit District,Full Reporter,Urban,MB,PT,697640,,, -   ,,,,,57483,,,,,,
50146,Madison County Transit District,Full Reporter,Urban,VP,DO,,,,,,,,,32352,,,,,,
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,CB,DO,,,20698,,,,,,,,,,,,
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,DO,,,197819,,,,,,,,,,,,
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,PT, -   ,,23218,35,,,,,87976,,,,,,
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,MB,DO,,,85531,,38375,,,,,,,,,,
50149,Michiana Area Council of Governments,Full Reporter,Urban,DR,PT,,,,,,,,,17300,,,,,,
50149,Michiana Area Council of Governments,Full Reporter,Urban,MB,PT, -   ,,,98299,,,,,,,,,,,
50154,Metropolitan Council,Full Reporter,Urban,DR,PT,,,,,,,,,3631083,,,,,,
50154,Metropolitan Council,Full Reporter,Urban,MB,PT,489739,,, -   ,,,,,87311,,,,,,
50154,Metropolitan Council,Full Reporter,Urban,VP,PT,,,,,,,,,34717,,,,,,
50157,Butler County Regional Transit Authority,Full Reporter,Urban,DR,DO,,,,,,,,,94349,,,,,,
50157,Butler County Regional Transit Authority,Full Reporter,Urban,MB,DO, -   ,,,58448,,,,,24987,,,,,,
50158,University of Michigan Parking and Transportation Services,Full Reporter,Urban,MB,DO, -   ,,,312832, -   ,,,,,,,,,,
50159,River Valley Metro Mass Transit District,Full Reporter,Urban,CB,PT, -   ,,,3430,,,,,38135,,,,,,
50159,River Valley Metro Mass Transit District,Full Reporter,Urban,DR,PT, -   ,,,1425,,,,,16204,,,,,,
50159,River Valley Metro Mass Transit District,Full Reporter,Urban,MB,PT, -   ,,,71795,,,,,107447,,,,,,
50160,County of Washington,Full Reporter,Urban,CB,PT, -   ,,,46892,,,,,,,,,,,
50160,County of Washington,Full Reporter,Urban,DR,PT,,,,,,,,,101373,,,,,,
50161,Ozaukee County ,Full Reporter,Urban,CB,PT, -   ,,,9800,,,,,,,,,,,
50161,Ozaukee County ,Full Reporter,Urban,DR,PT,,,,,,,,,69594,,,,,,
50163,"Licking County, Ohio",Full Reporter,Urban,DR,DO,,,,,,,,,105300,,,,,,
50163,"Licking County, Ohio",Full Reporter,Urban,MB,DO,,,,,,,,,2889,,,,,,
50165,Greene County Transit Board,Full Reporter,Urban,DR,PT,,,,,,,,,88075,,,,,,
50166,"Clermont County, Ohio",Full Reporter,Urban,DR,DO,,,,,,,,,31696,,,,,,
50166,"Clermont County, Ohio",Full Reporter,Urban,DR,PT,,,,,,,,,47115,,,,,,
50166,"Clermont County, Ohio",Full Reporter,Urban,MB,DO, -   ,,,7518,,,,,9200,,,,,,
50169,"Miami County, Ohio ",Full Reporter,Urban,DR,PT,,,,,,,,,62345,,,,,,
50176,City of DeKalb,Full Reporter,Urban,DR,PT,,,,,,,,,77204,,,,,,
50176,City of DeKalb,Full Reporter,Urban,MB,PT, -   ,,,180142,,,,,10545,,,,,,
