State/Parent NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Capital Type,Guideway,Passenger Stations,Administrative Buildings,Maintenance Buildings,Revenue Vehicles,Service Vehicles,Fare Revenue Collection Equipment,Communication Information Systems,Other,Total Capital Funds
,50171,"Fond du Lac, Wisconsin ",Reduced Reporter,Urban,MB,DO,Reduced Reporting,,,,,,,,,,0
,50171,"Fond du Lac, Wisconsin ",Reduced Reporter,Urban,MB,PT,Reduced Reporting,,,,,,,,,,0
,50174,City of Danville,Reduced Reporter,Urban,DR,PT,Reduced Reporting,,,,,,,,,,0
,50174,City of Danville,Reduced Reporter,Urban,MB,DO,Reduced Reporting,,,,,,,,,,0
,50176,City of DeKalb,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,50176,City of DeKalb,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,50176,City of DeKalb,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,50176,City of DeKalb,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,50177,City of Columbus,Reduced Reporter,Urban,DR,DO,Reduced Reporting,,,,,,,,,,12199
,50177,City of Columbus,Reduced Reporter,Urban,MB,DO,Reduced Reporting,,,,,,,,,,69129
,50179,"Porter County Aging and Community Services, Inc.",Reduced Reporter,Urban,DR,DO,Reduced Reporting,,,,,,,,,,13499
,50180,Livingston County Board of Commissioners,Reduced Reporter,Urban,DR,DO,Reduced Reporting,,,,,,,,,,339766
,50182,"Pace-Suburban Bus Division, ADA Paratransit Services",Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,50182,"Pace-Suburban Bus Division, ADA Paratransit Services",Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,50182,"Pace-Suburban Bus Division, ADA Paratransit Services",Full Reporter,Urban,DR,TX,Uses of Capital - Existing Section,,,,,,,,,,0
,50182,"Pace-Suburban Bus Division, ADA Paratransit Services",Full Reporter,Urban,DR,TX,Uses of Capital - Expansion Section,,,,,,,,,,0
,50183,City of Valparaiso,Reduced Reporter,Urban,CB,PT,Reduced Reporting,,,,,,,,,,5780
,50183,City of Valparaiso,Reduced Reporter,Urban,MB,PT,Reduced Reporting,,,,,,,,,,0
,50184,Macatawa Area Express Transportation Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,15892,36821,50611,,,1780,,105104
,50184,Macatawa Area Express Transportation Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,50184,Macatawa Area Express Transportation Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,,,,,,,,0
,50184,Macatawa Area Express Transportation Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,50186,Lawrence County Port Authority,Reduced Reporter,Urban,DR,PT,Reduced Reporting,,,,,,,,,,0
,50186,Lawrence County Port Authority,Reduced Reporter,Urban,MB,PT,Reduced Reporting,,,,,,,,,,0
,50191,Mid-Ohio Regional Planning Commission,Full Reporter,Urban,VP,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,50191,Mid-Ohio Regional Planning Commission,Full Reporter,Urban,VP,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,50193,Enterprise Rideshare - Michigan,Full Reporter,Urban,VP,DO,Uses of Capital - Existing Section,,,,,,,,,,0
,50193,Enterprise Rideshare - Michigan,Full Reporter,Urban,VP,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,50194,Boone County Council on Aging,Reduced Reporter,Urban,DR,DO,Reduced Reporting,,,,,,,,,,0
,50195,City of Shelby,Reduced Reporter,Urban,DR,DO,Reduced Reporting,,,,,,,,,,21680
,50196,Harbor Transit Multi-Modal Transportation System,Reduced Reporter,Urban,DR,DO,Reduced Reporting,,,,,,,,,,645274
,50198,Medina County Public Transit,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,,,,,,0
,50198,Medina County Public Transit,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,50198,Medina County Public Transit,Full Reporter,Urban,DR,TX,Uses of Capital - Existing Section,,,,,,,,,,0
,50198,Medina County Public Transit,Full Reporter,Urban,DR,TX,Uses of Capital - Expansion Section,,,,,,,,,,0
,50198,Medina County Public Transit,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,,,,,,,,0
,50198,Medina County Public Transit,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,50199,Delaware County Transit Board,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,,,,29619,,29619
,50199,Delaware County Transit Board,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,50200,County of Warren,Reduced Reporter,Urban,DR,PT,Reduced Reporting,,,,,,,,,,430208
,50201,Hancock Area Rural Transit ,Reduced Reporter,Urban,DR,DO,Reduced Reporting,,,,,,,,,,0
,50202,City of West Bend,Reduced Reporter,Urban,DR,PT,Reduced Reporting,,,,,,,,,,0
,50204,Jackson County Mass Transit District,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,,,337383,,,,,337383
,50204,Jackson County Mass Transit District,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,50205,City of Mankato ,Reduced Reporter,Urban,DR,DO,Reduced Reporting,,,,,,,,,,11987
,50205,City of Mankato ,Reduced Reporter,Urban,MB,DO,Reduced Reporting,,,,,,,,,,142740
,50207,City of Midland,Reduced Reporter,Urban,DR,DO,Reduced Reporting,,,,,,,,,,85958
,50208,Midland County Board of Commissioners,Reduced Reporter,Urban,DR,DO,Reduced Reporting,,,,,,,,,,362226
,50209,Central Indiana Regional Transportation Authority ,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,50209,Central Indiana Regional Transportation Authority ,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,50209,Central Indiana Regional Transportation Authority ,Full Reporter,Urban,VP,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,50209,Central Indiana Regional Transportation Authority ,Full Reporter,Urban,VP,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,50210,City of Hartford,Reduced Reporter,Urban,DR,DO,Reduced Reporting,,,,,,,,,,0
,50211,Rides Mass Transit District,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,11828,10000,1281070,,220800,,,1523698
,50211,Rides Mass Transit District,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,50212,Stateline Mass Transit District,Separate Service,Urban,DR,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,50212,Stateline Mass Transit District,Separate Service,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,50213,M-1 Rail,Full Reporter,Urban,SR,DO,Uses of Capital - Existing Section,314416,,,,,161409,,,,475825
,50213,M-1 Rail,Full Reporter,Urban,SR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,50213,M-1 Rail,Full Reporter,Urban,SR,PT,Uses of Capital - Existing Section,0,0,,,,0,,,,0
,50213,M-1 Rail,Full Reporter,Urban,SR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,50215,Voluntary Action Center,Reduced Reporter,Urban,DR,DO,Reduced Reporting,,,,,,,,,,0
,50215,Voluntary Action Center,Reduced Reporter,Urban,MB,DO,Reduced Reporting,,,,,,,,,,0
,50243,City of Buchanan,Reduced Reporter,Urban,DR,PT,Reduced Reporting,,,,,,,,,,0
,50256,Access Johnson County ,Reduced Reporter,Urban,DR,DO,Reduced Reporting,,,,,,,,,,0
,50256,Access Johnson County ,Reduced Reporter,Urban,MB,DO,Reduced Reporting,,,,,,,,,,0
,50342,LINK Hendricks County,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,221830,,,,,221830
,50342,LINK Hendricks County,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,50351,Hamilton County Express Public Transit,Reduced Reporter,Urban,DR,DO,Reduced Reporting,,,,,,,,,,19203
,50515,University of Minnesota Transit,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,,,,3507,,3507
,50515,University of Minnesota Transit,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,50515,University of Minnesota Transit,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,50515,University of Minnesota Transit,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,50516,City of Plymouth,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,50516,City of Plymouth,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,50516,City of Plymouth,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,50516,City of Plymouth,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion Section,,608429,,,,,,,,608429
,50517,City of Maple Grove,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,50517,City of Maple Grove,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,50517,City of Maple Grove,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,705618,,,,,,,,705618
,50517,City of Maple Grove,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,50518,SouthWest Transit,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,55507,,,,,55507
,50518,SouthWest Transit,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,50518,SouthWest Transit,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,784678,,476281,156755,57544,,115616,360525,1951399
,50518,SouthWest Transit,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,50519,Minnesota Valley Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,50519,Minnesota Valley Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,50519,Minnesota Valley Transit Authority,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,1400459,,398339,1517810,,,90781,,3407389
,50519,Minnesota Valley Transit Authority,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,50521,Chicago Water Taxi (Wendella),Full Reporter,Urban,FB,DO,Uses of Capital - Existing Section,,,,,,,,,,0
,50521,Chicago Water Taxi (Wendella),Full Reporter,Urban,FB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,50522,Lake Erie Transportation Commission,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,,,,,,0
,50522,Lake Erie Transportation Commission,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,50522,Lake Erie Transportation Commission,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,,,,,,,,0
,50522,Lake Erie Transportation Commission,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,50523,Sault Ste. Marie Tribe of Chippewa Indians,Reduced Reporter,Tribe,DR,DO,Reduced Reporting,,,,,,,,,,0
,50523,Sault Ste. Marie Tribe of Chippewa Indians,Reduced Reporter,Tribe,MB,DO,Reduced Reporting,,,,,,,,,,0
,50524,YWCA Madison Inc.,Reduced Reporter,Urban,DR,DO,Reduced Reporting,,,,,,,,,,0
,55222,Grand Portage Reservation Tribal Council,Reduced Reporter,Tribe,DR,DO,Reduced Reporting,,,,,,,,,,0
,55228,Menominee Indian Tribe of Wisconsin,Reduced Reporter,Tribe,DR,DO,Reduced Reporting,,,,,,,,,,0
,55228,Menominee Indian Tribe of Wisconsin,Reduced Reporter,Tribe,MB,DO,Reduced Reporting,,,,,,,,,,0
,55234,Red Lake Band of the Chippewa,Reduced Reporter,Tribe,DR,DO,Reduced Reporting,,,,,,,,,,0
,55234,Red Lake Band of the Chippewa,Reduced Reporter,Tribe,MB,DO,Reduced Reporting,,,,,,,,,,0
,55240,Lac Courte Oreilles Band of Ojibwe,Reduced Reporter,Tribe,DR,DO,Reduced Reporting,,,,,,,,,,56421
,55246,Fond du Lac Reservation,Reduced Reporter,Tribe,DR,DO,Reduced Reporting,,,,,,,,,,0
,55246,Fond du Lac Reservation,Reduced Reporter,Tribe,MB,DO,Reduced Reporting,,,,,,,,,,0
,55252,Bois Forte Reservation Tribal Council,Reduced Reporter,Tribe,CB,DO,Reduced Reporting,,,,,,,,,,15000
,55252,Bois Forte Reservation Tribal Council,Reduced Reporter,Tribe,DR,DO,Reduced Reporting,,,,,,,,,,251927
,55258,Leech Lake Band of Ojibwe,Reduced Reporter,Tribe,DR,DO,Reduced Reporting,,,,,,,,,,0
,55270,White Earth Band of Chippewa,Reduced Reporter,Tribe,MB,DO,Reduced Reporting,,,,,,,,,,0
,55276,Oneida Tribe of Indians of Wisconsin,Reduced Reporter,Tribe,DR,DO,Reduced Reporting,,,,,,,,,,10989
,55282,Bad River Band of Lake Superior Tribe of Chippewa,Reduced Reporter,Tribe,MB,DO,Reduced Reporting,,,,,,,,,,12359
,55300,Lac du Flambeau Band of Lake Superior Chippewa Indians,Reduced Reporter,Tribe,DR,DO,Reduced Reporting,,,,,,,,,,164017
,55300,Lac du Flambeau Band of Lake Superior Chippewa Indians,Reduced Reporter,Tribe,MB,DO,Reduced Reporting,,,,,,,,,,0
,55308,City of Stoughton,Reduced Reporter,Urban,DR,PT,Reduced Reporting,,,,,,,,,,87076
,55311,City of Cincinnati,Full Reporter,Urban,SR,PT,Uses of Capital - Existing Section,80611,,67024,66536,165459,,,11861,,391491
,55311,City of Cincinnati,Full Reporter,Urban,SR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,55312,City of Milwaukee,Full Reporter,Urban,SR,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,55312,City of Milwaukee,Full Reporter,Urban,SR,PT,Uses of Capital - Expansion Section,,,,,320752,,,,267063,587815
,5R01-50219,City of  Ottawa,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R01-50221,Bond County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R01-50223,CRIS Rural Mass Transit District,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R01-50232,City of Macomb,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R01-50232,City of Macomb,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,5R01-50234,Carroll County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R01-50237,Rock Island County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R01-50250,Lee County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,2793990
,5R01-50250,Lee County,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,5R01-50252,Macoupin County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R01-50253,Grundy County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R01-50258,City of Quincy,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,28664
,5R01-50258,City of Quincy,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,5R01-50263,Bureau County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R01-50269,Champaign County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R01-50269,Champaign County,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,5R01-50283,Warren County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R01-50301,Henry County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R01-50304,Fulton County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R01-50315,Shawnee Mass Transit District,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,1796534
,5R01-50327,South Central Illinois Mass Transit District,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,240988
,5R01-50327,South Central Illinois Mass Transit District,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,5R01-50328,Kankakee County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R01-50329,Woodford County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R01-50338,McLean County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,178409
,5R01-50339,Monroe Randolph Transit District,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R01-50345,Effingham County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,120494
,5R01-50352,Kendall County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R01-50364,Jo Daviess County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R01-50385,Hancock County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R01-50411,Logan County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R01-50412,City of Freeport,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R01-50414,West Central Mass Transit District,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,120494
,5R01-50420,Tazewell County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R01-50425,Piatt County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,46602
,5R01-50447,Coles County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,35960
,5R01-50447,Coles County,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,5R01-50458,Whiteside County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R01-50496,Shelby County ,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,301235
,5R01-50502,City of Galesburg,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,123744
,5R01-50502,City of Galesburg,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,55923
,5R01-55307,Sangamon County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R01-55313,Marshall County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R01-55315,Douglas County (Illinois),Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R01-55316,Jersey County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R02-50230,Boone County Commissioners,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,88272
,5R02-50246,Marshall County Commissioners,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R02-50248,Steuben County Commissioners,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R02-50249,City of Richmond,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R02-50249,City of Richmond,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,5R02-50272,Madison County Council of Governments,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R02-50276,Southern Indiana Development Commission,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,88272
,5R02-50276,Southern Indiana Development Commission,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,5R02-50280,Rush County Commissioners,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R02-50281,Cass County Commissioners,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,182092
,5R02-50281,Cass County Commissioners,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,5R02-50289,Kosciusko County Commissioners,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R02-50302,City of Washington,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,5R02-50305,LaGrange County Commissioners,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R02-50307,Jay County Commissioners,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R02-50308,Monroe County Commissioners,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R02-50308,Monroe County Commissioners,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,5R02-50324,Historic Hoosier Hills,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R02-50330,DeKalb County Commissioners,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,45700
,5R02-50347,Harrison County Commissioners,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,88272
,5R02-50347,Harrison County Commissioners,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,5R02-50354,City of Huntingburg,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R02-50358,City of New Castle,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,5R02-50361,Huntington County Commissioners,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,44136
,5R02-50365,Tippecanoe County Commissioners,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R02-50387,Union County Commissioners,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R02-50389,Orange County Commissioners,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R02-50392,Knox County Commissioners,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R02-50399,Fayette Community Commissioners,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R02-50403,Wells County Commissioners,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R02-50407,City of Bedford,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R02-50422,Noble County Commissioners,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R02-50441,Wabash County Commissioners,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R02-50441,Wabash County Commissioners,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,5R02-50444,White County Commissioners,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R02-50454,Miami County Commissioners,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R02-50468,Whitley County Commissioners,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R02-50483,Franklin County Commissioners,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R02-50484,Fulton County Commissioners,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,45523
,5R02-50485,City of Marion ,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R02-50485,City of Marion ,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,5R02-50493,West Central Indiana Economic Development District ,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R02-50499,Clinton County Commissioners,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R02-50501,City of Seymour,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R02-55310,Kankakee-Iroquois Regional Planning Commission,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,44136
,5R03-50217,Iosco Transit Corporation,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,151427
,5R03-50224,Caro Transit Authority,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,139396
,5R03-50225,Arenac County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,50438
,5R03-50227,Shiawassee Area Transportation Agency,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R03-50233,Thunderbay Transportation Authority,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,89550
,5R03-50240,Schoolcraft Transit Authority,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R03-50241,Eastern Upper Peninsula Transportation Authority,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,70895
,5R03-50241,Eastern Upper Peninsula Transportation Authority,Rural Reporter,Rural,FB,DO,Reduced Reporting,,,,,,,,,,0
,5R03-50241,Eastern Upper Peninsula Transportation Authority,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,5R03-50242,Roscommon County Transportation Authority,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R03-50244,Isabella County Transportation Commission,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,113665
,5R03-50244,Isabella County Transportation Commission,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,5R03-50260,Eaton County Transportation Authority,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,104590
,5R03-50260,Eaton County Transportation Authority,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,5R03-50265,"Marshall, City of",Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R03-50268,Hillsdale Dial-A-Ride,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R03-50282,Kalkaska Public Transit Authority,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R03-50282,Kalkaska Public Transit Authority,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,5R03-50285,Straits Regional Ride,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R03-50310,Cass County Transportation Authority,Rural Reporter,Rural,DR,PT,Reduced Reporting,,,,,,,,,,78126
,5R03-50313,Charlevoix County Public Transportation,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,337671
,5R03-50314,Clinton Area Transit System,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,75921
,5R03-50323,Adrian Dial-A-Ride,Rural Reporter,Rural,DR,PT,Reduced Reporting,,,,,,,,,,0
,5R03-50335,Greater Lapeer Transportation Authority,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R03-50337,Branch Area Transit Authority,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R03-50337,Branch Area Transit Authority,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,5R03-50340,Otsego County Board of Commissioners,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,100025
,5R03-50344,Ogemaw County Public Transportation,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,5R03-50346,Sanilac County Board of Commissioners,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,104613
,5R03-50355,Barry County Transit,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,153160
,5R03-50356,Delta Area Transit Authority,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
