NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Contractee NTD ID,Contractee Operator Name,Reporter Contractual Position,Type of Contract,Primary Feature,Buyer Supplies Vehicles to Seller,Buyer Provides Maintenance Facility to Seller,Other Public Assets Provided,Other Public Assets Provided Desc,Service Captured,Other Party,Fares Retained by,VOMS Under Contract,Months Seller Operated in FY,PT Fare Revenues/Passenger Fees,Passenger Out of Pocket Expenses,Direct Payment/Agency Subsidy,Contract Capital Leasing Expenses,Other Operating Expenses Incurred by the Buyer,Total Modal Expenses,Other Reconciling Item Expenses Incurred by the Buyer
50146,Madison County Transit District,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Agency for Community Transit,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,14,12,73834,,2253146.0,0,359125.0,2686105,0.0
50146,Madison County Transit District,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,Agency for Community Transit,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,72,12,1185521,,20040449.0,0,3152209.0,24378179,0.0
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,"Blue Water Developmental Housing, Inc.",The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,11,12,89148,,38965.0,38148,14660.0,180921,0.0
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,City of St. Clair,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,1,12,12721,,6477.0,1850,1222.0,22270,0.0
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Community Action Agency of St. Clair County,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,1,12,42567,,54294.0,465,1222.0,98548,0.0
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Community Enterprises of St. Clair County,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,21,12,217825,,230026.0,2386,28099.0,478336,0.0
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,I.M.P.A.C.T.,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,13,12,54588,,55909.0,10400,18325.0,139222,0.0
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Innovative Housing Development Corporation,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,15,12,176737,,92619.0,76534,19547.0,365437,0.0
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Life Skills Centers Inc.,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,17,12,42978,,59031.0,14676,20769.0,137454,0.0
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,St. Clair County Community Mental Health ,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,50,12,118398,,53015.0,40292,61084.0,272789,0.0
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,St. Clair County Council on Aging,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,N,N,,In This Report,,Seller,26,12,349853,,697198.0,47377,35429.0,1129857,0.0
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Touchstone Services Inc.,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,3,12,37644,,73956.0,9176,3665.0,124441,0.0
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,YMCA of the Blue Water Area,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,1,12,1341,,532.0,1755,305.0,3933,0.0
50149,Michiana Area Council of Governments,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Royal Excursion,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,7,12,40105,,687213.0,11520,196309.0,935147,0.0
50149,Michiana Area Council of Governments,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,Royal Excursion,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,9,12,175541,,1929857.0,24480,355029.0,2484907,0.0
50152,City of Onalaska,Reduced Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,"Running, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,9,12,180752,,697551.0,0,2500.0,880803,0.0
50154,Metropolitan Council,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Anoka County,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,11,12,9943,,1221719.0,37079,110030.0,1378771,0.0
50154,Metropolitan Council,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,First Transit,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,329,12,503234,,36363297.0,1204704,6720739.0,44791974,0.0
50154,Metropolitan Council,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Scott County,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,2,12,73990,,1795079.0,21600,136829.0,2027498,0.0
50154,Metropolitan Council,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Transit Team,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,211,12,387305,,37648417.0,426970,7186704.0,45649396,0.0
50154,Metropolitan Council,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,First Transit,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,46,12,277241,,11393117.0,630200,1197708.0,13498266,0.0
50154,Metropolitan Council,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,Schmitty & Sons,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,13,12,138219,,4174599.0,232892,438857.0,4984567,0.0
50154,Metropolitan Council,Full Reporter,Urban,VP,PT,Entity that Does Not Report to NTD,Enterprise Holdings,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,34,12,245059,93442.0,258674.0,219426,254325.0,1070926,0.0
50157,Butler County Regional Transit Authority,Full Reporter,Urban,CB,PT,50012,Southwest Ohio Regional Transit Authority,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In Another Report,Is a Public Entity,Seller,9,12,37346,,519871.0,0,2917.0,560134,0.0
50159,River Valley Metro Mass Transit District,Full Reporter,Urban,CB,PT,Entity that Does Not Report to NTD,First Transit,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,2,12,190,,352409.0,0,284204.0,636803,0.0
50159,River Valley Metro Mass Transit District,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,First Transit,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,2,12,100,,236193.0,0,296950.0,533243,0.0
50159,River Valley Metro Mass Transit District,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,First Transit,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,13,12,5110,,2355871.0,0,3225797.0,5586778,0.0
50160,County of Washington,Full Reporter,Urban,CB,PT,Entity that Does Not Report to NTD,"Coach, USA d.b.a. Wisconsin Coach Lines",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,8,12,44908,,1580188.0,237028,47105.0,1909229,0.0
50160,County of Washington,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,"Specialized Transport Services, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,28,12,385457,,1630648.0,6324,398093.0,2420522,0.0
50161,Ozaukee County ,Full Reporter,Urban,CB,PT,50008,Milwaukee County,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,Is a Public Entity,Seller,7,5,5291,,324675.0,33760,76654.0,440380,0.0
50161,Ozaukee County ,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,"Specialized Transport Services, INC",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,26,12,422506,,939768.0,0,601641.0,1963915,0.0
50165,Greene County Transit Board,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,First Transit,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,18,12,532182,,2786900.0,71202,693752.0,4084036,46901.0
50166,Board of  Clermont County Commissioners,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Clermont Senior Services Inc.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,21,12,0,,1120480.0,80705,9530.0,1210715,0.0
50166,Board of  Clermont County Commissioners,Full Reporter,Urban,MB,PT,50012,Southwest Ohio Regional Transit Authority,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In Another Report,Is a Public Entity,Seller,9,12,19489,,527086.0,54120,9530.0,610225,0.0
50169,"Miami County, Ohio ",Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,First Transit,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,18,12,241915,,933036.0,0,348553.0,1523504,0.0
50171,"Fond du Lac, Wisconsin ",Reduced Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Fond du Lac County,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,5,12,31895,,276093.0,2100,520.0,310608,0.0
50171,"Fond du Lac, Wisconsin ",Reduced Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,Quality Cab,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,7,12,28860,,82925.0,9011,515.0,121311,0.0
50171,"Fond du Lac, Wisconsin ",Reduced Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,Johnson School Bus,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,N,N,,In This Report,,Buyer,1,10,2035,,54382.0,2100,520.0,59037,0.0
50174,City of Danville,Reduced Reporter,Urban,DR,PT,50223,CRIS Rural Mass Transit District,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,Is a Public Entity,Buyer,2,12,2962,,127887.0,3837,614.0,135300,3837.0
50176,City of DeKalb,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Transdev Services Inc.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,14,6,0,,1150003.0,0,149119.0,1299122,0.0
50176,City of DeKalb,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,Transdev Services Inc ,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,18,12,2079237,,3799140.0,550470,492621.0,6921468,0.0
50182,"Pace-Suburban Bus Division, ADA Paratransit Services",Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Aurora Twp.,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,1,12,1677,,21450.0,1503,1653.0,26283,0.0
50182,"Pace-Suburban Bus Division, ADA Paratransit Services",Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,CDT Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,277,12,2299479,,40203314.0,2401915,5258478.0,50163186,0.0
50182,"Pace-Suburban Bus Division, ADA Paratransit Services",Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,First Transit,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,151,12,1200086,,21423241.0,1208860,2716542.0,26548729,0.0
50182,"Pace-Suburban Bus Division, ADA Paratransit Services",Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,MV Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,120,12,1003140,,19087256.0,958508,2608179.0,23657083,0.0
50182,"Pace-Suburban Bus Division, ADA Paratransit Services",Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,SCR,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,198,12,1701710,,48949162.0,3292306,5322382.0,59265560,0.0
50182,"Pace-Suburban Bus Division, ADA Paratransit Services",Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,303 CAB,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,107,12,205647,,3753073.0,207832,378154.0,4544706,0.0
50182,"Pace-Suburban Bus Division, ADA Paratransit Services",Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,Alliance,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,8,12,41762,,473523.0,27052,49222.0,591559,0.0
50182,"Pace-Suburban Bus Division, ADA Paratransit Services",Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,Blue Ribbon Taxi,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,24,12,76046,,1650008.0,90617,164879.0,1981550,0.0
50182,"Pace-Suburban Bus Division, ADA Paratransit Services",Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,Freedom First,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,8,12,40073,,609533.0,34104,62053.0,745763,0.0
50182,"Pace-Suburban Bus Division, ADA Paratransit Services",Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,Ride X,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,55,12,113679,,1597854.0,89855,163492.0,1964880,0.0
50182,"Pace-Suburban Bus Division, ADA Paratransit Services",Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,SCR Taxi,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,48,12,70739,,818109.0,46664,84906.0,1020418,0.0
50183,City of Valparaiso,Reduced Reporter,Urban,CB,PT,Entity that Does Not Report to NTD,Royal Excursion,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,7,12,79303,,594087.0,0,271551.0,944941,0.0
50183,City of Valparaiso,Reduced Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,Royal Excursion,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,6,12,103686,,614660.0,0,190007.0,908353,0.0
50186,Lawrence County Port Authority,Reduced Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Lawrence County CAO,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,N,N,,In This Report,,Buyer,12,12,135404,,457927.0,0,29981.0,623312,0.0
50186,Lawrence County Port Authority,Reduced Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,Lawrence County CAO,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,N,N,,In This Report,,Buyer,4,12,2176,,381052.0,0,50172.0,433400,0.0
50191,Mid-Ohio Regional Planning Commission,Full Reporter,Urban,VP,PT,Entity that Does Not Report to NTD,Enterprise,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,14,12,105591,30972.0,49169.0,87873,174461.0,448066,0.0
50193,Enterprise Rideshare - Michigan,Full Reporter,Urban,VP,DO,5R03,Michigan Department of Transportation,The Reporter is the Seller,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,Is a Public Entity,Seller,189,12,1352076,353818.0,1197691.0,1446194,0.0,4349779,0.0
50194,Boone County Council on Aging,Reduced Reporter,Urban,DR,DO,50058,Rockford Mass Transit District,The Reporter is the Seller,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,Is a Public Entity,Buyer,7,12,11639,,367767.0,0,0.0,379406,0.0
50198,Medina County Public Transit,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,Ace taxi,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,3,12,0,,270232.0,6010,15273.0,291515,0.0
50200,County of Warren,Reduced Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Universal Transportation System,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,13,12,93026,,747204.0,6000,44367.0,890597,0.0
50202,City of West Bend,Reduced Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Go Riteway,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Seller,12,12,322427,,720020.0,0,92250.0,1134697,0.0
50209,Central Indiana Regional Transportation Authority ,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,Miller Transportation Bus Services Inc.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,2,12,9211,,320436.0,96131,71426.0,497204,0.0
50209,Central Indiana Regional Transportation Authority ,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,Royal Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,1,8,11950,,208990.0,12539,29566.0,263045,0.0
50209,Central Indiana Regional Transportation Authority ,Full Reporter,Urban,VP,PT,Entity that Does Not Report to NTD,Enterprise Leasing Company of Indianapolis LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,26,12,131687,71820.0,86100.0,117082,176540.0,583229,0.0
50212,Stateline Mass Transit District,Separate Service,Urban,DR,PT,50058,Rockford Mass Transit District,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In Another Report,Is a Public Entity,Buyer,8,12,31201,,1005470.0,0,96083.0,1132754,0.0
50213,M-1 Rail,Full Reporter,Urban,SR,PT,Entity that Does Not Report to NTD,"Transdev Services, Inc",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,0,1,0,,123739.0,0,18676.0,142415,0.0
50243,City of Buchanan,Reduced Reporter,Urban,DR,PT,41128,Berrien County,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,Is a Public Entity,Buyer,2,12,9901,,155211.0,0,39621.0,204733,0.0
50515,University of Minnesota Transit,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,First Transit - Minneapolis,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,24,12,0,,5651595.0,165909,61737.0,5879241,0.0
50516,City of Plymouth,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,"First Transit, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,6,12,72926,,1021288.0,40354,161977.0,1296545,30000.0
50516,City of Plymouth,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,"First Transit, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,25,12,73743,,2740773.0,51932,612145.0,3478593,57830.0
50517,City of Maple Grove,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,"Midwest Paratransit Services, Inc.",The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,9,12,10671,,899448.0,6126,47839.0,964084,
50517,City of Maple Grove,Full Reporter,Urban,MB,PT,50027,Metro Transit ,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,Y,The City provides the Maple Grove Transit Station and the Parkway Station.  Both sites are a park-and-ride facility with indoor waiting and transfer station. ,In Another Report,Is a Public Entity,Seller,15,12,204994,,1264801.0,0,430549.0,1900344,0.0
50518,SouthWest Transit,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,"First Transit, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,N,N,,In This Report,,Buyer,14,12,188201,,669345.0,0,454947.0,1312493,0.0
50518,SouthWest Transit,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,"First Transit, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,N,N,,In This Report,,Buyer,20,12,333619,,2240814.0,0,5763252.0,8337685,0.0
50519,Minnesota Valley Transit Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Schmitty and Sons,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,8,11,31563,,1421610.0,0,13005.0,1466178,0.0
50519,Minnesota Valley Transit Authority,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,Schmitty and Sons,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,87,12,904406,,18069244.0,0,9339880.0,28313530,0.0
50522,Lake Erie Transportation Commission,Full Reporter,Urban,DR,DO,50031,Suburban Mobility Authority for Regional Transportation,The Reporter is the Seller,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,Is a Public Entity,Seller,17,12,10647,,2737244.0,0,0.0,2747891,0.0
50522,Lake Erie Transportation Commission,Full Reporter,Urban,MB,DO,50031,Suburban Mobility Authority for Regional Transportation,The Reporter is the Seller,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,Is a Public Entity,Seller,8,12,75675,,1725100.0,0,0.0,1800775,0.0
55308,City of Stoughton,Reduced Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Running  Inc,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,8,12,104521,,178277.0,0,1250.0,284048,0.0
55311,City of Cincinnati,Full Reporter,Urban,SR,PT,Entity that Does Not Report to NTD,Transdev North America,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,4,12,627,,2615923.0,0,1390150.0,4006700,0.0
55312,City of Milwaukee,Full Reporter,Urban,SR,PT,Entity that Does Not Report to NTD,"Transdev Services, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,3,12,0,,3585209.0,32282,974628.0,4592119,0.0
