NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Major Failures,Other Failures,Total Failures
50051,Greater Lafayette Public Transportation Corporation,Full Reporter,Urban,DR,DO,2,1,3
50051,Greater Lafayette Public Transportation Corporation,Full Reporter,Urban,MB,DO,15,0,15
50052,South Bend Public Transportation Corporation,Full Reporter,Urban,DR,DO,1,9,10
50052,South Bend Public Transportation Corporation,Full Reporter,Urban,MB,DO,174,84,258
50053,City of Terre Haute ,Full Reporter,Urban,DR,DO,24,10,34
50053,City of Terre Haute ,Full Reporter,Urban,MB,DO,36,33,69
50054,Muncie Indiana Transit System,Full Reporter,Urban,DR,DO,1,2,3
50054,Muncie Indiana Transit System,Full Reporter,Urban,MB,DO,5,12,17
50056,Greater Peoria Mass Transit District,Full Reporter,Urban,DR,PT,50,342,392
50056,Greater Peoria Mass Transit District,Full Reporter,Urban,MB,DO,373,726,1099
50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,DR,DO,4,2,6
50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,DR,PT,4,3,7
50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,FB,PT,7,0,7
50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,MB,DO,296,118,414
50058,Rockford Mass Transit District,Full Reporter,Urban,DR,DO,26,11,37
50058,Rockford Mass Transit District,Full Reporter,Urban,MB,DO,282,110,392
50059,Springfield Mass Transit District,Full Reporter,Urban,DR,DO,7,14,21
50059,Springfield Mass Transit District,Full Reporter,Urban,MB,DO,151,160,311
50060,Champaign-Urbana Mass Transit District,Full Reporter,Urban,DR,DO,11,12,23
50060,Champaign-Urbana Mass Transit District,Full Reporter,Urban,DR,PT,3,5,8
50060,Champaign-Urbana Mass Transit District,Full Reporter,Urban,MB,DO,86,414,500
50061,"City of Decatur, Il",Full Reporter,Urban,DR,PT,34,35,69
50061,"City of Decatur, Il",Full Reporter,Urban,MB,PT,94,148,242
50066,Chicago Transit Authority,Full Reporter,Urban,HR,DO,452,8262,8714
50066,Chicago Transit Authority,Full Reporter,Urban,MB,DO,8192,12001,20193
50092,"City of Rochester, Minnesota",Full Reporter,Urban,DR,PT,9,7,16
50092,"City of Rochester, Minnesota",Full Reporter,Urban,MB,PT,40,121,161
50096,City of Waukesha ,Full Reporter,Urban,CB,PT,2,3,5
50096,City of Waukesha ,Full Reporter,Urban,DR,DO,0,2,2
50096,City of Waukesha ,Full Reporter,Urban,DR,PT,1,8,9
50096,City of Waukesha ,Full Reporter,Urban,MB,DO,6,28,34
50096,City of Waukesha ,Full Reporter,Urban,MB,PT,15,14,29
50099,City of Eau Claire,Full Reporter,Urban,DR,PT,40,27,67
50099,City of Eau Claire,Full Reporter,Urban,MB,DO,20,30,50
50104,Northern Indiana Commuter Transportation District,Full Reporter,Urban,CR,DO,5,0,5
50110,Bloomington Public Transportation Corporation,Full Reporter,Urban,DR,DO,0,0,0
50110,Bloomington Public Transportation Corporation,Full Reporter,Urban,MB,DO,3,89,92
50113,Pace - Suburban Bus Division,Full Reporter,Urban,DR,DO,7,0,7
50113,Pace - Suburban Bus Division,Full Reporter,Urban,DR,PT,21,45,66
50113,Pace - Suburban Bus Division,Full Reporter,Urban,MB,DO,1247,427,1674
50113,Pace - Suburban Bus Division,Full Reporter,Urban,MB,PT,32,42,74
50113,Pace - Suburban Bus Division,Full Reporter,Urban,VP,DO,15,0,15
50117,Laketran,Full Reporter,Urban,CB,DO,3,2,5
50117,Laketran,Full Reporter,Urban,DR,DO,30,22,52
50117,Laketran,Full Reporter,Urban,MB,DO,53,29,82
50118,Northeast Illinois Regional Commuter Railroad Corporation,Full Reporter,Urban,CR,DO,30,0,30
50118,Northeast Illinois Regional Commuter Railroad Corporation,Full Reporter,Urban,CR,PT,35,0,35
50119,City of Detroit ,Full Reporter,Urban,DR,PT,2,10,12
50119,City of Detroit ,Full Reporter,Urban,MB,DO,984,1522,2506
50141,Detroit Transportation Corporation,Full Reporter,Urban,MG,DO,0,0,0
50145,City of Kokomo,Full Reporter,Urban,DR,DO,5,19,24
50145,City of Kokomo,Full Reporter,Urban,MB,DO,2,4,6
50146,Madison County Transit District,Full Reporter,Urban,DR,PT,4,0,4
50146,Madison County Transit District,Full Reporter,Urban,MB,PT,40,22,62
50146,Madison County Transit District,Full Reporter,Urban,VP,DO,0,0,0
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,CB,DO,1,1,2
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,DO,24,15,39
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,PT,17,54,71
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,MB,DO,11,4,15
50149,Michiana Area Council of Governments,Full Reporter,Urban,DR,PT,1,0,1
50149,Michiana Area Council of Governments,Full Reporter,Urban,MB,PT,52,9,61
50154,Metropolitan Council,Full Reporter,Urban,DR,PT,340,311,651
50154,Metropolitan Council,Full Reporter,Urban,MB,PT,1,199,200
50154,Metropolitan Council,Full Reporter,Urban,VP,PT,2,0,2
50157,Butler County Regional Transit Authority,Full Reporter,Urban,DR,DO,4,0,4
50157,Butler County Regional Transit Authority,Full Reporter,Urban,MB,DO,1,2,3
50158,University of Michigan Parking and Transportation Services,Full Reporter,Urban,MB,DO,74,289,363
50159,River Valley Metro Mass Transit District,Full Reporter,Urban,CB,PT,28,7,35
50159,River Valley Metro Mass Transit District,Full Reporter,Urban,DR,PT,25,9,34
50159,River Valley Metro Mass Transit District,Full Reporter,Urban,MB,PT,279,32,311
50160,County of Washington,Full Reporter,Urban,CB,PT,1,4,5
50160,County of Washington,Full Reporter,Urban,DR,PT,4,26,30
50161,Ozaukee County ,Full Reporter,Urban,CB,PT,5,5,10
50161,Ozaukee County ,Full Reporter,Urban,DR,PT,2,3,5
50163,"Licking County, Ohio",Full Reporter,Urban,DR,DO,2,10,12
50165,Greene County Transit Board,Full Reporter,Urban,DR,PT,14,5,19
50166,Board of  Clermont County Commissioners,Full Reporter,Urban,DR,DO,8,3,11
50166,Board of  Clermont County Commissioners,Full Reporter,Urban,DR,PT,4,1,5
50166,Board of  Clermont County Commissioners,Full Reporter,Urban,MB,DO,2,1,3
50169,"Miami County, Ohio ",Full Reporter,Urban,DR,PT,0,4,4
50176,City of DeKalb,Full Reporter,Urban,DR,PT,0,5,5
50176,City of DeKalb,Full Reporter,Urban,MB,PT,4,21,25
50182,"Pace-Suburban Bus Division, ADA Paratransit Services",Full Reporter,Urban,DR,PT,274,287,561
50184,Macatawa Area Express Transportation Authority,Full Reporter,Urban,DR,DO,21,132,153
50184,Macatawa Area Express Transportation Authority,Full Reporter,Urban,MB,DO,6,16,22
50191,Mid-Ohio Regional Planning Commission,Full Reporter,Urban,VP,PT,0,0,0
50193,Enterprise Rideshare - Michigan,Full Reporter,Urban,VP,DO,1,12,13
50198,Medina County Public Transit,Full Reporter,Urban,DR,DO,0,3,3
50198,Medina County Public Transit,Full Reporter,Urban,MB,DO,4,10,14
50199,Delaware County Transit Board,Full Reporter,Urban,DR,DO,1,2,3
50204,Jackson County Mass Transit District,Full Reporter,Urban,MB,DO,5,0,5
50209,Central Indiana Regional Transportation Authority ,Full Reporter,Urban,MB,PT,0,3,3
50209,Central Indiana Regional Transportation Authority ,Full Reporter,Urban,VP,PT,0,0,0
50211,Rides Mass Transit District,Full Reporter,Urban,MB,DO,45,8,53
50213,M-1 Rail,Full Reporter,Urban,SR,DO,0,0,0
50213,M-1 Rail,Full Reporter,Urban,SR,PT,0,0,0
50342,LINK Hendricks County,Full Reporter,Urban,DR,DO,4,62,66
50515,University of Minnesota Transit,Full Reporter,Urban,DR,DO,0,0,0
50515,University of Minnesota Transit,Full Reporter,Urban,MB,PT,15,15,30
50516,City of Plymouth,Full Reporter,Urban,DR,PT,1,3,4
50516,City of Plymouth,Full Reporter,Urban,MB,PT,42,1,43
50517,City of Maple Grove,Full Reporter,Urban,DR,PT,1,0,1
50518,SouthWest Transit,Full Reporter,Urban,DR,PT,8,9,17
50518,SouthWest Transit,Full Reporter,Urban,MB,PT,10,17,27
50519,Minnesota Valley Transit Authority,Full Reporter,Urban,DR,PT,27,10,37
50519,Minnesota Valley Transit Authority,Full Reporter,Urban,MB,PT,180,94,274
50521,Chicago Water Taxi (Wendella),Full Reporter,Urban,FB,DO,0,0,0
50522,Lake Erie Transportation Commission,Full Reporter,Urban,DR,DO,47,137,184
50522,Lake Erie Transportation Commission,Full Reporter,Urban,MB,DO,29,82,111
55311,City of Cincinnati,Full Reporter,Urban,SR,PT,7,3,10
55312,City of Milwaukee,Full Reporter,Urban,SR,PT,3,14,17
60006,City of El Paso,Full Reporter,Urban,DR,PT,16,52,68
60006,City of El Paso,Full Reporter,Urban,MB,DO,63,19,82
60006,City of El Paso,Full Reporter,Urban,SR,DO,0,0,0
60007,Fort Worth Transportation Authority,Full Reporter,Urban,CR,PT,0,5,5
60007,Fort Worth Transportation Authority,Full Reporter,Urban,DR,DO,53,15,68
60007,Fort Worth Transportation Authority,Full Reporter,Urban,DR,PT,0,67,67
60007,Fort Worth Transportation Authority,Full Reporter,Urban,MB,DO,387,87,474
60007,Fort Worth Transportation Authority,Full Reporter,Urban,VP,PT,0,0,0
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,CB,DO,97,60,157
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,CB,PT,6,12,18
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,DR,PT,386,282,668
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,LR,DO,37,352,389
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,MB,DO,3573,1543,5116
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,MB,PT,869,280,1149
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,RB,DO,77,54,131
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,VP,DO,1,8,9
60009,"Laredo Transit Management, Inc.",Full Reporter,Urban,DR,DO,4,10,14
60009,"Laredo Transit Management, Inc.",Full Reporter,Urban,MB,DO,12,11,23
60010,City of Lubbock,Full Reporter,Urban,DR,DO,27,146,173
60010,City of Lubbock,Full Reporter,Urban,MB,DO,20,245,265
60011,VIA Metropolitan Transit,Full Reporter,Urban,DR,DO,13,31,44
60011,VIA Metropolitan Transit,Full Reporter,Urban,DR,PT,108,110,218
60011,VIA Metropolitan Transit,Full Reporter,Urban,MB,DO,1675,3415,5090
60011,VIA Metropolitan Transit,Full Reporter,Urban,VP,PT,0,0,0
60012,City of Waco,Full Reporter,Urban,DR,DO,4,21,25
60012,City of Waco,Full Reporter,Urban,MB,DO,7,35,42
60014,City of Brownsville ,Full Reporter,Urban,DR,DO,11,2,13
60014,City of Brownsville ,Full Reporter,Urban,MB,DO,130,21,151
60016,City of Beaumont,Full Reporter,Urban,DR,PT,2,27,29
60016,City of Beaumont,Full Reporter,Urban,MB,PT,11,24,35
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,DR,DO,3,0,3
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,FB,PT,0,0,0
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,MB,DO,96,93,189
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,SR,PT,33,40,73
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,VP,PT,0,0,0
60018,Metropolitan Tulsa Transit Authority,Full Reporter,Urban,DR,PT,53,0,53
60018,Metropolitan Tulsa Transit Authority,Full Reporter,Urban,MB,DO,231,79,310
60018,Metropolitan Tulsa Transit Authority,Full Reporter,Urban,MB,PT,37,0,37
60019,City of Albuquerque,Full Reporter,Urban,DR,DO,9,8,17
60019,City of Albuquerque,Full Reporter,Urban,MB,DO,187,321,508
60019,City of Albuquerque,Full Reporter,Urban,RB,DO,115,225,340
60022,Capital Area Transit System,Full Reporter,Urban,DR,PT,21,0,21
60022,Capital Area Transit System,Full Reporter,Urban,MB,DO,375,22,397
60024,City of Shreveport,Full Reporter,Urban,DR,DO,4,7,11
60024,City of Shreveport,Full Reporter,Urban,MB,DO,102,200,302
60032,New Orleans Regional Transit Authority,Full Reporter,Urban,DR,DO,10,50,60
60032,New Orleans Regional Transit Authority,Full Reporter,Urban,FB,PT,19,0,19
60032,New Orleans Regional Transit Authority,Full Reporter,Urban,MB,DO,863,824,1687
60032,New Orleans Regional Transit Authority,Full Reporter,Urban,SR,DO,22,84,106
60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,DR,DO,4,16,20
60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,DR,PT,0,1,1
60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,MB,DO,88,108,196
60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,SR,DO,0,0,0
60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,VP,PT,0,0,0
60038,Lafayette City-Parish Consolidated Government,Full Reporter,Urban,DR,PT,5,14,19
60038,Lafayette City-Parish Consolidated Government,Full Reporter,Urban,MB,DO,59,363,422
60041,City of Arlington,Full Reporter,Urban,DR,DO,14,19,33
60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,CB,PT,62,37,99
60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,DR,PT,354,683,1037
60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,MB,PT,6104,909,7013
60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,VP,PT,12,0,12
60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,YR,PT,11,0,11
60051,Corpus Christi Regional Transportation Authority,Full Reporter,Urban,DR,PT,77,46,123
60051,Corpus Christi Regional Transportation Authority,Full Reporter,Urban,MB,DO,42,21,63
60051,Corpus Christi Regional Transportation Authority,Full Reporter,Urban,MB,PT,49,35,84
60051,Corpus Christi Regional Transportation Authority,Full Reporter,Urban,VP,PT,1,2,3
60056,Dallas Area Rapid Transit,Full Reporter,Urban,CR,PT,20,0,20
60056,Dallas Area Rapid Transit,Full Reporter,Urban,DR,PT,11,325,336
60056,Dallas Area Rapid Transit,Full Reporter,Urban,LR,DO,208,33,241
60056,Dallas Area Rapid Transit,Full Reporter,Urban,MB,DO,2442,1376,3818
60056,Dallas Area Rapid Transit,Full Reporter,Urban,SR,DO,8,31,39
60056,Dallas Area Rapid Transit,Full Reporter,Urban,VP,PT,0,2,2
60059,Brazos Transit District,Full Reporter,Urban,DR,DO,10,13,23
60059,Brazos Transit District,Full Reporter,Urban,MB,DO,36,10,46
60077,City of Santa Fe,Full Reporter,Urban,DR,DO,5,8,13
60077,City of Santa Fe,Full Reporter,Urban,MB,DO,19,42,61
60088,Jefferson Parish,Full Reporter,Urban,DR,PT,0,1,1
60088,Jefferson Parish,Full Reporter,Urban,MB,PT,15,10,25
60090,Lower Rio Grande Valley Development Council,Full Reporter,Urban,DR,DO,0,1,1
60090,Lower Rio Grande Valley Development Council,Full Reporter,Urban,MB,DO,0,100,100
60091,Hill Country Transit District,Full Reporter,Urban,DR,DO,59,26,85
60091,Hill Country Transit District,Full Reporter,Urban,MB,DO,84,15,99
60095,Golden Crescent Regional Planning Commission,Full Reporter,Urban,CB,DO,1,2,3
60095,Golden Crescent Regional Planning Commission,Full Reporter,Urban,DR,DO,8,3,11
60095,Golden Crescent Regional Planning Commission,Full Reporter,Urban,MB,DO,7,5,12
60101,Denton County Transportation Authority,Full Reporter,Urban,DR,DO,27,3,30
60101,Denton County Transportation Authority,Full Reporter,Urban,DR,PT,0,0,0
60101,Denton County Transportation Authority,Full Reporter,Urban,MB,DO,210,16,226
60101,Denton County Transportation Authority,Full Reporter,Urban,VP,PT,1,0,1
60101,Denton County Transportation Authority,Full Reporter,Urban,YR,PT,13,0,13
60102,Concho Valley Transit District,Full Reporter,Urban,DR,DO,5,41,46
60102,Concho Valley Transit District,Full Reporter,Urban,MB,DO,2,13,15
60103,"Fort Bend County, Texas",Full Reporter,Urban,CB,PT,11,9,20
60103,"Fort Bend County, Texas",Full Reporter,Urban,DR,PT,34,40,74
60107,"Texoma Area Paratransit System, Inc",Full Reporter,Urban,DR,PT,4,8,12
60108,Harris County,Full Reporter,Urban,CB,PT,0,0,0
60108,Harris County,Full Reporter,Urban,MB,PT,0,4,4
60111,Rio Metro Regional Transit District,Full Reporter,Urban,CB,PT,0,0,0
60111,Rio Metro Regional Transit District,Full Reporter,Urban,CR,PT,5,0,5
60111,Rio Metro Regional Transit District,Full Reporter,Urban,DR,DO,3,1,4
60111,Rio Metro Regional Transit District,Full Reporter,Urban,MB,DO,14,1,15
60114,STAR Transit,Full Reporter,Urban,DR,DO,99,146,245
60114,STAR Transit,Full Reporter,Urban,MB,DO,18,22,40
60127,Plaquemines Parish Government,Full Reporter,Urban,DR,DO,0,3,3
60127,Plaquemines Parish Government,Full Reporter,Urban,FB,DO,4,2,6
60130,Alamo Area Council of Governments,Full Reporter,Urban,DR,DO,14,15,29
60133,McKinney Avenue Transit Authority,Full Reporter,Urban,SR,DO,15,3,18
60134,The Woodlands Township,Full Reporter,Urban,CB,PT,4,0,4
60134,The Woodlands Township,Full Reporter,Urban,MB,DO,6,3,9
60269,Texas State University,Full Reporter,Urban,MB,PT,12,72,84
66339,New Mexico Department of Transportation,Full Reporter,Urban,VP,PT,0,0,0
70001,City of Lincoln,Full Reporter,Urban,DR,DO,8,2,10
70001,City of Lincoln,Full Reporter,Urban,MB,DO,268,120,388
70002,Transit Authority of Omaha,Full Reporter,Urban,DR,DO,3,44,47
70002,Transit Authority of Omaha,Full Reporter,Urban,MB,DO,155,1572,1727
70003,City of Springfield,Full Reporter,Urban,DR,DO,2,4,6
70003,City of Springfield,Full Reporter,Urban,MB,DO,87,264,351
70005,Kansas City Area Transportation Authority,Full Reporter,Urban,DR,DO,11,24,35
70005,Kansas City Area Transportation Authority,Full Reporter,Urban,DR,PT,24,4,28
70005,Kansas City Area Transportation Authority,Full Reporter,Urban,MB,DO,528,385,913
70005,Kansas City Area Transportation Authority,Full Reporter,Urban,RB,DO,102,5,107
70005,Kansas City Area Transportation Authority,Full Reporter,Urban,VP,PT,0,0,0
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Full Reporter,Urban,DR,DO,217,85,302
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Full Reporter,Urban,LR,DO,297,69,366
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Full Reporter,Urban,MB,DO,333,130,463
70008,City of Cedar Rapids,Full Reporter,Urban,DR,PT,4,3,7
70008,City of Cedar Rapids,Full Reporter,Urban,MB,DO,52,78,130
70010,Des Moines Area Regional Transit Authority,Full Reporter,Urban,DR,DO,15,19,34
70010,Des Moines Area Regional Transit Authority,Full Reporter,Urban,MB,DO,229,462,691
70010,Des Moines Area Regional Transit Authority,Full Reporter,Urban,VP,DO,2,0,2
70012,City of Sioux City,Full Reporter,Urban,DR,PT,1,0,1
70012,City of Sioux City,Full Reporter,Urban,MB,DO,31,3,34
70014,Topeka Metropolitan Transit Authority,Full Reporter,Urban,DR,DO,3,3,6
70014,Topeka Metropolitan Transit Authority,Full Reporter,Urban,DR,PT,0,0,0
70014,Topeka Metropolitan Transit Authority,Full Reporter,Urban,MB,DO,26,45,71
70015,City of Wichita ,Full Reporter,Urban,DR,DO,36,0,36
70015,City of Wichita ,Full Reporter,Urban,MB,DO,231,150,381
70016,City of Columbia,Full Reporter,Urban,DR,DO,12,7,19
70016,City of Columbia,Full Reporter,Urban,MB,DO,45,270,315
70018,City of Iowa City,Full Reporter,Urban,MB,DO,9,43,52
70019,University of Iowa,Full Reporter,Urban,DR,DO,4,18,22
70019,University of Iowa,Full Reporter,Urban,MB,DO,11,73,84
70030,City of Coralville,Full Reporter,Urban,MB,DO,9,23,32
70035,Johnson County Kansas,Full Reporter,Urban,CB,PT,30,5,35
70035,Johnson County Kansas,Full Reporter,Urban,DR,PT,11,7,18
70035,Johnson County Kansas,Full Reporter,Urban,MB,PT,71,12,83
70041,Ames Transit Agency,Full Reporter,Urban,MB,DO,42,322,364
70044,University of Kansas,Full Reporter,Urban,MB,PT,69,16,85
70045,"County of Johnson, Iowa",Full Reporter,Urban,DR,DO,0,0,0
70048,City of Lawrence,Full Reporter,Urban,DR,PT,2,9,11
70048,City of Lawrence,Full Reporter,Urban,MB,PT,45,131,176
70049,River Bend Transit,Full Reporter,Urban,DR,DO,2,1,3
70049,River Bend Transit,Full Reporter,Urban,DR,PT,1,1,2
70049,River Bend Transit,Full Reporter,Urban,MB,PT,0,0,0
70066,Heart of Iowa Regional Transit Agency,Full Reporter,Urban,DR,DO,31,22,53
70271,"Kansas City, City of Missouri",Full Reporter,Urban,SR,PT,20,197,217
70275,Nebraska Department of Transportation ,Full Reporter,Urban,VP,PT,0,0,0
80001,Utah Transit Authority,Full Reporter,Urban,CB,DO,48,21,69
80001,Utah Transit Authority,Full Reporter,Urban,CR,DO,38,12,50
80001,Utah Transit Authority,Full Reporter,Urban,DR,DO,7,5,12
80001,Utah Transit Authority,Full Reporter,Urban,DR,PT,2,7,9
80001,Utah Transit Authority,Full Reporter,Urban,LR,DO,146,163,309
80001,Utah Transit Authority,Full Reporter,Urban,MB,DO,799,750,1549
80001,Utah Transit Authority,Full Reporter,Urban,MB,PT,1,1,2
80001,Utah Transit Authority,Full Reporter,Urban,VP,DO,0,0,0
80002,Su Tran LLC ,Full Reporter,Urban,DR,DO,37,17,54
80002,Su Tran LLC ,Full Reporter,Urban,MB,DO,76,15,91
80003,City of Fargo,Full Reporter,Urban,DR,PT,5,1,6
80003,City of Fargo,Full Reporter,Urban,MB,PT,21,38,59
80004,City of Billings,Full Reporter,Urban,DR,DO,2,28,30
80004,City of Billings,Full Reporter,Urban,MB,DO,47,193,240
80005,City of Colorado Springs,Full Reporter,Urban,DR,PT,41,18,59
80005,City of Colorado Springs,Full Reporter,Urban,MB,PT,547,214,761
80005,City of Colorado Springs,Full Reporter,Urban,VP,DO,0,0,0
80006,Denver Regional Transportation District,Full Reporter,Urban,CR,DO,16,12,28
80006,Denver Regional Transportation District,Full Reporter,Urban,CR,PT,143,109,252
80006,Denver Regional Transportation District,Full Reporter,Urban,DR,PT,58,286,344
80006,Denver Regional Transportation District,Full Reporter,Urban,LR,DO,212,197,409
80006,Denver Regional Transportation District,Full Reporter,Urban,MB,DO,492,597,1089
80006,Denver Regional Transportation District,Full Reporter,Urban,MB,PT,221,452,673
80007,City of Pueblo,Full Reporter,Urban,DR,PT,2,10,12
80007,City of Pueblo,Full Reporter,Urban,MB,DO,5,51,56
80008,Cities Area Transit,Full Reporter,Urban,DR,DO,0,3,3
80008,Cities Area Transit,Full Reporter,Urban,MB,DO,0,53,53
80009,Missoula Urban Transportation District,Full Reporter,Urban,DR,DO,3,6,9
80009,Missoula Urban Transportation District,Full Reporter,Urban,MB,DO,108,117,225
80011,City of Fort Collins,Full Reporter,Urban,DR,PT,0,0,0
80011,City of Fort Collins,Full Reporter,Urban,MB,DO,100,152,252
80011,City of Fort Collins,Full Reporter,Urban,MB,PT,3,0,3
80011,City of Fort Collins,Full Reporter,Urban,RB,DO,59,58,117
80012,Great Falls Transit District,Full Reporter,Urban,DR,DO,6,0,6
80012,Great Falls Transit District,Full Reporter,Urban,MB,DO,95,6,101
80025,"City of Loveland, Colorado",Full Reporter,Urban,MB,DO,7,69,76
80028,Cache Valley Transit District,Full Reporter,Urban,DR,DO,0,9,9
80028,Cache Valley Transit District,Full Reporter,Urban,MB,DO,72,202,274
80106,North Front Range Transportation and Air Quality Planning Council,Full Reporter,Urban,VP,DO,1,0,1
80107,University of Montana,Full Reporter,Urban,MB,DO,24,9,33
80109,Denver Regional Council of Governments,Full Reporter,Urban,VP,PT,0,0,0
80285,Via Mobility Services,Full Reporter,Urban,DR,DO,39,0,39
90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,CB,PT,6,0,6
90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,DR,PT,4,14,18
90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,MB,PT,135,50,185
90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,VP,PT,0,0,0
90002,City and County of Honolulu,Full Reporter,Urban,DR,PT,550,595,1145
90002,City and County of Honolulu,Full Reporter,Urban,MB,PT,1798,2240,4038
90002,City and County of Honolulu,Full Reporter,Urban,VP,PT,0,0,0
90003,San Francisco Bay Area Rapid Transit District,Full Reporter,Urban,HR,DO,380,117,497
90003,San Francisco Bay Area Rapid Transit District,Full Reporter,Urban,MG,PT,2,6,8
90003,San Francisco Bay Area Rapid Transit District,Full Reporter,Urban,YR,DO,7,31,38
90004,Golden Empire Transit District,Full Reporter,Urban,DR,DO,18,11,29
90004,Golden Empire Transit District,Full Reporter,Urban,MB,DO,212,299,511
90006,Santa Cruz Metropolitan Transit District,Full Reporter,Urban,CB,DO,17,0,17
90006,Santa Cruz Metropolitan Transit District,Full Reporter,Urban,DR,DO,7,0,7
90006,Santa Cruz Metropolitan Transit District,Full Reporter,Urban,MB,DO,153,1,154
90007,City of Modesto ,Full Reporter,Urban,DR,PT,34,26,60
90007,City of Modesto ,Full Reporter,Urban,MB,PT,58,1,59
90008,City of Santa Monica,Full Reporter,Urban,DR,PT,0,0,0
90008,City of Santa Monica,Full Reporter,Urban,MB,DO,314,217,531
90009,San Mateo County Transit District,Full Reporter,Urban,DR,PT,30,1,31
90009,San Mateo County Transit District,Full Reporter,Urban,MB,DO,155,5,160
90009,San Mateo County Transit District,Full Reporter,Urban,MB,PT,102,41,143
90010,City of Torrance,Full Reporter,Urban,MB,DO,208,238,446
90012,San Joaquin Regional Transit District,Full Reporter,Urban,CB,PT,19,24,43
90012,San Joaquin Regional Transit District,Full Reporter,Urban,DR,PT,12,8,20
90012,San Joaquin Regional Transit District,Full Reporter,Urban,MB,DO,49,137,186
90012,San Joaquin Regional Transit District,Full Reporter,Urban,MB,PT,94,93,187
90013,Santa Clara Valley Transportation Authority,Full Reporter,Urban,DR,PT,43,14,57
90013,Santa Clara Valley Transportation Authority,Full Reporter,Urban,LR,DO,78,501,579
90013,Santa Clara Valley Transportation Authority,Full Reporter,Urban,MB,DO,659,2839,3498
90013,Santa Clara Valley Transportation Authority,Full Reporter,Urban,MB,PT,0,2,2
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,CB,DO,53,56,109
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,DR,PT,13,37,50
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,MB,DO,1118,1243,2361
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,MB,PT,5,0,5
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,RB,DO,31,64,95
90015,City and County of San Francisco,Full Reporter,Urban,CC,DO,0,0,0
90015,City and County of San Francisco,Full Reporter,Urban,DR,PT,25,3,28
90015,City and County of San Francisco,Full Reporter,Urban,LR,DO,344,66,410
90015,City and County of San Francisco,Full Reporter,Urban,MB,DO,861,98,959
90015,City and County of San Francisco,Full Reporter,Urban,SR,DO,10,2,12
90015,City and County of San Francisco,Full Reporter,Urban,TB,DO,213,43,256
90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,DR,PT,0,0,0
90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,FB,DO,2,0,2
90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,MB,DO,17,65,82
90017,City of Santa Rosa,Full Reporter,Urban,DR,PT,6,1,7
90017,City of Santa Rosa,Full Reporter,Urban,MB,DO,24,5,29
90017,City of Santa Rosa,Full Reporter,Urban,MB,PT,4,1,5
