NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Bio-Diesel,Bunker Fuel,C Natural Gas,Diesel Fuel,Electric Battery,Electric Propulsion,Ethanol, Methonal ,Gasoline,Hydrogen,Kerosene,Liquified Nat Gas,Liquified Petroleum Gas,Other Fuel,Other Fuel Description
40078,Cobb County,Full Reporter,Urban,DR,PT,0,,,68868,,,,,,,,,,,
40078,Cobb County,Full Reporter,Urban,MB,PT,0,,6882,599934,,,,,,,,,,,
40082,County of Douglas,Full Reporter,Urban,DR,DO,,,,,,,,,6188,,,,,,
40082,County of Douglas,Full Reporter,Urban,DR,PT,,,,,,,,,11262,,,,,,
40082,County of Douglas,Full Reporter,Urban,MB,PT,,,,,,,,,48964,,,,,,
40082,County of Douglas,Full Reporter,Urban,VP,DO,,,,,,,,,0,,,,,,
40086,Metropolitan Bus Authority,Full Reporter,Urban,DR,DO,0,,,25114,,,,,45452,,,,,,
40086,Metropolitan Bus Authority,Full Reporter,Urban,MB,DO,0,,,711250,,,,,,,,,,,
40087,City of Durham,Full Reporter,Urban,DR,PT,,,,,,,,,142571,,,,,,
40087,City of Durham,Full Reporter,Urban,MB,PT,643472,,,26625,,,,,,,,,,,
40093,City of Greensboro ,Full Reporter,Urban,DR,PT,,,,,,,,,205945,,,,,,
40093,City of Greensboro ,Full Reporter,Urban,MB,PT,0,,,368172,883150,,,,,,,,,,
40094,Alternativa de Transporte Integrado -ATI,Full Reporter,Urban,DR,PT,0,,,207,,,,,,,,,,,
40094,Alternativa de Transporte Integrado -ATI,Full Reporter,Urban,HR,PT,,,,,,3706620,,,,,,,,,
40094,Alternativa de Transporte Integrado -ATI,Full Reporter,Urban,MB,PT,0,,,166017,,,,,,,,,,,
40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,CB,DO,0,,,4441,,,,,,,,,583,,
40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,DR,DO,,,,,,,,,15561,,,,4176,,
40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,MB,DO,0,,,5083,,,,,41853,,,,2631,,
40104,Indian River County,Full Reporter,Urban,DR,PT,,,,,,,,,47894,,,,,,
40104,Indian River County,Full Reporter,Urban,MB,PT,0,,,97988,,,,,39914,,,,,,
40105,Puerto Rico Highway and Transportation Authority - Público,Full Reporter,Urban,PB,PT,0,,,13012,,,,,506934,,,,,,
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,DR,DO,,,,,,,,,61583,,,,,,
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,MB,DO,0,,,572398,,,,,,,,,,,
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,MB,PT,0,,,63705,,,,,,,,,,,
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,VP,PT,,,,,,,,,12255,,,,,,
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,CB,PT,0,,,38612,,,,,,,,,,,
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,DR,PT,,,,,,,,,59685,,,,,,
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,MB,PT,0,,,473453,358640,,,,24813,,,,,,
40128,Okaloosa County Board of County Commissioners,Full Reporter,Urban,DR,PT,0,,,53,,,,,81972,,,,,,
40128,Okaloosa County Board of County Commissioners,Full Reporter,Urban,MB,PT,,,,,,,,,56963,,,,,,
40129,Charlotte County Government,Full Reporter,Urban,DR,DO,,,,,,,,,883,,,,,,
40129,Charlotte County Government,Full Reporter,Urban,DR,PT,0,,,20231,,,,,28559,,,,,,
40138,Gwinnett County Board of Commissioners,Full Reporter,Urban,CB,PT,0,,,205622,,,,,,,,,,,
40138,Gwinnett County Board of Commissioners,Full Reporter,Urban,DR,PT,,,,,,,,,42103,,,,,,
40138,Gwinnett County Board of Commissioners,Full Reporter,Urban,MB,PT,0,,,359325,,,,,,,,,,,
40140,Collier County,Full Reporter,Urban,DR,PT,0,,,38580,,,,,92649,,,,,,
40140,Collier County,Full Reporter,Urban,MB,PT,0,,,273856,,,,,10988,,,,,,
40141,Central Midlands Regional Transportation Authority,Full Reporter,Urban,CB,PT,,,,,,,,,,,,,19010,,
40141,Central Midlands Regional Transportation Authority,Full Reporter,Urban,DR,PT,,,,,,,,,1788,,,,141288,,
40141,Central Midlands Regional Transportation Authority,Full Reporter,Urban,MB,PT,427997,,,0,,,,,,,,,260029,,
40141,Central Midlands Regional Transportation Authority,Full Reporter,Urban,VP,PT,,,,,,,,,20705,,,,,,
40147,North Carolina State University,Full Reporter,Urban,MB,PT,0,,,120086,,,,,,,,,,,
40158,Lake County Board of County Commissioners,Full Reporter,Urban,DR,PT,,,,,,,,,126981,,,,,,
40158,Lake County Board of County Commissioners,Full Reporter,Urban,MB,PT,0,,,110933,,,,,1691,,,,,,
40159,Regional Transportation Authority,Full Reporter,Urban,CB,PT,0,,,58691,,,,,,,,,,,
40159,Regional Transportation Authority,Full Reporter,Urban,CR,PT,0,,,157524,,,,,,,,,,,
40159,Regional Transportation Authority,Full Reporter,Urban,VP,PT,,,,,,,,,6151,,,,,,
40169,Regional Planning Commission of Greater Birmingham,Full Reporter,Urban,VP,PT,,,,,,,,,27244,,,,,,
40171,Knoxville-Knox County Community Action Committee,Full Reporter,Urban,DR,DO,,,,,,,,,145261,,,,,,
40172,Western Piedmont Regional Transit Authority ,Full Reporter,Urban,DR,DO,0,,,6707,,,,,56222,,,,,,
40172,Western Piedmont Regional Transit Authority ,Full Reporter,Urban,MB,DO,0,,,38009,,,,,15858,,,,,,
40173,Piedmont Authority for Regional Transportation,Full Reporter,Urban,CB,PT,0,,,191356,,,,,51835,,,,,,
40173,Piedmont Authority for Regional Transportation,Full Reporter,Urban,VP,DO,,,,,,,,,29287,,,,,,
40175,Puerto Rico Maritime Transport Authority ,Full Reporter,Urban,FB,DO,0,,,565636,,,,,,,,,,,
40175,Puerto Rico Maritime Transport Authority ,Full Reporter,Urban,FB,PT,0,,,496105,,,,,,,,,,,
40178,The Transportation Management Association Group,Full Reporter,Urban,VP,DO,,,,,,,,,33307,,,,,,
40180,University of Georgia,Full Reporter,Urban,DR,DO,,,,,0,,,,0,,,,,,
40180,University of Georgia,Full Reporter,Urban,MB,DO,0,,,126643,1023548,,,,,,,,,,
40185,Bay County Transportation Planning Organization,Full Reporter,Urban,DR,PT,,,,,,,,,66579,,,,,,
40185,Bay County Transportation Planning Organization,Full Reporter,Urban,MB,PT,0,,,86160,,,,,,,,,,,
40191,Transit Authority of Central Kentucky,Full Reporter,Urban,DR,DO,,,,,4822,,,,98117,,,,,,
40191,Transit Authority of Central Kentucky,Full Reporter,Urban,MB,DO,0,,,0,,,,,,,,,,,
40191,Transit Authority of Central Kentucky,Full Reporter,Urban,VP,DO,,,,,,,,,1585,,,,,,
40192,Martin County,Full Reporter,Urban,CB,PT,0,,,22661,,,,,,,,,,,
40192,Martin County,Full Reporter,Urban,DR,PT,,,,,,,,,4961,,,,,,
40192,Martin County,Full Reporter,Urban,MB,PT,0,,,83001,,,,,,,,,,,
40196,Kentuckiana Regional Planning and Development Agency,Full Reporter,Urban,VP,DO,,,,,,,0,,20111,,,,,,
40200,Tampa Bay Area Regional Transit Authority,Full Reporter,Urban,VP,PT,,,,,,,,,105851,,,,,,
40208,City of Clemson,Full Reporter,Urban,MB,DO,0,,,58595,864937,,,,,,,,,,
40222,Wake County,Full Reporter,Urban,DR,PT,,,,,,,,,176785,,,,,,
40224,Buncombe County,Full Reporter,Urban,DR,PT,,,0,,,,,,67023,,,,7193,,
40224,Buncombe County,Full Reporter,Urban,MB,PT,,,15119,,,,,,2370,,,,254,,
40228,Mecklenburg County ,Full Reporter,Urban,DR,DO,,,,,,,,,55475,,,,,,
40232,Central Florida Commuter Rail,Full Reporter,Urban,CR,PT,0,,,1037525,,,,,,,,,,,
40244,"Spartanburg Regional Health Services, Inc.",Full Reporter,Urban,DR,DO,,,,,,,,,151765,,,,1459,,
40265,North Central Alabama Regional Council of Governments,Full Reporter,Urban,DR,DO,,,,,,,,,47123,,,,,,
40928,Baldwin County Commission,Full Reporter,Urban,DR,DO,,,,,,,,,111792,,,,,,
40950,First Tennessee Human Resource Agency,Full Reporter,Urban,DR,DO,,,,,,,,,130156,,,,43428,,
41105,"Audubon Area Community Services, Inc.",Full Reporter,Urban,DR,DO,0,,,59,,,,,162687,,,,,,
41199,Board of County Commissioners of St. Lucie County,Full Reporter,Urban,DR,PT,0,,,30169,,,,,168570,,,,,,
41199,Board of County Commissioners of St. Lucie County,Full Reporter,Urban,MB,PT,0,,,116596,,,,,,,,,,,
42000,Atlanta-Region Transit Link Authority,Full Reporter,Urban,CB,PT,0,,,582548,,,,,,,,,,,
42000,Atlanta-Region Transit Link Authority,Full Reporter,Urban,VP,PT,,,,,,,,,122400,,,,,,
44929,City of Fort Lauderdale,Full Reporter,Urban,FB,PT,0,,,9812,,,,,,,,,,,
44929,City of Fort Lauderdale,Full Reporter,Urban,MB,PT,0,,,0,,,,,31109,,,,2778,,
50001,City of Appleton,Full Reporter,Urban,DR,PT,0,,,4490,,,,,130508,,,,,,
50001,City of Appleton,Full Reporter,Urban,MB,DO,0,,,153082,,,,,4544,,,,,,
50001,City of Appleton,Full Reporter,Urban,MB,PT,0,,,819,,,,,,,,,,,
50002,City of Green Bay,Full Reporter,Urban,DR,PT,,,,,,,,,27242,,,,,,
50002,City of Green Bay,Full Reporter,Urban,MB,DO,0,,,139175,,,,,,,,,,,
50003,City of Kenosha,Full Reporter,Urban,DR,PT,,,,,,,,,23550,,,,,,
50003,City of Kenosha,Full Reporter,Urban,MB,DO,0,,,183489,,,,,,,,,,,
50003,City of Kenosha,Full Reporter,Urban,SR,DO,,,,,,208000,,,,,,,,,
50004,City of La Crosse,Full Reporter,Urban,DR,PT,0,,,1044,,,,,6115,,,,,,
50004,City of La Crosse,Full Reporter,Urban,MB,DO,0,,,154418,,,,,,,,,,,
50005,City of Madison,Full Reporter,Urban,MB,DO,0,,,931322,0,,,,,,,,,,
50006,"City of Racine, Wisconsin",Full Reporter,Urban,CB,PT,0,,,46127,,,,,,,,,,,
50006,"City of Racine, Wisconsin",Full Reporter,Urban,DR,DO,,,,,,,,,18461,,,,,,
50006,"City of Racine, Wisconsin",Full Reporter,Urban,MB,DO,0,,,221885,,,,,,,,,,,
50008,Milwaukee County,Full Reporter,Urban,DR,PT,0,,,10798,,,,,283237,,,,,,
50008,Milwaukee County,Full Reporter,Urban,MB,PT,0,,,3224487,,,,,,,,,,,
50009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,MB,DO,0,,,89498,,,,,,,,,,,
50009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,MB,PT,0,,,6881,,,,,,,,,,,
50010,METRO Regional Transit Authority ,Full Reporter,Urban,DR,DO,0,,69674,116756,,,,,2864,,,,,,
50010,METRO Regional Transit Authority ,Full Reporter,Urban,DR,PT,,,,,,,,,30000,,,,,,
50010,METRO Regional Transit Authority ,Full Reporter,Urban,MB,DO,0,,814759,184694,,,,,,,,,,,
50011,Stark Area Regional Transit Authority,Full Reporter,Urban,DR,DO,0,,112060,72353,,,,,,,,,,,
50011,Stark Area Regional Transit Authority,Full Reporter,Urban,MB,DO,0,,217528,140448,,,,,,40845,,,,,
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,DR,DO,0,,,118279,,,,,,,,,,,
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,MB,DO,0,,,2134585,,,,,,,,,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,DR,DO,,,,,,,,,205711,,,,83668,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,DR,PT,,,,,,,,,249323,,,,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,HR,DO,,,,,,18478130,,,,,,,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,LR,DO,,,,,,9634909,,,,,,,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,MB,DO,0,,1723170,1436028,,,,,,,,,,,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,RB,DO,0,,1794,192627,,,,,,,,,,,
50016,Central Ohio Transit Authority,Full Reporter,Urban,DR,DO,,,9500,,,,,,30581,,,,,,
50016,Central Ohio Transit Authority,Full Reporter,Urban,DR,PT,0,,,210881,,,,,31020,,,,,,
50016,Central Ohio Transit Authority,Full Reporter,Urban,MB,DO,0,,3297351,867188,21210,,,,,,,,,,
50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,DR,DO,,,,,,,,,319457,,,,,,
50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,MB,DO,0,,,865219,,,,,,,,,,,
50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,TB,DO,,,,,,5278513,,,,,,,,,
50021,Portage Area Regional Transportation Authority,Full Reporter,Urban,DR,DO,,,,,,,,,55662,,,,,,
50021,Portage Area Regional Transportation Authority,Full Reporter,Urban,MB,DO,0,,34854,96744,,,,,9735,,,,,,
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,DR,DO,0,,,106347,,,,,,,,,,,
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,MB,DO,0,,,463927,,,,,,,,,,,
50024,Western Reserve Transit Authority,Full Reporter,Urban,DR,DO,0,,,5661,,,,,56096,,,,,,
50024,Western Reserve Transit Authority,Full Reporter,Urban,MB,DO,0,,,294444,,,,,31941,,,,,,
50025,Duluth Transit Authority,Full Reporter,Urban,DR,DO,,,,,,,,,28996,,,,,,
50025,Duluth Transit Authority,Full Reporter,Urban,MB,DO,392249,,,0,364720,,,,,,,,,,
50026,City of Moorhead,Full Reporter,Urban,DR,PT,,,,,,,,,4232,,,,,,
50026,City of Moorhead,Full Reporter,Urban,MB,PT,0,,,98948,,,,,,,,,,,
50027,Metro Transit ,Full Reporter,Urban,CR,PT,0,,,141415,,,,,,,,,,,
50027,Metro Transit ,Full Reporter,Urban,LR,DO,,,,,,37389552,,,,,,,,,
50027,Metro Transit ,Full Reporter,Urban,MB,DO,4246555,,,0,128562,,,,,,,,,,
50028,St. Cloud Metropolitan Transit Commission,Full Reporter,Urban,CB,DO,0,,,11996,,,,,,,,,,,
50028,St. Cloud Metropolitan Transit Commission,Full Reporter,Urban,DR,DO,0,,72587,7118,,,,,,,,,,,
50028,St. Cloud Metropolitan Transit Commission,Full Reporter,Urban,MB,DO,0,,230072,25746,,,,,,,,,,,
50029,Bay Metropolitan Transit Authority,Full Reporter,Urban,DR,DO,0,,,48265,,,,,,,,,0,,
50029,Bay Metropolitan Transit Authority,Full Reporter,Urban,MB,DO,0,,,16849,,,,,,,,,9248,,
50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,Urban,DR,DO,,,,,,,,,,,,,562102,,
50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,Urban,DR,PT,0,,,44353,,,,,2436,,,,,,
50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,Urban,MB,DO,0,,,1837746,,,,,,,,,,,
50032,Mass Transportation Authority ,Full Reporter,Urban,DR,DO,,,,,,,,,83997,,,,632311,,
50032,Mass Transportation Authority ,Full Reporter,Urban,DR,PT,0,,,0,,,,,,,,,6978,,
50032,Mass Transportation Authority ,Full Reporter,Urban,MB,DO,0,,775305,24677,,,,,,202,,,116641,,
50033,Interurban Transit Partnership,Full Reporter,Urban,DR,PT,0,,,1469,,,,,28610,,,,331281,,
50033,Interurban Transit Partnership,Full Reporter,Urban,MB,DO,0,,914189,546623,,,,,,,,,,,
50033,Interurban Transit Partnership,Full Reporter,Urban,RB,DO,0,,,66277,,,,,,,,,,,
50033,Interurban Transit Partnership,Full Reporter,Urban,VP,DO,,,,,,,,,4936,,,,,,
50034,City of Jackson Transportation Authority,Full Reporter,Urban,DR,DO,0,,,878,,,,,19496,,,,,,
50034,City of Jackson Transportation Authority,Full Reporter,Urban,MB,DO,0,,,77578,,,,,,,,,,,
50035,Central County Transportation Authority,Full Reporter,Urban,DR,PT,0,,,38062,,,,,52342,,,,,,
50035,Central County Transportation Authority,Full Reporter,Urban,MB,DO,0,,,255440,,,,,,,,,,,
50036,Capital Area Transportation Authority,Full Reporter,Urban,DR,DO,0,,,3271,,,,,123895,,,,,,
50036,Capital Area Transportation Authority,Full Reporter,Urban,DR,PT,,,,,,,,,171233,,,,,,
50036,Capital Area Transportation Authority,Full Reporter,Urban,MB,DO,0,,,657240,,,,,,,,,,,
50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,DR,DO,0,,,13292,,,,,25846,,,,,,
50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,MB,DO,0,,,116430,,,,,,,,,,,
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,DR,DO,18492,,,0,,,,,31805,,,,,,
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,DR,PT,0,,,2522,,,,,24656,,,,,,
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,MB,DO,484951,,,0,,,,,,,,,,,
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,VP,PT,,,,,,,,,65142,,,,,,
50043,Metropolitan Evansville Transit System,Full Reporter,Urban,DR,DO,0,,0,17428,,,,,21569,,,,,,
50043,Metropolitan Evansville Transit System,Full Reporter,Urban,MB,DO,0,,,184425,,,,,,,,,,,
50044,Fort Wayne Public Transportation Corporation,Full Reporter,Urban,DR,DO,0,,,39535,,,,,17449,,,,,,
50044,Fort Wayne Public Transportation Corporation,Full Reporter,Urban,MB,DO,0,,,260925,,,,,6358,,,,,,
50045,Gary Public Transportation Corporation,Full Reporter,Urban,DR,DO,,,,,,,,,27071,,,,,,
50045,Gary Public Transportation Corporation,Full Reporter,Urban,MB,DO,0,,,179274,,,,,11464,,,,,,
50047,Bloomington-Normal Public Transit System,Full Reporter,Urban,DR,DO,,,,,,,,,45928,,,,21583,,
50047,Bloomington-Normal Public Transit System,Full Reporter,Urban,MB,DO,293316,,,0,,,,,,,,,,,
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,DR,PT,,,,,,,,,251863,,,,,,
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,MB,DO,0,,,1673558,180404,,,,,,,,,,
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,MB,PT,,,,,,,,,9079,,,,,,
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,RB,DO,,,,,3552986,,,,,,,,,,
50051,Greater Lafayette Public Transportation Corporation,Full Reporter,Urban,DR,DO,,,19875,,,,,,,,,,,,
50051,Greater Lafayette Public Transportation Corporation,Full Reporter,Urban,MB,DO,0,,357506,108391,,,,,,,,,,,
50052,South Bend Public Transportation Corporation,Full Reporter,Urban,DR,DO,0,,,0,,,,,47728,,,,,,
50052,South Bend Public Transportation Corporation,Full Reporter,Urban,MB,DO,0,,220487,112822,,,,,,,,,,,
50053,City of Terre Haute ,Full Reporter,Urban,DR,DO,,,,,,,,,8708,,,,,,
50053,City of Terre Haute ,Full Reporter,Urban,MB,DO,0,,,21768,,,,,37367,,,,,,
50054,Muncie Indiana Transit System,Full Reporter,Urban,DR,DO,,,,,,,,,,,,,43229,,
50054,Muncie Indiana Transit System,Full Reporter,Urban,MB,DO,147224,,,0,,,,,,,,,,,
50056,Greater Peoria Mass Transit District,Full Reporter,Urban,DR,PT,,,,,,,,,143657,,,,,,
50056,Greater Peoria Mass Transit District,Full Reporter,Urban,MB,DO,498118,,,0,,,,,,,,,,,
50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,DR,DO,,,,,,,,,23323,,,,,,
50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,DR,PT,,,,,,,,,9872,,,,,,
50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,FB,PT,0,,,9644,,,,,,,,,,,
50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,MB,DO,0,,511687,48991,247455,,,,,,,,,,
50058,Rockford Mass Transit District,Full Reporter,Urban,DR,DO,0,,,32923,,,,,91659,,,,,,
50058,Rockford Mass Transit District,Full Reporter,Urban,MB,DO,0,,,283319,,,,,,,,,,,
50059,Springfield Mass Transit District,Full Reporter,Urban,DR,DO,,,,,,,,,69416,,,,,,
50059,Springfield Mass Transit District,Full Reporter,Urban,MB,DO,223138,,204504,0,,,,,1919,,,,,,
50060,Champaign-Urbana Mass Transit District,Full Reporter,Urban,DR,DO,,,,,,,,,20297,,,,,,
50060,Champaign-Urbana Mass Transit District,Full Reporter,Urban,DR,PT,0,,,870,,,,,10841,,,,,,
50060,Champaign-Urbana Mass Transit District,Full Reporter,Urban,MB,DO,594946,,,0,,,,,,,,,,,
50061,"City of Decatur, Il",Full Reporter,Urban,DR,PT,,,,,,,,,15469,,,,,,
50061,"City of Decatur, Il",Full Reporter,Urban,MB,PT,179659,,,0,,,,,,,,,,,
50066,Chicago Transit Authority,Full Reporter,Urban,HR,DO,,,,,,378116581,,,,,,,,,
50066,Chicago Transit Authority,Full Reporter,Urban,MB,DO,0,,,13910726,94035,,,,,,,,,,
50092,"City of Rochester, Minnesota",Full Reporter,Urban,DR,PT,0,,,0,,,,,13608,,,,,,
50092,"City of Rochester, Minnesota",Full Reporter,Urban,MB,PT,290776,,,0,,,,,8908,,,,,,
50096,City of Waukesha ,Full Reporter,Urban,CB,PT,0,,,50308,,,,,,,,,,,
50096,City of Waukesha ,Full Reporter,Urban,DR,DO,0,,,0,,,,,6117,,,,,,
50096,City of Waukesha ,Full Reporter,Urban,DR,PT,0,,,47,,,,,1794,,,,,,
50096,City of Waukesha ,Full Reporter,Urban,MB,DO,0,,,129216,,,,,,,,,,,
50096,City of Waukesha ,Full Reporter,Urban,MB,PT,0,,,25188,,,,,,,,,,,
50099,City of Eau Claire,Full Reporter,Urban,DR,PT,0,,,3167,,,,,18507,,,,,,
50099,City of Eau Claire,Full Reporter,Urban,MB,DO,0,,,117042,,,,,,,,,,,
50104,Northern Indiana Commuter Transportation District,Full Reporter,Urban,CR,DO,,,,,,17764250,,,,,,,,,
50110,Bloomington Public Transportation Corporation,Full Reporter,Urban,DR,DO,,,,,,,,,20289,,,,,,
50110,Bloomington Public Transportation Corporation,Full Reporter,Urban,MB,DO,0,,,201248,21554,,,,4461,,,,,,
50113,Pace - Suburban Bus Division,Full Reporter,Urban,DR,DO,0,,,4803,,,,,21484,,,,,,
50113,Pace - Suburban Bus Division,Full Reporter,Urban,DR,PT,0,,,2367,,,,,479924,,,,,,
50113,Pace - Suburban Bus Division,Full Reporter,Urban,MB,DO,0,,1162740,4036044,,,,,,,,,,,
50113,Pace - Suburban Bus Division,Full Reporter,Urban,MB,PT,18101,,,92080,,,,,0,,,,,,
50113,Pace - Suburban Bus Division,Full Reporter,Urban,VP,DO,,,,,,,,,144398,,,,,,
50117,Laketran,Full Reporter,Urban,CB,DO,0,,,88815,,,,,,,,,,,
50117,Laketran,Full Reporter,Urban,DR,DO,0,,,42888,,,,,54747,,,,247780,,
50117,Laketran,Full Reporter,Urban,MB,DO,0,,,25570,224596,,,,3442,,,,0,,
50118,Northeast Illinois Regional Commuter Railroad Corporation,Full Reporter,Urban,CR,DO,0,,,6518036,,56262281,,,,,,,,,
50118,Northeast Illinois Regional Commuter Railroad Corporation,Full Reporter,Urban,CR,PT,0,,,12935575,,,,,,,,,,,
50119,City of Detroit ,Full Reporter,Urban,DR,PT,,,,,,,,,141203,,,,,,
50119,City of Detroit ,Full Reporter,Urban,MB,DO,0,,,2377578,,,,,,,,,,,
50141,Detroit Transportation Corporation,Full Reporter,Urban,MG,DO,,,,,,1450293,,,,,,,,,
50145,City of Kokomo,Full Reporter,Urban,DR,DO,0,,,1502,,,,,58502,,,,,,
50145,City of Kokomo,Full Reporter,Urban,MB,DO,0,,,17369,,,,,13035,,,,,,
50146,Madison County Transit District,Full Reporter,Urban,DR,PT,,,,,,,,,63005,,,,,,
50146,Madison County Transit District,Full Reporter,Urban,MB,PT,688301,,,0,,,,,52962,,,,,,
50146,Madison County Transit District,Full Reporter,Urban,VP,DO,,,,,,,,,24083,,,,,,
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,CB,DO,,,22533,,,,,,,,,,,,
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,DO,,,168971,,,,,,,,,,,,
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,PT,0,,17137,1492,,,,,74641,,,,,,
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,MB,DO,,,87407,,6585,,,,,,,,,,
50149,Michiana Area Council of Governments,Full Reporter,Urban,DR,PT,,,,,,,,,18758,,,,,,
50149,Michiana Area Council of Governments,Full Reporter,Urban,MB,PT,0,,,115548,,,,,,,,,,,
50154,Metropolitan Council,Full Reporter,Urban,DR,PT,246,,,0,,,,,3713452,,,,,,
50154,Metropolitan Council,Full Reporter,Urban,MB,PT,395562,,,0,,,,,117999,,,,,,
50154,Metropolitan Council,Full Reporter,Urban,VP,PT,,,,,,,,,32170,,,,,,
50157,Butler County Regional Transit Authority,Full Reporter,Urban,DR,DO,,,,,,,,,73953,,,,,,
50157,Butler County Regional Transit Authority,Full Reporter,Urban,MB,DO,0,,,42121,,,,,62824,,,,,,
50158,University of Michigan Parking and Transportation Services,Full Reporter,Urban,MB,DO,0,,,294809,,,,,,,,,,,
50159,River Valley Metro Mass Transit District,Full Reporter,Urban,CB,PT,0,,,467,,,,,47449,,,,,,
50159,River Valley Metro Mass Transit District,Full Reporter,Urban,DR,PT,0,,,13,,,,,13680,,,,,,
50159,River Valley Metro Mass Transit District,Full Reporter,Urban,MB,PT,0,,,79694,,,,,88479,,,,,,
50160,County of Washington,Full Reporter,Urban,CB,PT,0,,,82341,,,,,,,,,,,
50160,County of Washington,Full Reporter,Urban,DR,PT,,,,,,,,,103152,,,,,,
50161,Ozaukee County ,Full Reporter,Urban,CB,PT,0,,,11373,,,,,,,,,,,
50161,Ozaukee County ,Full Reporter,Urban,DR,PT,,,,,,,,,55817,,,,,,
50163,"Licking County, Ohio",Full Reporter,Urban,DR,DO,0,,,56,,,,,103055,,,,,,
50165,Greene County Transit Board,Full Reporter,Urban,DR,PT,,,,,,,,,108590,,,,,,
50166,Board of  Clermont County Commissioners,Full Reporter,Urban,DR,DO,,,,,,,,,28344,,,,,,
50166,Board of  Clermont County Commissioners,Full Reporter,Urban,DR,PT,,,,,,,,,53724,,,,,,
50166,Board of  Clermont County Commissioners,Full Reporter,Urban,MB,DO,0,,,477,,,,,9000,,,,,,
50169,"Miami County, Ohio ",Full Reporter,Urban,DR,PT,,,,,,,,,55512,,,,,,
50176,City of DeKalb,Full Reporter,Urban,DR,PT,,,,,,,,,27975,,,,,,
50176,City of DeKalb,Full Reporter,Urban,MB,PT,0,,,143053,,,,,17761,,,,,,
50182,"Pace-Suburban Bus Division, ADA Paratransit Services",Full Reporter,Urban,DR,PT,0,,,3543,,,,,2429507,,,,,,
50184,Macatawa Area Express Transportation Authority,Full Reporter,Urban,DR,DO,0,,,19331,,,,,36998,,,,,,
50184,Macatawa Area Express Transportation Authority,Full Reporter,Urban,MB,DO,0,,,10836,,,,,20740,,,,,,
50191,Mid-Ohio Regional Planning Commission,Full Reporter,Urban,VP,PT,,,,,,,,,10739,,,,,,
50193,Enterprise Rideshare - Michigan,Full Reporter,Urban,VP,DO,,,,,,,,,117093,,,,,,
50198,Medina County Public Transit,Full Reporter,Urban,DR,DO,0,,,826,,,,,33273,,,,,,
50198,Medina County Public Transit,Full Reporter,Urban,MB,DO,,,,,,,,,21570,,,,,,
50199,Delaware County Transit Board,Full Reporter,Urban,DR,DO,0,,,3452,,,,,65805,,,,,,
