NTD ID,Agency Name,Reporter Type,Group Plan Sponsor NTD ID,Group Plan Sponsor Name,Reporting Module,Mode,TOS,ADA Accessible Stations,Non-ADA Accessible Stations,Total Stations,Escalators,Elevators
40197,Municipality of Lares,Reduced Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,MB,DO,,,0,,
40198,Municipality of Dorado,Reduced Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,MB,DO,1.0,,1,,
40198,Municipality of Dorado,Reduced Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,MB,PT,,,0,,
40201,Municipality of Guaynabo,Reduced Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,MB,DO,1.0,,1,,
40205,The County of Iredell,Reduced Reporter,4R06,North Carolina Department of Transportation,Urban,MB,DO,0.0,0.0,0,0.0,0.0
40206,Berkeley Charleston Dorchester RTMA,Reduced Reporter,4R07,South Carolina Department of Transportation,Urban,MB,DO,1.0,,1,,
40208,City of Clemson,Full Reporter,,,Urban,MB,DO,1.0,,1,,
40210,Craven County,Reduced Reporter,4R06,North Carolina Department of Transportation,Urban,MB,DO,0.0,0.0,0,0.0,0.0
40217,Rowan County,Reduced Reporter,,,Urban,MB,DO,0.0,0.0,0,0.0,0.0
40217,Rowan County,Reduced Reporter,,,Urban,MB,PT,,,0,,
40218,City of La Grange,Reduced Reporter,,,Urban,MB,DO,,,0,,
40221,Gaston County,Reduced Reporter,4R06,North Carolina Department of Transportation,Urban,MB,DO,0.0,0.0,0,0.0,0.0
40224,Buncombe County,Full Reporter,4R06,North Carolina Department of Transportation,Urban,MB,PT,0.0,0.0,0,0.0,0.0
40226,"Mountain Projects, Inc.",Reduced Reporter,4R06,North Carolina Department of Transportation,Urban,MB,DO,0.0,0.0,0,0.0,0.0
40229,Henderson County,Reduced Reporter,4R06,North Carolina Department of Transportation,Urban,MB,PT,,,0,,
40231,Orange County ,Reduced Reporter,4R06,North Carolina Department of Transportation,Urban,MB,DO,,,0,,
40232,Central Florida Commuter Rail,Full Reporter,,,Urban,CR,PT,16.0,,16,,
40233,City of Salisbury ,Reduced Reporter,4R06,North Carolina Department of Transportation,Urban,MB,DO,,,0,,
40234,Autonomous Municipality of Ponce,Reduced Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,MB,DO,2.0,,2,1.0,1.0
40238,City of Coconut Creek,Reduced Reporter,,,Urban,MB,DO,,,0,,
40239,City of Deerfield Beach,Reduced Reporter,,,Urban,MB,DO,0.0,0.0,0,0.0,0.0
40240,City of Lighthouse Point,Reduced Reporter,,,Urban,MB,DO,,,0,,
40241,City of Miramar ,Reduced Reporter,,,Urban,MB,DO,3.0,,3,,
40246,"Center for Pan Asian Community Services, Inc.",Reduced Reporter,A0001,Atlanta Regional Commission,Urban,MB,DO,,,0,,
40248,Town of Hillsboro Beach,Reduced Reporter,,,Urban,MB,PT,,,0,,
40249,City of Hallandale Beach,Reduced Reporter,,,Urban,MB,PT,,,0,,
40250,City of Lauderdale Lakes,Reduced Reporter,,,Urban,MB,PT,,,0,,
40251,City of Pembroke Pines,Reduced Reporter,,,Urban,MB,PT,,,0,,
40252,City Of Burlington,Reduced Reporter,4R06,North Carolina Department of Transportation,Urban,MB,PT,0.0,0.0,0,0.0,0.0
40253,City of Coral Springs,Reduced Reporter,A0006,Broward County Transit Division,Urban,MB,PT,0.0,0.0,0,0.0,0.0
40254,City of Lauderhill,Reduced Reporter,,,Urban,MB,PT,,,0,,
40256,City of Margate,Reduced Reporter,,,Urban,MB,PT,,,0,,
40257,City of Pompano Beach,Reduced Reporter,A0006,Broward County Transit Division,Urban,MB,PT,1.0,0.0,1,0.0,0.0
40260,Town of Lauderdale-By-The-Sea,Reduced Reporter,,,Urban,MB,PT,,,0,,
40261,City of Dania Beach,Reduced Reporter,,,Urban,MB,PT,0.0,0.0,0,0.0,0.0
40262,Town of Davie,Reduced Reporter,,,Urban,MB,PT,1.0,,1,,
40269,Municipality of Anasco,Reduced Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,MB,DO,0.0,0.0,0,0.0,0.0
40270,City of Rock Hill,Reduced Reporter,4R07,South Carolina Department of Transportation,Urban,MB,DO,,,0,,
40958,Municipality of Orocovis,Reduced Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,MB,DO,0.0,0.0,0,0.0,0.0
41092,Lowcountry Regional Transportation Authority,Reduced Reporter,4R07,South Carolina Department of Transportation,Urban,CB,DO,,,0,,
41092,Lowcountry Regional Transportation Authority,Reduced Reporter,4R07,South Carolina Department of Transportation,Urban,MB,DO,,,0,,
41157,County of Citrus,Reduced Reporter,,,Urban,MB,DO,1.0,,1,,
41199,Board of County Commissioners of St. Lucie County,Full Reporter,,,Urban,MB,PT,1.0,0.0,1,0.0,0.0
42000,Atlanta-Region Transit Link Authority,Full Reporter,,,Urban,CB,PT,12.0,0.0,12,92.0,45.0
44913,Eastern Band of Cherokee Indians,Reduced Reporter,,,Tribe,MB,DO,,,0,,
44929,City of Fort Lauderdale,Full Reporter,,,Urban,FB,PT,2.0,6.0,8,0.0,0.0
44929,City of Fort Lauderdale,Full Reporter,,,Urban,MB,PT,2.0,,2,,1.0
44932,City of Tamarac,Reduced Reporter,,,Urban,MB,DO,,,0,,
50001,City of Appleton,Full Reporter,,,Urban,MB,DO,1.0,,1,,
50001,City of Appleton,Full Reporter,,,Urban,MB,PT,,,0,,
50002,City of Green Bay,Full Reporter,,,Urban,MB,DO,1.0,,1,,
50003,City of Kenosha,Full Reporter,,,Urban,MB,DO,2.0,,2,0.0,
50003,City of Kenosha,Full Reporter,,,Urban,SR,DO,0.0,,0,,
50004,City of La Crosse,Full Reporter,5R06,Wisconsin Department of Transportation,Urban,MB,DO,1.0,,1,,
50005,City of Madison,Full Reporter,,,Urban,MB,DO,,,0,,
50006,"City of Racine, Wisconsin",Full Reporter,A0014,Southeastern Wisconsin Regional Planning Commission,Urban,CB,PT,2.0,0.0,2,3.0,4.0
50006,"City of Racine, Wisconsin",Full Reporter,A0014,Southeastern Wisconsin Regional Planning Commission,Urban,MB,DO,1.0,0.0,1,0.0,0.0
50007,Bay Mills Indian Community,Reduced Reporter,,,Tribe,MB,DO,,,0,,
50008,Milwaukee County,Full Reporter,,,Urban,MB,PT,,,0,,
50009,"City of Oshkosh, Wisconsin",Full Reporter,5R06,Wisconsin Department of Transportation,Urban,MB,DO,1.0,,1,,
50009,"City of Oshkosh, Wisconsin",Full Reporter,5R06,Wisconsin Department of Transportation,Urban,MB,PT,1.0,,1,,
50010,METRO Regional Transit Authority ,Full Reporter,,,Urban,MB,DO,3.0,,3,,
50011,Stark Area Regional Transit Authority,Full Reporter,,,Urban,MB,DO,4.0,,4,,
50012,Southwest Ohio Regional Transit Authority,Full Reporter,,,Urban,MB,DO,5.0,0.0,5,0.0,1.0
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,,,Urban,HR,DO,18.0,0.0,18,22.0,12.0
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,,,Urban,LR,DO,18.0,16.0,34,6.0,10.0
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,,,Urban,MB,DO,9.0,0.0,9,0.0,0.0
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,,,Urban,RB,DO,34.0,0.0,34,4.0,7.0
50016,Central Ohio Transit Authority,Full Reporter,,,Urban,MB,DO,7.0,,7,1.0,1.0
50017,Greater Dayton Regional Transit Authority,Full Reporter,,,Urban,MB,DO,5.0,,5,,
50017,Greater Dayton Regional Transit Authority,Full Reporter,,,Urban,TB,DO,4.0,,4,,
50019,City of Middletown,Reduced Reporter,,,Urban,MB,DO,1.0,,1,,
50020,"City of Springfield, Ohio",Reduced Reporter,,,Urban,MB,PT,1.0,,1,,
50021,Portage Area Regional Transportation Authority,Full Reporter,,,Urban,MB,DO,1.0,0.0,1,0.0,2.0
50022,Toledo Area Regional Transit Authority,Full Reporter,,,Urban,MB,DO,1.0,0.0,1,1.0,2.0
50024,Western Reserve Transit Authority,Full Reporter,,,Urban,MB,DO,1.0,,1,,0.0
50025,Duluth Transit Authority,Full Reporter,,,Urban,MB,DO,1.0,0.0,1,0.0,4.0
50026,City of Moorhead,Full Reporter,,,Urban,MB,PT,1.0,0.0,1,0.0,0.0
50027,Metro Transit ,Full Reporter,,,Urban,CR,PT,7.0,0.0,7,10.0,1.0
50027,Metro Transit ,Full Reporter,,,Urban,LR,DO,37.0,0.0,37,9.0,16.0
50027,Metro Transit ,Full Reporter,,,Urban,MB,DO,1.0,0.0,1,,
50028,St. Cloud Metropolitan Transit Commission,Full Reporter,,,Urban,CB,DO,1.0,0.0,1,0.0,0.0
50028,St. Cloud Metropolitan Transit Commission,Full Reporter,,,Urban,MB,DO,1.0,0.0,1,0.0,0.0
50029,Bay Metropolitan Transit Authority,Full Reporter,5R03,Michigan Department of Transportation,Urban,MB,DO,1.0,,1,,
50030,City of Battle Creek,Reduced Reporter,,,Urban,MB,DO,1.0,0.0,1,0.0,0.0
50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,,,Urban,MB,DO,1.0,,1,,1.0
50032,Mass Transportation Authority ,Full Reporter,,,Urban,MB,DO,1.0,0.0,1,0.0,0.0
50033,Interurban Transit Partnership,Full Reporter,,,Urban,MB,DO,1.0,,1,0.0,1.0
50033,Interurban Transit Partnership,Full Reporter,,,Urban,RB,DO,1.0,,1,,1.0
50034,City of Jackson Transportation Authority,Full Reporter,,,Urban,MB,DO,1.0,,1,,
50035,Central County Transportation Authority,Full Reporter,,,Urban,MB,DO,1.0,,1,,
50036,Capital Area Transportation Authority,Full Reporter,,,Urban,MB,DO,3.0,,3,,
50037,County of Muskegon,Reduced Reporter,,,Urban,MB,DO,1.0,0.0,1,0.0,0.0
50038,City of Niles ,Reduced Reporter,,,Urban,MB,DO,1.0,,1,,
50039,Saginaw Transit Authority Regional Service,Full Reporter,,,Urban,MB,DO,1.0,0.0,1,0.0,0.0
50040,Ann Arbor Area Transportation Authority,Full Reporter,,,Urban,CB,PT,0.0,0.0,0,0.0,0.0
50040,Ann Arbor Area Transportation Authority,Full Reporter,,,Urban,MB,DO,2.0,0.0,2,0.0,0.0
50041,City of Anderson ,Reduced Reporter,,,Urban,MB,DO,1.0,,1,,
50042,City of East Chicago,Reduced Reporter,A0015,Northwestern Indiana Regional Planning Commission,Urban,MB,DO,,,0,,
50043,Metropolitan Evansville Transit System,Full Reporter,,,Urban,MB,DO,1.0,,1,,
50044,Fort Wayne Public Transportation Corporation,Full Reporter,,,Urban,MB,DO,2.0,,2,,
50045,Gary Public Transportation Corporation,Full Reporter,,,Urban,MB,DO,1.0,,1,1.0,1.0
50047,Bloomington-Normal Public Transit System,Full Reporter,5R01,Illinois Department of Transportation,Urban,MB,DO,1.0,,1,,3.0
50050,Indianapolis and Marion County Public Transportation,Full Reporter,,,Urban,MB,DO,1.0,,1,,
50050,Indianapolis and Marion County Public Transportation,Full Reporter,,,Urban,MB,PT,,,0,,
50050,Indianapolis and Marion County Public Transportation,Full Reporter,,,Urban,RB,DO,35.0,,35,,
50051,Greater Lafayette Public Transportation Corporation,Full Reporter,,,Urban,MB,DO,1.0,,1,,
50052,South Bend Public Transportation Corporation,Full Reporter,,,Urban,MB,DO,2.0,,2,,2.0
50053,City of Terre Haute ,Full Reporter,,,Urban,MB,DO,0.0,0.0,0,0.0,0.0
50054,Muncie Indiana Transit System,Full Reporter,,,Urban,MB,DO,1.0,,1,,
50056,Greater Peoria Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,MB,DO,1.0,,1,,1.0
50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,FB,PT,4.0,0.0,4,0.0,0.0
50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,MB,DO,3.0,0.0,3,0.0,1.0
50058,Rockford Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,MB,DO,2.0,,2,,
50059,Springfield Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,MB,DO,,,0,,
50060,Champaign-Urbana Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,MB,DO,1.0,0.0,1,0.0,2.0
50061,"City of Decatur, Il",Full Reporter,5R01,Illinois Department of Transportation,Urban,MB,PT,1.0,,1,0.0,0.0
50066,Chicago Transit Authority,Full Reporter,,,Urban,HR,DO,103.0,42.0,145,168.0,162.0
50066,Chicago Transit Authority,Full Reporter,,,Urban,MB,DO,12.0,0.0,12,0.0,0.0
50088,City of Sheboygan,Reduced Reporter,,,Urban,MB,DO,1.0,0.0,1,0.0,0.0
50090,Richland County Transit,Reduced Reporter,,,Urban,MB,PT,1.0,,1,0.0,0.0
50091,"City of Wausau, Wisconsin",Reduced Reporter,5R06,Wisconsin Department of Transportation,Urban,MB,DO,1.0,,1,,
50092,"City of Rochester, Minnesota",Full Reporter,,,Urban,MB,PT,,,0,,
50093,Lima Allen County Regional Transit Authority,Reduced Reporter,,,Urban,MB,DO,1.0,0.0,1,0.0,
50095,Lorain County,Reduced Reporter,,,Urban,MB,PT,,,0,,
50096,City of Waukesha ,Full Reporter,A0014,Southeastern Wisconsin Regional Planning Commission,Urban,CB,PT,,,0,,
50096,City of Waukesha ,Full Reporter,A0014,Southeastern Wisconsin Regional Planning Commission,Urban,MB,DO,1.0,,1,,2.0
50096,City of Waukesha ,Full Reporter,A0014,Southeastern Wisconsin Regional Planning Commission,Urban,MB,PT,,,0,,
50098,City of Michigan ,Reduced Reporter,,,Urban,CB,DO,0.0,,0,,
50098,City of Michigan ,Reduced Reporter,,,Urban,MB,DO,,,0,,
50099,City of Eau Claire,Full Reporter,,,Urban,MB,DO,1.0,0.0,1,0.0,0.0
50104,Northern Indiana Commuter Transportation District,Full Reporter,,,Urban,CR,DO,13.0,6.0,19,0.0,12.0
50107,City of Henderson,Reduced Reporter,,,Urban,MB,DO,,,0,,
50108,City of Janesville,Reduced Reporter,5R06,Wisconsin Department of Transportation,Urban,MB,DO,1.0,0.0,1,0.0,0.0
50109,City of Beloit,Reduced Reporter,5R06,Wisconsin Department of Transportation,Urban,MB,DO,1.0,0.0,1,0.0,0.0
50110,Bloomington Public Transportation Corporation,Full Reporter,,,Urban,MB,DO,1.0,0.0,1,0.0,0.0
50113,Pace - Suburban Bus Division,Full Reporter,,,Urban,MB,DO,101.0,28.0,129,25.0,23.0
50113,Pace - Suburban Bus Division,Full Reporter,,,Urban,MB,PT,15.0,1.0,16,1.0,1.0
50117,Laketran,Full Reporter,A0019,Northeast Ohio Areawide Coordinating Agency,Urban,CB,DO,2.0,,2,,
50117,Laketran,Full Reporter,A0019,Northeast Ohio Areawide Coordinating Agency,Urban,MB,DO,2.0,,2,,
50118,Northeast Illinois Regional Commuter Railroad Corporation,Full Reporter,,,Urban,CR,DO,115.0,36.0,151,4.0,25.0
50118,Northeast Illinois Regional Commuter Railroad Corporation,Full Reporter,,,Urban,CR,PT,76.0,16.0,92,20.0,10.0
50119,City of Detroit ,Full Reporter,,,Urban,MB,DO,1.0,,1,1.0,1.0
50132,Twin Cities Area Transportation Authority,Reduced Reporter,5R03,Michigan Department of Transportation,Urban,MB,DO,,,0,,
50141,Detroit Transportation Corporation,Full Reporter,,,Urban,MG,DO,13.0,0.0,13,17.0,12.0
50142,Steel Valley Regional Transit Authority,Reduced Reporter,,,Urban,MB,DO,0.0,0.0,0,0.0,0.0
50145,City of Kokomo,Full Reporter,,,Urban,MB,DO,1.0,0.0,1,0.0,0.0
50146,Madison County Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,MB,PT,5.0,,5,,
50148,Blue Water Area Transportation Commission,Full Reporter,,,Urban,CB,DO,1.0,0.0,1,0.0,0.0
50148,Blue Water Area Transportation Commission,Full Reporter,,,Urban,MB,DO,1.0,0.0,1,0.0,0.0
50149,Michiana Area Council of Governments,Full Reporter,,,Urban,MB,PT,0.0,0.0,0,0.0,0.0
50154,Metropolitan Council,Full Reporter,,,Urban,MB,PT,10.0,0.0,10,5.0,10.0
50157,Butler County Regional Transit Authority,Full Reporter,,,Urban,MB,DO,0.0,0.0,0,0.0,0.0
50158,University of Michigan Parking and Transportation Services,Full Reporter,,,Urban,MB,DO,0.0,0.0,0,0.0,0.0
50159,River Valley Metro Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,CB,PT,,,0,,
50159,River Valley Metro Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,MB,PT,,,0,,
50160,County of Washington,Full Reporter,A0014,Southeastern Wisconsin Regional Planning Commission,Urban,CB,PT,,,0,,
50161,Ozaukee County ,Full Reporter,A0014,Southeastern Wisconsin Regional Planning Commission,Urban,CB,PT,0.0,0.0,0,0.0,0.0
50166,Board of  Clermont County Commissioners,Full Reporter,,,Urban,MB,DO,,,0,,
50171,"Fond du Lac, Wisconsin ",Reduced Reporter,5R06,Wisconsin Department of Transportation,Urban,MB,DO,,,0,,
50171,"Fond du Lac, Wisconsin ",Reduced Reporter,5R06,Wisconsin Department of Transportation,Urban,MB,PT,,,0,,
50174,City of Danville,Reduced Reporter,5R01,Illinois Department of Transportation,Urban,MB,DO,1.0,0.0,1,0.0,0.0
50176,City of DeKalb,Full Reporter,5R01,Illinois Department of Transportation,Urban,MB,PT,,,0,,
50177,City of Columbus,Reduced Reporter,,,Urban,MB,DO,1.0,,1,0.0,0.0
50183,City of Valparaiso,Reduced Reporter,A0015,Northwestern Indiana Regional Planning Commission,Urban,CB,PT,,,0,,
50183,City of Valparaiso,Reduced Reporter,A0015,Northwestern Indiana Regional Planning Commission,Urban,MB,PT,,,0,,
50184,Macatawa Area Express Transportation Authority,Full Reporter,,,Urban,MB,DO,1.0,,1,,
50186,Lawrence County Port Authority,Reduced Reporter,,,Urban,MB,PT,1.0,,1,0.0,0.0
50198,Medina County Public Transit,Full Reporter,A0019,Northeast Ohio Areawide Coordinating Agency,Urban,MB,DO,0.0,0.0,0,0.0,0.0
50204,Jackson County Mass Transit District,Full Reporter,,,Urban,MB,DO,0.0,0.0,0,0.0,0.0
50205,City of Mankato ,Reduced Reporter,,,Urban,MB,DO,,,0,,
50209,Central Indiana Regional Transportation Authority ,Full Reporter,,,Urban,MB,PT,0.0,0.0,0,0.0,0.0
50211,Rides Mass Transit District,Full Reporter,,,Urban,MB,DO,1.0,0.0,1,0.0,0.0
50213,M-1 Rail,Full Reporter,,,Urban,SR,DO,,,0,,
50213,M-1 Rail,Full Reporter,,,Urban,SR,PT,,,0,,
50215,Voluntary Action Center,Reduced Reporter,5R01,Illinois Department of Transportation,Urban,MB,DO,0.0,0.0,0,0.0,0.0
50256,Access Johnson County ,Reduced Reporter,5R02,Indiana Department of Transportation,Urban,MB,DO,,,0,,
50515,University of Minnesota Transit,Full Reporter,,,Urban,MB,PT,0.0,0.0,0,,
50516,City of Plymouth,Full Reporter,A0018,Metropolitan Council,Urban,MB,PT,2.0,0.0,2,,1.0
50518,SouthWest Transit,Full Reporter,,,Urban,MB,PT,3.0,0.0,3,0.0,6.0
50519,Minnesota Valley Transit Authority,Full Reporter,,,Urban,MB,PT,7.0,,7,,4.0
50521,Chicago Water Taxi (Wendella),Full Reporter,,,Urban,FB,DO,4.0,3.0,7,0.0,0.0
50522,Lake Erie Transportation Commission,Full Reporter,,,Urban,MB,DO,1.0,,1,,
50523,Sault Ste. Marie Tribe of Chippewa Indians,Reduced Reporter,,,Tribe,MB,DO,,,0,,
55228,Menominee Indian Tribe of Wisconsin,Reduced Reporter,5R06,Wisconsin Department of Transportation,Tribe,MB,DO,,,0,,
55234,Red Lake Band of the Chippewa,Reduced Reporter,,,Tribe,MB,DO,,,0,,
55246,Fond du Lac Reservation,Reduced Reporter,,,Tribe,MB,DO,,,0,,
55252,Bois Forte Reservation Tribal Council,Reduced Reporter,,,Tribe,CB,DO,,,0,,
55270,White Earth Band of Chippewa,Reduced Reporter,,,Tribe,MB,DO,,,0,,
55282,Bad River Band of Lake Superior Tribe of Chippewa,Reduced Reporter,5R06,Wisconsin Department of Transportation,Tribe,MB,DO,,,0,,
55300,Lac du Flambeau Band of Lake Superior Chippewa Indians,Reduced Reporter,5R06,Wisconsin Department of Transportation,Tribe,MB,DO,0.0,,0,,
55311,City of Cincinnati,Full Reporter,,,Urban,SR,PT,18.0,0.0,18,0.0,0.0
55312,City of Milwaukee,Full Reporter,,,Urban,SR,PT,17.0,0.0,17,0.0,0.0
60001,City of Amarillo,Reduced Reporter,,,Urban,MB,DO,1.0,0.0,1,0.0,0.0
60006,City of El Paso,Full Reporter,,,Urban,MB,DO,8.0,,8,,6.0
60006,City of El Paso,Full Reporter,,,Urban,SR,DO,,,0,,
60007,Fort Worth Transportation Authority,Full Reporter,,,Urban,CR,PT,12.0,0.0,12,,3.0
60007,Fort Worth Transportation Authority,Full Reporter,,,Urban,MB,DO,3.0,0.0,3,0.0,0.0
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,,,Urban,CB,DO,27.0,,27,2.0,3.0
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,,,Urban,CB,PT,9.0,,9,,5.0
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,,,Urban,LR,DO,63.0,,63,2.0,3.0
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,,,Urban,MB,DO,50.0,,50,2.0,3.0
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,,,Urban,MB,PT,35.0,,35,2.0,3.0
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,,,Urban,RB,DO,4.0,,4,,3.0
60009,"Laredo Transit Management, Inc.",Full Reporter,,,Urban,MB,DO,1.0,0.0,1,0.0,3.0
60010,City of Lubbock,Full Reporter,,,Urban,MB,DO,1.0,,1,,
60011,VIA Metropolitan Transit,Full Reporter,,,Urban,MB,DO,12.0,,12,,1.0
60012,City of Waco,Full Reporter,,,Urban,MB,DO,1.0,0.0,1,0.0,0.0
60013,City of Port Arthur ,Reduced Reporter,6R05,Texas Department of Transportation,Urban,MB,DO,1.0,,1,,
60014,City of Brownsville ,Full Reporter,,,Urban,MB,DO,1.0,,1,,
60015,City of Galveston ,Reduced Reporter,,,Urban,MB,DO,1.0,,1,,1.0
60016,City of Beaumont,Full Reporter,,,Urban,MB,PT,1.0,,1,,
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,,,Urban,FB,PT,3.0,0.0,3,0.0,0.0
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,,,Urban,MB,DO,1.0,,1,,
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,,,Urban,SR,PT,22.0,0.0,22,0.0,0.0
60018,Metropolitan Tulsa Transit Authority,Full Reporter,6R04,Oklahoma Department of Transportation,Urban,MB,DO,1.0,,1,,
60018,Metropolitan Tulsa Transit Authority,Full Reporter,6R04,Oklahoma Department of Transportation,Urban,MB,PT,1.0,,1,,
60019,City of Albuquerque,Full Reporter,,,Urban,MB,DO,1.0,0.0,1,0.0,1.0
60019,City of Albuquerque,Full Reporter,,,Urban,RB,DO,19.0,0.0,19,0.0,0.0
60022,Capital Area Transit System,Full Reporter,,,Urban,MB,DO,1.0,,1,,
60023,City of Lake Charles,Reduced Reporter,,,Urban,MB,DO,1.0,0.0,1,0.0,1.0
60024,City of Shreveport,Full Reporter,,,Urban,MB,DO,2.0,,2,,
60025,City of Alexandria,Reduced Reporter,,,Urban,MB,DO,1.0,,1,,
60026,City of Monroe ,Reduced Reporter,,,Urban,MB,DO,1.0,,1,,
60032,New Orleans Regional Transit Authority,Full Reporter,,,Urban,FB,PT,4.0,0.0,4,0.0,0.0
60032,New Orleans Regional Transit Authority,Full Reporter,,,Urban,MB,DO,0.0,0.0,0,0.0,0.0
60032,New Orleans Regional Transit Authority,Full Reporter,,,Urban,SR,DO,0.0,0.0,0,0.0,0.0
60033,Rock Region Metropolitan Transit Authority,Full Reporter,,,Urban,MB,DO,1.0,,1,,
60033,Rock Region Metropolitan Transit Authority,Full Reporter,,,Urban,SR,DO,,,0,,
60034,City of Pine Bluff,Reduced Reporter,,,Urban,MB,DO,0.0,0.0,0,0.0,0.0
60035,City of Wichita Falls ,Reduced Reporter,,,Urban,MB,DO,1.0,,1,0.0,0.0
60038,Lafayette City-Parish Consolidated Government,Full Reporter,,,Urban,MB,DO,1.0,0.0,1,0.0,1.0
60040,City of Abilene ,Reduced Reporter,,,Urban,MB,DO,1.0,,1,,
60048,Capital Metropolitan Transportation Authority,Full Reporter,,,Urban,CB,PT,2.0,,2,,
60048,Capital Metropolitan Transportation Authority,Full Reporter,,,Urban,MB,PT,5.0,0.0,5,0.0,
60048,Capital Metropolitan Transportation Authority,Full Reporter,,,Urban,YR,PT,9.0,0.0,9,0.0,0.0
60049,City of Las Cruces NM,Reduced Reporter,,,Urban,MB,DO,1.0,0.0,1,0.0,1.0
60051,Corpus Christi Regional Transportation Authority,Full Reporter,,,Urban,MB,DO,4.0,,4,,
60051,Corpus Christi Regional Transportation Authority,Full Reporter,,,Urban,MB,PT,4.0,,4,,
60056,Dallas Area Rapid Transit,Full Reporter,,,Urban,CR,PT,10.0,,10,,2.0
60056,Dallas Area Rapid Transit,Full Reporter,,,Urban,LR,DO,65.0,,65,8.0,30.0
60056,Dallas Area Rapid Transit,Full Reporter,,,Urban,MB,DO,19.0,,19,,
60056,Dallas Area Rapid Transit,Full Reporter,,,Urban,SR,DO,6.0,,6,,
60058,St. Bernard Parish,Reduced Reporter,,,Urban,MB,DO,0.0,0.0,0,,
60059,Brazos Transit District,Full Reporter,,,Urban,MB,DO,3.0,,3,,
60062,"University of Arkansas, Fayetteville",Reduced Reporter,,,Urban,MB,DO,1.0,0.0,1,0.0,2.0
60072,Ozark Regional Transit,Reduced Reporter,,,Urban,MB,DO,,,0,,
60077,City of Santa Fe,Full Reporter,6R03,New Mexico Department of Transportation,Urban,MB,DO,2.0,0.0,2,0.0,0.0
60080,Terrebonne Parish Consolidated Government,Reduced Reporter,,,Urban,MB,DO,1.0,0.0,1,0.0,0.0
60081,City of Longview,Reduced Reporter,,,Urban,MB,DO,1.0,,1,0.0,0.0
60082,The Gulf Coast Center,Reduced Reporter,,,Urban,CB,DO,1.0,0.0,1,0.0,0.0
60082,The Gulf Coast Center,Reduced Reporter,,,Urban,MB,DO,1.0,0.0,1,0.0,0.0
60086,City of Fort Smith,Reduced Reporter,,,Urban,MB,DO,1.0,,1,,
60088,Jefferson Parish,Full Reporter,,,Urban,MB,PT,2.0,,2,,
60089,City of Tyler,Reduced Reporter,,,Urban,MB,DO,,,0,,
60089,City of Tyler,Reduced Reporter,,,Urban,MB,PT,,,0,,
60090,Lower Rio Grande Valley Development Council,Full Reporter,,,Urban,MB,DO,4.0,0.0,4,0.0,1.0
60091,Hill Country Transit District,Full Reporter,,,Urban,MB,DO,,,0,,
60093,Texarkana Urban Transit District,Reduced Reporter,6R05,Texas Department of Transportation,Urban,MB,DO,1.0,0.0,1,0.0,0.0
60094,City of Lawton  ,Reduced Reporter,,,Urban,MB,DO,0.0,,0,,
60095,Golden Crescent Regional Planning Commission,Full Reporter,,,Urban,CB,DO,1.0,0.0,1,0.0,0.0
60095,Golden Crescent Regional Planning Commission,Full Reporter,,,Urban,MB,DO,1.0,0.0,1,0.0,0.0
60097,Midland-Odessa Urban Transit District,Reduced Reporter,,,Urban,CB,DO,1.0,,1,,
60097,Midland-Odessa Urban Transit District,Reduced Reporter,,,Urban,MB,DO,1.0,,1,,
60099,City of McAllen ,Reduced Reporter,,,Urban,MB,DO,1.0,,1,,
60100,City of Farmington,Reduced Reporter,,,Urban,MB,PT,,,0,,
