UACE Code,UZA,UZA Name,Primary UZA,Population,Density,Square Miles,State NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,UZA Reporting Method,Other UZA Reporting Method Description,FG/NFG Reporting Method,Other FG/NFG Reporting Method Description,Total Actual Vehicle Revenue Hours,Total Unlinked Passenger Trips,Total Actual Vehicle Revenue Miles,Total Passenger Miles Traveled,Total Operating Expenses,Non-Fixed Guideway Vehicle Revenue Miles,Non-Fixed Guideway Passenger Miles,Non-Fixed Guideway Operating Expenses,Directional Route Miles,Fixed Guideway Vehicle Revenue Miles,Fixed Guideway Passenger Miles,Fixed Guideway Operating Expenses,SGR FG Directional Route Miles,SGR FG Vehicle Revenue Miles,SGR HIB Directional Route Miles,SGR HIB Vehicle Revenue Miles
,0,Michigan Non-UZA,N,,,,,50035,Central County Transportation Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,173,"Kalamazoo, MI",Y,209703,1593,,132,50035,Central County Transportation Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,92885,1362709,1255801,6355065,10749786,1255801,6355065,10749786,0,0,0,0,0,0,0,0
,0,Michigan Non-UZA,N,,,,,50036,Capital Area Transportation Authority,Full Reporter,Urban,DR,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,118,"Lansing, MI",Y,313532,1982,,158,50036,Capital Area Transportation Authority,Full Reporter,Urban,DR,DO, Actual Data,,,,45716,79797,507280,428128,6807325,507280,428128,6807325,0,0,0,0,0,0,0,0
,0,Michigan Non-UZA,N,,,,,50036,Capital Area Transportation Authority,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,14087,23289,205722,159789,1472929,205722,159789,1472929,0,0,0,0,0,0,0,0
,118,"Lansing, MI",Y,313532,1982,,158,50036,Capital Area Transportation Authority,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,85731,141732,1251968,972429,8963845,1251968,972429,8963845,0,0,0,0,0,0,0,0
,0,Michigan Non-UZA,N,,,,,50036,Capital Area Transportation Authority,Full Reporter,Urban,MB,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,118,"Lansing, MI",Y,313532,1982,,158,50036,Capital Area Transportation Authority,Full Reporter,Urban,MB,DO, Actual Data,,,,248517,2785825,3210852,9611096,36817588,3210852,9611096,36817588,0,0,0,0,0,0,0,0
,0,Michigan Non-UZA,N,,,,,50037,County of Muskegon,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,207,"Muskegon, MI",Y,161280,1436,,112,50037,County of Muskegon,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,3384,5939,30967,0,610914,30967,0,610914,0,0,0,0,0,0,0,0
,0,Michigan Non-UZA,N,,,,,50037,County of Muskegon,Reduced Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,207,"Muskegon, MI",Y,161280,1436,,112,50037,County of Muskegon,Reduced Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,2974,6291,42834,0,264599,42834,0,264599,0,0,0,0,0,0,0,0
,0,Michigan Non-UZA,N,,,,,50037,County of Muskegon,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,207,"Muskegon, MI",Y,161280,1436,,112,50037,County of Muskegon,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,21612,144019,286390,0,2637945,286390,0,2637945,0,0,0,0,0,0,0,0
,0,Michigan Non-UZA,N,,,,,50038,City of Niles ,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,136,"South Bend, IN-MI",Y,278165,1727,,161,50038,City of Niles ,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,6550,22842,89763,0,487602,89763,0,487602,0,0,0,0,0,0,0,0
,0,Michigan Non-UZA,N,,,,,50038,City of Niles ,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,136,"South Bend, IN-MI",Y,278165,1727,,161,50038,City of Niles ,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,1759,6593,21497,0,129616,21497,0,129616,0,0,0,0,0,0,0,0
,0,Michigan Non-UZA,N,,,,,50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,2857,7556,75937,37864,546541,75937,37864,546541,0,0,0,0,0,0,0,0
,253,"Saginaw, MI",Y,126265,1773,,71,50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,11480,30355,305080,152120,2195750,305080,152120,2195750,0,0,0,0,0,0,0,0
,0,Michigan Non-UZA,N,,,,,50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,9543,48611,122428,381078,1331645,122428,381078,1331645,0,0,0,0,0,0,0,0
,253,"Saginaw, MI",Y,126265,1773,,71,50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,32056,163296,411260,1280118,4473261,411260,1280118,4473261,0,0,0,0,0,0,0,0
,0,Michigan Non-UZA,N,,,,,50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,CB,PT, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,125,"Ann Arbor, MI",Y,306022,1918,,160,50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,CB,PT, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,Michigan Non-UZA,N,,,,,50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,DR,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,125,"Ann Arbor, MI",Y,306022,1918,,160,50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,DR,DO, Actual Data,,,,34878,53859,447773,288571,4813411,447773,288571,4813411,0,0,0,0,0,0,0,0
,0,Michigan Non-UZA,N,,,,,50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,DR,PT, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,125,"Ann Arbor, MI",Y,306022,1918,,160,50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,DR,PT, Actual Data,,,,14488,33583,160819,136073,3174686,160819,136073,3174686,0,0,0,0,0,0,0,0
,0,Michigan Non-UZA,N,,,,,50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,DR,TX, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,125,"Ann Arbor, MI",Y,306022,1918,,160,50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,DR,TX, Actual Data,,,,4908,12395,59394,62161,608381,59394,62161,608381,0,0,0,0,0,0,0,0
,0,Michigan Non-UZA,N,,,,,50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,MB,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,125,"Ann Arbor, MI",Y,306022,1918,,160,50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,MB,DO, Actual Data,,,,199145,1729434,2380672,6172469,26758389,2380672,6172469,26758389,0,0,0,0,0,0,0,0
,0,Michigan Non-UZA,N,,,,,50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,VP,PT, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,125,"Ann Arbor, MI",Y,306022,1918,,160,50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,VP,PT, Actual Data,,,,35864,139674,1644521,5282706,688474,1644521,5282706,688474,0,0,0,0,0,0,0,0
,0,Indiana Non-UZA,N,,,,,50041,City of Anderson ,Reduced Reporter,Urban,DR,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,330,"Anderson, IN",Y,88133,1334,,66,50041,City of Anderson ,Reduced Reporter,Urban,DR,DO, Actual Data,,,,7509,18643,86690,0,676394,86690,0,676394,0,0,0,0,0,0,0,0
,0,Indiana Non-UZA,N,,,,,50041,City of Anderson ,Reduced Reporter,Urban,MB,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,330,"Anderson, IN",Y,88133,1334,,66,50041,City of Anderson ,Reduced Reporter,Urban,MB,DO, Actual Data,,,,23971,118175,325962,0,2053002,325962,0,2053002,0,0,0,0,0,0,0,0
,3,"Chicago, IL-IN",Y,8608208,3524,,2443,50042,City of East Chicago,Reduced Reporter,Urban,DR,DO, Actual Data,,,,3032,5666,19135,0,288265,19135,0,288265,0,0,0,0,0,0,0,0
,3,"Chicago, IL-IN",Y,8608208,3524,,2443,50042,City of East Chicago,Reduced Reporter,Urban,MB,DO, Actual Data,,,,7155,45562,89423,0,807741,89423,0,807741,0,0,0,0,0,0,0,0
,0,Indiana Non-UZA,N,,,,,50043,Metropolitan Evansville Transit System,Full Reporter,Urban,DR,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,159,"Evansville, IN-KY",Y,229351,1930,,119,50043,Metropolitan Evansville Transit System,Full Reporter,Urban,DR,DO, Actual Data,,,,17772,35991,212422,222632,1846445,212422,222632,1846445,0,0,0,0,0,0,0,0
,0,Indiana Non-UZA,N,,,,,50043,Metropolitan Evansville Transit System,Full Reporter,Urban,MB,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,159,"Evansville, IN-KY",Y,229351,1930,,119,50043,Metropolitan Evansville Transit System,Full Reporter,Urban,MB,DO, Actual Data,,,,81607,686013,976948,2524528,6162978,976948,2524528,6162978,0,0,0,0,0,0,0,0
,119,"Fort Wayne, IN",Y,313492,1821,,172,50044,Fort Wayne Public Transportation Corporation,Full Reporter,Urban,DR,DO, Actual Data,,,,28282,57038,371717,487533,3165020,371717,487533,3165020,0,0,0,0,0,0,0,0
,119,"Fort Wayne, IN",Y,313492,1821,,172,50044,Fort Wayne Public Transportation Corporation,Full Reporter,Urban,MB,DO, Actual Data,,,,100512,1229669,1369737,3725897,11121504,1369737,3725897,11121504,0,0,0,0,0,0,0,0
,0,Indiana Non-UZA,N,,,,,50045,Gary Public Transportation Corporation,Full Reporter,Urban,DR,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3,"Chicago, IL-IN",Y,8608208,3524,,2443,50045,Gary Public Transportation Corporation,Full Reporter,Urban,DR,DO, Actual Data,,,,4970,14125,68478,75145,931096,68478,75145,931096,0,0,0,0,0,0,0,0
,0,Indiana Non-UZA,N,,,,,50045,Gary Public Transportation Corporation,Full Reporter,Urban,MB,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3,"Chicago, IL-IN",Y,8608208,3524,,2443,50045,Gary Public Transportation Corporation,Full Reporter,Urban,MB,DO, Actual Data,,,,67652,424632,888209,535036,7692734,888209,535036,7692734,0,0,0,0,0,0,0,0
,243,"Bloomington-Normal, IL",Y,132600,2696,,49,50047,Bloomington-Normal Public Transit System,Full Reporter,Urban,DR,DO, Actual Data,,,,25114,55199,267582,273928,3092123,267582,273928,3092123,0,0,0,0,0,0,0,0
,243,"Bloomington-Normal, IL",Y,132600,2696,,49,50047,Bloomington-Normal Public Transit System,Full Reporter,Urban,MB,DO, Actual Data,,,,99458,1495199,1202090,3664063,9687689,1202090,3664063,9687689,0,0,0,0,0,0,0,0
,33,"Indianapolis, IN",Y,1487483,2108,,706,50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,DR,PT, Actual Data,,,,78187,137600,1423937,1792249,9345742,1423937,1792249,9345742,0,0,0,0,0,0,0,0
,33,"Indianapolis, IN",Y,1487483,2108,,706,50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,DR,TN, Actual Data,,,,1898,6159,52633,64523,258484,52633,64523,258484,0,0,0,0,0,0,0,0
,33,"Indianapolis, IN",Y,1487483,2108,,706,50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,DR,TX, Actual Data,,,,6940,25629,211035,324150,744589,211035,324150,744589,0,0,0,0,0,0,0,0
,33,"Indianapolis, IN",Y,1487483,2108,,706,50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,MB,DO, Actual Data,,,,554624,4163764,7390530,19030286,83709553,7390530,19030286,83709553,0,0,0,0,0,0,0,0
,33,"Indianapolis, IN",Y,1487483,2108,,706,50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,MB,PT, Actual Data,,,,3416,4367,57209,8483,221587,57209,8483,221587,0,0,0,0,0,0,0,0
,33,"Indianapolis, IN",Y,1487483,2108,,706,50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,RB,DO, Actual Data,, Actual Data,,46749,866400,663676,3135935,8883661,0,0,0,26.1,663676,3135935,8883661,0,0,0,0
,0,Indiana Non-UZA,N,,,,,50051,Greater Lafayette Public Transportation Corporation,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,276,853,3542,4747,25612,3542,4747,25612,0,0,0,0,0,0,0,0
,223,"Lafayette, IN",Y,147725,2304,,64,50051,Greater Lafayette Public Transportation Corporation,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,9384,28988,120308,161241,869937,120308,161241,869937,0,0,0,0,0,0,0,0
,0,Indiana Non-UZA,N,,,,,50051,Greater Lafayette Public Transportation Corporation,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,1049,18862,13255,49909,92223,13255,49909,92223,0,0,0,0,0,0,0,0
,223,"Lafayette, IN",Y,147725,2304,,64,50051,Greater Lafayette Public Transportation Corporation,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,136350,2450798,1722272,6484845,11982865,1722272,6484845,11982865,0,0,0,0,0,0,0,0
,136,"South Bend, IN-MI",Y,278165,1727,,161,50052,South Bend Public Transportation Corporation,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,20006,51664,282880,372599,1577569,282880,372599,1577569,0,0,0,0,0,0,0,0
,136,"South Bend, IN-MI",Y,278165,1727,,161,50052,South Bend Public Transportation Corporation,Full Reporter,Urban,MB,DO, Actual Data,,,,128099,937683,1411395,3385924,9297717,1411395,3385924,9297717,0,0,0,0,0,0,0,0
,0,Indiana Non-UZA,N,,,,,50053,City of Terre Haute ,Full Reporter,Urban,DR,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,316,"Terre Haute, IN",Y,92742,1735,,53,50053,City of Terre Haute ,Full Reporter,Urban,DR,DO, Actual Data,,,,4322,10896,18331,42005,497463,18331,42005,497463,0,0,0,0,0,0,0,0
,0,Indiana Non-UZA,N,,,,,50053,City of Terre Haute ,Full Reporter,Urban,MB,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,316,"Terre Haute, IN",Y,92742,1735,,53,50053,City of Terre Haute ,Full Reporter,Urban,MB,DO, Actual Data,,,,31521,118135,398819,129949,2434122,398819,129949,2434122,0,0,0,0,0,0,0,0
,322,"Muncie, IN",Y,90580,1941,,47,50054,Muncie Indiana Transit System,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,13188,35118,166191,171376,1495060,166191,171376,1495060,0,0,0,0,0,0,0,0
,322,"Muncie, IN",Y,90580,1941,,47,50054,Muncie Indiana Transit System,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,49120,712271,722387,2578421,5409997,722387,2578421,5409997,0,0,0,0,0,0,0,0
,0,Illinois Non-UZA,N,,,,,50056,Greater Peoria Mass Transit District,Full Reporter,Urban,DR,PT, Other,County Services is allocate using revenue hours.  ADA Paratransit is only within UZA139.,,,7929,11796,155935,135374,676008,155935,135374,676008,0,0,0,0,0,0,0,0
,139,"Peoria, IL",Y,266921,1860,,144,50056,Greater Peoria Mass Transit District,Full Reporter,Urban,DR,PT, Other,County Services is allocate using revenue hours.  ADA Paratransit is only within UZA139.,,,41885,77534,601100,453208,3082345,601100,453208,3082345,0,0,0,0,0,0,0,0
,0,Illinois Non-UZA,N,,,,,50056,Greater Peoria Mass Transit District,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,139,"Peoria, IL",Y,266921,1860,,144,50056,Greater Peoria Mass Transit District,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,110499,1779437,2011861,9995436,22938386,2011861,9995436,22938386,0,0,0,0,0,0,0,0
,134,"Davenport, IA-IL",Y,280051,2026,,138,50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,7576,28099,92872,145751,801684,92872,145751,801684,0,0,0,0,0,0,0,0
,134,"Davenport, IA-IL",Y,280051,2026,,138,50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,5788,11603,82046,53890,669786,82046,53890,669786,0,0,0,0,0,0,0,0
,134,"Davenport, IA-IL",Y,280051,2026,,138,50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,FB,PT, Actual Vehicle Revenue Miles,,,,2129,33085,14456,202554,544668,0,0,0,4.1,14456,202554,544668,4.1,14456,0,0
,134,"Davenport, IA-IL",Y,280051,2026,,138,50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,147351,1550563,2178489,7679179,17684452,2178489,7679179,17684452,0,0,0,0,0,0,0,0
,127,"Rockford, IL",Y,296863,1940,,153,50058,Rockford Mass Transit District,Full Reporter,Urban,DR,DO, Other,UZA Reporting Method: Other - RMTD's July 2012 letter to the FTA states that the allocation between the UZA's will be determined based on percentage of Riders (UPT) in each UZA.,,,46489,83043,629029,528174,3691263,629029,528174,3691263,0,0,0,0,0,0,0,0
,432,"Beloit, WI-IL",N,63835,1858,,34,50058,Rockford Mass Transit District,Full Reporter,Urban,DR,DO, Other,UZA Reporting Method: Other - RMTD's July 2012 letter to the FTA states that the allocation between the UZA's will be determined based on percentage of Riders (UPT) in each UZA.,,,8901,15904,120440,101129,706763,120440,101129,706763,0,0,0,0,0,0,0,0
,127,"Rockford, IL",Y,296863,1940,,153,50058,Rockford Mass Transit District,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,88948,729181,1154022,3179229,14668236,1154022,3179229,14668236,0,0,0,0,0,0,0,0
,432,"Beloit, WI-IL",N,63835,1858,,34,50058,Rockford Mass Transit District,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,206,"Springfield, IL",Y,161316,1747,,92,50059,Springfield Mass Transit District,Full Reporter,Urban,DR,DO, Actual Data,,,,28150,63363,360342,338777,2551614,360342,338777,2551614,0,0,0,0,0,0,0,0
,206,"Springfield, IL",Y,161316,1747,,92,50059,Springfield Mass Transit District,Full Reporter,Urban,MB,DO, Actual Data,,,,119565,973788,1687882,3576661,14460676,1687882,3576661,14460676,0,0,0,0,0,0,0,0
,0,Illinois Non-UZA,N,,,,,50060,Champaign-Urbana Mass Transit District,Full Reporter,Urban,DR,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,224,"Champaign, IL",Y,145361,3100,,47,50060,Champaign-Urbana Mass Transit District,Full Reporter,Urban,DR,DO, Actual Data,,,,20603,25227,135027,82492,917613,135027,82492,917613,0,0,0,0,0,0,0,0
,0,Illinois Non-UZA,N,,,,,50060,Champaign-Urbana Mass Transit District,Full Reporter,Urban,DR,PT, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,224,"Champaign, IL",Y,145361,3100,,47,50060,Champaign-Urbana Mass Transit District,Full Reporter,Urban,DR,PT, Actual Data,,,,6020,14429,62580,78879,750074,62580,78879,750074,0,0,0,0,0,0,0,0
,0,Illinois Non-UZA,N,,,,,50060,Champaign-Urbana Mass Transit District,Full Reporter,Urban,MB,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,224,"Champaign, IL",Y,145361,3100,,47,50060,Champaign-Urbana Mass Transit District,Full Reporter,Urban,MB,DO, Actual Data,,,,261559,3432371,2909928,6314812,35142867,2909928,6314812,35142867,0,0,0,0,0,0,0,0
,0,Illinois Non-UZA,N,,,,,50061,"City of Decatur, Il",Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,313,"Decatur, IL",Y,93863,1586,,59,50061,"City of Decatur, Il",Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,7426,12879,69224,48640,498225,69224,48640,498225,0,0,0,0,0,0,0,0
,0,Illinois Non-UZA,N,,,,,50061,"City of Decatur, Il",Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,313,"Decatur, IL",Y,93863,1586,,59,50061,"City of Decatur, Il",Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,65993,800680,959806,2321972,6803052,959806,2321972,6803052,0,0,0,0,0,0,0,0
,3,"Chicago, IL-IN",Y,8608208,3524,,2443,50066,Chicago Transit Authority,Full Reporter,Urban,HR,DO, Actual Vehicle Revenue Miles,,,,4032851,78623048,72369642,501767758,673135185,0,0,0,207.8,72369642,501767758,673135185,207.8,72369642,0,0
,3,"Chicago, IL-IN",Y,8608208,3524,,2443,50066,Chicago Transit Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,, Actual Vehicle Revenue Miles,,5156899,117357515,46999961,296815552,816462326,46874867,296025555,814289249,4.1,125094,789997,2173077,3.7,113722,0,0
,0,Wisconsin Non-UZA,N,,,,,50088,City of Sheboygan,Reduced Reporter,Urban,DR,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,388,"Sheboygan, WI",Y,71313,2133,,33,50088,City of Sheboygan,Reduced Reporter,Urban,DR,DO, Actual Data,,,,9971,21367,124839,0,712227,124839,0,712227,0,0,0,0,0,0,0,0
,0,Wisconsin Non-UZA,N,,,,,50088,City of Sheboygan,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,388,"Sheboygan, WI",Y,71313,2133,,33,50088,City of Sheboygan,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,35867,420503,506006,0,3185731,506006,0,3185731,0,0,0,0,0,0,0,0
,0,Ohio Non-UZA,N,,,,,50090,Richland County Transit,Reduced Reporter,Urban,DR,PT, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,372,"Mansfield, OH",Y,75250,1496,,50,50090,Richland County Transit,Reduced Reporter,Urban,DR,PT, Actual Data,,,,3915,6114,31960,0,394425,31960,0,394425,0,0,0,0,0,0,0,0
,0,Ohio Non-UZA,N,,,,,50090,Richland County Transit,Reduced Reporter,Urban,MB,PT, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,372,"Mansfield, OH",Y,75250,1496,,50,50090,Richland County Transit,Reduced Reporter,Urban,MB,PT, Actual Data,,,,17579,90550,239195,0,1572776,239195,0,1572776,0,0,0,0,0,0,0,0
,375,"Wausau, WI",Y,74632,1592,,47,50091,"City of Wausau, Wisconsin",Reduced Reporter,Urban,DR,DO, Actual Data,,,,1552,3050,15709,0,155725,15709,0,155725,0,0,0,0,0,0,0,0
,375,"Wausau, WI",Y,74632,1592,,47,50091,"City of Wausau, Wisconsin",Reduced Reporter,Urban,MB,DO, Actual Data,,,,25465,284378,365500,0,3125098,365500,0,3125098,0,0,0,0,0,0,0,0
,0,Minnesota Non-UZA,N,,,,,50092,"City of Rochester, Minnesota",Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,288,"Rochester, MN",Y,107677,2129,,51,50092,"City of Rochester, Minnesota",Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,9261,17522,142622,96978,431610,142622,96978,431610,0,0,0,0,0,0,0,0
,0,Minnesota Non-UZA,N,,,,,50092,"City of Rochester, Minnesota",Full Reporter,Urban,DR,TX, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,288,"Rochester, MN",Y,107677,2129,,51,50092,"City of Rochester, Minnesota",Full Reporter,Urban,DR,TX, Actual Data,,,,1428,5849,31962,32097,99037,31962,32097,99037,0,0,0,0,0,0,0,0
,0,Minnesota Non-UZA,N,,,,,50092,"City of Rochester, Minnesota",Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,288,"Rochester, MN",Y,107677,2129,,51,50092,"City of Rochester, Minnesota",Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,98152,743769,1423172,2729860,9095052,1423172,2729860,9095052,0,0,0,0,0,0,0,0
,0,Ohio Non-UZA,N,,,,,50093,Lima Allen County Regional Transit Authority,Reduced Reporter,Urban,DR,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,381,"Lima, OH",Y,72852,1392,,52,50093,Lima Allen County Regional Transit Authority,Reduced Reporter,Urban,DR,DO, Actual Data,,,,10297,22817,166865,0,921647,166865,0,921647,0,0,0,0,0,0,0,0
,0,Ohio Non-UZA,N,,,,,50093,Lima Allen County Regional Transit Authority,Reduced Reporter,Urban,MB,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,381,"Lima, OH",Y,72852,1392,,52,50093,Lima Allen County Regional Transit Authority,Reduced Reporter,Urban,MB,DO, Actual Data,,,,29992,136868,476593,0,1985903,476593,0,1985903,0,0,0,0,0,0,0,0
,0,Ohio Non-UZA,N,,,,,50095,Lorain County,Reduced Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,490,609,6493,0,35815,6493,0,35815,0,0,0,0,0,0,0,0
,25,"Cleveland, OH",N,1780673,2307,,772,50095,Lorain County,Reduced Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,4112,5112,54527,0,300769,54527,0,300769,0,0,0,0,0,0,0,0
,191,"Lorain-Elyria, OH",Y,180956,1806,,100,50095,Lorain County,Reduced Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,17375,21596,230371,0,1270719,230371,0,1270719,0,0,0,0,0,0,0,0
,0,Ohio Non-UZA,N,,,,,50095,Lorain County,Reduced Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,25,"Cleveland, OH",N,1780673,2307,,772,50095,Lorain County,Reduced Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,191,"Lorain-Elyria, OH",Y,180956,1806,,100,50095,Lorain County,Reduced Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,9564,18766,120214,0,688844,120214,0,688844,0,0,0,0,0,0,0,0
