NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Operating Expense Type,Operators' Salaries and Wages,Operators' Paid Absences,Other Salaries and Wages,Other Paid Absences,Fringe Benefits,Service Costs,Fuel and Lubricants,Tires and Tubes,Other Materials and Supplies,Utilities,Casualty and Liability Costs,Taxes,PT Funds In Report,PT Funds Reported Separately,Miscellaneous Expenses,Reduced Reporting Waiver - Total OE,Total Operating Expenses,Total Operating Expenses (No Funds Reported Separately),ADA Related Expenses
50184,Macatawa Area Express Transportation Authority,Full Reporter,Urban,MB,DO,Total,429373.0,36563.0,391575.0,35796.0,341227.0,259615.0,66786.0,3515.0,20119.0,26376.0,48718.0,0.0,0.0,0.0,9994.0,0,1669657,1669657,0.0
50184,Macatawa Area Express Transportation Authority,Full Reporter,Urban,MB,DO,Vehicle Maintenance,0.0,0.0,0.0,0.0,0.0,111216.0,2159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,113375,113375,0.0
50184,Macatawa Area Express Transportation Authority,Full Reporter,Urban,MB,DO,Vehicle Operations,429373.0,36563.0,157209.0,13386.0,240141.0,3511.0,64627.0,3515.0,2232.0,0.0,0.0,0.0,0.0,0.0,1348.0,0,951905,951905,0.0
50186,Lawrence County Port Authority,Reduced Reporter,Urban,DR,PT,Total,,,,,,,,,,,,,,,,487908,487908,487908,
50186,Lawrence County Port Authority,Reduced Reporter,Urban,MB,PT,Total,,,,,,,,,,,,,,,,431224,431224,431224,
50191,Mid-Ohio Regional Planning Commission,Full Reporter,Urban,VP,PT,Facility Maintenance,0.0,0.0,0.0,0.0,0.0,4940.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,0.0,0.0,0,5405,5405,0.0
50191,Mid-Ohio Regional Planning Commission,Full Reporter,Urban,VP,PT,General Administration,0.0,0.0,82684.0,12358.0,35599.0,37180.0,0.0,0.0,1173.0,527.0,0.0,0.0,61946.0,0.0,0.0,0,231467,231467,0.0
50191,Mid-Ohio Regional Planning Commission,Full Reporter,Urban,VP,PT,Total,0.0,0.0,82684.0,12358.0,35599.0,42120.0,0.0,0.0,1173.0,527.0,0.0,0.0,97859.0,0.0,0.0,0,272320,272320,0.0
50191,Mid-Ohio Regional Planning Commission,Full Reporter,Urban,VP,PT,Vehicle Maintenance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3264.0,0.0,0.0,0,3264,3264,0.0
50191,Mid-Ohio Regional Planning Commission,Full Reporter,Urban,VP,PT,Vehicle Operations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32184.0,0.0,0.0,0,32184,32184,0.0
50193,Enterprise Rideshare - Michigan,Full Reporter,Urban,VP,DO,Facility Maintenance,0.0,0.0,0.0,0.0,0.0,34797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34797,34797,0.0
50193,Enterprise Rideshare - Michigan,Full Reporter,Urban,VP,DO,General Administration,0.0,0.0,380036.0,5974.0,46954.0,280380.0,0.0,0.0,2951.0,6391.0,293210.0,0.0,0.0,0.0,0.0,0,1015896,1015896,0.0
50193,Enterprise Rideshare - Michigan,Full Reporter,Urban,VP,DO,Total,0.0,0.0,380036.0,5974.0,46954.0,370461.0,356408.0,9632.0,2951.0,6391.0,293210.0,8511.0,0.0,0.0,0.0,0,1480528,1480528,0.0
50193,Enterprise Rideshare - Michigan,Full Reporter,Urban,VP,DO,Vehicle Maintenance,0.0,0.0,0.0,0.0,0.0,55284.0,2590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57874,57874,0.0
50193,Enterprise Rideshare - Michigan,Full Reporter,Urban,VP,DO,Vehicle Operations,0.0,0.0,0.0,0.0,0.0,0.0,353818.0,9632.0,0.0,0.0,0.0,8511.0,0.0,0.0,0.0,0,371961,371961,0.0
50194,Boone County Council on Aging,Reduced Reporter,Urban,DR,DO,Total,,,,,,,,,,,,,,,,512908,512908,512908,
50195,City of Shelby,Reduced Reporter,Urban,DR,DO,Total,,,,,,,,,,,,,,,,29132,29132,29132,
50196,Harbor Transit Multi-Modal Transportation System,Reduced Reporter,Urban,DR,DO,Total,,,,,,,,,,,,,,,,3185018,3185018,3185018,
50198,Medina County Public Transit,Full Reporter,Urban,DR,DO,Facility Maintenance,0.0,0.0,0.0,0.0,0.0,30171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30171,30171,0.0
50198,Medina County Public Transit,Full Reporter,Urban,DR,DO,General Administration,0.0,0.0,175200.0,15506.0,75252.0,104173.0,0.0,0.0,157.0,16726.0,5441.0,0.0,0.0,0.0,12326.0,0,404781,404781,0.0
50198,Medina County Public Transit,Full Reporter,Urban,DR,DO,Total,257598.0,10089.0,225274.0,39155.0,152114.0,185135.0,93668.0,3022.0,3018.0,16726.0,5441.0,0.0,0.0,0.0,23102.0,0,1014342,1014342,103856.0
50198,Medina County Public Transit,Full Reporter,Urban,DR,DO,Vehicle Maintenance,0.0,0.0,5600.0,25.0,53.0,33577.0,0.0,0.0,2861.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42116,42116,0.0
50198,Medina County Public Transit,Full Reporter,Urban,DR,DO,Vehicle Operations,257598.0,10089.0,44474.0,23624.0,76809.0,17214.0,93668.0,3022.0,0.0,0.0,0.0,0.0,0.0,0.0,10776.0,0,537274,537274,0.0
50198,Medina County Public Transit,Full Reporter,Urban,DR,TX,Facility Maintenance,0.0,0.0,0.0,0.0,0.0,1588.0,0.0,0.0,8.0,0.0,0.0,0.0,2020.0,0.0,0.0,0,3616,3616,0.0
50198,Medina County Public Transit,Full Reporter,Urban,DR,TX,General Administration,0.0,0.0,10643.0,131.0,1724.0,0.0,0.0,0.0,151.0,880.0,148.0,0.0,60904.0,0.0,0.0,0,74581,74581,0.0
50198,Medina County Public Transit,Full Reporter,Urban,DR,TX,Total,0.0,0.0,10643.0,131.0,1724.0,1588.0,0.0,0.0,159.0,880.0,148.0,0.0,264222.0,0.0,0.0,0,279495,279495,0.0
50198,Medina County Public Transit,Full Reporter,Urban,DR,TX,Vehicle Maintenance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36386.0,0.0,0.0,0,36386,36386,0.0
50198,Medina County Public Transit,Full Reporter,Urban,DR,TX,Vehicle Operations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164912.0,0.0,0.0,0,164912,164912,0.0
50198,Medina County Public Transit,Full Reporter,Urban,MB,DO,Facility Maintenance,0.0,0.0,0.0,0.0,0.0,52438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,52438,52438,0.0
50198,Medina County Public Transit,Full Reporter,Urban,MB,DO,General Administration,0.0,0.0,99413.0,3143.0,13387.0,43076.0,0.0,0.0,48774.0,42211.0,6386.0,0.0,0.0,0.0,37649.0,0,294039,294039,0.0
50198,Medina County Public Transit,Full Reporter,Urban,MB,DO,Total,341444.0,9717.0,143267.0,7143.0,81688.0,198786.0,79349.0,14610.0,99782.0,42211.0,6386.0,0.0,0.0,0.0,68959.0,0,1093342,1093342,0.0
50198,Medina County Public Transit,Full Reporter,Urban,MB,DO,Vehicle Maintenance,0.0,0.0,5600.0,350.0,943.0,49375.0,0.0,0.0,51008.0,0.0,0.0,0.0,0.0,0.0,0.0,0,107276,107276,0.0
50198,Medina County Public Transit,Full Reporter,Urban,MB,DO,Vehicle Operations,341444.0,9717.0,38254.0,3650.0,67358.0,53897.0,79349.0,14610.0,0.0,0.0,0.0,0.0,0.0,0.0,31310.0,0,639589,639589,0.0
50199,Delaware County Transit Board,Full Reporter,Urban,DR,DO,Facility Maintenance,0.0,0.0,0.0,0.0,0.0,21738.0,0.0,0.0,3936.0,0.0,0.0,0.0,0.0,0.0,37.0,0,25711,25711,0.0
50199,Delaware County Transit Board,Full Reporter,Urban,DR,DO,General Administration,0.0,0.0,429654.0,101593.0,177058.0,133321.0,0.0,0.0,8006.0,32117.0,92833.0,0.0,0.0,0.0,15266.0,0,989848,989848,0.0
50199,Delaware County Transit Board,Full Reporter,Urban,DR,DO,Total,683632.0,93286.0,823836.0,197125.0,543736.0,195510.0,170807.0,17691.0,79615.0,32117.0,92833.0,0.0,0.0,0.0,16289.0,0,2946477,2946477,57679.0
50199,Delaware County Transit Board,Full Reporter,Urban,DR,DO,Vehicle Maintenance,0.0,0.0,132658.0,32424.0,53624.0,26815.0,113.0,0.0,43476.0,0.0,0.0,0.0,0.0,0.0,0.0,0,289110,289110,0.0
50199,Delaware County Transit Board,Full Reporter,Urban,DR,DO,Vehicle Operations,683632.0,93286.0,261524.0,63108.0,313054.0,13636.0,170694.0,17691.0,24197.0,0.0,0.0,0.0,0.0,0.0,986.0,0,1641808,1641808,0.0
50200,County of Warren,Reduced Reporter,Urban,DR,PT,Total,,,,,,,,,,,,,,,,785571,785571,785571,
50201,Hancock Area Rural Transit ,Reduced Reporter,Urban,DR,DO,Total,,,,,,,,,,,,,,,,527594,527594,527594,
50202,City of West Bend,Reduced Reporter,Urban,DR,PT,Total,,,,,,,,,,,,,,,,1134697,1134697,1134697,
50204,Jackson County Mass Transit District,Full Reporter,Urban,MB,DO,Facility Maintenance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
50204,Jackson County Mass Transit District,Full Reporter,Urban,MB,DO,General Administration,0.0,0.0,116333.0,5805.0,26941.0,61149.0,0.0,0.0,10209.0,32681.0,99329.0,0.0,0.0,0.0,21731.0,0,374178,374178,0.0
50204,Jackson County Mass Transit District,Full Reporter,Urban,MB,DO,Total,368284.0,51126.0,321488.0,28302.0,216318.0,123878.0,79551.0,9000.0,40888.0,32681.0,99329.0,1456.0,0.0,0.0,21731.0,0,1394032,1394032,0.0
50204,Jackson County Mass Transit District,Full Reporter,Urban,MB,DO,Vehicle Maintenance,0.0,0.0,0.0,0.0,0.0,62729.0,0.0,0.0,30679.0,0.0,0.0,0.0,0.0,0.0,0.0,0,93408,93408,0.0
50204,Jackson County Mass Transit District,Full Reporter,Urban,MB,DO,Vehicle Operations,368284.0,51126.0,205155.0,22497.0,189377.0,0.0,79551.0,9000.0,0.0,0.0,0.0,1456.0,0.0,0.0,0.0,0,926446,926446,0.0
50205,City of Mankato ,Reduced Reporter,Urban,DR,DO,Total,,,,,,,,,,,,,,,,926896,926896,926896,
50205,City of Mankato ,Reduced Reporter,Urban,MB,DO,Total,,,,,,,,,,,,,,,,2970869,2970869,2970869,
50207,City of Midland,Reduced Reporter,Urban,DR,DO,Total,,,,,,,,,,,,,,,,1922730,1922730,1922730,
50208,Midland County Board of Commissioners,Reduced Reporter,Urban,DR,DO,Total,,,,,,,,,,,,,,,,2526300,2526300,2526300,
50209,Central Indiana Regional Transportation Authority ,Full Reporter,Urban,MB,PT,Facility Maintenance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36487.0,0.0,0.0,0,36487,36487,0.0
50209,Central Indiana Regional Transportation Authority ,Full Reporter,Urban,MB,PT,General Administration,0.0,0.0,61997.0,7445.0,27699.0,0.0,0.0,0.0,3093.0,0.0,758.0,0.0,84854.0,0.0,0.0,0,185846,185846,0.0
50209,Central Indiana Regional Transportation Authority ,Full Reporter,Urban,MB,PT,Total,0.0,0.0,61997.0,7445.0,27699.0,0.0,0.0,0.0,3093.0,0.0,758.0,0.0,441917.0,0.0,0.0,0,542909,542909,0.0
50209,Central Indiana Regional Transportation Authority ,Full Reporter,Urban,MB,PT,Vehicle Maintenance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104315.0,0.0,0.0,0,104315,104315,0.0
50209,Central Indiana Regional Transportation Authority ,Full Reporter,Urban,MB,PT,Vehicle Operations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216261.0,0.0,0.0,0,216261,216261,0.0
50209,Central Indiana Regional Transportation Authority ,Full Reporter,Urban,VP,PT,Facility Maintenance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0,0.0,0.0,0,507,507,0.0
50209,Central Indiana Regional Transportation Authority ,Full Reporter,Urban,VP,PT,General Administration,0.0,0.0,124953.0,18608.0,31566.0,0.0,0.0,0.0,655.0,0.0,758.0,0.0,83017.0,0.0,0.0,0,259557,259557,0.0
50209,Central Indiana Regional Transportation Authority ,Full Reporter,Urban,VP,PT,Total,0.0,0.0,124953.0,18608.0,31566.0,0.0,0.0,0.0,655.0,0.0,758.0,0.0,172525.0,0.0,0.0,0,349065,349065,0.0
50209,Central Indiana Regional Transportation Authority ,Full Reporter,Urban,VP,PT,Vehicle Maintenance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12015.0,0.0,0.0,0,12015,12015,0.0
50209,Central Indiana Regional Transportation Authority ,Full Reporter,Urban,VP,PT,Vehicle Operations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76986.0,0.0,0.0,0,76986,76986,0.0
50210,City of Hartford,Reduced Reporter,Urban,DR,DO,Total,,,,,,,,,,,,,,,,235558,235558,235558,
50211,Rides Mass Transit District,Full Reporter,Urban,MB,DO,Facility Maintenance,0.0,0.0,0.0,0.0,0.0,114221.0,0.0,0.0,25601.0,0.0,0.0,0.0,0.0,0.0,0.0,0,139822,139822,0.0
50211,Rides Mass Transit District,Full Reporter,Urban,MB,DO,General Administration,0.0,0.0,1685049.0,218696.0,183985.0,99402.0,0.0,0.0,51280.0,285799.0,1130138.0,16520.0,0.0,0.0,54784.0,0,3725653,3725653,0.0
50211,Rides Mass Transit District,Full Reporter,Urban,MB,DO,Total,3572630.0,512065.0,3436031.0,469664.0,3356282.0,395610.0,878097.0,91033.0,588085.0,285799.0,1130138.0,16520.0,0.0,0.0,54784.0,0,14786738,14786738,0.0
50211,Rides Mass Transit District,Full Reporter,Urban,MB,DO,Vehicle Maintenance,0.0,0.0,729332.0,117013.0,300528.0,0.0,12910.0,1261.0,440915.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1601959,1601959,0.0
50211,Rides Mass Transit District,Full Reporter,Urban,MB,DO,Vehicle Operations,3572630.0,512065.0,1021650.0,133955.0,2871769.0,181987.0,865187.0,89772.0,70289.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9319304,9319304,0.0
50212,Stateline Mass Transit District,Separate Service,Urban,DR,PT,Facility Maintenance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78903.0,0.0,0,78903,0,0.0
50212,Stateline Mass Transit District,Separate Service,Urban,DR,PT,General Administration,0.0,0.0,0.0,0.0,0.0,87420.0,0.0,0.0,1276.0,0.0,0.0,0.0,0.0,79897.0,7387.0,0,175980,96083,0.0
50212,Stateline Mass Transit District,Separate Service,Urban,DR,PT,Total,0.0,0.0,0.0,0.0,0.0,87420.0,0.0,0.0,1276.0,0.0,0.0,0.0,0.0,1005470.0,7387.0,0,1101553,96083,0.0
50212,Stateline Mass Transit District,Separate Service,Urban,DR,PT,Vehicle Maintenance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150589.0,0.0,0,150589,0,0.0
50212,Stateline Mass Transit District,Separate Service,Urban,DR,PT,Vehicle Operations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696081.0,0.0,0,696081,0,0.0
50213,M-1 Rail,Full Reporter,Urban,SR,DO,Facility Maintenance,0.0,0.0,401744.0,33223.0,64680.0,66050.0,0.0,0.0,147254.0,0.0,0.0,0.0,0.0,0.0,3840.0,0,716791,716791,0.0
50213,M-1 Rail,Full Reporter,Urban,SR,DO,General Administration,0.0,0.0,73266.0,3221.0,12886.0,2575543.0,0.0,0.0,24255.0,52653.0,779733.0,0.0,0.0,0.0,129616.0,0,3651173,3651173,0.0
50213,M-1 Rail,Full Reporter,Urban,SR,DO,Total,253894.0,12896.0,796838.0,57233.0,191387.0,3453842.0,6800.0,0.0,445463.0,433254.0,779733.0,0.0,0.0,0.0,156613.0,0,6587953,6587953,0.0
50213,M-1 Rail,Full Reporter,Urban,SR,DO,Vehicle Maintenance,0.0,0.0,0.0,0.0,0.0,714544.0,5484.0,0.0,271796.0,0.0,0.0,0.0,0.0,0.0,6834.0,0,998658,998658,0.0
50213,M-1 Rail,Full Reporter,Urban,SR,DO,Vehicle Operations,253894.0,12896.0,321828.0,20789.0,113821.0,97705.0,1316.0,0.0,2158.0,380601.0,0.0,0.0,0.0,0.0,16323.0,0,1221331,1221331,0.0
50213,M-1 Rail,Full Reporter,Urban,SR,PT,Facility Maintenance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
50213,M-1 Rail,Full Reporter,Urban,SR,PT,General Administration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123739.0,0.0,0.0,0,123739,123739,0.0
50213,M-1 Rail,Full Reporter,Urban,SR,PT,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18676.0,0.0,0.0,123739.0,0.0,0.0,0,142415,142415,0.0
50213,M-1 Rail,Full Reporter,Urban,SR,PT,Vehicle Maintenance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
50213,M-1 Rail,Full Reporter,Urban,SR,PT,Vehicle Operations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18676.0,0.0,0.0,0.0,0.0,0.0,0,18676,18676,0.0
50215,Voluntary Action Center,Reduced Reporter,Urban,DR,DO,Total,,,,,,,,,,,,,,,,2603248,2603248,2603248,
50215,Voluntary Action Center,Reduced Reporter,Urban,MB,DO,Total,,,,,,,,,,,,,,,,214068,214068,214068,
50243,City of Buchanan,Reduced Reporter,Urban,DR,PT,Total,,,,,,,,,,,,,,,,194832,194832,194832,
50256,Access Johnson County ,Reduced Reporter,Urban,DR,DO,Total,,,,,,,,,,,,,,,,1570768,1570768,1570768,
50256,Access Johnson County ,Reduced Reporter,Urban,MB,DO,Total,,,,,,,,,,,,,,,,562929,562929,562929,
50342,LINK Hendricks County,Full Reporter,Urban,DR,DO,Facility Maintenance,0.0,0.0,4108.0,152.0,702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.0,0,5581,5581,0.0
50342,LINK Hendricks County,Full Reporter,Urban,DR,DO,General Administration,0.0,0.0,121608.0,1656.0,59853.0,42339.0,0.0,0.0,3595.0,24659.0,85432.0,0.0,0.0,0.0,9124.0,0,348266,348266,0.0
50342,LINK Hendricks County,Full Reporter,Urban,DR,DO,Total,305725.0,5021.0,264092.0,2103.0,157137.0,89119.0,85855.0,9696.0,7483.0,24659.0,85432.0,0.0,0.0,0.0,9743.0,0,1046065,1046065,0.0
50342,LINK Hendricks County,Full Reporter,Urban,DR,DO,Vehicle Maintenance,0.0,0.0,0.0,0.0,0.0,46780.0,0.0,0.0,3888.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50668,50668,0.0
50342,LINK Hendricks County,Full Reporter,Urban,DR,DO,Vehicle Operations,305725.0,5021.0,138376.0,295.0,96582.0,0.0,85855.0,9696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,641550,641550,0.0
50351,Hamilton County Express Public Transit,Reduced Reporter,Urban,DR,DO,Total,,,,,,,,,,,,,,,,1507754,1507754,1507754,
50515,University of Minnesota Transit,Full Reporter,Urban,DR,DO,Facility Maintenance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0,171,171,0.0
50515,University of Minnesota Transit,Full Reporter,Urban,DR,DO,General Administration,0.0,0.0,28806.0,6743.0,14145.0,0.0,0.0,0.0,9469.0,3719.0,3339.0,0.0,0.0,0.0,0.0,0,66221,66221,0.0
50515,University of Minnesota Transit,Full Reporter,Urban,DR,DO,Total,71292.0,19715.0,28806.0,6743.0,35819.0,33990.0,3872.0,0.0,9640.0,3719.0,3339.0,0.0,0.0,0.0,0.0,0,216935,216935,0.0
50515,University of Minnesota Transit,Full Reporter,Urban,DR,DO,Vehicle Maintenance,0.0,0.0,0.0,0.0,0.0,1070.0,2391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3461,3461,0.0
50515,University of Minnesota Transit,Full Reporter,Urban,DR,DO,Vehicle Operations,71292.0,19715.0,0.0,0.0,21674.0,32920.0,1481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,147082,147082,0.0
50515,University of Minnesota Transit,Full Reporter,Urban,MB,PT,Facility Maintenance,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,171.0,0.0,0.0,0.0,385318.0,0.0,0.0,0,385590,385590,0.0
50515,University of Minnesota Transit,Full Reporter,Urban,MB,PT,General Administration,0.0,0.0,28806.0,6743.0,14145.0,0.0,0.0,0.0,13.0,3821.0,614.0,0.0,291843.0,0.0,7323.0,0,353308,353308,0.0
50515,University of Minnesota Transit,Full Reporter,Urban,MB,PT,Total,0.0,0.0,28907.0,6743.0,14145.0,0.0,0.0,0.0,184.0,3821.0,614.0,0.0,5485686.0,0.0,7323.0,0,5547423,5547423,0.0
50515,University of Minnesota Transit,Full Reporter,Urban,MB,PT,Vehicle Maintenance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1185600.0,0.0,0.0,0,1185600,1185600,0.0
50515,University of Minnesota Transit,Full Reporter,Urban,MB,PT,Vehicle Operations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3622925.0,0.0,0.0,0,3622925,3622925,0.0
50516,City of Plymouth,Full Reporter,Urban,DR,PT,Facility Maintenance,0.0,0.0,65.0,0.0,18.0,34.0,0.0,0.0,3.0,0.0,0.0,0.0,88284.0,0.0,446.0,0,88850,88850,0.0
50516,City of Plymouth,Full Reporter,Urban,DR,PT,General Administration,0.0,0.0,59740.0,4564.0,20444.0,4775.0,0.0,0.0,4517.0,42.0,134.0,0.0,235424.0,0.0,5975.0,0,335615,335615,0.0
50516,City of Plymouth,Full Reporter,Urban,DR,PT,Total,0.0,0.0,59805.0,4564.0,20462.0,5209.0,57625.0,0.0,7715.0,42.0,134.0,0.0,980934.0,0.0,6421.0,0,1142911,1142911,0.0
50516,City of Plymouth,Full Reporter,Urban,DR,PT,Vehicle Maintenance,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,264852.0,0.0,0.0,0,265252,265252,0.0
50516,City of Plymouth,Full Reporter,Urban,DR,PT,Vehicle Operations,0.0,0.0,0.0,0.0,0.0,0.0,57625.0,0.0,3195.0,0.0,0.0,0.0,392374.0,0.0,0.0,0,453194,453194,0.0
50516,City of Plymouth,Full Reporter,Urban,MB,PT,Facility Maintenance,0.0,0.0,84.0,0.0,24.0,99959.0,0.0,0.0,3931.0,0.0,0.0,0.0,241996.0,0.0,574.0,0,346568,346568,0.0
50516,City of Plymouth,Full Reporter,Urban,MB,PT,General Administration,0.0,0.0,76880.0,5874.0,26310.0,142840.0,0.0,0.0,5813.0,21925.0,3738.0,3738.0,645322.0,0.0,5831.0,0,938271,938271,0.0
50516,City of Plymouth,Full Reporter,Urban,MB,PT,Total,0.0,0.0,76964.0,5874.0,26334.0,258359.0,187759.0,0.0,21049.0,21925.0,3738.0,3738.0,2688841.0,0.0,6405.0,0,3300986,3300986,0.0
50516,City of Plymouth,Full Reporter,Urban,MB,PT,Vehicle Maintenance,0.0,0.0,0.0,0.0,0.0,1235.0,0.0,0.0,0.0,0.0,0.0,0.0,725987.0,0.0,0.0,0,727222,727222,0.0
50516,City of Plymouth,Full Reporter,Urban,MB,PT,Vehicle Operations,0.0,0.0,0.0,0.0,0.0,14325.0,187759.0,0.0,11305.0,0.0,0.0,0.0,1075536.0,0.0,0.0,0,1288925,1288925,0.0
50517,City of Maple Grove,Full Reporter,Urban,DR,PT,Facility Maintenance,0.0,0.0,0.0,0.0,0.0,17472.0,0.0,0.0,0.0,0.0,0.0,0.0,31396.0,0.0,0.0,0,48868,48868,0.0
50517,City of Maple Grove,Full Reporter,Urban,DR,PT,General Administration,0.0,0.0,13276.0,2049.0,3270.0,1571.0,0.0,0.0,704.0,6106.0,1618.0,0.0,251323.0,0.0,1773.0,0,281690,281690,0.0
50517,City of Maple Grove,Full Reporter,Urban,DR,PT,Total,0.0,0.0,13276.0,2049.0,3270.0,19043.0,0.0,0.0,704.0,6106.0,1618.0,0.0,903993.0,0.0,1773.0,0,951832,951832,0.0
50517,City of Maple Grove,Full Reporter,Urban,DR,PT,Vehicle Maintenance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5751.0,0.0,0.0,0,5751,5751,0.0
50517,City of Maple Grove,Full Reporter,Urban,DR,PT,Vehicle Operations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615523.0,0.0,0.0,0,615523,615523,0.0
50517,City of Maple Grove,Full Reporter,Urban,MB,PT,Facility Maintenance,0.0,0.0,0.0,0.0,0.0,157243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60630.0,0.0,0,217873,157243,0.0
50517,City of Maple Grove,Full Reporter,Urban,MB,PT,General Administration,0.0,0.0,119481.0,18445.0,29433.0,14142.0,0.0,0.0,6338.0,54953.0,14562.0,0.0,0.0,217253.0,15952.0,0,490559,273306,0.0
50517,City of Maple Grove,Full Reporter,Urban,MB,PT,Total,0.0,0.0,119481.0,18445.0,29433.0,171385.0,0.0,0.0,6338.0,54953.0,14562.0,0.0,0.0,1469795.0,15952.0,0,1900344,430549,0.0
50517,City of Maple Grove,Full Reporter,Urban,MB,PT,Vehicle Maintenance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263644.0,0.0,0,263644,0,0.0
50517,City of Maple Grove,Full Reporter,Urban,MB,PT,Vehicle Operations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928268.0,0.0,0,928268,0,0.0
50518,SouthWest Transit,Full Reporter,Urban,DR,PT,Facility Maintenance,0.0,0.0,2242.0,271.0,526.0,0.0,0.0,0.0,1296.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4335,4335,0.0
50518,SouthWest Transit,Full Reporter,Urban,DR,PT,General Administration,0.0,0.0,15027.0,1803.0,3524.0,21375.0,0.0,0.0,901.0,20919.0,30382.0,0.0,60241.0,0.0,0.0,0,154172,154172,0.0
50518,SouthWest Transit,Full Reporter,Urban,DR,PT,Total,0.0,0.0,107127.0,12816.0,25122.0,85500.0,119313.0,8698.0,45070.0,20919.0,30382.0,0.0,669345.0,0.0,0.0,0,1124292,1124292,0.0
50518,SouthWest Transit,Full Reporter,Urban,DR,PT,Vehicle Maintenance,0.0,0.0,73077.0,8679.0,17137.0,0.0,2386.0,87.0,42873.0,0.0,0.0,0.0,0.0,0.0,0.0,0,144239,144239,0.0
50518,SouthWest Transit,Full Reporter,Urban,DR,PT,Vehicle Operations,0.0,0.0,16781.0,2063.0,3935.0,64125.0,116927.0,8611.0,0.0,0.0,0.0,0.0,609104.0,0.0,0.0,0,821546,821546,0.0
