State/Parent NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Expense Type,Passenger Paid Fares,Organization Paid Fares,Total Fares
,4R09-40958,Municipality of Orocovis,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0,0,0
,4R09-40958,Municipality of Orocovis,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,0,0,0
,4R09-40991,Municipality of Utuado,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0,0,0
,4R09-40991,Municipality of Utuado,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,0,0,0
,4R09-41182,Municipality of Comerio,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0,0,0
,4R09-41182,Municipality of Comerio,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,0,0,0
,4R09-41182,Municipality of Comerio,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0,0,0
,4R09-41182,Municipality of Comerio,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,0,0,0
,4R09-44941,Municipality of Jayuya,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0,0,0
,4R09-44941,Municipality of Jayuya,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,0,0,0
,4R09-44942,Municipality of Coamo,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0,0,0
,4R09-44942,Municipality of Coamo,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,0,0,0
,4R09-44942,Municipality of Coamo,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0,0,0
,4R09-44942,Municipality of Coamo,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,0,0,0
,4R09-44943,Municipality of Vieques,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0,0,0
,4R09-44943,Municipality of Vieques,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,0,0,0
,4R09-44976,Municipality of Patillas,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0,0,0
,4R09-44976,Municipality of Patillas,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,0,0,0
,50001,City of Appleton,Full Reporter,Urban,DR,PT,Funds Earned During Period,378776,0,378776
,50001,City of Appleton,Full Reporter,Urban,MB,DO,Funds Earned During Period,459451,89887,549338
,50001,City of Appleton,Full Reporter,Urban,MB,PT,Funds Earned During Period,0,0,0
,50002,City of Green Bay,Full Reporter,Urban,DR,PT,Funds Earned During Period,57982,303944,361926
,50002,City of Green Bay,Full Reporter,Urban,MB,DO,Funds Earned During Period,367748,5398,373146
,50003,City of Kenosha,Full Reporter,Urban,DR,PT,Funds Earned During Period,49154,0,49154
,50003,City of Kenosha,Full Reporter,Urban,MB,DO,Funds Earned During Period,1354298,0,1354298
,50003,City of Kenosha,Full Reporter,Urban,SR,DO,Funds Earned During Period,2825,0,2825
,50004,City of La Crosse,Full Reporter,Urban,DR,PT,Funds Earned During Period,94413,0,94413
,50004,City of La Crosse,Full Reporter,Urban,MB,DO,Funds Earned During Period,170186,0,170186
,50005,City of Madison,Full Reporter,Urban,DR,TX,Funds Earned During Period,101989,550705,652694
,50005,City of Madison,Full Reporter,Urban,MB,DO,Funds Earned During Period,1752492,5973079,7725571
,50006,"City of Racine, Wisconsin",Full Reporter,Urban,CB,PT,Funds Earned During Period,90826,0,90826
,50006,"City of Racine, Wisconsin",Full Reporter,Urban,DR,DO,Funds Earned During Period,42614,0,42614
,50006,"City of Racine, Wisconsin",Full Reporter,Urban,MB,DO,Funds Earned During Period,352559,0,352559
,50007,Bay Mills Indian Community,Reduced Reporter,Tribe,MB,DO,Funds Expended on Capital,0,0,0
,50007,Bay Mills Indian Community,Reduced Reporter,Tribe,MB,DO,Funds Expended on Operations,1355,0,1355
,50008,Milwaukee County,Full Reporter,Urban,CB,PT,Funds Earned During Period,12869,13395,26264
,50008,Milwaukee County,Full Reporter,Urban,DR,PT,Funds Earned During Period,812784,156947,969731
,50008,Milwaukee County,Full Reporter,Urban,MB,PT,Funds Earned During Period,11290291,4453112,15743403
,50009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,DR,TX,Funds Earned During Period,276095,163174,439269
,50009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,MB,DO,Funds Earned During Period,289548,109500,399048
,50009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,MB,PT,Funds Earned During Period,7979,0,7979
,50010,METRO Regional Transit Authority ,Full Reporter,Urban,DR,DO,Funds Earned During Period,300793,749936,1050729
,50010,METRO Regional Transit Authority ,Full Reporter,Urban,DR,PT,Funds Earned During Period,43286,0,43286
,50010,METRO Regional Transit Authority ,Full Reporter,Urban,MB,DO,Funds Earned During Period,1390603,558745,1949348
,50011,Stark Area Regional Transit Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,236310,0,236310
,50011,Stark Area Regional Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,844884,0,844884
,50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,412526,0,412526
,50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,13877856,0,13877856
,50013,Red Cliff Band of Lake Superior Chippewa,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,0,0,0
,50013,Red Cliff Band of Lake Superior Chippewa,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,19883,0,19883
,50014,Forest County Potawatomi Community,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,0,0,0
,50014,Forest County Potawatomi Community,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,715,0,715
,50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,1222004,0,1222004
,50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,223183,0,223183
,50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,HR,DO,Funds Earned During Period,3682948,0,3682948
,50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,LR,DO,Funds Earned During Period,1052721,0,1052721
,50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,18633518,0,18633518
,50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,RB,DO,Funds Earned During Period,1380409,0,1380409
,50016,Central Ohio Transit Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,0,0,0
,50016,Central Ohio Transit Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,200487,0,200487
,50016,Central Ohio Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,4166012,0,4166012
,50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,519717,0,519717
,50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,4904015,0,4904015
,50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,TB,DO,Funds Earned During Period,969079,0,969079
,50019,City of Middletown,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,50019,City of Middletown,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,3769,0,3769
,50019,City of Middletown,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,50019,City of Middletown,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,31496,0,31496
,50020,"City of Springfield, Ohio",Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0,0,0
,50020,"City of Springfield, Ohio",Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,22372,0,22372
,50020,"City of Springfield, Ohio",Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0,0,0
,50020,"City of Springfield, Ohio",Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,63251,47433,110684
,50021,Portage Area Regional Transportation Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,76666,194513,271179
,50021,Portage Area Regional Transportation Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,94612,1620236,1714848
,50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,188659,0,188659
,50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,9282,0,9282
,50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,1733052,0,1733052
,50024,Western Reserve Transit Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,17826,0,17826
,50024,Western Reserve Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,120705,80090,200795
,50025,Duluth Transit Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,40592,0,40592
,50025,Duluth Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,782052,184546,966598
,50027,Metro Transit ,Full Reporter,Urban,CR,PT,Funds Earned During Period,506720,0,506720
,50027,Metro Transit ,Full Reporter,Urban,LR,DO,Funds Earned During Period,11101813,408758,11510571
,50027,Metro Transit ,Full Reporter,Urban,MB,DO,Funds Earned During Period,27792667,994974,28787641
,50028,St. Cloud Metropolitan Transit Commission,Full Reporter,Urban,CB,DO,Funds Earned During Period,33072,0,33072
,50028,St. Cloud Metropolitan Transit Commission,Full Reporter,Urban,DR,DO,Funds Earned During Period,143955,0,143955
,50028,St. Cloud Metropolitan Transit Commission,Full Reporter,Urban,MB,DO,Funds Earned During Period,588343,0,588343
,50029,Bay Metropolitan Transit Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,66204,0,66204
,50029,Bay Metropolitan Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,94402,0,94402
,50030,City of Battle Creek,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,50030,City of Battle Creek,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,28334,0,28334
,50030,City of Battle Creek,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,50030,City of Battle Creek,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,220210,0,220210
,50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,Urban,DR,DO,Funds Earned During Period,373722,0,373722
,50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,Urban,DR,PT,Funds Earned During Period,325267,0,325267
,50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,Urban,MB,DO,Funds Earned During Period,6981108,20460,7001568
,50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,Urban,MB,PT,Funds Earned During Period,144233,0,144233
,50032,Mass Transportation Authority ,Full Reporter,Urban,DR,DO,Funds Earned During Period,705623,0,705623
,50032,Mass Transportation Authority ,Full Reporter,Urban,DR,PT,Funds Earned During Period,5678,0,5678
,50032,Mass Transportation Authority ,Full Reporter,Urban,MB,DO,Funds Earned During Period,3089123,0,3089123
,50033,Interurban Transit Partnership,Full Reporter,Urban,DR,PT,Funds Earned During Period,867190,0,867190
,50033,Interurban Transit Partnership,Full Reporter,Urban,MB,DO,Funds Earned During Period,2687371,2425681,5113052
,50033,Interurban Transit Partnership,Full Reporter,Urban,RB,DO,Funds Earned During Period,553359,0,553359
,50033,Interurban Transit Partnership,Full Reporter,Urban,VP,DO,Funds Earned During Period,57302,0,57302
,50034,City of Jackson Transportation Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,47811,18138,65949
,50034,City of Jackson Transportation Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,219473,73369,292842
,50035,Central County Transportation Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,331567,0,331567
,50035,Central County Transportation Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,2054230,0,2054230
,50036,Capital Area Transportation Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,436719,0,436719
,50036,Capital Area Transportation Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,116535,0,116535
,50036,Capital Area Transportation Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,2077095,1833038,3910133
,50037,County of Muskegon,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,50037,County of Muskegon,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,14610,4520,19130
,50037,County of Muskegon,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,50037,County of Muskegon,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,131395,15095,146490
,50038,City of Niles ,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,50038,City of Niles ,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0,0,0
,50038,City of Niles ,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,50038,City of Niles ,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,0,0,0
,50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,DR,DO,Funds Earned During Period,203815,104999,308814
,50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,MB,DO,Funds Earned During Period,133608,445437,579045
,50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,CB,DO,Funds Earned During Period,24066,20594,44660
,50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,CB,PT,Funds Earned During Period,613914,0,613914
,50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,27732,0,27732
,50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,335875,0,335875
,50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,DR,TX,Funds Earned During Period,38767,5570,44337
,50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,1045008,1413248,2458256
,50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,VP,PT,Funds Earned During Period,965136,0,965136
,50041,City of Anderson ,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,50041,City of Anderson ,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,20518,0,20518
,50041,City of Anderson ,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,50041,City of Anderson ,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,60665,0,60665
,50042,City of East Chicago,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,50042,City of East Chicago,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0,0,0
,50042,City of East Chicago,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,50042,City of East Chicago,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,0,0,0
,50043,Metropolitan Evansville Transit System,Full Reporter,Urban,DR,DO,Funds Earned During Period,272048,0,272048
,50043,Metropolitan Evansville Transit System,Full Reporter,Urban,MB,DO,Funds Earned During Period,556335,505960,1062295
,50044,Fort Wayne Public Transportation Corporation,Full Reporter,Urban,DR,DO,Funds Earned During Period,108355,0,108355
,50044,Fort Wayne Public Transportation Corporation,Full Reporter,Urban,MB,DO,Funds Earned During Period,758867,309169,1068036
,50045,Gary Public Transportation Corporation,Full Reporter,Urban,DR,DO,Funds Earned During Period,34987,0,34987
,50045,Gary Public Transportation Corporation,Full Reporter,Urban,MB,DO,Funds Earned During Period,390902,0,390902
,50047,Bloomington-Normal Public Transit System,Full Reporter,Urban,DR,DO,Funds Earned During Period,93058,55289,148347
,50047,Bloomington-Normal Public Transit System,Full Reporter,Urban,MB,DO,Funds Earned During Period,413375,641977,1055352
,50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,DR,PT,Funds Earned During Period,628756,0,628756
,50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,MB,DO,Funds Earned During Period,4559013,0,4559013
,50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,RB,DO,Funds Earned During Period,803878,0,803878
,50051,Greater Lafayette Public Transportation Corporation,Full Reporter,Urban,DR,DO,Funds Earned During Period,23804,50401,74205
,50051,Greater Lafayette Public Transportation Corporation,Full Reporter,Urban,MB,DO,Funds Earned During Period,338117,2369573,2707690
,50052,South Bend Public Transportation Corporation,Full Reporter,Urban,DR,DO,Funds Earned During Period,82555,0,82555
,50052,South Bend Public Transportation Corporation,Full Reporter,Urban,MB,DO,Funds Earned During Period,750779,0,750779
,50053,City of Terre Haute ,Full Reporter,Urban,DR,DO,Funds Earned During Period,15570,0,15570
,50053,City of Terre Haute ,Full Reporter,Urban,MB,DO,Funds Earned During Period,80573,0,80573
,50054,Muncie Indiana Transit System,Full Reporter,Urban,DR,DO,Funds Earned During Period,33484,0,33484
,50054,Muncie Indiana Transit System,Full Reporter,Urban,MB,DO,Funds Earned During Period,124592,0,124592
,50056,Greater Peoria Mass Transit District,Full Reporter,Urban,DR,PT,Funds Earned During Period,203118,110848,313966
,50056,Greater Peoria Mass Transit District,Full Reporter,Urban,MB,DO,Funds Earned During Period,1105604,0,1105604
,50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,DR,DO,Funds Earned During Period,3383,21694,25077
,50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,DR,PT,Funds Earned During Period,28948,0,28948
,50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,FB,PT,Funds Earned During Period,187242,0,187242
,50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,MB,DO,Funds Earned During Period,612544,121096,733640
,50058,Rockford Mass Transit District,Full Reporter,Urban,DR,DO,Funds Earned During Period,242694,167086,409780
,50058,Rockford Mass Transit District,Full Reporter,Urban,DR,PT,Funds Earned During Period,16134,0,16134
,50058,Rockford Mass Transit District,Full Reporter,Urban,MB,DO,Funds Earned During Period,707974,0,707974
,50059,Springfield Mass Transit District,Full Reporter,Urban,DR,DO,Funds Earned During Period,182863,0,182863
,50059,Springfield Mass Transit District,Full Reporter,Urban,MB,DO,Funds Earned During Period,535920,0,535920
,50060,Champaign-Urbana Mass Transit District,Full Reporter,Urban,DR,DO,Funds Earned During Period,33328,0,33328
,50060,Champaign-Urbana Mass Transit District,Full Reporter,Urban,DR,PT,Funds Earned During Period,291807,0,291807
,50060,Champaign-Urbana Mass Transit District,Full Reporter,Urban,MB,DO,Funds Earned During Period,6545821,0,6545821
,50061,"City of Decatur, Il",Full Reporter,Urban,DR,DO,Funds Earned During Period,15556,0,15556
,50061,"City of Decatur, Il",Full Reporter,Urban,DR,PT,Funds Earned During Period,7592,0,7592
,50061,"City of Decatur, Il",Full Reporter,Urban,MB,DO,Funds Earned During Period,201596,0,201596
,50061,"City of Decatur, Il",Full Reporter,Urban,MB,PT,Funds Earned During Period,129357,0,129357
,50066,Chicago Transit Authority,Full Reporter,Urban,HR,DO,Funds Earned During Period,92939555,9601718,102541273
,50066,Chicago Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,115109713,18650700,133760413
,50088,City of Sheboygan,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,50088,City of Sheboygan,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,126774,0,126774
,50088,City of Sheboygan,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,50088,City of Sheboygan,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,185616,0,185616
,50090,Richland County Transit,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0,0,0
,50090,Richland County Transit,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,10136,31300,41436
,50090,Richland County Transit,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0,0,0
,50090,Richland County Transit,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,86083,28975,115058
,50091,"City of Wausau, Wisconsin",Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,50091,"City of Wausau, Wisconsin",Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,1690,0,1690
,50091,"City of Wausau, Wisconsin",Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,50091,"City of Wausau, Wisconsin",Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,119640,0,119640
,50092,"City of Rochester, Minnesota",Full Reporter,Urban,DR,PT,Funds Earned During Period,20878,0,20878
,50092,"City of Rochester, Minnesota",Full Reporter,Urban,DR,TX,Funds Earned During Period,3684,0,3684
,50092,"City of Rochester, Minnesota",Full Reporter,Urban,MB,PT,Funds Earned During Period,375784,693282,1069066
,50093,Lima Allen County Regional Transit Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,50093,Lima Allen County Regional Transit Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,14750,117051,131801
,50093,Lima Allen County Regional Transit Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,50093,Lima Allen County Regional Transit Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,116672,0,116672
,50095,Lorain County,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0,0,0
,50095,Lorain County,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,36591,11701,48292
,50095,Lorain County,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0,0,0
,50095,Lorain County,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,19027,560,19587
,50096,City of Waukesha ,Full Reporter,Urban,CB,PT,Funds Earned During Period,97296,0,97296
,50096,City of Waukesha ,Full Reporter,Urban,DR,DO,Funds Earned During Period,14211,0,14211
,50096,City of Waukesha ,Full Reporter,Urban,DR,PT,Funds Earned During Period,19368,0,19368
,50096,City of Waukesha ,Full Reporter,Urban,MB,DO,Funds Earned During Period,210441,0,210441
,50096,City of Waukesha ,Full Reporter,Urban,MB,PT,Funds Earned During Period,93335,0,93335
,50098,City of Michigan ,Reduced Reporter,Urban,CB,DO,Funds Expended on Capital,0,0,0
,50098,City of Michigan ,Reduced Reporter,Urban,CB,DO,Funds Expended on Operations,762,0,762
,50098,City of Michigan ,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,50098,City of Michigan ,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,1628,0,1628
,50098,City of Michigan ,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,50098,City of Michigan ,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,18017,0,18017
,50099,City of Eau Claire,Full Reporter,Urban,DR,PT,Funds Earned During Period,36841,87096,123937
,50099,City of Eau Claire,Full Reporter,Urban,MB,DO,Funds Earned During Period,169160,331912,501072
,50103,North Township of Lake County ,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,50103,North Township of Lake County ,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0,0,0
,50103,North Township of Lake County ,Reduced Reporter,Urban,DR,TX,Funds Expended on Capital,0,0,0
,50103,North Township of Lake County ,Reduced Reporter,Urban,DR,TX,Funds Expended on Operations,0,0,0
,50104,Northern Indiana Commuter Transportation District,Full Reporter,Urban,CR,DO,Funds Earned During Period,6328707,0,6328707
,50107,City of Henderson,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,50107,City of Henderson,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,6264,0,6264
,50107,City of Henderson,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,50107,City of Henderson,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,19209,0,19209
,50108,City of Janesville,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0,0,0
,50108,City of Janesville,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,13314,4573,17887
,50108,City of Janesville,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,50108,City of Janesville,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,325088,20827,345915
,50109,City of Beloit,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0,0,0
,50109,City of Beloit,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,21718,0,21718
,50109,City of Beloit,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,50109,City of Beloit,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,45234,0,45234
,50110,Bloomington Public Transportation Corporation,Full Reporter,Urban,DR,DO,Funds Earned During Period,8162,6316,14478
,50110,Bloomington Public Transportation Corporation,Full Reporter,Urban,MB,DO,Funds Earned During Period,97481,987805,1085286
,50113,Pace - Suburban Bus Division,Full Reporter,Urban,DR,DO,Funds Earned During Period,25554,0,25554
,50113,Pace - Suburban Bus Division,Full Reporter,Urban,DR,PT,Funds Earned During Period,708599,0,708599
,50113,Pace - Suburban Bus Division,Full Reporter,Urban,DR,TX,Funds Earned During Period,213716,0,213716
,50113,Pace - Suburban Bus Division,Full Reporter,Urban,MB,DO,Funds Earned During Period,13548849,447734,13996583
,50113,Pace - Suburban Bus Division,Full Reporter,Urban,MB,PT,Funds Earned During Period,561101,8047,569148
,50113,Pace - Suburban Bus Division,Full Reporter,Urban,VP,DO,Funds Earned During Period,846734,5666,852400
,50117,Laketran,Full Reporter,Urban,CB,DO,Funds Earned During Period,145314,0,145314
,50117,Laketran,Full Reporter,Urban,DR,DO,Funds Earned During Period,225341,499518,724859
,50117,Laketran,Full Reporter,Urban,MB,DO,Funds Earned During Period,160535,45700,206235
,50118,Northeast Illinois Regional Commuter Railroad Corporation,Full Reporter,Urban,CR,DO,Funds Earned During Period,46124538,0,46124538
,50118,Northeast Illinois Regional Commuter Railroad Corporation,Full Reporter,Urban,CR,PT,Funds Earned During Period,56225953,0,56225953
,50119,City of Detroit ,Full Reporter,Urban,DR,PT,Funds Earned During Period,719229,0,719229
,50119,City of Detroit ,Full Reporter,Urban,MB,DO,Funds Earned During Period,13234845,0,13234845
,50131,"Opportunity Enterprises, Inc.",Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,50131,"Opportunity Enterprises, Inc.",Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,18879,0,18879
,50132,Twin Cities Area Transportation Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,50132,Twin Cities Area Transportation Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,140759,9904,150663
,50132,Twin Cities Area Transportation Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,50132,Twin Cities Area Transportation Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,18463,21798,40261
,50133,City of Chippewa Falls,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0,0,0
,50133,City of Chippewa Falls,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,85784,34742,120526
,50141,Detroit Transportation Corporation,Full Reporter,Urban,MG,DO,Funds Earned During Period,606863,0,606863
,50142,Steel Valley Regional Transit Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,50142,Steel Valley Regional Transit Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,1382,0,1382
,50142,Steel Valley Regional Transit Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,50142,Steel Valley Regional Transit Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,0,27280,27280
,50145,City of Kokomo,Full Reporter,Urban,DR,DO,Funds Earned During Period,1396,0,1396
,50145,City of Kokomo,Full Reporter,Urban,MB,DO,Funds Earned During Period,0,0,0
,50146,Madison County Transit District,Full Reporter,Urban,DR,PT,Funds Earned During Period,139051,0,139051
,50146,Madison County Transit District,Full Reporter,Urban,MB,PT,Funds Earned During Period,1880876,0,1880876
,50146,Madison County Transit District,Full Reporter,Urban,VP,DO,Funds Earned During Period,450146,0,450146
,50148,Blue Water Area Transportation Commission,Full Reporter,Urban,CB,DO,Funds Earned During Period,2736,0,2736
,50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,DO,Funds Earned During Period,64282,869821,934103
