State/Parent NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Capital Type,Guideway,Passenger Stations,Administrative Buildings,Maintenance Buildings,Revenue Vehicles,Service Vehicles,Fare Revenue Collection Equipment,Communication Information Systems,Other,Total Capital Funds
,4R04-41032,Maysville Transit System,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,4R04-41053,Murray-Calloway County Transit Authority,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,60301
,4R04-41053,Murray-Calloway County Transit Authority,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,4R04-41083,Glasgow Transit System,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,56030
,4R04-41090,"Louisville WHEELS Transportation, Inc",Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,4R04-41094,Northeast KY Area Development Council,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,110416
,4R04-41098,"Harlan County Community Action Agency, Inc.",Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,161260
,4R04-41120,Frankfort Transit System,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,403628
,4R04-41120,Frankfort Transit System,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,198344
,4R04-41165,Central Kentucky Community Action Council,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,671226
,4R04-41179,Fulton County Transit Authority,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,59254
,4R04-44939,Carroll County Wellness Transit,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,60102
,4R04-44944,Scottsville Transit,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,4R05-40922,"South Central Community Action Agency, Inc.",Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,439251
,4R05-40955,Hinds County Human Resource Agency,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,105851
,4R05-40957,N-Route,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,234411
,4R05-40969,Madison County Citizens Services Agency,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,67514
,4R05-40987,Copiah County Human Resource Agency,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,188174
,4R05-41024,Mississippi Valley State University Mass Transit,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,171697
,4R05-41030,SMART Starkville-MSU Area Rapid Transit,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,108600
,4R05-41030,SMART Starkville-MSU Area Rapid Transit,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,973189
,4R05-41039,Northeast Mississippi Community Services,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,231928
,4R05-41044,Community Development Inc.,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,460952
,4R05-41051,"Five County Child Development Program, Inc.",Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,85164
,4R05-41052,City of Oxford,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,72400
,4R05-41052,City of Oxford,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,1392531
,4R05-41096,Claiborne County Human Resource Agency,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,237869
,4R05-41121,Natchez Transit System,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,384717
,4R05-41183,"Aaron E. Henry Community Health Services Center,In",Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,553199
,4R05-41192,"Bolivar County Council On Aging, Inc.",Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,906811
,4R05-44928,"DJ Transit, Inc.",Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,186808
,4R05-44946,"Mount Zion Economic Community Center, Inc.",Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,49146
,4R05-44948,Noxubee County Human Resource Agency,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,4R06-40913,Graham County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,32707
,4R06-40915,Duplin County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,393770
,4R06-40918,Wilkes Transportation Authority,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,262893
,4R06-40918,Wilkes Transportation Authority,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,4R06-40921,Randolph County Senior Adult Association Inc.,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,235153
,4R06-40921,Randolph County Senior Adult Association Inc.,Rural Reporter,Rural,DR,TX,Reduced Reporting,,,,,,,,,,0
,4R06-40929,Rockingham County Council on Aging,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,395116
,4R06-40929,Rockingham County Council on Aging,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,10818
,4R06-40933,Sampson County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,63180
,4R06-40934,Polk County Transportation Authority,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,23388
,4R06-40938,"Pender Adult Services, Inc.",Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,186966
,4R06-40942,Lincoln County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,362473
,4R06-40942,Lincoln County,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,4R06-40943,Johnston Co. Council on Aging Inc.,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,441658
,4R06-40944,Carteret County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,4R06-40944,Carteret County,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,4R06-40947,Gates County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,143130
,4R06-40959,Washington County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,116500
,4R06-40976,Madison County Transportation Authority,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,313381
,4R06-40983,Rutherford County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,59558
,4R06-40983,Rutherford County,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,4R06-40984,Western Carolina Community Action,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,111623
,4R06-40990,Martin County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,267246
,4R06-40996,Caswell County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,155521
,4R06-41004,Chatham Transit Network,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,192640
,4R06-41004,Chatham Transit Network,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,4R06-41010,Person County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,65995
,4R06-41010,Person County,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,4R06-41028,Scotland County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,203580
,4R06-41028,Scotland County,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,4R06-41029,Ashe County Transportation Authority Inc,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,263821
,4R06-41029,Ashe County Transportation Authority Inc,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,4R06-41031,Greene County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,4R06-41034,"Beaufort County Developmental Center, Inc.",Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,74310
,4R06-41038,Hyde County Private Non-Profit Transp. Corp. Inc.,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,58343
,4R06-41043,Mitchell County Transportation Authority,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,82021
,4R06-41045,Dare County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,1737
,4R06-41048,Kerr Area Transportation Authority,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,848025
,4R06-41048,Kerr Area Transportation Authority,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,4R06-41058,Brunswick Transit System Inc.,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,236348
,4R06-41064,Moore County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,868415
,4R06-41064,Moore County,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,4R06-41066,Swain County  Focal Point on Aging Inc,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,226046
,4R06-41066,Swain County  Focal Point on Aging Inc,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,4R06-41069,Cherokee County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,115357
,4R06-41069,Cherokee County,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,90
,4R06-41082,Transp. Administration of Cleveland County. Inc,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,185632
,4R06-41082,Transp. Administration of Cleveland County. Inc,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,4R06-41111,Albemarle Regional Health Services,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,323169
,4R06-41113,Anson County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,68708
,4R06-41115,Transylvania County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,4R06-41115,Transylvania County,Rural Reporter,Rural,DR,TX,Reduced Reporting,,,,,,,,,,0
,4R06-41119,Harnett County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,245640
,4R06-41124,Richmond Interagency Transportation Inc.,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,27650
,4R06-41127,AppalCart,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,67322
,4R06-41127,AppalCart,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,197635
,4R06-41130,Avery County Transportation Authority,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,8413
,4R06-41131,Choanoke Public Transportation Authority,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,211057
,4R06-41134,"Yadkin Valley Economic Development District, Inc.",Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,4R06-41134,"Yadkin Valley Economic Development District, Inc.",Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,4R06-41137,Alleghany County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,4R06-41143,Yancey County Transportation Authority,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,191013
,4R06-41150,Lee County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,308861
,4R06-41160,Clay County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,59076
,4R06-41162,Lenoir County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,315375
,4R06-41166,Bladen County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,4R06-41167,Jackson County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,66759
,4R06-41167,Jackson County,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,4R06-41172,Columbus County,Rural Reporter,Rural,DR,PT,Reduced Reporting,,,,,,,,,,106479
,4R06-41181,Stanly County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,306149
,4R06-41187,Robeson County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,349913
,4R06-41191,Macon County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,83366
,4R06-41191,Macon County,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,84873
,4R06-44931,"City of Wilson, NC",Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,4R06-44931,"City of Wilson, NC",Rural Reporter,Rural,DR,PT,Reduced Reporting,,,,,,,,,,111240
,4R06-44931,"City of Wilson, NC",Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,108339
,4R06-44947,County of Hyde,Rural Reporter,Rural,MB,PT,Reduced Reporting,,,,,,,,,,0
,4R06-44958,North Carolina Department of Transportation -- Ferry Division,Rural Reporter,Rural,FB,PT,Reduced Reporting,,,,,,,,,,0
,4R06-44977,McDowell Transit,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,315097
,4R07-40235,"Aiken Area Council on Aging, Inc.",Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,18882
,4R07-40952,Williamsburg County Transit System,Rural Reporter,Rural,CB,DO,Reduced Reporting,,,,,,,,,,103280
,4R07-40952,Williamsburg County Transit System,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,154920
,4R07-40974,Bamberg County Office On Aging,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,256528
,4R07-40988,Edgefield County Senior Citizens Council,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,4R07-41002,Generations Unlimited,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,374598
,4R07-41003,Fairfield County Transit System,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,136888
,4R07-41022,Newberry County Council on Aging,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,425703
,4R07-41042,McCormick County Senior Center,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,37938
,4R07-41146,Senior Services Incorporated of Chester County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,13661
,4R08-40954,South Central Tennessee Development District,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,449910
,4R08-40954,South Central Tennessee Development District,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,4R08-40978,Upper-Cumberland Human Resource Agency ,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,1116519
,4R08-40978,Upper-Cumberland Human Resource Agency ,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,201923
,4R08-40989,Southeast Tennessee Human Resource Agency-Rural Division,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,1741268
,4R08-40989,Southeast Tennessee Human Resource Agency-Rural Division,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,4R08-41020,Delta Human Resource Agency,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,84778
,4R08-41102,City of Gatlinburg,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,566377
,4R08-41106,Northwest Tennessee Human Resource Agency,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,1557512
,4R08-41136,Pigeon Forge Mass Transit,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,743056
,4R08-41151,Southwest  Human Resource Agency,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,681061
,4R09-40958,Municipality of Orocovis,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,4R09-40991,Municipality of Utuado,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,4R09-41182,Municipality of Comerio,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,4R09-41182,Municipality of Comerio,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,4R09-44941,Municipality of Jayuya,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,4R09-44942,Municipality of Coamo,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,4R09-44942,Municipality of Coamo,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,4R09-44943,Municipality of Vieques,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,4R09-44976,Municipality of Patillas,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,50001,City of Appleton,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,50001,City of Appleton,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,50001,City of Appleton,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,18346,56915,2354613,37277,,107272,38532,2612955
,50001,City of Appleton,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,50001,City of Appleton,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,50001,City of Appleton,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,50002,City of Green Bay,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,50002,City of Green Bay,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,0,,,0
,50002,City of Green Bay,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,,,1828808,,171496,,165417,2165721
,50002,City of Green Bay,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,0,,0,,,0
,50003,City of Kenosha,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,50003,City of Kenosha,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,50003,City of Kenosha,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,,,1836237,,,,,1836237
,50003,City of Kenosha,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,50003,City of Kenosha,Full Reporter,Urban,SR,DO,Uses of Capital - Existing Section,,,,,,,,,,0
,50003,City of Kenosha,Full Reporter,Urban,SR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,50004,City of La Crosse,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,50004,City of La Crosse,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,50004,City of La Crosse,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,,,,0,,,,0
,50004,City of La Crosse,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,50005,City of Madison,Full Reporter,Urban,DR,TX,Uses of Capital - Existing Section,,,,,,,,,,0
,50005,City of Madison,Full Reporter,Urban,DR,TX,Uses of Capital - Expansion Section,,,,,,,,,,0
,50005,City of Madison,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,,6766562,5942878,,,27620,66818,12803878
,50005,City of Madison,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,50006,"City of Racine, Wisconsin",Full Reporter,Urban,CB,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,50006,"City of Racine, Wisconsin",Full Reporter,Urban,CB,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,50006,"City of Racine, Wisconsin",Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,,,,,,0
,50006,"City of Racine, Wisconsin",Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,50006,"City of Racine, Wisconsin",Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,,,225547,0,31362,,,256909
,50006,"City of Racine, Wisconsin",Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,50007,Bay Mills Indian Community,Reduced Reporter,Tribe,MB,DO,Reduced Reporting,,,,,,,,,,60879
,50008,Milwaukee County,Full Reporter,Urban,CB,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,50008,Milwaukee County,Full Reporter,Urban,CB,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,50008,Milwaukee County,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,50008,Milwaukee County,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,50008,Milwaukee County,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,,,327658,,23270,,944823,,1295751
,50008,Milwaukee County,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,50009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,DR,TX,Uses of Capital - Existing Section,,,,,,,,,,0
,50009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,DR,TX,Uses of Capital - Expansion Section,,,,,,,,,,0
,50009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,,,141572,78585,,8243,,228400
,50009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,50009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,50009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,MB,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,50010,METRO Regional Transit Authority ,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,,,,,,0
,50010,METRO Regional Transit Authority ,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,50010,METRO Regional Transit Authority ,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,50010,METRO Regional Transit Authority ,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,50010,METRO Regional Transit Authority ,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,728429,,806581,5416557,,,2099069,183945,9234581
,50010,METRO Regional Transit Authority ,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,50011,Stark Area Regional Transit Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,,,,,,0
,50011,Stark Area Regional Transit Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,50011,Stark Area Regional Transit Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,21079,8879,360160,5056590,96847,349074,86124,1590588,7569341
,50011,Stark Area Regional Transit Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,19227,,5984,,,,,25211
,50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,80626,558053,,3455135,11226856,,897660,838183,,17056513
,50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,50013,Red Cliff Band of Lake Superior Chippewa,Reduced Reporter,Tribe,DR,DO,Reduced Reporting,,,,,,,,,,70639
,50014,Forest County Potawatomi Community,Reduced Reporter,Tribe,DR,DO,Reduced Reporting,,,,,,,,,,6355
,50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,2431992,,,,,2431992
,50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,HR,DO,Uses of Capital - Existing Section,29376863,19196626,,,2630353,,,16984803,,68188645
,50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,HR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,LR,DO,Uses of Capital - Existing Section,19223210,298244,,,155478,,,,,19676932
,50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,LR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,950607,,12244473,35793048,220805,1592982,1401398,1265129,53468442
,50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,RB,DO,Uses of Capital - Existing Section,,,,,46457,,,,,46457
,50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,RB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,50016,Central Ohio Transit Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,,,,,,0
,50016,Central Ohio Transit Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,50016,Central Ohio Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,246768,17600,,,10730,,275098
,50016,Central Ohio Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,50016,Central Ohio Transit Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,800799,3447863,53045148,17111382,101428,2536606,19382730,606167,97032123
,50016,Central Ohio Transit Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,40833,,494235,,,,535068
,50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,0,328523,3087062,1917547,3536300,981895,442591,1766376,,12060294
,50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,TB,DO,Uses of Capital - Existing Section,2980494,,537702,430,33864023,,,,,37382649
,50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,TB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,50019,City of Middletown,Reduced Reporter,Urban,DR,DO,Reduced Reporting,,,,,,,,,,0
,50019,City of Middletown,Reduced Reporter,Urban,MB,DO,Reduced Reporting,,,,,,,,,,0
,50020,"City of Springfield, Ohio",Reduced Reporter,Urban,DR,PT,Reduced Reporting,,,,,,,,,,0
,50020,"City of Springfield, Ohio",Reduced Reporter,Urban,MB,PT,Reduced Reporting,,,,,,,,,,1142484
,50021,Portage Area Regional Transportation Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,15225,324491,42034,,,81725,463475
,50021,Portage Area Regional Transportation Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
