NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Full Time Operator (Vehicle Operations) Hours Worked,Full Time Non-Operator (Vehicle Operations) Hours Worked,Total Full Time (Vehicle Operations) Hours Worked,Full Time Operator (Vehicle Maintenance) Hours Worked,Full Time Non-Operator (Vehicle Maintenance) Hours Worked,Total Full Time (Vehicle Maintenance) Hours Worked,Full Time Operator (Facility Maintenance) Hours Worked,Full Time Non-Operator (Facility Maintenance) Hours Worked,Total Full Time (Facility Maintenance) Hours Worked,Full Time Operator (General Administration) Hours Worked,Full Time Non-Operator (General Administration) Hours Worked,Total Full Time (General Administration) Hours Worked,Total Full Time Operator (Operating Labor) Hours Worked,Total Full Time Non-Operator (Operating Labor) Hours Worked,Total Full Time (Operating Labor) Hours Worked,Full Time Operator (Capital Labor) Hours Worked,Full Time Non-Operator (Capital Labor) Hours Worked,Total Full Time (Capital Labor) Hours Worked,Total Full Time Operator Hours Worked,Total Full Time Non-Operator Hours Worked,Total Full Time Hours Worked,Full Time Operator (Vehicle Operations) Employee Count,Full Time Non-Operator (Vehicle Operations) Employee Count,Total Full Time (Vehicle Operations) Employee Count,Full Time Operator (Vehicle Maintenance) Employee Count,Full Time Non-Operator (Vehicle Maintenance) Employee Count,Total Full Time (Vehicle Maintenance) Employee Count,Full Time Operator (Facility Maintenance) Employee Count,Full Time Non-Operator (Facility Maintenance) Employee Count,Total Full Time (Facility Maintenance) Employee Count,Full Time Operator (General Administration) Employee Count,Full Time Non-Operator (General Administration) Employee Count,Total Full Time (General Administration) Employee Count,Total Full Time Operator (Operations) Employee Count,Total Full Time Non-Operator (Operations) Employee Count,Total Full Time (Operations) Employee Count,Full Time Operator (Capital Labor) Employee Count,Full Time Non-Operator (Capital Labor) Employee Count,Total Full Time (Capital Labor) Employee Count,Total Full Time Operator Employee Count,Total Full Time Non-Operator Employee Count,Total Full Time Employee Count,Part Time Operator (Vehicle Operations) Hours Worked,Part Time Non-Operator (Vehicle Operations) Hours Worked,Total Part Time (Vehicle Operations) Hours Worked,Part Time Operator (Vehicle Maintenance) Hours Worked,Part Time Non-Operator (Vehicle Maintenance) Hours Worked,Total Part Time (Vehicle Maintenance) Hours Worked,Part Time Operator (Facility Maintenance) Hours Worked,Part Time Non-Operator (Facility Maintenance) Hours Worked,Total Part Time (Facility Maintenance) Hours Worked,Part Time Operator (General Administration) Hours Worked,Part Time Non-Operator (General Administration) Hours Worked,Total Part Time (General Administration) Hours Worked,Total Part Time Operator (Operating Labor) Hours Worked,Total Part Time Non-Operator (Operating Labor) Hours Worked,Total Part Time (Operating Labor) Hours Worked,Part Time Operator (Capital Labor) Hours Worked,Part Time Non-Operator (Capital Labor) Hours Worked,Total Part Time (Capital Labor) Hours Worked,Total Part Time Operator Hours Worked,Total Part Time Non-Operator Hours Worked,Total Part Time Hours Worked,Part Time Operator (Vehicle Operations) Employee Count,Part Time Non-Operator (Vehicle Operations) Employee Count,Total Part Time (Vehicle Operations) Employee Count,Part Time Operator (Vehicle Maintenance) Employee Count,Part Time Non-Operator (Vehicle Maintenance) Employee Count,Total Part Time (Vehicle Maintenance) Employee Count,Part Time Operator (Facility Maintenance) Employee Count,Part Time Non-Operator (Facility Maintenance) Employee Count,Total Part Time (Facility Maintenance) Employee Count,Part Time Operator (General Administration) Employee Count,Part Time Non-Operator (General Administration) Employee Count,Total Part Time (General Administration) Employee Count,Total Part Time Operator (Operations) Employee Count,Total Part Time Non-Operator (Operations) Employee Count,Total Part Time (Operations) Employee Count,Part Time Operator (Capital Labor) Employee Count,Part Time Non-Operator (Capital Labor) Employee Count,Total Part Time (Capital Labor) Employee Count,Total Part Time Operator Employee Count,Total Part Time Non-Operator Employee Count,Total Part Time Employee Count
40058,City of Rome ,Full Reporter,Urban,MB,DO,19931,1445,21376,0,10015,10015,0,1576,1576,0,9240,9240,19931,22276,42207,0,0,0,19931,22276,42207,14.72,0.61,15.33,0,5,5,0,0.85,0.85,0,4.39,4.39,14.72,10.85,25.57,0,0,0,14.72,10.85,25.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40063,Brevard Board of County Commissioners,Full Reporter,Urban,DR,DO,41138,16787,57925,0,0,0,0,0,0,0,9171,9171,41138,25958,67096,0,0,0,41138,25958,67096,20,6.5,26.5,0,0,0,0,0,0,0,4.5,4.5,20,11,31,0,0,0,20,11,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40063,Brevard Board of County Commissioners,Full Reporter,Urban,MB,DO,109200,25340,134540,0,0,0,0,0,0,0,9171,9171,109200,34511,143711,0,0,0,109200,34511,143711,80,8.5,88.5,0,0,0,0,0,0,0,4.5,4.5,80,13,93,0,0,0,80,13,93,8684,0,8684,0,0,0,0,0,0,0,0,0,8684,0,8684,0,0,0,8684,0,8684,6,0,6,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,6,0,6
40068,Northwest Alabama Council of Local Governments,Full Reporter,Urban,DR,DO,8463,2840,11303,0,943,943,0,0,0,0,1694,1694,8463,5477,13940,0,0,0,8463,5477,13940,4,1.5,5.5,0,0.5,0.5,0,0,0,0,1,1,4,3,7,0,0,0,4,3,7,21395,502,21897,0,0,0,0,0,0,0,2500,2500,21395,3002,24397,0,0,0,21395,3002,24397,19,0.5,19.5,0,0,0,0,0,0,0,1.5,1.5,19,2,21,0,0,0,19,2,21
40071,"City of Huntsville, Alabama",Full Reporter,Urban,DR,DO,28019,11175,39194,253,2309,2562,0,104,104,0,5283,5283,28272,18871,47143,0,0,0,28272,18871,47143,17.85,6.5,24.35,0.2,1.06,1.26,0,0.06,0.06,0,2.77,2.77,18.05,10.39,28.44,0,0,0,18.05,10.39,28.44,16822,749,17571,0,0,0,0,0,0,0,326,326,16822,1075,17897,0,0,0,16822,1075,17897,11,0.55,11.55,0,0,0,0,0,0,0,0.5,0.5,11,1.05,12.05,0,0,0,11,1.05,12.05
40071,"City of Huntsville, Alabama",Full Reporter,Urban,MB,DO,36617,2919,39536,0,3433,3433,0,1634,1634,0,5708,5708,36617,13694,50311,0,0,0,36617,13694,50311,18,1.75,19.75,0,2.23,2.23,0,0.8,0.8,0,3.6,3.6,18,8.38,26.38,0,0,0,18,8.38,26.38,26567,120,26687,0,0,0,0,0,0,0,319,319,26567,439,27006,0,0,0,26567,439,27006,19,0.5,19.5,0,0,0,0,0,0,0,1,1,19,1.5,20.5,0,0,0,19,1.5,20.5
40074,Pasco County Board of County Commissioners,Full Reporter,Urban,DR,DO,44914,12392,57306,0,1385,1385,0,0,0,0,3998,3998,44914,17775,62689,0,0,0,44914,17775,62689,19.23,8.18,27.41,0,0.89,0.89,0,0,0,0,2.24,2.24,19.23,11.31,30.54,0,0,0,19.23,11.31,30.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40074,Pasco County Board of County Commissioners,Full Reporter,Urban,MB,DO,134759,11760,146519,0,4808,4808,0,0,0,0,13876,13876,134759,30444,165203,0,0,0,134759,30444,165203,66.78,7.58,74.36,0,3.1,3.1,0,0,0,0,7.58,7.58,66.78,18.26,85.04,0,0,0,66.78,18.26,85.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40082,County of Douglas,Full Reporter,Urban,DR,DO,7268,824,8092,0,0,0,0,0,0,0,1483,1483,7268,2307,9575,0,0,0,7268,2307,9575,3.49,0.39,3.88,0,0,0,0,0,0,0,0.71,0.71,3.49,1.1,4.59,0,0,0,3.49,1.1,4.59,324,0,324,0,279,279,0,44,44,0,0,0,324,323,647,0,0,0,324,323,647,0.28,0,0.28,0,0.26,0.26,0,0.04,0.04,0,0,0,0.28,0.3,0.58,0,0,0,0.28,0.3,0.58
40082,County of Douglas,Full Reporter,Urban,VP,DO,0,324,324,0,1444,1444,0,338,338,0,3341,3341,0,5447,5447,0,0,0,0,5447,5447,0,0.16,0.16,0,0.7,0.7,0,0.17,0.17,0,1.59,1.59,0,2.62,2.62,0,0,0,0,2.62,2.62,0,87,87,0,0,0,0,0,0,0,961,961,0,1048,1048,0,0,0,0,1048,1048,0,0.9,0.9,0,0,0,0,0,0,0,0.72,0.72,0,1.62,1.62,0,0,0,0,1.62,1.62
40086,Metropolitan Bus Authority,Full Reporter,Urban,DR,DO,140701,28554,169255,0,10518,10518,0,4200,4200,0,9971,9971,140701,53243,193944,0,0,0,140701,53243,193944,68,12,80,0,7,7,0,2,2,0,4,4,68,25,93,0,0,0,68,25,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40086,Metropolitan Bus Authority,Full Reporter,Urban,MB,DO,411229,83632,494861,0,230923,230923,0,75041,75041,0,187878,187878,411229,577474,988703,0,0,0,411229,577474,988703,209,47,256,0,115,115,0,39,39,0,103,103,209,304,513,0,0,0,209,304,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40097,"Council on Aging of St. Lucie, Inc.",Full Reporter,Urban,DR,DO,41260,14911,56171,2633,0,2633,0,0,0,0,8807,8807,43893,23718,67611,0,0,0,43893,23718,67611,19.76,8,27.76,1.3,0,1.3,0,0,0,0,4.23,4.23,21.06,12.23,33.29,0,0,0,21.06,12.23,33.29,571,0,571,0,0,0,0,0,0,0,0,0,571,0,571,0,0,0,571,0,571,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
40097,"Council on Aging of St. Lucie, Inc.",Full Reporter,Urban,MB,DO,49129,2380,51509,3136,0,3136,0,0,0,0,9650,9650,52265,12030,64295,0,0,0,52265,12030,64295,26.32,1.14,27.46,1.51,0,1.51,0,0,0,0,4.64,4.64,27.83,5.78,33.61,0,0,0,27.83,5.78,33.61,9027,0,9027,279,0,279,0,0,0,0,0,0,9306,0,9306,0,0,0,9306,0,9306,8.73,0,8.73,0.27,0,0.27,0,0,0,0,0,0,9,0,9,0,0,0,9,0,9
40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,CB,DO,1980,1760,3740,0,758,758,0,0,0,0,998,998,1980,3516,5496,0,0,0,1980,3516,5496,1,1,2,0,0.4,0.4,0,0,0,0,0.56,0.56,1,1.96,2.96,0,0,0,1,1.96,2.96,470,0,470,0,119,119,0,262,262,0,184,184,470,565,1035,0,0,0,470,565,1035,0.88,0,0.88,0,0.08,0.08,0,0.16,0.16,0,0.16,0.16,0.88,0.4,1.28,0,0,0,0.88,0.4,1.28
40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,DR,DO,6940,6381,13321,0,2747,2747,0,0,0,0,3617,3617,6940,12745,19685,0,0,0,6940,12745,19685,4.19,3.19,7.38,0,1.45,1.45,0,0,0,0,2.03,2.03,4.19,6.67,10.86,0,0,0,4.19,6.67,10.86,1713,0,1713,0,431,431,0,949,949,0,668,668,1713,2048,3761,0,0,0,1713,2048,3761,1.16,0,1.16,0,0.29,0.29,0,0.58,0.58,0,0.58,0.58,1.16,1.45,2.61,0,0,0,1.16,1.45,2.61
40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,MB,DO,15075,13863,28938,0,5969,5969,0,0,0,0,7857,7857,15075,27689,42764,0,0,0,15075,27689,42764,9,6.93,15.93,0,3.15,3.15,0,0,0,0,4.41,4.41,9,14.49,23.49,0,0,0,9,14.49,23.49,3720,0,3720,0,936,936,0,2061,2061,0,1450,1450,3720,4447,8167,0,0,0,3720,4447,8167,2.52,0,2.52,0,0.63,0.63,0,1.26,1.26,0,1.26,1.26,2.52,3.15,5.67,0,0,0,2.52,3.15,5.67
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,DR,DO,43122,6849,49971,0,13123,13123,0,0,0,0,10886,10886,43122,30858,73980,0,0,0,43122,30858,73980,28,3.5,31.5,0,8.5,8.5,0,0,0,0,6.5,6.5,28,18.5,46.5,0,0,0,28,18.5,46.5,0,0,0,0,0,0,0,0,0,0,1570,1570,0,1570,1570,0,0,0,0,1570,1570,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,2,2
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,MB,DO,173773,31556,205329,0,41080,41080,0,0,0,0,33969,33969,173773,106605,280378,0,0,0,173773,106605,280378,103,15,118,0,22.55,22.55,0,0,0,0,18,18,103,55.55,158.55,0,0,0,103,55.55,158.55,8306,0,8306,0,0,0,0,0,0,0,1794,1794,8306,1794,10100,0,0,0,8306,1794,10100,16,0,16,0,0,0,0,0,0,0,4,4,16,4,20,0,0,0,16,4,20
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,VP,DO,0,1710,1710,0,2853,2853,0,0,0,0,34998,34998,0,39561,39561,0,0,0,0,39561,39561,0,1,1,0,1.75,1.75,0,0,0,0,19,19,0,21.75,21.75,0,0,0,0,21.75,21.75,0,0,0,0,0,0,0,0,0,0,374,374,0,374,374,0,0,0,0,374,374,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1
40129,Charlotte County Government,Full Reporter,Urban,DR,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,972,972,0,154,154,0,46,46,0,897,897,0,2069,2069,0,0,0,0,2069,2069,0,1,1,0,0.15,0.15,0,0.05,0.05,0,0.8,0.8,0,2,2,0,0,0,0,2,2
40171,Knoxville-Knox County Community Action Committee,Full Reporter,Urban,DR,DO,62958,14795,77753,0,0,0,0,0,0,0,0,0,62958,14795,77753,0,0,0,62958,14795,77753,26,8,34,0,0,0,0,0,0,0,0,0,26,8,34,0,0,0,26,8,34,1028,0,1028,0,0,0,0,0,0,0,0,0,1028,0,1028,0,0,0,1028,0,1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40172,Western Piedmont Regional Transit Authority ,Full Reporter,Urban,DR,DO,43717,3989,47706,0,4778,4778,0,0,0,0,11385,11385,43717,20152,63869,0,0,0,43717,20152,63869,23,2,25,0,2,2,0,0,0,0,5,5,23,9,32,0,0,0,23,9,32,26254,0,26254,0,0,0,0,0,0,0,710,710,26254,710,26964,0,0,0,26254,710,26964,30,0,30,0,0,0,0,0,0,0,1,1,30,1,31,0,0,0,30,1,31
40172,Western Piedmont Regional Transit Authority ,Full Reporter,Urban,MB,DO,22138,7003,29141,0,3120,3120,0,0,0,0,10148,10148,22138,20271,42409,0,0,0,22138,20271,42409,9,4,13,0,2,2,0,0,0,0,5,5,9,11,20,0,0,0,9,11,20,6399,814,7213,0,0,0,0,0,0,0,0,0,6399,814,7213,0,0,0,6399,814,7213,4,1,5,0,0,0,0,0,0,0,0,0,4,1,5,0,0,0,4,1,5
40173,Piedmont Authority for Regional Transportation,Full Reporter,Urban,VP,DO,0,0,0,0,0,0,0,0,0,0,5000,5000,0,5000,5000,0,0,0,0,5000,5000,0,0,0,0,0,0,0,0,0,0,2.05,2.05,0,2.05,2.05,0,0,0,0,2.05,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40175,Puerto Rico Maritime Transport Authority ,Full Reporter,Urban,FB,DO,144366,64740,209106,0,77090,77090,0,14690,14690,0,61360,61360,144366,217880,362246,0,0,0,144366,217880,362246,72,33,105,0,41,41,0,7,7,0,31,31,72,112,184,0,0,0,72,112,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40178,The Transportation Management Association Group,Full Reporter,Urban,VP,DO,0,200,200,0,0,0,0,0,0,0,3192,3192,0,3392,3392,0,0,0,0,3392,3392,0,0.1,0.1,0,0,0,0,0,0,0,1.75,1.75,0,1.85,1.85,0,0,0,0,1.85,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40180,University of Georgia,Full Reporter,Urban,DR,DO,6514,609,7123,0,1062,1062,0,0,0,0,2075,2075,6514,3746,10260,0,0,0,6514,3746,10260,3,0.25,3.25,0,1,1,0,0,0,0,3.75,3.75,3,5,8,0,0,0,3,5,8,4663,0,4663,0,0,0,0,0,0,0,39,39,4663,39,4702,0,0,0,4663,39,4702,37,0,37,0,0,0,0,0,0,0,1,1,37,1,38,0,0,0,37,1,38
40180,University of Georgia,Full Reporter,Urban,MB,DO,77780,17344,95124,0,17667,17667,0,0,0,0,10246,10246,77780,45257,123037,0,0,0,77780,45257,123037,40,8,48,0,11,11,0,0,0,0,52,52,40,71,111,0,0,0,40,71,111,55681,0,55681,0,111,111,0,0,0,0,613,613,55681,724,56405,0,0,0,55681,724,56405,110,0,110,0,2,2,0,0,0,0,18,18,110,20,130,0,0,0,110,20,130
40191,Transit Authority of Central Kentucky,Full Reporter,Urban,DR,DO,102768,8681,111449,0,2014,2014,0,0,0,0,9865,9865,102768,20560,123328,0,0,0,102768,20560,123328,74,4,78,0,1,1,0,0,0,0,7,7,74,12,86,0,0,0,74,12,86,6711,0,6711,0,0,0,0,736,736,0,0,0,6711,736,7447,0,0,0,6711,736,7447,7,0,7,0,0,0,0,1,1,0,0,0,7,1,8,0,0,0,7,1,8
40191,Transit Authority of Central Kentucky,Full Reporter,Urban,MB,DO,6219,0,6219,0,73,73,0,200,200,0,645,645,6219,918,7137,0,0,0,6219,918,7137,4,0,4,0,0.05,0.05,0,0.1,0.1,0,0.4,0.4,4,0.55,4.55,0,0,0,4,0.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40191,Transit Authority of Central Kentucky,Full Reporter,Urban,VP,DO,0,0,0,0,230,230,0,173,173,0,849,849,0,1252,1252,0,0,0,0,1252,1252,0,0,0,0,0.16,0.16,0,0.1,0.1,0,0.4,0.4,0,0.66,0.66,0,0,0,0,0.66,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40196,Kentuckiana Regional Planning and Development Agency,Full Reporter,Urban,VP,DO,0,763,763,0,0,0,0,0,0,0,8611,8611,0,9374,9374,0,0,0,0,9374,9374,0,0.5,0.5,0,0,0,0,0,0,0,5.5,5.5,0,6,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40208,City of Clemson,Full Reporter,Urban,MB,DO,23223,2190,25413,0,8387,8387,0,0,0,0,12098,12098,23223,22675,45898,0,0,0,23223,22675,45898,12,1,13,0,4,4,0,0,0,0,6,6,12,11,23,0,0,0,12,11,23,34936,0,34936,0,0,0,0,1629,1629,0,0,0,34936,1629,36565,0,0,0,34936,1629,36565,57,0,57,0,0,0,0,1,1,0,0,0,57,1,58,0,0,0,57,1,58
40228,Mecklenburg County ,Full Reporter,Urban,DR,DO,32437,12790,45227,0,0,0,0,0,0,0,43484,43484,32437,56274,88711,0,0,0,32437,56274,88711,20,7,27,0,0,0,0,0,0,0,24,24,20,31,51,0,0,0,20,31,51,1817,0,1817,0,0,0,0,0,0,0,0,0,1817,0,1817,0,0,0,1817,0,1817,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
40244,"Spartanburg Regional Health Services, Inc.",Full Reporter,Urban,DR,DO,50409,16885,67294,0,0,0,0,0,0,0,15081,15081,50409,31966,82375,0,0,0,50409,31966,82375,26,9,35,0,0,0,0,0,0,0,7.73,7.73,26,16.73,42.73,0,0,0,26,16.73,42.73,13211,0,13211,0,0,0,0,0,0,0,0,0,13211,0,13211,0,0,0,13211,0,13211,12,0,12,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,12,0,12
40265,North Central Alabama Regional Council of Governments,Full Reporter,Urban,DR,DO,26648,5518,32166,0,2025,2025,0,0,0,0,4951,4951,26648,12494,39142,0,0,0,26648,12494,39142,9,3,12,0,1,1,0,0,0,0,3,3,9,7,16,0,0,0,9,7,16,19396,0,19396,0,0,0,0,0,0,0,0,0,19396,0,19396,0,0,0,19396,0,19396,21,0,21,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,21,0,21
40928,Baldwin County Commission,Full Reporter,Urban,DR,DO,28592,9085,37677,0,2169,2169,0,682,682,0,11768,11768,28592,23704,52296,0,0,0,28592,23704,52296,18,5,23,0,2,2,0,0.51,0.51,0,6.95,6.95,18,14.46,32.46,0,0,0,18,14.46,32.46,4666,1221,5887,0,0,0,0,0,0,0,0,0,4666,1221,5887,0,0,0,4666,1221,5887,7,1,8,0,0,0,0,0,0,0,0,0,7,1,8,0,0,0,7,1,8
40950,First Tennessee Human Resource Agency,Full Reporter,Urban,DR,DO,140011,20018,160029,6838,5648,12486,0,77,77,1479,12610,14089,148328,38353,186681,0,0,0,148328,38353,186681,48.34,12,60.34,2.82,2.96,5.78,0,0.04,0.04,0,7,7,51.16,22,73.16,0,0,0,51.16,22,73.16,5399,0,5399,337,0,337,0,0,0,0,1503,1503,5736,1503,7239,0,0,0,5736,1503,7239,2.84,0,2.84,0.16,0,0.16,0,0,0,0,2,2,3,2,5,0,0,0,3,2,5
41068,Flagler County Public Transportation,Full Reporter,Urban,DR,DO,43358,2140,45498,0,0,0,0,0,0,0,4847,4847,43358,6987,50345,0,0,0,43358,6987,50345,22,1,23,0,0,0,0,0,0,0,3,3,22,4,26,0,0,0,22,4,26,3388,0,3388,0,0,0,0,0,0,0,0,0,3388,0,3388,0,0,0,3388,0,3388,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4
41105,"Audubon Area Community Services, Inc.",Full Reporter,Urban,DR,DO,78715,20186,98901,0,6319,6319,0,1859,1859,0,15619,15619,78715,43983,122698,0,0,0,78715,43983,122698,49,15,64,0,4,4,0,1,1,0,9,9,49,29,78,0,0,0,49,29,78,31371,0,31371,0,0,0,0,719,719,0,0,0,31371,719,32090,0,0,0,31371,719,32090,51,0,51,0,0,0,0,2,2,0,0,0,51,2,53,0,0,0,51,2,53
50001,City of Appleton,Full Reporter,Urban,MB,DO,68837,5279,74116,0,7789,7789,0,0,0,0,18880,18880,68837,31948,100785,0,0,0,68837,31948,100785,31,2,33,0,4,4,0,0,0,0,10,10,31,16,47,0,0,0,31,16,47,6350,0,6350,0,2706,2706,0,0,0,0,0,0,6350,2706,9056,0,0,0,6350,2706,9056,6,0,6,0,4,4,0,0,0,0,0,0,6,4,10,0,0,0,6,4,10
50002,City of Green Bay,Full Reporter,Urban,MB,DO,60961,9839,70800,0,18241,18241,0,3249,3249,0,7363,7363,60961,38692,99653,0,0,0,60961,38692,99653,31,5,36,0,9,9,0,2,2,0,4,4,31,20,51,0,0,0,31,20,51,0,1174,1174,0,0,0,0,0,0,0,1021,1021,0,2195,2195,0,0,0,0,2195,2195,0,1,1,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,2,2
50003,City of Kenosha,Full Reporter,Urban,MB,DO,60672,6205,66877,0,15120,15120,0,1605,1605,0,4630,4630,60672,27560,88232,0,0,0,60672,27560,88232,33.3,3.38,36.68,0,9,9,0,0.85,0.85,0,2.2,2.2,33.3,15.43,48.73,0,0,0,33.3,15.43,48.73,18010,0,18010,0,4094,4094,0,1026,1026,0,0,0,18010,5120,23130,0,0,0,18010,5120,23130,24,0,24,0,3,3,0,1.2,1.2,0,0,0,24,4.2,28.2,0,0,0,24,4.2,28.2
50003,City of Kenosha,Full Reporter,Urban,SR,DO,686,0,686,0,1953,1953,0,0,0,0,321,321,686,2274,2960,0,0,0,686,2274,2960,1.5,0,1.5,0,1,1,0,0,0,0,0.3,0.3,1.5,1.3,2.8,0,0,0,1.5,1.3,2.8,0,0,0,0,719,719,0,320,320,0,0,0,0,1039,1039,0,0,0,0,1039,1039,0,0,0,0,1,1,0,0.3,0.3,0,0,0,0,1.3,1.3,0,0,0,0,1.3,1.3
50004,City of La Crosse,Full Reporter,Urban,MB,DO,65262,1828,67090,0,12683,12683,0,519,519,0,6311,6311,65262,21341,86603,0,189,189,65262,21530,86792,37,1.2,38.2,0,6.3,6.3,0,0.3,0.3,0,4.1,4.1,37,11.9,48.9,0,0.1,0.1,37,12,49,6210,0,6210,0,0,0,0,0,0,0,0,0,6210,0,6210,0,0,0,6210,0,6210,7,0,7,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,7,0,7
50005,City of Madison,Full Reporter,Urban,MB,DO,478150,43185,521335,0,124242,124242,0,17697,17697,0,61793,61793,478150,246917,725067,0,0,0,478150,246917,725067,282,26,308,0,68,68,0,10,10,0,33,33,282,137,419,0,0,0,282,137,419,819,0,819,0,735,735,0,0,0,0,5636,5636,819,6371,7190,0,0,0,819,6371,7190,1,0,1,0,0.5,0.5,0,0,0,0,4,4,1,4.5,5.5,0,0,0,1,4.5,5.5
50006,"City of Racine, Wisconsin",Full Reporter,Urban,DR,DO,0,1595,1595,0,2102,2102,0,312,312,0,1125,1125,0,5134,5134,0,0,0,0,5134,5134,0,0.8,0.8,0,1.12,1.12,0,0.17,0.17,0,0.6,0.6,0,2.69,2.69,0,0,0,0,2.69,2.69,11299,0,11299,0,0,0,0,0,0,0,0,0,11299,0,11299,0,0,0,11299,0,11299,9,0,9,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,9,0,9
50006,"City of Racine, Wisconsin",Full Reporter,Urban,MB,DO,62739,7521,70260,0,13031,13031,0,2277,2277,0,13463,13463,62739,36292,99031,0,0,0,62739,36292,99031,38,4,42,0,6.6,6.6,0,1.2,1.2,0,7.2,7.2,38,19,57,0,0,0,38,19,57,21002,0,21002,0,3264,3264,0,0,0,0,0,0,21002,3264,24266,0,0,0,21002,3264,24266,21,0,21,0,2.1,2.1,0,0,0,0,0,0,21,2.1,23.1,0,0,0,21,2.1,23.1
50009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,MB,DO,40004,1838,41842,0,7669,7669,0,1695,1695,0,7153,7153,40004,18355,58359,0,0,0,40004,18355,58359,21,1,22,0,4,4,0,1,1,0,4,4,21,10,31,0,0,0,21,10,31,1172,0,1172,0,0,0,0,0,0,0,0,0,1172,0,1172,0,0,0,1172,0,1172,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
50010,METRO Regional Transit Authority ,Full Reporter,Urban,DR,DO,120242,11805,132047,0,22826,22826,0,1168,1168,0,34555,34555,120242,70354,190596,0,0,0,120242,70354,190596,64.24,5.74,69.98,0,8.25,8.25,0,0.55,0.55,0,17.8,17.8,64.24,32.34,96.58,0,0,0,64.24,32.34,96.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
