UACE Code,UZA,UZA Name,Primary UZA,Population,Density,Square Miles,State NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,UZA Reporting Method,Other UZA Reporting Method Description,FG/NFG Reporting Method,Other FG/NFG Reporting Method Description,Total Actual Vehicle Revenue Hours,Total Unlinked Passenger Trips,Total Actual Vehicle Revenue Miles,Total Passenger Miles Traveled,Total Operating Expenses,Non-Fixed Guideway Vehicle Revenue Miles,Non-Fixed Guideway Passenger Miles,Non-Fixed Guideway Operating Expenses,Directional Route Miles,Fixed Guideway Vehicle Revenue Miles,Fixed Guideway Passenger Miles,Fixed Guideway Operating Expenses,SGR FG Directional Route Miles,SGR FG Vehicle Revenue Miles,SGR HIB Directional Route Miles,SGR HIB Vehicle Revenue Miles
,68,"Baton Rouge, LA",Y,594309,1620,367,,60022,Capital Area Transit System,Full Reporter,Urban,MB,DO, Actual Data,,,,191547,1836704,2560915,7136466,26069382,2560915,7136466,26069382,0,0,0,0,0,0,0,0
,228,"Lake Charles, LA",Y,143440,1134,127,,60023,City of Lake Charles,Reduced Reporter,Urban,DR,DO, Actual Data,,,,3160,1915,29277,0,840107,29277,0,840107,0,0,0,0,0,0,0,0
,228,"Lake Charles, LA",Y,143440,1134,127,,60023,City of Lake Charles,Reduced Reporter,Urban,MB,DO, Actual Data,,,,11244,93712,141399,0,2520321,141399,0,2520321,0,0,0,0,0,0,0,0
,126,"Shreveport, LA",Y,298317,1611,185,,60024,City of Shreveport,Full Reporter,Urban,DR,DO, Actual Data,,,,28148,52062,485813,431155,1436049,485813,431155,1436049,0,0,0,0,0,0,0,0
,126,"Shreveport, LA",Y,298317,1611,185,,60024,City of Shreveport,Full Reporter,Urban,MB,DO, Actual Data,,,,105494,1254208,1629558,7817345,11511412,1629558,7817345,11511412,0,0,0,0,0,0,0,0
,346,"Alexandria, LA",Y,82804,1263,66,,60025,City of Alexandria,Reduced Reporter,Urban,DR,DO, Actual Data,,,,4846,5650,53576,0,806698,53576,0,806698,0,0,0,0,0,0,0,0
,346,"Alexandria, LA",Y,82804,1263,66,,60025,City of Alexandria,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,37287,523116,398336,0,2860114,398336,0,2860114,0,0,0,0,0,0,0,0
,272,"Monroe, LA",Y,116533,1422,82,,60026,City of Monroe ,Reduced Reporter,Urban,DR,DO, Actual Data,,,,3791,6258,35620,0,438236,35620,0,438236,0,0,0,0,0,0,0,0
,272,"Monroe, LA",Y,116533,1422,82,,60026,City of Monroe ,Reduced Reporter,Urban,MB,DO, Actual Data,,,,34652,690778,560932,0,6258209,560932,0,6258209,0,0,0,0,0,0,0,0
,49,"New Orleans, LA",Y,899703,3579,251,,60032,New Orleans Regional Transit Authority,Full Reporter,Urban,DR,PT, Actual Data,,,,90817,134713,794364,974040,13286471,794364,974040,13286471,0,0,0,0,0,0,0,0
,49,"New Orleans, LA",Y,899703,3579,251,,60032,New Orleans Regional Transit Authority,Full Reporter,Urban,FB,PT, Actual Vehicle Revenue Miles,,,,7469,400943,14938,200472,11030119,0,0,0,2,14938,200472,11030119,2,14938,0,0
,49,"New Orleans, LA",Y,899703,3579,251,,60032,New Orleans Regional Transit Authority,Full Reporter,Urban,MB,PT, Actual Data,,,,432374,4878597,5311215,18197167,64843095,5311215,18197167,64843095,0,0,0,0,0,0,0,0
,49,"New Orleans, LA",Y,899703,3579,251,,60032,New Orleans Regional Transit Authority,Full Reporter,Urban,SR,PT, Actual Data,,,,160018,2016527,923255,4698508,30111837,0,0,0,26.9,923255,4698508,30111837,26.9,923255,0,0
,88,"Little Rock, AR",Y,431388,1670,258,,60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,27899,56058,470982,427991,1923381,470982,427991,1923381,0,0,0,0,0,0,0,0
,88,"Little Rock, AR",Y,431388,1670,258,,60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,13552,26771,254691,182274,845517,254691,182274,845517,0,0,0,0,0,0,0,0
,88,"Little Rock, AR",Y,431388,1670,258,,60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,133281,1461943,1940601,7031946,16378957,1940601,7031946,16378957,0,0,0,0,0,0,0,0
,88,"Little Rock, AR",Y,431388,1670,258,,60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,SR,DO, Actual Vehicle Revenue Miles,,,,2357,17196,10756,44297,1013023,0,0,0,3.8,10756,44297,1013023,3.8,10756,0,0
,88,"Little Rock, AR",Y,431388,1670,258,,60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,949,3398,44488,150858,37256,44488,150858,37256,0,0,0,0,0,0,0,0
,475,"Pine Bluff, AR",Y,53495,1439,37,,60034,City of Pine Bluff,Reduced Reporter,Urban,DR,DO, Actual Data,,,,5339,7951,52052,0,97689,52052,0,97689,0,0,0,0,0,0,0,0
,475,"Pine Bluff, AR",Y,53495,1439,37,,60034,City of Pine Bluff,Reduced Reporter,Urban,MB,DO, Actual Data,,,,10359,30352,145133,0,725400,145133,0,725400,0,0,0,0,0,0,0,0
,301,"Wichita Falls, TX",Y,99437,1974,50,,60035,City of Wichita Falls ,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,36094,315058,565401,0,3957065,565401,0,3957065,0,0,0,0,0,0,0,0
,148,"Lafayette, LA",Y,252720,1415,179,,60038,Lafayette City-Parish Consolidated Government,Full Reporter,Urban,DR,PT, Actual Data,,,,23381,28822,236655,328916,790061,236655,328916,790061,0,0,0,0,0,0,0,0
,148,"Lafayette, LA",Y,252720,1415,179,,60038,Lafayette City-Parish Consolidated Government,Full Reporter,Urban,MB,DO, Actual Data,,,,48634,891965,673169,7535653,4210280,673169,7535653,4210280,0,0,0,0,0,0,0,0
,282,"Abilene, TX",Y,110421,2018,55,,60040,City of Abilene ,Reduced Reporter,Urban,DR,DO, Actual Data,,,,28610,49948,360469,0,2182013,360469,0,2182013,0,0,0,0,0,0,0,0
,282,"Abilene, TX",Y,110421,2018,55,,60040,City of Abilene ,Reduced Reporter,Urban,DR,PT, Actual Data,,,,4651,7796,62165,0,83647,62165,0,83647,0,0,0,0,0,0,0,0
,282,"Abilene, TX",Y,110421,2018,55,,60040,City of Abilene ,Reduced Reporter,Urban,MB,DO, Actual Data,,,,28473,254227,359649,0,2124482,359649,0,2124482,0,0,0,0,0,0,0,0
,6,"Dallas-Fort Worth-Arlington, TX",Y,5121892,2879,1779,,60041,City of Arlington,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,18305,36605,251111,250262,1407039,251111,250262,1407039,0,0,0,0,0,0,0,0
,6,"Dallas-Fort Worth-Arlington, TX",Y,5121892,2879,1779,,60041,City of Arlington,Full Reporter,Urban,DR,TN, Actual Vehicle Revenue Miles,,,,48348,179840,954762,1200345,1463235,954762,1200345,1463235,0,0,0,0,0,0,0,0
,6,"Dallas-Fort Worth-Arlington, TX",Y,5121892,2879,1779,,60041,City of Arlington,Full Reporter,Urban,DR,TX, Actual Vehicle Revenue Miles,,,,30038,75109,529209,700364,1042342,529209,700364,1042342,0,0,0,0,0,0,0,0
,37,"Austin, TX",Y,1362416,2605,523,,60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,32738,412468,605598,7329378,4671770,605598,7329378,4671770,0,0,0,0,0,0,0,0
,37,"Austin, TX",Y,1362416,2605,523,,60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,408492,550702,4472209,3970644,41344741,4472209,3970644,41344741,0,0,0,0,0,0,0,0
,37,"Austin, TX",Y,1362416,2605,523,,60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,1297870,20929440,14707589,90381986,158612670,14707589,90381986,158612670,0,0,0,0,0,0,0,0
,37,"Austin, TX",Y,1362416,2605,523,,60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,93532,432153,3797043,17430461,2385786,3797043,17430461,2385786,0,0,0,0,0,0,0,0
,37,"Austin, TX",Y,1362416,2605,523,,60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,YR,PT, Actual Vehicle Revenue Miles,,,,22117,377703,532347,5491355,22536132,0,0,0,64.2,532347,5491355,22536132,64.2,532347,0,0
,250,"Las Cruces, NM",Y,128600,1988,65,,60049,City of Las Cruces NM,Reduced Reporter,Urban,DR,DO, Actual Data,,,,21659,41872,177609,0,1675618,177609,0,1675618,0,0,0,0,0,0,0,0
,250,"Las Cruces, NM",Y,128600,1988,65,,60049,City of Las Cruces NM,Reduced Reporter,Urban,MB,DO, Actual Data,,,,45491,505187,602079,0,3468391,602079,0,3468391,0,0,0,0,0,0,0,0
,116,"Corpus Christi, TX",Y,320069,2661,120,,60051,Corpus Christi Regional Transportation Authority,Full Reporter,Urban,DR,DO, Actual Data,,,,2868,1059,62576,31346,244522,62576,31346,244522,0,0,0,0,0,0,0,0
,116,"Corpus Christi, TX",Y,320069,2661,120,,60051,Corpus Christi Regional Transportation Authority,Full Reporter,Urban,DR,PT, Actual Data,,,,74086,128029,997539,930771,5217134,997539,930771,5217134,0,0,0,0,0,0,0,0
,116,"Corpus Christi, TX",Y,320069,2661,120,,60051,Corpus Christi Regional Transportation Authority,Full Reporter,Urban,MB,DO, Actual Data,,,,173757,2622870,2283844,11540628,22641993,2283844,11540628,22641993,0,0,0,0,0,0,0,0
,116,"Corpus Christi, TX",Y,320069,2661,120,,60051,Corpus Christi Regional Transportation Authority,Full Reporter,Urban,MB,PT, Actual Data,,,,35450,187295,622094,769782,3173070,622094,769782,3173070,0,0,0,0,0,0,0,0
,116,"Corpus Christi, TX",Y,320069,2661,120,,60051,Corpus Christi Regional Transportation Authority,Full Reporter,Urban,VP,PT, Actual Data,,,,8680,45341,487589,2653809,223607,487589,2653809,223607,0,0,0,0,0,0,0,0
,6,"Dallas-Fort Worth-Arlington, TX",Y,5121892,2879,1779,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,CR,PT, Actual Vehicle Revenue Miles,,,,62515,1266076,1404961,21904126,35697609,0,0,0,72.3,1404961,21904126,35697609,72.3,1404961,0,0
,6,"Dallas-Fort Worth-Arlington, TX",Y,5121892,2879,1779,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,144284,232926,1843118,1708110,14724814,1843118,1708110,14724814,0,0,0,0,0,0,0,0
,6,"Dallas-Fort Worth-Arlington, TX",Y,5121892,2879,1779,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,DR,TX, Actual Vehicle Revenue Miles,,,,377154,468967,5804395,4942990,29806261,5804395,4942990,29806261,0,0,0,0,0,0,0,0
,6,"Dallas-Fort Worth-Arlington, TX",Y,5121892,2879,1779,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,LR,DO, Actual Vehicle Revenue Miles,,,,481071,20081036,9866803,164306746,191440162,0,0,0,182.4,9866803,164306746,191440162,182.4,9866803,0,0
,6,"Dallas-Fort Worth-Arlington, TX",Y,5121892,2879,1779,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,2157762,27472695,26895603,112289224,293476028,26895603,112289224,293476028,0,0,0,0,0,0,31,391566
,6,"Dallas-Fort Worth-Arlington, TX",Y,5121892,2879,1779,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,SR,DO, Actual Vehicle Revenue Miles,,,,13307,189420,92227,294412,3647649,0,0,0,4.7,92227,294412,3647649,0,0,0,0
,6,"Dallas-Fort Worth-Arlington, TX",Y,5121892,2879,1779,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,27752,175397,1073177,6456578,629862,1073177,6456578,629862,0,0,0,0,0,0,0,0
,104,"Denton-Lewisville, TX",N,366174,2522,145,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,1953,12344,75530,454413,44330,75530,454413,44330,0,0,0,0,0,0,0,0
,198,"McKinney, TX",N,170030,2295,74,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,3501,22129,135396,814586,79466,135396,814586,79466,0,0,0,0,0,0,0,0
,438,"Sherman, TX",N,61900,1723,36,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,3614,22839,139743,840739,82017,139743,840739,82017,0,0,0,0,0,0,0,0
,49,"New Orleans, LA",Y,899703,3579,251,,60058,St. Bernard Parish,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,3759,37333,61440,0,418229,61440,0,418229,0,0,0,0,0,0,0,0
,0,Texas Non-UZA,N,,,,,60059,Brazos Transit District,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,29758,44384,767767,765175,2353304,767767,765175,2353304,0,0,0,0,0,0,0,0
,197,"College Station-Bryan, TX",Y,171345,2399,71,,60059,Brazos Transit District,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,11572,17260,298576,297568,915174,298576,297568,915174,0,0,0,0,0,0,0,0
,0,Texas Non-UZA,N,,,,,60059,Brazos Transit District,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,22578,81832,379815,522909,2375453,379815,522909,2375453,0,0,0,0,0,0,0,0
,197,"College Station-Bryan, TX",Y,171345,2399,71,,60059,Brazos Transit District,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,31179,113007,524506,722112,3280384,524506,722112,3280384,0,0,0,0,0,0,0,0
,129,"Fayetteville-Springdale-Rogers, AR-MO",Y,295083,1572,188,,60062,"University of Arkansas, Fayetteville",Reduced Reporter,Urban,DR,DO, Actual Data,,,,7000,8632,51040,0,397677,51040,0,397677,0,0,0,0,0,0,0,0
,129,"Fayetteville-Springdale-Rogers, AR-MO",Y,295083,1572,188,,60062,"University of Arkansas, Fayetteville",Reduced Reporter,Urban,MB,DO, Actual Data,,,,42760,1385233,522210,0,3269086,522210,0,3269086,0,0,0,0,0,0,0,0
,6,"Dallas-Fort Worth-Arlington, TX",Y,5121892,2879,1779,,60068,City of Grand Prairie ,Reduced Reporter,Urban,DR,DO, Actual Data,,,,10445,49057,111714,0,948345,111714,0,948345,0,0,0,0,0,0,0,0
,0,Arkansas Non-UZA,N,,,,,60072,Ozark Regional Transit,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,1604,1853,17107,0,123460,17107,0,123460,0,0,0,0,0,0,0,0
,129,"Fayetteville-Springdale-Rogers, AR-MO",Y,295083,1572,188,,60072,Ozark Regional Transit,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,9850,11385,105089,0,758422,105089,0,758422,0,0,0,0,0,0,0,0
,129,"Fayetteville-Springdale-Rogers, AR-MO",Y,295083,1572,188,,60072,Ozark Regional Transit,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,34328,161791,486198,0,2643029,486198,0,2643029,0,0,0,0,0,0,0,0
,226,"Houma, LA",Y,144875,1585,91,,60080,Terrebonne Parish Consolidated Government,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,480,2526,6899,0,54635,6899,0,54635,0,0,0,0,0,0,0,0
,226,"Houma, LA",Y,144875,1585,91,,60080,Terrebonne Parish Consolidated Government,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,12197,65481,247227,0,1766537,247227,0,1766537,0,0,0,0,0,0,0,0
,302,"Longview, TX",Y,98884,1191,83,,60081,City of Longview,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,2513,3692,29859,0,115168,29859,0,115168,0,0,0,0,0,0,0,0
,302,"Longview, TX",Y,98884,1191,83,,60081,City of Longview,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,23595,159904,394949,0,1816295,394949,0,1816295,0,0,0,0,0,0,0,0
,293,"Texas City, TX",Y,106383,1400,76,,60082,The Gulf Coast Center,Reduced Reporter,Urban,CB,DO, Actual Vehicle Revenue Miles,,,,5281,33444,154046,0,510782,154046,0,510782,0,0,0,0,0,0,0,0
,0,Texas Non-UZA,N,,,,,60082,The Gulf Coast Center,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,5782,5964,98957,0,477115,98957,0,477115,0,0,0,0,0,0,0,0
,293,"Texas City, TX",Y,106383,1400,76,,60082,The Gulf Coast Center,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,14646,15107,250653,0,1208507,250653,0,1208507,0,0,0,0,0,0,0,0
,373,"Lake Jackson-Angleton, TX",N,74830,1795,42,,60082,The Gulf Coast Center,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,4333,4470,74159,0,357553,74159,0,357553,0,0,0,0,0,0,0,0
,7,"Houston, TX",N,4944332,2979,1660,,60082,The Gulf Coast Center,Reduced Reporter,Urban,DR,TX, Other,Trip origin,,,241,684,6983,0,39255,6983,0,39255,0,0,0,0,0,0,0,0
,293,"Texas City, TX",Y,106383,1400,76,,60082,The Gulf Coast Center,Reduced Reporter,Urban,DR,TX, Other,Trip origin,,,763,2166,22111,0,124299,22111,0,124299,0,0,0,0,0,0,0,0
,0,Texas Non-UZA,N,,,,,60082,The Gulf Coast Center,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,4126,15673,80463,0,291604,80463,0,291604,0,0,0,0,0,0,0,0
,293,"Texas City, TX",Y,106383,1400,76,,60082,The Gulf Coast Center,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,17496,66468,341239,0,1236676,341239,0,1236676,0,0,0,0,0,0,0,0
,373,"Lake Jackson-Angleton, TX",N,74830,1795,42,,60082,The Gulf Coast Center,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,14570,55353,284178,0,1029882,284178,0,1029882,0,0,0,0,0,0,0,0
,257,"Fort Smith, AR-OK",Y,122947,1737,71,,60086,City of Fort Smith,Reduced Reporter,Urban,DR,DO, Actual Data,,,,9084,13059,122005,0,634579,122005,0,634579,0,0,0,0,0,0,0,0
,257,"Fort Smith, AR-OK",Y,122947,1737,71,,60086,City of Fort Smith,Reduced Reporter,Urban,MB,DO, Actual Data,,,,20296,176563,290894,0,1480686,290894,0,1480686,0,0,0,0,0,0,0,0
,49,"New Orleans, LA",Y,899703,3579,251,,60088,Jefferson Parish,Full Reporter,Urban,DR,PT, Actual Data,,,,32476,43338,316335,251593,2882686,316335,251593,2882686,0,0,0,0,0,0,0,0
,49,"New Orleans, LA",Y,899703,3579,251,,60088,Jefferson Parish,Full Reporter,Urban,MB,PT, Actual Data,,,,118036,1069290,1695138,5432383,14230896,1695138,5432383,14230896,0,0,0,0,0,0,0,113574
,247,"Tyler, TX",Y,130247,1443,90,,60089,City of Tyler,Reduced Reporter,Urban,CB,PT, Actual Data,,,,537,21,14869,0,19498,14869,0,19498,0,0,0,0,0,0,0,0
,247,"Tyler, TX",Y,130247,1443,90,,60089,City of Tyler,Reduced Reporter,Urban,DR,DO, Actual Data,,,,10619,21899,130077,0,700130,130077,0,700130,0,0,0,0,0,0,0,0
,247,"Tyler, TX",Y,130247,1443,90,,60089,City of Tyler,Reduced Reporter,Urban,DR,TX, Actual Data,,,,7014,18821,107284,0,337648,107284,0,337648,0,0,0,0,0,0,0,0
,247,"Tyler, TX",Y,130247,1443,90,,60089,City of Tyler,Reduced Reporter,Urban,MB,DO, Actual Data,,,,17022,81097,257422,0,1370055,257422,0,1370055,0,0,0,0,0,0,0,0
,247,"Tyler, TX",Y,130247,1443,90,,60089,City of Tyler,Reduced Reporter,Urban,MB,PT, Actual Data,,,,1252,296,11527,0,57363,11527,0,57363,0,0,0,0,0,0,0,0
,0,Texas Non-UZA,N,,,,,60090,Lower Rio Grande Valley Development Council,Full Reporter,Urban,DR,DO, Actual Data,,,,5925,11972,109420,200052,423051,109420,200052,423051,0,0,0,0,0,0,0,0
,0,Texas Non-UZA,N,,,,,60090,Lower Rio Grande Valley Development Council,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,35832,119367,820931,1054007,2552606,820931,1054007,2552606,0,0,0,0,0,0,0,0
,57,"McAllen, TX",Y,728825,2036,358,,60090,Lower Rio Grande Valley Development Council,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,34084,113544,780885,1002592,2428087,780885,1002592,2428087,0,0,0,0,0,0,0,0
,237,"Harlingen, TX",N,135663,1639,83,,60090,Lower Rio Grande Valley Development Council,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,17479,58228,400454,514150,1245173,400454,514150,1245173,0,0,0,0,0,0,0,0
,0,Texas Non-UZA,N,,,,,60091,Hill Country Transit District,Full Reporter,Urban,DR,DO, Actual Data,,,,28989,47464,351221,531562,2245654,351221,531562,2245654,0,0,0,0,0,0,0,0
,163,"Killeen, TX",Y,217630,2566,85,,60091,Hill Country Transit District,Full Reporter,Urban,DR,DO, Actual Data,,,,17363,28973,230035,208212,1839751,230035,208212,1839751,0,0,0,0,0,0,0,0
,323,"Temple, TX",N,90390,1671,54,,60091,Hill Country Transit District,Full Reporter,Urban,DR,DO, Actual Data,,,,12686,20794,150392,130835,1415604,150392,130835,1415604,0,0,0,0,0,0,0,0
,163,"Killeen, TX",Y,217630,2566,85,,60091,Hill Country Transit District,Full Reporter,Urban,MB,DO, Actual Data,,,,17619,143071,308524,823250,1500523,308524,823250,1500523,0,0,0,0,0,0,0,0
,323,"Temple, TX",N,90390,1671,54,,60091,Hill Country Transit District,Full Reporter,Urban,MB,DO, Actual Data,,,,9188,70459,116981,405500,677069,116981,405500,677069,0,0,0,0,0,0,0,0
,365,"Texarkana-Texarkana, TX-AR",Y,78162,1214,64,,60093,Texarkana Urban Transit District,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,5028,7635,56796,0,71929,56796,0,71929,0,0,0,0,0,0,0,0
,365,"Texarkana-Texarkana, TX-AR",Y,78162,1214,64,,60093,Texarkana Urban Transit District,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,21714,206052,349736,0,2110738,349736,0,2110738,0,0,0,0,0,0,0,0
,312,"Lawton, OK",Y,94457,2143,44,,60094,City of Lawton  ,Reduced Reporter,Urban,DR,DO, Actual Data,,,,6577,11031,68687,0,186352,68687,0,186352,0,0,0,0,0,0,0,0
,312,"Lawton, OK",Y,94457,2143,44,,60094,City of Lawton  ,Reduced Reporter,Urban,MB,DO, Actual Data,,,,32199,242167,474376,0,2019925,474376,0,2019925,0,0,0,0,0,0,0,0
,0,Texas Non-UZA,N,,,,,60095,Golden Crescent Regional Planning Commission,Full Reporter,Urban,CB,DO, Actual Vehicle Revenue Miles,,,,3964,32955,113562,594934,298551,113562,594934,298551,0,0,0,0,0,0,0,0
,434,"Victoria, TX",Y,63683,2194,29,,60095,Golden Crescent Regional Planning Commission,Full Reporter,Urban,CB,DO, Actual Vehicle Revenue Miles,,,,4126,34300,118197,619216,310736,118197,619216,310736,0,0,0,0,0,0,0,0
,0,Texas Non-UZA,N,,,,,60095,Golden Crescent Regional Planning Commission,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,11530,25598,163644,159346,948076,163644,159346,948076,0,0,0,0,0,0,0,0
,434,"Victoria, TX",Y,63683,2194,29,,60095,Golden Crescent Regional Planning Commission,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,10548,23419,149717,145784,867389,149717,145784,867389,0,0,0,0,0,0,0,0
,434,"Victoria, TX",Y,63683,2194,29,,60095,Golden Crescent Regional Planning Commission,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,23798,168541,395845,189822,1122422,395845,189822,1122422,0,0,0,0,0,0,0,0
,252,"Odessa, TX",Y,126405,2145,59,,60097,Midland-Odessa Urban Transit District,Reduced Reporter,Urban,CB,DO, Other,Same as previous report,,,3593,9240,95993,0,323182,95993,0,323182,0,0,0,0,0,0,0,0
,265,"Midland, TX",N,117807,2228,53,,60097,Midland-Odessa Urban Transit District,Reduced Reporter,Urban,CB,DO, Other,Same as previous report,,,3591,8209,108909,0,323182,108909,0,323182,0,0,0,0,0,0,0,0
,252,"Odessa, TX",Y,126405,2145,59,,60097,Midland-Odessa Urban Transit District,Reduced Reporter,Urban,DR,DO, Other,Same as previous year,,,6450,11801,62288,0,635025,62288,0,635025,0,0,0,0,0,0,0,0
,265,"Midland, TX",N,117807,2228,53,,60097,Midland-Odessa Urban Transit District,Reduced Reporter,Urban,DR,DO, Other,Same as previous year,,,7671,16648,83290,0,635024,83290,0,635024,0,0,0,0,0,0,0,0
,252,"Odessa, TX",Y,126405,2145,59,,60097,Midland-Odessa Urban Transit District,Reduced Reporter,Urban,MB,DO, Other,Same as previous year,,,20924,104322,304011,0,1876725,304011,0,1876725,0,0,0,0,0,0,0,0
,265,"Midland, TX",N,117807,2228,53,,60097,Midland-Odessa Urban Transit District,Reduced Reporter,Urban,MB,DO, Other,Same as previous year,,,20821,104288,351217,0,1876724,351217,0,1876724,0,0,0,0,0,0,0,0
,57,"McAllen, TX",Y,728825,2036,358,,60099,City of McAllen ,Reduced Reporter,Urban,DR,DO, Actual Data,,,,5657,11620,65135,0,271999,65135,0,271999,0,0,0,0,0,0,0,0
,57,"McAllen, TX",Y,728825,2036,358,,60099,City of McAllen ,Reduced Reporter,Urban,MB,DO, Actual Data,,,,29978,525653,440830,0,3503171,440830,0,3503171,0,0,0,0,0,0,0,0
,477,"Farmington, NM",Y,53049,1521,35,,60100,City of Farmington,Reduced Reporter,Urban,DR,PT, Actual Data,,,,1963,3017,31780,0,37781,31780,0,37781,0,0,0,0,0,0,0,0
,477,"Farmington, NM",Y,53049,1521,35,,60100,City of Farmington,Reduced Reporter,Urban,MB,PT, Actual Data,,,,14612,93430,217851,0,1170005,217851,0,1170005,0,0,0,0,0,0,0,0
,6,"Dallas-Fort Worth-Arlington, TX",N,5121892,2879,1779,,60101,Denton County Transportation Authority,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,2912,6438,37220,37189,465745,37220,37189,465745,0,0,0,0,0,0,0,0
,104,"Denton-Lewisville, TX",Y,366174,2522,145,,60101,Denton County Transportation Authority,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,12589,27830,160901,160767,2013402,160901,160767,2013402,0,0,0,0,0,0,0,0
,198,"McKinney, TX",N,170030,2295,74,,60101,Denton County Transportation Authority,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,492,1088,6292,6287,78734,6292,6287,78734,0,0,0,0,0,0,0,0
,6,"Dallas-Fort Worth-Arlington, TX",N,5121892,2879,1779,,60101,Denton County Transportation Authority,Full Reporter,Urban,DR,TX, Actual Vehicle Revenue Miles,,,,1469,3759,24183,24193,107852,24183,24193,107852,0,0,0,0,0,0,0,0
,198,"McKinney, TX",N,170030,2295,74,,60101,Denton County Transportation Authority,Full Reporter,Urban,DR,TX, Actual Vehicle Revenue Miles,,,,2660,6809,43804,43821,195358,43804,43821,195358,0,0,0,0,0,0,0,0
