NTD ID,Agency Name,Reporter Type,Reporting Module,CA: Cash and Cash Equivalents,CA: Accounts Receivable,CA: Inventory,CA: Prepaid Expenses,CA: Current Investments and Current Portions of Long-Term Investments,CA: Other Current Assets,Total Current Assets,NCA: Capital Assets,NCA: Intangible Assets,NCA: Capital Leases Receivables,NCA: Special Funds,NCA: Work in Progress,NCA: Investments,NCA: Other Noncurrent Assets,Total Noncurrent Assets,Total Assets,Deferred Outflows of Resources,CL: Current Accounts Payable,CL: Short-Term Debt and Current Portions of Long-Term Debt,CL: Accrued Liabilities,CL: Other Current Liabilities,Total Current Liabilities,NCL: Long-Term Debt,NCL: Noncurrent Accounts Payable,NCL: Capital Lease Obligations,NCL: Long-Term Pension Liabilities,NCL: Estimated Liabilities,NCL: Other Noncurrent Liabilities,Total Noncurrent Liabilities,Total Liabilities,Deferred Inflows of Resources,Net Position
90026,San Diego Metropolitan Transit System,Full Reporter,Urban,39047413,3250076,27858581,3009850,0,0,73165920,1743644037,0,0,0,0,0,0,1743644037,1816809957,39074841,17573146,2690000,11420631,10084,31693861,7665000,0,0,222040474,14799944,0,244505418,276199279,7346927,1572338592
90029,Omnitrans,Full Reporter,Urban,1470286,31721159,3096427,832422,0,0,37120294,176983883,0,0,0,25682383,62789342,0,265455608,302575902,12029811,11279191,0,1419090,7031824,19730105,0,8169827,0,31397511,0,44656635,84223973,103954078,2000825,208650810
90030,North County Transit District,Full Reporter,Urban,66653468,33624759,3720862,1910114,0,0,105909203,406830602,0,0,6647841,82467574,0,0,495946017,601855220,9135835,17711145,1300000,1919983,27053378,47984506,21750000,0,0,46240079,1558978,13518231,83067288,131051794,834243,479105018
90031,Riverside Transit Agency,Full Reporter,Urban,59278982,4097981,968136,269119,0,0,64614218,78936124,0,0,0,0,0,10187695,89123819,153738037,12597279,5557718,0,7649889,41583637,54791244,0,0,0,3094664,0,0,3094664,57885908,3013486,105435922
90035,Gold Coast Transit District,Full Reporter,Urban,4221191,8377011,539141,74640,0,0,13211983,65124187,0,0,6231818,71151,0,0,71427156,84639139,3392613,2321929,1985650,0,3817000,8124579,22834449,0,0,13322756,0,0,36157205,44281784,758789,42991179
90036,Orange County Transportation Authority,Full Reporter,Urban,451368960,137983933,2096197,21922139,0,0,613371229,260493067,0,0,10709368,941103,0,0,272143538,885514767,25763477,17391803,7260946,5430170,12619391,42702310,0,0,0,162545065,0,1050936,163596001,206298311,33931878,671048055
90045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,21135707,139749122,0,529986,479116326,0,640531141,436726271,0,0,0,0,0,0,436726271,1077257412,25300924,83330996,57921970,18840607,413104,160506677,753368566,0,0,51424608,16252343,0,821045517,981552194,12966175,108039967
90061,Yuba-Sutter Transit Authority,Full Reporter,Urban,3158672,2062558,0,45498,0,0,5266728,16488581,0,0,0,0,0,0,16488581,21755309,486067,561810,0,42058,1964638,2568506,0,0,0,445606,0,25050,470656,3039162,15049,19187165
90062,Monterey-Salinas Transit,Full Reporter,Urban,13985945,12824904,357669,263812,0,0,27432330,62184515,0,0,0,2098268,0,8825,64291608,91723938,2949456,3295299,811909,2376523,2282658,8766389,2906706,0,0,14465221,1448381,0,18820308,27586697,1705276,65381421
90078,Central Contra Costa Transit Authority,Full Reporter,Urban,14990473,10002281,913142,95940,0,0,26001836,47502600,0,0,0,270476,0,0,47773076,73774912,3773761,2709540,0,2870949,17411699,22992188,0,0,0,9579911,0,4493432,14073343,37065531,3647380,36835762
90079,SunLine Transit Agency,Full Reporter,Urban,5605858,10586140,997219,705108,0,3023139,20917464,61208587,0,0,0,20405086,0,0,81613673,102531137,3490615,2868920,0,315056,13202908,16386884,2138846,0,0,242040,0,0,2380886,18767770,5043879,82210103
90088,Napa Valley Transportation Authority,Full Reporter,Urban,1496117,4140211,228482,50036,420286,0,6335132,21450570,0,0,0,0,0,0,21450570,27785702,0,1423164,0,2486393,508136,4417693,0,0,0,0,0,0,0,4417693,0,0
90090,Yolo County Transportation District,Full Reporter,Urban,6884628,5689329,0,0,0,0,12573957,25989390,0,0,1175706,0,0,0,27165096,39739053,560334,3010837,0,768834,0,3779671,0,0,0,1243879,0,0,1243879,5023550,100207,35175630
90093,Redding Area Bus Authority,Full Reporter,Urban,3865108,16158,79566,0,830282,0,4791114,12777405,0,0,0,0,0,0,12777405,17568519,0,1855764,1897366,16579,3000,3772709,0,0,0,0,0,0,0,3772709,0,0
90121,Antelope Valley Transit Authority,Full Reporter,Urban,22390573,14364286,522023,504143,0,0,37781025,65117280,0,0,0,12802608,0,0,77919888,115700913,678603,14665190,0,231982,0,14897172,0,0,0,1249556,0,412169,1661725,16558897,49692,99770927
90134,Peninsula Corridor Joint Powers Board,Full Reporter,Urban,107036773,104487630,7961987,0,2531761,0,222018151,912347576,0,0,0,1447512006,0,0,2359859582,2581877733,0,61686782,25000000,654632,91698068,179039482,55153344,0,0,0,0,0,55153344,234192826,0,0
90136,Regional Public Transportation Authority,Full Reporter,Urban,48971544,63512717,0,103175,22582146,10295000,145464582,99091739,0,0,14748715,6477045,17179733,62124,137559356,283023938,7786245,71302793,22392450,3385861,695682,97776786,112938160,0,0,32373847,0,387305,145699312,243476098,2487838,44846247
90144,Livermore / Amador Valley Transit Authority,Full Reporter,Urban,14915528,2953299,0,107297,0,1131458,19107582,27855717,0,0,0,29531332,0,0,57387049,76494631,792519,1485939,0,99169,545875,2130983,0,16277964,0,1188321,412630,684872,18563787,20694770,344032,56248348
90146,Foothill Transit,Full Reporter,Urban,26751988,8583546,0,1432356,0,0,36767890,225071295,0,0,0,0,81761713,650270,307483278,344251168,0,14897241,0,0,0,14897241,64215663,0,0,0,0,0,64215663,79112904,0,0
90148,Victor Valley Transit Authority,Full Reporter,Urban,15826916,11150601,0,216113,0,0,27193630,80687227,0,0,0,0,0,0,80687227,107880857,1382257,2702375,840000,1346248,8335723,13224346,32010901,0,0,0,161989,0,32172890,45397236,21220,63844658
90151,Southern California Regional Rail Authority,Full Reporter,Urban,19766161,115514618,16383539,608454,0,0,152272772,1392718641,0,0,0,0,51777865,479247,1444975753,1597248525,12884503,59886715,0,24770448,93264914,177922077,0,5810669,432828,13099940,0,14327000,33670437,211592514,3495443,1395045071
90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,Urban,14866712,272924568,79216357,5642072,51806736,24772000,449228445,8633064143,0,0,1028570658,7819201713,392936775,12395026,17886168315,18335396760,207302040,267250086,333734682,316595111,204992806,1122572685,6251015386,0,0,1516751880,320883637,42938004,8131588907,9254161592,583727407,8704809801
90157,Access Services  ,Full Reporter,Urban,14645117,6430317,0,0,0,7350640,28426074,14993230,0,0,0,0,0,8946154,23939384,52365458,0,15857063,0,1723907,17615131,35196101,0,0,0,0,0,0,0,35196101,0,0
90159,Western Contra Costa Transit Authority,Full Reporter,Urban,3775417,1459546,0,27638,0,0,5262601,13634342,0,0,0,0,0,0,13634342,18896943,265667,1132021,0,42579,3685673,4860273,0,0,0,605112,0,402328,1007440,5867713,29763,13265134
90162,The Eastern Contra Costa Transit Authority,Full Reporter,Urban,3615877,1854836,725632,0,438585,0,6634930,29719476,0,0,0,0,0,6148,29725624,36360554,0,3794610,107721,419948,483659,4805938,1116656,0,0,0,303579,0,1420235,6226173,0,0
90164,Ventura County Transportation Commission,Full Reporter,Urban,1471494,534591,0,0,0,0,2006085,13071486,0,0,0,0,0,0,13071486,15077571,72086,1444307,0,9997,561759,2016063,0,0,0,175761,0,28924,204685,2220748,23873,12905036
90173,Transit Joint Powers Authority for Merced County,Full Reporter,Urban,9970348,406638,0,0,0,31249021,41626007,17560902,0,0,0,0,0,0,17560902,59186909,0,3259176,0,0,8366279,11625455,0,0,0,0,0,0,0,11625455,0,0
90182,Altamont Corridor Express,Full Reporter,Urban,50054263,19983895,1868225,3617544,0,0,75523927,208889327,0,0,0,0,2798864,0,211688191,287212118,0,12434364,5387700,24879367,0,42701431,42467269,47949,0,0,0,143016,42658234,85359665,0,0
90200,Kings County Area Public Transit Agency,Full Reporter,Urban,6374199,363667,0,212,0,0,6738078,11094202,0,0,409404,480641,0,0,11984247,18722325,106872,284433,328194,0,3610534,4223161,0,0,4062,0,0,0,4062,4227223,9333,14592641
90206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,5600935,6492584,228748,141924,0,2000,12466191,15344914,0,0,0,0,0,0,15344914,27811105,224410,495076,0,241987,8211523,8948586,0,0,0,653046,38645,2977744,3669435,12618021,27214,15390280
90209,"Valley Metro Rail, Inc.",Full Reporter,Urban,2500377,85582044,17259954,851526,0,49399,106243300,1315628259,0,0,21034142,367045849,0,0,1703708250,1809951550,0,84343589,10295000,11423470,13028954,119091013,14748714,0,0,0,921644,10868396,26538754,145629767,0,0
90211,Anaheim Transportation Network,Full Reporter,Urban,980505,4132653,217295,20440,0,281386,5632279,8730575,0,0,0,0,0,0,8730575,14362854,0,3961353,242187,813703,371182,5388425,2945808,0,0,0,0,0,2945808,8334233,0,0
90219,Northern Arizona Intergovernmental Public Transportation Authority,Full Reporter,Urban,1124188,2096982,303446,66537,0,0,3591153,30401853,0,0,0,946883,0,0,31348736,34939889,1412727,466899,0,677165,9711,1153775,0,0,0,6456563,0,1272884,7729447,8883222,417750,27051644
90223,"Paratransit, Inc.",Full Reporter,Urban,3829454,1704378,89426,497114,0,0,6120372,9462275,0,0,0,0,0,0,9462275,15582647,0,313810,213,381249,154458,849730,4188356,0,0,0,0,0,4188356,5038086,0,0
90225,San Francisco Bay Area Water Emergency Transportation Authority,Full Reporter,Urban,39918973,7928862,93215,4237183,0,0,52178233,427367597,0,0,0,16029547,0,0,443397144,495575377,1129621,3919499,0,4446797,4000,8370296,0,21011988,0,0,0,0,21011988,29382284,154262,467168452
90226,Imperial County Transportation Commission,Full Reporter,Urban,12576113,27882,0,0,0,0,12603995,5884575,0,0,0,0,0,0,5884575,18488570,0,0,0,0,500195,500195,0,0,0,0,0,0,0,500195,0,0
90232,Solano County Transit,Full Reporter,Urban,4221248,4691066,0,127322,1538554,0,10578190,49244903,0,0,0,51479,0,0,49296382,59874572,161752,1135307,0,138167,9420658,10694132,0,0,0,0,0,0,0,10694132,24251,49317941
90233,Yuma County Intergovernmental Public Transportation Authority,Full Reporter,Urban,257762,1883088,0,0,0,0,2140850,7413378,0,0,0,0,0,0,7413378,9554228,83536,1048338,0,0,2365361,3413699,0,0,0,407433,0,0,407433,3821132,25209,5791423
90234,Marin County Transit District,Full Reporter,Urban,22732623,13981421,7731,129151,0,0,36850926,39936608,0,0,0,206285,0,0,40142893,76993819,0,3751076,0,0,1047720,4798796,0,0,0,0,0,39301,39301,4838097,0,0
90299,Sonoma-Marin Area Rail Transit District,Full Reporter,Urban,38635854,32630971,1655419,1669200,23044127,2053528,99689099,547381109,271180,0,0,13519021,0,0,561171310,660860409,2747500,8261728,12845283,824250,3973238,25904499,135323000,0,0,4205499,0,219345,139747844,165652343,246990,497708576
91092,Tahoe Transportation District,Full Reporter,Urban,1447217,1078673,229856,13688,0,0,2769434,2478332,0,0,0,29127,0,0,2507459,5276893,0,262118,0,26363,0,288481,79088,0,0,0,0,0,79088,367569,0,0
99425,Pomona Valley Transportation Authority,Full Reporter,Urban,3832891,0,0,0,0,628489,4461380,628489,0,0,0,0,0,0,628489,5089869,0,0,0,0,0,0,0,0,0,0,1762480,0,1762480,1762480,0,0
