NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Major Failures,Other Failures,Total Failures
50047,Bloomington-Normal Public Transit System,Full Reporter,Urban,MB,DO,116,393,509
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,DR,PT,132,188,320
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,MB,DO,1013,280,1293
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,RB,DO,757,437,1194
50051,Greater Lafayette Public Transportation Corporation,Full Reporter,Urban,DR,DO,4,0,4
50051,Greater Lafayette Public Transportation Corporation,Full Reporter,Urban,MB,DO,13,0,13
50052,South Bend Public Transportation Corporation,Full Reporter,Urban,DR,DO,7,7,14
50052,South Bend Public Transportation Corporation,Full Reporter,Urban,MB,DO,153,106,259
50053,City of Terre Haute ,Full Reporter,Urban,DR,DO,37,10,47
50053,City of Terre Haute ,Full Reporter,Urban,MB,DO,35,20,55
50054,Muncie Indiana Transit System,Full Reporter,Urban,DR,DO,1,5,6
50054,Muncie Indiana Transit System,Full Reporter,Urban,MB,DO,3,12,15
50056,Greater Peoria Mass Transit District,Full Reporter,Urban,DR,PT,76,315,391
50056,Greater Peoria Mass Transit District,Full Reporter,Urban,MB,DO,542,358,900
50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,DR,DO,5,2,7
50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,DR,PT,4,5,9
50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,FB,PT,2,1,3
50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,MB,DO,176,42,218
50058,Rockford Mass Transit District,Full Reporter,Urban,DR,DO,26,11,37
50058,Rockford Mass Transit District,Full Reporter,Urban,MB,DO,282,110,392
50059,Springfield Mass Transit District,Full Reporter,Urban,DR,DO,5,21,26
50059,Springfield Mass Transit District,Full Reporter,Urban,MB,DO,130,142,272
50060,Champaign-Urbana Mass Transit District,Full Reporter,Urban,DR,DO,10,21,31
50060,Champaign-Urbana Mass Transit District,Full Reporter,Urban,DR,PT,4,6,10
50060,Champaign-Urbana Mass Transit District,Full Reporter,Urban,MB,DO,81,643,724
50061,"City of Decatur, Il",Full Reporter,Urban,DR,DO,2,0,2
50061,"City of Decatur, Il",Full Reporter,Urban,DR,PT,4,0,4
50061,"City of Decatur, Il",Full Reporter,Urban,MB,DO,172,11,183
50061,"City of Decatur, Il",Full Reporter,Urban,MB,PT,113,19,132
50066,Chicago Transit Authority,Full Reporter,Urban,HR,DO,369,7591,7960
50066,Chicago Transit Authority,Full Reporter,Urban,MB,DO,9185,7202,16387
50092,"City of Rochester, Minnesota",Full Reporter,Urban,DR,PT,5,1,6
50092,"City of Rochester, Minnesota",Full Reporter,Urban,MB,PT,52,15,67
50096,City of Waukesha ,Full Reporter,Urban,CB,PT,3,4,7
50096,City of Waukesha ,Full Reporter,Urban,DR,DO,2,1,3
50096,City of Waukesha ,Full Reporter,Urban,DR,PT,1,6,7
50096,City of Waukesha ,Full Reporter,Urban,MB,DO,5,23,28
50096,City of Waukesha ,Full Reporter,Urban,MB,PT,17,14,31
50099,City of Eau Claire,Full Reporter,Urban,DR,PT,31,83,114
50099,City of Eau Claire,Full Reporter,Urban,MB,DO,45,15,60
50104,Northern Indiana Commuter Transportation District,Full Reporter,Urban,CR,DO,5,0,5
50110,Bloomington Public Transportation Corporation,Full Reporter,Urban,DR,DO,1,0,1
50110,Bloomington Public Transportation Corporation,Full Reporter,Urban,MB,DO,44,98,142
50113,Pace - Suburban Bus Division,Full Reporter,Urban,DR,DO,4,0,4
50113,Pace - Suburban Bus Division,Full Reporter,Urban,DR,PT,14,35,49
50113,Pace - Suburban Bus Division,Full Reporter,Urban,MB,DO,1068,403,1471
50113,Pace - Suburban Bus Division,Full Reporter,Urban,MB,PT,20,35,55
50113,Pace - Suburban Bus Division,Full Reporter,Urban,VP,DO,13,1,14
50117,Laketran,Full Reporter,Urban,CB,DO,4,1,5
50117,Laketran,Full Reporter,Urban,DR,DO,23,11,34
50117,Laketran,Full Reporter,Urban,MB,DO,52,15,67
50118,Northeast Illinois Regional Commuter Railroad Corporation,Full Reporter,Urban,CR,DO,25,0,25
50118,Northeast Illinois Regional Commuter Railroad Corporation,Full Reporter,Urban,CR,PT,29,0,29
50119,City of Detroit ,Full Reporter,Urban,DR,PT,12,9,21
50119,City of Detroit ,Full Reporter,Urban,MB,DO,1006,1594,2600
50141,Detroit Transportation Corporation,Full Reporter,Urban,MG,DO,80,114,194
50145,City of Kokomo,Full Reporter,Urban,DR,DO,17,19,36
50145,City of Kokomo,Full Reporter,Urban,MB,DO,6,3,9
50146,Madison County Transit District,Full Reporter,Urban,DR,PT,14,4,18
50146,Madison County Transit District,Full Reporter,Urban,MB,PT,138,46,184
50146,Madison County Transit District,Full Reporter,Urban,VP,DO,12,5,17
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,CB,DO,2,1,3
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,DO,18,10,28
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,PT,6,67,73
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,MB,DO,5,2,7
50149,Michiana Area Council of Governments,Full Reporter,Urban,DR,PT,0,0,0
50149,Michiana Area Council of Governments,Full Reporter,Urban,MB,PT,57,7,64
50154,Metropolitan Council,Full Reporter,Urban,DR,PT,156,253,409
50154,Metropolitan Council,Full Reporter,Urban,MB,PT,102,154,256
50154,Metropolitan Council,Full Reporter,Urban,VP,PT,0,0,0
50157,Butler County Regional Transit Authority,Full Reporter,Urban,CB,DO,4,1,5
50157,Butler County Regional Transit Authority,Full Reporter,Urban,DR,DO,4,2,6
50157,Butler County Regional Transit Authority,Full Reporter,Urban,MB,DO,0,0,0
50158,University of Michigan Parking and Transportation Services,Full Reporter,Urban,MB,DO,64,379,443
50159,River Valley Metro Mass Transit District,Full Reporter,Urban,CB,PT,15,8,23
50159,River Valley Metro Mass Transit District,Full Reporter,Urban,DR,PT,21,10,31
50159,River Valley Metro Mass Transit District,Full Reporter,Urban,MB,PT,206,52,258
50160,County of Washington,Full Reporter,Urban,CB,PT,4,1,5
50160,County of Washington,Full Reporter,Urban,DR,PT,7,18,25
50161,Ozaukee County ,Full Reporter,Urban,CB,PT,5,4,9
50161,Ozaukee County ,Full Reporter,Urban,DR,PT,7,9,16
50163,"Licking County, Ohio",Full Reporter,Urban,DR,DO,7,15,22
50165,Greene County Transit Board,Full Reporter,Urban,DR,PT,12,8,20
50166,Board of  Clermont County Commissioners,Full Reporter,Urban,DR,DO,3,3,6
50166,Board of  Clermont County Commissioners,Full Reporter,Urban,DR,PT,1,1,2
50166,Board of  Clermont County Commissioners,Full Reporter,Urban,MB,DO,4,1,5
50169,"Miami County, Ohio ",Full Reporter,Urban,DR,PT,0,4,4
50176,City of DeKalb,Full Reporter,Urban,MB,PT,3,0,3
50182,"Pace-Suburban Bus Division, ADA Paratransit Services",Full Reporter,Urban,DR,PT,421,419,840
50184,Macatawa Area Express Transportation Authority,Full Reporter,Urban,DR,DO,15,127,142
50184,Macatawa Area Express Transportation Authority,Full Reporter,Urban,MB,DO,5,20,25
50191,Mid-Ohio Regional Planning Commission,Full Reporter,Urban,VP,PT,0,0,0
50193,Enterprise Rideshare - Michigan,Full Reporter,Urban,VP,DO,59,0,59
50198,Medina County Public Transit,Full Reporter,Urban,DR,DO,3,6,9
50198,Medina County Public Transit,Full Reporter,Urban,MB,DO,1,5,6
50199,Delaware County Transit Board,Full Reporter,Urban,DR,DO,0,3,3
50199,Delaware County Transit Board,Full Reporter,Urban,MB,DO,0,0,0
50204,Jackson County Mass Transit District,Full Reporter,Urban,MB,DO,6,0,6
50209,Central Indiana Regional Transportation Authority ,Full Reporter,Urban,MB,PT,2,0,2
50209,Central Indiana Regional Transportation Authority ,Full Reporter,Urban,VP,PT,2,0,2
50211,Rides Mass Transit District,Full Reporter,Urban,MB,DO,62,15,77
50213,M-1 Rail,Full Reporter,Urban,SR,PT,12,35,47
50342,LINK Hendricks County,Full Reporter,Urban,DR,DO,5,65,70
50515,University of Minnesota Transit,Full Reporter,Urban,DR,DO,0,21,21
50515,University of Minnesota Transit,Full Reporter,Urban,MB,PT,37,31,68
50516,City of Plymouth,Full Reporter,Urban,DR,PT,6,0,6
50516,City of Plymouth,Full Reporter,Urban,MB,PT,31,2,33
50517,City of Maple Grove,Full Reporter,Urban,DR,PT,1,0,1
50517,City of Maple Grove,Full Reporter,Urban,MB,PT,6,0,6
50518,SouthWest Transit,Full Reporter,Urban,DR,PT,5,1,6
50518,SouthWest Transit,Full Reporter,Urban,MB,PT,22,25,47
50519,Minnesota Valley Transit Authority,Full Reporter,Urban,MB,PT,110,98,208
50521,Chicago Water Taxi (Wendella),Full Reporter,Urban,FB,DO,0,0,0
50522,Lake Erie Transportation Commission,Full Reporter,Urban,DR,DO,50,145,195
50522,Lake Erie Transportation Commission,Full Reporter,Urban,MB,DO,31,87,118
55311,City of Cincinnati,Full Reporter,Urban,SR,PT,15,30,45
55312,City of Milwaukee,Full Reporter,Urban,SR,PT,8,8,16
60006,City of El Paso,Full Reporter,Urban,DR,PT,28,57,85
60006,City of El Paso,Full Reporter,Urban,MB,DO,63,20,83
60006,City of El Paso,Full Reporter,Urban,SR,DO,72,7,79
60007,Fort Worth Transportation Authority,Full Reporter,Urban,CR,PT,4,4,8
60007,Fort Worth Transportation Authority,Full Reporter,Urban,DR,DO,70,6,76
60007,Fort Worth Transportation Authority,Full Reporter,Urban,DR,PT,0,5,5
60007,Fort Worth Transportation Authority,Full Reporter,Urban,MB,DO,375,76,451
60007,Fort Worth Transportation Authority,Full Reporter,Urban,MB,PT,0,0,0
60007,Fort Worth Transportation Authority,Full Reporter,Urban,VP,PT,0,0,0
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,CB,DO,241,87,328
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,CB,PT,20,8,28
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,DR,PT,390,429,819
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,LR,DO,50,163,213
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,MB,DO,3740,1458,5198
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,MB,PT,664,241,905
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,RB,DO,7,8,15
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,VP,DO,8,6,14
60009,"Laredo Transit Management, Inc.",Full Reporter,Urban,DR,DO,5,7,12
60009,"Laredo Transit Management, Inc.",Full Reporter,Urban,MB,DO,13,13,26
60010,City of Lubbock,Full Reporter,Urban,DR,DO,24,82,106
60010,City of Lubbock,Full Reporter,Urban,MB,DO,27,188,215
60011,VIA Metropolitan Transit,Full Reporter,Urban,DR,DO,451,27,478
60011,VIA Metropolitan Transit,Full Reporter,Urban,DR,PT,160,138,298
60011,VIA Metropolitan Transit,Full Reporter,Urban,MB,DO,2356,4130,6486
60011,VIA Metropolitan Transit,Full Reporter,Urban,VP,PT,0,0,0
60012,City of Waco,Full Reporter,Urban,DR,DO,9,47,56
60012,City of Waco,Full Reporter,Urban,MB,DO,21,43,64
60014,City of Brownsville ,Full Reporter,Urban,DR,DO,11,2,13
60014,City of Brownsville ,Full Reporter,Urban,MB,DO,130,21,151
60016,City of Beaumont,Full Reporter,Urban,DR,PT,6,18,24
60016,City of Beaumont,Full Reporter,Urban,MB,PT,6,24,30
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,DR,DO,3,0,3
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,FB,PT,0,0,0
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,MB,DO,96,92,188
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,SR,PT,46,94,140
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,VP,PT,0,0,0
60018,Metropolitan Tulsa Transit Authority,Full Reporter,Urban,DR,PT,69,0,69
60018,Metropolitan Tulsa Transit Authority,Full Reporter,Urban,MB,DO,347,48,395
60018,Metropolitan Tulsa Transit Authority,Full Reporter,Urban,MB,PT,28,0,28
60019,City of Albuquerque,Full Reporter,Urban,DR,DO,14,26,40
60019,City of Albuquerque,Full Reporter,Urban,MB,DO,376,513,889
60019,City of Albuquerque,Full Reporter,Urban,RB,DO,55,113,168
60022,Capital Area Transit System,Full Reporter,Urban,DR,PT,3,0,3
60022,Capital Area Transit System,Full Reporter,Urban,MB,DO,339,24,363
60024,City of Shreveport,Full Reporter,Urban,DR,DO,17,11,28
60024,City of Shreveport,Full Reporter,Urban,MB,DO,242,396,638
60032,New Orleans Regional Transit Authority,Full Reporter,Urban,DR,PT,13,51,64
60032,New Orleans Regional Transit Authority,Full Reporter,Urban,FB,PT,32,5,37
60032,New Orleans Regional Transit Authority,Full Reporter,Urban,MB,PT,741,583,1324
60032,New Orleans Regional Transit Authority,Full Reporter,Urban,SR,PT,40,86,126
60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,DR,DO,3,14,17
60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,DR,PT,0,1,1
60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,MB,DO,79,131,210
60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,SR,DO,6,1,7
60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,VP,PT,0,0,0
60038,Lafayette City-Parish Consolidated Government,Full Reporter,Urban,DR,PT,4,12,16
60038,Lafayette City-Parish Consolidated Government,Full Reporter,Urban,MB,DO,62,390,452
60041,City of Arlington,Full Reporter,Urban,DR,DO,3,11,14
60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,CB,PT,138,38,176
60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,DR,PT,201,143,344
60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,MB,PT,4540,748,5288
60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,VP,PT,12,0,12
60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,YR,PT,26,0,26
60051,Corpus Christi Regional Transportation Authority,Full Reporter,Urban,DR,DO,6,13,19
60051,Corpus Christi Regional Transportation Authority,Full Reporter,Urban,DR,PT,86,38,124
60051,Corpus Christi Regional Transportation Authority,Full Reporter,Urban,MB,DO,44,35,79
60051,Corpus Christi Regional Transportation Authority,Full Reporter,Urban,MB,PT,38,25,63
60051,Corpus Christi Regional Transportation Authority,Full Reporter,Urban,VP,PT,0,0,0
60056,Dallas Area Rapid Transit,Full Reporter,Urban,CR,PT,34,0,34
60056,Dallas Area Rapid Transit,Full Reporter,Urban,DR,PT,10,230,240
60056,Dallas Area Rapid Transit,Full Reporter,Urban,LR,DO,158,33,191
60056,Dallas Area Rapid Transit,Full Reporter,Urban,MB,DO,3001,2053,5054
60056,Dallas Area Rapid Transit,Full Reporter,Urban,SR,DO,11,16,27
60056,Dallas Area Rapid Transit,Full Reporter,Urban,VP,PT,0,0,0
60059,Brazos Transit District,Full Reporter,Urban,DR,DO,11,4,15
60059,Brazos Transit District,Full Reporter,Urban,MB,DO,97,31,128
60088,Jefferson Parish,Full Reporter,Urban,DR,PT,0,1,1
60088,Jefferson Parish,Full Reporter,Urban,MB,PT,13,5,18
60090,Lower Rio Grande Valley Development Council,Full Reporter,Urban,DR,DO,0,0,0
60090,Lower Rio Grande Valley Development Council,Full Reporter,Urban,MB,DO,0,115,115
60091,Hill Country Transit District,Full Reporter,Urban,DR,DO,62,23,85
60091,Hill Country Transit District,Full Reporter,Urban,MB,DO,59,21,80
60095,Golden Crescent Regional Planning Commission,Full Reporter,Urban,CB,DO,1,4,5
60095,Golden Crescent Regional Planning Commission,Full Reporter,Urban,DR,DO,2,5,7
60095,Golden Crescent Regional Planning Commission,Full Reporter,Urban,MB,DO,4,15,19
60101,Denton County Transportation Authority,Full Reporter,Urban,DR,DO,18,5,23
60101,Denton County Transportation Authority,Full Reporter,Urban,MB,DO,242,38,280
60101,Denton County Transportation Authority,Full Reporter,Urban,VP,PT,0,0,0
60101,Denton County Transportation Authority,Full Reporter,Urban,YR,PT,0,0,0
60102,Concho Valley Transit District,Full Reporter,Urban,DR,DO,17,47,64
60102,Concho Valley Transit District,Full Reporter,Urban,MB,DO,12,41,53
60103,"Fort Bend County, Texas",Full Reporter,Urban,CB,PT,28,25,53
60103,"Fort Bend County, Texas",Full Reporter,Urban,DR,PT,31,25,56
60103,"Fort Bend County, Texas",Full Reporter,Urban,MB,PT,0,0,0
60107,"Texoma Area Paratransit System, Inc",Full Reporter,Urban,DR,PT,8,10,18
60111,Rio Metro Regional Transit District,Full Reporter,Urban,CB,PT,0,0,0
60111,Rio Metro Regional Transit District,Full Reporter,Urban,CR,PT,12,2,14
60111,Rio Metro Regional Transit District,Full Reporter,Urban,DR,DO,18,1,19
60111,Rio Metro Regional Transit District,Full Reporter,Urban,MB,DO,4,0,4
60114,STAR Transit,Full Reporter,Urban,DR,DO,80,126,206
60114,STAR Transit,Full Reporter,Urban,MB,DO,18,33,51
60127,Plaquemines Parish Government,Full Reporter,Urban,DR,DO,0,3,3
60127,Plaquemines Parish Government,Full Reporter,Urban,FB,DO,3,0,3
60130,Alamo Area Council of Governments,Full Reporter,Urban,DR,DO,10,17,27
60133,McKinney Avenue Transit Authority,Full Reporter,Urban,SR,DO,9,2,11
60134,The Woodlands Township,Full Reporter,Urban,CB,PT,2,0,2
60134,The Woodlands Township,Full Reporter,Urban,MB,DO,1,2,3
60134,The Woodlands Township,Full Reporter,Urban,MB,PT,9,36,45
60269,Texas State University,Full Reporter,Urban,MB,PT,10,64,74
66339,New Mexico Department of Transportation,Full Reporter,Urban,VP,PT,0,0,0
70001,City of Lincoln,Full Reporter,Urban,DR,DO,19,4,23
70001,City of Lincoln,Full Reporter,Urban,MB,DO,324,89,413
70002,Transit Authority of Omaha,Full Reporter,Urban,DR,DO,2,48,50
70002,Transit Authority of Omaha,Full Reporter,Urban,MB,DO,131,1780,1911
70003,City of Springfield,Full Reporter,Urban,DR,DO,7,2,9
70003,City of Springfield,Full Reporter,Urban,MB,DO,90,223,313
70005,Kansas City Area Transportation Authority,Full Reporter,Urban,DR,DO,18,12,30
70005,Kansas City Area Transportation Authority,Full Reporter,Urban,DR,PT,18,3,21
70005,Kansas City Area Transportation Authority,Full Reporter,Urban,MB,DO,541,142,683
70005,Kansas City Area Transportation Authority,Full Reporter,Urban,RB,DO,81,10,91
70005,Kansas City Area Transportation Authority,Full Reporter,Urban,VP,PT,0,0,0
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Full Reporter,Urban,DR,DO,152,70,222
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Full Reporter,Urban,LR,DO,270,58,328
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Full Reporter,Urban,MB,DO,361,133,494
70008,City of Cedar Rapids,Full Reporter,Urban,DR,PT,5,11,16
70008,City of Cedar Rapids,Full Reporter,Urban,MB,DO,30,69,99
70010,Des Moines Area Regional Transit Authority,Full Reporter,Urban,DR,DO,17,4,21
70010,Des Moines Area Regional Transit Authority,Full Reporter,Urban,MB,DO,348,145,493
70010,Des Moines Area Regional Transit Authority,Full Reporter,Urban,VP,DO,5,0,5
70012,City of Sioux City,Full Reporter,Urban,DR,PT,0,0,0
70012,City of Sioux City,Full Reporter,Urban,MB,DO,23,16,39
70014,Topeka Metropolitan Transit Authority,Full Reporter,Urban,DR,DO,1,6,7
70014,Topeka Metropolitan Transit Authority,Full Reporter,Urban,MB,DO,11,36,47
70015,City of Wichita ,Full Reporter,Urban,DR,DO,20,0,20
70015,City of Wichita ,Full Reporter,Urban,MB,DO,166,131,297
70016,City of Columbia,Full Reporter,Urban,DR,DO,4,7,11
70016,City of Columbia,Full Reporter,Urban,MB,DO,43,295,338
70018,City of Iowa City,Full Reporter,Urban,DR,PT,8,46,54
70018,City of Iowa City,Full Reporter,Urban,MB,DO,12,52,64
70019,University of Iowa,Full Reporter,Urban,DR,DO,5,16,21
70019,University of Iowa,Full Reporter,Urban,MB,DO,14,71,85
70030,City of Coralville,Full Reporter,Urban,DR,PT,5,7,12
70030,City of Coralville,Full Reporter,Urban,MB,DO,12,16,28
70035,Johnson County Kansas,Full Reporter,Urban,CB,PT,28,9,37
70035,Johnson County Kansas,Full Reporter,Urban,DR,PT,5,0,5
70035,Johnson County Kansas,Full Reporter,Urban,MB,PT,66,16,82
70041,Ames Transit Agency,Full Reporter,Urban,MB,DO,28,215,243
70044,University of Kansas,Full Reporter,Urban,MB,PT,100,9,109
70048,City of Lawrence,Full Reporter,Urban,DR,PT,13,3,16
70048,City of Lawrence,Full Reporter,Urban,MB,PT,76,112,188
70049,River Bend Transit,Full Reporter,Urban,DR,DO,3,1,4
70049,River Bend Transit,Full Reporter,Urban,DR,PT,1,1,2
70049,River Bend Transit,Full Reporter,Urban,MB,PT,0,0,0
70066,Heart of Iowa Regional Transit Agency,Full Reporter,Urban,DR,DO,30,17,47
70271,"Kansas City, City of Missouri",Full Reporter,Urban,SR,PT,64,606,670
80001,Utah Transit Authority,Full Reporter,Urban,CB,DO,60,19,79
80001,Utah Transit Authority,Full Reporter,Urban,CR,DO,39,24,63
80001,Utah Transit Authority,Full Reporter,Urban,DR,DO,20,8,28
80001,Utah Transit Authority,Full Reporter,Urban,DR,PT,5,7,12
80001,Utah Transit Authority,Full Reporter,Urban,LR,DO,188,136,324
80001,Utah Transit Authority,Full Reporter,Urban,MB,DO,798,591,1389
80001,Utah Transit Authority,Full Reporter,Urban,MB,PT,3,1,4
80001,Utah Transit Authority,Full Reporter,Urban,VP,DO,2,0,2
80002,Su Tran LLC dba: Sioux Area Metro,Full Reporter,Urban,DR,DO,42,24,66
80002,Su Tran LLC dba: Sioux Area Metro,Full Reporter,Urban,MB,DO,77,25,102
80003,City of Fargo,Full Reporter,Urban,DR,PT,0,1,1
80003,City of Fargo,Full Reporter,Urban,MB,PT,6,20,26
80004,City of Billings,Full Reporter,Urban,DR,DO,10,38,48
80004,City of Billings,Full Reporter,Urban,MB,DO,92,129,221
80005,City of Colorado Springs,Full Reporter,Urban,DR,PT,6,0,6
80005,City of Colorado Springs,Full Reporter,Urban,MB,PT,561,399,960
80005,City of Colorado Springs,Full Reporter,Urban,VP,DO,1,0,1
80006,Denver Regional Transportation District,Full Reporter,Urban,CR,DO,9,7,16
80006,Denver Regional Transportation District,Full Reporter,Urban,CR,PT,165,130,295
80006,Denver Regional Transportation District,Full Reporter,Urban,DR,PT,111,91,202
80006,Denver Regional Transportation District,Full Reporter,Urban,LR,DO,484,276,760
80006,Denver Regional Transportation District,Full Reporter,Urban,MB,DO,438,570,1008
80006,Denver Regional Transportation District,Full Reporter,Urban,MB,PT,248,509,757
80007,City of Pueblo,Full Reporter,Urban,DR,PT,1,10,11
80007,City of Pueblo,Full Reporter,Urban,MB,DO,5,48,53
80008,Cities Area Transit,Full Reporter,Urban,DR,DO,0,9,9
80008,Cities Area Transit,Full Reporter,Urban,MB,DO,3,61,64
80009,Missoula Urban Transportation District,Full Reporter,Urban,DR,DO,7,9,16
80009,Missoula Urban Transportation District,Full Reporter,Urban,MB,DO,105,47,152
80011,City of Fort Collins,Full Reporter,Urban,DR,PT,3,0,3
80011,City of Fort Collins,Full Reporter,Urban,MB,DO,110,110,220
80011,City of Fort Collins,Full Reporter,Urban,MB,PT,0,0,0
80011,City of Fort Collins,Full Reporter,Urban,RB,DO,43,37,80
80012,Great Falls Transit District,Full Reporter,Urban,DR,DO,4,0,4
80012,Great Falls Transit District,Full Reporter,Urban,MB,DO,82,3,85
80025,"City of Loveland, Colorado",Full Reporter,Urban,MB,DO,19,106,125
80028,Cache Valley Transit District,Full Reporter,Urban,DR,DO,0,9,9
80028,Cache Valley Transit District,Full Reporter,Urban,MB,DO,70,197,267
80106,North Front Range Transportation and Air Quality Planning Council,Full Reporter,Urban,VP,DO,1,0,1
80107,University of Montana,Full Reporter,Urban,MB,DO,19,11,30
80109,Enterprise - Denver,Full Reporter,Urban,VP,DO,0,0,0
80285,Via Mobility Services,Full Reporter,Urban,DR,DO,10,32,42
90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,CB,PT,13,3,16
90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,DR,PT,13,15,28
90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,MB,PT,231,111,342
90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,VP,PT,0,0,0
90002,City and County of Honolulu,Full Reporter,Urban,DR,PT,640,718,1358
90002,City and County of Honolulu,Full Reporter,Urban,MB,PT,2030,3040,5070
90002,City and County of Honolulu,Full Reporter,Urban,VP,PT,0,0,0
90003,San Francisco Bay Area Rapid Transit District,Full Reporter,Urban,HR,DO,98,48,146
90003,San Francisco Bay Area Rapid Transit District,Full Reporter,Urban,MG,PT,2,6,8
90003,San Francisco Bay Area Rapid Transit District,Full Reporter,Urban,YR,DO,21,30,51
90004,Golden Empire Transit District,Full Reporter,Urban,DR,DO,14,9,23
90004,Golden Empire Transit District,Full Reporter,Urban,MB,DO,201,282,483
90006,Santa Cruz Metropolitan Transit District,Full Reporter,Urban,CB,DO,22,0,22
90006,Santa Cruz Metropolitan Transit District,Full Reporter,Urban,DR,DO,9,0,9
90006,Santa Cruz Metropolitan Transit District,Full Reporter,Urban,MB,DO,174,2,176
90007,City of Modesto ,Full Reporter,Urban,DR,PT,9,23,32
90007,City of Modesto ,Full Reporter,Urban,MB,PT,51,7,58
90008,City of Santa Monica,Full Reporter,Urban,DR,PT,1,0,1
90008,City of Santa Monica,Full Reporter,Urban,MB,DO,353,347,700
90009,San Mateo County Transit District,Full Reporter,Urban,DR,PT,30,0,30
90009,San Mateo County Transit District,Full Reporter,Urban,MB,DO,193,1,194
90009,San Mateo County Transit District,Full Reporter,Urban,MB,PT,45,25,70
90010,City of Torrance,Full Reporter,Urban,MB,DO,118,315,433
90012,San Joaquin Regional Transit District,Full Reporter,Urban,CB,PT,41,28,69
90012,San Joaquin Regional Transit District,Full Reporter,Urban,DR,PT,20,23,43
90012,San Joaquin Regional Transit District,Full Reporter,Urban,MB,DO,9,186,195
90012,San Joaquin Regional Transit District,Full Reporter,Urban,MB,PT,116,59,175
90013,Santa Clara Valley Transportation Authority,Full Reporter,Urban,DR,PT,109,22,131
90013,Santa Clara Valley Transportation Authority,Full Reporter,Urban,LR,DO,85,156,241
90013,Santa Clara Valley Transportation Authority,Full Reporter,Urban,MB,DO,1066,496,1562
90013,Santa Clara Valley Transportation Authority,Full Reporter,Urban,MB,PT,0,0,0
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,CB,DO,89,133,222
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,DR,DO,3,1,4
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,DR,PT,96,71,167
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,MB,DO,1193,1705,2898
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,MB,PT,0,0,0
90015,City and County of San Francisco,Full Reporter,Urban,CC,DO,213,617,830
90015,City and County of San Francisco,Full Reporter,Urban,DR,PT,56,16,72
90015,City and County of San Francisco,Full Reporter,Urban,LR,DO,741,1993,2734
90015,City and County of San Francisco,Full Reporter,Urban,MB,DO,1155,60,1215
90015,City and County of San Francisco,Full Reporter,Urban,SR,DO,225,554,779
90015,City and County of San Francisco,Full Reporter,Urban,TB,DO,359,28,387
90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,DR,PT,2,5,7
