NTD ID,Reporter Name,Reporter Type,Reporting Module,Form Section,Performance Measure,2020 Target (%),2021 Target (%)
50036,Capital Area Transportation Authority,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,MV - Minivan,19.23,0.0
50036,Capital Area Transportation Authority,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,20.0,0.0
50036,Capital Area Transportation Authority,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,60.0,75.0
50036,Capital Area Transportation Authority,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0.0,0.0
50036,Capital Area Transportation Authority,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
50037,County of Muskegon,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,0.0,25.0
50037,County of Muskegon,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,0.0,0.0
50037,County of Muskegon,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,MV - Minivan,0.0,100.0
50037,County of Muskegon,Reduced Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,29.0,28.57
50037,County of Muskegon,Reduced Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0.0,0.0
50037,County of Muskegon,Reduced Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
50038,City of Niles ,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,29.0,14.0
50038,City of Niles ,Reduced Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,100.0,100.0
50038,City of Niles ,Reduced Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0.0,0.0
50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,AO - Automobile,0.0,100.0
50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BR - Over-the-road Bus,100.0,100.0
50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,50.0,89.0
50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,25.0,59.0
50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,MV - Minivan,50.0,25.0
50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,SV - Sports Utility Vehicle,,0.0
50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,VN - Van,100.0,100.0
50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,50.0,50.0
50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,75.0,75.0
50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0.0,0.0
50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,0.0,1.0
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,0.0,8.0
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,MV - Minivan,,0.0
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,VN - Van,,0.0
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,0.0,0.0
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,0.0,0.0
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0.0,0.0
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
50041,City of Anderson ,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,14.29,28.57
50041,City of Anderson ,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,16.67,27.27
50041,City of Anderson ,Reduced Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,14.29,29.0
50041,City of Anderson ,Reduced Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0.0,0.0
50041,City of Anderson ,Reduced Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,100.0,50.0
50043,Metropolitan Evansville Transit System,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,33.0,33.3
50043,Metropolitan Evansville Transit System,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,37.0,31.6
50043,Metropolitan Evansville Transit System,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,54.0,66.7
50043,Metropolitan Evansville Transit System,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0.0,0.0
50043,Metropolitan Evansville Transit System,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
50044,Fort Wayne Public Transportation Corporation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,20.0,14.3
50044,Fort Wayne Public Transportation Corporation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,85.0,41.9
50044,Fort Wayne Public Transportation Corporation,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,65.0,75.0
50044,Fort Wayne Public Transportation Corporation,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0.0,0.0
50044,Fort Wayne Public Transportation Corporation,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
50045,Gary Public Transportation Corporation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,35.0,40.0
50045,Gary Public Transportation Corporation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,38.0,100.0
50045,Gary Public Transportation Corporation,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,50.0,50.0
50045,Gary Public Transportation Corporation,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0.0,0.0
50045,Gary Public Transportation Corporation,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,AB - Articulated Bus,0.0,0.0
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,8.0,5.0
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,28.0,0.0
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,MV - Minivan,0.0,0.0
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,50.0,33.0
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,30.0,16.0
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0.0,0.0
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
50051,Greater Lafayette Public Transportation Corporation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,AB - Articulated Bus,50.0,60.0
50051,Greater Lafayette Public Transportation Corporation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,20.0,20.0
50051,Greater Lafayette Public Transportation Corporation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,16.6,16.6
50051,Greater Lafayette Public Transportation Corporation,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,30.0,40.0
50051,Greater Lafayette Public Transportation Corporation,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,40.0,33.33
50051,Greater Lafayette Public Transportation Corporation,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0.0,0.0
50051,Greater Lafayette Public Transportation Corporation,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
50052,South Bend Public Transportation Corporation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,59.26,25.0
50052,South Bend Public Transportation Corporation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,20.0,11.25
50052,South Bend Public Transportation Corporation,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,50.0,0.0
50052,South Bend Public Transportation Corporation,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,50.0,0.0
50052,South Bend Public Transportation Corporation,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0.0,0.0
50052,South Bend Public Transportation Corporation,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
50053,City of Terre Haute ,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,56.0,20.0
50053,City of Terre Haute ,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,100.0,100.0
50053,City of Terre Haute ,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0.0,0.0
50054,Muncie Indiana Transit System,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,33.33,45.0
50054,Muncie Indiana Transit System,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,0.0,0.0
50054,Muncie Indiana Transit System,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,83.33,40.0
50054,Muncie Indiana Transit System,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,66.66,50.0
50054,Muncie Indiana Transit System,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0.0,0.0
50054,Muncie Indiana Transit System,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
50066,Chicago Transit Authority,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,AB - Articulated Bus,0.0,0.0
50066,Chicago Transit Authority,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,18.58,39.0
50066,Chicago Transit Authority,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,HR - Heavy Rail Passenger Car,32.1,33.0
50066,Chicago Transit Authority,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,49.0,21.2
50066,Chicago Transit Authority,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Steel Wheel Vehicles,78.0,76.9
50066,Chicago Transit Authority,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,53.0,50.2
50066,Chicago Transit Authority,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,37.0,37.0
50066,Chicago Transit Authority,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,18.0,18.0
50066,Chicago Transit Authority,Full Reporter,Urban,4) Infrastructure - Percent of track segments with performance restrictions,HR - Heavy Rail,9.45,9.7
50088,City of Sheboygan,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,28.0,36.0
50088,City of Sheboygan,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,0.0,30.0
50088,City of Sheboygan,Reduced Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,0.0,0.0
50088,City of Sheboygan,Reduced Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,0.0,0.0
50088,City of Sheboygan,Reduced Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,100.0,0.0
50088,City of Sheboygan,Reduced Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
50090,Richland County Transit,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,0.0,0.0
50090,Richland County Transit,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,0.0,0.0
50090,Richland County Transit,Reduced Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,0.0,66.67
50090,Richland County Transit,Reduced Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0.0,0.0
50090,Richland County Transit,Reduced Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
50092,"City of Rochester, Minnesota",Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,20.0,20.0
50092,"City of Rochester, Minnesota",Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,,20.0
50092,"City of Rochester, Minnesota",Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0.0,0.0
50093,Lima Allen County Regional Transit Authority,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,10.0,10.0
50093,Lima Allen County Regional Transit Authority,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,25.0,25.0
50093,Lima Allen County Regional Transit Authority,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,VN - Van,25.0,25.0
50093,Lima Allen County Regional Transit Authority,Reduced Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,0.0,0.0
50093,Lima Allen County Regional Transit Authority,Reduced Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,50.0,50.0
50093,Lima Allen County Regional Transit Authority,Reduced Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,50.0,0.0
50095,Lorain County,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,73.33,47.06
50098,City of Michigan ,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,3.33,3.33
50098,City of Michigan ,Reduced Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,100.0,100.0
50099,City of Eau Claire,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,27.0,0.0
50099,City of Eau Claire,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,0.0,0.0
50099,City of Eau Claire,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,100.0,100.0
50104,Northern Indiana Commuter Transportation District,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,RP - Commuter Rail Passenger Coach,0.0,0.0
50104,Northern Indiana Commuter Transportation District,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,RS - Commuter Rail Self-Propelled Passenger Car,0.0,0.0
50104,Northern Indiana Commuter Transportation District,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,35.0,35.0
50104,Northern Indiana Commuter Transportation District,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Steel Wheel Vehicles,35.0,35.0
50104,Northern Indiana Commuter Transportation District,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,35.0,35.0
50104,Northern Indiana Commuter Transportation District,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0.0,0.0
50104,Northern Indiana Commuter Transportation District,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
50104,Northern Indiana Commuter Transportation District,Full Reporter,Urban,4) Infrastructure - Percent of track segments with performance restrictions,CR - Commuter Rail,3.0,4.0
50107,City of Henderson,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,0.0,0.0
50107,City of Henderson,Reduced Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,0.0,0.0
50107,City of Henderson,Reduced Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,100.0,100.0
50110,Bloomington Public Transportation Corporation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,20.0,20.0
50110,Bloomington Public Transportation Corporation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,0.0,0.0
50110,Bloomington Public Transportation Corporation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,MV - Minivan,0.0,0.0
50110,Bloomington Public Transportation Corporation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,VN - Van,0.0,0.0
50110,Bloomington Public Transportation Corporation,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,0.0,0.0
50110,Bloomington Public Transportation Corporation,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0.0,0.0
50110,Bloomington Public Transportation Corporation,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
50113,Pace - Suburban Bus Division,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BR - Over-the-road Bus,0.0,0.0
50113,Pace - Suburban Bus Division,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,12.72,14.86
50113,Pace - Suburban Bus Division,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,61.67,77.11
50113,Pace - Suburban Bus Division,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,MV - Minivan,17.01,28.02
50113,Pace - Suburban Bus Division,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,VN - Van,39.1,41.9
50113,Pace - Suburban Bus Division,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,36.17,89.74
50113,Pace - Suburban Bus Division,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,44.14,41.48
50113,Pace - Suburban Bus Division,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,25.0,16.67
50113,Pace - Suburban Bus Division,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,19.23,16.67
50118,Northeast Illinois Regional Commuter Railroad Corporation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,RL - Commuter Rail Locomotive,56.0,53.0
50118,Northeast Illinois Regional Commuter Railroad Corporation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,RP - Commuter Rail Passenger Coach,44.0,44.0
50118,Northeast Illinois Regional Commuter Railroad Corporation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,RS - Commuter Rail Self-Propelled Passenger Car,0.0,0.0
50118,Northeast Illinois Regional Commuter Railroad Corporation,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,26.0,23.0
50118,Northeast Illinois Regional Commuter Railroad Corporation,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Steel Wheel Vehicles,37.0,43.0
50118,Northeast Illinois Regional Commuter Railroad Corporation,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,34.0,34.0
50118,Northeast Illinois Regional Commuter Railroad Corporation,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,10.0,9.0
50118,Northeast Illinois Regional Commuter Railroad Corporation,Full Reporter,Urban,4) Infrastructure - Percent of track segments with performance restrictions,CR - Commuter Rail,3.0,5.0
50119,City of Detroit ,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,AB - Articulated Bus,0.0,0.0
50119,City of Detroit ,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,9.0,15.0
50119,City of Detroit ,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,,100.0
50119,City of Detroit ,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,70.0,70.0
50119,City of Detroit ,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,33.0,33.0
50119,City of Detroit ,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
50141,Detroit Transportation Corporation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,AG - Automated Guideway Vehicle,0.0,0.0
50141,Detroit Transportation Corporation,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,0.0,0.0
50141,Detroit Transportation Corporation,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0.0,0.0
50141,Detroit Transportation Corporation,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
50141,Detroit Transportation Corporation,Full Reporter,Urban,4) Infrastructure - Percent of track segments with performance restrictions,MG - Monorail/Automated Guideway,5.0,0.0
50142,Steel Valley Regional Transit Authority,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,43.0,27.27
50142,Steel Valley Regional Transit Authority,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,MV - Minivan,0.0,100.0
50142,Steel Valley Regional Transit Authority,Reduced Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,0.0,100.0
50145,City of Kokomo,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,0.0,0.0
50145,City of Kokomo,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,10.0,3.0
50145,City of Kokomo,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,VN - Van,0.0,0.0
50145,City of Kokomo,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0.0,0.0
