State/Parent NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Sponsor NTD ID,Sponsor Name,Primary Mode Served,Secondary Modes Served,Facility ID,Facility Type,Facility Name,Street Address,City,State,ZIP Code,Latitude,Longitude,Non-Agency Mode Served,Private Modes Served,Administrative/Maintenance Facility Flag,Passenger/Parking Facility Flag,Square Feet,Number of Parking Spaces,Section of a Larger Facility,Year Built or Reconstructed as New,Percent Agency Capital Responsibility,Cross Agency Facility Flag,Condition Assessment Date,Condition Assessment,Separate Asset Flag,Notes
,40008,City of Charlotte North Carolina,Full Reporter,Urban,,,CB,,12648,Surface Parking Lot,Cornelius Park and Ride,20300 Sefton Road,Charlotte,NC,28031,,,,,0,1,,355,0,2017,100,N,6/30/2020,4,N,
,40008,City of Charlotte North Carolina,Full Reporter,Urban,,,LR,MB,12609,Elevated Fixed Guideway Station,Charlotte Transit Center,303 East Trade Street,Charlotte,NC,28202,,,,,0,1,5013,,0,2007,100,N,6/30/2020,4,N,
,40008,City of Charlotte North Carolina,Full Reporter,Urban,,,LR,,12610,At-Grade Fixed Guideway Station,UNC Charlotte Station,9025 Cameron Boulevard,Charlotte,NC,28262,,,,,0,1,5013,,0,2018,100,N,6/30/2020,5,N,
,40008,City of Charlotte North Carolina,Full Reporter,Urban,,,LR,MB,12611,At-Grade Fixed Guideway Station,J W Clay Station,9048 North Tryon Street,Charlotte,NC,28262,,,,,0,1,5013,,0,2018,100,N,6/30/2020,5,N,
,40008,City of Charlotte North Carolina,Full Reporter,Urban,,,LR,,12612,At-Grade Fixed Guideway Station,McCullough Station,8312 North Tryon Street,Charlotte,NC,28262,,,,,0,1,5013,,0,2018,100,N,6/30/2020,5,N,
,40008,City of Charlotte North Carolina,Full Reporter,Urban,,,LR,MB,12613,At-Grade Fixed Guideway Station,University City Boulevard Station,7205 North Tryon Street,Charlotte,NC,28213,,,,,0,1,5013,,1,2018,100,N,6/30/2020,5,N,
,40008,City of Charlotte North Carolina,Full Reporter,Urban,,,LR,,12614,At-Grade Fixed Guideway Station,Tom Hunter Station,6505 North Tryon Street,Charlotte,NC,28213,,,,,0,1,5013,,0,2018,100,N,6/30/2020,5,N,
,40008,City of Charlotte North Carolina,Full Reporter,Urban,,,LR,,12615,At-Grade Fixed Guideway Station,Old Concord Road Station,5630 Old Concord Road,Charlotte,NC,28213,,,,,0,1,8355,,0,2018,100,N,6/30/2020,5,N,
,40008,City of Charlotte North Carolina,Full Reporter,Urban,,,LR,MB,12616,At-Grade Fixed Guideway Station,Sugar Creek Station,644 East Sugar Creek Road,Charlotte,NC,28213,,,,,0,1,5013,,0,2018,100,N,6/30/2020,5,N,
,40008,City of Charlotte North Carolina,Full Reporter,Urban,,,LR,,12617,Elevated Fixed Guideway Station,36th Street Station,434 East 36Th Street,Charlotte,NC,28206,,,,,0,1,5013,,0,2018,100,N,6/30/2020,5,N,
,40008,City of Charlotte North Carolina,Full Reporter,Urban,,,LR,,12618,Elevated Fixed Guideway Station,25th Street Station,2227 North Brevard Street,Charlotte,NC,28206,,,,,0,1,5013,,0,2018,100,N,6/30/2020,5,N,
,40008,City of Charlotte North Carolina,Full Reporter,Urban,,,LR,,12619,At-Grade Fixed Guideway Station,Parkwood Station,327 Parkwood Avenue,Charlotte,NC,28206,,,,,0,1,8355,,0,2018,100,N,6/30/2020,5,N,
,40008,City of Charlotte North Carolina,Full Reporter,Urban,,,LR,,12620,At-Grade Fixed Guideway Station,9th Street Station,237 East 9Th Street,Charlotte,NC,28202,,,,,0,1,8355,,0,2018,100,N,6/30/2020,5,N,
,40008,City of Charlotte North Carolina,Full Reporter,Urban,,,LR,,12621,At-Grade Fixed Guideway Station,7th Street Station,260 East 7Th Street,Charlotte,NC,28202,,,,,0,1,5520,,0,2007,100,N,6/30/2020,4,N,
,40008,City of Charlotte North Carolina,Full Reporter,Urban,,,LR,,12622,Elevated Fixed Guideway Station,3rd Street Station,305 East 3Rd Street,Charlotte,NC,28202,,,,,0,1,5520,,0,2007,100,N,6/30/2020,4,N,
,40008,City of Charlotte North Carolina,Full Reporter,Urban,,,LR,,12623,Elevated Fixed Guideway Station,Stonewall,260 East Stonewall,Charlotte,NC,28202,,,,,0,1,7847,,0,2007,100,N,6/30/2020,4,N,
,40008,City of Charlotte North Carolina,Full Reporter,Urban,,,LR,,12624,At-Grade Fixed Guideway Station,Carson Boulevard Station,218 East Carson Boulevard,Charlotte,NC,28203,,,,,0,1,5520,,0,2007,100,N,6/30/2020,4,N,
,40008,City of Charlotte North Carolina,Full Reporter,Urban,,,LR,,12625,At-Grade Fixed Guideway Station,East / West Boulevard Station,1821 Camden Road,Charlotte,NC,28203,,,,,0,1,5520,,0,2007,100,N,6/30/2020,4,N,
,40008,City of Charlotte North Carolina,Full Reporter,Urban,,,LR,,12626,At-Grade Fixed Guideway Station,Bland Street Station,1511 Camden Road,Charlotte,NC,28203,,,,,0,1,5520,,0,2007,100,N,6/30/2020,4,N,
,40008,City of Charlotte North Carolina,Full Reporter,Urban,,,LR,,12627,At-Grade Fixed Guideway Station,New Bern Street Station,129 New Bern Street,Charlotte,NC,28203,,,,,0,1,5520,,0,2007,100,N,6/30/2020,4,N,
,40008,City of Charlotte North Carolina,Full Reporter,Urban,,,LR,,12628,At-Grade Fixed Guideway Station,Scaleybark Road Station,3750 South Boulevard,Charlotte,NC,28209,,,,,0,1,5520,,0,2007,100,N,6/30/2020,4,N,
,40008,City of Charlotte North Carolina,Full Reporter,Urban,,,LR,,12629,At-Grade Fixed Guideway Station,Woodlawn Road Station,4756 Old Pineville Road,Charlotte,NC,28217,,,,,0,1,8250,,0,2007,100,N,6/30/2020,4,N,
,40008,City of Charlotte North Carolina,Full Reporter,Urban,,,LR,,12630,Elevated Fixed Guideway Station,Tyvola Road Station,5703 Old Pineville Road,Charlotte,NC,28217,,,,,0,1,5152,,0,2007,100,N,6/30/2020,4,N,
,40008,City of Charlotte North Carolina,Full Reporter,Urban,,,LR,,12631,Elevated Fixed Guideway Station,Archdale Drive Station,6230 South Boulevard,Charlotte,NC,28217,,,,,0,1,3312,,0,2007,100,N,6/30/2020,4,N,
,40008,City of Charlotte North Carolina,Full Reporter,Urban,,,LR,,12632,Elevated Fixed Guideway Station,Arrowood Road Station,7717 England Street,Charlotte,NC,28273,,,,,0,1,3312,,0,2007,100,N,6/30/2020,4,N,
,40008,City of Charlotte North Carolina,Full Reporter,Urban,,,LR,,12633,At-Grade Fixed Guideway Station,Sharon Road West Station,8815 Crump Road,Charlotte,NC,28273,,,,,0,1,3680,,0,2007,100,N,6/30/2020,4,N,
,40008,City of Charlotte North Carolina,Full Reporter,Urban,,,LR,MB,12634,Elevated Fixed Guideway Station,I-485 Station,9508 South Boulevard,Charlotte,NC,28273,,,,,0,1,4914,,1,2007,100,N,6/30/2020,3,N,
,40008,City of Charlotte North Carolina,Full Reporter,Urban,,,LR,SR,12635,Combined Administrative and Maintenance Facility (describe in Notes),Vehicle Maintenance Facility Rail,3200 South Blvd,Charlotte,NC,28217,,,,,1,0,110337,,0,2007,100,N,6/30/2020,4,N,"Complex consisting of Administration Bldg and Maintenance Bldg; new construction and refurbishment to complex completed in 2017
"
,40008,City of Charlotte North Carolina,Full Reporter,Urban,,,LR,,12636,Combined Administrative and Maintenance Facility (describe in Notes),North Brevard Light Rail Facility,1911 North Brevard Street,Charlotte,NC,28206,,,,,1,0,20288,,0,2018,100,N,6/30/2020,5,N,"Complex consisting of Administration and Maintenance Bldgs; new construction completed in 2017
"
,40008,City of Charlotte North Carolina,Full Reporter,Urban,,,LR,,12637,Parking Structure,I-485/South Boulevard Parking Deck,9508 South Boulevard,Charlotte,NC,28273,,,,,0,1,,1120,0,2007,100,N,6/30/2020,4,N,
,40008,City of Charlotte North Carolina,Full Reporter,Urban,,,LR,,12638,Parking Structure,Sugar Creek Parking Deck,4020 Raleigh Street,Charlotte,NC,28206,,,,,0,1,,632,0,2018,100,N,6/30/2020,5,N,
,40008,City of Charlotte North Carolina,Full Reporter,Urban,,,LR,,12639,Parking Structure,University City Boulevard Parking Deck,7205 North Tryon Street,Charlotte,NC,28213,,,,,0,1,,1513,0,2018,100,N,6/30/2020,5,N,
,40008,City of Charlotte North Carolina,Full Reporter,Urban,,,LR,,12640,Parking Structure,J W Clay Parking Deck,9325 J W Clay Boulevard,Charlotte,NC,28262,,,,,0,1,,800,0,2018,100,N,6/30/2020,5,N,
,40008,City of Charlotte North Carolina,Full Reporter,Urban,,,MB,CB,12641,Combined Administrative and Maintenance Facility (describe in Notes),South Tryon Bus Operations Complex,3145 South Tryon Street,Charlotte,NC,28217,,,,,1,0,367937,,0,2007,100,N,6/30/2020,4,N,"Complex consisting of Administration Bldg, Maintenance Bldg, Fuel Fare Wash Bldg, Paint and Body Building, and Parking Garage"
,40008,City of Charlotte North Carolina,Full Reporter,Urban,,,MB,VP,12642,Combined Administrative and Maintenance Facility (describe in Notes),North Davidson Street Complex,901 North Davidson Street,Charlotte,NC,28206,,,,,1,0,194584,,0,2010,100,N,6/30/2020,3,N,"Complex consisting of Administration Bldg, Maintenance Bldg, Fuel Fare Wash Bldg, Paint and Body Building, and Parking Garage; new construction and refurbishment to complex in 2010"
,40008,City of Charlotte North Carolina,Full Reporter,Urban,,,MB,SR,12649,Bus Transfer Center,Charlotte Transit Center (Transit Mall),310 East Trade Street,Charlotte,NC,28202,,,,,0,1,111993,,0,1995,100,N,6/30/2020,4,N,
,40008,City of Charlotte North Carolina,Full Reporter,Urban,,,MB,,12650,Bus Transfer Center,Rosa Parks Transit Center,2811 Beatties Ford Road,Charlotte,NC,28216,,,,,0,1,500,,0,2006,100,N,6/30/2020,4,N,
,40008,City of Charlotte North Carolina,Full Reporter,Urban,,,MB,,12651,Bus Transfer Center,Eastland Mall Transit Center,5411 Central Avenue,Charlotte,NC,28212,,,,,0,1,700,,0,2006,100,N,6/30/2020,4,N,
,40008,City of Charlotte North Carolina,Full Reporter,Urban,,,MB,,12652,Bus Transfer Center,South Park Transit Center,4400 Sharon Road,Charlotte,NC,28211,,,,,0,1,600,,0,2004,100,N,6/30/2020,4,N,
,40009,City of Fayetteville,Full Reporter,Urban,,,MB,,4426,Bus Transfer Center,The FAST Center,505 Franklin Street,Fayetteville,NC,28301,35.053376,-78.886998,,,0,1,27069,,0,2017,100,N,6/30/2018,5,N,Passenger Facility
,40009,City of Fayetteville,Full Reporter,Urban,,,MB,DR,10623,Combined Administrative and Maintenance Facility (describe in Notes),Combined Admin/Garage,455 Grove Street,Fayetteville,NC,28301,35.054417,-78.868333,,,1,0,21414,,0,1982,100,N,7/31/2018,3,N,"The FAST facility at 455 Grove Street is a combined administrative office and maintenance garage.   There are 12 offices/work areas, with an additional 2 in the garage area.  The garage has 4 bays and a bus wash lane.  The building itself is shared with the City of Fayetteville Solid Waste Department."
,40010,City of Gastonia,Reduced Reporter,Urban,,,MB,DR,7915,Bus Transfer Center,Bradley Station,121 N Oakland,Gastonia,NC,28054,,,,,0,1,1360,,0,1995,20,N,6/30/2020,3,N,The Bradley Station facility is 100% City owned and dedicated for Transit use only.  It is not shared with any other entity.
,40011,City of High Point,Reduced Reporter,Urban,,,DR,,44,Administrative Office / Sales Office,Transit Operations Center Paratransit Center,718 West Martin Luther King Jr Drive,High Point,NC,27262,35.9533653,-80.0139952,,,1,0,3000,,1,2020,100,N,6/30/2020,5,N,
,40011,City of High Point,Reduced Reporter,Urban,,,MB,DR,40,Combined Administrative and Maintenance Facility (describe in Notes),Transit Operations Center,716 W Martin Luther King Jr Dr,High Point,NC,27265,,,,,1,0,9700,,0,2008,100,N,6/30/2020,4,N,"The facility was originally constructed in 1979,  In 2008/2009 the administrative portion of the facility was remodeled.

The administrative offices take up approximately 4,500 square feet to include staff offices, restrooms, a training/conference room, and operator check-in area.

The maintenance area is in the remaining space.  The maintenance space includes a general work area plus 4 maintenance bays."
,40011,City of High Point,Reduced Reporter,Urban,,,MB,DR,41,Vehicle Washing Facility,Transit Operations Center Bus Washer Building,716 West Martin Luther King Jr Drive,High Point,NC,27262,35.9533653,-80.0139952,,,1,0,1500,,0,1979,100,N,6/30/2020,4,N,
,40011,City of High Point,Reduced Reporter,Urban,,,MB,,42,Vehicle Fueling Facility,Transit Operations Center Fuel Island,716 West Martin Luther King Jr Drive,High Point,NC,27262,35.9533653,-80.0139952,,,1,0,400,,0,1979,100,N,6/30/2020,3,N,
,40011,City of High Point,Reduced Reporter,Urban,,,MB,DR,43,General Purpose Maintenance Facility/Depot,Transit Operations Center Warehouse,"716 West Martin Luther King Jr Drive,",High Point,NC,27262,35.9533653,-80.0139952,,,1,0,3000,,1,2020,100,N,6/30/2020,5,N,
,40011,City of High Point,Reduced Reporter,Urban,,,MB,,11258,Bus Transfer Center,High Point Broad Ave Terminal,201 W Broad Ave,High Point,NC,27265,35.957457,-80.006811,,,0,1,2500,,0,2013,100,N,6/30/2019,5,N,
,40012,City of Winston Salem,Full Reporter,Urban,,,MB,DR,3220,Administrative Office / Sales Office,Hampton Haith Adminstrative Building,1060 North Trade St. ,Winston-Salem,NC,27101,,,,,1,0,3861,,0,1977,100,N,7/1/2017,2,N,
,40012,City of Winston Salem,Full Reporter,Urban,,,MB,DR,3226,Maintenance Facility (Service and Inspection),Hampton Haith Maintenance Building,1060 North Trade St.,Winston-Salem,NC,27101,,,,,1,0,19200,,0,1977,100,N,6/30/2018,2,N,
,40012,City of Winston Salem,Full Reporter,Urban,,,MB,DR,3227,"Other, Administrative & Maintenance (describe in Notes)",Hampton Haith Storage Building,1060 North Trade Street,Winston-Salem,NC,27101,,,,,1,0,17060,,0,1989,100,N,6/30/2018,2,N,Storage Facility
,40012,City of Winston Salem,Full Reporter,Urban,,,MB,DR,11362,Bus Transfer Center,Clark Campbell Transportation Center,100 W. Fifth Street,Winston-Salem,NC,27101,,,,,0,1,21907,,0,1996,100,N,6/30/2018,2,N,
,40014,Ms Coast Transportation Authority,Full Reporter,Urban,,,MB,DR,680,Combined Administrative and Maintenance Facility (describe in Notes),Main Facility,333 Debuys Rd,Gulfport,MS,39507,30.403172,-89.002022,,,1,0,17200,,0,1975,100,N,9/10/2018,4,N,Main administrative facility with maintenance facility 
,40014,Ms Coast Transportation Authority,Full Reporter,Urban,,,MB,,681,Bus Transfer Center,Coliseum Beach Station,2305 Beach Blvd,Biloxi,MS,39531,30.390326,-88.975996,,,0,1,1408,,0,2010,100,N,9/10/2018,4,N,"Passenger restroom and waiting facility located on beach front.

Damaged in Hurricane Katrina.  Rebuilt using FEMA/MEMA funds"
,40014,Ms Coast Transportation Authority,Full Reporter,Urban,,,MB,,682,Bus Transfer Center,Rodenburg Beach Station,1669 Beach Blvd,Biloxi,MS,39531,30.393511,-88.936616,,,0,1,1408,,0,2014,100,N,9/10/2018,4,N,"Passenger restroom and waiting facility located on beach front.

Damaged in Hurricane Katrina.  Rebuilt using FEMA/MEMA funds"
,40014,Ms Coast Transportation Authority,Full Reporter,Urban,,,MB,,683,Bus Transfer Center,Courthouse Beach Bus Station,96 Courthouse Rd,Gulfport,MS,39507,30.378569,-89.043997,,,0,1,1408,,0,2010,100,N,9/10/2018,4,N,"Passenger restroom and waiting facility located on beach front.

Damaged in Hurricane Katrina.  Rebuilt using FEMA/MEMA funds"
,40014,Ms Coast Transportation Authority,Full Reporter,Urban,,,MB,,684,Bus Transfer Center,Jones Park Beach Station,1301 20Th Ave,Gulfport,MS,39501,30.366775,-89.086292,,,0,1,1408,,0,2010,100,N,9/10/2018,4,N,"Passenger restroom and waiting facility located on beach front.

Damaged in Hurricane Katrina.  Rebuilt using FEMA/MEMA funds"
,40014,Ms Coast Transportation Authority,Full Reporter,Urban,,,MB,,685,Bus Transfer Center,Long Beach Bus Station,701 S Cleveland Ave,Long Beach,MS,39560,30.347308,-89.143102,,,0,1,1408,,0,2010,100,N,9/10/2018,4,N,"Passenger restroom and waiting facility located on beach front.

Damaged in Hurricane Katrina.  Rebuilt using FEMA/MEMA funds"
,40014,Ms Coast Transportation Authority,Full Reporter,Urban,,,MB,,686,Bus Transfer Center,D'Iberville Transit Center,10045 Gorenflo Rd,D'Iberville,MS,39540,30.42919,-88.889842,,,0,1,2280,,0,2013,100,N,9/10/2018,4,N,Passenger waiting facility with public restrooms and parking.  City donated land as 20% local match.
,40014,Ms Coast Transportation Authority,Full Reporter,Urban,,,MB,,687,Bus Transfer Center,Biloxi Transit Center,820 Dr. Martin Luther King Jr,Biloxi,MS,39530,30.398219,-88.890025,,,0,1,8476,,0,2004,100,N,9/10/2018,4,N,Passenger waiting facility with public restrooms and parking.  
,40014,Ms Coast Transportation Authority,Full Reporter,Urban,,,MB,,688,Bus Transfer Center,Gulfport Transit Center,2015 15Th St,Gulfport,MS,39501,30.368852,-89.087145,,,0,1,192096,,0,2007,100,N,9/10/2018,4,N,Passenger waiting facility with public restrooms and multi level parking.  
,40014,Ms Coast Transportation Authority,Full Reporter,Urban,,,MB,,14811,Surface Parking Lot,Biloxi Transit Center Parking Lot,820 Dr Martin Luther King Jr. Blvd,Biloxi,MS,39530,30.398219,-88.890025,,,0,1,,75,0,2004,100,N,9/10/2018,4,N,Passenger transfer/waiting facility with surface lot parking spaces
,40014,Ms Coast Transportation Authority,Full Reporter,Urban,,,MB,,14812,Surface Parking Lot,D'Iberville Transit Center Parking Lot,10045 Gorenflo Rd,D'Iberville,MS,39540,30.42919,-88.889842,,,0,1,,24,0,2013,100,N,9/10/2018,4,N,Passenger transfer/waiting facility and surface parking lot
,40014,Ms Coast Transportation Authority,Full Reporter,Urban,,,MB,,14813,Parking Structure,Gulfport Transit Parking Structure,2015 15Th St ,Gulfport,MS,39501,30.368852,-89.087145,,,0,1,,550,0,2007,100,N,9/10/2018,4,N,Passenger transfer/waiting facility with parking structure
,40014,Ms Coast Transportation Authority,Full Reporter,Urban,,,MB,,14814,Surface Parking Lot,Coliseum Station Parking Lot,2305 Beach Blvd,Biloxi,MS,39531,30.390326,-88.975996,,,0,1,,12,0,2010,100,N,9/10/2018,4,N,Waiting facility/public restroom and parking lot area
,40014,Ms Coast Transportation Authority,Full Reporter,Urban,,,MB,,14815,Surface Parking Lot,Rodenberg Beach Station Parking Lot,1669 Beach Blvd,Biloxi,MS,39531,30.393511,-88.936616,,,0,1,,12,0,2014,100,N,9/10/2018,4,N,Waiting facility/public restroom and surface parking lot area
,40014,Ms Coast Transportation Authority,Full Reporter,Urban,,,MB,,14816,Surface Parking Lot,Courthouse Beach Station Parking Lot,96 Courthouse Rd.,Gulfport,MS,39507,30.378569,-89.043997,,,0,1,,12,0,2010,100,N,9/10/2018,4,N,Waiting facility/public restroom and surface parking lot area
,40014,Ms Coast Transportation Authority,Full Reporter,Urban,,,MB,,14817,Surface Parking Lot,Jones Park Beach Station Parking Lot,1301 20Th Ave,Gulfport,MS,39501,30.366775,-89.086292,,,0,1,,12,0,2010,100,N,9/10/2018,4,N,Waiting facility/public restroom and surface parking lot area
,40014,Ms Coast Transportation Authority,Full Reporter,Urban,,,MB,,14818,Surface Parking Lot,Long Beach Station Parking Lot,701 S. Cleveland Ave,Long Beach,MS,39560,30.347308,-89.143102,,,0,1,,12,0,2010,100,N,9/10/2018,4,N,Waiting facility/public restroom and surface parking lot area
,40015,"City of Jackson, MS",Full Reporter,Urban,,,MB,DR,11052,Maintenance Facility (Service and Inspection),JAMF-Service,1785 Highway 80 W,Jackson,MS,39204,,,,"Shared With Non-Public Mode: Airport, Private Bus Transit",1,0,6766,,1,2013,100,N,10/1/2018,4,N,"This facility is used for cleaning interior & exterior of the bus.  It is also used for any inspections, branding, and installing of equipment on vehicles.  This facility houses our vaulting & money counting rooms and serves as the hub for our backup software and camera systems."
,40015,"City of Jackson, MS",Full Reporter,Urban,,,MB,DR,11053,Combined Administrative and Maintenance Facility (describe in Notes),JAMF,1785 Highway 80 W,Jackson,MS,39204,,,,"Shared With Non-Public Mode: Airport, Private Bus Transit",1,0,28797,,1,2013,100,N,10/1/2018,4,N,This is a combined facility where the Administrative/Sales Office and the main Maintenance Facility.
,40015,"City of Jackson, MS",Full Reporter,Urban,,,MB,DR,11054,Vehicle Fueling Facility,JAMF-Fueling,1785 Highway 80 W,Jackson,MS,39204,,,,"Shared With Non-Public Mode: Airport, Private Bus Transit",1,0,815,,1,2013,100,N,10/1/2018,4,N,"This is a stand alone structure, where fuel is stored and vehicles are fueled."
,40015,"City of Jackson, MS",Full Reporter,Urban,,,MB,,11056,Bus Transfer Center,Union Station,300 W Capitol Street,Jackson,MS,39209,32.2988,-90.184807,,"Shared With Non-Public Mode: Airport, Private Bus Transit",0,1,7200,,0,2003,100,N,10/1/2018,2,N,The bus transfer center is a shared facility within a Multi-modal center.  It houses bays for transfers and a customer service office.  The City of Jackson's Planning & Development/Transit Service is only responsible for the JATRAN Customer Service and the bays from which our bus transfer occurs.
,40016,City of Ashland,Reduced Reporter,Urban,,,MB,DR,11977,Bus Transfer Center,Ashland Bus Station,99 15Th St,Ashland,KY,41101,,,,,0,1,5735,,0,1997,100,N,9/26/2018,4,N,
,40017,Lexington Transit Authority,Full Reporter,Urban,,,MB,,105,Administrative Office / Sales Office,Administration,200 Loudon Ave,Lexington,KY,40508,,,,,1,0,25902,,0,2016,100,N,6/30/2018,5,N,"
"
,40017,Lexington Transit Authority,Full Reporter,Urban,,,MB,,106,Maintenance Facility (Service and Inspection),Maintenance,200 Loudon Ave,Lexington,KY,40508,,,,,1,0,24256,,0,2016,100,N,6/30/2018,5,N,
,40017,Lexington Transit Authority,Full Reporter,Urban,,,MB,,107,Vehicle Fueling Facility,Fuel Station,200 Loudon Ave,Lexington,KY,40508,,,,,1,0,3500,,0,2016,100,N,6/30/2018,5,N,
,40017,Lexington Transit Authority,Full Reporter,Urban,,,MB,,108,Vehicle Washing Facility,Bus Wash,200 Loudon Ave,Lexington,KY,40508,,,,,1,0,4441,,0,2016,100,N,6/30/2018,5,N,
,40017,Lexington Transit Authority,Full Reporter,Urban,,,MB,,3749,Vehicle Fueling Facility,CNG Fuel Station,200 W. Loudon Ave ,Lexington,KY,40508,,,,,1,0,3500,,0,2016,100,N,6/30/2018,5,N,
,40017,Lexington Transit Authority,Full Reporter,Urban,,,MB,,9725,Bus Transfer Center,Transit Center,220 E. Vine St.,Lexington,KY,40507,,,,,0,1,12099,,0,1987,0,N,,,N,Urban County Government owns the facility. 
,40018,Transit Authority of River City,Full Reporter,Urban,,,DR,,5063,Administrative Office / Sales Office,Customer Service Call Center,2901 W. Broadway,Louisville,KY,40211,,,,,1,0,7500,,0,1991,100,N,8/30/2019,3,N,
,40018,Transit Authority of River City,Full Reporter,Urban,,,MB,DR,5053,Bus Transfer Center,Union Station Building,1000 W. Broadway,Louisville,KY,40203,,,,,0,1,34708,,0,1900,100,N,6/30/2020,3,N,
,40018,Transit Authority of River City,Full Reporter,Urban,,,MB,,5057,Combined Administrative and Maintenance Facility (describe in Notes),Transportation and Operations Building,1000 W. Broadway,Louisville,KY,40203,,,,,1,0,48000,,0,1979,100,N,8/28/2018,3,N,"Houses scheduled maintenance, light repairs, transportation operations, purchasing, and other administrative."
,40018,Transit Authority of River City,Full Reporter,Urban,,,MB,,5058,Combined Administrative and Maintenance Facility (describe in Notes),Alyce French-Johnson Training and Education Center,908 W. Broadway,Louisville,KY,40203,,,,,1,0,17700,,0,2010,100,N,8/30/2018,5,N,Houses vehicle washing activities and Training department. 
,40018,Transit Authority of River City,Full Reporter,Urban,,,MB,,5059,General Purpose Maintenance Facility/Depot,Union Station Bus Barn,1000 W. Broadway,Louisville,KY,40203,,,,,1,0,200000,,0,1979,100,N,8/27/2018,3,N,
,40018,Transit Authority of River City,Full Reporter,Urban,,,MB,,5060,General Purpose Maintenance Facility/Depot,Car Hoist - 925 W. Broadway,925 W. Broadway,Louisville,KY,40203,,,,,1,0,6619,,0,1980,100,N,8/30/2018,3,N,
,40018,Transit Authority of River City,Full Reporter,Urban,,,MB,,5064,Heavy Maintenance & Overhaul (Backshop),Unit Shop - 2905 W. Broadway,2905 W. Broadway,Louisville,KY,40211,,,,,1,0,40698,,0,2003,100,N,6/30/2020,2,N,
,40018,Transit Authority of River City,Full Reporter,Urban,,,MB,,5065,"Other, Administrative & Maintenance (describe in Notes)",Unit Shop Storage - 2905 W. Broadway,2905 W. Broadway,Louisville,KY,40211,,,,,1,0,83930,,0,2003,100,N,6/30/2020,4,N,This building houses TARC's two-bay paint booth and serves as vehicle and equipment storage for the heavy maintenance facility on the same property.
,40018,Transit Authority of River City,Full Reporter,Urban,,,MB,,5066,Bus Transfer Center,NIA Center - Passenger Transfer Center,2900 W. Broadway,Louisville,KY,40211,,,,,0,1,1564,,1,2017,100,N,6/30/2020,5,N,Outdoor covered passenger waiting area.
,40018,Transit Authority of River City,Full Reporter,Urban,,,MB,,5071,Administrative Office / Sales Office,NIA Center - Customer Service Kiosk,2900 W. Broadway ,Louisville,KY,40211,,,,,1,0,600,,1,2017,100,N,6/30/2020,5,N,The Customer Service Kiosk only occupies a portion of a large building. TARC bears full replacement responsibility for the occupied portion.
,40018,Transit Authority of River City,Full Reporter,Urban,,,MB,,5092,Administrative Office / Sales Office,Union Station Baggage Building,1000 W. Broadway,Louisville,KY,40203,,,,,1,0,5500,,0,1900,100,N,8/28/2019,3,N,
,40019,Transit Authority of Northern Kentucky,Full Reporter,Urban,,,MB,DR,45,Combined Administrative and Maintenance Facility (describe in Notes),Admin/Maint,3375 Madison Pike,Ft. Wright,KY,41017,,,,,1,0,138154,,0,1982,100,N,1/10/2020,4,N,This is TANK's main facility. Administration and maintenance are under one roof.
,40019,Transit Authority of Northern Kentucky,Full Reporter,Urban,,,MB,,46,Parking Structure,Buttermilk Park and Ride,2304 Buttermilk Crossing,Ft. Mitchell,KY,41017,39.049708,-84.574679,,,0,1,,164,0,2000,100,N,1/10/2020,4,N,
,40019,Transit Authority of Northern Kentucky,Full Reporter,Urban,,,MB,,47,Surface Parking Lot,Mt. Zion Park and Ride ,377 Mt. Zion Rd. ,Florence,KY,41042,38.955473,-84.628319,,,0,1,,75,0,2008,100,N,1/10/2020,4,N,
,40019,Transit Authority of Northern Kentucky,Full Reporter,Urban,,,MB,,48,Bus Transfer Center,CTC Hub,220 Madison  Avenue,Covington,KY,41011,39.088785,-84.511293,,,0,1,27300,,0,2016,100,N,1/10/2020,5,N,
,40019,Transit Authority of Northern Kentucky,Full Reporter,Urban,,,MB,,49,Surface Parking Lot,Florence Park and Ride ,831 Heights Blvd,Florence,KY,41042,38.987277,-84.649553,,,0,1,,176,0,2013,100,N,1/10/2020,5,N,
,40019,Transit Authority of Northern Kentucky,Full Reporter,Urban,,,MB,,50,Surface Parking Lot,Ft. Wright Park and Ride ,3375 Madison Pike,Ft. Wright,KY,41017,39.035718,-84.530255,,,0,1,,200,0,2008,100,N,1/10/2020,4,N,
,40020,City of Owensboro,Reduced Reporter,Urban,,,MB,,96,"Other, Passenger or Parking (describe in Notes)",Dispatch Office and Passenger Station,430 Allen St,Owensboro,KY,42303,,,,,0,1,4000,,0,1995,100,N,6/30/2017,4,N,"Bus Station and dispatch office - primary mode MB 
No secondary mode"
,40020,City of Owensboro,Reduced Reporter,Urban,,,MB,,97,Maintenance Facility (Service and Inspection),Garage,1415 1/2 W. 5Th St,Owensboro,KY,42301,,,,,1,0,9942,,0,1982,100,N,6/30/2017,4,N,
,40020,City of Owensboro,Reduced Reporter,Urban,,,MB,,98,Vehicle Washing Facility,Bus Wash,1415 1/2 W. 5Th St.,Owensboro,KY,42301,,,,,1,0,2800,,0,2002,100,N,6/30/2017,4,N,
