NTD ID,Agency Name,Reporter Type,Reporting Module,Expense Type,Interest Expenses,Leases and Rentals,Purchase Lease Agreement,Related Parties Lease Agreement,Voluntary Non-Exchange Transactions,Extraordinary and Special Items,Depreciation,Amortization of Intangibles,Other Reconciling Items,Total Reconciling Items,ADA Related Reconciling Items
50008,Milwaukee County,Full Reporter,Urban,Funds Applied,797682,1057485,,,,,,,,1855167,
50008,Milwaukee County,Full Reporter,Urban,Funds Not Applied,,,,,,,4462806,,,4462806,
50009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,Funds Applied,5784,590996,,,,,,,,596780,
50009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,Funds Not Applied,,,,,,,869335,,,869335,0
50010,METRO Regional Transit Authority ,Full Reporter,Urban,Funds Applied,783,137139,0,0,0,0,0,0,409451,547373,0
50010,METRO Regional Transit Authority ,Full Reporter,Urban,Funds Not Applied,0,0,0,0,0,0,9717664,0,253308,9970972,0
50011,Stark Area Regional Transit Authority,Full Reporter,Urban,Funds Applied,,,,,,597145,0,0,0,597145,
50011,Stark Area Regional Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,3782493,27728,3753183,7563404,
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,Funds Applied,,726860,,,,,,,1784578,2511438,
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,15843438,,,15843438,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,Funds Applied,4369056,682417,,,,,,,,5051473,
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,44346635,,,44346635,
50016,Central Ohio Transit Authority,Full Reporter,Urban,Funds Applied,0,206237,0,0,0,0,0,0,3713199,3919436,0
50016,Central Ohio Transit Authority,Full Reporter,Urban,Funds Not Applied,0,0,0,0,0,0,30556473,0,0,30556473,0
50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,Funds Applied,0,17173,0,0,0,0,0,0,428056,445229,0
50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,Funds Not Applied,0,0,0,0,0,0,17418811,0,0,17418811,0
50021,Portage Area Regional Transportation Authority,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
50021,Portage Area Regional Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,3093871,,,3093871,
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Funds Applied,,,,,,,0,,,0,
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,4346760,,,4346760,
50024,Western Reserve Transit Authority,Full Reporter,Urban,Funds Applied,,,,,,,,,600000,600000,
50024,Western Reserve Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,3138598,,0,3138598,
50025,Duluth Transit Authority,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
50025,Duluth Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,6158285,,,6158285,
50027,Metro Transit ,Full Reporter,Urban,Funds Applied,,1282320,,,,,,,,1282320,
50027,Metro Transit ,Full Reporter,Urban,Funds Not Applied,,,,,,,125430450,,,125430450,
50028,St. Cloud Metropolitan Transit Commission,Full Reporter,Urban,Funds Applied,63299,,,,,,0,,,63299,
50028,St. Cloud Metropolitan Transit Commission,Full Reporter,Urban,Funds Not Applied,0,,,,,,2785198,,,2785198,
50029,Bay Metropolitan Transit Authority,Full Reporter,Urban,Funds Applied,,6783,,,,,,,,6783,2140
50029,Bay Metropolitan Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,675361,,,675361,
50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,Urban,Funds Applied,,,,,,,,,32900481,32900481,
50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,Urban,Funds Not Applied,,,,,,,17477116,,,17477116,
50032,Mass Transportation Authority ,Full Reporter,Urban,Funds Applied,80070,140388,,,,,0,,340940,561398,
50032,Mass Transportation Authority ,Full Reporter,Urban,Funds Not Applied,,,,,,,8952882,,,8952882,
50033,Interurban Transit Partnership,Full Reporter,Urban,Funds Applied,,462169,,,,406948,,,,869117,
50033,Interurban Transit Partnership,Full Reporter,Urban,Funds Not Applied,,,,,,,13839510,,591267,14430777,
50034,City of Jackson Transportation Authority,Full Reporter,Urban,Funds Applied,,1398,,,,,,,104133,105531,1340
50034,City of Jackson Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,678882,,269488,948370,
50035,Central County Transportation Authority,Full Reporter,Urban,Funds Applied,264337,28068,,,,,,,522286,814691,
50035,Central County Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,3035005,,3242877,6277882,
50036,Capital Area Transportation Authority,Full Reporter,Urban,Funds Applied,2184,1251640,,,,,,,0,1253824,
50036,Capital Area Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,6784389,,65000,6849389,
50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,Funds Applied,2855,119381,4107,41581,,,,,,167924,
50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,Funds Not Applied,,,,,,,1064853,,0,1064853,
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,Funds Applied,,1269184,,,,,,,,1269184,
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,6787241,,,6787241,
50043,Metropolitan Evansville Transit System,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
50043,Metropolitan Evansville Transit System,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50044,Fort Wayne Public Transportation Corporation,Full Reporter,Urban,Funds Applied,,682,,,,,,,,682,
50044,Fort Wayne Public Transportation Corporation,Full Reporter,Urban,Funds Not Applied,,,,,,,1797294,,,1797294,
50045,Gary Public Transportation Corporation,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
50045,Gary Public Transportation Corporation,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50047,Bloomington-Normal Public Transit System,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
50047,Bloomington-Normal Public Transit System,Full Reporter,Urban,Funds Not Applied,,,,,,,1877299,,,1877299,
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,Funds Applied,807494,291225,,,,,,,,1098719,
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,Funds Not Applied,,,,,,,20435709,,,20435709,
50051,Greater Lafayette Public Transportation Corporation,Full Reporter,Urban,Funds Applied,42699,,,,,,,,,42699,
50051,Greater Lafayette Public Transportation Corporation,Full Reporter,Urban,Funds Not Applied,,,,,,,3627202,,,3627202,
50052,South Bend Public Transportation Corporation,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
50052,South Bend Public Transportation Corporation,Full Reporter,Urban,Funds Not Applied,,,,,,,2463740,,,2463740,
50053,City of Terre Haute ,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
50053,City of Terre Haute ,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50054,Muncie Indiana Transit System,Full Reporter,Urban,Funds Applied,67502,,,,,,,,,67502,
50054,Muncie Indiana Transit System,Full Reporter,Urban,Funds Not Applied,,,,,,,1253705,,,1253705,
50056,Greater Peoria Mass Transit District,Full Reporter,Urban,Funds Applied,,103313,,,,,,,,103313,
50056,Greater Peoria Mass Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,3165854,,,3165854,
50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,Funds Applied,43501,219180,,,,190909,,,98193,551783,
50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,Funds Not Applied,,0,,,,0,4532456,,0,4532456,
50058,Rockford Mass Transit District,Full Reporter,Urban,Funds Applied,,,8660,,,,,,,8660,
50058,Rockford Mass Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,2014644,,,2014644,
50059,Springfield Mass Transit District,Full Reporter,Urban,Funds Applied,,71639,,,,,,,150479,222118,
50059,Springfield Mass Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,3218817,,,3218817,
50060,Champaign-Urbana Mass Transit District,Full Reporter,Urban,Funds Applied,2479,365352,,,,504554,,,1067462,1939847,170942
50060,Champaign-Urbana Mass Transit District,Full Reporter,Urban,Funds Not Applied,0,,,,,,6619835,,103832,6723667,
50061,"City of Decatur, Il",Full Reporter,Urban,Funds Applied,6551,,,,,,,,,6551,
50061,"City of Decatur, Il",Full Reporter,Urban,Funds Not Applied,,,,,,,360152,,40405,400557,
50066,Chicago Transit Authority,Full Reporter,Urban,Funds Applied,72677559,5256078,,,,21744541,,,-379000,99299178,
50066,Chicago Transit Authority,Full Reporter,Urban,Funds Not Applied,121674581,,0,,,,500980420,,379000,623034001,
50092,"City of Rochester, Minnesota",Full Reporter,Urban,Funds Applied,,27973,,,,,,,,27973,
50092,"City of Rochester, Minnesota",Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50096,City of Waukesha ,Full Reporter,Urban,Funds Applied,,381343,,,,,,,,381343,
50096,City of Waukesha ,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50099,City of Eau Claire,Full Reporter,Urban,Funds Applied,,54384,,,,,,,,54384,54384
50099,City of Eau Claire,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50104,Northern Indiana Commuter Transportation District,Full Reporter,Urban,Funds Applied,3144838,37648,,,,,,,,3182486,
50104,Northern Indiana Commuter Transportation District,Full Reporter,Urban,Funds Not Applied,,,,,,,20531894,,,20531894,
50110,Bloomington Public Transportation Corporation,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
50110,Bloomington Public Transportation Corporation,Full Reporter,Urban,Funds Not Applied,,,,,,,1681147,,,1681147,
50113,Pace - Suburban Bus Division,Full Reporter,Urban,Funds Applied,181677,1351001,,,,2576253,,,-16408167,-12299236,
50113,Pace - Suburban Bus Division,Full Reporter,Urban,Funds Not Applied,,,,,,,48559341,,,48559341,
50117,Laketran,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
50117,Laketran,Full Reporter,Urban,Funds Not Applied,,,,,,,4325471,,,4325471,
50118,Northeast Illinois Regional Commuter Railroad Corporation,Full Reporter,Urban,Funds Applied,,21194286,,,,,,,,21194286,
50118,Northeast Illinois Regional Commuter Railroad Corporation,Full Reporter,Urban,Funds Not Applied,,,,,,,207904939,,-46995824,160909115,
50119,City of Detroit ,Full Reporter,Urban,Funds Applied,,3742385,,,,2024353,,,12012191,17778929,
50119,City of Detroit ,Full Reporter,Urban,Funds Not Applied,,,,,,,14338921,,,14338921,
50141,Detroit Transportation Corporation,Full Reporter,Urban,Funds Applied,,343680,,,,,,,,343680,
50141,Detroit Transportation Corporation,Full Reporter,Urban,Funds Not Applied,,,,,,,2395950,,,2395950,
50145,City of Kokomo,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
50145,City of Kokomo,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50146,Madison County Transit District,Full Reporter,Urban,Funds Applied,,,,,,875913,,,51102,927015,
50146,Madison County Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,Funds Applied,,222701,,,,,,,,222701,
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,Funds Not Applied,,,,,,,3452654,,,3452654,
50149,Michiana Area Council of Governments,Full Reporter,Urban,Funds Applied,,36000,,,,,,,,36000,
50149,Michiana Area Council of Governments,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50154,Metropolitan Council,Full Reporter,Urban,Funds Applied,,2395996,,,,,,,,2395996,928242
50154,Metropolitan Council,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50157,Butler County Regional Transit Authority,Full Reporter,Urban,Funds Applied,,,,,,,0,,0,0,
50157,Butler County Regional Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,1557470,,842570,2400040,
50158,University of Michigan Parking and Transportation Services,Full Reporter,Urban,Funds Applied,,39879,,,,,,,,39879,
50158,University of Michigan Parking and Transportation Services,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50159,River Valley Metro Mass Transit District,Full Reporter,Urban,Funds Applied,47504,,,,,,,,,47504,
50159,River Valley Metro Mass Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,307056,,,307056,
50160,County of Washington,Full Reporter,Urban,Funds Applied,,175164,0,,,,,,,175164,
50160,County of Washington,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50161,Ozaukee County ,Full Reporter,Urban,Funds Applied,,29999,0,,,,,,,29999,
50161,Ozaukee County ,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50163,"Licking County, Ohio",Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
50163,"Licking County, Ohio",Full Reporter,Urban,Funds Not Applied,,,,,,,223078,,,223078,
50165,Greene County Transit Board,Full Reporter,Urban,Funds Applied,,115235,,,,,,,,115235,
50165,Greene County Transit Board,Full Reporter,Urban,Funds Not Applied,,,,,,,309358,,30337,339695,
50166,Board of  Clermont County Commissioners,Full Reporter,Urban,Funds Applied,,124986,130784,,,,,,,255770,
50166,Board of  Clermont County Commissioners,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50169,"Miami County, Ohio ",Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
50169,"Miami County, Ohio ",Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50176,City of DeKalb,Full Reporter,Urban,Funds Applied,,511350,,,,,,,2638829,3150179,
50176,City of DeKalb,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50182,"Pace-Suburban Bus Division, ADA Paratransit Services",Full Reporter,Urban,Funds Applied,4923,9505496,,,,,,,11641460,21151879,21151879
50182,"Pace-Suburban Bus Division, ADA Paratransit Services",Full Reporter,Urban,Funds Not Applied,,,,,,,2072715,,,2072715,2072715
50184,Macatawa Area Express Transportation Authority,Full Reporter,Urban,Funds Applied,20492,1,,,,,,,,20493,
50184,Macatawa Area Express Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,0,961357,,,961357,
50191,Mid-Ohio Regional Planning Commission,Full Reporter,Urban,Funds Applied,,118589,,,,,,,,118589,
50191,Mid-Ohio Regional Planning Commission,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50193,Enterprise Rideshare - Michigan,Full Reporter,Urban,Funds Applied,126440,25333,,,,,,,,151773,
50193,Enterprise Rideshare - Michigan,Full Reporter,Urban,Funds Not Applied,,,,,,,2197100,,,2197100,
50198,Medina County Public Transit,Full Reporter,Urban,Funds Applied,,5629,0,,,,,,,5629,
50198,Medina County Public Transit,Full Reporter,Urban,Funds Not Applied,,,,,,,151480,,,151480,
50199,Delaware County Transit Board,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,0
50199,Delaware County Transit Board,Full Reporter,Urban,Funds Not Applied,,,,,,,321472,,177996,499468,
50204,Jackson County Mass Transit District,Full Reporter,Urban,Funds Applied,0,16149,,,,,,,,16149,
50204,Jackson County Mass Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50209,Central Indiana Regional Transportation Authority ,Full Reporter,Urban,Funds Applied,,233430,,,,,,,,233430,
50209,Central Indiana Regional Transportation Authority ,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50211,Rides Mass Transit District,Full Reporter,Urban,Funds Applied,6496,161824,,,,1417837,,,,1586157,
50211,Rides Mass Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50212,Stateline Mass Transit District,Separate Service,Urban,Funds Applied,,,,,,,,,,0,
50212,Stateline Mass Transit District,Separate Service,Urban,Funds Not Applied,,,,,,,88045,,,88045,
50213,M-1 Rail,Full Reporter,Urban,Funds Applied,656544,,,,,123469,,,,780013,
50213,M-1 Rail,Full Reporter,Urban,Funds Not Applied,,,,,,,6137819,273638,,6411457,
50342,LINK Hendricks County,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
50342,LINK Hendricks County,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50515,University of Minnesota Transit,Full Reporter,Urban,Funds Applied,,303716,,,,,,,,303716,
50515,University of Minnesota Transit,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50516,City of Plymouth,Full Reporter,Urban,Funds Applied,,227574,,,,929759,,,,1157333,
50516,City of Plymouth,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50517,City of Maple Grove,Full Reporter,Urban,Funds Applied,0,1816,0,0,0,0,0,0,0,1816,0
50517,City of Maple Grove,Full Reporter,Urban,Funds Not Applied,0,0,0,0,0,0,0,0,0,0,0
50518,SouthWest Transit,Full Reporter,Urban,Funds Applied,406666,12047,,,,,,,,418713,
50518,SouthWest Transit,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
50519,Minnesota Valley Transit Authority,Full Reporter,Urban,Funds Applied,154900,,,,,,,,50027,204927,
50519,Minnesota Valley Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,2980474,,2324701,5305175,
50521,Chicago Water Taxi (Wendella),Full Reporter,Urban,Funds Applied,,68334,,,,,0,,,68334,
50521,Chicago Water Taxi (Wendella),Full Reporter,Urban,Funds Not Applied,,,,,,,2300,,,2300,
50522,Lake Erie Transportation Commission,Full Reporter,Urban,Funds Applied,,,,,,,,,315139,315139,
50522,Lake Erie Transportation Commission,Full Reporter,Urban,Funds Not Applied,,,,,,,65335,,,65335,
55311,City of Cincinnati,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
55311,City of Cincinnati,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
55312,City of Milwaukee,Full Reporter,Urban,Funds Applied,,35562,,,,,,,,35562,
55312,City of Milwaukee,Full Reporter,Urban,Funds Not Applied,,,,,,,12044,,,12044,
60006,City of El Paso,Full Reporter,Urban,Funds Applied,1852213,332689,,,,195674,,,1639538,4020114,
60006,City of El Paso,Full Reporter,Urban,Funds Not Applied,,,,,,,20350530,,,20350530,
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Funds Applied,4287470,580015,,,,,,,621904,5489389,
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,47177982,,-536025,46641957,
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,Funds Applied,45508727,29808513,,,,8501572,,,6622817,90441629,
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,Funds Not Applied,-10420368,,,,,,189722704,160990,-10066585,169396741,
60009,"Laredo Transit Management, Inc.",Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
60009,"Laredo Transit Management, Inc.",Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
60010,City of Lubbock,Full Reporter,Urban,Funds Applied,38396,,,,,,,,,38396,
60010,City of Lubbock,Full Reporter,Urban,Funds Not Applied,,,,,,,1586069,,,1586069,
60011,VIA Metropolitan Transit,Full Reporter,Urban,Funds Applied,5429955,2946886,0,0,0,9790902,0,0,2394830,20562573,0
60011,VIA Metropolitan Transit,Full Reporter,Urban,Funds Not Applied,0,0,0,0,0,0,39884887,0,0,39884887,0
60012,City of Waco,Full Reporter,Urban,Funds Applied,,,,,,,,,4,4,
60012,City of Waco,Full Reporter,Urban,Funds Not Applied,,,,,,,727572,,0,727572,
60014,City of Brownsville ,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
60014,City of Brownsville ,Full Reporter,Urban,Funds Not Applied,,,,,,,1246270,,1971059,3217329,
60016,City of Beaumont,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
60016,City of Beaumont,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,Funds Applied,,23034,,,,268819,,,,291853,
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,32957210,,,32957210,302420
60018,Metropolitan Tulsa Transit Authority,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
60018,Metropolitan Tulsa Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
60019,City of Albuquerque,Full Reporter,Urban,Funds Applied,,,,,,0,,,,0,
60019,City of Albuquerque,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
60022,Capital Area Transit System,Full Reporter,Urban,Funds Applied,61273,328137,,,,,0,,,389410,
60022,Capital Area Transit System,Full Reporter,Urban,Funds Not Applied,,,,,,,3109705,,,3109705,
60024,City of Shreveport,Full Reporter,Urban,Funds Applied,,507,,,,,,,,507,
60024,City of Shreveport,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
60032,New Orleans Regional Transit Authority,Full Reporter,Urban,Funds Applied,3489328,126799,,,,1045335,,,-18197673,-13536211,
60032,New Orleans Regional Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,22522136,,,22522136,
60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,Funds Applied,,81918,0,,,,,,,81918,
60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
60038,Lafayette City-Parish Consolidated Government,Full Reporter,Urban,Funds Applied,,169131,,,,,,,,169131,
60038,Lafayette City-Parish Consolidated Government,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
60041,City of Arlington,Full Reporter,Urban,Funds Applied,,1406463,,,,,,,,1406463,
60041,City of Arlington,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,Funds Applied,,5715744,,,,16532294,,,20512460,42760498,840832
60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,45204201,,,45204201,
60051,Corpus Christi Regional Transportation Authority,Full Reporter,Urban,Funds Applied,569916,100671,,,,,,,569772,1240359,
60051,Corpus Christi Regional Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,7465051,,3021641,10486692,
60056,Dallas Area Rapid Transit,Full Reporter,Urban,Funds Applied,142413265,1541835,8903964,,,,,,26037680,178896744,
60056,Dallas Area Rapid Transit,Full Reporter,Urban,Funds Not Applied,,,,,,,249778373,,,249778373,
60059,Brazos Transit District,Full Reporter,Urban,Funds Applied,,111013,0,,,,,,1694476,1805489,
60059,Brazos Transit District,Full Reporter,Urban,Funds Not Applied,,,0,,,,,,,0,
60070,City of Mesquite,Separate Service,Urban,Funds Applied,,,,,,,,,,0,
60070,City of Mesquite,Separate Service,Urban,Funds Not Applied,,,,,,,,,,0,
60088,Jefferson Parish,Full Reporter,Urban,Funds Applied,,,,,,,,,406556,406556,
60088,Jefferson Parish,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
60090,Lower Rio Grande Valley Development Council,Full Reporter,Urban,Funds Applied,,16503,0,,,,,,,16503,
60090,Lower Rio Grande Valley Development Council,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
60091,Hill Country Transit District,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
60091,Hill Country Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,1400761,,,1400761,
60095,Golden Crescent Regional Planning Commission,Full Reporter,Urban,Funds Applied,,109943,,,,,,,338553,448496,
60095,Golden Crescent Regional Planning Commission,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
60101,Denton County Transportation Authority,Full Reporter,Urban,Funds Applied,909133,587368,,,,,0,,,1496501,0
60101,Denton County Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,9558813,,,9558813,
60102,Concho Valley Transit District,Full Reporter,Urban,Funds Applied,,,,,,1538191,,,,1538191,
60102,Concho Valley Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
60103,"Fort Bend County, Texas",Full Reporter,Urban,Funds Applied,,67120,,,,,,,185,67305,
60103,"Fort Bend County, Texas",Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
60107,"Texoma Area Paratransit System, Inc",Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
60107,"Texoma Area Paratransit System, Inc",Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
60111,Rio Metro Regional Transit District,Full Reporter,Urban,Funds Applied,19710,275000,,356958,,,,,2737229,3388897,
60111,Rio Metro Regional Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
60114,STAR Transit,Full Reporter,Urban,Funds Applied,,0,,,,,,,,0,
60114,STAR Transit,Full Reporter,Urban,Funds Not Applied,,,,,,,1062125,,,1062125,
60127,Plaquemines Parish Government,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
60127,Plaquemines Parish Government,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
60130,Alamo Area Council of Governments,Full Reporter,Urban,Funds Applied,0,82270,,0,,,,,,82270,
60130,Alamo Area Council of Governments,Full Reporter,Urban,Funds Not Applied,0,,,,,,,,,0,
60133,McKinney Avenue Transit Authority,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
60133,McKinney Avenue Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,228000,,101227,329227,
60134,The Woodlands Township,Full Reporter,Urban,Funds Applied,,451320,,,,,,,,451320,
60134,The Woodlands Township,Full Reporter,Urban,Funds Not Applied,,,,,,,1197006,,,1197006,
60269,Texas State University,Full Reporter,Urban,Funds Applied,0,1832646,0,0,0,0,0,0,7494,1840140,0
60269,Texas State University,Full Reporter,Urban,Funds Not Applied,0,0,0,0,0,0,0,0,0,0,0
60270,City of McKinney,Separate Service,Urban,Funds Applied,,61501,,,,,,,,61501,
60270,City of McKinney,Separate Service,Urban,Funds Not Applied,,,,,,,,,,0,
60271,Tangipahoa Parish Council,Separate Service,Urban,Funds Applied,,,,,,,,,,0,
60271,Tangipahoa Parish Council,Separate Service,Urban,Funds Not Applied,,,,,,,,,,0,
66339,New Mexico Department of Transportation,Full Reporter,Urban,Funds Applied,,325832,,,,,,,,325832,
66339,New Mexico Department of Transportation,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
70001,City of Lincoln,Full Reporter,Urban,Funds Applied,,9059,,,,,,,,9059,
70001,City of Lincoln,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
70002,Transit Authority of Omaha,Full Reporter,Urban,Funds Applied,,3400,,,,,,,6136,9536,
70002,Transit Authority of Omaha,Full Reporter,Urban,Funds Not Applied,,,,,,,11592293,,,11592293,
70003,City of Springfield,Full Reporter,Urban,Funds Applied,,2478,,,,,,,,2478,
70003,City of Springfield,Full Reporter,Urban,Funds Not Applied,,,,,,,2451661,,,2451661,
70005,Kansas City Area Transportation Authority,Full Reporter,Urban,Funds Applied,,1401272,53891,,,,,,1535824,2990987,
70005,Kansas City Area Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,13295264,,,13295264,
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Full Reporter,Urban,Funds Applied,22555710,1643815,,,,,,,1253461,25452986,
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Full Reporter,Urban,Funds Not Applied,,,,,,,77181332,,3357324,80538656,
70008,City of Cedar Rapids,Full Reporter,Urban,Funds Applied,,25500,,,,,0,,7500,33000,
70008,City of Cedar Rapids,Full Reporter,Urban,Funds Not Applied,,,,,,,662145,,,662145,
70010,Des Moines Area Regional Transit Authority,Full Reporter,Urban,Funds Applied,188043,50158,668843,,,484730,,,,1391774,
70010,Des Moines Area Regional Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,6749928,,,6749928,
70012,City of Sioux City,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
70012,City of Sioux City,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
